"SECTOR","SHELF","REEF_NAME","REEF_ID","LATITUDE","LONGITUDE","P_CODE","VISIT_NO","YEAR_CODE","REPORT_YEAR","SAMPLE_DATE","MEDIAN_LIVE_CORAL","MEDIAN_SOFT_CORAL","MEDIAN_DEAD_CORAL","MEAN_LIVE_CORAL","MEAN_SOFT_CORAL","MEAN_DEAD_CORAL","TOTAL_COTS","MEAN_COTS_PER_TOW","TOTAL_TROUT","MEAN_TROUT_PER_TOW","TOWS"
"IN","I","JESSIE-KENT REEF","17043A","-17.676667","146.175","RM","10","200102","2002","2001-11-19","1U","1L","1L","7.292","2.917","1.458","0","0","","","12"
"IN","I","JESSIE-KENT REEF","17043A","-17.676667","146.175","RM","21","201213","2013","2013-01-18","1L","1L","0","2.368","2.105","0.526","0","0","5","0.2631578947368421052631578947368421052632","19"
"IN","I","HUTCHISON REEF","17043C","-17.675","146.166667","RM","3","199495","1995","1994-11-02","1L","","0","3.214","","0","0","0","","","7"
"IN","I","HUTCHISON REEF","17043C","-17.675","146.166667","RM","6","199798","1998","1998-02-08","2L","0","0","27.679","0.357","0.714","0","0","","","7"
"IN","I","HUTCHISON REEF","17043C","-17.675","146.166667","RM","10","200102","2002","2001-11-19","1L","1L","1L","4.167","2.5","1.667","0","0","","","6"
"IN","M","MILLN REEF","16067S","-16.791667","146.275","RM","2","199394","1994","1994-02-16","1U","","0","22.946","","0.714","1","0.036","","","28"
"IN","M","MOORE REEF","16071S","-16.866667","146.233333","RM","2","199394","1994","1994-02-16","1U","","0","8.493","","0.479","1","0.014","","","73"
"IN","M","MOORE REEF","16071S","-16.866667","146.233333","RM","5","199697","1997","1997-05-02","2L","","0","17.687","","0.485","0","0","","","67"
"IN","M","MOORE REEF","16071S","-16.866667","146.233333","RM","8","199900","2000","2000-02-05","1U","1U","1L","15.145","9.022","2.138","12","0.174","","","69"
"IN","M","MOORE REEF","16071S","-16.866667","146.233333","RAP","14","200506","2006","2005-11-27","1U","1U","1L","13.767","11.993","1.655","0","0","15","0.2027027027027027027027027027027027027027","74"
"IN","M","MOORE REEF","16071S","-16.866667","146.233333","RM","15","200607","2007","2007-01-20","1U","1L","0","12.769","9.692","1.231","0","0","5","0.0769230769230769230769230769230769230769","65"
"IN","M","MOORE REEF","16071S","-16.866667","146.233333","RAP","18","200910","2010","2009-11-27","2L","1U","0","13.644","9.965","1.021","0","0","14","0.1971830985915492957746478873239436619718","71"
"IN","M","MOORE REEF","16071S","-16.866667","146.233333","RAP","20","201112","2012","2012-02-23","1U","1L","1L","11.385","6.824","1.284","0","0","10","0.1351351351351351351351351351351351351351","74"
"IN","M","MOORE REEF","16071S","-16.866667","146.233333","RAP","22","201314","2014","2014-03-13","1U","1L","0","14.081","6.084","1.536","0","0","16","0.1927710843373493975903614457831325301205","83"
"IN","M","MOORE REEF","16071S","-16.866667","146.233333","RAP","24","201516","2016","2015-12-10","2L","1U","1L","16.681","8.132","1.695","1","0.011","21","0.2413793103448275862068965517241379310345","87"
"IN","M","MOORE REEF","16071S","-16.866667","146.233333","RAP","26","201718","2018","2017-12-20","1L","1L","0","8.233","4.833","1.033","0","0","25","0.3333333333333333333333333333333333333333","75"
"IN","M","SCOTT REEF","17004S","-17.075","146.183333","RM","3","199495","1995","1994-11-01","2L","","0/1L","15.625","","1.25","1","0.015","","","68"
"IN","M","SCOTT REEF","17004S","-17.075","146.183333","RM","6","199798","1998","1998-02-06","2L","1U","1L","16.379","6.509","2.888","53","0.914","","","58"
"IN","M","SCOTT REEF","17004S","-17.075","146.183333","RM","8","199900","2000","2000-02-06","1U","1L","1L","8.103","6.164","1.379","6","0.103","","","58"
"IN","M","SCOTT REEF","17004S","-17.075","146.183333","RM","9","200001","2001","2001-06-01","1U","1L","0","8.024","5.444","0.806","0","0","","","62"
"IN","M","SCOTT REEF","17004S","-17.075","146.183333","RM","12","200304","2004","2003-01-18","1U","1L","1L","12.131","4.549","1.475","0","0","","","61"
"IN","M","SCOTT REEF","17004S","-17.075","146.183333","RM","17","200809","2009","2009-05-12","2U","1L","1L","20.712","7","1.731","0","0","17","0.2615384615384615384615384615384615384615","65"
"IN","M","FLORA REEF","17010S","-17.183333","146.291667","RM","1","199293","1993","1993-06-26","2","","0","14.565","","1.957","2","0.043","","","46"
"IN","M","FLORA REEF","17010S","-17.183333","146.291667","RM","4","199596","1996","1996-03-03","2U","","1L","20","","1.818","0","0","","","44"
"IN","M","FLORA REEF","17010S","-17.183333","146.291667","RM","7","199899","1999","1999-02-09","1L","1L","1L","6.333","3.056","3.444","64","1.422","","","45"
"IN","M","FLORA REEF","17010S","-17.183333","146.291667","RM","8","199900","2000","2000-06-02","1L","1L","1L","3.824","3.088","1.863","0","0","","","51"
"IN","M","FLORA REEF","17010S","-17.183333","146.291667","RM","10","200102","2002","2001-11-18","1L","1L","1L","7.65","2.8","1.55","1","0.02","","","50"
"IN","M","FLORA REEF","17010S","-17.183333","146.291667","RM","13","200405","2005","2005-02-04","1L","1L","0","4.907","2.5","0.509","0","0","","","54"
"IN","M","FLORA REEF","17010S","-17.183333","146.291667","RM","15","200607","2007","2007-01-21","1U","1L","1L","13.098","3.478","1.359","0","0","3","0.0652173913043478260869565217391304347826","46"
"IN","M","FLORA REEF","17010S","-17.183333","146.291667","RM","25","201617","2017","2016-12-20","1U/2L","1L","1L","15.45","2.5","3.45","19","0.38","11","0.22","50"
"IN","M","COATES REEF","17011S","-17.2","146.366667","RM","8","199900","2000","2000-02-06","1L","1L","0","5.455","2.576","0.379","0","0","","","33"
"IN","M","MCCULLOCH","17016S","-17.283333","146.45","RAP","14","200506","2006","2005-11-30","1L","1L","1L","6.667","5.533","1.733","0","0","20","0.2666666666666666666666666666666666666667","75"
"IN","M","MCCULLOCH","17016S","-17.283333","146.45","RAP","16","200708","2008","2007-09-04","1U","1L","0","10.542","5.03","1.145","1","0.012","12","0.1445783132530120481927710843373493975904","83"
"IN","M","MCCULLOCH","17016S","-17.283333","146.45","RAP","18","200910","2010","2009-11-29","1U","1L","1L","9.729","6.175","1.295","0","0","8","0.0963855421686746987951807228915662650602","83"
"IN","M","MCCULLOCH","17016S","-17.283333","146.45","RAP","20","201112","2012","2012-02-26","1U","1L","1L","7.351","5.238","1.726","0","0","16","0.1904761904761904761904761904761904761905","84"
"IN","M","MCCULLOCH","17016S","-17.283333","146.45","RAP","24","201516","2016","2015-12-12","1U","1L","1L","10.531","2.5","2.5","75","0.664","14","0.1238938053097345132743362831858407079646","113"
"IN","M","MCCULLOCH","17016S","-17.283333","146.45","RAP","26","201718","2018","2017-12-20","1L","1L","0","4.194","3.952","0.753","0","0","7","0.0752688172043010752688172043010752688172","93"
"IN","M","PEART REEF","17024S","-17.483333","146.391667","RAP","14","200506","2006","2005-12-01","1U","1L","0","8.878","6.99","0.714","0","0","12","0.2448979591836734693877551020408163265306","49"
"IN","M","PEART REEF","17024S","-17.483333","146.391667","RAP","16","200708","2008","2007-08-18","1U","1L","0","9.115","7.083","0.573","0","0","12","0.25","48"
"IN","M","PEART REEF","17024S","-17.483333","146.391667","RAP","18","200910","2010","2010-04-09","2L/2U","1L","1L","20.25","3.8","1.55","0","0","5","0.1","50"
"IN","M","PEART REEF","17024S","-17.483333","146.391667","RAP","20","201112","2012","2012-02-28","1U","1L","1L","11.146","3.542","1.719","0","0","7","0.1458333333333333333333333333333333333333","48"
"IN","M","PEART REEF","17024S","-17.483333","146.391667","RAP","22","201314","2014","2014-03-21","2U","1L","1L","19.122","6.223","1.809","0","0","1","0.0212765957446808510638297872340425531915","47"
"IN","M","PEART REEF","17024S","-17.483333","146.391667","RAP","24","201516","2016","2015-12-13","2L","1U","1L","21.295","7.5","2.5","53","0.964","2","0.0363636363636363636363636363636363636364","55"
"IN","M","PEART REEF","17024S","-17.483333","146.391667","RAP","26","201718","2018","2018-02-19","1L","1L","1L","4.022","3.043","1.793","20","0.435","2","0.0434782608695652173913043478260869565217","46"
"IN","M","FEATHER REEF","17034S","-17.533333","146.383333","RM","2","199394","1994","1994-02-18","2U","","1L","26.458","","1.667","0","0","","","48"
"IN","M","FEATHER REEF","17034S","-17.533333","146.383333","RM","3","199495","1995","1994-11-01","2L","","1L","24.911","","1.429","0","0","","","42"
"IN","M","FEATHER REEF","17034S","-17.533333","146.383333","RM","4","199596","1996","1996-03-03","2U","","1L","26.563","","1.719","0","0","","","48"
"IN","M","FEATHER REEF","17034S","-17.533333","146.383333","RM","5","199697","1997","1997-05-01","2L","/","0","13.75","","0.595","0","0","","","42"
"IN","M","FEATHER REEF","17034S","-17.533333","146.383333","RM","6","199798","1998","1998-02-07","2L","1U","1L","16.516","8.457","2.234","1","0.021","","","47"
"IN","M","FEATHER REEF","17034S","-17.533333","146.383333","RM","7","199899","1999","1999-02-10","2L","1U","1L","12.15","11.3","2.4","0","0","","","50"
"IN","M","FEATHER REEF","17034S","-17.533333","146.383333","RM","8","199900","2000","2000-02-07","1U","1L","1L","5.978","4.946","3.098","245","5.326","","","46"
"IN","M","FEATHER REEF","17034S","-17.533333","146.383333","RM","9","200001","2001","2001-05-31","1L","1L","1L","5.273","5.364","1.818","127","2.309","","","55"
"IN","M","FEATHER REEF","17034S","-17.533333","146.383333","RM","10","200102","2002","2001-11-19","1L","1L","1L","5","6.488","1.31","0","0","","","42"
"IN","M","FEATHER REEF","17034S","-17.533333","146.383333","RM","11","200203","2003","2002-11-10","1L","1L","0","2.733","6.919","0.407","0","0","","","43"
"IN","M","FEATHER REEF","17034S","-17.533333","146.383333","RM","12","200304","2004","2004-01-19","1U","1L","1L","8.636","8.591","1.545","0","0","","","55"
"IN","M","FEATHER REEF","17034S","-17.533333","146.383333","RM","13","200405","2005","2005-02-04","1U","1L","0","9.25","6.65","0.4","0","0","","","50"
"IN","M","FEATHER REEF","17034S","-17.533333","146.383333","RAP","14","200506","2006","2005-12-02","1U","1L","1L","9.9","12","1.3","0","0","6","0.12","50"
"IN","M","FEATHER REEF","17034S","-17.533333","146.383333","RM","15","200607","2007","2007-01-22","1L","1L","0","4.286","4.898","0.102","0","0","10","0.2040816326530612244897959183673469387755","49"
"IN","M","FEATHER REEF","17034S","-17.533333","146.383333","RAP","16","200708","2008","2007-08-17","1L","1L","0","6.543","6.596","0.638","0","0","39","0.8297872340425531914893617021276595744681","47"
"IN","M","FEATHER REEF","17034S","-17.533333","146.383333","RM","17","200809","2009","2009-05-10","1U","1L","0","10.741","9.306","0.972","0","0","21","0.3888888888888888888888888888888888888889","54"
"IN","M","FEATHER REEF","17034S","-17.533333","146.383333","RAP","20","201112","2012","2012-02-29","1U","1L","1L","9.5","8.167","1.444","0","0","29","0.6444444444444444444444444444444444444444","45"
"IN","M","FEATHER REEF","17034S","-17.533333","146.383333","RAP","22","201314","2014","2014-03-22","2L","1L","0/1L","13.4","5.3","1.25","0","0","23","0.46","50"
"IN","M","FEATHER REEF","17034S","-17.533333","146.383333","RM","23","201415","2015","2015-04-27","2U","1L","1L","20.978","6.141","2.283","0","0","12","0.2608695652173913043478260869565217391304","46"
"IN","M","FEATHER REEF","17034S","-17.533333","146.383333","RAP","24","201516","2016","2015-12-15","2U","1L","1L","24.953","9.717","1.604","0","0","5","0.0943396226415094339622641509433962264151","53"
"IN","M","FEATHER REEF","17034S","-17.533333","146.383333","RM","25","201617","2017","2016-12-20","2U","1L","1L","26.348","5.098","2.696","1","0.02","13","0.2549019607843137254901960784313725490196","51"
"IN","M","FEATHER REEF","17034S","-17.533333","146.383333","RAP","26","201718","2018","2018-02-20","1L","1L","1L","7.955","6.875","1.648","5","0.114","14","0.3181818181818181818181818181818181818182","44"
"IN","M","ELLISON REEF","17044S","-17.725","146.4","RM","2","199394","1994","1994-02-18","1U","","0","17.394","","0.636","1","0.017","","","59"
"IN","M","ELLISON REEF","17044S","-17.725","146.4","RM","5","199697","1997","1997-04-30","2L","/","0","22.563","","1","0","0","","","60"
"IN","M","ELLISON REEF","17044S","-17.725","146.4","RM","8","199900","2000","2000-05-31","1L","1L","1L","2.712","3.39","2.288","159","2.695","","","59"
"IN","M","ELLISON REEF","17044S","-17.725","146.4","RM","11","200203","2003","2002-11-10","1L","1L","0","2.394","2.817","0.423","0","0","","","71"
"IN","M","ELLISON REEF","17044S","-17.725","146.4","RAP","14","200506","2006","2005-12-07","1L","1L","0/1L","7.344","3.32","1.25","0","0","16","0.25","64"
"IN","M","ELLISON REEF","17044S","-17.725","146.4","RM","15","200607","2007","2007-01-03","1L","1L","0","5.115","2.577","0.808","0","0","10","0.1538461538461538461538461538461538461538","65"
"IN","M","ELLISON REEF","17044S","-17.725","146.4","RM","23","201415","2015","2015-04-27","2L","1L","1L","17.553","3.592","2.007","0","0","9","0.1267605633802816901408450704225352112676","71"
"IN","M","BEAVER REEF","17051S","-17.85","146.483333","RM","2","199394","1994","1994-02-18","2U","","1L","27.25","","1.4","0","0","","","25"
"IN","M","BEAVER REEF","17051S","-17.85","146.483333","RM","5","199697","1997","1997-04-30","3L","","1L","32.276","","1.923","0","0","","","39"
"IN","M","BEAVER REEF","17051S","-17.85","146.483333","RM","8","199900","2000","2000-05-31","1L","1U","1L","3.534","8.534","2.328","68","2.345","","","29"
"IN","M","BEAVER REEF","17051S","-17.85","146.483333","RM","11","200203","2003","2002-10-23","1L","1L","1L","2.5","3.203","1.797","0","0","","","32"
"IN","M","BEAVER REEF","17051S","-17.85","146.483333","RAP","14","200506","2006","2005-12-07","1L","1U","0","3.879","5.603","1.207","0","0","26","0.8965517241379310344827586206896551724138","29"
"IN","M","BEAVER REEF","17051S","-17.85","146.483333","RM","15","200607","2007","2007-01-03","1L","1L","0","3.5","2.5","1.167","0","0","27","0.9","30"
"IN","M","BEAVER REEF","17051S","-17.85","146.483333","RM","17","200809","2009","2009-05-10","1U","1L","0","9.766","3.438","0.938","0","0","20","0.625","32"
"IN","M","BEAVER REEF","17051S","-17.85","146.483333","RM","23","201415","2015","2015-04-26","2L","1L","1L","18.836","4.138","2.155","0","0","9","0.3103448275862068965517241379310344827586","29"
"IN","M","FARQUHARSON REEF (NO 1)","17063A","-17.783333","146.516667","RAP","14","200506","2006","2005-12-05","1L","1L","0","3.551","3.768","1.014","0","0","8","0.1159420289855072463768115942028985507246","69"
"IN","M","FARQUHARSON REEF (NO 1)","17063A","-17.783333","146.516667","RAP","16","200708","2008","2008-03-14","1L","1L","1L","5.397","2.897","1.468","0","0","9","0.1428571428571428571428571428571428571429","63"
"IN","M","FARQUHARSON REEF (NO 1)","17063A","-17.783333","146.516667","RAP","18","200910","2010","2010-04-08","1L","1L","0","6.897","2.672","0.474","0","0","7","0.1206896551724137931034482758620689655172","58"
"IN","M","FARQUHARSON REEF (NO 1)","17063A","-17.783333","146.516667","RAP","20","201112","2012","2012-03-02","1L","1L","0","4.5","3.042","1","0","0","5","0.0833333333333333333333333333333333333333","60"
"IN","M","FARQUHARSON REEF (NO 1)","17063A","-17.783333","146.516667","RAP","24","201516","2016","2015-12-16","2L","1L","0","15.821","2.5","0","0","0","4","0.0597014925373134328358208955223880597015","67"
"IN","M","FARQUHARSON REEF (NO 1)","17063A","-17.783333","146.516667","RAP","26","201718","2018","2018-02-21","1U","1L","1L","9.701","3.396","2.5","554","8.269","14","0.2089552238805970149253731343283582089552","67"
"IN","M","TAYLOR REEF","17064S","-17.833333","146.55","RM","8","199900","2000","2000-05-31","1L","1L","1L","9","5.333","4.167","1090","18.167","","","60"
"IN","M","TAYLOR REEF","17064S","-17.833333","146.55","RAP","14","200506","2006","2005-12-06","1L","1L","0","2.843","7.941","0.539","0","0","11","0.2156862745098039215686274509803921568627","51"
"IN","M","TAYLOR REEF","17064S","-17.833333","146.55","RAP","16","200708","2008","2007-08-20","1L","1L","0","2.543","2.716","0.216","0","0","15","0.2586206896551724137931034482758620689655","58"
"IN","M","TAYLOR REEF","17064S","-17.833333","146.55","RAP","18","200910","2010","2010-04-07","2L","1L","1L","12.234","3.138","1.649","0","0","9","0.1914893617021276595744680851063829787234","47"
"IN","M","TAYLOR REEF","17064S","-17.833333","146.55","RAP","20","201112","2012","2012-03-01","1L","1L","1L","6.786","2.602","1.429","0","0","18","0.3673469387755102040816326530612244897959","49"
"IN","M","TAYLOR REEF","17064S","-17.833333","146.55","RAP","24","201516","2016","2015-12-17","3L","1L","1L","45.614","2.5","2.5","0","0","3","0.0526315789473684210526315789473684210526","57"
"IN","M","TAYLOR REEF","17064S","-17.833333","146.55","RM","25","201617","2017","2016-12-21","2U","1L","1L","32.75","2.5","6","63","1.26","10","0.2","50"
"IN","M","TAYLOR REEF","17064S","-17.833333","146.55","RAP","26","201718","2018","2018-02-22","1L","1L","1L","9.388","2.704","3.52","642","13.102","24","0.4897959183673469387755102040816326530612","49"
"IN","O","NOGGIN REEF","17008S","-17.133333","146.466667","RM","3","199495","1995","1995-05-27","2L","","0","20.457","","0.962","1","0.019","","","52"
"IN","O","NOGGIN REEF","17008S","-17.133333","146.466667","RM","6","199798","1998","1998-02-06","2L","1U","1L","17.381","10.635","1.865","9","0.143","","","63"
"IN","O","NOGGIN REEF","17008S","-17.133333","146.466667","RM","10","200102","2002","2001-11-18","2U","1L","1L","26.746","8.233","2.284","0","0","","","58"
"IN","O","NOGGIN REEF","17008S","-17.133333","146.466667","RM","15","200607","2007","2007-01-21","1U","1U","0","12.328","9.698","1.078","0","0","9","0.1551724137931034482758620689655172413793","58"
"IN","O","NOGGIN REEF","17008S","-17.133333","146.466667","RM","17","200809","2009","2009-05-12","2L","1U","0","15.56","12.985","1.194","0","0","14","0.2089552238805970149253731343283582089552","67"
"IN","O","HEDLEY REEF","17014S","-17.233333","146.483333","RM","2","199394","1994","1994-02-17","2L","","0","14.227","","0.545","1","0.018","","","55"
"IN","O","HEDLEY REEF","17014S","-17.233333","146.483333","RM","5","199697","1997","1997-02-02","2U","","1L","22.595","","2.197","15","0.227","","","66"
"IN","O","HEDLEY REEF","17014S","-17.233333","146.483333","RM","8","199900","2000","2000-02-06","1U","1U","1L","18.582","9.142","2.5","0","0","","","67"
"IN","O","HEDLEY REEF","17014S","-17.233333","146.483333","RAP","14","200506","2006","2005-11-28","2L","1L","1L","15.946","6.786","2","0","0","48","0.6857142857142857142857142857142857142857","70"
"IN","O","HEDLEY REEF","17014S","-17.233333","146.483333","RM","15","200607","2007","2007-01-21","1U","1U","0","11.895","9.355","1.21","0","0","9","0.1451612903225806451612903225806451612903","62"
"IN","O","HEDLEY REEF","17014S","-17.233333","146.483333","RAP","16","200708","2008","2007-09-03","1U","1L","1L","12.845","6.25","1.509","0","0","13","0.2241379310344827586206896551724137931034","58"
"IN","O","HEDLEY REEF","17014S","-17.233333","146.483333","RAP","18","200910","2010","2009-11-28","1U/2L","1L","1L","12.614","5.985","1.402","0","0","21","0.3181818181818181818181818181818181818182","66"
"IN","O","HEDLEY REEF","17014S","-17.233333","146.483333","RAP","20","201112","2012","2012-02-25","1U","1L","1L","9.67","5.849","1.84","0","0","22","0.4150943396226415094339622641509433962264","53"
"IN","O","HEDLEY REEF","17014S","-17.233333","146.483333","RAP","24","201516","2016","2015-12-10","1U","2U","0","11.667","25","0","4","0.063","11","0.1746031746031746031746031746031746031746","63"
"IN","O","HEDLEY REEF","17014S","-17.233333","146.483333","RAP","26","201718","2018","2018-02-18","1L","1L","1L","5.302","4.914","1.509","1","0.017","26","0.4482758620689655172413793103448275862069","58"
"IN","O","WARDLE REEF","17032S","-17.45","146.541667","RM","2","199394","1994","1994-02-17","2L","","0","15.776","","0.474","0","0","","","58"
"IN","O","WARDLE REEF","17032S","-17.45","146.541667","RM","3","199495","1995","1995-05-26","2U","","0","23.862","","1.027","0","0","","","56"
"IN","O","WARDLE REEF","17032S","-17.45","146.541667","RM","4","199596","1996","1996-03-03","2U","","1L","21.885","","1.311","0","0","","","61"
"IN","O","WARDLE REEF","17032S","-17.45","146.541667","RM","5","199697","1997","1997-02-02","2U","","1L","26.048","","1.434","1","0.015","","","68"
"IN","O","WARDLE REEF","17032S","-17.45","146.541667","RM","6","199798","1998","1998-02-07","2L","2L","1L","19.375","15.474","3.017","13","0.224","","","58"
"IN","O","WARDLE REEF","17032S","-17.45","146.541667","RM","7","199899","1999","1999-02-10","1U","1U","1L","12.198","12.069","2.026","4","0.069","","","58"
"IN","O","WARDLE REEF","17032S","-17.45","146.541667","RM","8","199900","2000","2000-02-07","1U/2L","1U","1L","13.125","12.188","1.992","2","0.031","","","64"
"IN","O","WARDLE REEF","17032S","-17.45","146.541667","RM","10","200102","2002","2001-11-17","2L","1U","1L","19.923","9.923","2.385","0","0","","","65"
"IN","O","WARDLE REEF","17032S","-17.45","146.541667","RM","11","200203","2003","2002-11-10","1U","1L","1L","9.375","7.277","1.563","0","0","","","56"
"IN","O","WARDLE REEF","17032S","-17.45","146.541667","RM","13","200405","2005","2005-02-05","2L","1U","1L","18.263","13.644","1.441","0","0","","","59"
"IN","O","WARDLE REEF","17032S","-17.45","146.541667","RAP","14","200506","2006","2005-11-22","1U","2L","1L","11.477","15.152","1.364","0","0","7","0.1060606060606060606060606060606060606061","66"
"IN","O","WARDLE REEF","17032S","-17.45","146.541667","RM","15","200607","2007","2007-01-22","1L","1U","0","5.269","9.077","0.423","0","0","18","0.2769230769230769230769230769230769230769","65"
"IN","O","WARDLE REEF","17032S","-17.45","146.541667","RAP","16","200708","2008","2007-09-04","1U","1U","0","8.255","7.642","0.896","1","0.019","17","0.3207547169811320754716981132075471698113","53"
"IN","O","WARDLE REEF","17032S","-17.45","146.541667","RM","17","200809","2009","2009-05-13","1U","1U","0","7.097","8.992","0.161","0","0","11","0.1774193548387096774193548387096774193548","62"
"IN","O","WARDLE REEF","17032S","-17.45","146.541667","RM","23","201415","2015","2015-04-30","2L","1U","1L","16.129","7.742","1.653","4","0.065","33","0.5322580645161290322580645161290322580645","62"
"IN","O","WARDLE REEF","17032S","-17.45","146.541667","RAP","24","201516","2016","2015-12-13","2L","1U","1L","18.361","8.73","1.762","0","0","10","0.1639344262295081967213114754098360655738","61"
"IN","O","WARDLE REEF","17032S","-17.45","146.541667","RM","25","201617","2017","2017-04-28","1U","1L","1U","11.164","6.509","14.784","0","0","","","58"
"IN","O","GILBEY REEF","17057S","-17.583333","146.583333","RM","4","199596","1996","1996-03-02","3L","","1L","31.941","","1.702","1","0.021","","","47"
"IN","O","GILBEY REEF","17057S","-17.583333","146.583333","RM","7","199899","1999","1999-02-10","2U","1U","1L","21.9","15.5","2.25","5","0.1","","","50"
"IN","O","GILBEY REEF","17057S","-17.583333","146.583333","RM","10","200102","2002","2001-08-22","1U","1L","1L","15.13","5.833","2.5","47","0.979","","","48"
"IN","O","GILBEY REEF","17057S","-17.583333","146.583333","RM","13","200405","2005","2005-02-05","2L","1U","1L","18.561","12.358","1.557","0","0","","","53"
"IN","O","GILBEY REEF","17057S","-17.583333","146.583333","RM","25","201617","2017","2016-12-21","2U","1L","1L","26.667","4.902","4.314","95","1.863","7","0.137254901960784313725490196078431372549","51"
"IN","O","POTTER REEF (NO 1)","17059A","-17.7","146.55","RM","3","199495","1995","1995-05-26","2U/3L","","0","27.969","","1","1","0.013","","","80"
"IN","O","POTTER REEF (NO 1)","17059A","-17.7","146.55","RM","6","199798","1998","1998-02-08","2U","1U","1L","26.25","10.739","1.79","5","0.057","","","88"
"IN","O","POTTER REEF (NO 1)","17059A","-17.7","146.55","RM","8","199900","2000","2000-06-03","2L","1L","1L","12.125","6.063","2.531","464","5.8","","","80"
"IN","O","POTTER REEF (NO 1)","17059A","-17.7","146.55","RM","10","200102","2002","2001-11-17","1U","1L","1L","9.872","5.353","2.244","10","0.128","","","78"
"IN","O","POTTER REEF (NO 1)","17059A","-17.7","146.55","RM","17","200809","2009","2009-05-13","1L","1L","0","7.435","7.468","0.39","0","0","8","0.1038961038961038961038961038961038961039","77"
"IN","O","POTTER REEF (NO 1)","17059A","-17.7","146.55","RM","23","201415","2015","2015-04-30","2U","1L","1L","28.576","2.69","2.373","4","0.051","16","0.2025316455696202531645569620253164556962","79"
"IN","O","POTTER REEF (NO 1)","17059A","-17.7","146.55","RAP","24","201516","2016","2015-12-18","3L","1L","0","33.887","2.5","0","7","0.085","14","0.1707317073170731707317073170731707317073","82"
"IN","O","MOSS REEF","17068S","-17.95","146.8","RM","4","199596","1996","1996-03-02","2U","","0","28.912","","0.324","0","0","","","54"
"IN","O","MOSS REEF","17068S","-17.95","146.8","RM","8","199900","2000","2000-06-03","2U","1L","1L","25.55","6.45","2.5","0","0","","","50"
"IN","O","MOSS REEF","17068S","-17.95","146.8","RM","10","200102","2002","2001-08-22","2U","1L","1L","25.833","6.078","2.353","0","0","","","51"
"IN","O","MOSS REEF","17068S","-17.95","146.8","RM","13","200405","2005","2005-02-05","3U","1L","1L","42.273","4.5","1.591","0","0","","","55"
"IN","O","MOSS REEF","17068S","-17.95","146.8","RM","25","201617","2017","2017-04-27","2U","1L","1L","28.31","3.148","4.398","0","0","","","54"
"PC","I","OSBORNE REEF","13006S","-13.041667","143.625","RM","1","199293","1993","1992-12-17","3","","1","45.878","","5","13","0.351","","","37"
"PC","I","OSBORNE REEF","13006S","-13.041667","143.625","RM","4","199596","1996","1995-09-20","3L/3U","","0","38.224","","1.184","0","0","","","38"
"PC","I","OSBORNE REEF","13006S","-13.041667","143.625","RM","10","200102","2002","2001-07-12","3U","1L","1L","39.913","5.465","2.151","2","0.047","","","43"
"PC","I","OSBORNE REEF","13006S","-13.041667","143.625","RM","13","200405","2005","2004-09-04","3L","1L","1L","36.773","3.314","1.395","1","0.023","","","43"
"PC","I","OSBORNE REEF","13006S","-13.041667","143.625","RM","21","201213","2013","2013-02-07","2L","1L","1L","16.615","3.021","2.135","0","0","5","0.1041666666666666666666666666666666666667","48"
"PC","I","OSBORNE REEF","13006S","-13.041667","143.625","RM","25","201617","2017","2016-08-23","2L","1L","2U","15","2.849","24.535","7","0.163","20","0.4651162790697674418604651162790697674419","43"
"PC","I","FIFE REEF","13081S","-13.658333","143.725","RM","3","199495","1995","1994-10-09","2L","","0","23.529","","0.735","0","0","","","34"
"PC","I","FIFE REEF","13081S","-13.658333","143.725","RM","6","199798","1998","1997-10-24","3L","1L","0","40.076","3.258","0.227","0","0","","","33"
"PC","I","FIFE REEF","13081S","-13.658333","143.725","RM","9","200001","2001","2000-07-26","3U","1L","1L","40.662","2.794","1.397","0","0","","","34"
"PC","I","PELICAN ISLAND REEF(13107)","13107S","-13.916667","143.841667","RM","3","199495","1995","1994-10-09","1U","","0","8.409","","0.303","0","0","","","33"
"PC","I","PELICAN ISLAND REEF(13107)","13107S","-13.916667","143.841667","RM","6","199798","1998","1997-10-24","2U","1L","0","23.514","5.608","0.608","0","0","","","37"
"PC","I","PELICAN ISLAND REEF(13107)","13107S","-13.916667","143.841667","RM","9","200001","2001","2000-07-26","2U","1L","0","30.742","8.359","0.703","0","0","","","32"
"PC","I","PELICAN ISLAND REEF(13107)","13107S","-13.916667","143.841667","RM","21","201213","2013","2013-02-04","3L","1L","1L","30.213","3.171","2.134","0","0","13","0.3170731707317073170731707317073170731707","41"
"PC","I","CLACK REEF","14017S","-14.066667","144.241667","RM","2","199394","1994","1993-10-09","1U","","0","17.945","","0.678","7","0.119","","","59"
"PC","I","CLACK REEF","14017S","-14.066667","144.241667","RM","8","199900","2000","1999-10-13","3L","1L","1L","34.464","3.73","2.262","1","0.016","","","63"
"PC","I","CLACK REEF","14017S","-14.066667","144.241667","RAP","14","200506","2006","2005-10-11","2L","1L","1L","21.543","2.5","1.992","130","2.031","9","0.140625","64"
"PC","I","CLACK REEF","14017S","-14.066667","144.241667","RM","21","201213","2013","2013-02-01","3L/3U","1L","1L","38.59","2.628","2.147","19","0.244","28","0.358974358974358974358974358974358974359","78"
