POA_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
POA3175,0,12,0,173,58,17,11,73,5,77,3,34,14,119,254,663,3,3,5,10,0,0,0,0,3,17,42,90,903,239,46,1024,112,1604,47,568,111,1276,328,6259
POA3177,0,0,0,14,9,0,0,9,0,20,0,8,8,15,53,133,0,0,0,0,0,4,0,0,0,4,3,16,119,33,3,154,14,330,11,117,29,267,63,1147
POA3178,0,19,0,691,105,15,7,122,12,67,10,16,7,40,225,626,4,0,3,17,3,3,0,0,7,0,10,52,1331,218,38,1772,173,1103,43,228,46,351,243,5551
POA3179,0,0,0,63,23,0,3,23,3,12,0,8,0,13,35,114,0,0,0,3,0,0,0,0,0,0,0,11,199,28,3,285,22,178,3,54,12,75,35,892
POA3180,0,0,0,80,10,0,0,19,10,10,0,9,0,3,35,93,4,0,0,0,0,0,0,0,0,0,0,5,200,38,4,298,37,219,7,67,11,71,42,1002
POA3181,0,6,0,381,21,8,4,12,0,10,0,3,0,22,67,141,0,0,0,4,0,0,0,0,0,3,3,10,234,33,9,341,64,197,16,49,10,103,72,1117
POA3182,0,4,0,339,14,7,0,14,0,18,0,0,0,9,61,126,0,0,0,0,0,4,0,0,0,0,0,8,249,53,8,341,61,239,14,47,7,55,69,1139
POA3183,0,0,0,352,21,3,0,29,0,16,3,7,3,4,69,155,0,0,0,7,0,4,0,4,3,0,11,22,254,99,14,515,61,275,25,113,17,74,77,1530
POA3184,3,11,0,490,13,3,0,20,0,9,0,3,0,5,78,130,0,0,0,3,0,0,0,0,0,0,4,7,279,41,6,440,71,239,12,48,12,53,84,1288
POA3185,4,0,0,512,18,6,0,29,0,16,0,8,0,9,75,166,4,0,0,6,0,0,0,0,0,0,4,20,296,59,8,514,58,249,14,58,19,67,88,1443
POA3186,7,32,3,1330,50,14,3,81,10,58,0,16,4,15,215,468,5,0,3,5,0,10,0,3,0,3,11,43,594,104,18,944,71,679,21,147,29,157,237,3003
POA3187,4,8,0,828,37,4,3,56,7,29,0,11,0,14,148,300,0,0,3,9,0,7,0,0,0,0,3,33,480,80,13,825,61,452,21,86,18,113,153,2291
POA3188,4,9,0,934,46,9,0,60,0,29,0,7,6,11,160,337,5,0,3,4,0,5,0,0,0,3,3,30,557,93,19,882,87,484,20,102,18,127,171,2542
POA3189,0,3,0,125,8,3,0,12,0,3,3,0,0,5,33,73,0,0,0,3,0,0,0,0,0,0,0,8,157,21,3,264,15,138,4,25,6,67,33,744
POA3190,0,0,0,270,23,0,0,26,0,12,0,0,0,3,78,145,0,0,0,4,0,0,0,0,0,0,3,6,258,41,12,503,53,243,9,51,11,86,85,1342
POA3191,3,10,0,558,25,7,0,37,0,13,4,3,0,10,79,179,3,0,0,3,0,0,0,0,0,3,0,11,295,58,8,474,53,248,9,55,10,67,81,1365
POA3192,3,11,0,464,49,5,6,39,8,39,0,9,4,20,150,326,6,0,3,0,0,7,0,3,0,3,3,28,589,104,26,1045,110,498,24,117,31,195,158,2887
POA3193,3,19,0,1048,56,11,5,77,3,42,4,11,3,19,162,392,3,0,0,4,0,3,0,0,0,0,0,14,672,89,10,990,79,509,18,125,18,149,164,2827
POA3194,0,0,0,302,24,8,3,23,0,13,3,10,0,17,73,166,8,0,3,6,0,3,3,0,0,0,0,20,329,50,10,513,49,281,18,72,14,99,78,1524
POA3195,0,8,0,966,104,23,4,130,4,49,6,12,3,31,214,576,8,0,4,11,0,4,0,3,0,0,7,35,1204,191,46,1991,170,868,45,165,33,260,231,5200
POA3196,4,8,0,300,50,4,3,43,10,24,3,8,4,21,124,286,3,0,5,5,0,3,0,0,0,3,4,22,587,111,35,1051,122,579,36,123,24,166,132,2967
POA3197,3,3,0,182,27,4,3,28,4,13,4,9,3,6,75,173,0,0,0,4,0,0,0,0,0,0,4,17,290,55,20,491,52,224,19,62,24,72,84,1385
POA3198,0,3,0,75,22,3,0,28,0,25,3,15,0,11,64,167,0,0,0,7,0,0,0,3,0,3,10,24,274,70,12,550,77,365,11,106,23,132,71,1688
POA3199,0,10,0,516,87,20,3,109,14,58,7,31,16,50,267,658,9,0,5,13,0,5,0,0,3,8,15,63,1017,217,45,1928,220,1111,74,289,75,462,299,5732
POA3200,0,0,0,3,0,3,0,0,0,10,0,6,0,14,19,51,0,0,0,0,0,0,0,0,0,7,8,12,37,16,5,72,8,116,5,36,9,99,22,431
POA3201,0,4,0,60,48,4,3,33,3,34,0,6,9,22,94,258,3,0,0,4,0,3,0,0,3,8,3,22,491,97,20,723,81,596,30,116,33,193,103,2473
POA3202,0,0,0,68,6,0,0,3,0,5,0,0,3,3,23,43,0,0,0,0,0,0,0,0,0,0,4,9,101,5,3,154,8,76,0,15,9,17,21,420
POA3204,3,11,0,1141,68,19,3,98,4,41,3,8,3,26,247,518,5,0,3,11,0,5,0,4,0,3,10,43,1000,181,27,1505,132,802,40,200,27,268,262,4438
POA3205,0,3,0,285,6,0,0,12,0,4,0,3,0,9,49,83,3,0,3,4,0,0,0,0,0,0,3,13,173,24,8,210,40,149,6,28,9,57,54,760
POA3206,0,8,0,529,30,3,0,18,0,12,0,4,0,6,109,187,3,0,0,0,0,0,0,0,3,0,0,10,281,33,14,354,34,261,4,37,6,72,115,1206
POA3207,3,5,0,513,26,3,0,29,4,10,0,0,3,6,84,166,0,0,0,0,0,3,0,0,0,3,0,13,350,60,7,407,87,277,10,66,14,108,88,1465
POA3211,0,0,0,20,4,0,0,4,0,0,0,0,0,3,3,19,0,0,0,0,0,0,0,0,0,0,0,0,31,6,3,62,9,26,3,4,3,9,3,169
POA3212,0,0,0,166,29,6,3,63,3,22,0,8,0,22,97,255,3,0,3,5,3,0,0,0,0,7,3,19,402,57,22,772,78,430,32,91,22,117,103,2127
POA3213,0,0,0,71,15,0,0,20,0,15,3,0,0,3,32,91,4,0,0,0,0,0,0,0,0,0,0,10,117,28,9,199,18,111,9,30,13,32,39,595
POA3214,0,0,0,33,16,7,0,41,3,24,0,12,0,46,84,235,3,0,0,0,0,3,0,3,3,15,9,36,208,66,16,385,48,449,23,210,35,472,108,2014
POA3215,0,0,0,152,37,4,0,30,3,24,5,11,7,30,87,243,3,0,0,6,0,3,0,0,0,0,10,27,356,104,22,704,80,387,28,120,31,224,102,2169
POA3216,3,7,0,660,106,16,3,144,9,78,5,33,4,41,278,720,6,0,4,14,3,3,0,3,7,6,10,55,1172,264,58,2515,264,1151,58,310,73,377,294,6546
POA3217,0,0,0,56,9,3,0,19,0,12,0,0,0,3,46,98,0,0,0,0,0,0,0,0,0,0,0,3,162,33,12,329,62,194,7,30,9,30,53,917
POA3218,0,0,0,172,31,3,0,32,0,14,0,0,0,7,63,150,0,0,0,8,0,0,0,0,0,0,3,11,246,68,13,569,69,261,14,55,6,67,72,1433
POA3219,0,0,0,81,31,8,3,39,4,13,3,14,0,26,67,206,0,0,3,7,0,4,0,0,0,3,8,29,257,74,24,591,58,341,27,111,21,212,84,1800
POA3220,0,3,0,387,38,6,0,43,3,19,0,9,0,3,96,213,3,0,0,3,0,5,0,0,0,3,9,23,343,59,8,655,70,287,11,79,20,92,108,1729
POA3221,0,0,0,23,0,0,0,7,0,0,0,0,0,3,8,16,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,41,3,24,0,10,0,4,8,110
POA3222,4,0,0,134,31,7,3,60,0,17,0,4,8,13,86,233,4,0,0,0,0,0,0,0,0,0,0,19,277,86,16,616,53,307,20,77,17,115,91,1686
POA3223,0,0,0,25,10,3,0,6,0,5,0,3,0,12,28,72,0,0,0,5,0,0,0,0,0,0,3,8,75,31,5,139,17,95,4,32,7,80,29,524
POA3224,0,0,0,79,25,5,0,38,3,17,0,10,0,21,57,173,4,0,3,8,0,4,0,0,0,0,3,23,294,75,20,670,71,292,30,86,13,109,62,1719
POA3225,0,0,0,31,3,3,0,11,3,9,0,3,0,4,28,66,0,0,0,0,0,0,0,0,0,0,0,0,58,29,6,102,7,51,7,14,3,18,31,325
POA3226,0,0,0,169,27,4,0,51,3,14,3,4,0,11,85,199,4,0,0,0,0,3,0,0,0,0,3,16,306,103,10,720,80,283,15,70,15,85,88,1765
POA3227,0,0,0,103,14,9,0,15,0,3,0,5,0,0,42,90,0,0,0,0,0,0,0,0,0,0,0,0,73,40,7,245,23,106,5,31,4,16,43,596
POA3228,4,4,0,305,43,9,3,63,5,19,3,5,4,11,151,319,10,0,0,8,0,0,3,0,0,0,6,21,427,122,24,993,84,404,37,94,23,71,162,2436
POA3230,0,0,0,24,3,0,0,8,0,4,0,3,0,3,5,31,0,0,0,0,0,0,0,0,0,0,0,3,45,21,3,94,4,43,3,12,3,15,6,248
POA3231,0,0,0,15,0,0,0,8,0,0,0,0,0,0,11,16,0,0,0,0,0,0,0,0,0,0,0,0,8,12,0,41,3,18,3,5,0,3,7,108
POA3232,0,0,0,8,3,3,0,4,0,3,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,9,6,0,24,0,22,0,3,3,6,4,81
POA3233,0,0,0,0,3,0,0,6,0,0,0,0,0,0,9,25,0,0,0,0,0,0,0,0,0,0,0,0,24,19,0,50,5,25,5,6,3,9,10,158
POA3234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,10
POA3235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,0,5,0,0,0,0,3,34
POA3236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,3,15
POA3237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,3,0,22
POA3238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,9,0,3,0,0,0,0,3,20
POA3239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,6,4,11,0,3,0,3,4,42
POA3240,0,0,0,30,9,0,0,10,0,4,0,3,0,0,11,44,0,0,0,0,0,0,0,0,0,0,0,3,57,8,5,138,15,38,3,17,3,8,11,306
POA3241,0,0,0,17,10,0,0,6,0,0,0,3,0,0,17,40,0,0,0,0,0,0,0,0,0,0,0,0,46,11,4,85,9,44,3,12,0,16,16,255
POA3242,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,15,7,0,30,4,17,0,11,0,5,0,89
POA3243,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,12,0,5,0,0,0,0,3,38
POA3249,0,0,0,10,7,0,0,16,0,3,0,0,0,0,18,42,3,0,0,0,0,0,0,0,0,0,0,10,78,18,6,142,12,50,3,16,6,20,18,362
POA3250,0,0,0,45,21,3,0,29,0,12,3,4,0,0,44,120,6,0,3,6,0,0,0,0,3,3,3,19,207,44,17,495,38,173,8,60,16,77,49,1180
POA3251,0,0,0,6,0,0,0,4,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,22,0,11,0,0,0,0,0,53
POA3254,0,0,0,0,5,0,0,3,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,18,0,3,0,0,3,0,4,37
POA3260,0,0,0,26,9,0,0,18,0,3,0,0,0,3,20,69,0,0,3,3,0,0,0,0,0,3,0,6,92,13,7,176,14,60,6,16,3,39,22,450
POA3264,0,0,0,5,11,0,0,6,0,6,0,0,0,0,6,28,0,0,0,0,0,0,0,0,0,0,0,0,51,9,5,80,3,37,0,5,3,11,6,215
POA3265,0,0,0,25,16,0,0,4,3,3,0,0,0,0,9,38,0,0,0,0,0,0,0,0,0,0,0,0,94,12,0,110,17,54,3,10,5,9,7,333
POA3266,0,0,0,15,13,0,0,11,0,0,0,0,0,0,19,48,0,0,0,0,0,0,0,0,0,0,0,3,94,5,7,115,10,42,7,16,7,21,15,338
POA3267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,9,0,3,0,0,0,0,0,33
POA3268,0,0,0,23,13,0,0,6,0,4,0,0,0,0,14,38,0,0,0,0,0,0,0,0,0,0,0,0,82,12,4,90,10,41,4,9,5,16,19,282
POA3269,0,0,0,12,4,0,0,0,0,0,0,0,0,0,4,12,0,0,0,0,0,0,0,0,0,0,0,0,20,3,0,29,6,12,0,3,0,0,4,81
POA3270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,3,0,0,0,3,4,22
POA3271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,8,0,6,0,0,0,3,0,23
POA3272,0,0,0,6,8,0,0,8,0,0,0,0,0,0,9,23,0,0,0,0,0,0,0,0,0,0,0,3,28,0,0,54,4,23,0,7,4,8,5,136
POA3273,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,3,0,16
POA3274,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,4,3,0,0,0,3,0,25
POA3275,0,0,0,3,3,0,0,3,0,0,0,0,0,0,7,14,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,26,4,9,0,0,0,3,7,69
POA3276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,13,4,11,0,4,3,6,0,53
POA3277,0,0,0,16,4,0,0,8,0,0,0,0,0,0,12,28,0,0,0,0,0,0,0,0,0,0,0,3,36,10,12,96,11,30,6,9,3,9,19,237
POA3278,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,20,0,4,0,0,0,0,0,35
POA3279,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,14,0,8,4,0,0,0,3,39
POA3280,0,0,0,201,57,7,3,78,3,24,3,17,3,18,138,358,4,0,4,4,0,3,0,0,4,4,6,28,555,148,32,1234,104,472,49,142,47,198,161,3139
POA3281,0,0,0,22,11,0,0,8,0,4,0,0,0,0,9,35,0,0,3,0,0,0,0,0,0,0,0,0,46,19,0,106,12,32,3,13,5,11,9,249
POA3282,0,0,0,13,4,0,0,14,0,4,0,0,3,0,10,41,0,0,0,0,0,0,0,0,0,0,0,3,41,18,4,124,5,38,7,12,4,17,10,278
POA3283,0,0,0,7,3,0,0,3,0,0,0,0,0,0,15,23,0,0,3,0,0,0,0,0,0,0,0,3,34,12,4,54,0,26,0,9,0,4,11,163
POA3284,0,0,0,16,7,0,0,10,0,0,0,0,0,0,19,40,0,0,0,0,0,0,0,0,0,0,0,0,58,24,6,123,21,43,4,15,3,14,22,326
POA3285,0,0,0,8,8,0,0,5,0,3,0,0,0,0,5,21,0,0,0,3,0,0,0,0,0,0,0,3,32,9,0,49,8,23,3,9,0,7,5,152
POA3286,0,0,0,4,3,0,0,3,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,11,4,0,26,0,5,0,0,3,0,3,58
POA3287,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,17,0,12,0,3,0,3,0,57
POA3289,0,0,0,8,5,0,0,3,0,0,0,0,0,0,3,8,0,0,0,0,3,0,0,0,0,0,0,4,13,0,0,27,4,17,0,4,0,3,3,79
POA3292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,9
POA3293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,3,0,3,0,0,0,31
POA3294,0,0,0,5,7,0,0,4,0,3,0,0,0,0,11,23,0,0,0,0,0,0,0,0,0,0,0,0,19,3,0,46,3,12,0,4,4,3,16,108
POA3300,0,0,0,45,25,6,0,31,0,6,0,6,0,5,45,132,0,0,0,0,0,0,0,0,0,0,0,3,180,58,9,359,25,156,17,51,8,68,51,984
POA3301,0,0,0,6,6,0,0,3,0,0,0,0,0,0,8,21,0,0,0,0,0,0,0,0,0,0,0,4,32,12,8,76,5,14,0,3,0,4,8,165
POA3302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,7,6,9,0,3,0,0,3,37
POA3303,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,17,0,5,0,4,0,3,0,39
POA3304,0,0,0,14,10,0,0,4,0,0,0,3,0,4,11,37,0,0,0,0,0,0,0,0,0,0,0,3,57,8,6,62,10,45,3,19,8,27,14,257
POA3305,0,3,0,58,24,7,0,35,0,21,3,3,0,5,83,187,0,0,3,0,0,0,0,0,0,5,8,15,201,67,21,411,38,213,20,71,13,94,92,1250
POA3309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,3,0,10
POA3310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,10,0,3,0,0,0,0,0,26
POA3311,0,0,0,3,3,0,0,7,0,0,0,0,0,3,8,24,0,0,0,0,0,0,0,0,0,0,0,3,17,6,0,40,0,21,6,8,0,12,8,119
POA3312,0,0,0,3,3,0,0,3,0,0,0,0,0,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,24,4,3,50,3,15,0,4,0,3,7,108
POA3314,0,0,0,4,0,0,0,3,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,27,8,5,0,0,0,0,5,65
POA3315,0,0,0,3,5,0,0,7,0,3,0,3,0,0,15,28,0,0,0,0,0,0,0,0,0,0,3,6,27,5,0,59,3,19,0,8,0,15,12,149
POA3317,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,3,3,0,0,0,0,0,19
POA3318,0,0,0,0,12,0,0,6,0,0,0,0,0,0,11,24,0,0,0,0,0,0,0,0,0,0,0,3,24,8,3,35,3,13,3,3,0,10,7,118
POA3319,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,3,0,0,4,28
POA3321,0,0,0,15,3,0,4,8,0,0,0,0,0,0,7,30,0,0,0,0,0,3,0,0,0,0,0,8,44,8,5,98,15,35,0,10,3,8,14,233
POA3322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,3,14
POA3323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,9
POA3324,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,20,0,5,0,4,3,4,0,47
POA3325,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,17,0,5,0,4,0,9,3,50
POA3328,0,0,0,18,0,0,3,6,0,0,0,0,0,7,8,29,0,0,0,3,0,0,0,0,0,0,0,3,50,16,7,91,9,44,3,10,3,15,12,257
POA3329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,16,0,10,0,3,0,3,4,39
POA3330,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,6,0,0,0,3,0,24
POA3331,0,0,0,53,10,0,0,12,3,6,0,3,0,0,40,79,0,0,0,4,0,0,3,0,0,0,0,14,145,36,8,334,48,151,16,37,12,31,43,863
POA3332,0,0,0,3,7,0,0,4,0,4,0,0,0,0,10,28,0,0,0,3,0,0,0,4,0,0,0,5,25,3,0,45,5,33,3,11,5,6,14,147
POA3333,0,0,0,5,3,0,0,5,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,0,3,27,0,3,31,3,24,0,8,3,4,9,97
POA3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,12,0,12,3,0,0,6,0,56
POA3335,0,0,0,25,7,0,0,11,7,8,0,8,0,3,31,75,0,0,0,0,0,0,0,0,0,0,3,9,164,24,15,222,44,166,6,36,11,63,36,796
POA3337,3,11,0,186,75,14,4,52,6,70,4,27,19,45,171,483,6,0,3,7,0,8,0,3,3,12,21,73,817,130,30,1065,147,1082,40,255,95,501,210,4367
POA3338,0,0,0,119,36,5,0,44,0,33,0,9,0,29,91,254,6,0,0,3,3,4,0,0,3,3,17,42,559,69,33,705,98,721,31,167,37,317,117,2861
POA3340,0,4,0,233,53,12,8,70,3,20,3,5,4,10,103,289,4,0,0,3,0,0,0,0,0,7,4,22,572,86,29,901,86,545,22,122,36,182,107,2687
POA3341,0,0,0,21,4,0,0,14,0,5,0,0,0,0,5,33,0,0,0,0,0,0,0,0,0,0,0,0,56,9,3,85,11,45,4,4,4,8,5,234
POA3342,0,0,0,30,5,0,3,13,0,11,0,3,0,3,21,51,0,0,0,0,0,0,0,0,0,0,0,4,60,20,3,130,14,88,5,22,6,31,21,394
POA3345,0,0,0,8,3,0,0,7,0,0,0,0,0,0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,27,5,3,43,3,32,0,8,0,15,7,143
POA3350,3,8,0,587,106,17,5,141,13,63,4,21,3,37,267,667,12,0,7,8,3,11,0,0,0,8,11,57,1136,274,49,2286,251,1054,71,258,56,367,287,6092
POA3351,0,0,0,57,23,0,0,43,8,9,0,7,5,8,42,146,0,0,0,3,0,0,0,0,0,0,0,7,217,42,12,390,36,173,9,41,19,96,50,1078
POA3352,0,0,0,147,42,12,6,66,8,30,4,10,0,11,90,279,3,0,0,6,0,4,0,0,0,4,0,23,390,96,18,811,68,347,27,94,23,118,106,2108
POA3355,0,0,0,53,22,0,0,15,0,9,4,0,0,19,51,125,0,0,0,3,3,0,0,0,0,5,0,12,170,46,13,334,22,203,10,58,13,149,59,1071
POA3356,0,0,0,29,26,8,0,24,4,16,0,6,0,21,57,153,0,0,0,0,0,0,0,0,0,10,9,21,238,52,9,483,50,269,21,108,13,167,65,1484
POA3357,0,0,0,53,15,3,0,8,0,7,0,4,0,0,21,62,0,0,0,0,0,0,0,0,0,0,0,4,101,23,5,187,12,76,3,16,3,17,21,468
POA3360,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,17,0,14,3,3,0,7,3,73
POA3361,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,21,6,9,0,5,3,5,10,60
POA3363,0,0,0,14,5,3,0,6,0,4,0,3,0,0,13,39,0,0,0,0,0,0,0,0,0,0,0,7,56,15,4,96,21,65,3,14,3,29,15,325
POA3364,0,0,0,12,7,0,0,11,0,5,0,0,0,0,10,31,0,0,0,0,0,0,0,0,0,0,0,0,43,8,3,78,3,35,3,13,5,15,10,225
POA3370,0,0,0,0,0,0,0,3,0,3,0,0,0,0,11,17,0,0,0,0,0,0,0,0,0,0,0,3,17,12,0,38,4,27,0,17,0,22,9,144
POA3371,0,0,0,0,0,0,0,3,0,3,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,3,3,10,3,4,14,4,21,0,6,0,15,5,86
POA3373,0,0,0,4,10,0,0,0,0,0,0,0,0,0,7,25,0,0,0,0,0,0,0,0,0,0,0,0,40,11,5,63,8,33,7,9,3,22,12,207
POA3374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,17,0,3,0,3,5,0,3,44
POA3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,8,3,4,0,0,0,0,0,24
POA3377,0,0,0,34,26,6,0,25,0,5,6,3,0,6,40,125,3,0,0,0,0,0,0,0,0,0,0,4,169,37,8,261,34,102,26,45,7,62,42,794
POA3378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,6,0,4,0,0,0,0,0,25
POA3379,0,0,0,0,4,0,0,3,0,0,0,3,0,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,11,0,7,3,5,0,11,6,62
POA3380,0,0,0,21,10,4,0,7,0,3,0,0,0,9,25,61,0,0,0,0,0,0,0,0,0,3,0,5,106,26,8,144,18,83,3,30,8,54,26,507
POA3381,0,0,0,8,3,0,0,0,0,0,0,0,0,0,13,21,0,0,0,0,0,0,0,0,0,0,0,0,23,12,4,38,5,21,0,7,0,3,13,118
POA3384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,15,0,9,0,3,0,3,5,54
POA3385,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,15,0,12,0,6,0,8,0,56
POA3387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12,3,7,0,0,0,5,0,37
POA3388,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,14,3,6,0,0,3,8,4,55
POA3390,0,0,0,3,0,3,0,4,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,13,5,0,33,3,18,3,3,3,9,5,91
POA3391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,4,0,0,0,4,0,16
