POA_CODE_2016,South_Africa_Before_1946,South_Africa_1946_1955,South_Africa_1956_1965,South_Africa_1966_1975,South_Africa_1976_1985,South_Africa_1986_1995,South_Africa_1996_2005,South_Africa_2006_2010,South_Africa_2011,South_Africa_2012,South_Africa_2013,South_Africa_2014,South_Africa_2015,South_Africa_2016,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1946,Sri_Lanka_1946_1955,Sri_Lanka_1956_1965,Sri_Lanka_1966_1975,Sri_Lanka_1976_1985,Sri_Lanka_1986_1995,Sri_Lanka_1996_2005,Sri_Lanka_2006_2010,Sri_Lanka_2011,Sri_Lanka_2012,Sri_Lanka_2013,Sri_Lanka_2014,Sri_Lanka_2015,Sri_Lanka_2016,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1946,Thailand_1946_1955,Thailand_1956_1965,Thailand_1966_1975,Thailand_1976_1985,Thailand_1986_1995,Thailand_1996_2005,Thailand_2006_2010,Thailand_2011,Thailand_2012,Thailand_2013,Thailand_2014,Thailand_2015,Thailand_2016,Thailand_Yr_arrival_ns,Thailand_Tot,FYROM_Before_1946,FYROM_1946_1955,FYROM_1956_1965,FYROM_1966_1975,FYROM_1976_1985,FYROM_1986_1995,FYROM_1996_2005,FYROM_2006_2010,FYROM_2011,FYROM_2012,FYROM_2013,FYROM_2014,FYROM_2015,FYROM_2016,FYROM_arrival_ns,FYROM_Tot,Turkey_Before_1946,Turkey_1946_1955,Turkey_1956_1965,Turkey_1966_1975,Turkey_1976_1985,Turkey_1986_1995,Turkey_1996_2005,Turkey_2006_2010,Turkey_2011,Turkey_2012,Turkey_2013,Turkey_2014,Turkey_2015,Turkey_2016,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1946,United_Kingdom_1946_1955,United_Kingdom_1956_1965,United_Kingdom_1966_1975,United_Kingdom_1976_1985,United_Kingdom_1986_1995,United_Kingdom_1996_2005,United_Kingdom_2006_2010,United_Kingdom_2011,United_Kingdom_2012,United_Kingdom_2013,United_Kingdom_2014,United_Kingdom_2015,United_Kingdom_2016,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1946,USA_1946_1955,USA_1956_1965,USA_1966_1975,USA_1976_1985,USA_1986_1995,USA_1996_2005,USA_2006_2010,United_States_America_2011,United_States_America_2012,United_States_America_2013,United_States_America_2014,United_States_America_2015,United_States_America_2016,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1946,Vietnam_1946_1955,Vietnam_1956_1965,Vietnam_1966_1975,Vietnam_1976_1985,Vietnam_1986_1995,Vietnam_1996_2005,Vietnam_2006_2010,Vietnam_2011,Vietnam_2012,Vietnam_2013,Vietnam_2014,Vietnam_2015,Vietnam_2016,Vietnam_Yr_arrival_NS,Vietnam_Tot,Zimbabwe_Before_1946,Zimbabwe_1946_1955,Zimbabwe_1956_1965,Zimbabwe_1966_1975,Zimbabwe_1976_1985,Zimbabwe_1986_1995,Zimbabwe_1996_2005,Zimbabwe_2006_2010,Zimbabwe_2011,Zimbabwe_2012,Zimbabwe_2013,Zimbabwe_2014,Zimbabwe_2015,Zimbabwe_2016,Zimbabwe_Yr_arrival_NS,Zimbabwe_Tot,Born_elsewhere_Before_1946,Born_elsewhere_1946_1955,Born_elsewhere_1956_1965,Born_elsewhere_1966_1975,Born_elsewhere_1976_1985,Born_elsewhere_1986_1995,Born_elsewhere_1996_2005,Born_elsewhere_2006_2010,Born_elsewhere_2011,Born_elsewhere_2012,Born_elsewhere_2013,Born_elsewhere_2014,Born_elsewhere_2015,Born_elsewhere_2016,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1946,Tot_1946_1955,Tot_1956_1965,Tot_1966_1975,Tot_1976_1985,Tot_1986_1995,Tot_1996_2005,Tot_2006_2010,Tot_2011,Tot_2012,Tot_2013,Tot_2014,Tot_2015,Tot_2016,Tot_Yr_arrival_NS,Tot_Tot
POA3032,0,0,0,0,10,13,22,18,4,0,0,3,4,4,0,81,0,0,0,10,5,15,12,30,7,5,10,10,6,4,0,115,0,0,0,0,3,21,14,23,7,3,0,3,8,4,6,96,0,0,0,30,0,15,3,0,0,0,0,0,3,0,3,53,0,0,0,16,14,17,14,11,4,0,3,0,0,0,0,67,0,27,67,104,66,86,100,75,24,29,19,24,25,10,14,673,0,0,3,7,7,12,25,21,14,11,4,7,11,3,4,122,0,0,0,7,621,516,151,126,34,31,48,33,48,20,39,1685,0,0,0,0,0,5,9,3,0,3,0,0,0,0,0,24,0,30,45,169,200,278,375,361,70,104,127,144,126,87,69,2191,0,257,528,784,1214,1541,1518,1597,382,446,501,597,630,388,289,10677
POA3033,0,0,0,0,0,7,3,6,0,0,0,4,0,0,0,22,0,3,0,16,6,22,18,9,0,6,3,0,0,0,0,77,0,0,0,0,3,7,4,5,0,4,0,0,0,0,0,22,0,0,3,41,3,9,7,3,0,0,0,0,0,0,0,65,0,0,0,16,6,3,0,0,0,4,0,0,0,0,0,31,0,31,54,47,22,17,28,13,6,0,4,3,0,0,9,239,0,0,0,3,3,3,4,6,0,8,0,0,0,0,0,26,0,0,0,0,161,115,35,16,0,3,4,15,0,5,9,360,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,33,44,105,72,84,48,54,3,20,4,7,9,3,22,501,7,442,865,645,424,495,381,338,55,106,87,61,58,36,176,4182
POA3034,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,7,0,0,0,8,0,9,10,8,0,0,0,0,0,0,0,42,0,0,0,0,0,0,10,7,0,0,0,0,0,0,0,16,0,0,4,80,11,3,3,0,0,4,0,0,0,0,7,114,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,19,0,20,38,28,19,10,15,20,13,5,0,0,0,0,3,184,0,0,0,0,0,0,9,7,3,0,3,0,0,0,0,27,0,0,0,3,294,171,46,32,9,6,8,14,9,7,18,617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,37,75,113,113,95,62,49,11,13,7,14,11,14,40,660,10,448,1001,719,595,533,365,303,83,91,134,77,72,47,214,4699
POA3036,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,4,0,0,3,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,26,0,3,0,0,0,0,0,0,0,0,0,35,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,10,0,34,42,33,17,8,18,3,0,0,0,0,0,0,3,168,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,12,0,0,0,0,23,12,3,3,0,0,0,4,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,38,75,30,27,16,9,0,3,3,0,0,0,13,230,5,175,269,291,133,128,96,57,10,10,11,12,14,3,50,1271
POA3037,0,0,0,3,7,18,82,37,11,0,3,0,5,0,3,170,0,0,3,21,23,177,135,124,20,19,20,17,13,6,14,591,0,0,0,0,3,17,17,16,3,3,10,4,0,6,6,89,0,4,21,434,122,174,102,32,5,3,14,6,11,6,32,958,0,0,3,43,32,39,8,7,0,0,0,0,0,0,5,143,3,40,101,164,73,61,53,58,20,4,13,14,6,3,18,641,0,0,0,0,5,9,22,20,3,4,4,8,7,3,4,78,0,0,0,3,319,428,166,135,25,28,31,35,23,13,49,1259,0,0,0,0,3,0,7,9,0,4,0,0,0,3,0,32,0,80,76,583,649,1029,735,420,49,60,71,94,62,45,114,4070,8,423,916,2408,1984,3472,3107,2974,402,445,542,540,477,291,582,18559
POA3038,0,0,0,0,12,12,17,9,0,0,0,6,0,0,0,53,0,3,0,22,15,81,47,81,24,17,21,17,3,7,9,349,0,0,0,3,3,5,4,10,3,0,3,3,0,0,3,43,0,3,28,473,76,61,25,10,0,0,5,0,9,0,14,711,0,0,0,24,21,9,9,3,0,0,0,0,3,0,3,75,3,23,77,106,39,33,28,31,6,5,3,0,3,5,16,392,0,0,0,9,6,9,7,5,4,0,6,0,0,0,3,46,0,0,0,0,321,243,70,47,12,10,12,11,3,10,19,766,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,47,114,518,341,292,193,87,29,34,19,13,27,20,56,1777,3,398,1099,2375,1468,1487,864,692,136,160,164,124,118,85,266,9432
POA3039,0,0,0,0,0,4,4,9,3,0,0,0,3,0,0,30,0,0,3,10,5,3,4,4,0,3,0,0,0,0,0,40,0,0,0,0,3,0,13,11,3,3,6,3,10,3,7,63,0,0,3,12,0,5,4,0,0,0,0,0,0,0,0,19,0,0,0,9,3,10,4,0,0,0,0,0,0,0,0,27,0,20,50,91,34,36,47,30,8,11,9,17,9,12,9,379,0,0,0,5,3,13,12,4,3,5,0,0,3,3,0,63,0,0,0,0,59,28,10,11,0,8,4,3,3,3,5,135,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9,0,13,40,62,51,65,62,80,28,24,39,54,45,40,22,623,7,243,541,490,286,322,373,436,116,142,153,192,171,154,93,3723
POA3040,0,0,0,3,13,13,15,10,3,0,7,0,0,3,3,63,0,0,3,12,7,32,8,27,10,5,9,3,6,0,0,130,0,0,0,0,0,3,14,13,0,0,6,3,8,3,7,56,0,0,0,15,0,3,0,0,0,0,0,0,0,0,0,19,0,0,0,12,9,4,3,3,0,3,0,0,0,0,0,38,3,38,88,108,56,50,79,41,19,14,15,12,6,8,18,572,0,0,0,3,14,3,11,14,3,3,7,8,4,3,7,80,0,0,0,0,74,66,20,18,3,3,3,5,22,8,9,234,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,0,51,45,126,71,114,110,186,30,40,49,52,73,50,33,1029,4,363,673,759,447,584,661,806,168,203,259,233,318,213,175,5872
POA3041,0,0,3,4,3,0,4,7,0,0,0,0,3,0,0,25,0,0,5,13,5,18,8,27,0,0,3,3,7,0,0,92,0,0,0,0,0,6,3,4,0,3,0,0,0,0,0,16,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,19,14,26,11,9,0,0,7,0,0,0,3,92,4,23,46,63,33,29,33,18,6,0,14,3,14,3,4,293,0,0,3,0,3,0,9,7,0,0,0,0,0,0,0,31,0,0,0,0,18,18,15,9,0,3,9,4,0,4,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,11,38,32,56,43,34,7,8,17,14,20,5,14,319,10,217,276,328,209,290,325,284,58,65,116,77,116,54,76,2502
POA3042,0,0,4,0,4,9,9,3,0,0,3,4,0,0,0,43,0,0,8,3,0,34,14,12,0,0,0,3,0,0,3,81,0,0,0,0,0,4,4,6,0,0,0,3,0,3,0,34,0,0,9,22,4,0,0,0,0,0,0,0,0,0,0,36,0,0,0,10,3,3,3,0,0,0,0,0,0,0,0,22,0,23,74,74,28,25,35,28,10,5,5,6,6,0,12,331,0,0,3,4,3,0,4,3,0,9,0,0,0,0,0,28,0,0,0,0,43,15,4,8,0,0,0,0,0,0,0,76,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,45,64,105,60,61,64,65,6,15,17,15,18,3,15,564,9,451,878,667,330,357,342,330,61,72,104,88,78,46,123,3953
POA3043,0,0,0,4,3,6,3,3,0,3,0,0,3,0,0,23,0,0,3,43,24,78,62,39,11,20,0,12,6,5,10,304,0,0,0,0,3,6,4,10,0,3,3,0,0,0,0,42,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,15,0,0,0,53,25,53,25,4,0,0,0,0,5,0,8,171,0,32,92,131,29,24,27,31,3,0,3,0,6,0,17,391,0,0,0,0,5,5,7,8,0,3,0,0,0,0,0,31,0,0,0,0,25,25,6,15,0,0,0,0,0,0,3,76,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,29,83,166,83,121,145,73,20,21,11,65,31,25,38,903,6,326,751,1069,479,740,706,544,100,145,104,182,120,74,215,5557
POA3044,0,0,0,3,12,9,12,15,0,0,4,0,0,0,0,54,0,0,0,10,5,27,19,51,16,8,3,4,10,3,9,171,0,0,0,0,3,5,12,15,3,3,3,3,3,7,5,64,0,0,0,21,3,0,0,0,0,0,0,0,0,0,3,30,0,0,0,51,31,51,44,18,3,3,0,0,5,0,5,222,13,33,49,82,57,63,81,56,21,6,13,26,8,3,14,525,0,0,0,3,7,7,19,7,0,13,3,4,0,3,7,68,0,0,0,0,39,43,25,19,3,4,9,4,11,3,3,162,0,0,0,0,3,0,9,3,0,0,0,0,0,0,0,16,0,50,48,108,94,112,117,185,32,57,48,61,65,52,36,1054,26,545,970,898,527,689,829,1049,214,261,289,317,329,185,294,7430
POA3045,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7
POA3046,0,0,0,9,4,4,8,6,0,0,0,4,0,4,0,45,0,0,0,13,7,65,71,73,18,32,33,13,25,16,5,367,0,0,0,0,3,5,27,13,0,5,9,13,10,4,3,81,0,0,8,9,3,9,8,3,0,0,0,0,0,0,0,40,0,0,0,154,91,149,158,33,13,11,10,6,14,6,24,684,8,51,108,80,41,32,44,49,15,12,12,7,3,7,11,474,0,0,0,3,4,7,11,7,7,7,4,0,4,3,0,61,0,0,0,0,84,90,46,45,6,3,12,11,5,4,8,324,0,0,0,0,0,0,4,10,0,0,3,0,0,0,0,20,3,86,89,152,133,186,277,557,64,101,168,212,203,155,71,2443,22,803,1314,1139,817,1120,1606,2317,455,610,764,743,712,476,454,13354
POA3047,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,9,0,0,3,13,3,14,19,60,4,19,7,12,3,10,20,197,0,0,0,0,0,8,13,14,0,0,3,0,0,0,0,40,0,0,0,12,0,5,4,0,0,0,0,0,0,0,0,27,0,0,4,348,255,275,245,92,40,21,23,16,13,17,43,1395,0,20,84,49,14,0,4,4,0,0,3,0,0,0,8,195,0,0,0,0,4,7,0,5,0,0,0,0,0,0,0,23,0,0,0,0,74,132,41,30,0,13,15,6,5,5,12,335,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,7,0,14,35,138,105,245,281,341,92,75,133,149,193,108,107,2025,3,150,329,854,722,1214,1386,1485,401,380,689,509,510,361,499,9476
POA3048,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,7,0,0,0,12,7,29,20,16,3,7,3,3,3,0,3,105,0,0,0,0,0,3,10,3,0,0,0,0,0,0,0,18,0,0,0,14,3,3,0,3,0,0,0,0,0,0,4,35,0,0,5,522,260,379,292,127,30,14,13,16,20,8,79,1772,0,13,57,45,0,5,7,3,0,0,0,0,0,0,9,153,0,0,0,6,0,0,3,3,0,3,0,4,0,3,0,18,0,0,0,4,157,160,46,28,9,3,3,10,4,0,18,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,29,175,140,239,248,190,47,48,73,101,90,70,64,1510,0,64,222,1036,839,1374,1476,1025,270,211,391,289,275,177,325,7970
POA3049,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,15,9,52,8,19,0,0,3,3,4,0,0,122,0,0,0,0,0,0,3,8,0,0,4,0,0,3,0,20,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,58,15,22,17,3,3,0,0,0,0,0,3,129,0,19,68,57,18,19,7,10,3,0,4,0,0,0,10,210,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,19,16,3,3,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,28,91,40,67,76,21,3,5,5,13,20,10,19,403,0,125,353,470,219,348,247,137,28,36,60,39,50,33,78,2216
POA3050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,0,8,0,5,3,4,0,0,5,0,0,0,0,0,27
POA3051,0,0,0,3,7,5,10,8,0,3,0,3,0,0,0,42,0,0,0,0,3,12,15,5,0,9,5,3,4,7,5,69,0,0,0,0,0,3,7,13,3,10,6,7,8,5,3,66,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,6,0,0,0,13,3,8,6,0,0,0,0,0,3,0,0,36,3,11,22,50,38,51,69,55,17,23,12,16,26,17,15,413,0,0,0,4,9,10,19,28,9,9,13,8,16,12,10,149,0,0,0,0,81,100,35,30,4,16,14,23,18,14,12,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,44,59,222,324,171,48,55,71,82,120,138,62,1413,6,50,97,181,320,754,957,843,262,366,423,605,865,813,304,6841
POA3052,0,0,0,0,3,0,4,5,0,0,0,0,0,0,0,22,0,0,0,3,3,9,7,4,0,4,0,5,5,5,0,41,0,0,0,0,0,3,12,3,0,0,0,0,4,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,3,17,22,20,21,30,9,8,3,6,8,16,5,3,169,0,0,0,0,3,8,9,0,3,0,0,3,3,3,3,38,0,0,0,0,23,10,3,6,3,6,3,3,3,0,6,62,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,6,0,11,21,34,52,42,7,19,30,33,44,54,11,369,0,42,53,83,123,208,336,299,84,119,135,192,266,237,76,2270
POA3053,0,0,3,0,6,6,7,5,0,4,3,0,3,3,0,42,0,0,0,3,6,16,8,20,0,4,10,13,26,30,3,141,0,0,0,0,3,12,8,24,6,11,17,15,21,28,7,144,0,0,0,6,0,3,3,3,0,0,0,0,0,0,0,21,0,0,0,7,3,9,10,3,3,0,0,0,5,3,3,50,0,14,26,29,31,60,57,40,13,16,18,23,29,38,13,393,0,0,0,6,3,11,25,16,6,7,7,13,18,25,6,145,0,0,0,3,44,45,27,43,22,13,12,20,30,35,8,304,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,6,22,33,27,180,316,201,75,77,92,162,221,213,86,1714,4,113,161,182,224,577,959,1217,451,643,787,1488,2313,2016,569,11696
POA3054,0,0,6,0,4,3,10,3,0,0,0,0,0,0,0,33,0,0,0,0,0,4,3,4,3,3,0,0,0,0,4,22,0,0,0,0,0,5,5,4,0,3,0,0,4,3,0,25,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,6,3,0,0,0,0,0,0,0,0,0,20,0,18,29,43,42,53,46,46,14,15,8,18,14,17,12,370,0,0,0,8,12,15,11,19,7,3,4,10,3,9,11,106,0,0,0,0,11,3,0,3,0,3,0,0,0,3,0,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,26,18,29,25,43,52,43,17,8,21,22,26,13,19,352,9,126,222,159,169,232,272,238,76,94,78,94,104,107,72,2045
POA3055,0,0,0,3,8,7,13,7,0,0,0,3,0,0,0,39,0,0,0,0,8,17,8,3,0,0,3,3,3,0,0,56,0,0,0,3,0,4,11,8,0,0,0,4,0,3,0,34,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,14,0,0,0,22,6,12,3,4,0,0,0,0,0,0,4,54,0,15,37,43,46,41,68,52,11,9,11,11,14,14,11,375,0,0,0,6,3,8,13,11,12,4,0,4,7,3,3,84,0,0,0,0,28,19,11,15,0,0,6,5,17,8,3,110,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,0,15,24,84,52,109,125,184,22,44,53,67,89,44,30,952,5,189,462,508,332,406,514,634,131,183,194,239,304,226,140,4481
POA3056,0,0,3,5,5,13,16,6,3,3,0,0,3,0,0,67,0,0,3,9,8,17,7,9,0,0,3,0,3,0,0,58,0,0,0,0,0,11,11,5,3,3,6,0,4,3,0,45,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,42,22,30,8,8,0,0,3,0,0,0,8,121,0,17,51,106,90,101,166,112,43,36,52,43,51,25,21,910,0,0,0,18,19,26,34,33,13,18,16,15,17,13,11,232,0,0,0,0,64,34,8,16,0,3,3,0,0,8,8,155,0,0,0,3,3,0,3,0,0,0,0,0,0,0,0,16,0,13,38,86,76,119,130,280,36,65,97,138,174,96,34,1379,6,245,860,865,588,719,849,1026,255,309,458,446,559,356,230,7775
POA3057,0,0,0,3,6,14,9,9,0,3,4,0,0,3,7,53,0,0,0,7,4,10,5,0,0,0,0,0,4,3,0,36,0,0,0,0,3,10,12,7,0,3,4,3,6,0,4,48,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,10,3,7,0,0,3,0,0,0,0,0,3,33,0,8,29,41,37,56,86,83,30,27,24,30,36,19,12,504,0,0,0,4,15,8,11,26,3,12,3,5,3,3,3,100,0,0,0,0,23,21,5,13,0,7,5,3,5,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,24,41,35,54,52,106,18,36,53,57,65,50,19,619,3,135,356,325,261,331,426,489,150,190,230,217,273,156,104,3642
POA3058,0,0,0,0,6,13,17,10,0,7,6,4,0,7,0,63,0,5,0,15,7,25,9,22,4,0,3,11,11,3,3,114,0,0,0,3,4,4,24,21,3,12,3,3,14,9,13,110,0,0,3,14,5,0,3,0,0,0,0,0,0,0,3,42,0,0,0,172,68,75,22,9,4,0,3,0,3,0,11,363,0,34,84,112,91,103,156,127,40,30,19,32,15,12,30,883,0,0,4,7,18,25,26,34,12,6,8,4,20,8,7,170,0,0,0,5,61,57,25,28,0,5,0,4,4,3,3,192,0,0,0,0,9,6,7,0,0,0,0,0,0,0,0,24,0,39,52,177,153,172,203,342,43,89,137,191,172,116,57,1959,23,560,1541,1704,975,1067,1163,1257,287,378,432,542,468,337,394,11127
POA3059,0,0,3,0,5,0,10,3,0,4,0,3,0,0,0,24,0,0,3,18,12,66,29,78,16,24,4,11,14,0,3,265,0,0,0,0,0,0,10,3,0,5,3,0,0,0,0,24,0,4,3,35,4,4,0,0,0,0,0,0,0,0,0,59,0,0,0,146,80,109,62,28,4,0,3,0,0,0,13,441,0,7,30,45,21,17,21,27,10,6,0,0,4,0,4,203,0,0,0,6,3,3,8,8,0,0,3,0,0,0,0,30,0,0,0,4,7,21,3,3,0,0,0,0,3,0,0,44,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,18,0,22,32,183,91,138,106,48,13,11,12,4,11,14,19,703,0,203,571,882,455,821,689,554,96,90,68,72,82,52,119,4765
POA3060,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,6,0,21,20,29,12,14,3,4,9,8,0,143,0,0,0,0,0,3,10,10,0,3,6,0,9,0,0,42,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,67,36,43,9,3,0,0,4,0,0,3,6,179,3,10,23,13,9,12,8,18,0,0,0,3,3,0,3,104,0,0,0,0,3,0,6,7,3,0,0,0,0,0,0,17,0,0,0,3,38,26,21,8,3,5,4,3,0,0,0,119,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,10,0,24,34,47,45,115,200,233,44,39,64,60,48,30,36,1022,13,427,861,557,340,614,859,1033,224,232,300,302,303,206,392,6673
POA3061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,9,0,9,3,0,0,0,0,27,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,10,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,57,40,49,14,10,0,0,0,0,0,0,7,182,0,0,6,11,0,0,0,6,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0,0,12,20,6,3,3,0,0,0,0,0,3,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,53,34,35,44,36,6,18,12,5,16,10,9,303,0,103,271,339,238,327,420,265,69,83,99,62,53,50,79,2464
POA3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3063,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,3,0,0,0,0,20,0,7,14,23,11,9,10,3,0,0,3,0,3,3,4,93
POA3064,0,0,0,3,11,17,19,34,5,0,0,6,3,3,0,112,0,0,0,32,23,389,428,685,72,114,79,69,57,53,45,2054,0,0,0,0,9,61,53,29,4,4,4,7,12,5,12,203,0,0,4,69,22,37,24,5,3,0,0,4,0,0,13,186,0,0,3,451,309,571,410,183,27,29,19,15,15,12,78,2114,0,40,144,234,83,70,63,86,26,17,13,14,7,10,20,819,0,0,0,3,3,7,24,23,4,11,9,5,15,3,4,116,0,0,0,5,68,96,34,33,5,8,5,11,3,4,16,286,0,0,0,0,0,0,22,61,0,3,0,3,6,0,0,92,0,20,65,306,368,815,952,901,167,182,223,217,288,206,167,4891,3,289,757,1862,1535,4096,6870,8200,1283,1295,1729,1486,1262,996,932,32597
POA3065,0,0,0,0,6,11,9,3,4,4,0,5,0,3,0,50,0,0,0,4,0,5,0,0,0,0,3,0,3,0,0,19,0,0,0,0,0,7,5,4,0,3,0,3,0,0,0,28,0,0,0,14,4,10,3,0,0,0,0,0,0,0,3,34,0,0,0,8,8,5,0,5,0,0,0,0,3,0,0,26,0,15,28,48,37,65,56,42,20,23,32,40,44,22,17,485,0,0,0,6,10,15,11,20,0,4,9,13,15,12,8,127,0,0,0,0,76,123,68,36,10,5,7,4,4,3,8,348,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,9,0,5,23,32,39,74,215,201,34,20,37,60,53,40,38,894,3,63,142,184,277,478,650,486,121,114,142,187,210,145,130,3332
