POA_CODE_2016,Ireland_2011,Ireland_2012,Ireland_2013,Ireland_2014,Ireland_2015,Ireland_2016,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1946,Italy_1946_1955,Italy_1956_1965,Italy_1966_1975,Italy_1976_1985,Italy_1986_1995,Italy_1996_2005,Italy_2006_2010,Italy_2011,Italy_2012,Italy_2013,Italy_2014,Italy_2015,Italy_2016,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1946,Japan_1946_1955,Japan_1956_1965,Japan_1966_1975,Japan_1976_1985,Japan_1986_1995,Japan_1996_2005,Japan_2006_2010,Japan_2011,Japan_2012,Japan_2013,Japan_2014,Japan_2015,Japan_2016,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1946,Korea_Rep_Sth_1946_1955,Korea_Rep_Sth_1956_1965,Korea_Rep_Sth_1966_1975,Korea_Rep_Sth_1976_1985,Korea_Rep_Sth_1986_1995,Korea_Rep_Sth_1996_2005,Korea_Rep_Sth_2006_2010,Korea_Republic_South_2011,Korea_Republic_South_2012,Korea_Republic_South_2013,Korea_Republic_South_2014,Korea_Republic_South_2015,Korea_Republic_South_2016,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1946,Lebanon_1946_1955,Lebanon_1956_1965,Lebanon_1966_1975,Lebanon_1976_1985,Lebanon_1986_1995,Lebanon_1996_2005,Lebanon_2006_2010,Lebanon_2011,Lebanon_2012,Lebanon_2013,Lebanon_2014,Lebanon_2015,Lebanon_2016,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1946,Malaysia_1946_1955,Malaysia_1956_1965,Malaysia_1966_1975,Malaysia_1976_1985,Malaysia_1986_1995,Malaysia_1996_2005,Malaysia_2006_2010,Malaysia_2011,Malaysia_2012,Malaysia_2013,Malaysia_2014,Malaysia_2015,Malaysia_2016,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1946,Malta_1946_1955,Malta_1956_1965,Malta_1966_1975,Malta_1976_1985,Malta_1986_1995,Malta_1996_2005,Malta_2006_2010,Malta_2011,Malta_2012,Malta_2013,Malta_2014,Malta_2015,Malta_2016,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1946,Netherlands_1946_1955,Netherlands_1956_1965,Netherlands_1966_1975,Netherlands_1976_1985,Netherlands_1986_1995,Netherlands_1996_2005,Netherlands_2006_2010,Netherlands_2011,Netherlands_2012,Netherlands_2013,Netherlands_2014,Netherlands_2015,Netherlands_2016,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1946,New_Zealand_1946_1955,New_Zealand_1956_1965,New_Zealand_1966_1975,New_Zealand_1976_1985,New_Zealand_1986_1995,New_Zealand_1996_2005,New_Zealand_2006_2010,New_Zealand_2011,New_Zealand_2012,New_Zealand_2013,New_Zealand_2014,New_Zealand_2015,New_Zealand_2016,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Pakistan_Before_1946,Pakistan_1946_1955,Pakistan_1956_1965,Pakistan_1966_1975,Pakistan_1976_1985,Pakistan_1986_1995,Pakistan_1996_2005,Pakistan_2006_2010,Pakistan_2011,Pakistan_2012,Pakistan_2013,Pakistan_2014,Pakistan_2015,Pakistan_2016,Pakistan_Yr_arrival_NS,Pakistan_Tot,Philippines_Before_1946,Philippines_1946_1955,Philippines_1956_1965,Philippines_1966_1975,Philippines_1976_1985,Philippines_1986_1995,Philippines_1996_2005,Philippines_2006_2010,Philippines_2011,Philippines_2012,Philippines_2013,Philippines_2014,Philippines_2015,Philippines_2016,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1946,Poland_1946_1955,Poland_1956_1965,Poland_1966_1975,Poland_1976_1985,Poland_1986_1995,Poland_1996_2005,Poland_2006_2010,Poland_2011,Poland_2012,Poland_2013,Poland_2014,Poland_2015,Poland_2016,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1946,Singapore_1946_1955,Singapore_1956_1965,Singapore_1966_1975,Singapore_1976_1985,Singapore_1986_1995,Singapore_1996_2005,Singapore_2006_2010,Singapore_2011,Singapore_2012,Singapore_2013,Singapore_2014,Singapore_2015,Singapore_2016,Singapore_Yr_arrival_ns,Singapore_Tot
POA3181,25,29,15,14,8,5,4,190,0,19,21,8,5,3,3,11,5,12,18,14,6,0,10,126,0,0,0,0,9,7,15,9,0,0,9,10,4,0,4,68,0,0,0,0,3,5,8,20,0,7,6,7,9,7,7,72,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,14,0,0,0,16,30,32,30,17,4,5,7,10,9,22,0,195,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,3,0,5,4,3,7,0,3,7,0,3,3,41,0,0,3,20,44,54,125,152,66,50,66,53,66,44,13,751,0,0,0,0,0,0,6,3,0,0,6,6,0,0,0,20,0,0,0,0,9,24,16,17,4,11,12,11,6,9,6,127,7,11,18,8,18,13,14,6,0,0,0,0,3,0,9,116,0,0,3,3,6,15,19,22,0,3,4,0,3,6,0,82
POA3182,55,42,47,38,44,26,10,423,0,20,18,18,5,0,12,19,8,30,32,25,18,17,11,233,0,0,0,0,3,7,13,17,3,0,3,11,5,6,3,83,0,0,0,0,3,4,20,23,0,5,8,3,3,8,3,73,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,14,0,0,4,13,16,20,26,28,7,0,11,3,8,4,3,144,0,7,4,3,3,0,0,0,0,0,0,0,0,0,0,19,0,6,8,3,5,10,9,11,0,0,5,4,10,3,0,74,0,0,10,41,85,84,148,141,69,65,64,53,64,39,27,883,0,0,0,0,0,0,9,4,0,5,0,3,4,3,3,31,0,0,0,3,14,34,18,16,5,0,9,11,11,10,8,131,0,6,16,5,43,20,4,7,3,0,0,6,0,6,0,122,0,0,0,0,13,7,21,16,0,3,5,3,0,3,3,73
POA3183,26,22,15,24,23,20,0,218,0,13,24,6,0,3,3,3,3,14,7,7,10,4,3,107,0,0,0,0,0,5,15,13,4,0,7,0,6,0,0,62,0,0,0,0,5,3,3,6,0,3,3,3,7,3,0,35,0,3,0,3,3,3,0,0,0,0,0,0,0,0,0,15,0,0,0,4,15,17,7,8,4,4,8,10,6,12,0,98,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,8,0,3,4,3,3,3,0,3,4,0,6,0,0,3,0,41,0,0,5,16,44,47,106,81,35,35,40,15,23,21,15,485,0,0,0,0,0,0,0,7,5,0,3,0,3,0,0,22,0,0,0,3,10,18,7,11,3,4,7,4,13,3,0,100,6,34,36,10,22,23,3,0,0,6,0,3,0,0,7,157,0,0,0,0,7,4,16,0,0,0,0,0,0,0,0,40
POA3184,17,28,15,16,3,0,3,175,0,19,15,19,3,8,3,6,4,10,4,11,6,5,4,114,0,0,0,0,7,3,9,3,0,0,3,3,4,4,0,43,0,0,0,0,0,4,6,0,3,0,0,3,0,3,0,21,0,0,0,4,0,0,0,0,4,0,0,0,0,0,3,12,0,0,0,10,12,11,7,0,0,0,4,0,0,0,3,55,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,3,0,0,4,4,11,3,3,4,3,4,0,0,44,0,0,3,29,34,51,101,56,28,36,27,26,26,17,14,439,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,4,6,4,10,0,0,0,0,3,0,0,35,0,3,23,3,21,15,8,7,0,0,0,0,0,0,0,89,0,0,0,3,0,5,4,4,3,0,3,0,4,0,0,29
POA3185,22,15,15,11,12,5,3,141,3,26,34,20,6,0,0,3,0,0,0,0,3,0,5,103,0,0,0,3,3,12,10,9,0,0,5,6,15,6,11,89,0,0,0,0,0,5,3,13,4,0,0,0,0,0,0,23,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,5,13,6,12,15,0,4,3,0,0,0,3,61,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,12,0,3,0,0,3,0,3,5,3,0,3,0,0,0,0,31,4,0,6,10,38,32,52,40,13,15,7,10,20,3,7,255,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,3,17,3,11,0,3,10,7,14,5,4,82,3,28,40,9,19,12,3,6,0,0,0,0,0,0,0,127,0,0,0,5,3,0,5,3,4,0,5,0,4,0,0,27
POA3186,4,9,0,6,8,6,0,128,6,51,62,22,6,3,9,5,3,0,3,0,0,6,9,195,0,0,0,0,3,8,6,8,3,0,11,5,14,14,10,92,0,0,0,0,3,3,3,0,0,0,3,0,0,3,0,19,0,0,0,7,3,5,0,6,0,0,0,0,0,0,0,20,0,0,4,20,25,34,19,5,6,0,3,0,5,0,3,127,0,11,4,3,0,3,0,0,0,0,0,0,0,0,0,17,0,18,20,4,3,3,3,8,0,8,0,4,3,0,3,75,5,3,19,35,68,58,76,40,16,11,17,9,13,8,11,385,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,13,0,0,0,6,4,6,8,6,0,0,0,3,3,3,5,57,3,26,23,3,21,15,5,7,0,0,3,0,0,0,4,105,0,0,0,6,7,9,12,9,4,3,0,9,11,6,0,76
POA3187,8,8,3,5,0,0,3,88,6,32,39,20,4,0,3,0,0,5,0,0,0,0,5,112,0,0,3,3,3,3,4,8,6,0,10,8,13,8,3,72,0,0,0,0,0,7,13,0,0,0,0,0,0,7,0,20,0,0,6,3,0,3,3,0,0,0,0,0,0,0,0,18,0,0,7,12,14,14,23,7,0,3,0,0,0,0,0,86,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,7,5,3,3,5,0,0,0,0,0,0,0,0,33,7,3,12,32,39,27,56,45,3,7,7,3,13,0,9,263,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,11,8,3,3,0,9,0,3,10,3,0,59,4,27,44,13,45,21,5,3,0,0,0,0,6,0,3,168,0,0,0,7,6,6,3,9,9,3,0,3,0,6,0,49
POA3188,9,7,5,11,3,7,0,149,3,38,45,31,11,4,4,4,0,4,0,7,11,3,4,166,0,0,0,0,4,8,9,6,0,4,0,5,0,0,3,51,0,0,0,0,3,4,10,3,0,0,0,0,0,3,0,27,0,0,0,3,11,3,0,0,0,0,0,0,0,0,3,23,0,0,3,9,7,24,6,3,3,0,0,0,6,0,3,65,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,7,0,4,5,20,17,3,0,0,0,0,0,3,59,0,0,6,21,52,56,123,51,10,13,11,11,3,4,17,390,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,6,4,3,0,0,4,0,0,0,0,24,0,7,8,10,32,26,5,7,0,0,0,3,0,0,0,88,0,0,3,4,8,8,13,10,3,6,0,0,0,0,4,62
POA3189,3,4,0,0,0,0,0,42,3,28,34,6,3,0,0,0,0,0,3,7,0,0,0,81,0,0,0,3,3,12,15,4,0,0,3,0,3,3,0,47,0,0,0,0,4,0,3,4,0,0,0,0,0,3,3,23,0,0,0,8,7,7,3,0,0,0,0,0,0,0,0,22,0,0,0,3,9,7,6,9,0,0,0,0,0,3,0,40,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,14,8,28,11,11,5,0,3,0,0,3,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,0,5,0,0,5,0,11,4,0,58,0,0,10,0,17,5,6,0,0,0,0,0,0,0,0,43,0,0,0,4,0,3,3,0,0,0,0,0,0,0,0,17
POA3190,7,5,0,0,0,0,0,58,0,14,37,15,4,3,0,0,3,0,0,0,0,0,0,84,0,0,0,0,0,4,7,3,0,3,0,9,0,0,0,37,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,13,0,0,0,12,6,0,3,0,0,0,0,0,0,0,0,18,0,0,0,3,7,10,10,4,4,3,0,0,0,0,0,48,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,13,0,6,3,0,3,0,0,0,0,0,0,0,0,0,0,21,0,3,0,15,29,25,65,22,3,3,4,5,0,4,3,196,0,0,0,0,3,0,3,0,0,3,0,3,0,0,0,8,0,0,0,0,13,9,12,5,0,3,3,0,4,0,0,52,0,0,6,6,24,22,7,5,0,3,0,0,3,0,3,77,0,0,0,0,3,3,3,6,3,0,0,0,0,0,0,28
POA3191,3,0,0,0,0,0,3,51,4,31,22,12,0,0,0,3,0,0,0,4,0,0,3,83,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,21,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,13,0,0,0,5,3,0,0,0,0,0,0,0,0,3,3,17,0,0,0,11,3,8,3,3,0,0,0,0,0,3,0,36,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,8,8,0,0,3,5,8,0,5,5,10,3,0,0,58,3,3,10,13,32,24,43,38,6,6,3,6,13,3,3,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,5,3,9,0,0,0,0,3,0,22,0,3,3,0,9,4,3,3,0,0,3,0,0,0,0,32,0,0,0,0,3,0,4,3,0,0,0,0,0,0,0,13
POA3192,10,3,0,0,0,0,0,77,0,53,92,33,10,0,7,3,0,3,5,0,0,0,3,217,0,0,0,0,3,11,28,10,5,3,0,3,0,8,3,82,0,0,0,0,0,3,10,21,3,0,0,0,0,0,0,39,0,0,0,0,9,3,4,3,3,0,0,0,0,0,0,32,0,0,3,9,11,13,15,12,3,3,6,0,3,0,0,83,0,9,14,3,3,0,0,0,0,0,0,0,0,0,0,26,0,17,11,3,3,0,8,8,0,0,0,3,0,0,0,55,0,3,7,17,58,52,96,55,8,16,10,3,3,4,12,359,0,0,0,0,0,0,3,7,4,3,0,0,3,4,0,37,0,0,0,0,13,35,14,18,19,6,11,12,4,5,3,140,0,5,3,3,22,24,6,0,0,0,0,0,0,0,7,78,0,0,0,0,7,8,7,9,0,3,0,3,0,0,0,42
POA3193,3,6,0,0,0,0,0,94,3,31,40,18,0,3,4,4,0,3,0,0,5,0,8,114,0,3,0,0,5,4,11,3,0,0,9,0,0,0,0,35,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,5,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,9,0,0,8,11,3,13,13,0,0,0,0,0,0,0,0,51,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,17,3,19,15,4,4,3,11,5,3,0,0,0,0,0,8,74,3,3,4,41,63,67,92,38,16,5,6,7,4,0,7,358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,9,0,0,0,0,0,6,0,0,20,0,4,8,6,10,7,0,0,0,0,0,0,0,0,0,39,0,0,0,3,3,0,14,9,3,3,0,0,0,0,0,47
POA3194,5,12,4,0,0,0,0,75,0,27,39,19,3,7,4,0,0,4,9,3,4,0,3,110,0,0,0,0,0,14,8,3,3,0,0,0,0,0,3,36,0,0,0,0,0,3,5,6,0,0,0,0,0,0,0,17,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,18,0,0,4,3,8,12,3,9,0,0,0,0,0,0,3,44,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,12,10,7,4,3,0,3,0,0,0,0,0,0,4,41,0,0,7,20,45,39,81,30,3,5,4,3,5,3,4,247,0,0,0,0,0,4,0,0,0,0,0,0,6,0,0,17,0,0,0,0,8,20,10,18,3,5,3,5,0,3,0,77,0,0,4,0,25,13,0,0,0,3,4,0,0,0,0,54,0,0,0,0,0,3,3,7,0,3,0,0,0,0,0,18
POA3195,11,23,12,0,3,0,0,180,6,59,96,71,17,3,11,3,5,6,3,3,0,3,8,288,0,0,3,0,0,11,19,16,0,0,0,0,0,3,3,57,0,0,0,0,3,5,15,6,0,0,0,7,0,0,0,41,0,0,0,6,10,6,3,0,0,0,0,0,0,0,0,23,0,0,0,16,24,25,28,10,0,0,0,0,0,4,0,113,0,13,15,4,0,0,0,0,0,0,0,0,0,0,3,33,0,23,18,10,9,4,5,11,0,0,0,0,0,3,3,93,3,0,6,40,81,81,151,83,29,18,15,10,4,4,13,538,0,0,0,4,3,4,0,6,0,0,0,3,0,3,0,29,0,0,0,6,36,71,29,20,7,4,9,0,16,11,5,211,0,8,3,12,45,43,10,4,0,3,0,0,4,0,3,137,0,0,0,3,8,23,25,17,0,0,0,0,0,0,0,75
POA3196,13,4,0,3,0,0,5,129,0,31,44,29,5,6,3,3,0,0,3,5,3,0,7,146,0,0,0,0,0,13,12,3,0,0,0,0,0,0,0,33,0,0,0,0,0,0,6,3,0,3,0,0,0,0,0,13,0,0,0,11,6,4,0,3,0,0,0,0,0,0,0,34,0,0,3,5,13,22,8,7,3,4,7,3,0,0,0,69,0,7,15,0,9,0,0,0,0,0,0,0,0,0,0,33,0,22,18,9,6,4,7,8,0,0,0,4,0,0,3,83,0,4,11,45,89,84,131,69,33,22,18,13,9,8,14,544,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,12,0,0,0,0,21,72,41,27,16,11,6,6,15,10,4,233,0,7,3,0,33,21,8,10,0,0,0,0,0,0,6,98,0,0,0,4,3,7,12,3,0,0,0,0,0,0,0,33
POA3197,3,8,0,0,0,0,0,46,0,16,25,14,7,0,0,0,0,0,0,0,0,0,8,71,0,0,0,0,0,3,8,6,0,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,3,0,3,4,10,7,4,0,0,0,0,3,0,0,43,0,6,20,0,0,0,0,0,0,0,0,0,0,0,0,28,0,20,20,0,5,0,3,0,0,0,0,0,0,3,0,49,0,0,6,23,26,37,40,33,6,12,5,11,3,3,9,215,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,16,30,12,0,0,0,0,3,3,3,3,73,0,0,0,3,9,12,5,0,3,0,0,0,0,0,0,37,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10
POA3198,4,4,0,3,0,0,0,85,0,12,18,11,3,4,6,3,3,0,0,0,0,0,4,67,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,15,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,6,5,10,8,7,0,0,0,0,0,0,0,42,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15,27,7,4,3,0,3,0,0,0,0,0,0,4,62,3,0,3,19,80,82,92,53,10,11,20,3,4,0,15,403,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,14,22,15,12,3,4,3,5,0,0,3,98,0,3,0,7,17,12,14,0,0,0,0,0,0,0,0,60,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9
POA3199,10,0,0,3,0,0,5,199,0,76,87,49,16,3,3,3,0,3,5,0,3,0,18,261,0,0,0,0,0,5,22,7,0,0,0,0,3,0,3,39,0,0,0,0,0,7,7,15,8,0,0,0,0,0,3,44,0,0,3,11,15,16,8,0,0,0,0,0,0,0,3,59,0,0,0,14,19,23,23,21,3,0,3,0,12,8,3,138,0,24,11,9,3,0,0,0,0,0,0,0,0,0,3,48,0,93,88,22,16,10,9,12,4,0,0,0,0,0,10,254,3,8,25,79,214,220,241,169,41,51,32,25,39,7,46,1195,0,0,3,5,0,3,0,4,3,3,6,4,3,0,0,46,0,0,0,9,23,69,46,60,9,13,11,25,17,15,12,302,0,6,11,5,58,33,14,4,0,0,4,0,0,0,3,139,0,0,0,3,7,10,20,3,0,0,3,0,0,3,0,56
POA3200,0,0,0,0,0,0,0,8,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,4,9,25,28,32,28,9,8,0,0,3,0,12,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,10,11,8,0,0,0,5,3,4,0,46,0,0,0,0,3,6,0,0,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9
POA3201,0,3,0,0,0,0,0,44,3,26,18,22,4,0,0,3,0,0,0,3,0,0,8,89,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,0,3,3,3,5,8,8,0,0,0,3,0,0,0,29,0,0,0,3,6,8,6,11,3,3,0,0,0,0,0,38,0,8,6,4,3,0,0,0,0,0,0,0,0,0,0,21,0,40,47,10,5,0,0,0,0,0,0,0,0,0,39,152,0,3,3,26,76,133,145,87,53,35,35,17,17,4,18,651,0,0,0,3,0,9,9,3,0,0,0,0,0,0,0,26,0,0,0,3,15,75,69,85,13,19,29,28,14,3,7,356,0,0,4,4,16,9,7,0,0,0,0,0,0,0,0,49,0,0,0,0,0,8,3,4,0,0,0,0,0,0,0,23
POA3202,3,0,5,0,0,0,0,13,0,5,19,4,0,0,0,4,0,0,0,0,0,0,3,36,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,9,17,14,3,0,0,0,0,3,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,13,0,0,3,9,3,9,10,3,6,3,0,0,0,0,0,49,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,3,10,9,12,4,0,0,4,3,3,0,45,0,0,0,0,5,10,5,0,0,0,0,0,0,0,0,20,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,14
POA3204,12,14,9,0,3,0,0,116,0,57,82,46,6,7,8,5,6,0,0,4,4,0,5,226,0,0,0,3,3,19,41,31,8,11,17,22,10,3,8,172,0,0,0,0,7,10,47,64,32,9,20,16,17,5,4,232,0,0,3,15,12,7,0,0,0,0,0,0,0,0,3,48,3,0,0,22,41,38,44,46,3,8,6,12,5,3,7,246,0,0,12,0,3,0,0,0,0,0,0,0,0,0,4,18,0,5,7,4,5,3,6,0,3,0,0,0,0,0,0,49,3,3,13,19,75,83,132,73,24,26,23,10,15,9,10,508,0,0,0,0,0,0,0,5,0,0,5,5,0,0,3,24,0,0,0,3,19,30,14,21,12,11,7,3,6,6,4,129,3,30,34,12,54,37,19,7,6,0,0,0,0,0,9,213,0,0,3,6,16,15,24,20,0,9,10,13,9,4,0,125
POA3205,5,7,8,5,5,5,0,81,0,11,11,11,0,0,0,7,0,10,3,6,3,0,0,76,0,0,0,0,0,8,11,0,7,3,0,5,0,0,0,45,0,0,0,0,3,4,6,19,0,3,3,8,3,0,3,60,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,3,5,13,24,28,37,5,6,7,8,17,5,3,158,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,4,3,3,0,0,3,3,0,0,4,0,3,4,0,31,0,0,3,15,32,34,55,42,27,23,12,27,16,19,0,309,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,10,0,0,0,0,11,12,10,7,0,3,0,5,3,3,3,52,0,0,3,0,12,3,4,7,0,0,0,0,0,0,0,28,0,0,0,0,4,11,10,10,0,7,12,10,3,4,0,62
POA3206,3,0,4,5,3,5,0,70,0,28,24,17,3,0,3,7,0,7,10,0,5,0,3,108,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,12,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,11,8,4,3,0,0,3,0,0,0,0,37,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,5,4,3,3,3,4,5,0,3,0,0,0,5,0,48,3,0,7,14,16,37,44,40,13,9,13,3,21,10,7,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,11,3,0,0,0,3,3,0,0,33,0,7,10,0,9,3,0,0,0,0,0,0,0,0,0,35,0,0,3,0,3,3,6,0,0,0,0,0,0,0,0,25
POA3207,19,7,4,3,8,5,0,125,3,28,48,21,4,3,3,12,5,6,3,8,14,3,3,159,0,0,0,0,0,3,5,3,0,0,4,3,4,3,9,38,0,0,0,0,0,3,3,4,0,0,0,0,0,3,0,15,0,0,0,6,3,0,3,0,0,0,0,0,0,0,0,17,0,0,0,12,17,22,30,11,11,0,0,11,3,0,4,120,0,21,12,3,6,0,0,0,0,0,0,0,0,0,0,39,0,5,6,3,5,12,5,7,0,0,3,0,9,0,0,54,0,3,5,25,55,50,76,86,23,32,12,21,27,8,8,426,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,12,12,3,3,0,0,0,0,10,3,3,45,0,4,10,3,22,15,14,3,0,0,0,0,0,0,0,67,0,0,0,0,5,9,5,4,0,5,0,0,0,0,3,38
POA3211,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,9,0,0,0,0,0,0,0,0,0,0,3,25,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,3,3,8,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3212,0,11,0,0,0,0,7,57,0,15,18,14,0,0,3,0,0,0,0,0,0,0,3,58,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,21,0,0,0,4,4,0,0,0,0,0,0,0,0,0,6,18,0,7,12,5,4,0,0,0,0,0,0,0,0,0,0,36,0,37,37,5,13,3,0,0,0,0,0,0,0,0,4,98,0,0,0,6,24,20,38,25,7,3,0,0,0,0,35,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,96,73,7,0,4,9,9,3,10,229,0,0,0,3,4,3,0,0,0,0,0,0,0,0,6,19,0,0,0,0,3,0,14,3,0,0,0,4,0,0,0,27
POA3213,0,0,0,0,0,0,0,6,0,6,26,3,0,3,8,0,0,0,0,0,0,0,3,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,11,8,7,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,4,11,8,6,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,3,4,0,0,0,0,0,0,0,13,0,0,3,0,5,4,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
