POA_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
POA3013,0,0,0,0,0,0,0,0,0,23,0,22,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,0,5,0,3,0,0,0,0,0,3,0,29,0,35,0,0,0,0,0,3,0,6,0,9,0,23,3,3,0,3,0,5,0,0,0,95,0,113,0,7,0,0,0,8,0,5,0,28,0,57,9,10,0,11,0,17,0,4,0,18,0,69,9,7,0,18,0,6,0,4,3,13,0,66,17,6,0,27,0,17,3,4,0,3,0,69,20,6,0,21,0,7,0,3,0,4,0,68,104,6,0,47,5,15,0,0,0,4,0,183,109,5,3,38,3,8,0,7,0,0,0,169,114,4,0,21,3,11,0,0,0,0,0,156,100,3,0,3,3,9,0,0,0,0,0,122,176,0,0,23,15,9,0,0
POA3015,0,0,0,0,0,0,0,0,0,21,0,28,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,3,0,5,0,8,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,8,0,31,0,36,0,0,0,0,0,3,0,4,0,12,0,17,3,8,0,0,0,7,0,5,0,95,4,116,0,3,0,3,0,9,0,7,4,32,0,61,6,7,0,12,0,15,3,6,0,30,0,78,13,4,0,21,0,20,0,9,4,15,0,85,17,3,0,13,0,14,3,3,3,6,0,61,21,9,0,23,0,15,0,4,0,9,0,83,100,5,4,44,0,28,0,4,3,4,0,205,116,0,0,37,3,10,0,3,0,3,0,183,99,3,3,20,3,3,0,3,0,3,0,139,81,0,3,11,3,7,0,0,0,0,0,107,186,7,4,35,5,14,0,0
POA3016,0,0,0,0,0,0,0,0,0,19,0,25,0,0,0,0,0,0,0,3,0,12,0,17,0,0,0,0,0,0,0,3,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,29,0,38,0,3,0,0,0,5,0,6,0,12,0,22,0,0,0,0,0,3,0,3,0,63,0,77,3,10,0,0,0,7,0,7,0,45,0,78,3,5,0,3,0,5,0,10,0,57,0,96,8,5,0,12,0,16,0,9,3,39,0,105,7,0,0,12,0,8,0,8,0,14,0,58,11,4,0,17,0,24,0,5,3,15,0,85,57,7,3,38,3,30,4,13,0,22,0,177,54,8,0,31,3,10,0,4,0,10,0,125,37,0,0,20,0,5,3,3,0,8,0,80,41,4,0,14,5,20,0,0,3,5,0,84,95,15,0,38,7,20,0,5
POA3018,0,0,0,0,0,0,0,0,0,14,0,19,0,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,3,0,9,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,57,0,67,0,0,0,0,0,3,0,8,5,11,0,23,0,3,0,0,3,6,0,14,0,117,0,144,0,4,0,3,0,26,0,20,3,59,3,115,8,3,0,14,0,20,0,16,3,59,0,119,5,8,0,17,0,12,0,7,0,41,0,95,11,0,0,12,0,16,0,11,0,12,0,61,22,3,0,13,4,16,0,5,0,11,0,71,76,3,3,32,3,31,4,12,0,20,0,184,77,3,0,25,3,7,0,5,0,9,0,129,65,3,0,21,0,7,0,0,0,4,0,95,27,0,3,5,3,3,0,0,0,3,0,41,57,0,0,18,0,11,0,0
POA3019,0,0,0,0,0,0,0,0,0,23,0,29,0,0,0,0,0,0,0,3,0,12,0,15,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,5,0,4,0,6,0,0,0,0,0,0,0,3,0,41,0,47,0,0,0,0,0,3,0,3,0,7,0,12,3,0,0,0,0,9,0,4,0,48,0,69,3,3,0,0,0,11,0,4,0,13,0,43,0,9,0,12,0,20,0,5,0,12,3,60,17,4,0,10,0,5,0,0,0,8,0,49,10,0,0,6,0,10,0,0,0,0,0,27,11,0,0,6,0,3,0,4,0,0,0,24,39,0,3,6,0,5,0,0,0,0,0,59,19,3,0,6,0,0,0,0,0,0,0,29,23,0,0,0,3,0,0,0,0,0,0,25,6,0,0,3,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0
POA3020,0,0,0,0,0,0,0,3,0,105,0,112,0,0,0,0,0,0,0,4,0,41,0,51,0,3,0,0,0,0,0,7,0,23,0,40,0,0,0,0,0,3,0,11,0,9,0,25,0,10,0,0,0,6,0,29,0,241,4,292,4,4,0,0,0,13,0,34,0,44,0,108,0,10,0,3,0,49,5,30,7,504,10,616,4,26,3,12,3,67,0,36,4,101,0,256,13,18,4,41,3,78,3,28,4,111,3,309,42,27,0,73,8,55,0,19,3,50,0,270,37,8,0,45,0,33,0,6,3,17,7,159,66,16,0,44,4,27,4,7,0,14,7,179,175,7,3,77,4,37,3,5,0,15,3,329,125,3,0,25,7,8,0,0,0,4,0,166,69,0,7,13,0,3,0,0,0,0,0,91,30,0,0,11,0,5,0,0,0,0,0,49,30,3,0,8,0,3,0,0
POA3021,0,0,0,0,0,0,0,4,0,137,0,146,0,0,0,0,0,0,0,6,0,52,0,70,0,0,0,0,0,0,0,8,0,43,0,54,0,0,0,0,0,0,0,18,0,13,0,32,0,4,0,0,0,7,0,35,4,337,3,389,0,11,0,0,0,32,0,34,6,91,3,186,3,15,0,4,0,74,3,56,6,676,3,850,7,32,0,10,0,93,3,57,10,133,3,349,13,34,0,60,3,113,3,25,11,144,4,402,61,17,4,79,9,70,5,10,0,83,5,339,48,8,4,62,4,30,4,13,0,27,0,201,71,4,3,46,4,35,0,10,5,14,4,203,138,7,0,58,5,43,3,3,0,18,0,277,70,4,0,30,5,6,3,5,0,7,0,132,42,0,0,6,0,3,0,0,0,0,0,51,16,0,0,0,0,0,0,0,0,0,0,24,15,3,0,4,0,3,0,0
POA3022,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,11,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,27,0,30,0,0,0,0,0,7,0,0,0,10,0,18,0,0,0,0,0,3,0,3,0,3,0,19,0,0,0,0,0,4,0,0,0,4,0,22,0,0,0,4,0,3,0,0,0,0,0,13,4,0,0,4,0,3,0,0,0,0,0,13,17,3,0,12,0,4,0,0,0,3,0,35,10,0,0,0,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0
POA3023,0,0,0,0,0,4,0,0,0,149,0,157,0,0,0,0,0,0,0,3,0,42,0,47,0,0,0,0,0,4,0,4,0,24,0,26,0,0,0,0,0,3,0,12,3,11,0,26,0,0,0,0,0,6,0,18,0,165,3,194,0,3,3,0,0,11,0,29,4,54,0,104,0,10,0,5,0,46,0,31,6,388,13,501,0,10,0,16,0,74,0,35,0,101,3,248,14,28,3,53,3,98,0,36,8,104,3,350,48,20,0,63,4,67,3,16,6,62,0,293,42,9,0,60,6,51,0,10,3,16,0,189,106,6,3,55,11,46,0,5,0,17,0,253,288,17,10,91,10,67,3,5,0,18,0,498,187,3,3,67,8,12,3,0,6,6,0,297,102,0,0,30,9,3,0,0,0,0,0,148,66,0,0,12,0,12,0,0,0,0,0,92,93,3,3,17,0,4,4,0
POA3024,0,0,0,0,0,0,0,0,0,43,0,47,0,0,0,0,0,0,0,3,0,8,0,8,0,0,0,0,0,0,0,6,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,7,0,44,0,59,0,0,0,0,0,3,0,6,0,22,0,32,0,5,0,0,0,11,0,8,3,108,0,140,0,3,0,3,0,24,3,14,3,37,0,94,3,9,3,23,0,48,0,5,0,42,0,129,28,8,0,45,8,36,4,11,0,28,0,172,37,3,0,43,0,27,3,6,0,5,0,124,47,14,0,37,8,23,0,3,0,3,0,130,168,4,3,46,12,28,0,0,0,3,0,268,104,0,3,15,7,4,0,3,0,0,0,141,44,0,0,14,3,4,0,0,0,0,0,67,17,0,0,3,0,3,0,0,0,0,0,27,20,4,0,3,3,0,0,0
POA3025,0,0,0,0,0,0,0,0,0,21,0,23,0,3,0,0,0,0,0,0,0,15,0,22,0,0,0,0,0,0,0,3,0,4,0,10,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,0,0,4,0,88,0,95,0,0,0,0,0,0,0,8,0,8,0,23,0,3,0,0,0,0,0,5,0,180,9,195,0,3,0,0,0,10,3,7,0,40,0,66,4,3,0,10,0,17,0,4,0,41,0,84,6,6,0,14,0,11,0,0,0,18,0,51,8,0,0,5,0,4,0,3,0,6,0,35,18,0,0,5,0,13,0,0,0,3,0,46,47,4,0,19,5,14,0,0,0,3,0,98,73,0,0,15,3,4,0,0,0,0,0,94,46,0,0,8,3,0,0,0,0,4,0,61,18,0,0,6,0,0,0,0,0,0,0,32,32,0,0,3,0,3,0,0
POA3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA3027,0,0,0,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,5,0,4,0,8,0,22,0,5,0,3,3,14,0,0,0,4,0,25,0,4,0,4,0,16,0,7,0,7,0,39,6,3,0,4,0,7,0,3,5,6,0,29,6,0,0,7,0,10,0,0,0,3,0,31,10,3,0,3,0,0,0,0,0,0,0,26,50,0,0,21,3,8,0,0,0,0,0,81,51,0,0,7,0,3,0,0,0,0,0,70,30,0,3,7,3,0,0,0,0,0,0,38,15,0,0,0,3,5,0,0,0,0,0,21,30,0,0,0,0,3,0,0
POA3028,0,0,0,0,0,4,0,0,0,58,0,58,0,0,0,0,0,0,0,3,0,32,0,39,0,0,0,0,0,0,0,3,0,18,0,19,0,0,0,0,0,0,0,5,0,10,0,16,0,0,0,0,0,0,0,14,0,90,3,110,0,4,0,0,0,11,0,20,0,30,0,66,0,5,3,3,0,27,0,30,4,270,3,344,0,11,0,12,0,47,0,28,6,90,0,196,8,17,3,17,4,67,0,18,0,69,0,211,21,20,0,55,7,39,3,13,3,38,0,202,47,3,0,52,3,41,0,9,4,10,0,159,44,3,0,48,3,29,3,5,0,15,0,153,169,5,9,63,12,26,0,4,0,13,0,298,112,0,0,33,12,23,3,3,0,0,0,194,72,0,3,12,3,3,0,0,0,0,0,98,44,0,0,3,0,8,0,0,0,3,0,59,41,0,3,9,0,3,0,0
POA3029,0,0,0,0,0,0,0,4,3,260,3,272,0,3,0,0,0,0,0,3,0,58,0,63,0,0,0,0,0,5,0,10,0,38,0,58,0,0,0,0,0,0,0,12,0,31,0,47,0,4,0,3,0,9,0,19,3,166,3,206,3,8,0,3,0,21,0,41,8,70,0,157,5,18,5,5,0,69,0,54,3,477,10,646,6,20,3,36,3,145,3,87,15,170,7,487,17,40,6,95,7,199,4,48,9,155,7,594,68,40,3,154,11,138,8,36,4,102,5,571,99,23,3,109,12,110,4,22,3,29,0,417,204,15,3,129,13,69,9,22,3,17,0,495,559,24,10,171,24,117,5,7,8,31,3,968,348,4,3,86,16,30,6,3,3,11,0,513,190,4,4,37,10,17,0,5,0,8,0,270,95,0,0,7,0,22,0,3,0,3,0,138,71,8,0,29,6,14,0,6
POA3030,3,0,3,0,0,3,0,3,4,219,5,239,0,3,0,0,0,0,0,6,0,62,0,66,0,0,0,0,0,3,0,16,5,29,0,58,0,0,0,0,0,0,0,12,0,19,0,35,4,3,0,0,0,6,0,35,3,196,0,255,0,3,0,7,0,32,0,43,3,51,0,145,3,29,0,12,0,62,0,58,4,512,3,680,5,25,0,23,0,111,0,65,4,206,6,454,16,41,0,76,3,170,4,55,9,200,3,580,111,31,4,151,12,145,4,40,7,107,4,618,111,26,4,129,5,128,0,20,9,34,0,467,180,8,5,120,15,88,3,14,9,27,3,479,558,23,10,200,24,143,7,22,9,45,0,1046,403,13,6,122,18,40,5,4,4,11,0,631,302,4,0,54,13,23,0,0,0,8,0,401,158,0,0,15,11,46,3,7,0,7,0,242,223,5,5,62,7,39,4,0
POA3031,0,0,0,0,0,0,0,0,0,24,0,22,0,0,0,0,0,0,0,0,0,9,0,16,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,0,0,0,10,0,41,0,53,0,0,0,4,0,0,0,3,0,19,0,29,0,8,0,3,0,3,0,6,3,44,0,70,3,8,0,6,0,14,0,10,0,22,0,62,3,9,0,13,3,15,0,13,3,22,0,80,10,7,0,42,0,19,4,6,0,15,0,98,15,6,0,37,0,26,0,8,0,3,0,95,33,5,0,27,3,13,0,0,0,0,0,86,132,8,0,64,11,23,5,0,3,10,0,256,144,5,0,53,9,17,0,3,0,3,0,236,114,9,0,30,10,5,0,3,0,0,0,174,77,3,0,8,4,6,0,0,0,3,0,109,199,6,0,37,5,13,3,5
POA3032,0,0,0,0,0,0,0,0,0,48,0,51,0,0,0,0,0,0,0,7,0,23,0,30,0,0,0,0,0,0,0,12,3,10,0,30,0,0,0,0,0,3,0,3,0,4,0,10,0,0,0,0,0,0,0,10,3,72,0,86,0,3,0,6,0,11,0,17,0,19,0,53,4,13,0,3,0,16,0,21,3,114,0,179,7,17,0,4,0,33,0,13,3,50,0,126,11,29,0,33,3,31,0,26,0,54,0,186,19,22,0,75,4,33,0,19,4,28,0,199,46,11,0,49,3,31,0,9,3,22,0,171,51,7,0,34,0,40,0,15,0,23,0,180,211,17,3,74,10,44,7,17,3,13,3,399,185,3,4,43,11,27,0,0,3,10,0,293,135,4,3,30,4,15,0,3,0,7,0,193,87,0,3,11,0,23,0,0,0,0,0,136,218,3,3,47,8,26,0,6
POA3033,0,0,0,0,0,0,0,0,0,29,0,29,0,0,0,0,0,0,0,0,0,14,0,15,0,0,0,0,0,0,0,7,0,7,0,10,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,5,0,94,0,106,0,0,0,0,0,0,0,3,0,20,0,27,0,3,0,0,0,4,0,12,0,227,7,253,0,3,0,6,0,10,0,26,3,81,3,131,0,4,0,7,0,18,0,15,7,80,3,135,0,7,0,9,3,15,0,9,0,39,0,94,9,0,0,21,0,14,0,6,0,11,0,58,23,3,0,13,0,5,0,5,3,8,0,57,53,4,3,23,8,18,0,0,0,17,0,124,41,3,0,21,3,6,0,0,0,11,0,85,47,0,0,11,3,0,0,0,0,0,0,59,34,0,0,3,3,0,0,0,0,0,0,48,34,0,0,4,3,3,0,3
POA3034,3,0,0,0,0,0,0,0,0,22,3,32,0,0,0,0,0,0,0,3,0,15,0,14,0,0,0,0,0,0,0,4,0,6,0,10,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,3,0,4,0,91,0,103,0,0,0,0,0,3,0,14,0,13,0,32,0,3,0,0,0,7,0,7,0,242,3,264,0,0,0,0,0,8,0,18,0,59,3,91,4,4,0,8,0,13,0,11,0,53,0,89,5,7,0,13,0,7,0,4,0,31,3,74,10,0,0,7,0,12,0,3,3,13,0,47,14,3,0,14,0,8,0,3,0,14,0,61,55,9,3,14,3,16,0,3,0,14,0,116,30,0,4,16,3,3,0,0,0,3,0,62,29,0,0,0,0,0,0,0,0,3,0,37,13,0,0,4,0,3,0,0,0,0,0,23,20,0,0,6,3,4,0,0
POA3036,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,40,0,0,0,0,0,0,0,3,0,8,0,14,0,0,0,0,0,4,0,3,0,54,3,71,3,3,0,0,0,6,0,12,0,34,0,60,0,3,0,4,0,3,0,10,0,26,0,45,4,3,0,3,0,6,3,3,0,22,0,46,3,0,0,7,3,5,0,3,0,0,0,20,12,7,0,11,0,0,0,0,0,17,0,40,18,3,0,17,3,7,0,5,0,7,0,59,21,0,4,13,0,8,0,0,0,4,0,48,11,0,0,0,0,0,0,0,0,4,0,22,10,0,0,0,0,3,0,0,4,3,0,18,14,0,0,9,3,3,0,0
POA3037,0,0,0,0,0,3,0,0,0,91,3,95,0,0,0,0,0,0,0,0,0,25,0,28,0,0,0,0,0,0,0,4,0,20,0,31,0,0,0,0,0,0,0,3,0,14,0,20,0,4,0,0,0,3,3,7,4,129,3,152,0,0,0,0,0,14,3,23,5,42,0,85,3,3,0,5,0,34,0,19,3,319,3,391,7,12,0,13,0,62,3,26,6,73,0,208,14,20,3,40,0,84,0,26,3,88,0,283,33,10,0,54,7,51,0,17,4,40,0,215,47,6,0,57,10,49,0,13,7,6,0,190,85,8,3,56,4,28,0,4,3,7,0,197,254,3,6,68,10,43,4,5,4,16,0,418,165,0,0,41,8,15,0,3,0,6,0,246,80,0,0,18,3,0,0,3,0,0,0,104,45,0,3,3,4,5,0,0,0,0,0,58,59,0,0,12,0,5,0,0
POA3038,4,0,0,0,0,3,0,0,0,61,0,66,0,0,0,0,0,0,0,3,0,31,0,37,0,0,0,0,0,4,0,4,0,21,0,28,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,11,0,132,0,150,0,0,0,0,0,13,0,19,0,37,0,81,0,9,0,3,0,15,0,21,3,316,3,372,0,7,0,3,0,34,0,31,4,88,7,184,4,9,0,19,0,32,0,24,3,74,0,169,17,5,3,35,5,38,0,17,4,52,0,171,16,6,3,36,0,33,0,6,0,11,0,118,41,12,0,30,3,29,3,8,0,11,0,135,103,11,0,50,3,38,9,5,3,11,0,239,85,3,0,34,3,10,0,7,0,9,0,154,50,0,0,18,3,3,0,0,0,0,0,81,20,0,0,3,3,4,0,0,0,0,0,34,28,3,0,10,0,4,0,0
POA3039,0,0,0,0,0,0,0,0,0,22,0,22,0,0,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,4,0,4,0,3,0,3,0,0,0,0,0,0,0,43,0,49,0,0,0,0,0,3,0,9,3,13,0,33,0,6,0,0,0,6,0,12,0,78,0,93,0,5,0,6,0,11,0,5,0,30,0,65,3,11,0,11,3,19,0,8,0,38,0,87,3,4,0,10,0,14,0,8,0,19,0,65,0,4,0,14,0,20,0,3,0,5,0,56,14,8,0,18,0,21,0,6,0,12,0,65,104,7,0,37,3,27,3,5,3,20,0,209,80,4,0,32,0,6,0,3,0,4,0,136,53,0,3,13,3,3,0,0,0,3,0,76,63,0,0,9,0,10,0,0,0,3,0,87,102,3,0,22,4,14,0,3
POA3040,0,0,0,0,0,0,0,0,0,33,0,34,0,0,0,0,0,0,0,0,0,17,0,18,0,0,0,0,0,0,0,0,0,4,0,11,0,0,0,0,0,0,0,3,0,5,0,7,0,3,0,0,0,0,0,10,0,42,0,52,0,0,0,0,0,0,0,15,0,16,0,32,0,14,0,0,0,8,0,21,7,111,0,157,0,6,0,7,0,26,0,16,3,60,0,119,3,16,3,18,0,30,3,21,7,78,0,180,18,11,0,43,3,24,3,16,0,59,0,168,20,4,0,31,0,19,3,14,0,18,0,117,30,11,0,32,0,20,0,7,4,17,0,122,143,6,3,57,8,34,3,10,3,32,0,303,130,6,3,46,4,13,3,5,3,19,3,234,82,0,4,23,3,6,0,7,0,8,0,135,54,7,3,3,3,10,0,0,0,6,0,93,120,3,0,45,4,19,3,14
POA3041,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,3,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,37,3,40,0,0,0,0,0,0,0,7,0,14,0,20,0,4,0,0,0,7,0,11,0,79,4,103,3,6,0,3,0,9,3,10,3,42,0,79,3,3,0,6,0,6,0,13,0,50,0,87,3,3,0,14,0,18,0,4,0,39,0,87,13,4,0,11,0,11,0,8,3,24,0,71,10,5,0,7,0,12,0,5,0,19,0,59,43,3,0,29,0,16,3,9,0,12,0,127,49,3,0,18,0,7,0,7,0,9,0,94,34,0,0,16,0,3,0,0,0,4,0,65,31,0,0,3,0,11,0,0,0,3,0,50,54,4,0,20,0,11,0,0
POA3042,0,0,0,0,0,0,0,0,0,27,0,29,0,0,0,0,0,0,0,3,0,20,0,19,0,0,0,0,0,0,0,3,0,9,0,15,0,0,0,0,0,0,0,0,0,4,0,9,0,3,0,0,0,0,0,4,0,84,0,88,0,3,0,0,0,13,0,12,0,14,0,41,0,3,0,3,0,4,0,3,0,204,8,223,3,4,0,3,0,9,0,17,3,73,0,115,0,10,0,16,0,18,0,13,3,65,0,135,11,3,0,20,3,17,0,13,3,42,3,115,14,0,0,15,0,18,3,11,0,14,0,67,28,0,3,13,0,11,0,6,0,7,0,62,94,3,0,26,7,13,0,4,0,10,0,160,100,3,3,21,4,4,3,3,4,3,0,146,60,0,0,4,3,0,0,0,0,0,0,72,34,0,0,9,0,3,0,3,0,0,0,49,42,0,0,5,3,0,3,0
