POA_CODE_2016,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
POA3833,31,34,13,32,39,53,50,22,4,283,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,35,28,35,24,35,14,6,5,0,175,0,0,0,3,0,0,0,0,0,3,5,0,0,7,0,0,0,0,0,9,0,3,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,34,37,30,35,19,6,5,0,197,39,34,37,30,31,19,6,4,0,200,74,64,53,60,74,69,60,25,3,487
POA3835,94,49,46,54,56,71,57,15,4,446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,12,0,4,7,0,0,0,0,0,0,12,91,57,54,50,56,76,57,15,4,459
POA3840,2714,1856,1800,1644,2165,2228,1690,1029,444,15577,7,3,3,3,3,0,4,3,0,24,0,0,6,4,4,0,3,0,0,19,79,106,112,68,60,67,32,26,18,565,0,0,6,4,4,4,0,0,0,20,0,0,0,0,0,0,0,3,0,3,0,3,0,3,0,3,0,0,0,8,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,112,118,84,72,77,36,27,18,627,92,115,122,86,73,77,39,27,20,652,2802,1966,1926,1728,2243,2307,1724,1062,464,16227
POA3842,818,728,638,494,485,630,480,186,46,4511,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,4,25,98,24,12,14,7,8,0,3,193,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,101,26,14,12,6,10,0,3,213,27,101,26,14,18,9,11,0,3,214,848,833,664,507,497,644,496,189,48,4732
POA3844,5494,3305,3672,3398,3598,3338,2337,1384,616,27148,5,5,0,3,7,3,3,3,0,29,3,3,7,3,12,10,4,3,0,49,107,201,206,137,120,138,102,107,58,1176,0,0,12,4,3,8,3,0,0,27,0,0,0,5,0,3,0,0,0,16,0,0,3,3,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,211,228,144,141,159,116,105,58,1287,121,217,233,149,148,158,123,112,62,1317,5613,3525,3896,3547,3747,3497,2460,1499,677,28464
POA3847,387,195,266,250,278,340,249,92,24,2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,10,7,12,3,4,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,12,7,10,3,4,0,0,63,6,10,12,7,10,3,4,0,0,63,393,207,278,259,288,340,250,93,25,2144
POA3850,2769,1596,1720,1642,1784,1700,1280,796,430,13712,4,0,3,0,3,6,7,3,0,30,3,5,11,3,14,11,11,4,0,54,47,118,106,72,87,95,47,37,16,630,5,5,15,8,8,4,0,0,0,52,0,0,0,0,0,0,4,0,0,8,0,0,3,4,3,4,4,4,0,22,0,0,0,3,3,3,4,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,50,132,138,89,120,129,65,40,15,787,55,136,141,92,127,134,70,47,20,809,2826,1730,1859,1732,1908,1826,1347,848,447,14525
POA3851,812,462,635,750,786,882,684,241,50,5296,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,6,3,0,0,12,23,24,34,22,22,40,33,10,4,204,0,0,3,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,41,22,31,50,33,10,4,233,20,21,41,22,30,50,33,9,4,235,831,484,681,770,818,932,716,250,54,5533
POA3852,5,31,27,4,8,4,3,0,0,91,0,0,0,0,0,0,0,0,0,0,0,8,26,6,0,0,0,0,0,42,0,6,14,3,0,0,0,0,0,21,0,5,22,3,3,0,0,0,0,30,0,3,4,0,0,0,0,0,0,13,0,3,6,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,25,81,15,3,3,0,0,0,125,0,29,81,15,3,3,0,0,0,126,5,64,106,21,15,9,3,0,0,218
POA3854,308,147,122,176,218,192,91,40,7,1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,4,0,4,4,3,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,8,0,4,4,3,0,32,4,4,9,8,0,4,4,3,0,28,310,153,130,184,222,194,97,38,9,1346
POA3856,223,99,146,106,126,153,78,16,3,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,4,4,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,4,0,0,0,3,24,9,0,3,3,6,0,0,0,3,23,228,100,151,112,126,156,78,16,7,976
POA3857,61,46,37,35,58,74,36,8,4,355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,13,0,7,0,0,0,4,0,0,0,13,61,46,41,35,55,77,38,8,4,363
POA3858,556,317,265,321,360,387,349,171,87,2822,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,17,14,13,14,10,8,10,3,3,87,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,14,19,14,9,8,15,3,3,102,17,15,19,14,9,8,11,3,3,101,571,336,282,334,371,396,361,178,94,2926
POA3859,154,107,83,84,115,103,81,45,10,783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,4,4,3,3,6,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,4,4,3,6,0,30,4,7,0,4,4,4,7,6,0,34,160,110,87,88,116,110,85,50,10,810
POA3860,1296,749,730,734,833,1033,738,420,155,6690,3,7,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,17,48,26,9,14,24,10,12,8,172,0,0,3,0,0,4,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,47,30,9,15,31,15,12,8,189,17,50,32,13,16,31,15,12,8,197,1314,801,763,747,849,1066,751,429,162,6889
POA3862,597,318,317,324,371,481,346,159,39,2940,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,7,16,15,15,9,3,3,0,74,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,20,15,15,7,15,3,0,86,7,7,17,15,12,7,15,3,0,90,606,325,330,340,384,488,357,163,37,3036
POA3864,35,19,19,33,20,37,17,12,3,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,3,0,0,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,3,5,3,0,0,24,7,4,3,0,3,5,3,0,0,24,42,28,22,33,23,46,17,14,3,218
POA3865,72,33,49,47,49,74,58,25,8,414,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,13,3,0,3,0,0,0,4,0,0,13,72,32,54,47,50,81,59,25,8,428
POA3869,297,194,122,195,235,240,142,61,19,1498,5,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,9,0,3,5,3,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,11,0,3,9,3,0,0,38,4,11,14,3,3,9,3,0,0,51,299,201,140,192,238,247,141,67,16,1546
POA3870,198,118,81,122,180,242,164,58,18,1187,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,9,6,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,3,9,6,0,0,38,0,17,3,0,3,12,6,0,0,39,200,131,79,120,183,255,170,58,18,1224
POA3871,502,274,242,285,398,447,343,166,58,2715,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,10,4,5,5,5,8,4,5,60,3,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,4,6,5,8,9,4,7,70,4,10,4,6,6,8,9,4,7,70,509,291,248,294,410,458,351,171,61,2792
POA3873,58,29,28,35,51,55,25,15,0,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,8,0,0,3,4,0,0,0,0,0,8,58,27,32,40,51,55,28,15,0,309
POA3874,59,49,22,40,63,134,79,40,10,502,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,3,0,4,3,9,7,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,3,9,7,0,0,23,8,3,0,4,3,11,7,0,0,32,70,50,22,42,70,141,82,40,13,535
POA3875,3215,1865,1822,1815,2221,2351,2153,1317,567,17331,0,0,0,0,0,6,7,4,0,15,0,3,8,0,8,3,5,0,0,28,72,129,114,82,99,89,52,44,18,702,0,0,4,3,0,9,8,0,0,27,0,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,134,126,94,110,111,77,41,18,776,72,137,126,94,111,118,83,42,19,791,3285,1999,1946,1903,2331,2472,2239,1363,591,18122
POA3878,136,72,74,73,143,189,197,80,26,993,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,3,0,3,3,4,11,7,0,30,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,3,3,4,9,7,0,36,0,5,4,3,3,8,11,7,0,42,136,78,75,76,149,193,202,84,24,1034
POA3880,432,252,214,287,374,603,812,463,191,3617,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,11,4,14,8,20,42,29,3,0,138,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,14,8,17,49,35,9,4,155,13,4,17,8,17,50,35,8,4,159,446,252,231,295,392,649,848,475,194,3780
POA3882,167,76,83,90,134,172,164,94,17,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,10,5,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,10,10,0,0,27,0,3,4,0,0,10,10,0,0,29,162,85,90,97,139,184,172,94,17,1045
POA3885,309,160,127,205,283,329,211,104,17,1739,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,6,8,4,7,15,7,0,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,8,4,7,15,9,3,3,47,4,9,8,4,7,15,8,4,4,52,309,169,137,203,289,337,225,101,22,1791
POA3886,78,35,15,53,49,65,41,23,0,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,9,85,36,15,48,54,69,41,23,0,368
POA3887,48,35,33,36,47,59,54,15,3,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,48,33,31,36,48,59,55,15,3,322
POA3888,553,242,230,255,435,520,533,250,107,3115,0,0,0,0,0,0,0,3,0,6,0,0,0,0,4,0,3,0,0,10,21,14,20,10,19,12,21,8,7,125,0,0,3,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,14,20,10,24,19,26,10,7,146,21,13,20,15,25,18,26,11,7,156,567,254,248,263,460,540,559,255,115,3269
POA3889,15,8,3,7,25,40,32,11,6,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,3,0,7,0,3,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,7,0,5,0,0,26,7,4,3,0,7,0,5,0,0,26,21,7,8,8,32,44,33,11,6,173
POA3890,46,24,12,30,53,62,46,19,0,283,0,3,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,7,6,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,3,0,7,11,8,0,0,41,0,5,3,0,10,11,8,0,0,41,49,31,19,30,57,67,51,21,0,330
POA3891,0,3,0,8,8,20,17,18,3,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,6,7,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,4,0,23,0,0,0,0,0,6,8,4,0,22,0,3,0,8,8,29,31,21,3,111
POA3892,128,57,53,82,131,188,200,93,36,962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,14,0,4,3,8,7,31,21,3,0,87,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,11,44,26,4,0,100,0,3,6,5,11,43,26,4,0,102,130,62,60,89,135,228,228,97,36,1062
POA3893,0,0,4,5,0,3,9,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,3,9,0,0,23
POA3895,28,15,14,7,36,33,31,13,7,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,0,0,0,7,28,16,14,6,40,36,34,13,7,186
POA3896,71,41,29,33,61,59,49,25,8,376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,4,0,0,0,0,0,0,0,9,69,48,29,37,65,61,48,25,8,391
POA3898,142,61,78,94,106,103,82,42,6,717,0,0,0,0,0,0,0,0,0,7,16,6,9,26,11,16,3,4,0,99,192,45,91,138,96,52,37,3,4,666,38,6,19,25,18,7,4,3,0,122,9,0,15,9,3,0,0,0,0,44,5,0,0,7,10,0,0,0,0,32,8,0,3,3,3,0,0,0,0,20,4,3,13,0,0,0,0,0,0,20,0,3,4,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,280,71,153,209,146,79,53,6,4,1005,278,72,157,209,146,82,50,8,4,1011,425,135,234,301,253,182,134,49,10,1727
