POA_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
POA3381,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,14,0,0,0,0,0,0,0,0,0,0,0,3,41,15,8,15,0,8,0,12,0,49,11,174
POA3384,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,18,4,0,16,0,3,0,7,0,24,3,76
POA3385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,7,13,7,0,22,0,0,0,8,0,35,0,81
POA3387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,13,0,7,0,3,0,12,0,44
POA3388,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,7,0,0,0,0,0,0,0,0,0,0,0,0,15,4,0,9,3,3,0,3,0,32,4,70
POA3390,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,6,19,7,0,21,0,11,0,6,0,45,7,113
POA3391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,3,17
POA3392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,16,5,0,6,0,9,0,9,0,26,3,70
POA3393,0,3,0,4,4,0,0,0,0,3,0,0,0,6,15,29,0,0,0,0,0,0,0,0,0,3,3,8,59,9,4,48,3,19,3,21,3,135,24,333
POA3395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,14,0,4,0,3,0,18,5,49
POA3396,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,3,0,5,12,3,3,25,3,8,0,3,0,43,10,115
POA3400,0,8,0,50,5,0,0,0,0,0,0,0,0,14,71,100,0,0,0,3,0,0,0,0,0,14,13,41,316,78,17,227,29,122,13,106,24,607,107,1644
POA3401,0,0,0,19,3,0,0,0,0,3,0,0,0,0,18,29,0,0,0,3,0,0,0,0,0,6,0,14,107,38,7,103,8,39,6,34,3,136,23,504
POA3407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,8,0,4,0,4,0,3,0,15,3,55
POA3409,0,0,0,6,0,0,0,0,0,3,0,0,0,0,10,14,0,0,0,0,0,0,0,0,0,3,0,3,27,5,0,15,0,7,3,7,3,23,8,110
POA3412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,4,0,3,0,3,0,17,0,49
POA3413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,3,0,0,0,4,0,21
POA3414,0,0,0,9,3,0,0,0,0,0,0,0,0,3,11,17,0,0,0,0,0,0,0,0,0,4,0,4,28,8,0,31,5,20,5,15,3,112,13,246
POA3415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
POA3418,0,0,0,11,0,0,0,0,0,0,0,0,0,5,11,26,0,0,0,0,0,0,0,0,0,3,5,10,74,14,6,58,0,25,4,14,4,131,25,364
POA3419,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,4,0,7,20,3,3,28,0,5,0,3,0,42,9,115
POA3420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,3,3,27
POA3423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,9,0,4,0,5,0,32,3,67
POA3424,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,4,20,7,0,18,0,12,0,6,0,39,4,107
POA3427,0,3,0,11,0,0,0,0,0,0,0,0,0,0,12,13,0,0,0,0,0,0,0,0,0,3,0,7,79,16,3,36,4,21,0,21,0,69,12,262
POA3428,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,4,3,5,0,0,0,20,0,59
POA3429,0,3,0,95,4,3,0,4,0,7,0,4,0,20,135,183,6,3,0,0,0,3,0,3,3,29,17,68,775,105,18,458,56,364,21,220,46,1006,168,3224
POA3430,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,3,0,9,0,12,0,37
POA3431,0,0,0,15,0,0,0,0,0,0,0,0,0,0,18,24,0,0,0,0,0,0,0,0,0,5,4,10,69,24,7,52,14,42,3,29,3,124,23,387
POA3432,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,3,0,0,0,6,3,23
POA3433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,5,0,19
POA3434,0,3,0,25,0,0,0,0,0,0,0,0,0,4,21,28,0,0,0,3,0,0,0,0,0,6,6,18,101,26,4,77,3,83,3,39,14,152,32,528
POA3435,0,0,0,17,0,0,0,0,0,3,0,0,0,0,16,20,0,0,0,0,0,0,0,0,0,4,0,4,67,19,3,50,3,40,4,14,3,100,20,321
POA3437,0,9,0,77,0,0,0,0,0,0,0,0,0,10,49,57,3,0,0,3,0,0,0,0,0,10,3,22,203,41,7,148,19,108,13,66,7,356,57,1027
POA3438,0,3,0,15,0,0,0,0,0,3,0,0,0,0,11,14,0,0,0,0,0,0,0,0,0,0,0,3,30,6,3,26,3,22,0,14,3,84,13,200
POA3440,0,0,0,13,0,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,7,45,17,0,21,3,22,4,14,0,65,19,209
POA3441,0,0,0,28,0,0,0,3,0,0,0,0,0,0,13,18,0,0,0,0,0,0,0,0,0,0,0,3,30,6,7,22,3,26,0,23,0,54,13,196
POA3442,3,5,0,72,0,0,0,0,0,4,0,0,0,3,36,50,0,0,0,0,0,0,0,0,0,4,3,8,124,55,6,101,15,80,3,72,16,237,48,755
POA3444,0,3,0,48,3,0,0,4,0,6,0,3,0,10,41,61,0,0,0,0,0,0,0,0,0,5,6,17,173,75,14,148,11,102,12,94,11,373,48,1055
POA3446,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,4,5,17,16,0,23,3,17,0,16,0,29,10,124
POA3447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,5,0,3,0,12,0,14,4,50
POA3448,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,23,4,3,20,6,14,0,11,7,46,0,135
POA3450,0,3,0,25,0,0,0,0,0,4,0,0,0,8,40,48,0,0,0,0,0,0,0,0,0,12,5,23,81,55,4,90,3,53,10,74,12,328,51,753
POA3451,0,5,0,12,0,0,0,0,0,0,0,0,0,3,26,28,0,0,0,0,0,0,0,0,0,3,3,5,88,43,3,74,10,49,5,49,6,225,29,576
POA3453,0,0,0,7,0,0,0,0,0,0,0,0,0,3,12,11,0,0,0,3,0,0,0,0,0,0,0,3,36,16,0,28,3,23,0,12,3,73,7,209
POA3458,0,4,0,9,0,0,0,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,0,0,0,31,16,4,41,5,25,3,24,3,96,12,254
POA3460,0,0,0,17,0,0,0,0,0,0,0,0,0,3,17,22,0,0,0,0,0,0,0,0,0,3,3,11,41,16,0,46,5,23,3,33,6,98,20,292
POA3461,0,3,0,25,0,0,0,0,0,0,0,0,0,8,36,47,3,0,0,3,0,0,0,0,0,0,3,9,78,58,8,78,8,52,0,53,9,194,46,595
POA3462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,15,0,0,0,0,0,0,0,0,0,3,3,4,18,13,0,22,3,12,0,11,3,72,13,162
POA3463,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,19,0,0,0,0,0,0,0,0,0,3,3,11,43,17,3,45,3,33,4,46,10,161,20,380
POA3464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,3,17,3,3,15,0,20,0,11,0,56,6,136
POA3465,0,0,0,9,3,0,0,0,0,4,0,3,0,24,35,64,0,0,0,0,0,0,0,0,0,22,15,44,119,63,10,122,10,87,8,89,8,630,66,1212
POA3467,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,0,0,0,0,0,0,0,0,0,5,0,8,20,3,3,12,0,9,0,13,3,80,11,156
POA3468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,8,0,4,0,0,0,22,4,46
POA3469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,3,3,3,0,25,3,44
POA3472,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,13,0,0,0,0,0,0,0,0,0,5,4,12,19,3,0,18,3,13,3,15,0,103,18,205
POA3475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,8,0,0,0,0,0,31,0,50
POA3477,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,0,0,0,4,31,9,0,28,4,10,0,14,0,34,3,136
POA3478,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,24,0,0,0,0,0,0,0,0,0,10,4,20,35,16,5,39,6,31,4,19,14,141,16,328
POA3480,0,0,0,6,0,0,0,0,0,3,0,0,0,3,9,21,0,0,0,0,0,0,0,0,0,3,7,9,48,3,4,37,7,11,3,13,5,89,15,240
POA3482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,18
POA3483,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0,0,0,0,0,0,3,3,3,18,3,0,16,3,3,0,7,3,38,10,96
POA3485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7,6,0,12,0,0,0,0,0,18,8,51
POA3487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,12
POA3488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,13
POA3489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,3,0,9
POA3490,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,3,3,40,10,0,29,0,11,0,12,4,56,12,174
POA3491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,0,14
POA3494,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,14,3,12,0,3,3,16,0,65
POA3496,0,0,0,10,0,0,0,3,0,3,0,0,0,4,36,47,0,0,0,0,0,0,0,0,0,10,11,25,133,25,5,101,11,52,10,36,11,210,48,638
POA3498,0,3,0,16,0,0,0,0,0,0,0,0,0,3,18,25,0,0,0,3,0,3,0,0,0,8,4,19,101,29,4,84,12,55,3,35,12,201,36,576
POA3500,0,13,0,72,19,0,0,6,0,3,0,4,0,30,168,234,7,0,3,3,0,0,0,8,0,50,51,122,653,140,27,460,36,293,22,190,37,1303,238,3397
POA3501,0,0,0,12,0,0,0,0,0,0,0,0,0,0,9,15,0,0,0,0,0,0,0,0,0,0,3,3,42,0,3,40,7,23,3,15,0,62,11,205
POA3505,0,3,0,6,0,0,0,3,0,3,0,0,0,8,28,41,0,0,0,0,0,0,0,0,0,7,10,18,89,29,5,50,5,47,3,37,10,186,36,498
POA3506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
POA3507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,3,0,11,3,21
POA3509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,9,0,0,0,4,0,14,6,42
POA3512,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,3,4,17,8,0,15,0,8,0,0,0,14,4,54
POA3515,0,3,0,3,0,0,0,0,0,0,0,0,0,0,11,14,0,0,0,0,0,0,0,0,0,0,0,10,58,14,0,29,3,17,0,11,0,57,16,212
POA3516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,3,0,3,10,4,0,8,3,7,0,3,0,26,5,76
POA3517,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,4,4,5,30,3,3,23,0,9,3,11,4,79,8,176
POA3518,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,16,0,0,0,0,0,0,0,0,0,0,3,3,13,0,0,19,0,8,0,13,0,76,16,150
POA3520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,24
POA3521,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,7,4,8,0,6,0,12,4,65
POA3522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,8,0,4,0,15,6,42
POA3523,0,3,0,9,3,0,0,0,0,0,0,0,0,3,29,38,0,0,0,4,0,0,0,0,0,13,13,28,67,22,5,53,6,44,3,40,7,258,44,549
POA3525,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,18,0,0,0,0,0,0,0,0,0,0,4,4,29,14,3,37,3,13,4,15,4,67,17,196
POA3527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,16,3,0,20,3,6,0,4,0,44,5,109
POA3529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9
POA3530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,6,0,14
POA3531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,12,0,20
POA3533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,3,0,3,13,3,0,13,0,8,0,5,0,37,6,89
POA3537,0,0,0,5,0,0,0,0,0,3,0,0,0,0,10,20,0,0,0,0,0,0,0,0,0,3,0,4,25,3,3,18,9,16,0,12,0,66,17,163
POA3540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,3,0,5,0,0,3,15,0,43
POA3542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,5,6,0,19
POA3544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,6,0,0,0,0,0,9,7,32
POA3546,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,0,15,3,5,0,3,0,11,0,49
POA3549,0,0,0,13,0,0,0,6,0,0,0,0,0,3,14,30,0,0,3,0,0,0,0,0,3,8,9,22,67,22,12,45,3,42,3,27,9,80,27,331
POA3550,3,22,0,170,5,0,0,8,0,5,0,4,0,43,199,272,5,0,0,3,0,3,0,4,5,41,14,82,678,191,30,595,45,343,38,346,42,1490,227,4034
POA3551,0,4,0,83,4,3,0,3,0,3,0,4,0,24,120,171,8,0,0,3,0,8,0,0,0,14,13,54,594,144,42,480,61,271,33,217,46,911,155,2955
POA3555,0,5,0,37,6,0,0,0,0,3,0,0,0,20,77,104,5,0,3,0,0,0,0,0,0,33,15,59,385,86,17,311,26,159,8,150,22,861,103,2126
POA3556,0,3,0,13,4,0,0,3,3,0,0,0,0,17,44,79,4,0,0,0,0,0,0,0,0,26,11,44,175,53,10,181,25,116,9,90,26,475,67,1228
POA3557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,18,3,3,21,0,3,0,4,0,21,3,75
POA3558,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,3,4,3,14,4,3,17,3,11,3,7,0,33,9,111
POA3559,0,0,0,6,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,3,3,16,3,3,14,0,8,0,4,0,25,3,80
POA3561,0,3,0,8,0,0,0,0,0,0,0,4,0,4,23,29,0,0,0,0,0,0,0,0,0,9,8,20,95,31,10,75,0,58,3,35,4,219,32,567
POA3562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,5,0,3,0,4,0,9,0,33
POA3563,0,0,0,3,0,0,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,24,10,0,11,0,6,0,5,3,40,4,110
POA3564,3,3,0,39,3,0,0,3,0,3,0,4,0,13,65,99,3,0,0,0,0,3,0,0,0,25,19,62,340,84,17,261,21,127,19,119,29,700,108,1826
POA3565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,10
POA3566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,6,9,0,13,5,6,0,9,0,22,5,72
POA3567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,4,3,5,23,3,0,21,0,8,0,0,3,34,3,93
POA3568,0,0,0,12,0,0,0,0,0,0,0,0,0,3,8,16,3,0,0,3,0,0,0,0,0,3,3,13,56,33,7,62,7,19,3,26,8,175,23,422
POA3570,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,17,3,0,19,3,11,0,5,4,32,7,99
POA3571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,9,3,0,0,3,0,6,3,43
POA3572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,0,0,0,0,0,4,0,15
POA3573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,12,0,5,0,3,0,3,4,33
POA3575,0,0,0,4,0,0,0,0,0,0,0,0,0,3,8,8,0,0,0,0,0,0,0,0,0,0,0,0,22,6,0,18,0,11,0,6,3,22,9,98
POA3576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,14
POA3579,0,0,0,6,0,0,0,0,0,3,0,0,0,7,24,42,0,0,0,0,0,0,0,0,0,9,7,19,102,38,9,94,7,48,13,50,8,249,47,654
POA3580,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,15,0,0,0,0,0,0,0,0,0,3,3,4,21,6,0,14,0,6,0,15,3,80,8,158
POA3581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,12,0,19
POA3583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,10
POA3584,0,0,0,6,0,0,0,0,0,0,0,5,0,0,4,12,0,0,0,0,0,0,0,0,0,3,3,11,14,5,0,22,3,15,0,9,0,44,11,128
POA3585,3,0,0,31,3,0,0,5,0,6,0,0,0,10,42,65,5,0,3,0,0,0,0,0,0,16,19,43,248,42,10,159,13,94,5,73,18,397,69,1128
POA3586,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,4,19,10,3,16,0,11,3,3,0,18,5,76
POA3588,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,6,0,7,0,6,0,19,3,45
POA3589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,9,0,3,0,0,0,10,0,36
POA3590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,6,0,7,0,3,0,11,0,38
POA3591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,3,0,3,5,22
POA3594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,3,0,9,0,6,0,3,0,26,3,61
POA3595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,10,0,7,0,5,3,26,3,69
POA3596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10
POA3597,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,17,3,0,9,0,7,0,3,0,17,0,54
POA3599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,3,0,13
POA3607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,5,0,15
POA3608,0,0,0,5,0,0,0,0,0,0,0,0,0,4,21,32,0,0,0,0,0,0,0,0,0,4,4,8,52,20,3,39,3,25,5,25,5,137,29,341
POA3610,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,0,0,0,0,0,0,0,0,0,3,0,7,28,6,3,21,6,18,0,12,0,70,13,173
POA3612,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,3,0,7,23,15,5,33,3,14,3,19,4,113,13,246
POA3614,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,3,27,10,0,18,0,11,0,11,0,23,3,101
POA3616,0,3,0,14,0,4,0,4,0,4,0,0,0,10,32,53,0,0,0,0,0,0,0,0,0,9,3,10,95,24,10,78,5,54,11,41,10,230,41,591
POA3617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,3,0,21
POA3618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,6,16,3,0,13,0,9,0,7,0,28,3,76
POA3620,0,0,0,17,0,0,0,0,0,3,0,0,3,11,31,50,3,0,0,0,0,0,0,0,0,11,4,18,145,48,4,103,20,85,5,71,9,386,43,923
POA3621,0,0,0,3,0,0,0,0,0,0,0,0,0,3,13,21,3,0,0,0,0,0,0,0,0,0,0,6,40,12,0,44,3,19,0,17,3,83,24,254
POA3622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,13,0,0,0,3,3,17,3,59
POA3623,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,3,0,3,21,11,0,16,4,10,0,5,0,55,10,134
POA3624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,5,3,7,0,3,0,33,4,67
POA3629,0,0,0,20,0,0,0,6,0,0,0,3,0,14,36,56,0,0,3,3,0,0,0,0,0,11,14,32,159,39,12,128,14,86,5,58,13,341,58,919
POA3630,0,11,0,78,4,0,0,4,0,10,0,3,0,24,123,176,4,0,3,5,0,0,0,0,3,42,24,82,530,104,17,408,39,268,18,193,28,1081,161,2855
POA3631,0,5,0,47,8,0,3,0,0,0,0,0,0,7,51,70,3,0,0,3,0,0,0,0,0,8,5,27,271,54,20,173,15,91,7,92,25,340,73,1159
POA3633,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,3,0,3,13,4,0,7,0,10,0,3,3,20,3,56
POA3634,0,0,0,10,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,4,49,14,8,36,3,15,0,18,0,33,14,187
POA3635,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,16,0,9,0,3,0,15,8,62
POA3636,0,3,0,12,3,0,0,3,0,0,0,0,0,8,29,40,0,0,3,0,0,0,0,0,0,14,3,21,107,29,12,79,12,51,3,41,11,242,31,631
POA3637,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3,7,0,7,0,4,0,21,3,66
POA3638,0,0,0,3,0,0,0,0,0,0,0,0,0,6,10,17,0,0,0,0,0,0,0,0,0,4,4,8,42,15,3,44,5,15,0,3,3,103,16,249
