POA_CODE_2016,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
POA3144,0,0,0,0,0,0,0,0,8,0,13,0,3,0,3,0,0,3,5,4,0,6,0,3,0,3,0,0,0,3,7,0,9,0,0,0,0,0,0,0,0,3,0,5,0,0,0,3,0,0,0,3,7,0,10,0,0,0,0,0,0,0,0,5,0,11,6,10,0,15,0,0,0,11,8,0,17,8,0,0,10,0,0,0,10,3,0,17,12,5,0,20,0,3,3,17,7,0,32,0,12,0,15,0,0,0,15,3,0,12,5,10,0,23,0,0,0,20,9,0,27,3,6,3,14,0,0,0,9,3,0,13,13,8,0,24,0,0,0,24,0,0,25,7,0,0,8,0,0,0,8,3,0,13,3,0,0,3,0,0,0,4,3,0,9,23,0,0,23,0,0,0,23,0,0,20,14,4,0,19,0,0,0,19,4,0,21,14,6,0,17,0,0,0,24,17,0,34,3,0
POA3145,3,0,0,3,3,0,3,4,9,0,18,3,4,0,8,0,0,0,7,3,0,12,0,0,0,0,0,0,0,0,14,0,14,0,0,0,3,0,0,0,3,3,0,4,0,4,0,5,3,0,3,9,15,0,19,3,21,0,22,0,3,3,27,21,0,44,0,13,3,19,0,0,0,19,19,0,37,14,21,0,39,0,3,4,36,14,0,54,20,16,0,36,0,0,0,39,13,0,48,22,18,3,44,0,0,0,46,19,0,62,10,6,3,22,0,3,4,21,10,0,37,12,10,3,23,0,0,0,23,11,0,35,31,15,0,43,0,0,0,45,19,0,62,10,4,0,19,0,0,0,19,14,0,32,9,0,0,9,0,0,0,9,3,0,8,16,10,0,25,0,0,0,25,0,0,20,17,4,0,21,0,0,0,24,5,0,32,25,22,7,53,0,0,3,59,18,0,78,3,0
POA3146,0,0,0,0,0,0,0,0,24,0,27,0,5,0,8,0,0,0,8,3,0,13,0,3,0,6,0,0,0,8,10,0,14,3,3,0,8,3,0,0,11,8,0,13,0,4,0,4,0,0,3,10,17,0,23,7,13,0,23,3,0,3,24,12,0,35,3,12,0,17,0,0,0,18,11,0,31,6,15,0,23,0,0,0,27,30,0,58,15,13,3,28,0,0,0,33,17,0,45,18,15,0,33,0,0,0,33,18,0,55,23,10,0,41,0,0,0,42,19,0,61,16,15,0,27,0,0,0,30,9,0,38,45,12,0,56,0,0,0,58,13,0,75,19,4,3,22,0,0,0,24,7,0,31,12,3,0,14,0,0,0,14,4,0,16,25,3,3,28,0,0,0,28,0,0,34,25,6,3,26,0,0,0,26,7,0,33,21,17,0,37,0,0,0,39,18,3,61,0,3
POA3147,0,0,0,0,0,0,0,3,19,0,21,0,0,0,0,0,0,3,5,7,0,13,0,4,0,5,0,5,5,11,15,0,23,3,0,0,6,3,0,3,5,17,0,19,0,9,0,10,0,8,3,17,17,0,34,4,3,3,15,0,0,0,16,40,0,52,5,18,0,24,0,0,0,22,19,0,44,7,16,0,24,0,0,0,29,29,0,58,13,13,0,24,0,0,0,22,14,0,37,9,8,0,23,0,0,0,23,11,0,33,10,8,0,18,0,0,0,19,13,0,39,24,3,0,26,0,0,0,26,5,0,35,29,11,0,41,0,0,0,41,6,0,46,6,4,0,9,0,0,0,9,3,0,13,3,3,0,5,0,0,0,5,0,0,8,9,0,0,15,0,0,0,11,4,0,17,12,0,0,12,0,0,0,12,0,0,9,18,6,0,24,0,0,0,29,33,5,63,0,0
POA3148,0,0,0,3,0,3,3,3,14,0,16,0,0,0,0,0,0,0,0,4,0,7,0,3,0,3,4,0,4,6,8,0,9,0,4,0,3,0,0,0,4,3,0,12,0,3,0,3,0,0,0,3,17,0,24,0,7,0,7,0,0,0,8,11,0,19,9,9,0,17,4,0,4,22,11,0,31,3,8,0,19,0,0,0,15,15,0,36,7,13,0,19,0,0,0,19,12,0,37,5,9,0,18,0,0,0,20,8,0,29,5,8,0,12,0,0,0,12,10,0,26,8,3,0,13,0,0,0,13,7,0,20,19,3,0,19,0,0,0,19,11,0,28,5,0,0,6,0,0,0,6,0,0,9,5,0,0,6,0,0,0,6,3,0,8,3,0,0,3,0,0,0,3,0,0,3,5,0,0,7,0,0,0,7,3,0,14,12,3,0,12,0,0,3,15,19,0,31,3,0
POA3149,3,0,0,3,0,4,3,8,68,0,76,5,3,0,8,0,3,7,14,18,0,27,4,8,3,15,9,7,9,24,17,0,43,3,3,0,8,0,3,3,12,14,0,28,13,12,0,23,3,3,3,25,28,0,52,7,37,0,51,6,4,7,58,42,0,99,14,26,0,44,0,3,4,47,36,0,78,23,19,0,45,0,0,0,46,32,0,86,41,31,0,78,0,0,4,78,52,0,135,42,19,4,61,3,0,3,61,32,0,92,30,10,6,46,0,0,0,47,19,0,69,31,18,0,44,0,0,0,49,21,0,69,79,16,3,101,0,0,0,101,29,0,129,25,8,0,34,0,0,0,34,25,0,56,7,3,3,15,0,0,0,15,4,0,22,22,4,0,24,0,0,0,24,0,0,26,15,7,0,21,0,0,0,21,8,0,30,43,18,3,62,3,3,4,63,28,3,97,0,4
POA3150,5,11,0,14,10,11,16,30,137,0,166,9,8,0,16,0,3,4,21,31,0,57,10,10,0,24,0,4,4,25,28,0,57,9,28,0,34,0,3,3,32,26,0,60,3,34,4,40,0,8,7,50,40,0,88,27,46,3,74,3,4,5,84,44,0,121,30,39,3,79,3,5,10,86,73,0,163,43,45,3,89,3,3,8,98,70,0,164,75,65,4,146,3,3,4,155,98,3,254,57,34,8,98,0,5,6,97,68,0,169,44,23,5,71,3,0,3,76,55,0,123,48,18,3,69,0,0,0,69,44,0,117,105,26,8,137,3,0,3,138,49,0,192,50,9,0,64,0,0,0,64,22,0,77,19,15,0,29,0,0,0,26,4,0,35,30,3,3,40,0,0,0,40,4,0,42,28,7,0,37,0,0,0,37,19,0,52,69,31,7,108,3,0,3,111,77,3,198,6,0
POA3151,3,0,0,3,0,0,4,7,21,0,25,0,0,0,0,0,0,0,3,6,0,8,0,3,0,3,3,0,3,3,10,0,14,0,0,0,0,0,0,0,0,3,0,5,3,4,0,8,0,0,0,8,8,0,16,3,5,0,12,0,0,0,11,15,0,21,3,9,0,8,0,0,0,7,5,0,19,5,11,0,12,0,0,0,12,21,0,31,16,9,3,25,0,0,0,28,23,0,52,5,12,0,22,0,0,0,21,14,0,39,11,4,0,15,0,0,0,15,4,0,24,12,7,0,13,0,0,0,13,6,0,26,16,7,0,21,0,0,0,24,12,0,35,8,0,0,12,0,0,0,14,4,0,18,6,0,0,4,0,0,0,4,0,0,4,0,0,0,3,0,0,0,3,0,0,4,4,0,0,4,0,0,0,4,0,0,4,10,8,0,21,0,0,0,21,17,0,38,0,0
POA3152,0,0,0,4,0,0,0,8,33,0,39,0,8,0,8,0,0,3,8,5,0,16,0,9,0,6,3,3,3,14,14,0,28,3,3,0,8,0,5,4,15,18,0,26,0,7,0,12,3,0,3,11,28,0,42,9,30,0,33,0,0,7,42,40,0,77,19,36,3,53,0,3,5,58,46,0,109,29,31,3,71,3,0,3,73,43,0,114,45,40,4,85,0,3,3,87,52,0,142,48,28,3,79,0,3,3,85,37,0,121,36,27,0,61,0,0,0,60,39,0,100,33,11,0,47,0,0,0,49,20,0,69,52,16,6,76,0,0,0,76,26,0,104,31,3,0,37,3,0,3,36,9,0,41,16,3,0,18,0,0,0,18,8,0,24,16,0,0,18,0,0,0,18,0,0,18,14,5,3,23,0,0,0,23,7,0,28,38,20,3,61,0,0,3,69,27,0,90,6,3
POA3153,0,0,0,4,0,0,0,4,11,0,9,0,3,0,3,0,0,0,3,0,0,4,0,5,0,5,3,3,4,12,22,0,29,0,10,0,7,0,3,3,9,15,0,23,3,14,0,21,0,3,6,28,29,0,56,10,40,0,48,3,3,8,55,53,0,107,20,32,4,54,0,3,3,52,33,0,88,30,55,0,89,3,3,6,93,45,3,142,40,29,3,81,3,0,4,81,35,0,117,43,17,3,61,5,0,5,66,27,0,88,32,14,0,48,0,0,0,48,14,0,61,35,13,0,53,0,0,0,53,17,0,69,33,7,0,39,0,0,0,39,14,0,54,21,0,0,23,0,0,0,23,11,0,38,7,0,0,10,0,0,0,10,0,0,12,4,0,0,8,0,0,0,8,0,0,8,5,0,0,3,0,0,0,3,0,0,8,34,23,3,59,0,3,3,59,34,3,98,8,5
POA3154,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,3,0,6,0,0,0,0,0,0,0,0,5,0,9,0,6,0,7,0,0,0,8,7,0,18,0,4,0,11,0,0,0,11,8,0,16,0,5,0,4,3,0,3,10,5,0,11,10,8,0,13,0,0,0,14,0,0,15,6,3,0,8,0,0,0,9,5,0,14,6,3,3,10,0,0,0,10,3,0,12,3,0,0,8,0,0,0,8,7,0,12,3,3,0,12,0,0,0,12,3,0,15,4,3,0,7,0,0,0,7,0,0,7,0,0,0,6,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,10,8,0,11,0,3,3,13,3,0,16,0,0
POA3155,0,0,0,3,0,0,0,3,12,0,14,3,0,0,6,0,0,0,6,3,0,11,0,3,0,3,0,0,3,5,13,0,22,0,14,0,14,0,3,6,17,10,0,32,0,12,0,10,0,6,8,16,28,0,48,6,33,0,39,7,7,8,54,57,0,113,13,49,0,62,3,8,6,69,49,0,126,27,42,3,79,3,0,3,82,54,0,134,70,39,3,110,5,0,3,111,38,0,156,49,38,0,80,0,3,3,81,22,0,106,36,14,3,52,3,0,3,61,15,0,75,32,6,0,41,0,0,0,39,16,0,56,42,9,0,58,0,0,0,58,17,0,76,18,6,0,22,0,0,0,22,4,0,29,15,3,0,16,0,0,0,16,3,0,20,7,0,0,7,0,0,0,7,0,0,7,0,0,0,0,0,0,0,0,3,0,4,46,33,5,81,0,3,3,81,35,3,121,4,0
POA3156,0,0,0,3,3,3,8,9,13,0,20,0,5,0,6,0,0,0,6,7,0,15,0,5,0,10,3,0,3,11,15,0,34,0,10,0,13,3,0,8,16,23,0,41,3,16,0,22,0,3,3,28,36,0,62,7,56,3,72,0,5,13,77,64,0,145,28,72,6,100,3,8,10,105,58,0,170,43,51,3,99,0,3,3,105,56,0,162,49,56,3,101,0,0,3,110,66,0,175,64,32,7,102,3,3,8,111,29,0,139,50,30,3,81,0,3,4,84,27,0,111,50,13,3,63,0,0,0,64,17,0,81,78,26,3,110,0,0,0,105,16,0,123,23,11,0,34,0,3,3,38,8,0,43,15,6,0,19,0,0,0,22,0,0,22,5,0,0,5,0,0,0,5,0,0,7,14,6,0,18,0,0,0,18,4,0,24,78,41,4,121,0,3,3,119,49,0,175,3,4
POA3158,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,3,3,3,0,0,4,0,0,0,0,0,0,0,0,3,0,9,0,3,0,3,0,0,0,3,3,0,8,0,4,0,3,0,0,0,6,4,0,12,0,11,0,11,0,0,0,13,8,0,20,0,12,0,18,0,0,0,18,13,0,31,4,4,0,10,0,0,3,16,6,0,18,9,10,0,16,0,0,0,21,3,0,22,11,4,0,16,0,0,0,16,3,0,19,11,7,0,21,0,0,0,21,7,0,22,8,11,3,20,0,0,0,20,0,0,18,17,7,0,22,0,0,0,22,0,0,22,9,4,0,15,0,0,0,15,0,0,16,5,0,0,5,0,0,0,5,0,0,3,3,0,0,3,0,0,0,3,0,0,3,4,0,0,4,0,0,0,6,3,0,8,7,6,0,19,3,0,3,22,9,4,37,0,0
POA3159,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,7,6,0,14,3,0,0,3,0,0,0,3,3,0,3,0,5,0,6,0,0,0,6,0,0,3,3,7,0,7,0,0,0,7,5,0,9,3,3,0,5,0,0,0,5,3,0,8,0,7,0,4,0,0,0,4,0,0,10,0,3,0,9,0,0,0,9,0,0,9,7,3,0,4,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,7,0,0,0,13,0,0,12,3,0
POA3160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,0,0,7,0,3,0,3,0,0,0,3,0,0,9,0,4,0,5,0,3,3,11,9,0,26,3,13,3,15,0,4,4,23,9,0,33,3,10,0,13,0,3,3,19,13,0,29,9,16,0,21,0,0,0,26,9,0,32,11,20,0,35,0,0,3,35,8,0,44,20,11,3,33,0,0,0,31,3,0,36,10,7,0,19,0,0,0,19,8,0,35,9,13,0,19,0,0,0,19,3,0,23,18,3,0,22,0,0,0,22,6,0,34,8,3,0,9,0,0,0,9,3,0,16,3,0,0,3,0,0,0,3,0,0,4,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,19,16,0,32,0,0,0,32,9,0,44,3,3
POA3161,0,0,0,0,3,0,3,3,7,0,8,0,0,0,0,0,0,0,0,0,0,0,3,6,0,7,4,0,0,13,3,0,11,0,3,0,3,0,0,0,3,12,0,13,0,4,0,4,0,0,0,4,10,0,13,0,7,0,12,0,0,0,12,13,0,20,3,4,0,6,0,0,0,6,12,0,16,3,8,0,15,0,0,0,17,16,0,32,8,11,0,21,0,0,0,17,9,0,28,10,6,0,19,0,0,0,19,7,0,28,14,6,0,15,0,0,0,15,4,0,22,12,8,0,24,0,0,0,26,6,0,28,17,12,0,27,3,0,3,29,5,0,39,8,0,0,9,0,0,0,9,3,0,11,4,0,0,4,0,0,0,4,0,0,4,11,3,3,19,0,0,0,18,0,0,18,12,3,0,16,0,0,0,16,3,0,23,13,17,0,31,0,0,0,34,11,0,47,0,0
POA3162,0,0,0,5,0,0,3,3,11,0,17,0,0,0,3,0,0,0,3,0,0,3,0,3,0,6,0,0,0,5,9,0,9,3,3,0,6,0,0,0,10,3,0,12,0,3,0,3,0,0,0,4,10,0,15,3,12,0,14,0,0,0,14,3,0,19,10,16,0,21,0,0,3,29,12,0,42,9,17,0,21,0,0,0,21,12,0,37,16,17,0,30,0,0,0,29,23,0,57,10,13,0,28,0,0,0,32,10,0,36,14,6,0,28,0,0,0,28,7,0,31,22,3,0,21,0,0,0,21,3,0,24,27,16,0,39,0,0,0,37,17,0,57,9,0,0,11,0,0,0,8,11,0,19,4,0,0,4,0,0,0,4,3,0,6,14,0,0,14,0,0,0,14,3,0,13,16,3,0,17,0,0,0,17,3,0,21,32,22,0,56,3,0,3,54,26,0,78,0,0
POA3163,0,0,0,0,3,0,3,8,19,0,30,0,4,0,9,0,0,0,9,10,0,10,0,5,0,13,5,0,5,11,7,0,19,0,5,0,5,3,3,5,8,5,0,18,3,19,0,19,0,0,0,19,28,0,47,3,21,0,23,0,3,3,25,26,0,53,13,21,0,30,3,0,7,33,21,0,57,19,30,0,43,0,0,0,44,38,0,81,22,25,4,55,4,0,5,62,37,3,95,38,20,3,53,0,0,0,56,20,0,74,22,12,0,42,0,0,0,41,17,0,61,36,4,0,38,0,0,0,44,15,0,57,53,11,3,65,0,0,3,69,20,0,91,16,10,0,24,0,0,0,24,14,0,33,5,0,0,8,0,0,0,8,7,0,13,15,0,0,12,0,0,0,12,0,0,12,14,0,0,15,0,0,0,15,3,0,20,31,16,3,48,3,0,3,56,33,7,89,4,3
POA3165,0,3,0,4,0,7,3,9,23,0,34,0,3,0,3,0,0,0,5,0,0,5,0,6,0,5,4,9,10,17,5,0,26,0,16,0,15,3,0,3,14,18,0,30,3,9,0,15,0,3,3,14,22,0,43,8,31,0,41,4,3,9,52,42,0,99,10,31,3,49,3,3,3,50,36,0,88,26,23,3,48,0,3,6,51,41,0,95,30,32,0,64,3,3,7,71,49,0,118,45,25,0,66,0,0,0,66,43,0,110,45,15,0,55,3,0,3,58,26,0,84,41,19,3,59,0,0,0,59,25,0,84,71,11,4,85,0,0,3,91,16,0,110,21,0,3,26,0,0,0,26,13,0,38,10,3,0,13,0,0,0,18,6,0,22,19,0,0,26,0,0,0,26,3,0,26,9,0,0,12,0,0,0,12,3,0,18,39,28,11,79,0,0,3,78,38,0,120,6,0
POA3166,0,3,0,3,0,4,4,10,20,0,23,0,0,0,0,3,0,0,3,3,0,8,0,4,0,4,0,3,3,8,7,0,18,0,8,0,11,0,0,0,13,25,0,34,0,13,0,15,3,0,4,19,17,0,32,0,21,0,24,3,4,8,27,32,0,61,9,16,0,26,0,0,0,29,39,0,62,16,22,4,42,0,0,0,42,42,0,88,25,23,3,50,0,0,0,55,37,0,91,30,18,4,53,3,0,4,56,28,0,84,25,11,0,35,0,0,0,38,34,0,67,27,8,0,36,0,0,0,35,25,0,62,45,14,0,58,3,0,3,63,20,0,82,17,0,0,18,0,0,0,18,9,0,33,11,0,0,10,0,0,0,10,0,0,10,4,0,0,3,0,0,0,3,0,0,4,5,3,0,9,0,0,0,9,4,0,16,25,13,3,40,5,0,5,41,37,3,86,3,3
POA3167,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0,10,4,0,14,0,3,0,3,0,0,0,3,5,0,8,0,3,0,3,0,0,0,3,10,0,17,3,12,0,13,0,3,3,12,12,0,21,9,8,0,17,0,3,3,15,19,0,35,3,3,0,11,0,0,0,11,20,0,29,16,5,0,23,0,0,0,23,19,0,43,10,4,3,17,0,0,0,17,12,0,27,8,0,4,14,0,0,0,14,15,0,28,11,4,3,17,0,0,0,17,5,0,25,13,5,0,22,0,0,0,22,8,0,29,3,0,0,3,0,0,0,3,8,0,13,4,0,0,4,0,0,0,4,5,0,9,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,0,0,3,0,0,3,6,3,3,15,0,0,0,21,20,0,33,3,0
POA3168,0,0,0,0,0,0,0,7,22,0,29,0,0,0,0,0,0,0,5,5,0,9,0,7,0,8,0,0,3,9,13,0,19,0,4,0,9,0,3,3,5,8,0,16,0,10,0,9,0,0,0,9,20,0,30,3,10,3,19,3,0,3,21,26,0,44,3,12,0,21,0,0,0,22,27,0,45,11,9,0,23,0,0,0,20,21,0,47,17,5,3,23,3,3,7,26,21,0,47,10,8,0,21,0,0,0,21,22,0,40,8,7,0,19,0,0,0,17,10,0,31,16,0,0,16,0,0,0,22,5,0,21,17,5,0,24,0,0,0,24,13,0,31,5,0,0,10,0,0,0,10,3,0,14,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,0,0,7,9,6,0,11,0,3,3,11,9,4,27,0,0
POA3169,0,0,0,0,0,0,0,0,20,0,21,0,0,0,0,0,0,0,3,12,0,10,0,3,0,9,0,0,0,8,17,0,24,0,6,0,8,4,0,4,17,22,0,37,0,10,0,14,0,0,0,15,21,0,32,0,16,3,20,3,3,6,27,41,0,63,7,9,3,23,3,3,3,27,40,0,64,19,22,0,38,0,0,0,42,40,0,84,20,16,3,41,0,0,3,43,47,0,94,20,9,0,33,3,0,3,39,36,0,73,25,9,0,34,0,0,0,31,32,0,68,21,4,0,28,0,0,0,31,23,0,50,24,6,0,26,0,0,0,26,26,0,53,12,3,0,16,0,0,0,16,17,0,30,7,0,0,9,0,0,0,11,3,0,13,3,0,0,5,0,0,0,5,0,0,5,5,0,0,7,0,0,0,7,0,0,10,24,13,3,38,0,0,4,43,44,4,92,3,0
POA3170,0,0,0,0,0,0,3,4,17,0,24,0,0,0,0,0,0,0,3,5,0,12,0,3,0,3,3,3,9,8,9,0,18,0,9,0,9,4,0,6,15,7,0,22,0,7,0,8,3,3,3,10,23,0,36,7,15,0,21,4,0,4,26,32,0,54,8,14,0,21,0,0,0,21,34,0,55,14,13,3,30,3,0,4,32,27,0,62,28,13,0,39,0,0,3,45,37,0,79,28,6,0,38,0,0,0,38,30,0,70,37,4,0,45,0,0,3,47,24,0,68,14,4,0,20,0,0,0,20,16,0,34,26,14,0,38,0,0,0,38,18,0,53,17,3,0,20,0,0,0,20,7,0,29,11,0,0,13,0,0,0,13,3,0,13,3,0,0,10,0,0,0,10,3,0,10,11,0,0,9,0,0,0,9,4,0,15,31,15,0,47,3,0,4,52,31,0,86,0,3
POA3171,0,0,0,0,4,5,7,7,51,0,62,0,0,0,0,0,3,3,3,5,0,9,3,16,3,18,12,4,12,35,34,0,63,3,14,0,12,3,0,3,18,24,0,46,3,14,0,13,5,3,6,17,33,0,49,8,23,4,39,3,3,5,45,46,0,97,19,20,3,42,0,3,4,49,61,3,111,26,16,3,42,0,0,0,42,73,0,114,18,15,3,38,0,0,0,38,59,3,104,26,12,0,40,0,0,3,43,32,0,78,10,4,4,21,0,0,0,21,32,0,54,15,0,0,18,0,0,0,18,15,0,33,21,6,3,30,0,0,0,30,34,0,60,4,4,0,12,0,0,0,10,11,0,24,7,0,0,6,0,0,0,4,3,0,6,3,0,0,3,0,0,0,3,3,0,5,0,0,0,0,0,0,0,0,0,0,3,11,9,8,29,0,0,3,26,45,3,73,4,0
POA3172,3,0,0,3,3,3,4,7,26,0,37,0,3,0,3,0,0,0,4,9,0,6,0,6,0,8,3,3,5,15,15,0,28,3,13,0,16,0,0,0,22,24,0,38,3,15,0,24,4,7,6,27,37,0,65,10,23,0,33,0,0,0,31,40,0,76,21,31,3,60,3,3,9,62,46,0,107,30,37,3,66,0,0,5,75,45,0,117,29,31,5,70,0,0,0,75,46,3,120,34,26,3,70,0,0,0,70,35,0,106,38,17,3,52,3,0,3,57,22,0,80,26,3,4,34,0,0,4,32,14,0,48,33,9,0,40,0,0,0,42,20,0,67,19,7,0,23,0,0,0,28,12,0,35,7,0,0,9,0,0,0,9,3,0,18,3,3,0,10,0,0,0,10,3,0,10,6,0,0,4,0,0,0,4,0,0,6,31,14,8,52,0,0,3,51,28,4,81,0,0
