POA_CODE_2016,Canada_Before_1946,Canada_1946_1955,Canada_1956_1965,Canada_1966_1975,Canada_1976_1985,Canada_1986_1995,Canada_1996_2005,Canada_2006_2010,Canada_2011,Canada_2012,Canada_2013,Canada_2014,Canada_2015,Canada_2016,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1946,China_exc_SARs_Taiwan_46_55,China_exc_SARs_Taiwan_56_65,China_exc_SARs_Taiwan_66_75,China_exc_SARs_Taiwan_76_85,China_exc_SARs_Taiwan_86_95,China_exc_SARs_Taiwan_96_05,China_exc_SARs_Taiwan_06_10,China_exc_SARs_Taiwan_2011,China_exc_SARs_Taiwan_2012,China_exc_SARs_Taiwan_2013,China_exc_SARs_Taiwan_2014,China_exc_SARs_Taiwan_2015,China_exc_SARs_Taiwan_2016,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1946,Croatia_1946_1955,Croatia_1956_1965,Croatia_1966_1975,Croatia_1976_1985,Croatia_1986_1995,Croatia_1996_2005,Croatia_2006_2010,Croatia_2011,Croatia_2012,Croatia_2013,Croatia_2014,Croatia_2015,Croatia_2016,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1946,Egypt_1946_1955,Egypt_1956_1965,Egypt_1966_1975,Egypt_1976_1985,Egypt_1986_1995,Egypt_1996_2005,Egypt_2006_2010,Egypt_2011,Egypt_2012,Egypt_2013,Egypt_2014,Egypt_2015,Egypt_2016,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1946,Fiji_1946_1955,Fiji_1956_1965,Fiji_1966_1975,Fiji_1976_1985,Fiji_1986_1995,Fiji_1996_2005,Fiji_2006_2010,Fiji_2011,Fiji_2012,Fiji_2013,Fiji_2014,Fiji_2015,Fiji_2016,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1946,Germany_1946_1955,Germany_1956_1965,Germany_1966_1975,Germany_1976_1985,Germany_1986_1995,Germany_1996_2005,Germany_2006_2010,Germany_2011,Germany_2012,Germany_2013,Germany_2014,Germany_2015,Germany_2016,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1946,Greece_1946_1955,Greece_1956_1965,Greece_1966_1975,Greece_1976_1985,Greece_1986_1995,Greece_1996_2005,Greece_2006_2010,Greece_2011,Greece_2012,Greece_2013,Greece_2014,Greece_2015,Greece_2016,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1946,Hng_Kng_SAR_China_1946_1955,Hng_Kng_SAR_China_1956_1965,Hng_Kng_SAR_China_1966_1975,Hng_Kng_SAR_China_1976_1985,Hng_Kng_SAR_China_1986_1995,Hng_Kng_SAR_China_1996_2005,Hng_Kng_SAR_China_2006_2010,Hong_Kong_SAR_China_2011,Hong_Kong_SAR_China_2012,Hong_Kong_SAR_China_2013,Hong_Kong_SAR_China_2014,Hong_Kong_SAR_China_2015,Hong_Kong_SAR_China_2016,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1946,India_1946_1955,India_1956_1965,India_1966_1975,India_1976_1985,India_1986_1995,India_1996_2005,India_2006_2010,India_2011,India_2012,India_2013,India_2014,India_2015,India_2016,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1946,Indonesia_1946_1955,Indonesia_1956_1965,Indonesia_1966_1975,Indonesia_1976_1985,Indonesia_1986_1995,Indonesia_1996_2005,Indonesia_2006_2010,Indonesia_2011,Indonesia_2012,Indonesia_2013,Indonesia_2014,Indonesia_2015,Indonesia_2016,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1946,Iran_1946_1955,Iran_1956_1965,Iran_1966_1975,Iran_1976_1985,Iran_1986_1995,Iran_1996_2005,Iran_2006_2010,Iran_2011,Iran_2012,Iran_2013,Iran_2014,Iran_2015,Iran_2016,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1946,Iraq_1946_1955,Iraq_1956_1965,Iraq_1966_1975,Iraq_1976_1985,Iraq_1986_1995,Iraq_1996_2005,Iraq_2006_2010,Iraq_2011,Iraq_2012,Iraq_2013,Iraq_2014,Iraq_2015,Iraq_2016,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1946,Ireland_1946_1955,Ireland_1956_1965,Ireland_1966_1975,Ireland_1976_1985,Ireland_1986_1995,Ireland_1996_2005,Ireland_2006_2010
POA3185,0,0,0,6,4,5,11,12,0,0,0,3,3,0,0,49,0,0,3,3,3,35,29,35,11,17,6,23,23,10,12,208,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,6,0,13,9,4,0,3,0,0,0,0,0,0,0,0,0,30,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,13,7,25,17,6,5,8,11,4,3,3,0,4,3,3,0,101,0,24,60,43,3,0,0,0,0,0,5,0,0,0,3,131,0,0,0,6,3,4,10,7,0,0,0,0,0,0,0,31,0,0,0,11,0,7,15,73,8,26,24,27,23,10,10,235,0,3,0,0,3,4,10,0,0,0,5,0,3,0,0,31,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,10,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,8,0,0,3,6,4,6,4,35
POA3186,0,0,0,14,11,10,24,7,3,3,6,0,19,0,0,96,3,0,6,4,5,80,87,141,26,41,60,67,77,25,28,645,0,0,10,9,0,4,3,0,0,0,0,0,0,0,0,23,0,6,13,16,0,3,0,0,0,0,0,0,0,0,0,51,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,14,9,44,30,12,17,11,16,15,0,7,3,9,5,0,3,176,0,25,53,33,0,0,5,0,0,0,0,0,0,0,5,117,0,0,6,7,11,7,15,8,0,5,5,3,6,0,0,76,0,8,9,33,12,18,23,17,0,3,0,6,0,10,13,152,0,3,0,0,3,3,10,6,0,0,0,0,0,0,0,30,0,0,0,0,0,4,3,5,0,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,8,10,7,17,20,24
POA3187,0,0,7,7,3,5,11,6,0,0,4,7,0,3,0,53,0,5,7,5,8,61,79,71,22,25,29,46,42,9,16,421,0,3,3,7,3,3,0,0,0,0,0,0,0,0,0,23,0,6,9,12,0,0,3,0,0,0,0,0,0,0,0,31,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,13,10,27,15,4,8,15,13,10,0,0,0,0,9,3,3,119,4,10,58,34,8,0,0,0,0,0,0,0,0,0,7,123,0,0,0,7,10,6,6,7,0,0,0,3,0,0,0,38,0,3,0,31,11,23,22,40,3,0,0,9,4,3,0,154,0,3,0,3,0,6,4,4,0,0,0,4,0,3,0,27,0,0,0,0,7,0,4,3,0,3,0,0,0,0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,11,12,7,10,12
POA3188,0,0,0,10,10,4,11,15,3,4,0,0,3,3,3,66,0,6,0,0,6,42,58,64,14,16,16,9,10,12,12,255,0,0,12,12,0,0,10,0,0,0,0,0,0,0,6,39,0,5,12,19,7,0,5,3,0,0,0,0,0,0,3,51,0,0,0,7,3,0,0,0,0,0,0,3,0,0,0,16,0,19,20,14,10,7,24,12,10,3,7,0,0,0,3,117,0,6,69,46,4,0,0,0,0,7,0,0,0,0,3,145,0,0,0,3,5,4,4,0,0,0,8,0,3,0,0,35,0,3,4,21,8,22,27,45,3,5,3,6,4,13,3,181,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,16,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,0,0,8,9,6,22,31,37
POA3189,0,0,0,0,4,5,3,3,0,0,0,0,0,0,0,10,0,0,0,3,0,18,56,64,11,19,7,21,22,5,13,244,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,7,0,3,12,0,0,0,0,0,0,3,0,0,0,0,0,29,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,6,3,3,3,0,3,0,0,0,0,0,3,0,0,28,0,10,46,41,7,3,0,0,0,0,0,0,0,0,3,121,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,14,0,0,3,13,16,23,33,58,4,7,14,17,6,19,12,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,8,14,3
POA3190,0,0,0,3,0,5,6,10,0,0,4,0,3,0,0,35,0,0,4,14,7,40,43,48,7,8,8,17,13,7,7,221,0,0,9,21,3,0,0,0,0,0,0,0,0,0,0,32,0,0,5,8,0,3,0,0,0,0,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,13,3,12,8,5,16,3,6,0,0,0,4,0,0,70,0,5,55,80,3,3,0,5,0,3,3,0,0,0,0,167,0,0,0,0,3,4,3,6,0,0,0,0,0,0,0,20,0,0,3,25,11,18,42,50,4,11,12,17,11,10,3,221,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,13,0,0,0,0,0,0,3,6,3,0,4,0,0,0,0,18,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,8,0,0,8,7,3,10,11,17
POA3191,0,0,3,6,3,5,11,12,0,3,8,0,4,3,0,60,0,3,0,3,0,19,17,23,3,8,6,13,12,3,3,112,0,0,0,10,0,0,3,0,3,0,0,0,0,0,0,13,0,0,4,5,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,14,14,12,6,3,4,4,3,0,4,5,0,0,3,78,0,9,27,15,0,0,0,0,3,0,0,0,0,0,6,57,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,14,0,6,0,7,3,3,9,9,0,3,4,0,0,0,4,51,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,3,0,0,0,0,4,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,9,9,12,6
POA3192,0,0,0,8,3,3,14,14,0,9,0,0,0,0,0,53,0,0,4,0,9,51,112,189,32,35,45,38,52,32,35,634,0,0,15,19,0,8,0,0,3,0,0,0,0,0,0,55,0,3,21,16,3,0,0,0,0,0,0,0,0,0,3,51,0,0,0,0,3,13,13,0,0,0,0,0,0,0,3,40,0,22,36,11,3,7,19,11,0,0,0,0,0,0,4,118,0,29,180,189,33,17,7,0,3,9,12,0,3,0,10,499,0,0,3,5,10,6,16,10,0,0,0,3,10,0,0,61,0,4,0,20,23,60,75,161,14,15,26,40,26,18,14,501,0,0,0,5,12,3,17,9,0,0,3,0,0,0,0,43,0,0,0,0,0,3,0,8,0,0,5,0,3,0,0,31,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,3,8,10,6,10,14,21
POA3193,0,0,3,7,5,3,17,8,0,0,0,3,3,6,0,61,0,3,4,3,0,37,38,53,10,11,8,15,15,0,11,208,0,3,4,19,0,7,0,0,0,0,0,0,0,0,0,34,0,5,18,5,0,12,7,4,0,0,0,0,0,0,0,49,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,16,3,37,29,10,11,16,17,15,0,4,8,0,8,0,7,170,0,3,32,35,3,3,0,0,0,0,5,3,6,0,4,91,0,0,0,3,7,3,15,0,0,0,0,0,0,0,0,33,0,4,3,18,14,25,12,7,0,0,0,0,3,3,3,91,0,0,0,3,0,3,4,3,0,0,0,0,0,0,0,14,0,0,0,0,3,4,3,4,0,0,3,0,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,15,8,12,14,24
POA3194,0,0,0,4,0,6,11,8,0,0,0,3,10,0,0,41,0,0,3,3,3,57,67,72,14,13,20,32,30,23,12,344,0,0,3,0,0,5,10,0,0,0,0,0,0,0,0,15,0,0,8,3,3,3,0,0,0,0,0,0,0,0,0,24,0,0,0,0,3,3,4,3,0,0,0,3,0,0,0,25,0,18,13,5,6,4,8,8,3,3,0,0,3,3,0,76,0,18,105,62,15,9,0,0,0,3,6,0,0,7,4,224,0,0,0,4,0,7,7,0,0,0,0,3,4,0,0,26,0,0,4,19,14,18,48,61,8,10,10,11,10,5,9,221,0,0,0,0,0,0,13,3,0,0,0,0,0,3,0,21,0,0,0,0,0,3,3,3,5,3,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,12,3,10,7,8
POA3195,0,0,3,8,9,5,18,13,3,5,0,3,3,0,4,76,0,3,3,3,8,118,117,144,35,30,31,42,97,44,36,710,0,0,3,36,3,3,11,0,0,0,0,3,0,0,3,63,0,8,23,13,5,13,3,3,0,0,0,0,0,5,0,69,0,0,0,0,9,33,3,5,0,0,0,0,0,0,0,53,0,29,38,29,12,25,37,27,0,3,0,0,9,0,3,212,0,12,120,106,18,7,5,0,0,3,0,0,0,0,12,287,0,0,4,5,16,24,6,4,0,3,0,3,0,0,0,64,0,3,0,62,32,136,149,114,12,17,15,18,21,11,19,608,0,0,0,3,3,13,12,3,0,0,4,0,0,0,0,48,0,0,0,0,5,3,0,13,5,4,6,3,0,0,0,40,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,6,10,22,14,28,27,31
POA3196,0,0,0,3,3,15,16,9,0,7,0,0,0,3,0,60,0,0,3,8,6,25,50,69,19,10,14,20,14,7,5,245,0,0,11,20,0,0,3,0,0,0,0,0,0,0,8,46,0,11,12,10,3,8,3,3,0,0,0,0,0,0,0,45,0,0,0,3,6,20,13,3,0,0,0,0,3,0,4,52,0,32,23,15,13,9,17,18,3,3,0,0,0,0,6,138,0,4,35,44,4,8,3,3,0,3,0,3,0,0,7,113,0,4,0,3,9,10,6,9,0,0,0,0,0,0,0,38,0,4,4,52,20,74,53,79,4,11,20,14,8,9,8,358,0,0,4,0,0,0,7,0,3,0,0,0,0,0,0,19,0,0,0,0,0,0,0,4,3,0,4,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,8,31,9,12,20,15
POA3197,0,0,3,0,3,0,3,6,0,0,0,0,0,0,0,11,0,0,3,3,0,33,42,46,3,7,10,8,17,3,9,178,0,0,6,25,0,3,3,0,0,0,0,0,0,0,0,37,0,4,9,9,4,20,5,0,3,0,0,0,0,0,0,58,0,0,0,0,3,14,3,3,0,0,0,0,0,0,3,25,0,12,14,6,11,10,8,0,0,0,0,0,0,3,0,64,0,3,16,47,0,3,0,0,0,0,0,0,0,0,0,72,0,0,0,4,8,4,5,0,0,0,0,0,0,0,0,24,0,0,0,21,13,18,18,22,0,0,4,11,0,3,6,120,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,4,6,5
POA3198,0,0,4,0,3,3,9,7,0,0,3,0,0,0,0,34,0,0,3,0,4,8,28,27,0,3,3,5,8,4,3,96,0,0,3,18,3,3,0,0,0,0,4,0,0,0,0,26,0,3,9,3,0,0,3,0,4,0,0,0,3,0,4,32,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,12,0,39,30,20,17,5,9,4,6,0,0,0,0,0,5,133,0,3,20,20,0,0,3,0,0,8,0,10,3,0,7,70,0,0,0,0,0,9,3,4,0,0,3,0,0,0,0,14,0,0,0,16,12,11,11,26,0,0,0,3,3,0,0,83,0,0,0,0,5,7,4,9,0,3,0,0,0,0,0,27,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,17,13,13,11,5
POA3199,0,0,4,12,16,13,19,8,0,0,0,4,0,3,9,85,0,4,0,0,14,30,119,137,21,33,37,37,33,34,11,501,0,3,17,26,9,20,29,3,0,0,0,0,0,0,3,115,0,9,15,19,0,0,7,3,0,0,0,0,3,0,0,63,0,0,3,0,3,20,27,9,6,3,0,3,0,3,0,74,0,84,109,53,36,40,40,25,0,0,0,9,4,0,9,404,0,28,97,71,13,13,6,3,0,5,6,10,3,0,3,252,0,0,4,5,14,5,13,15,0,3,11,9,13,6,3,97,0,6,3,47,14,28,70,224,45,25,36,39,28,13,25,603,0,0,3,0,3,6,20,14,0,8,3,3,4,0,3,70,0,0,0,3,3,5,9,7,3,3,7,5,8,0,0,46,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,10,16,53,30,42,9,13
POA3200,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,4,15,6,6,0,3,0,0,3,5,38,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,0,0,3,0,0,0,0,0,19,0,9,7,4,7,3,3,0,0,0,0,0,0,0,0,32,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,6,7,20,0,3,4,3,0,6,3,61,0,0,0,0,4,0,0,3,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,3,0,0
POA3201,0,0,0,4,0,4,3,0,0,0,0,5,0,0,0,23,0,0,0,0,0,4,23,37,3,4,7,4,9,4,5,103,0,0,3,19,0,17,4,9,0,3,0,0,0,0,3,50,0,4,3,7,3,0,6,0,0,0,0,0,0,0,6,31,0,0,0,0,6,27,56,23,0,3,3,0,3,7,0,137,0,19,17,14,11,11,6,7,0,0,0,0,0,0,5,91,0,3,11,19,4,0,0,0,0,0,0,4,0,0,3,52,0,0,0,0,4,10,3,0,0,0,3,0,0,0,0,19,0,0,0,23,21,43,128,264,18,23,17,14,11,9,18,586,0,0,0,0,0,6,16,3,0,0,0,0,0,0,0,30,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,7,4,13,0,3
POA3202,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,36,26,12,7,4,6,11,21,9,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,9,4,5,0,0,0,0,0,4,0,0,0,0,24,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,15,0,0,0,4,3,13,15,8,0,0,0,5,0,8,0,58,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0
POA3204,0,0,0,8,4,4,13,5,8,3,0,0,0,0,0,48,0,7,8,4,16,186,348,434,104,103,121,176,191,109,70,1882,0,0,15,19,0,7,0,0,0,0,0,0,0,0,0,41,0,11,19,18,0,7,0,5,0,0,0,0,0,0,0,57,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,18,3,38,30,15,4,9,28,28,3,0,5,3,5,3,4,171,0,22,203,134,10,7,3,0,3,3,3,3,3,0,9,408,0,0,3,15,23,22,20,20,3,3,6,4,4,0,12,134,0,5,0,67,34,48,172,383,54,68,81,137,119,75,42,1281,0,0,3,0,0,8,29,7,0,0,0,0,6,7,0,69,0,0,0,0,5,5,4,10,7,4,3,0,3,4,0,37,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,3,4,15,10,15,11,14
POA3205,0,0,0,3,0,3,3,8,3,3,3,8,4,8,4,51,0,0,3,0,0,34,55,82,11,14,32,28,29,19,16,332,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,13,0,3,0,3,0,4,0,0,0,0,0,0,0,0,3,21,0,0,0,0,3,5,5,0,0,0,0,0,0,0,0,14,0,9,4,3,3,7,5,19,0,3,0,3,7,3,3,66,0,16,66,38,0,0,0,0,0,0,0,0,0,5,8,141,0,0,0,3,8,13,14,4,7,0,3,3,0,0,0,64,0,0,0,6,0,7,27,32,20,12,13,14,15,21,3,163,0,0,0,4,0,3,34,27,8,11,8,11,12,5,7,134,0,0,0,0,4,3,10,13,3,5,0,3,8,3,0,51,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,3,4,3,0,3,4,19
POA3206,0,0,3,0,0,6,6,0,0,5,0,0,0,8,0,31,0,0,3,0,0,6,3,10,0,0,5,3,0,0,5,46,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,6,7,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,3,0,4,3,0,0,0,0,0,0,0,8,3,6,10,6,0,0,7,12,0,0,3,3,3,3,4,50,0,28,177,117,11,4,0,0,3,0,0,3,3,0,9,355,0,0,0,3,3,4,0,0,0,0,0,0,8,0,0,28,0,0,0,12,5,11,25,36,3,3,12,4,12,3,3,134,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,7,8,22
POA3207,0,0,0,0,9,3,12,11,8,4,4,3,0,15,0,72,0,0,0,4,5,39,39,25,9,3,8,12,3,3,3,154,0,0,0,14,0,0,6,0,0,0,0,0,0,0,0,22,0,0,12,15,0,5,0,0,0,3,0,0,0,0,0,34,0,0,0,0,4,0,3,5,0,0,0,0,0,0,0,15,0,12,9,7,8,4,24,20,3,4,3,3,3,7,0,120,0,12,140,140,9,0,4,3,0,0,0,3,0,0,7,325,0,0,0,7,3,13,9,3,0,3,0,0,0,0,3,37,0,0,0,6,4,16,22,19,0,4,3,11,15,3,9,102,0,0,0,0,3,5,14,0,0,0,0,0,0,0,0,29,0,0,0,0,3,0,3,10,0,0,3,6,0,3,0,27,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,3,4,11,3,8,14,30
POA3211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
POA3212,0,0,3,0,4,3,3,0,0,3,0,0,0,0,0,14,0,0,0,0,0,0,3,10,0,0,0,4,3,41,5,73,0,0,10,32,7,3,0,0,0,0,0,0,0,0,3,60,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,40,17,11,5,3,3,0,0,0,0,0,0,0,8,98,0,0,4,6,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,3,5,0,0,0,0,0,0,5,9,0,0,0,4,0,5,12,47,3,0,3,3,3,3,3,90,0,3,0,0,4,6,3,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,0,0,0,3,3,0,0,0,0,0,0,0,7,10,0,3,3,13,6,10,0,3
POA3213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,3,8,0,0,0,0,0,0,0,16,0,0,9,25,3,3,0,3,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,3,4,0,0,0,0,0,0,0,0,0,0,26,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,5,4,3,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0
POA3214,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,12,0,0,8,0,0,3,12,21,3,4,12,15,4,8,4,98,0,4,39,123,11,37,53,5,3,0,0,0,0,0,6,284,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5,0,75,41,8,9,9,0,3,0,0,0,3,0,0,4,147,4,3,7,10,0,5,0,0,0,0,0,0,0,0,3,34,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,21,0,0,0,3,0,0,7,75,6,3,13,8,11,6,4,146,0,0,0,0,0,3,7,6,0,3,3,4,0,3,0,27,0,0,0,0,3,0,0,3,0,39,37,9,23,3,0,121,0,0,0,0,0,0,0,0,0,0,5,0,26,37,11,89,0,5,8,16,0,0,3,0
POA3215,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,19,0,0,62,3,0,5,8,30,4,5,3,3,6,5,3,135,0,21,158,302,26,54,49,0,0,0,3,0,0,0,28,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,124,34,11,4,6,8,6,0,0,0,0,0,0,20,208,0,4,34,26,0,3,0,0,0,0,0,0,0,0,11,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,3,0,12,108,3,16,12,31,35,14,7,249,0,0,3,0,0,0,6,0,0,0,0,7,3,0,0,17,0,0,0,0,0,7,7,3,3,0,10,0,0,0,3,37,0,0,0,0,0,0,4,0,0,11,0,0,5,10,0,32,0,3,6,8,0,8,0,7
POA3216,0,0,0,7,4,6,17,21,0,0,3,4,3,7,4,81,0,0,3,3,6,27,99,197,47,49,30,58,65,36,30,663,0,0,23,50,4,9,0,0,0,0,0,0,0,0,3,97,0,0,4,7,0,7,9,18,0,0,3,4,0,3,0,47,0,0,0,0,0,3,7,3,4,0,0,0,0,0,0,26,4,118,55,28,18,10,17,6,3,4,0,0,3,0,12,271,0,9,24,15,4,0,0,0,0,0,0,0,0,0,3,56,0,0,0,4,4,18,8,10,3,6,3,8,4,0,3,75,4,10,4,16,9,30,68,348,40,26,65,96,132,106,33,977,0,0,0,0,3,9,20,13,6,0,4,11,0,0,3,77,0,0,0,0,6,9,15,33,16,30,44,20,15,3,3,191,0,0,0,0,0,0,10,9,6,9,9,6,3,3,0,53,0,8,10,24,14,15,16,19
POA3217,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,14,0,0,0,0,0,0,0,9,0,3,3,3,0,0,0,28,0,0,3,0,0,3,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,4,0,0,0,3,5,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,27,3,0,4,0,4,0,0,44,0,3,0,0,0,0,4,3,0,0,0,3,0,0,0,16,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
