"Sequential_Number","Short_Code","Long_Code","DataPack_File","Census_Table","Datapacks_CSV","Topic_Name","Topic_Geopackage","Geopackage","Geopackage_Table","Geopackage_Field","Column_Is_Renamed_From_original"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_AUS_SED_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_aus_short.gpkg","census2016_eiuwa_aus_sed_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_AUS_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_aus_short.gpkg","census2016_eiuwa_aus_aus_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_AUS_SOSR_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_aus_short.gpkg","census2016_eiuwa_aus_sosr_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_AUS_SOS_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_aus_short.gpkg","census2016_eiuwa_aus_sos_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_AUS_SSC_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_aus_short.gpkg","census2016_eiuwa_aus_ssc_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_AUS_STE_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_aus_short.gpkg","census2016_eiuwa_aus_ste_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_AUS_SUA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_aus_short.gpkg","census2016_eiuwa_aus_sua_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_AUS_UCL_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_aus_short.gpkg","census2016_eiuwa_aus_ucl_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_NSW_CED_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_nsw_short.gpkg","census2016_eiuwa_nsw_ced_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_NSW_GCCSA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_nsw_short.gpkg","census2016_eiuwa_nsw_gccsa_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_NSW_LGA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_nsw_short.gpkg","census2016_eiuwa_nsw_lga_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_NSW_POA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_nsw_short.gpkg","census2016_eiuwa_nsw_poa_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_NSW_RA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_nsw_short.gpkg","census2016_eiuwa_nsw_ra_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_NSW_SA1_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_nsw_short.gpkg","census2016_eiuwa_nsw_sa1_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_NSW_SA2_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_nsw_short.gpkg","census2016_eiuwa_nsw_sa2_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_NSW_SA3_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_nsw_short.gpkg","census2016_eiuwa_nsw_sa3_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_NSW_SA4_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_nsw_short.gpkg","census2016_eiuwa_nsw_sa4_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_NSW_SED_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_nsw_short.gpkg","census2016_eiuwa_nsw_sed_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_NSW_SOSR_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_nsw_short.gpkg","census2016_eiuwa_nsw_sosr_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_NSW_SOS_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_nsw_short.gpkg","census2016_eiuwa_nsw_sos_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_NSW_SSC_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_nsw_short.gpkg","census2016_eiuwa_nsw_ssc_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_NSW_STE_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_nsw_short.gpkg","census2016_eiuwa_nsw_ste_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_NSW_SUA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_nsw_short.gpkg","census2016_eiuwa_nsw_sua_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_NSW_UCL_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_nsw_short.gpkg","census2016_eiuwa_nsw_ucl_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_NT_CED_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_nt_short.gpkg","census2016_eiuwa_nt_ced_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_NT_GCCSA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_nt_short.gpkg","census2016_eiuwa_nt_gccsa_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_NT_LGA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_nt_short.gpkg","census2016_eiuwa_nt_lga_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_NT_POA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_nt_short.gpkg","census2016_eiuwa_nt_poa_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_NT_RA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_nt_short.gpkg","census2016_eiuwa_nt_ra_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_NT_SA1_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_nt_short.gpkg","census2016_eiuwa_nt_sa1_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_NT_SA2_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_nt_short.gpkg","census2016_eiuwa_nt_sa2_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_NT_SA3_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_nt_short.gpkg","census2016_eiuwa_nt_sa3_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_NT_SA4_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_nt_short.gpkg","census2016_eiuwa_nt_sa4_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_NT_SED_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_nt_short.gpkg","census2016_eiuwa_nt_sed_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_NT_SOSR_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_nt_short.gpkg","census2016_eiuwa_nt_sosr_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_NT_SOS_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_nt_short.gpkg","census2016_eiuwa_nt_sos_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_NT_SSC_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_nt_short.gpkg","census2016_eiuwa_nt_ssc_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_NT_STE_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_nt_short.gpkg","census2016_eiuwa_nt_ste_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_NT_SUA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_nt_short.gpkg","census2016_eiuwa_nt_sua_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_NT_UCL_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_nt_short.gpkg","census2016_eiuwa_nt_ucl_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_OT_CED_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_ot_short.gpkg","census2016_eiuwa_ot_ced_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_OT_GCCSA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_ot_short.gpkg","census2016_eiuwa_ot_gccsa_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_OT_LGA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_ot_short.gpkg","census2016_eiuwa_ot_lga_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_OT_POA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_ot_short.gpkg","census2016_eiuwa_ot_poa_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_OT_RA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_ot_short.gpkg","census2016_eiuwa_ot_ra_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_OT_SA1_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_ot_short.gpkg","census2016_eiuwa_ot_sa1_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_OT_SA2_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_ot_short.gpkg","census2016_eiuwa_ot_sa2_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_OT_SA3_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_ot_short.gpkg","census2016_eiuwa_ot_sa3_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_OT_SA4_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_ot_short.gpkg","census2016_eiuwa_ot_sa4_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_OT_SED_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_ot_short.gpkg","census2016_eiuwa_ot_sed_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_OT_SOSR_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_ot_short.gpkg","census2016_eiuwa_ot_sosr_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_OT_SOS_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_ot_short.gpkg","census2016_eiuwa_ot_sos_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_OT_SSC_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_ot_short.gpkg","census2016_eiuwa_ot_ssc_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_OT_STE_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_ot_short.gpkg","census2016_eiuwa_ot_ste_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_OT_SUA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_ot_short.gpkg","census2016_eiuwa_ot_sua_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_OT_UCL_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_ot_short.gpkg","census2016_eiuwa_ot_ucl_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_QLD_CED_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_qld_short.gpkg","census2016_eiuwa_qld_ced_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_QLD_GCCSA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_qld_short.gpkg","census2016_eiuwa_qld_gccsa_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_QLD_LGA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_qld_short.gpkg","census2016_eiuwa_qld_lga_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_QLD_POA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_qld_short.gpkg","census2016_eiuwa_qld_poa_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_QLD_RA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_qld_short.gpkg","census2016_eiuwa_qld_ra_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_QLD_SA1_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_qld_short.gpkg","census2016_eiuwa_qld_sa1_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_QLD_SA2_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_qld_short.gpkg","census2016_eiuwa_qld_sa2_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_QLD_SA3_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_qld_short.gpkg","census2016_eiuwa_qld_sa3_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_QLD_SA4_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_qld_short.gpkg","census2016_eiuwa_qld_sa4_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_QLD_SED_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_qld_short.gpkg","census2016_eiuwa_qld_sed_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_QLD_SOSR_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_qld_short.gpkg","census2016_eiuwa_qld_sosr_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_QLD_SOS_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_qld_short.gpkg","census2016_eiuwa_qld_sos_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_QLD_SSC_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_qld_short.gpkg","census2016_eiuwa_qld_ssc_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_QLD_STE_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_qld_short.gpkg","census2016_eiuwa_qld_ste_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_QLD_SUA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_qld_short.gpkg","census2016_eiuwa_qld_sua_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_QLD_UCL_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_qld_short.gpkg","census2016_eiuwa_qld_ucl_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_SA_CED_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_sa_short.gpkg","census2016_eiuwa_sa_ced_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_SA_GCCSA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_sa_short.gpkg","census2016_eiuwa_sa_gccsa_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_SA_LGA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_sa_short.gpkg","census2016_eiuwa_sa_lga_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_SA_POA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_sa_short.gpkg","census2016_eiuwa_sa_poa_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_SA_RA_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_sa_short.gpkg","census2016_eiuwa_sa_ra_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_SA_SA1_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_sa_short.gpkg","census2016_eiuwa_sa_sa1_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_SA_SA2_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_sa_short.gpkg","census2016_eiuwa_sa_sa2_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_SA_SA3_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_sa_short.gpkg","census2016_eiuwa_sa_sa3_short","P_1250_1499_45_54_yrs","NO"
"G6198","P_1250_1499_45_54_yrs","Persons_1250_1499_Age_45_54_years","G17C","G17b","2016Census_G17C_SA_SA4_short.csv","Employment, Income and Unpaid Work","EIUWA","census2016_eiuwa_sa_short.gpkg","census2016_eiuwa_sa_sa4_short","P_1250_1499_45_54_yrs","NO"
