SA1_7DIGITCODE_2016,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
2122326,0,0,0,0,0,0,0,0,3,4,4,0,16,0,0,0,12,19,0,28
2122327,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,12,0,14
2122328,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,6,0,15
2122329,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,7,6,0,17
2122330,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,7,11,0,14
2122331,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,7,15,0,24
2122332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7
2122333,0,0,0,0,0,0,0,0,0,11,7,0,14,0,0,0,16,20,0,37
2122334,0,0,0,0,0,0,0,0,0,6,6,0,10,0,0,0,10,18,0,29
2122335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122336,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,8,16,0,30
2122337,0,0,0,0,0,0,0,0,0,3,10,0,10,0,0,0,11,7,0,17
2122338,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,9,10,0,22
2122339,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,6,6,0,20
2122340,0,0,0,0,0,0,0,0,3,6,12,0,12,0,0,0,12,13,0,29
2122341,0,0,0,0,0,0,0,0,0,6,5,0,19,0,0,0,19,10,0,27
2122342,0,0,0,0,0,0,0,0,0,3,10,0,15,0,0,0,15,23,0,35
2122343,0,0,0,0,0,0,0,0,0,4,4,0,8,0,0,0,8,15,0,21
2122344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122345,0,0,0,0,0,0,0,0,0,5,0,3,8,0,0,0,8,17,0,26
2122346,0,0,0,0,0,0,0,0,0,3,4,0,6,0,0,0,12,20,0,25
2122347,0,0,0,0,0,3,0,0,3,11,7,0,15,0,3,3,16,14,0,34
2122348,0,0,0,0,0,0,0,0,0,3,0,4,5,3,0,4,8,14,4,30
2122349,0,0,0,0,0,0,0,0,0,3,4,0,10,0,0,0,8,18,0,23
2122350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122351,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,10,7,0,17
2122352,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,5,5,0,13
2122353,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,8,9,0,20
2122354,0,0,0,0,0,0,4,0,3,3,4,0,6,0,0,0,11,14,0,24
2122401,0,0,0,0,0,0,0,0,3,18,13,3,34,0,3,3,39,26,0,59
2122402,0,0,0,0,0,0,0,0,0,13,3,0,15,0,0,0,14,11,0,29
2122403,0,0,0,0,0,0,0,0,0,9,4,0,12,3,0,3,16,3,0,22
2122404,0,0,0,0,0,0,0,0,0,13,11,0,25,5,0,5,26,7,0,39
2122405,0,0,0,0,0,0,0,0,3,6,3,0,10,0,4,5,18,11,0,29
2122406,0,0,0,0,0,0,0,0,0,6,11,5,17,0,0,3,21,13,0,34
2122407,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,4,0,0,4
2122408,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,3,3,0,12
2122409,0,0,0,0,0,0,0,0,0,10,0,0,9,0,0,0,9,3,0,14
2122410,0,0,0,0,0,0,0,0,0,4,4,0,12,0,0,0,12,3,0,11
2122411,0,0,0,0,0,0,0,0,0,3,4,0,3,0,0,0,3,4,0,10
2122413,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,0,8
2122414,0,0,0,0,0,0,0,0,0,6,6,3,14,0,0,0,14,3,0,17
2122415,0,4,0,0,0,4,0,0,4,6,4,0,10,0,0,0,10,3,0,15
2122416,0,0,0,0,0,0,0,0,0,4,3,0,7,3,0,3,13,10,0,23
2122417,0,0,0,0,0,0,0,0,0,6,3,0,14,0,0,0,14,9,0,23
2122418,0,0,0,0,0,0,0,0,0,6,3,0,11,0,0,0,11,6,0,15
2122419,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,3,0,8
2122420,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,3,6,3,0,12
2122421,0,0,0,0,0,0,0,0,0,10,4,0,15,0,0,0,20,7,0,31
2122422,0,0,0,0,0,0,0,0,0,9,4,0,8,0,0,0,8,3,0,14
2122423,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,5,0,0,5
2122424,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,7,0,9
2122425,0,0,0,0,0,0,0,0,0,10,11,4,19,4,0,5,28,23,0,48
2122426,0,0,0,0,0,0,0,0,0,7,0,0,12,0,0,3,11,5,0,19
2122428,0,0,0,0,0,0,0,0,0,11,9,3,22,4,3,3,28,28,0,50
2122429,0,0,0,0,0,0,0,0,0,9,3,0,16,0,0,0,16,6,0,17
2122430,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,7,0,0,9
2122431,0,3,0,0,0,3,3,0,3,18,19,3,33,4,0,4,40,24,0,63
2122501,0,0,0,0,0,0,0,0,0,0,7,0,7,0,4,4,7,5,0,16
2122502,0,0,0,0,0,0,3,0,3,22,8,0,31,0,0,0,32,23,0,53
2122503,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,0,3,6,0,16
2122504,0,0,0,0,0,0,0,0,0,3,5,0,12,0,0,0,12,3,0,8
2122505,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,9
2122506,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,8
2122507,0,0,0,0,0,0,0,3,0,3,3,0,5,0,0,3,9,15,3,24
2122508,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,7,6,0,15
2122509,0,0,0,0,0,0,0,0,0,7,3,0,17,0,0,0,17,14,0,33
2122510,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,6,7,0,10
2122511,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,0,7
2122512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
2122513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122514,0,0,0,0,0,0,0,0,0,8,0,0,5,0,0,0,5,0,0,7
2122515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122516,0,3,0,0,0,3,0,0,3,6,10,0,15,0,0,0,17,6,0,19
2122517,0,0,0,0,0,0,0,0,0,5,4,0,14,0,0,0,18,8,0,25
2122518,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,5,9,0,17
2122519,0,0,0,0,0,0,0,0,0,4,4,0,11,3,0,3,14,5,0,22
2122520,0,0,0,0,0,0,0,0,0,6,3,0,5,0,0,0,5,6,0,11
2122521,0,0,0,0,0,0,0,0,0,6,3,0,6,0,3,3,9,10,0,23
2122601,0,0,0,0,0,0,0,0,0,4,3,0,8,0,0,0,8,11,0,14
2122602,0,0,0,0,0,3,0,0,4,12,9,0,19,0,0,0,20,15,3,39
2122603,0,0,0,0,0,0,0,0,0,10,16,0,22,0,0,3,22,15,0,37
2122604,0,0,0,0,0,0,0,0,0,10,5,0,14,0,0,0,14,11,0,20
2122605,0,0,0,0,0,0,0,0,0,11,6,0,20,0,0,0,22,14,0,33
2122606,0,0,0,0,0,0,0,0,0,20,4,0,26,0,0,0,25,14,0,36
2122607,0,0,0,0,0,0,0,0,0,3,3,0,10,0,0,0,10,14,0,17
2122608,0,0,0,0,0,0,0,0,0,14,6,0,16,0,0,0,16,14,0,32
2122609,0,0,0,0,0,0,0,0,3,6,3,0,10,0,0,3,14,19,0,34
2122610,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,14,0,17
2122611,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,6,0,11
2122612,0,0,0,0,0,0,0,0,0,3,7,0,12,0,0,0,12,3,0,16
2122613,0,0,0,0,0,0,0,0,0,8,6,0,13,0,0,0,13,13,0,28
2122614,0,0,0,0,0,0,0,0,0,8,3,0,9,0,0,0,11,9,0,16
2122615,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,6,5,0,12
2122616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122617,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,6,5,0,14
2122701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122801,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,7,0,10
2122802,0,0,0,0,0,0,0,0,0,5,3,0,9,0,0,0,9,0,0,7
2122803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2122804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122806,0,0,0,0,0,0,0,0,0,7,5,0,12,0,0,0,16,7,0,25
2122807,0,0,0,0,0,0,0,0,0,14,7,0,17,0,0,0,17,10,0,29
2122808,0,0,0,0,0,0,0,0,0,5,4,0,9,0,0,3,13,4,0,16
2122809,0,0,0,0,0,0,0,0,0,4,10,0,10,0,0,0,10,11,0,21
2122810,0,0,0,0,0,0,0,0,0,7,7,0,14,0,0,0,14,7,0,25
2122811,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,5,5,0,10
2122812,0,3,0,0,0,3,0,0,3,14,9,0,17,0,3,3,26,16,0,40
2122813,0,0,0,0,0,0,0,0,0,3,3,0,9,0,0,0,9,3,0,6
2122814,0,0,0,0,0,0,0,0,0,5,3,0,11,0,0,0,11,3,0,10
2122815,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,5,0,0,8
2122816,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,9,0,0,5
2122817,0,0,0,0,0,0,0,0,0,9,0,0,11,0,0,0,11,0,0,16
2122818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122819,0,0,0,0,0,0,0,0,0,6,3,0,12,0,0,0,12,6,0,16
2122820,0,0,0,0,0,0,0,0,0,6,7,0,17,0,0,0,17,6,0,18
2122821,0,0,0,0,0,0,0,0,0,6,9,0,12,0,0,3,17,8,0,20
2122822,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,5,3,0,13
2122823,0,0,0,0,0,0,0,0,0,4,6,0,11,0,0,0,11,9,0,24
2122824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2122826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
2122901,0,0,0,0,0,0,0,0,0,6,4,0,14,0,0,0,10,11,0,18
2122902,0,0,0,0,0,0,0,0,0,3,3,0,10,0,3,3,14,25,0,33
2122903,0,0,0,0,0,0,0,0,0,5,3,3,8,0,0,0,8,3,0,16
2122904,0,0,0,0,0,0,0,0,0,5,3,0,9,3,0,3,13,5,0,18
2122905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7
2122906,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,5,11,0,18
2122907,0,0,0,0,0,0,0,0,0,9,5,0,12,0,0,0,12,8,0,21
2122908,0,0,0,0,0,0,0,0,0,8,0,3,9,0,0,3,11,16,0,25
2122909,0,0,0,0,0,0,0,0,0,4,7,0,9,0,0,5,13,20,0,27
2122910,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,10,0,13
2122911,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,10,10,0,15
2122912,0,0,0,0,0,0,0,0,0,3,3,0,12,0,0,0,8,5,0,13
2122913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
2122914,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,7,6,0,12
2122915,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,0,0,3
2122916,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,8,8,0,12
2122917,0,0,0,0,0,0,0,0,0,11,3,0,20,0,0,0,20,10,0,26
2122918,0,0,0,0,0,0,0,0,0,5,3,0,9,0,0,0,9,11,0,23
2122919,0,0,0,0,0,0,0,0,0,9,6,0,10,0,0,0,11,6,0,20
2122920,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,6,4,0,10
2122921,0,0,0,0,0,0,0,0,0,10,3,4,13,0,0,0,13,7,0,23
2122922,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,6,3,0,14
2122923,0,0,0,0,0,0,0,0,0,8,3,0,12,0,0,0,12,7,0,18
2122924,0,0,0,0,0,0,0,0,0,11,3,3,15,0,0,0,15,10,0,22
2122925,0,0,0,0,0,0,0,0,0,0,7,0,12,0,0,0,12,6,0,17
2122926,0,0,0,0,0,0,0,0,0,4,4,0,10,0,0,0,6,20,0,23
2122927,0,0,0,0,0,0,0,0,0,11,9,0,16,0,0,0,19,7,0,23
2122928,0,0,0,0,0,0,0,0,0,12,13,0,18,0,4,0,20,5,0,32
2122929,0,0,0,0,0,0,0,0,0,7,9,0,13,0,0,4,13,13,0,28
2122930,0,0,0,0,0,0,0,0,0,9,3,0,10,0,3,3,12,8,0,16
2122931,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,3,8,0,15
2122932,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,7
2122933,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,10,0,9
2122934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3
2122935,0,0,0,0,0,0,0,0,0,9,4,0,9,0,0,0,11,11,0,24
2122936,0,0,0,0,0,0,0,0,0,5,4,0,12,0,0,0,12,4,0,13
2122937,0,0,0,0,0,0,0,0,0,3,4,0,8,0,0,0,8,6,0,13
2122938,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,12,14,0,21
2122939,0,0,0,0,0,0,0,0,0,5,5,0,10,0,0,0,10,7,0,20
2122940,0,0,0,0,0,0,0,0,0,5,3,0,12,0,0,0,12,13,0,29
2122941,0,0,0,0,0,0,0,0,0,5,4,0,14,0,0,0,11,11,0,24
2122942,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,3,0,9
2122943,0,0,0,0,0,0,0,0,0,12,7,0,23,0,0,0,23,11,0,26
2122944,0,0,0,0,0,0,0,0,0,7,4,0,11,0,0,0,15,6,0,16
2122945,0,0,0,0,0,0,6,0,6,3,10,0,13,0,0,3,16,7,0,25
2122946,0,0,0,0,0,0,0,0,0,7,9,0,18,0,0,3,18,9,0,27
2122947,0,0,0,0,0,0,0,0,0,3,6,0,12,0,0,0,10,9,0,16
2122948,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,4,0,6
2122949,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,3,0,10
2122950,0,0,0,0,0,0,0,0,0,3,6,0,5,0,0,0,6,3,0,13
2122951,0,0,0,0,0,0,0,0,0,3,4,0,11,0,0,0,11,8,0,17
2122952,0,0,0,0,0,0,0,0,0,3,5,0,6,0,0,0,6,10,0,18
2122953,0,0,0,0,0,0,0,0,0,6,4,0,4,0,0,0,9,6,0,18
2122954,0,0,0,0,0,0,0,0,0,9,3,5,15,0,0,0,15,11,0,26
2122955,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,6,3,0,7
2122957,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,11,0,14
2122958,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,0,9,8,0,19
2122959,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,5,3,0,13
2122960,0,0,0,0,0,0,3,0,3,3,3,0,7,0,0,0,7,8,0,14
2122961,0,0,0,0,0,0,0,0,0,0,7,0,9,0,0,0,9,3,0,14
2122962,0,0,0,0,0,0,0,0,0,10,7,0,19,0,0,0,19,16,0,29
2122963,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,6,0,9
2122964,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,3,9,8,0,21
2123001,0,0,0,0,0,0,0,0,0,13,5,0,17,0,0,0,13,4,0,18
2123002,0,0,0,0,0,0,0,0,0,9,6,0,15,0,0,0,15,0,0,14
2123003,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,8,3,0,15
2123004,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,8,5,0,12
2123005,0,0,0,0,0,0,0,0,0,5,0,0,12,0,0,0,12,4,0,17
2123006,0,0,0,0,0,0,0,0,0,7,5,4,17,0,0,0,19,4,0,19
2123007,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,10,4,0,15
2123008,0,0,0,0,0,0,0,0,0,14,4,0,18,0,0,0,19,7,0,30
2123009,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,8,12,0,23
2123010,0,0,0,0,0,0,0,0,0,3,5,0,6,0,0,0,8,8,0,17
2123011,0,0,0,0,0,0,0,0,0,11,3,0,19,0,0,0,17,9,0,29
2123012,0,0,0,0,0,0,0,0,0,9,4,0,16,0,0,0,12,6,0,20
2123013,0,0,0,0,0,0,0,0,0,13,3,0,14,0,0,0,13,5,0,22
2123014,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,7,0,0,4
2123015,0,0,0,0,0,0,0,0,0,7,7,0,15,0,0,0,20,3,0,20
2123016,0,0,0,0,0,0,0,0,0,6,7,4,11,0,0,0,11,6,0,19
2123017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
2123101,0,0,0,0,0,0,0,0,0,4,3,0,4,0,0,0,4,4,0,8
2123102,0,0,0,0,0,0,0,0,0,16,6,0,15,0,0,0,15,4,0,21
2123103,0,0,0,0,0,0,0,0,0,7,4,0,17,0,0,0,17,6,0,19
2123104,0,0,0,0,0,0,0,0,0,6,0,0,10,0,0,3,7,4,0,16
2123105,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,4,8,0,17
2123106,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,5,8,0,8
2123107,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,8,9,0,14
2123108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8
2123109,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,10,3,0,14
2123110,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5
2123111,0,0,0,0,0,0,0,0,0,10,4,0,15,0,0,0,16,3,0,20
2123112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
2123113,0,0,0,0,0,0,0,0,0,8,4,0,18,0,0,0,18,3,0,21
2123114,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,5,3,0,9
2123115,0,0,0,0,0,0,0,0,0,3,4,0,9,0,0,0,11,5,0,10
2123116,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,7,0,0,5
2123117,0,0,0,0,0,0,0,0,0,4,3,0,7,0,0,0,7,8,0,9
2123118,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
2123119,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,6
2123120,0,0,0,0,0,0,0,0,0,5,3,0,10,3,0,3,10,10,0,18
2123121,0,0,0,0,0,0,0,0,0,12,4,0,14,0,0,0,14,8,0,26
2123122,0,0,0,0,0,0,0,0,0,7,8,0,13,0,0,0,13,6,0,25
2123201,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
2123202,0,0,0,0,0,0,0,0,0,12,4,0,17,0,0,0,17,8,0,18
2123203,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,7
2123205,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4
2123206,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,6,0,5
2123207,0,0,0,0,0,0,0,0,0,10,19,0,33,0,0,0,31,8,0,41
2123208,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,0,0,4
2123209,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,6,0,8
2123210,0,0,0,0,0,0,0,0,0,10,6,0,12,0,0,0,12,5,0,21
2123211,0,0,0,0,0,0,0,0,0,4,13,0,19,0,0,0,22,5,0,29
2123212,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4
2123213,0,0,0,0,0,0,0,0,0,3,4,0,4,0,0,0,4,4,0,14
2123214,0,0,0,0,0,0,0,0,0,3,10,0,13,0,0,0,11,0,0,13
2123215,0,0,0,0,0,0,0,0,0,5,8,3,15,0,0,0,15,3,0,19
2123216,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,8,0,9
2123217,0,0,0,0,0,0,0,0,0,11,6,0,21,0,0,0,20,3,0,24
2123218,0,0,0,0,0,0,0,0,0,15,15,0,29,0,0,0,31,0,0,33
2123219,0,0,0,0,0,0,0,0,0,5,6,0,15,0,0,0,19,13,0,29
2123220,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,7,4,0,5
2123221,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,7,3,0,10
2123222,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,8,0,0,9
2123223,0,0,0,0,0,0,0,0,0,8,3,0,11,0,0,0,11,0,0,11
2123224,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,4,0,6
2123225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2123226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2123227,0,0,0,0,0,0,0,0,0,3,5,0,7,0,0,0,7,5,0,12
2123228,0,0,0,0,0,0,0,0,0,6,3,0,12,0,0,0,10,3,0,19
2123229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2123230,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,8,0,0,10
2123231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2123232,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,7,0,0,6
2123301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
2123302,0,0,0,0,0,0,0,0,0,0,3,0,10,0,0,0,9,0,0,9
2123303,0,0,0,0,0,0,0,0,0,3,4,0,8,0,0,0,8,4,0,8
2123304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
2123305,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,7
2123306,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
2123307,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,4,3,0,10
2123308,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,4,3,0,9
2123309,0,0,0,0,0,0,0,0,0,7,3,0,10,0,0,0,10,0,0,13
2123310,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,3,0,10
2123401,0,0,0,0,0,0,0,0,0,5,7,0,14,0,0,0,11,3,0,15
2123402,0,0,0,0,0,0,3,0,3,9,5,0,16,0,0,0,17,4,0,26
2123403,0,0,0,0,0,0,0,0,0,11,10,0,16,0,0,0,16,3,0,25
2123404,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,7,3,0,12
2123405,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,3,0,8
2123406,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,0,0,5
2123407,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,3,0,6
2123408,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,6,3,0,11
2123409,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,5,6,0,12
2123501,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,7
2123502,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,7
2123503,0,0,0,0,0,0,0,0,0,3,0,3,6,0,0,0,6,5,0,16
2123504,0,0,0,0,0,0,0,0,0,5,7,0,10,0,0,0,14,11,0,19
2123505,0,0,0,0,0,0,0,0,0,4,3,0,11,0,0,0,12,8,0,23
2123506,0,0,0,0,0,0,0,0,0,3,13,0,17,3,0,3,18,12,0,30
2123507,0,0,0,0,0,0,0,0,0,3,6,0,13,0,0,0,13,3,0,17
2123508,0,0,0,0,0,0,0,0,0,3,4,0,12,0,0,0,12,6,0,15
2123509,0,0,0,0,0,0,0,0,0,12,3,0,17,0,0,0,14,11,0,23
2123510,0,0,0,0,0,0,0,0,0,5,9,0,14,0,0,0,14,7,0,20
2123511,0,0,0,0,0,0,0,0,0,7,7,0,12,0,0,0,11,4,0,17
2123512,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,7,0,10
2123513,0,0,0,0,0,0,0,0,0,5,3,0,10,3,0,3,15,7,0,24
2123514,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,4,0,0,5
2123515,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,5
2123516,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,8,7,0,16
2123517,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,3,0,8
2123518,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,5
2123519,0,0,0,0,0,0,0,0,0,4,4,0,11,0,0,0,11,7,0,18
2123520,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,5,0,8
2123521,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,7,0,0,8
2123601,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,8,17,0,24
2123602,0,0,0,0,0,0,0,0,0,10,6,0,21,0,0,0,17,7,0,26
2123603,0,0,0,0,0,0,0,0,0,4,4,0,8,3,0,3,6,8,0,12
2123604,0,0,0,0,0,0,0,0,3,3,6,0,13,0,0,0,13,10,0,17
2123605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2123606,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,7,15,0,21
2123607,0,0,0,0,0,0,0,0,0,9,5,0,10,0,0,0,11,28,0,38
2123608,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,8,7,0,9
2123609,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,8
2123610,0,0,0,0,0,0,0,0,0,3,4,0,8,0,0,0,8,10,0,15
2123611,0,0,0,0,0,0,0,0,0,6,4,0,7,0,0,0,7,4,0,16
2123612,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,3,0,4
2123613,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,8,0,9
2123614,0,0,0,0,0,0,0,0,0,5,0,0,7,0,0,0,9,8,0,13
2123615,0,0,0,0,0,0,0,0,0,8,10,0,18,0,0,0,16,15,0,35
