"NRM_REGION","CATCHMENT","MMP_SITE_NAME","DEPTH","SITE_NO","LATITUDE","LONGITUDE","P_CODE","VISIT_NO","YEAR_CODE","SAMPLE_DATE","GROUP_CODE","COVER"
"Mackay / Whitsunday","Proserpine","Double Cone","2","1","-20.104817","148.72175","IN","6","2010","2010-06-19","Soft Coral","7.25"
"Mackay / Whitsunday","Proserpine","Double Cone","2","2","-20.105733","148.71885","IN","6","2010","2010-06-19","Algae","44.38"
"Mackay / Whitsunday","Proserpine","Double Cone","2","2","-20.105733","148.71885","IN","6","2010","2010-06-19","Hard Coral","32.5"
"Mackay / Whitsunday","Proserpine","Double Cone","2","2","-20.105733","148.71885","IN","6","2010","2010-06-19","Other","2.38"
"Mackay / Whitsunday","Proserpine","Double Cone","2","2","-20.105733","148.71885","IN","6","2010","2010-06-19","Soft Coral","20.75"
"Mackay / Whitsunday","Proserpine","Double Cone","2","1","-20.104817","148.72175","IN","7","2011","2011-05-23","Algae","47.88"
"Mackay / Whitsunday","Proserpine","Double Cone","2","1","-20.104817","148.72175","IN","7","2011","2011-05-23","Hard Coral","37.5"
"Mackay / Whitsunday","Proserpine","Double Cone","2","1","-20.104817","148.72175","IN","7","2011","2011-05-23","Other","5.88"
"Mackay / Whitsunday","Proserpine","Double Cone","2","1","-20.104817","148.72175","IN","7","2011","2011-05-23","Soft Coral","8.75"
"Mackay / Whitsunday","Proserpine","Double Cone","2","2","-20.105733","148.71885","IN","7","2011","2011-05-23","Algae","37.75"
"Mackay / Whitsunday","Proserpine","Double Cone","2","2","-20.105733","148.71885","IN","7","2011","2011-05-23","Hard Coral","37"
"Mackay / Whitsunday","Proserpine","Double Cone","2","2","-20.105733","148.71885","IN","7","2011","2011-05-23","Other","2.38"
"Mackay / Whitsunday","Proserpine","Double Cone","2","2","-20.105733","148.71885","IN","7","2011","2011-05-23","Soft Coral","22.88"
"Mackay / Whitsunday","Proserpine","Double Cone","2","1","-20.104817","148.72175","IN","8","2012","2012-05-07","Algae","41.55"
"Mackay / Whitsunday","Proserpine","Double Cone","2","1","-20.104817","148.72175","IN","8","2012","2012-05-07","Hard Coral","44.53"
"Mackay / Whitsunday","Proserpine","Double Cone","2","1","-20.104817","148.72175","IN","8","2012","2012-05-07","Other","9.09"
"Mackay / Whitsunday","Proserpine","Double Cone","2","1","-20.104817","148.72175","IN","8","2012","2012-05-07","Soft Coral","4.83"
"Mackay / Whitsunday","Proserpine","Double Cone","2","2","-20.105733","148.71885","IN","8","2012","2012-05-07","Algae","32.05"
"Mackay / Whitsunday","Proserpine","Double Cone","2","2","-20.105733","148.71885","IN","8","2012","2012-05-07","Hard Coral","46.49"
"Mackay / Whitsunday","Proserpine","Double Cone","2","2","-20.105733","148.71885","IN","8","2012","2012-05-07","Other","4.41"
"Mackay / Whitsunday","Proserpine","Double Cone","2","2","-20.105733","148.71885","IN","8","2012","2012-05-07","Soft Coral","17.05"
"Mackay / Whitsunday","Proserpine","Double Cone","2","1","-20.104817","148.72175","IN","9","2013","2013-07-02","Algae","28.28"
"Mackay / Whitsunday","Proserpine","Double Cone","2","1","-20.104817","148.72175","IN","9","2013","2013-07-02","Hard Coral","53.7"
"Mackay / Whitsunday","Proserpine","Double Cone","2","1","-20.104817","148.72175","IN","9","2013","2013-07-02","Other","9.26"
"Mackay / Whitsunday","Proserpine","Double Cone","2","1","-20.104817","148.72175","IN","9","2013","2013-07-02","Soft Coral","8.76"
"Mackay / Whitsunday","Proserpine","Double Cone","2","2","-20.105733","148.71885","IN","9","2013","2013-07-02","Algae","18.63"
"Mackay / Whitsunday","Proserpine","Double Cone","2","2","-20.105733","148.71885","IN","9","2013","2013-07-02","Hard Coral","57.13"
"Mackay / Whitsunday","Proserpine","Double Cone","2","2","-20.105733","148.71885","IN","9","2013","2013-07-02","Other","4.13"
"Mackay / Whitsunday","Proserpine","Double Cone","2","2","-20.105733","148.71885","IN","9","2013","2013-07-02","Soft Coral","20.13"
"Mackay / Whitsunday","Proserpine","Double Cone","2","1","-20.104817","148.72175","IN","10","2014","2014-07-09","Algae","37.13"
"Mackay / Whitsunday","Proserpine","Double Cone","2","1","-20.104817","148.72175","IN","10","2014","2014-07-09","Hard Coral","51.5"
"Mackay / Whitsunday","Proserpine","Double Cone","2","1","-20.104817","148.72175","IN","10","2014","2014-07-09","Other","2.88"
"Mackay / Whitsunday","Proserpine","Double Cone","2","1","-20.104817","148.72175","IN","10","2014","2014-07-09","Soft Coral","8.5"
"Mackay / Whitsunday","Proserpine","Double Cone","2","2","-20.105733","148.71885","IN","10","2014","2014-07-09","Algae","13.63"
"Mackay / Whitsunday","Proserpine","Double Cone","2","2","-20.105733","148.71885","IN","10","2014","2014-07-09","Hard Coral","64.38"
"Mackay / Whitsunday","Proserpine","Double Cone","2","2","-20.105733","148.71885","IN","10","2014","2014-07-09","Other","0.25"
"Mackay / Whitsunday","Proserpine","Double Cone","2","2","-20.105733","148.71885","IN","10","2014","2014-07-09","Soft Coral","21.75"
"Mackay / Whitsunday","Proserpine","Double Cone","2","1","-20.104817","148.72175","IN","12","2016","2016-05-04","Algae","26.38"
"Mackay / Whitsunday","Proserpine","Double Cone","2","1","-20.104817","148.72175","IN","12","2016","2016-05-04","Hard Coral","65"
"Mackay / Whitsunday","Proserpine","Double Cone","2","1","-20.104817","148.72175","IN","12","2016","2016-05-04","Other","2.63"
"Mackay / Whitsunday","Proserpine","Double Cone","2","1","-20.104817","148.72175","IN","12","2016","2016-05-04","Soft Coral","6"
"Mackay / Whitsunday","Proserpine","Double Cone","2","2","-20.105733","148.71885","IN","12","2016","2016-05-04","Algae","17"
"Mackay / Whitsunday","Proserpine","Double Cone","2","2","-20.105733","148.71885","IN","12","2016","2016-05-04","Hard Coral","68.5"
"Mackay / Whitsunday","Proserpine","Double Cone","2","2","-20.105733","148.71885","IN","12","2016","2016-05-04","Other","0.25"
"Mackay / Whitsunday","Proserpine","Double Cone","2","2","-20.105733","148.71885","IN","12","2016","2016-05-04","Soft Coral","14.25"
"Mackay / Whitsunday","Proserpine","Double Cone","2","1","-20.104817","148.72175","IN","13","2017","2017-06-30","Algae","53.25"
"Mackay / Whitsunday","Proserpine","Double Cone","2","1","-20.104817","148.72175","IN","13","2017","2017-06-30","Hard Coral","2.38"
"Mackay / Whitsunday","Proserpine","Double Cone","2","1","-20.104817","148.72175","IN","13","2017","2017-06-30","Other","43.75"
"Mackay / Whitsunday","Proserpine","Double Cone","2","1","-20.104817","148.72175","IN","13","2017","2017-06-30","Soft Coral","0.63"
"Mackay / Whitsunday","Proserpine","Double Cone","2","2","-20.105733","148.71885","IN","13","2017","2017-06-30","Algae","24.38"
"Mackay / Whitsunday","Proserpine","Double Cone","2","2","-20.105733","148.71885","IN","13","2017","2017-06-30","Hard Coral","1.25"
"Mackay / Whitsunday","Proserpine","Double Cone","2","2","-20.105733","148.71885","IN","13","2017","2017-06-30","Other","74.13"
"Mackay / Whitsunday","Proserpine","Double Cone","2","2","-20.105733","148.71885","IN","13","2017","2017-06-30","Soft Coral","0.25"
"Mackay / Whitsunday","Proserpine","Double Cone","2","1","-20.104817","148.72175","IN","14","2018","2018-06-15","Algae","77.88"
"Mackay / Whitsunday","Proserpine","Double Cone","2","1","-20.104817","148.72175","IN","14","2018","2018-06-15","Hard Coral","1.38"
"Mackay / Whitsunday","Proserpine","Double Cone","2","1","-20.104817","148.72175","IN","14","2018","2018-06-15","Other","20.38"
"Mackay / Whitsunday","Proserpine","Double Cone","2","1","-20.104817","148.72175","IN","14","2018","2018-06-15","Soft Coral","0.38"
"Mackay / Whitsunday","Proserpine","Double Cone","2","2","-20.105733","148.71885","IN","14","2018","2018-06-15","Algae","82.38"
"Mackay / Whitsunday","Proserpine","Double Cone","2","2","-20.105733","148.71885","IN","14","2018","2018-06-15","Hard Coral","0.13"
"Mackay / Whitsunday","Proserpine","Double Cone","2","2","-20.105733","148.71885","IN","14","2018","2018-06-15","Other","17.5"
"Mackay / Whitsunday","Proserpine","Double Cone","2","2","-20.105733","148.71885","IN","14","2018","2018-06-15","Soft Coral","0"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","1","2005","2005-07-09","Algae","19.88"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","1","2005","2005-07-09","Hard Coral","64.63"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","1","2005","2005-07-09","Other","5.38"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","1","2005","2005-07-09","Soft Coral","10.13"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","1","2005","2005-07-09","Algae","16.88"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","1","2005","2005-07-09","Hard Coral","75.63"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","1","2005","2005-07-09","Other","2.75"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","1","2005","2005-07-09","Soft Coral","4.75"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","2","2006","2006-05-06","Algae","21.5"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","2","2006","2006-05-06","Hard Coral","63.5"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","2","2006","2006-05-06","Other","3"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","2","2006","2006-05-06","Soft Coral","12"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","2","2006","2006-05-06","Algae","20"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","2","2006","2006-05-06","Hard Coral","71.88"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","2","2006","2006-05-06","Other","2.38"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","2","2006","2006-05-06","Soft Coral","5.75"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","3","2007","2007-06-28","Algae","24"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","3","2007","2007-06-28","Hard Coral","63.38"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","3","2007","2007-06-28","Other","3.75"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","3","2007","2007-06-28","Soft Coral","8.88"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","3","2007","2007-06-28","Algae","15.38"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","3","2007","2007-06-28","Hard Coral","76.5"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","3","2007","2007-06-28","Other","2"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","3","2007","2007-06-28","Soft Coral","6.13"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","4","2008","2008-06-18","Algae","21.88"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","4","2008","2008-06-18","Hard Coral","63.25"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","4","2008","2008-06-18","Other","3.13"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","4","2008","2008-06-18","Soft Coral","11.75"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","4","2008","2008-06-18","Algae","19.38"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","4","2008","2008-06-18","Hard Coral","73.13"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","4","2008","2008-06-18","Other","1.5"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","4","2008","2008-06-18","Soft Coral","6"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","5","2009","2009-07-23","Algae","24.88"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","5","2009","2009-07-23","Hard Coral","61.63"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","5","2009","2009-07-23","Other","4.5"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","5","2009","2009-07-23","Soft Coral","9"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","5","2009","2009-07-23","Algae","13"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","5","2009","2009-07-23","Hard Coral","73.5"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","5","2009","2009-07-23","Other","8.5"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","5","2009","2009-07-23","Soft Coral","5"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","6","2010","2010-06-19","Algae","31.25"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","6","2010","2010-06-19","Hard Coral","54.5"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","6","2010","2010-06-19","Other","5.63"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","6","2010","2010-06-19","Soft Coral","8.63"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","6","2010","2010-06-19","Algae","23.38"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","6","2010","2010-06-19","Hard Coral","67.5"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","6","2010","2010-06-19","Other","5.13"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","6","2010","2010-06-19","Soft Coral","4"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","7","2011","2011-05-23","Algae","27.63"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","7","2011","2011-05-23","Hard Coral","58.25"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","7","2011","2011-05-23","Other","4.75"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","7","2011","2011-05-23","Soft Coral","9.38"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","7","2011","2011-05-23","Algae","21.5"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","7","2011","2011-05-23","Hard Coral","70.5"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","7","2011","2011-05-23","Other","3"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","7","2011","2011-05-23","Soft Coral","5"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","8","2012","2012-05-07","Algae","30.25"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","8","2012","2012-05-07","Hard Coral","56.88"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","8","2012","2012-05-07","Other","6.38"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","8","2012","2012-05-07","Soft Coral","6.5"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","8","2012","2012-05-07","Algae","22.15"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","8","2012","2012-05-07","Hard Coral","65.91"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","8","2012","2012-05-07","Other","9.18"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","8","2012","2012-05-07","Soft Coral","2.76"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","9","2013","2013-07-02","Algae","20.88"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","9","2013","2013-07-02","Hard Coral","65.75"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","9","2013","2013-07-02","Other","7.63"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","9","2013","2013-07-02","Soft Coral","5.75"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","9","2013","2013-07-02","Algae","12.26"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","9","2013","2013-07-02","Hard Coral","77.99"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","9","2013","2013-07-02","Other","7.25"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","9","2013","2013-07-02","Soft Coral","2.5"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","10","2014","2014-07-09","Algae","29.63"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","10","2014","2014-07-09","Hard Coral","61.63"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","10","2014","2014-07-09","Other","3.13"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","10","2014","2014-07-09","Soft Coral","5.63"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","10","2014","2014-07-09","Algae","20.88"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","10","2014","2014-07-09","Hard Coral","74.75"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","10","2014","2014-07-09","Other","1.63"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","10","2014","2014-07-09","Soft Coral","2.75"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","12","2016","2016-05-04","Algae","20.13"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","12","2016","2016-05-04","Hard Coral","68.25"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","12","2016","2016-05-04","Other","3.5"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","12","2016","2016-05-04","Soft Coral","8.13"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","12","2016","2016-05-04","Algae","19.25"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","12","2016","2016-05-04","Hard Coral","75.63"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","12","2016","2016-05-04","Other","1.5"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","12","2016","2016-05-04","Soft Coral","3.63"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","13","2017","2017-06-30","Algae","41.63"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","13","2017","2017-06-30","Hard Coral","12.13"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","13","2017","2017-06-30","Other","43.5"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","13","2017","2017-06-30","Soft Coral","2.75"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","13","2017","2017-06-30","Algae","13.88"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","13","2017","2017-06-30","Hard Coral","26.88"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","13","2017","2017-06-30","Other","58.63"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","13","2017","2017-06-30","Soft Coral","0.63"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","14","2018","2018-06-15","Algae","67.63"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","14","2018","2018-06-15","Hard Coral","11.75"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","14","2018","2018-06-15","Other","19.75"
"Mackay / Whitsunday","Proserpine","Double Cone","5","1","-20.104917","148.72175","IN","14","2018","2018-06-15","Soft Coral","0.88"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","14","2018","2018-06-15","Algae","59.75"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","14","2018","2018-06-15","Hard Coral","24.38"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","14","2018","2018-06-15","Other","15.5"
"Mackay / Whitsunday","Proserpine","Double Cone","5","2","-20.10595","148.719017","IN","14","2018","2018-06-15","Soft Coral","0.38"
"Mackay / Whitsunday","Proserpine","Hook","2","1","-20.168117","148.887133","IN","1","2005","2005-07-14","Algae","33.92"
"Mackay / Whitsunday","Proserpine","Hook","2","1","-20.168117","148.887133","IN","1","2005","2005-07-14","Hard Coral","34.4"
"Mackay / Whitsunday","Proserpine","Hook","2","1","-20.168117","148.887133","IN","1","2005","2005-07-14","Other","10.51"
"Mackay / Whitsunday","Proserpine","Hook","2","1","-20.168117","148.887133","IN","1","2005","2005-07-14","Soft Coral","21.17"
"Mackay / Whitsunday","Proserpine","Hook","2","2","-20.165717","148.883933","IN","1","2005","2005-07-14","Algae","51"
"Mackay / Whitsunday","Proserpine","Hook","2","2","-20.165717","148.883933","IN","1","2005","2005-07-14","Hard Coral","14.13"
"Mackay / Whitsunday","Proserpine","Hook","2","2","-20.165717","148.883933","IN","1","2005","2005-07-14","Other","7.5"
"Mackay / Whitsunday","Proserpine","Hook","2","2","-20.165717","148.883933","IN","1","2005","2005-07-14","Soft Coral","27.38"
"Mackay / Whitsunday","Proserpine","Hook","2","1","-20.168117","148.887133","IN","2","2006","2006-05-05","Algae","36.25"
"Mackay / Whitsunday","Proserpine","Hook","2","1","-20.168117","148.887133","IN","2","2006","2006-05-05","Hard Coral","32.75"
"Mackay / Whitsunday","Proserpine","Hook","2","1","-20.168117","148.887133","IN","2","2006","2006-05-05","Other","6.75"
"Mackay / Whitsunday","Proserpine","Hook","2","1","-20.168117","148.887133","IN","2","2006","2006-05-05","Soft Coral","24.25"
"Mackay / Whitsunday","Proserpine","Hook","2","2","-20.165717","148.883933","IN","2","2006","2006-05-05","Algae","42.05"
"Mackay / Whitsunday","Proserpine","Hook","2","2","-20.165717","148.883933","IN","2","2006","2006-05-05","Hard Coral","12.51"
"Mackay / Whitsunday","Proserpine","Hook","2","2","-20.165717","148.883933","IN","2","2006","2006-05-05","Other","15.26"
"Mackay / Whitsunday","Proserpine","Hook","2","2","-20.165717","148.883933","IN","2","2006","2006-05-05","Soft Coral","30.18"
"Mackay / Whitsunday","Proserpine","Hook","2","1","-20.168117","148.887133","IN","4","2008","2008-06-17","Algae","44.88"
"Mackay / Whitsunday","Proserpine","Hook","2","1","-20.168117","148.887133","IN","4","2008","2008-06-17","Hard Coral","32.75"
"Mackay / Whitsunday","Proserpine","Hook","2","1","-20.168117","148.887133","IN","4","2008","2008-06-17","Other","3.25"
"Mackay / Whitsunday","Proserpine","Hook","2","1","-20.168117","148.887133","IN","4","2008","2008-06-17","Soft Coral","19.13"
"Mackay / Whitsunday","Proserpine","Hook","2","2","-20.165717","148.883933","IN","4","2008","2008-06-17","Algae","39.25"
"Mackay / Whitsunday","Proserpine","Hook","2","2","-20.165717","148.883933","IN","4","2008","2008-06-17","Hard Coral","16"
"Mackay / Whitsunday","Proserpine","Hook","2","2","-20.165717","148.883933","IN","4","2008","2008-06-17","Other","12.5"
"Mackay / Whitsunday","Proserpine","Hook","2","2","-20.165717","148.883933","IN","4","2008","2008-06-17","Soft Coral","32.25"
"Mackay / Whitsunday","Proserpine","Hook","2","1","-20.168117","148.887133","IN","6","2010","2010-06-17","Algae","49.53"
"Mackay / Whitsunday","Proserpine","Hook","2","1","-20.168117","148.887133","IN","6","2010","2010-06-17","Hard Coral","24.59"
"Mackay / Whitsunday","Proserpine","Hook","2","1","-20.168117","148.887133","IN","6","2010","2010-06-17","Other","4.52"
"Mackay / Whitsunday","Proserpine","Hook","2","1","-20.168117","148.887133","IN","6","2010","2010-06-17","Soft Coral","21.36"
"Mackay / Whitsunday","Proserpine","Hook","2","2","-20.165717","148.883933","IN","6","2010","2010-06-17","Algae","45"
"Mackay / Whitsunday","Proserpine","Hook","2","2","-20.165717","148.883933","IN","6","2010","2010-06-17","Hard Coral","11.13"
"Mackay / Whitsunday","Proserpine","Hook","2","2","-20.165717","148.883933","IN","6","2010","2010-06-17","Other","12.88"
"Mackay / Whitsunday","Proserpine","Hook","2","2","-20.165717","148.883933","IN","6","2010","2010-06-17","Soft Coral","31"
"Mackay / Whitsunday","Proserpine","Hook","2","1","-20.168117","148.887133","IN","8","2012","2012-05-08","Algae","51.08"
"Mackay / Whitsunday","Proserpine","Hook","2","1","-20.168117","148.887133","IN","8","2012","2012-05-08","Hard Coral","21.86"
"Mackay / Whitsunday","Proserpine","Hook","2","1","-20.168117","148.887133","IN","8","2012","2012-05-08","Other","2.92"
"Mackay / Whitsunday","Proserpine","Hook","2","1","-20.168117","148.887133","IN","8","2012","2012-05-08","Soft Coral","24.13"
"Mackay / Whitsunday","Proserpine","Hook","2","2","-20.165717","148.883933","IN","8","2012","2012-05-08","Algae","45.93"
"Mackay / Whitsunday","Proserpine","Hook","2","2","-20.165717","148.883933","IN","8","2012","2012-05-08","Hard Coral","12.24"
"Mackay / Whitsunday","Proserpine","Hook","2","2","-20.165717","148.883933","IN","8","2012","2012-05-08","Other","10.7"
"Mackay / Whitsunday","Proserpine","Hook","2","2","-20.165717","148.883933","IN","8","2012","2012-05-08","Soft Coral","31.14"
"Mackay / Whitsunday","Proserpine","Hook","2","1","-20.168117","148.887133","IN","10","2014","2014-07-10","Algae","61.18"
"Mackay / Whitsunday","Proserpine","Hook","2","1","-20.168117","148.887133","IN","10","2014","2014-07-10","Hard Coral","20.08"
"Mackay / Whitsunday","Proserpine","Hook","2","1","-20.168117","148.887133","IN","10","2014","2014-07-10","Other","3.39"
"Mackay / Whitsunday","Proserpine","Hook","2","1","-20.168117","148.887133","IN","10","2014","2014-07-10","Soft Coral","15.35"
"Mackay / Whitsunday","Proserpine","Hook","2","2","-20.165717","148.883933","IN","10","2014","2014-07-10","Algae","40.05"
"Mackay / Whitsunday","Proserpine","Hook","2","2","-20.165717","148.883933","IN","10","2014","2014-07-10","Hard Coral","17.78"
"Mackay / Whitsunday","Proserpine","Hook","2","2","-20.165717","148.883933","IN","10","2014","2014-07-10","Other","8.52"
"Mackay / Whitsunday","Proserpine","Hook","2","2","-20.165717","148.883933","IN","10","2014","2014-07-10","Soft Coral","33.65"
"Mackay / Whitsunday","Proserpine","Hook","2","1","-20.168117","148.887133","IN","12","2016","2016-05-05","Algae","55.75"
"Mackay / Whitsunday","Proserpine","Hook","2","1","-20.168117","148.887133","IN","12","2016","2016-05-05","Hard Coral","22.63"
