SA2_MAINCODE_2016,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
213041358,0,0,0,0,0,0,0,5,24,0,28,0,3,0,3,0,0,0,3,4,0,7,0,7,0,7,0,0,3,10,15,0,30,3,9,0,7,3,3,6,13,16,0,36,0,16,0,17,4,3,6,20,38,0,63,3,28,5,37,3,11,18,50,66,0,117,15,25,3,42,3,3,9,50,59,0,110,30,27,9,60,0,3,3,63,47,0,112,45,29,0,76,0,4,6,86,30,3,120,40,17,3,59,0,0,3,65,31,0,90,17,0,0,22,0,0,0,26,24,0,47,19,9,0,24,3,0,3,32,4,0,36,38,15,0,49,0,0,0,49,7,0,63,14,3,0,17,0,0,0,18,5,0,24,6,0,0,10,0,0,0,10,4,0,14,3,0,0,3,0,0,0,8,0,0,8,4,0,0,4,0,0,0,4,4,0,6,32,16,3,43,3,0,3,48,37,0,82,3,0
213041359,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,8,0,3,0,3,0,0,0,3,0,0,3,0,0,0,4,0,0,0,4,4,0,6,0,0,0,0,0,0,0,0,3,0,4,3,5,0,8,0,0,0,9,4,0,11,3,0,0,3,0,0,0,3,6,0,9,0,3,0,9,0,0,0,9,6,0,15,3,0,0,0,0,0,0,3,0,0,5,3,0,0,3,0,0,0,3,0,0,5,3,0,0,3,0,0,0,3,0,0,3,3,0,0,3,0,0,0,3,4,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,12,0,0
213041360,0,0,0,0,0,4,6,6,11,0,15,0,0,0,0,0,0,0,0,6,0,9,0,0,0,3,0,0,0,3,12,0,11,0,0,0,3,0,5,5,3,15,0,21,0,12,3,16,0,0,0,12,17,0,31,3,19,0,20,0,0,3,23,22,0,52,8,11,0,26,0,0,3,28,12,0,40,16,14,3,37,0,3,3,38,17,0,55,27,25,6,58,0,0,0,60,15,0,72,26,13,0,42,0,0,0,39,12,0,58,17,13,0,28,3,0,3,33,3,0,35,13,0,3,12,0,0,0,19,12,0,29,24,8,0,36,3,3,7,37,5,0,46,5,0,4,14,0,0,0,10,3,0,16,3,4,0,7,0,0,0,9,0,0,6,0,3,0,3,0,0,0,3,0,0,3,8,0,0,8,0,0,0,8,0,0,4,17,14,9,35,0,0,0,38,11,0,55,0,3
213041461,0,0,0,0,0,0,0,3,6,0,9,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,3,3,5,0,6,0,0,0,3,0,0,3,4,6,0,8,0,3,0,3,0,0,0,4,3,0,3,0,8,0,12,0,0,0,9,8,0,22,4,8,0,15,4,0,3,16,3,0,20,6,3,0,9,0,0,0,9,3,0,9,7,10,3,18,0,0,0,18,5,0,23,4,0,0,10,0,0,0,10,10,0,16,4,0,0,4,0,0,0,5,4,0,11,8,0,0,13,0,0,0,13,4,0,12,6,0,0,11,0,0,0,11,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4,7,3,0,8,0,3,3,10,3,0,20,0,0
213041462,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,5,0,3,0,0,0,4,4,0,10,0,0,0,0,0,0,0,0,4,0,9,3,5,0,7,0,0,3,13,14,0,27,7,14,0,17,0,0,0,17,19,0,30,6,5,0,9,0,0,0,10,7,0,17,11,7,0,17,0,0,0,17,10,0,28,3,5,0,14,0,0,0,14,3,0,14,7,4,0,13,3,0,3,13,3,0,18,9,3,0,9,0,0,0,8,7,0,15,5,4,0,9,0,0,0,11,4,0,17,3,3,0,3,0,0,0,3,0,0,9,5,0,0,7,0,0,0,7,0,0,5,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,7,8,0,17,0,3,3,15,6,0,18,0,0
213041463,0,3,0,3,3,0,5,7,22,0,27,0,0,0,0,0,0,0,0,3,0,3,0,9,0,9,0,0,3,9,7,0,18,0,4,0,6,4,3,5,16,19,0,32,0,9,0,9,0,3,3,16,21,0,33,3,26,0,35,0,0,0,34,24,0,57,17,32,0,52,0,0,4,51,23,0,79,31,23,0,51,0,0,3,59,28,0,82,34,22,0,62,3,0,3,63,17,0,80,42,12,4,59,3,0,3,58,16,0,79,44,6,0,51,0,0,3,55,9,0,63,28,4,3,33,0,3,3,35,12,0,46,33,10,5,44,0,0,3,47,8,0,56,11,4,0,17,0,0,0,20,3,0,20,9,0,3,13,0,0,0,12,3,0,12,9,3,0,8,0,0,0,12,0,0,9,3,0,0,9,0,0,0,7,0,0,5,26,5,3,35,0,3,3,37,19,0,54,3,0
213051361,0,0,0,3,0,0,3,3,14,0,19,0,0,0,0,0,0,0,0,5,0,8,0,3,0,3,6,0,5,9,13,0,26,0,5,0,5,4,0,4,10,19,0,35,0,10,7,19,5,0,7,24,21,0,46,5,19,3,33,4,4,11,40,45,0,87,11,12,5,32,0,3,6,35,31,0,69,32,29,3,67,0,4,6,71,45,0,112,43,26,4,72,3,0,3,73,37,0,109,36,6,3,44,0,0,0,47,19,0,71,30,9,3,40,0,0,0,40,15,0,61,27,4,0,36,0,0,3,33,3,0,41,34,9,3,46,0,0,0,51,4,0,54,25,7,0,32,0,0,0,35,0,0,32,9,3,0,11,0,0,0,11,3,0,17,5,0,0,7,0,0,0,7,3,0,10,10,4,0,11,0,0,0,16,0,0,17,27,11,6,41,3,4,9,46,25,3,77,5,3
213051362,0,0,0,0,0,3,5,5,18,0,23,0,0,0,0,0,0,0,0,8,0,10,0,3,0,3,0,3,7,9,27,0,38,0,9,0,9,4,3,10,19,18,0,33,4,20,0,21,6,0,4,28,30,0,58,5,19,4,29,5,5,8,44,52,0,91,15,26,3,41,3,3,3,50,50,0,105,32,21,0,52,3,3,7,55,40,0,97,44,22,0,71,8,0,8,79,42,0,114,34,15,3,50,3,0,3,58,21,0,81,35,11,0,47,0,0,0,47,30,0,75,24,6,0,24,0,0,0,30,18,0,42,21,6,0,30,3,0,0,30,15,0,50,11,8,0,19,3,0,3,19,9,0,31,4,0,0,6,0,0,0,6,3,0,12,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,3,3,0,8,33,6,4,46,6,3,3,46,28,0,79,0,0
213051363,0,0,0,0,0,0,0,0,7,0,14,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,6,0,6,5,10,0,16,0,3,0,3,0,4,4,5,3,0,9,0,3,0,3,0,0,3,3,25,0,30,0,4,0,7,0,0,0,10,19,0,28,10,4,0,14,0,3,3,20,25,0,39,9,11,0,20,0,0,0,25,19,0,48,15,10,0,24,0,0,0,24,11,0,35,9,0,0,9,0,0,0,9,17,0,26,8,0,0,10,0,0,0,10,13,0,26,7,0,0,6,0,0,0,9,5,0,14,7,3,0,12,0,0,0,15,5,0,18,7,0,0,9,0,0,0,9,0,0,11,3,0,0,3,0,0,0,3,0,0,3,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,5,5,15,3,0,3,18,21,0,42,3,0
213051365,0,0,0,6,0,6,7,11,27,0,36,0,3,0,6,0,0,0,3,11,0,13,4,9,0,7,4,4,5,13,22,0,39,3,9,0,6,3,5,8,16,27,0,41,3,15,4,23,3,4,8,27,29,0,56,5,27,5,45,6,3,11,50,68,0,117,24,38,4,65,6,0,6,68,46,0,111,42,50,0,92,7,3,6,103,34,0,137,55,24,0,82,5,3,8,96,23,0,116,59,19,4,80,3,0,3,87,11,0,98,38,6,5,53,0,0,0,51,22,0,77,34,5,0,40,3,0,3,39,10,0,55,53,12,0,68,0,0,0,66,11,0,78,27,4,0,27,0,0,3,32,4,0,35,13,0,0,18,0,0,0,18,0,0,18,3,0,0,3,0,0,0,3,0,0,5,7,0,0,12,0,0,0,12,0,0,12,34,13,3,54,0,0,0,59,19,3,80,0,3
213051366,0,0,0,0,0,0,3,3,24,0,28,0,0,0,0,0,0,3,3,6,0,5,0,3,0,5,0,3,7,12,20,0,23,0,5,0,8,5,4,7,22,9,0,32,3,7,0,13,3,0,6,17,22,0,43,6,14,3,19,3,3,12,31,38,0,65,10,10,3,18,0,0,0,24,18,0,39,23,16,4,45,0,0,0,47,24,0,72,34,17,3,55,0,0,3,59,20,0,78,33,9,5,44,0,3,3,46,14,0,57,18,3,0,23,0,3,3,30,12,0,38,10,3,0,17,0,0,3,18,6,0,25,27,9,0,33,0,0,0,33,5,0,40,13,0,0,15,0,0,0,15,3,0,18,3,0,0,5,0,0,0,5,3,0,6,3,0,0,3,0,0,0,3,0,0,6,3,0,0,3,0,0,0,3,0,0,3,14,3,7,21,4,0,4,22,16,0,43,0,0
213051368,0,0,0,0,0,0,0,0,13,0,18,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,3,0,3,4,4,0,8,0,5,0,5,0,3,3,9,14,0,21,0,6,0,4,5,8,11,13,15,0,27,3,13,3,21,0,3,3,24,23,0,46,7,12,0,20,3,0,0,20,27,0,49,19,18,0,31,3,0,3,37,21,0,55,28,11,0,40,0,0,3,40,20,0,65,17,9,0,32,0,0,0,32,22,0,52,7,3,0,16,0,0,0,12,13,0,21,15,3,0,17,0,0,0,17,11,0,26,25,3,4,27,0,0,0,30,3,0,35,11,3,0,16,0,0,0,16,0,0,16,4,0,0,11,0,0,0,11,3,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,8,11,9,0,17,0,0,3,22,21,3,47,3,0
213051369,0,0,3,3,7,0,6,7,19,0,27,0,0,0,0,0,0,0,0,3,0,4,0,3,0,10,0,3,5,8,25,0,33,0,6,0,13,5,12,19,28,28,0,56,0,23,0,24,0,8,7,36,38,0,70,11,42,0,55,5,5,10,66,77,0,144,19,43,0,74,3,4,5,78,71,0,148,34,43,0,77,0,7,4,82,53,3,139,59,36,6,104,4,3,10,108,36,0,145,46,10,3,59,3,3,4,69,13,0,86,38,11,3,54,3,0,3,58,17,0,76,21,14,0,40,0,0,0,37,10,0,49,44,8,3,47,0,0,0,47,17,0,64,22,4,0,22,0,0,0,22,4,0,24,9,0,0,9,0,0,0,9,0,0,8,3,0,0,5,0,0,0,5,3,0,3,0,0,0,0,0,0,0,0,0,0,0,25,16,3,46,3,3,6,50,24,4,83,3,0
213051464,0,0,0,0,0,0,3,3,16,0,24,0,0,0,3,0,0,0,3,0,0,3,0,3,0,3,3,0,6,8,9,0,15,0,4,0,4,0,3,3,9,4,0,11,0,5,0,5,3,0,3,11,18,0,30,3,11,3,18,3,0,3,22,20,0,43,10,9,0,16,0,0,5,16,10,0,27,6,8,3,16,0,0,3,23,7,0,31,7,10,0,21,0,0,0,23,15,0,32,14,5,0,22,0,0,0,21,4,0,28,9,0,0,15,0,0,0,18,3,0,17,20,9,0,27,0,0,3,27,3,0,25,12,3,3,18,5,0,7,27,3,0,27,8,3,0,8,0,0,0,8,0,0,11,5,0,0,4,0,0,0,5,0,0,5,8,0,0,8,0,0,0,8,0,0,8,3,0,0,3,0,0,0,3,0,0,3,13,3,3,21,0,0,0,20,9,0,31,3,0
213051465,5,0,0,5,0,0,0,3,26,3,30,0,0,0,0,0,3,4,3,7,0,17,0,7,0,7,0,0,3,10,6,0,17,0,3,0,8,6,3,7,13,15,0,31,3,8,0,13,3,0,8,18,10,0,31,3,14,3,23,0,3,3,26,21,0,48,13,21,3,40,4,4,9,44,25,0,68,23,16,0,44,0,0,0,42,12,0,54,43,19,0,61,0,0,0,63,19,0,83,37,13,0,49,0,0,0,49,8,0,63,26,0,3,34,0,4,4,37,14,0,43,24,8,0,37,0,0,0,37,7,0,48,48,9,0,63,0,3,3,62,7,0,70,14,6,0,21,0,0,0,16,8,0,28,3,0,0,4,0,0,0,4,0,0,4,3,0,0,4,0,0,0,4,3,0,7,4,0,0,11,0,0,0,11,0,0,8,32,12,0,50,0,0,3,53,13,0,69,8,0
213051466,0,0,0,0,3,3,3,3,14,0,20,0,3,0,3,0,0,0,3,8,0,14,0,3,0,3,3,3,7,8,3,0,12,0,3,0,4,0,4,3,5,3,0,12,0,3,0,3,0,0,3,3,8,0,10,0,16,0,15,0,3,0,17,19,0,33,10,12,0,26,0,0,0,23,9,0,35,22,13,0,29,4,0,4,32,10,0,40,25,9,4,30,0,0,0,30,11,0,44,18,4,0,23,3,0,3,31,4,0,34,18,4,0,21,0,0,0,21,4,0,25,6,9,0,16,3,0,5,20,0,0,18,18,8,0,24,0,0,3,27,9,0,31,11,0,0,16,0,0,0,16,6,0,17,0,0,0,3,0,0,0,3,0,0,3,3,0,0,3,0,0,0,3,0,0,3,3,0,0,3,0,0,0,3,0,0,3,14,3,0,18,0,0,0,18,5,4,26,0,0
213051467,0,0,0,3,3,0,3,8,23,0,33,0,3,0,3,0,0,0,3,7,0,11,0,5,0,5,3,7,5,12,26,0,31,0,9,0,11,3,5,3,18,29,0,44,3,14,3,16,5,5,8,27,51,0,80,3,24,3,26,7,4,12,39,72,0,111,19,19,0,37,3,4,3,48,63,0,109,25,25,4,54,9,4,14,64,71,0,134,48,28,5,77,4,3,9,91,60,0,152,33,23,3,57,0,0,0,62,26,3,88,23,8,0,29,0,0,0,31,27,0,54,22,9,3,33,0,0,0,33,10,0,49,33,10,0,45,0,0,0,45,18,0,65,14,0,0,20,0,0,0,19,5,0,25,3,0,0,3,0,0,0,3,0,0,7,5,0,0,5,0,0,0,5,3,0,6,0,0,0,3,0,0,0,4,3,0,9,28,17,5,49,3,0,7,59,48,8,106,0,3
213051468,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,12,0,15,3,3,0,5,0,0,0,6,13,0,18,0,4,0,7,0,4,4,15,12,0,25,0,18,3,24,0,3,5,29,36,0,70,5,18,3,25,0,0,3,31,22,0,53,24,22,0,40,0,0,0,46,24,0,74,19,14,0,37,3,0,3,36,14,0,53,24,8,3,33,0,0,0,33,7,0,40,12,4,0,19,0,0,0,24,5,0,29,18,3,3,23,0,0,0,23,10,0,30,24,3,0,23,0,0,0,23,3,0,30,8,3,0,16,0,0,0,16,0,0,16,11,0,0,9,0,0,0,9,0,0,13,3,0,0,3,0,0,0,3,0,0,3,7,0,0,7,0,0,0,7,0,0,7,21,9,3,37,0,3,3,37,22,4,56,0,3
214011370,0,0,0,0,0,0,0,0,13,0,11,0,3,0,3,0,0,0,3,3,0,6,0,3,0,3,0,3,3,4,15,0,17,3,12,0,11,0,3,3,17,16,0,35,0,14,3,19,4,3,6,31,44,0,70,5,43,0,58,3,6,11,67,54,0,122,25,40,3,73,3,0,4,78,61,0,138,41,43,10,89,0,0,3,88,38,0,131,74,47,3,121,0,3,3,126,35,0,165,55,27,10,83,0,0,6,88,26,0,118,50,20,3,69,0,0,0,69,22,0,95,27,5,0,37,3,0,3,39,6,0,46,39,11,5,50,0,0,0,56,10,0,60,12,3,0,17,0,0,0,17,3,0,22,4,0,0,9,0,0,0,9,4,0,14,9,3,0,6,0,0,0,6,3,0,11,4,0,0,7,0,0,0,7,3,0,9,43,32,0,72,3,0,3,80,29,3,110,5,6
214011371,0,0,0,0,3,3,7,6,15,0,22,0,0,0,3,0,3,3,4,6,0,15,0,7,0,7,4,3,9,14,15,0,26,3,17,0,17,0,6,9,23,30,0,51,0,16,6,24,9,9,23,46,49,0,96,5,36,3,49,5,12,23,66,76,0,144,21,52,8,77,4,0,12,84,76,0,154,40,45,4,93,0,0,0,92,70,0,165,49,45,0,96,4,0,3,98,58,0,160,52,33,0,91,3,0,3,87,29,0,122,34,14,3,56,0,0,3,53,17,0,69,38,16,0,55,0,0,0,56,13,0,71,38,7,0,54,3,0,3,56,11,0,71,21,4,0,26,0,0,0,24,6,0,32,11,0,0,11,0,0,0,11,0,0,6,9,0,0,10,0,0,0,10,0,0,6,4,3,0,9,0,0,0,9,0,0,5,53,28,0,79,4,4,8,90,45,3,136,0,5
214011372,0,0,0,3,0,0,3,3,16,0,21,0,3,0,3,0,0,0,4,3,0,12,0,9,3,11,3,3,6,17,24,0,36,0,3,3,8,5,3,6,15,38,0,55,3,17,0,17,4,3,10,28,80,0,106,6,43,4,58,9,16,21,82,92,3,179,17,54,9,78,4,5,8,83,92,3,179,33,45,6,81,4,3,10,84,70,0,155,56,30,3,92,0,0,3,94,68,0,163,48,31,3,81,7,3,7,90,47,0,132,35,16,0,51,0,0,0,51,15,0,72,23,6,0,30,0,0,0,30,17,0,47,33,6,0,42,0,0,0,42,21,0,67,10,3,0,15,0,0,0,13,4,0,19,4,0,0,4,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,3,0,3,3,0,0,7,0,0,3,6,0,0,11,39,40,0,82,0,0,0,81,56,6,146,3,0
214011373,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,6,11,9,0,17,0,4,0,7,0,0,4,10,12,0,21,0,11,0,8,3,0,4,19,13,0,26,3,11,0,15,4,3,6,18,20,0,38,3,22,0,26,0,3,3,30,15,0,43,10,30,0,41,0,0,0,41,26,0,70,27,26,0,49,0,0,3,51,26,0,79,27,23,0,51,0,0,0,53,13,0,68,49,16,0,57,0,0,0,57,9,0,66,14,10,0,20,0,0,0,20,0,0,21,34,4,4,47,0,0,0,50,8,0,60,15,4,0,21,0,0,0,21,4,0,28,5,0,0,8,0,0,0,8,0,0,12,8,3,0,14,0,0,0,14,0,0,12,5,4,0,3,0,0,0,3,0,0,8,37,19,4,63,0,0,0,59,25,0,82,6,0
214011374,0,0,0,0,0,0,0,3,13,0,18,0,3,0,3,0,0,0,3,4,0,9,0,4,3,3,0,3,3,10,16,0,25,0,11,0,11,0,3,3,18,18,0,28,3,16,3,20,0,3,3,25,29,0,57,11,36,0,47,3,8,11,61,38,0,98,18,53,6,72,0,5,5,80,30,0,114,45,45,3,97,0,4,4,99,37,3,137,42,49,0,87,3,4,7,94,29,0,121,46,15,0,67,0,0,3,66,24,0,90,53,14,0,64,0,0,0,64,10,0,74,34,10,0,42,0,0,0,47,10,0,59,49,17,0,64,0,0,0,65,7,0,74,24,8,3,31,0,0,0,31,3,0,31,11,4,0,9,0,0,0,9,0,0,13,7,3,0,10,0,0,0,8,0,0,11,3,0,0,3,0,0,0,3,3,0,11,60,30,0,90,3,0,3,90,30,0,124,6,8
214011375,0,0,0,0,0,0,3,3,12,0,14,0,0,0,0,0,0,0,3,9,0,9,0,6,0,6,9,3,9,17,13,0,30,3,3,0,4,0,0,0,5,16,0,27,0,13,0,13,3,4,9,20,27,0,48,4,20,4,38,3,7,6,42,36,0,82,14,25,0,35,3,0,3,43,38,0,86,22,32,3,60,0,3,3,59,39,0,102,38,36,0,71,5,0,5,75,48,0,130,37,11,3,50,0,0,7,58,18,0,79,43,11,3,63,0,3,3,63,18,0,78,26,8,0,36,0,0,0,37,8,0,47,28,15,0,46,0,0,0,42,12,0,57,5,3,0,14,0,0,0,14,0,0,12,5,3,0,8,0,0,0,8,0,0,14,3,0,0,3,0,0,0,3,0,0,7,3,0,0,3,0,0,0,3,3,0,7,38,20,5,62,3,0,4,63,32,3,101,0,3
214011376,0,0,0,0,0,6,6,6,10,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,4,8,0,9,0,5,0,3,0,0,0,9,9,0,13,0,11,0,11,0,0,0,13,6,0,22,5,21,0,21,0,0,3,21,18,0,47,4,25,0,29,0,0,0,30,16,0,44,12,14,3,34,3,3,4,39,22,0,54,32,9,0,42,0,0,0,41,8,0,48,26,6,0,35,3,0,3,36,9,0,43,22,13,3,36,0,0,0,36,8,0,46,14,3,0,18,0,0,0,18,5,0,20,26,3,0,29,0,0,0,29,5,0,36,8,3,0,17,0,0,0,17,0,0,13,9,0,0,11,0,0,0,11,0,0,11,7,0,0,4,0,0,0,4,0,0,5,4,0,0,4,0,0,0,4,0,0,6,15,13,0,32,4,0,8,35,10,0,46,0,0
214021377,0,3,0,3,0,0,0,3,3,0,5,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,4,0,3,7,9,0,13,0,5,0,7,0,0,0,11,10,0,21,0,4,0,10,0,0,0,11,8,0,23,3,23,3,29,0,0,3,34,25,0,53,9,19,0,28,0,0,4,35,27,0,60,10,25,0,38,0,0,0,39,14,0,60,16,17,0,30,0,0,0,38,19,0,52,14,10,0,21,0,0,0,21,14,0,32,21,5,0,22,0,0,0,22,8,0,26,14,5,0,16,0,0,0,16,4,0,27,19,5,3,26,0,0,0,26,4,0,23,7,3,0,4,0,0,0,4,3,0,9,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,8,18,10,0,23,0,0,6,32,16,3,50,3,0
214021378,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,4,0,4,0,4,0,0,0,4,3,0,3,0,5,0,5,0,0,0,4,7,0,12,7,6,0,10,0,0,0,12,4,0,21,4,5,0,5,0,0,0,5,3,0,7,0,0,0,4,0,0,0,4,0,0,6,0,0,0,3,0,0,0,3,6,0,9,0,6,3,7,0,0,0,7,8,0,11,3,0,0,4,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,0,0,3,3,0,8,3,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,7,3,23,0,0,0,23,3,0,26,0,0
