SA2_MAINCODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
213011332,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,4,0,4,0,7,0,0,0,0,0,3,0,8,0,10,0,18,0,0,0,0,0,6,0,12,0,11,0,30,0,3,0,0,0,9,0,3,4,21,0,43,0,5,0,3,0,38,0,13,4,25,0,87,9,7,0,17,0,47,0,19,3,39,0,142,9,9,0,27,3,46,3,12,0,32,0,146,12,11,0,45,3,36,0,11,5,28,0,149,17,3,0,47,8,32,0,9,4,17,0,138,58,11,0,84,13,47,3,15,4,38,0,265,59,9,0,70,3,27,3,10,0,10,0,193,41,7,0,36,4,17,0,4,0,14,0,115,25,0,0,18,7,19,0,0,0,0,0,73,46,0,0,31,9,15,0,3
213011333,0,0,0,0,0,0,0,0,0,13,0,21,0,0,0,0,0,0,0,4,0,10,0,14,0,0,0,0,0,0,0,7,3,7,0,17,0,0,0,0,0,0,0,3,0,6,0,9,0,0,0,0,0,0,0,9,0,24,0,41,0,3,0,3,0,13,0,18,0,25,0,60,0,3,0,3,0,22,0,14,3,41,0,95,0,11,0,11,0,57,0,20,3,43,3,149,5,13,0,22,0,69,0,22,6,59,0,199,24,0,3,29,0,60,4,20,4,46,0,188,19,4,3,25,3,41,3,8,0,25,0,133,18,9,0,28,6,27,0,12,0,20,0,121,47,8,0,41,3,49,3,11,3,26,0,187,41,0,0,28,11,17,0,4,4,14,0,118,21,0,0,7,5,9,0,5,0,8,0,57,9,0,0,3,0,3,0,0,0,3,0,22,9,0,0,10,0,5,0,0
213011334,0,0,0,0,0,3,0,3,0,30,0,39,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,3,0,8,0,19,0,35,0,0,0,0,0,3,0,4,0,12,0,19,0,0,0,0,0,5,0,8,4,51,3,70,0,0,0,3,0,15,0,26,4,28,0,72,0,7,0,5,0,39,0,21,7,46,3,128,0,12,0,8,0,79,3,29,8,38,0,181,10,15,0,31,0,90,0,29,9,64,0,245,18,13,0,37,5,87,3,22,3,45,0,246,25,5,0,29,4,62,0,5,3,33,4,171,38,4,0,25,6,40,0,10,0,32,0,157,68,7,0,39,5,47,0,12,7,34,0,223,47,7,0,28,5,16,3,7,3,17,0,135,21,0,0,23,3,5,0,3,0,10,0,70,10,0,0,4,0,4,0,3,0,5,0,31,15,0,0,10,0,13,0,0
213011335,0,0,0,0,0,0,0,0,0,21,0,25,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,7,0,17,0,33,0,0,0,0,0,0,0,8,0,9,0,25,0,0,0,0,0,3,0,21,0,36,0,60,0,7,0,0,0,11,0,19,3,33,0,73,0,11,3,7,0,36,0,22,3,43,0,123,3,5,0,9,0,53,0,26,3,47,4,153,4,12,0,36,3,85,4,28,6,50,0,224,16,10,0,34,4,71,0,13,4,33,0,187,25,17,0,38,3,52,3,24,3,27,0,184,38,7,0,31,4,27,0,9,3,27,0,138,68,10,0,33,3,43,0,13,3,33,0,217,45,5,0,20,4,18,0,7,0,13,0,119,19,3,0,15,3,12,0,3,0,5,0,58,13,0,0,7,0,3,0,0,0,3,0,27,9,3,0,4,4,8,0,0
213011336,0,0,0,0,0,0,0,0,0,13,0,18,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,4,0,7,0,7,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,5,0,23,0,34,0,0,0,0,0,12,0,8,0,12,0,34,0,7,0,3,0,12,0,14,0,12,0,52,6,3,0,5,0,25,0,18,3,21,0,93,4,6,4,14,3,37,0,9,3,21,0,99,3,4,0,23,0,32,0,14,3,5,0,89,10,5,0,21,0,18,0,4,0,6,0,71,8,3,0,24,0,21,0,4,5,12,0,77,30,3,0,43,6,25,0,3,0,6,0,126,27,0,0,39,6,12,0,3,3,6,0,93,22,0,0,28,0,7,0,0,0,4,0,62,13,0,0,12,9,6,0,0,0,4,0,43,11,0,0,26,3,7,0,0
213011337,0,0,0,0,0,0,0,0,0,19,0,26,0,0,0,0,0,0,0,0,0,13,0,12,0,0,0,0,0,0,0,4,0,9,0,17,0,0,0,0,0,0,0,4,0,5,0,13,0,0,0,0,0,0,0,7,0,23,0,40,0,0,0,0,0,12,0,16,0,14,0,46,0,3,0,9,0,15,0,21,0,21,0,78,3,8,3,14,3,48,0,20,0,24,0,113,8,6,0,11,0,44,0,22,0,25,0,121,12,3,4,29,4,40,0,11,0,33,0,139,22,4,0,17,4,27,0,4,0,18,0,104,21,3,0,28,4,19,0,3,0,20,0,97,44,6,0,45,3,33,0,4,0,22,0,155,36,5,0,26,5,13,0,3,0,12,0,101,21,0,0,11,3,7,0,3,0,5,0,61,11,3,0,4,0,3,0,0,0,6,0,30,17,0,0,11,0,5,0,0
213011338,0,0,0,0,0,0,0,0,0,27,0,26,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,5,0,3,0,4,0,18,0,30,0,0,0,0,0,0,0,4,3,12,0,18,0,0,0,0,0,4,0,6,0,25,0,44,4,5,0,0,0,17,0,21,0,25,0,72,0,9,0,3,0,22,0,13,0,42,3,97,3,3,0,13,0,57,4,23,4,44,0,144,3,16,0,30,0,81,4,25,4,55,4,219,17,12,3,37,0,77,0,22,3,41,3,218,22,10,3,42,8,62,3,13,0,42,0,192,35,11,0,35,4,39,3,14,0,32,0,176,73,10,3,70,9,61,3,8,0,41,0,284,39,12,0,49,10,24,0,3,0,13,0,154,20,0,0,29,0,5,0,0,0,16,0,81,23,0,0,8,6,12,0,0,0,4,0,50,22,0,0,19,0,6,0,4
213011339,0,0,0,0,0,3,0,0,0,7,0,11,0,0,0,0,0,0,0,0,3,0,0,5,0,3,0,0,0,3,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,6,0,21,0,0,0,3,0,5,0,14,3,13,0,46,0,3,0,4,0,15,0,13,0,7,0,44,0,3,0,7,0,40,0,11,0,11,0,77,6,8,0,31,0,54,0,12,3,17,0,137,12,10,0,37,4,43,0,12,7,16,3,138,13,5,0,43,3,40,7,3,0,7,0,126,27,7,0,50,10,42,3,6,0,4,0,150,91,8,0,97,16,68,7,8,0,11,0,313,65,5,3,55,4,20,0,5,0,6,0,168,43,3,3,38,9,7,0,0,0,6,0,104,27,3,0,22,3,17,0,0,3,0,0,75,34,0,0,25,7,14,0,0
213011340,0,0,0,0,0,0,0,0,4,8,0,12,0,0,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,7,0,9,0,0,0,3,0,0,0,9,0,8,0,19,0,0,0,4,0,14,0,0,7,11,0,39,0,10,0,13,0,28,0,17,0,17,0,82,0,12,0,35,0,43,0,12,4,28,0,139,15,6,0,42,4,59,3,14,3,26,0,169,18,10,3,58,4,66,3,13,3,16,0,191,32,7,0,72,8,47,0,9,4,10,0,197,77,14,3,151,8,90,7,19,8,22,0,399,120,13,6,140,14,60,3,8,6,9,0,376,89,10,3,90,16,24,0,9,0,8,0,243,88,5,0,55,8,42,0,8,0,7,0,208,143,7,3,124,11,41,4,4
213021341,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,0,15,0,3,0,0,0,0,0,5,0,5,0,18,0,0,0,6,0,3,0,3,0,3,0,16,0,0,0,7,0,19,0,9,0,14,0,39,0,3,0,8,0,18,0,3,0,10,0,53,3,11,0,22,0,27,0,3,0,16,3,83,8,8,0,24,0,35,3,11,0,6,0,93,11,5,0,24,0,28,0,8,0,11,0,78,38,3,0,82,9,46,0,6,0,12,0,202,45,6,0,85,12,27,0,5,3,10,0,194,49,4,0,63,7,10,4,0,0,5,0,147,38,7,0,31,4,26,3,0,0,4,0,110,90,4,0,72,22,27,0,0
213021342,0,0,0,0,0,0,0,0,0,11,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,15,0,18,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,4,0,3,0,21,0,31,0,3,0,0,0,6,0,13,4,10,0,36,0,5,0,5,0,15,0,15,0,20,0,66,0,3,0,14,0,37,0,16,5,33,3,110,3,9,4,24,3,78,0,19,0,35,3,167,8,14,3,49,0,73,0,16,0,33,0,200,11,8,0,72,3,78,7,19,4,23,0,223,22,6,3,63,5,59,3,4,0,32,0,207,87,5,5,131,17,101,9,14,4,31,0,409,72,14,3,93,21,27,0,5,4,14,0,254,76,5,0,57,12,16,0,3,0,0,0,174,29,3,0,32,6,14,0,3,0,6,0,93,65,0,4,65,10,18,0,0
213021343,0,0,0,0,0,4,0,0,0,7,0,15,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,6,0,9,0,17,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,4,0,3,0,16,0,27,0,3,0,0,0,6,0,11,0,6,0,38,0,3,0,3,0,9,0,15,3,26,0,65,0,4,0,3,0,23,0,19,5,19,0,77,5,10,0,12,0,29,4,25,0,34,0,121,5,8,0,18,0,37,3,17,0,33,0,120,14,3,0,23,0,53,3,12,0,25,0,128,14,4,0,46,4,32,4,3,4,9,0,119,42,6,0,54,16,47,3,7,0,21,0,195,37,3,3,57,12,15,0,3,3,8,0,145,36,4,3,35,15,11,3,0,0,10,0,112,28,0,0,24,9,18,0,0,0,0,0,81,38,0,4,31,9,20,3,3
213021344,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,8,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,0,6,0,12,0,3,0,0,0,3,0,5,0,3,0,14,0,4,0,3,0,6,0,0,0,10,0,22,3,8,0,7,0,17,0,9,0,8,0,49,0,3,0,6,0,14,0,9,3,10,0,52,9,4,0,33,3,25,0,10,0,16,0,102,8,13,0,37,5,30,3,9,0,14,0,114,13,10,0,39,0,29,3,0,0,7,0,99,40,3,3,111,10,88,4,6,5,9,0,283,57,5,3,153,19,25,0,3,4,8,0,291,68,6,4,164,23,17,0,0,3,6,0,288,66,7,0,65,14,64,3,0,0,3,0,218,198,4,5,216,29,59,3,5
213021345,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,4,0,0,0,3,0,10,0,0,0,0,0,3,0,4,0,4,0,15,0,0,0,3,0,15,0,3,0,3,0,29,0,4,0,3,0,17,0,10,3,10,0,48,12,5,0,17,0,21,0,5,0,8,0,63,4,3,0,31,0,24,0,5,0,10,0,78,9,3,0,26,3,18,0,3,0,6,0,57,21,5,0,59,5,38,0,6,0,3,0,139,36,3,0,30,8,14,0,0,0,0,0,85,30,0,0,25,0,9,0,0,0,0,0,73,17,0,0,5,3,15,0,0,0,0,0,34,36,0,0,14,3,9,0,0
213021346,0,0,0,0,0,4,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,3,0,3,0,3,0,9,0,0,0,0,0,3,0,4,0,5,0,14,3,0,0,0,0,4,0,3,0,6,0,21,3,0,0,5,0,15,0,3,0,10,0,41,4,4,0,18,0,16,0,0,0,10,0,67,4,0,0,13,3,19,0,8,0,7,0,60,8,4,0,23,3,28,0,3,0,5,0,81,25,6,3,75,4,51,3,7,0,17,0,205,47,9,4,110,4,11,3,6,0,3,0,194,64,5,0,90,10,14,0,5,3,0,0,187,52,4,0,57,8,69,0,9,0,6,4,207,260,21,9,283,29,103,5,10
213031347,0,0,0,0,0,0,0,0,0,19,0,25,0,0,0,0,0,3,0,3,0,7,0,13,0,0,0,0,0,0,0,8,0,8,0,19,0,0,0,0,0,3,0,8,0,8,0,19,0,0,0,0,0,4,0,0,0,24,0,35,0,6,0,0,0,14,0,22,3,22,0,60,0,3,0,6,0,38,0,17,3,34,0,97,3,10,0,9,0,45,0,28,7,19,0,119,8,11,0,28,0,59,0,21,7,26,0,166,17,5,0,34,3,42,6,18,3,33,0,162,16,6,0,35,6,47,0,15,3,15,0,144,20,3,0,29,0,38,0,10,0,16,0,109,75,5,0,66,12,64,3,12,0,26,0,260,44,4,0,57,11,37,0,3,0,7,0,167,47,3,0,38,8,16,0,3,0,6,0,118,37,3,0,12,9,18,0,0,0,0,0,77,54,3,3,25,4,13,0,0
213031348,0,0,0,0,0,3,0,0,0,11,0,13,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,4,0,11,0,17,0,0,0,0,0,4,0,3,0,13,0,21,0,3,0,0,0,5,0,8,0,6,0,35,0,9,0,0,0,20,0,15,3,13,0,51,0,3,0,3,0,29,0,9,0,20,0,72,5,13,0,14,0,32,0,13,7,17,0,103,8,6,0,20,0,34,3,11,0,12,0,95,11,10,0,22,0,21,0,7,0,17,0,92,8,5,3,20,3,15,0,7,0,6,0,69,32,14,0,45,0,21,0,4,0,11,0,137,28,5,0,47,11,14,0,3,0,3,0,118,21,0,3,29,11,5,0,3,0,6,0,83,17,0,0,15,3,16,0,0,0,0,0,61,49,0,0,38,8,8,3,3
213031349,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,3,5,0,12,3,0,0,0,0,8,0,9,0,9,0,39,0,7,0,4,0,18,0,9,0,6,0,47,3,7,0,18,0,27,0,14,3,3,0,65,14,5,0,19,3,40,0,7,0,8,0,90,4,3,0,23,4,25,0,8,0,9,0,82,26,4,0,25,0,23,0,3,0,7,0,92,54,6,0,52,5,56,4,6,3,10,0,201,64,3,0,60,7,21,0,5,3,8,0,169,40,0,5,46,4,8,0,3,0,9,0,121,33,0,0,21,7,31,0,0,0,3,0,92,92,10,3,73,10,31,0,3
213031350,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,4,0,3,0,8,0,0,0,0,0,3,0,3,0,3,0,15,0,5,0,0,0,6,0,5,0,7,0,34,0,4,0,0,3,15,0,3,0,6,0,37,9,6,0,11,0,18,0,3,0,12,0,56,3,7,0,22,0,19,0,0,0,8,0,49,5,10,0,28,0,22,0,5,0,3,0,75,21,13,0,56,10,34,0,3,0,3,0,140,29,6,0,64,12,10,0,0,0,3,0,135,22,0,0,71,4,9,0,0,0,0,0,106,26,0,3,31,12,18,3,0,0,0,0,96,89,5,7,85,18,32,3,4
213031351,0,0,0,0,0,0,0,0,0,11,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,10,0,10,0,14,0,0,0,3,0,3,0,11,0,3,0,20,0,6,0,3,0,7,0,14,0,6,0,37,0,3,0,8,0,22,3,13,0,6,0,59,0,3,0,9,0,35,0,5,8,13,0,79,3,8,0,20,3,24,0,5,0,6,0,68,4,3,0,22,0,26,0,5,0,8,0,64,13,3,0,30,3,22,0,6,0,4,0,87,37,12,0,67,5,43,3,3,7,7,0,190,22,8,0,71,14,17,3,3,0,11,0,147,32,13,0,58,7,3,0,3,0,7,3,122,22,0,0,19,3,17,0,0,0,3,0,69,48,5,0,52,18,10,0,0
213031352,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,12,0,0,0,0,0,0,0,4,0,4,0,11,0,0,0,3,0,3,0,7,0,6,0,17,0,4,0,4,0,11,0,11,0,3,0,41,10,8,0,9,0,19,0,3,0,11,0,59,3,7,0,23,0,19,3,8,0,9,0,81,9,0,0,24,0,19,0,3,3,12,0,64,9,6,0,41,7,25,0,0,0,7,0,93,37,17,0,78,9,52,3,3,3,12,0,214,62,8,3,124,16,24,3,7,0,7,0,254,62,6,0,92,20,22,0,3,0,4,0,210,39,3,0,46,24,53,0,9,0,3,0,175,158,3,3,160,39,50,6,10
213041353,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,16,0,0,0,0,0,0,0,3,0,10,0,21,3,4,0,4,0,8,0,3,0,20,0,45,4,3,0,7,3,37,0,19,0,24,0,94,5,7,0,38,5,57,0,22,11,22,0,174,14,8,0,52,0,68,3,8,6,17,0,183,20,12,0,80,5,71,0,11,0,11,0,216,29,10,0,89,5,60,3,11,0,10,0,214,104,12,10,165,15,91,3,16,0,12,0,432,98,8,3,143,20,32,0,6,7,6,0,325,81,5,0,92,9,17,3,3,0,3,0,218,49,0,0,43,4,22,0,3,0,0,0,127,99,0,0,90,5,26,0,4
213041355,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,3,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,0,4,3,13,0,28,0,0,0,3,0,7,0,12,0,6,0,38,0,0,0,0,0,12,0,11,0,13,0,44,3,0,0,12,3,45,3,27,6,14,0,117,8,11,0,40,0,76,3,26,4,29,0,196,21,18,0,89,8,93,7,22,3,30,0,282,30,8,4,87,11,79,0,13,0,11,0,259,42,13,3,99,5,81,0,16,6,13,0,278,138,15,9,239,26,112,6,15,5,16,0,580,148,6,0,180,26,45,0,10,0,17,0,439,107,12,3,82,17,21,3,7,0,8,0,259,65,3,0,43,6,25,0,3,3,0,0,154,113,3,0,78,10,30,0,6
213041356,3,0,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,4,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,4,0,16,0,17,0,0,0,0,0,8,0,11,0,10,0,36,4,0,0,4,0,23,0,12,0,41,0,87,0,5,0,14,4,37,0,17,3,27,0,112,9,3,0,20,6,82,0,24,3,28,6,186,10,10,0,51,4,100,0,15,5,24,0,227,24,5,0,57,3,70,4,15,3,17,0,203,39,6,0,49,11,63,3,11,10,15,0,194,89,13,5,106,11,67,7,16,4,28,0,335,78,0,0,57,15,31,0,3,0,4,0,194,32,0,0,32,5,10,0,0,0,0,0,77,27,3,0,16,3,12,0,0,0,0,0,64,38,0,0,30,3,13,0,0
213041357,0,0,0,0,0,0,0,3,0,12,0,23,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,3,0,6,0,15,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,8,0,9,0,18,0,39,0,0,0,0,0,15,0,6,0,17,0,45,3,4,0,0,0,19,3,16,4,31,0,79,0,10,0,6,0,58,5,21,3,35,0,141,4,10,0,33,3,105,0,28,0,47,0,237,24,8,9,53,8,109,0,17,6,28,0,263,19,3,3,93,7,103,3,15,8,18,0,274,46,3,0,88,16,94,3,8,4,15,0,280,128,9,4,165,31,88,6,21,3,21,3,478,101,9,5,99,13,33,7,5,0,6,0,286,74,3,0,48,12,11,0,8,0,5,0,165,46,0,0,25,5,20,0,3,0,7,0,108,57,0,3,34,3,14,5,0
213041358,0,0,0,0,0,0,0,0,0,12,0,16,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,3,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,14,0,17,0,0,0,0,0,5,0,7,0,16,0,29,0,5,0,3,3,15,0,3,0,16,0,48,0,3,0,9,0,35,0,14,0,23,0,93,3,3,0,30,3,77,0,22,7,37,3,191,20,5,0,67,3,88,3,15,9,21,0,224,28,8,0,73,7,70,0,12,10,17,0,224,32,9,0,78,9,49,0,11,3,7,0,192,103,15,0,133,17,69,6,6,3,17,4,372,72,5,4,97,16,25,4,0,3,9,0,239,58,5,0,43,19,17,0,0,0,5,0,138,32,3,0,13,0,11,0,0,3,0,0,60,36,3,0,25,7,22,0,0
213041359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,0,0,15,0,3,0,11,0,5,0,3,0,4,0,23,3,3,0,3,0,8,0,0,0,3,0,21,0,0,0,3,0,3,0,0,0,4,0,12,4,3,0,3,0,4,0,0,0,4,0,21,0,0,0,9,0,0,0,0,0,3,0,17,7,0,3,3,0,0,0,0,0,0,0,15,0,0,0,4,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0
