SA2_MAINCODE_2016,MOL_SAL_Oth_SOLSE_NWorNAA,MOL_SAL_Oth_SOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_SOLSE_VWorW,MOL_SAL_Tot_SOLSE_NWorNAA,MOL_SAL_Tot_SOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_SOLSE_VWorW,MOL_Spanish_SOLSE_NWorNAA,MOL_Spanish_SOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_SOLSE_VWorW,MOL_Tamil_SOLSE_NWorNAA,MOL_Tamil_SOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_SOLSE_VWorW,MOL_Thai_SOLSE_NWorNAA,MOL_Thai_SOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_SOLSE_VWorW,MOL_Turkish_SOLSE_NWorNAA,MOL_Turkish_SOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_SOLSE_VWorW,MOL_Vietnamese_SOLSE_NWorNAA,MOL_Vietnamese_SOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_SOLSE_VWorW,MOL_Oth_SOLSE_NWorNAA,MOL_Oth_SOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_SOLSE_VWorW,MOL_Tot_SOLSE_NWorNAA,MOL_Tot_SOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LSatH_NS_SEO,M_LSatH_NS_SOLSE_VWorW,M_LSatH_NS_SOLSE_NWorNAA,M_LSatH_NS_SOLSE_Tot,M_LSatH_NS_NS,M_LSatH_NS_Tot,M_Tot_SEO,M_Tot_SOLSE_VWorW,M_Tot_SOLSE_NWorNAA,M_Tot_SOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_SOLSE_VWorW,FSEO_SOLSE_NWorNAA,FSEO_SOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_SOLSE_VWorW,FOL_Afrikaans_SOLSE_NWorNAA,FOL_Afrikaans_SOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_SOLSE_VWorW,FOL_Arabic_SOLSE_NWorNAA,FOL_Arabic_SOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_SOLSE_VWorW,FOL_AIndLng_SOLSE_NWorNAA,FOL_AIndLng_SOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Cantones_SEO,FOL_CL_Cantones_SOLSE_VWorW,FOL_CL_Cantones_SOLSE_NWorNAA,FOL_CL_Cantones_SOLSE_Tot,FOL_CL_Cantones_NS,FOL_CL_Cantones_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_SOLSE_VWorW,FOL_CL_Mandarin_SOLSE_NWorNAA,FOL_CL_Mandarin_SOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_SOLSE_VWorW,FOL_CL_Oth_SOLSE_NWorNAA,FOL_CL_Oth_SOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_SOLSE_VWorW,FOL_CL_Tot_SOLSE_NWorNAA,FOL_CL_Tot_SOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_SOLSE_VWorW,FOL_Croatian_SOLSE_NWorNAA,FOL_Croatian_SOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_Dutch_SEO,FOL_Dutch_SOLSE_VWorW,FOL_Dutch_SOLSE_NWorNAA,FOL_Dutch_SOLSE_Tot,FOL_Dutch_NS,FOL_Dutch_Tot,FOL_French_SEO,FOL_French_SOLSE_VWorW,FOL_French_SOLSE_NWorNAA,FOL_French_SOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_SOLSE_VWorW,FOL_German_SOLSE_NWorNAA,FOL_German_SOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_SOLSE_VWorW,FOL_Greek_SOLSE_NWorNAA,FOL_Greek_SOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_SOLSE_VWorW,FOL_IAL_Bengali_SOLSE_NWorNAA,FOL_IAL_Bengali_SOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_SOLSE_VWorW,FOL_IAL_Hindi_SOLSE_NWorNAA,FOL_IAL_Hindi_SOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_SOLSE_VWorW,FOL_IAL_Punjabi_SOLSE_NWorNAA,FOL_IAL_Punjabi_SOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhalese_SEO,FOL_IAL_Sinhalese_SOLSE_VWorW,FOL_IAL_Sinhale_SOLSE_NWorNAA,FOL_IAL_Sinhalese_SOLSE_Tot,FOL_IAL_Sinhalese_NS,FOL_IAL_Sinhalese_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_SOLSE_VWorW,FOL_IAL_Urdu_SOLSE_NWorNAA,FOL_IAL_Urdu_SOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_SOLSE_VWorW,FOL_IAL_Oth_SOLSE_NWorNAA,FOL_IAL_Oth_SOLSE_Tot,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_SOLSE_VWorW,FOL_IAL_Tot_SOLSE_NWorNAA,FOL_IAL_Tot_SOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_SOLSE_VWorW,FOL_Italian_SOLSE_NWorNAA,FOL_Italian_SOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japanese_SEO,FOL_Japanese_SOLSE_VWorW,FOL_Japanese_SOLSE_NWorNAA,FOL_Japanese_SOLSE_Tot,FOL_Japanese_NS,FOL_Japanese_Tot,FOL_Korean_SEO,FOL_Korean_SOLSE_VWorW,FOL_Korean_SOLSE_NWorNAA,FOL_Korean_SOLSE_Tot
213031348,3,19,0,19,..,150,12,163,0,164,..,80,14,96,0,102,..,35,0,35,0,34,..,17,11,27,0,27,..,28,0,28,0,33,..,631,233,863,7,869,..,581,85,662,18,677,..,3214,643,3855,39,3893,..,22,6,26,837,866,3778,3235,644,3878,880,8543,3531,..,..,..,..,3531,..,0,0,0,0,0,..,35,9,47,0,47,..,0,0,0,0,0,..,131,67,197,0,197,..,275,69,347,0,351,..,33,26,59,0,59,..,447,161,607,0,607,..,38,18,49,0,52,..,0,0,0,0,0,..,28,0,28,0,28,..,27,4,31,0,31,..,94,51,151,0,151,..,69,15,87,0,87,..,88,6,96,0,93,..,20,0,23,0,25,..,25,3,32,0,32,..,40,22,62,5,66,..,158,41,197,0,197,..,400,87,485,6,498,..,85,35,115,0,115,..,40,5,42,0,42,..,11,0,14
213031349,0,5,0,5,..,81,3,87,0,87,..,123,15,134,0,134,..,19,0,19,0,20,..,9,4,9,0,9,..,33,4,40,0,37,..,584,128,714,3,720,..,193,33,222,10,231,..,2385,465,2849,35,2881,..,13,3,15,377,391,2801,2390,468,2859,405,6068,2706,..,..,..,..,2706,..,0,0,0,0,0,..,50,10,56,0,64,..,0,0,0,0,0,..,224,100,325,0,323,..,330,113,440,8,449,..,48,9,57,0,57,..,596,224,824,4,824,..,47,8,57,0,57,..,7,0,8,0,8,..,12,0,12,0,12,..,11,0,15,0,15,..,102,14,116,0,116,..,10,0,10,0,10,..,70,8,77,0,77,..,12,0,12,0,12,..,14,0,17,0,17,..,16,0,16,0,16,..,54,10,57,0,57,..,172,23,197,0,197,..,162,20,183,0,179,..,24,3,26,0,26,..,25,15,32
213031350,0,5,0,5,..,33,3,40,0,40,..,35,3,37,0,37,..,19,0,20,0,20,..,9,4,10,0,10,..,14,3,12,0,12,..,149,61,207,0,207,..,133,19,149,3,154,..,935,209,1147,12,1152,..,9,3,16,265,282,3138,947,212,1158,274,4571,3243,..,..,..,..,3243,..,0,0,0,0,0,..,15,6,23,0,23,..,0,0,0,0,0,..,30,21,54,0,54,..,37,15,53,0,54,..,4,8,15,0,15,..,76,47,116,0,121,..,15,9,19,0,19,..,9,0,14,0,14,..,14,0,14,0,14,..,12,0,16,0,16,..,82,41,124,0,124,..,21,9,34,0,34,..,28,4,28,0,28,..,3,3,4,0,4,..,7,0,7,0,7,..,8,0,5,0,5,..,24,4,25,0,25,..,83,28,105,0,105,..,49,18,68,0,68,..,14,0,15,0,15,..,4,0,11
213031351,0,3,0,3,..,49,0,49,0,49,..,66,9,75,0,75,..,21,3,28,0,28,..,7,0,7,0,7,..,24,7,27,0,27,..,373,121,490,3,495,..,426,45,466,10,475,..,1925,328,2252,20,2274,..,20,7,25,369,394,3224,1941,335,2272,388,5889,3091,..,..,..,..,3091,..,3,0,3,0,3,..,40,8,48,0,48,..,0,0,0,0,0,..,66,43,112,3,112,..,54,22,77,0,77,..,14,6,20,0,20,..,134,72,203,3,208,..,46,16,61,0,61,..,10,0,10,0,10,..,13,0,19,0,14,..,12,0,12,0,12,..,76,31,109,0,105,..,53,13,66,0,66,..,53,9,57,0,59,..,40,3,49,0,49,..,5,0,5,0,5,..,18,6,28,0,28,..,105,11,110,0,110,..,271,41,310,0,312,..,98,29,129,3,136,..,10,4,16,0,16,..,7,0,10
213031352,0,7,0,7,..,25,3,24,0,24,..,66,6,70,0,70,..,9,0,9,0,9,..,9,0,8,0,8,..,7,3,9,0,9,..,145,40,187,0,187,..,104,28,130,6,132,..,1220,265,1482,15,1495,..,18,0,16,375,396,5258,1237,265,1503,391,7153,5504,..,..,..,..,5504,..,5,0,5,0,5,..,52,7,63,0,63,..,0,0,0,0,0,..,56,17,75,0,75,..,75,13,86,0,87,..,3,5,11,0,11,..,134,37,175,0,176,..,17,9,31,0,32,..,13,0,16,0,16,..,27,0,29,0,29,..,33,3,38,0,38,..,260,115,378,0,380,..,11,0,11,0,11,..,14,0,14,0,14,..,8,4,11,0,11,..,5,0,11,0,11,..,0,0,0,0,0,..,24,0,30,0,30,..,73,3,72,0,72,..,131,31,163,5,169,..,17,3,17,0,17,..,10,3,8
213041353,0,4,0,4,..,14,0,15,0,15,..,32,0,30,0,30,..,7,0,7,0,7,..,6,0,6,0,6,..,3,0,3,0,3,..,18,0,20,0,25,..,88,24,107,0,107,..,586,55,639,9,650,..,10,0,18,532,545,8747,597,58,654,537,9944,9190,..,..,..,..,9190,..,15,0,15,0,15,..,11,0,13,0,16,..,0,0,0,0,0,..,7,0,7,0,7,..,13,5,19,0,20,..,0,0,0,0,0,..,21,5,29,0,31,..,20,6,27,0,29,..,22,0,20,0,20,..,12,0,13,0,13,..,33,0,38,0,38,..,32,3,37,0,36,..,0,0,0,0,0,..,19,0,19,0,19,..,33,8,39,0,39,..,0,0,4,0,4,..,7,0,7,0,7,..,5,3,9,0,9,..,67,13,83,0,83,..,46,6,53,0,53,..,0,0,4,0,4,..,0,0,0
213041355,0,18,0,18,..,252,6,258,4,262,..,133,11,143,0,145,..,42,0,45,0,40,..,3,0,3,0,3,..,111,10,115,0,115,..,81,36,120,3,122,..,335,35,369,10,375,..,3267,326,3592,31,3625,..,25,5,26,445,475,5872,3294,326,3622,477,9973,5892,..,..,..,..,5892,..,4,0,4,0,4,..,269,41,304,0,310,..,0,0,0,0,0,..,54,13,65,0,65,..,67,25,93,3,89,..,27,8,32,0,32,..,144,44,188,3,194,..,150,15,169,0,170,..,4,0,4,0,5,..,13,0,16,0,16,..,6,3,13,0,13,..,221,19,238,0,238,..,14,0,15,0,17,..,144,7,147,0,154,..,236,38,269,0,271,..,101,12,115,0,115,..,55,3,56,0,56,..,43,5,46,3,49,..,592,65,653,7,663,..,307,21,334,3,335,..,8,0,12,0,12,..,3,0,3
213041356,0,7,0,7,..,69,4,69,0,70,..,92,10,99,0,99,..,3,0,4,0,4,..,8,0,12,0,12,..,44,7,48,0,48,..,45,22,63,0,63,..,324,77,397,4,407,..,1416,223,1642,20,1665,..,33,3,41,588,621,7043,1454,229,1683,602,9328,7154,..,..,..,..,7154,..,5,0,5,0,5,..,48,12,60,3,60,..,0,0,0,0,0,..,16,6,18,0,18,..,39,17,55,0,55,..,11,3,14,0,14,..,66,26,86,0,89,..,50,6,51,0,56,..,8,0,6,0,6,..,6,0,7,0,7,..,32,0,36,0,36,..,54,7,67,0,62,..,8,3,8,0,8,..,36,8,41,0,41,..,34,3,40,0,40,..,15,0,11,0,11,..,12,0,12,0,12,..,4,10,16,0,16,..,111,20,127,0,127,..,68,5,73,0,72,..,0,0,0,0,0,..,0,3,9
213041357,0,22,0,22,..,208,3,215,3,221,..,77,6,85,0,89,..,15,0,15,0,15,..,19,0,21,0,21,..,34,3,37,0,37,..,48,13,60,7,66,..,495,147,633,5,642,..,2092,328,2418,35,2450,..,42,8,47,724,772,8264,2132,332,2466,760,11494,8555,..,..,..,..,8555,..,9,0,9,0,9,..,78,18,93,0,92,..,0,0,0,0,0,..,12,9,26,0,24,..,42,17,60,0,60,..,0,0,0,0,0,..,60,25,85,0,83,..,39,10,47,0,47,..,7,0,7,0,8,..,18,4,22,0,24,..,21,0,21,0,21,..,50,5,58,0,54,..,28,3,34,0,36,..,127,11,134,4,138,..,182,50,228,7,231,..,77,4,82,0,77,..,52,3,60,0,61,..,20,8,32,0,32,..,488,84,566,7,579,..,62,8,68,4,73,..,3,0,6,0,6,..,12,9,15
213041358,0,9,0,9,..,91,5,94,0,90,..,72,7,84,0,85,..,12,0,12,0,12,..,5,0,8,0,4,..,30,7,28,0,33,..,25,15,41,0,41,..,352,41,394,8,400,..,1423,170,1593,22,1616,..,34,7,36,552,592,6341,1459,172,1631,575,8547,6592,..,..,..,..,6592,..,10,0,10,0,10,..,88,21,106,0,103,..,3,0,3,0,3,..,14,4,13,0,13,..,35,13,48,0,48,..,3,0,3,0,3,..,46,17,69,0,68,..,27,3,37,0,37,..,8,0,8,0,8,..,15,0,15,0,15,..,20,0,20,0,20,..,38,11,49,0,49,..,27,0,27,0,27,..,68,8,76,0,77,..,76,7,82,0,82,..,49,0,47,0,47,..,24,0,20,0,20,..,25,14,40,0,40,..,259,37,298,0,297,..,58,8,67,0,67,..,9,0,9,0,9,..,3,4,3
213041359,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,3,0,5,0,5,..,0,0,0,0,0,..,5,0,5,0,5,..,3,0,6,0,6,..,18,3,26,0,26,..,200,20,222,3,223,..,3,0,3,927,932,622,206,20,226,932,1775,540,..,..,..,..,540,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,3,3,0,3,..,0,0,0,0,0,..,0,3,3,0,3,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,3,7,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,12,0,12,0,12,..,18,0,18,0,18,..,0,0,0,0,0,..,3,0,3
213041360,0,14,0,14,..,289,8,301,0,301,..,116,7,124,0,129,..,81,4,86,0,86,..,18,4,29,0,29,..,135,10,142,0,142,..,245,81,329,0,329,..,473,80,554,12,572,..,3851,451,4309,34,4343,..,22,4,31,342,372,4749,3877,462,4336,382,9460,4768,..,..,..,..,4768,..,3,0,3,0,3,..,269,32,304,6,305,..,0,0,0,0,0,..,81,19,95,0,95,..,107,39,150,0,150,..,95,47,147,0,147,..,288,104,389,0,389,..,162,8,174,3,177,..,0,0,0,0,0,..,8,0,8,0,8,..,8,0,9,0,9,..,124,16,139,4,145,..,16,3,14,0,14,..,227,9,234,0,240,..,241,28,265,4,265,..,99,6,98,3,104,..,96,8,111,0,111,..,72,7,79,0,79,..,743,62,800,5,810,..,183,5,187,3,190,..,9,0,10,0,10,..,5,6,17
213041461,0,3,0,3,..,153,9,163,0,163,..,62,12,68,0,70,..,13,0,15,0,15,..,0,0,0,0,0,..,11,5,14,0,14,..,88,17,113,0,108,..,188,47,232,4,237,..,965,159,1117,9,1127,..,10,0,8,72,78,1060,972,155,1125,81,2268,1140,..,..,..,..,1140,..,0,0,0,0,0,..,28,8,40,0,40,..,0,0,0,0,0,..,18,10,25,0,25,..,13,4,16,0,16,..,21,13,31,0,31,..,56,26,78,0,78,..,14,3,23,0,23,..,5,0,3,0,3,..,3,0,3,0,3,..,9,0,9,0,9,..,39,3,42,0,39,..,4,0,3,0,3,..,28,8,34,0,34,..,24,7,30,0,30,..,35,3,38,0,38,..,16,0,17,0,17,..,16,0,16,0,16,..,120,18,136,0,136,..,24,4,28,0,28,..,0,0,0,0,0,..,3,0,5
213041462,0,14,0,15,..,170,3,177,0,175,..,51,8,59,0,59,..,30,3,32,0,32,..,6,0,10,0,10,..,45,9,50,0,51,..,167,69,241,0,241,..,227,30,254,4,259,..,1504,228,1734,14,1744,..,4,5,12,119,127,1148,1513,235,1745,130,3020,1121,..,..,..,..,1121,..,0,0,3,0,3,..,76,18,97,0,97,..,0,0,0,0,0,..,29,9,41,0,41,..,34,16,53,0,53,..,27,11,32,0,32,..,92,32,126,0,126,..,24,5,30,0,32,..,0,0,0,0,0,..,9,0,9,0,9,..,4,0,4,0,4,..,40,3,39,0,40,..,7,0,7,0,7,..,71,5,75,0,75,..,81,13,97,0,97,..,26,3,28,0,26,..,60,11,71,0,71,..,26,0,26,0,26,..,278,31,300,0,303,..,46,3,50,0,50,..,0,0,0,0,0,..,4,0,8
213041463,0,16,0,23,..,504,10,509,3,516,..,154,12,172,0,174,..,66,6,73,0,73,..,10,5,15,0,15,..,94,4,94,0,96,..,242,58,304,3,307,..,551,92,637,7,643,..,3742,411,4153,36,4187,..,37,7,44,506,547,5120,3777,412,4190,540,9857,5087,..,..,..,..,5087,..,11,0,11,0,11,..,213,40,253,0,255,..,0,0,0,0,0,..,89,24,110,0,110,..,145,47,194,4,197,..,30,13,44,0,44,..,271,86,355,4,358,..,102,11,108,0,115,..,10,0,7,0,7,..,17,0,12,0,12,..,7,0,7,0,7,..,122,12,134,0,136,..,30,0,30,0,30,..,175,14,185,0,185,..,148,23,167,0,167,..,92,3,90,0,94,..,86,14,104,0,104,..,47,6,47,3,52,..,578,57,628,3,634,..,163,9,170,0,178,..,21,0,25,0,25,..,35,6,36
213051361,0,8,0,8,..,208,8,215,3,219,..,96,4,105,7,111,..,70,3,70,0,70,..,9,0,14,0,14,..,15,3,18,0,18,..,38,12,54,0,54,..,486,139,623,7,631,..,2672,398,3067,41,3106,..,27,7,38,479,520,5999,2707,406,3106,522,9626,5939,..,..,..,..,5939,..,3,0,3,0,3,..,226,44,271,0,272,..,0,0,0,0,0,..,35,16,52,0,52,..,95,28,123,0,123,..,8,3,17,0,17,..,137,41,184,0,186,..,30,6,34,0,34,..,3,0,3,0,3,..,15,0,15,0,13,..,25,0,26,0,26,..,77,16,96,0,97,..,54,4,58,3,60,..,136,19,150,0,150,..,124,25,151,0,151,..,47,4,55,3,59,..,98,10,104,0,105,..,86,13,102,0,103,..,553,77,628,5,631,..,197,35,227,0,232,..,8,3,16,0,16,..,5,5,7
213051362,0,33,0,31,..,236,8,250,5,256,..,82,16,100,0,102,..,66,6,71,0,71,..,16,0,18,0,18,..,27,8,32,0,32,..,79,26,110,0,110,..,612,286,898,10,908,..,2824,593,3411,32,3442,..,26,13,37,474,515,5750,2847,607,3452,505,9711,5712,..,..,..,..,5712,..,8,0,8,0,8,..,174,36,209,0,208,..,0,0,0,0,0,..,42,18,66,3,64,..,151,67,218,0,218,..,20,3,27,0,27,..,215,90,309,3,309,..,32,0,32,0,30,..,12,0,12,0,12,..,13,0,13,0,13,..,16,0,16,0,16,..,68,14,86,0,86,..,95,15,114,0,114,..,155,10,169,3,170,..,171,23,200,0,200,..,41,4,48,0,49,..,83,11,89,0,89,..,147,15,162,0,167,..,702,84,779,3,785,..,125,22,153,3,151,..,7,5,12,0,12,..,14,6,20
213051363,0,19,0,19,..,217,12,224,0,225,..,39,5,40,0,40,..,25,0,23,0,23,..,21,3,25,0,25,..,0,0,0,0,0,..,54,10,61,0,63,..,381,144,532,9,541,..,2023,375,2405,21,2429,..,6,5,13,297,316,1911,2032,386,2416,320,4651,1697,..,..,..,..,1697,..,4,0,4,0,4,..,60,14,79,0,79,..,0,0,0,0,0,..,80,19,100,0,95,..,236,106,345,0,345,..,9,3,16,0,16,..,328,135,458,0,461,..,7,0,7,0,7,..,4,0,4,0,4,..,11,3,19,0,19,..,3,0,3,0,3,..,20,6,24,0,24,..,30,3,30,0,30,..,178,13,193,0,193,..,175,17,188,0,190,..,22,0,22,0,22,..,39,4,39,0,39,..,99,16,114,0,114,..,535,51,582,0,587,..,28,0,28,0,30,..,8,0,11,0,11,..,12,7,14
213051365,3,106,0,106,..,734,14,752,9,761,..,127,11,132,0,138,..,208,10,217,3,218,..,14,0,14,0,19,..,15,0,19,0,21,..,88,38,123,0,123,..,1726,255,1982,33,2017,..,8343,856,9193,96,9289,..,55,24,83,861,942,7147,8400,881,9278,957,17377,7208,..,..,..,..,7208,..,22,0,23,0,23,..,375,61,435,13,452,..,0,0,0,0,0,..,89,22,113,0,113,..,221,89,304,3,313,..,20,3,21,0,23,..,323,116,438,5,444,..,39,4,49,0,49,..,11,0,11,0,9,..,43,0,43,0,43,..,20,0,19,0,17,..,63,8,68,0,68,..,246,15,258,0,258,..,917,72,987,7,991,..,1112,185,1296,9,1304,..,218,16,234,3,235,..,462,60,529,3,529,..,610,84,689,5,695,..,3563,426,3985,27,4018,..,93,3,92,0,95,..,22,0,19,0,19,..,7,3,17
213051366,4,46,0,46,..,492,17,505,5,515,..,86,9,97,3,103,..,150,13,158,6,168,..,19,0,17,0,17,..,13,3,16,0,16,..,137,46,189,0,189,..,1270,169,1440,40,1478,..,6478,754,7230,104,7334,..,30,21,47,1638,1682,3399,6512,767,7276,1740,12421,3258,..,..,..,..,3258,..,3,0,3,0,3,..,392,48,446,4,448,..,0,0,0,0,0,..,91,35,124,0,124,..,307,155,461,4,467,..,28,10,40,0,40,..,433,195,626,4,631,..,8,0,12,0,12,..,0,0,0,0,0,..,29,0,26,0,28,..,8,0,8,0,8,..,39,3,36,0,36,..,253,22,276,0,276,..,670,47,716,7,723,..,627,122,748,9,759,..,73,11,84,0,88,..,501,86,589,7,592,..,419,72,484,3,493,..,2542,351,2891,29,2924,..,48,0,48,0,48,..,23,0,22,0,22,..,30,15,44
213051368,0,9,0,9,..,51,0,57,0,57,..,23,5,32,0,32,..,9,0,14,0,14,..,13,0,13,0,13,..,4,3,7,0,7,..,25,7,28,0,28,..,151,112,258,8,266,..,1090,222,1310,19,1326,..,14,9,18,323,339,3910,1098,224,1329,341,5574,3966,..,..,..,..,3966,..,4,0,4,0,4,..,22,6,28,0,28,..,0,0,0,0,0,..,21,8,27,0,27,..,35,13,47,0,47,..,0,0,0,0,0,..,54,24,78,0,78,..,17,3,18,0,18,..,3,0,3,0,3,..,9,0,9,0,9,..,11,0,11,0,11,..,39,7,46,0,49,..,18,4,21,0,21,..,39,4,43,0,41,..,62,10,70,0,72,..,14,0,14,0,14,..,5,0,5,0,5,..,38,3,44,0,44,..,169,20,189,0,189,..,343,88,436,8,443,..,9,0,9,0,9,..,8,4,10
213051369,0,33,0,35,..,256,7,266,3,264,..,73,4,83,0,83,..,93,7,106,0,102,..,18,3,21,0,21,..,16,0,13,0,13,..,40,3,42,0,42,..,810,202,1013,15,1032,..,2934,372,3303,37,3348,..,38,8,47,605,656,7463,2970,381,3356,646,11462,7732,..,..,..,..,7732,..,10,0,10,0,10,..,92,14,104,3,108,..,5,0,5,0,5,..,33,8,40,0,40,..,92,12,103,0,106,..,12,0,13,0,13,..,130,23,157,0,153,..,19,3,23,0,23,..,7,0,7,0,8,..,35,3,34,0,34,..,18,0,15,0,15,..,30,3,30,0,30,..,102,10,116,0,115,..,302,23,326,0,331,..,305,39,346,0,345,..,91,0,98,3,98,..,79,12,93,0,97,..,121,9,126,0,127,..,1004,91,1095,7,1106,..,62,5,65,0,65,..,5,0,5,0,5,..,8,3,7
213051464,0,15,0,15,..,110,4,113,0,113,..,63,3,63,0,63,..,36,0,43,0,43,..,5,0,8,0,8,..,15,0,15,0,15,..,58,10,66,3,68,..,287,24,313,11,320,..,1990,301,2289,25,2310,..,15,0,18,316,332,3502,2004,299,2305,342,6149,3270,..,..,..,..,3270,..,50,3,52,0,52,..,65,3,69,0,75,..,0,0,0,0,0,..,111,33,141,0,140,..,384,192,579,0,579,..,31,13,47,0,47,..,531,234,767,0,766,..,24,3,27,0,27,..,3,0,3,0,3,..,33,0,34,0,34,..,14,0,14,0,14,..,52,4,55,4,59,..,32,0,36,0,36,..,147,8,156,0,158,..,92,6,100,0,98,..,24,0,24,0,24,..,27,4,30,0,34,..,26,3,26,0,26,..,350,23,376,4,376,..,69,3,69,0,66,..,10,0,10,0,10,..,45,12,59
213051465,4,38,0,38,..,401,23,424,3,430,..,87,6,94,0,94,..,115,9,122,0,122,..,26,8,30,0,30,..,25,7,28,0,28,..,140,28,169,0,169,..,622,81,698,17,715,..,4177,578,4748,55,4805,..,11,12,22,448,472,6236,4192,583,4772,501,11517,6070,..,..,..,..,6070,..,37,0,37,0,37,..,194,22,215,4,213,..,0,0,0,0,0,..,188,68,254,0,254,..,621,259,878,3,878,..,29,14,43,0,43,..,832,339,1171,3,1177,..,44,6,51,0,51,..,16,3,18,0,18,..,30,4,35,0,32,..,28,0,28,0,28,..,106,10,118,0,117,..,44,4,53,0,53,..,438,19,461,0,464,..,118,22,138,0,138,..,69,4,75,3,74,..,89,11,100,0,100,..,133,11,145,3,143,..,896,75,970,6,982,..,102,16,121,0,124,..,41,3,44,0,44,..,67,26,97
213051466,0,28,0,28,..,316,12,324,0,331,..,51,8,56,0,56,..,100,0,102,0,106,..,5,0,12,0,12,..,9,3,15,0,15,..,44,15,53,0,53,..,431,69,499,16,511,..,3220,433,3646,27,3674,..,11,9,16,284,301,3299,3227,433,3665,311,7276,3071,..,..,..,..,3071,..,44,3,48,0,48,..,40,5,47,0,43,..,0,0,0,0,0,..,172,35,207,0,207,..,536,242,771,3,777,..,27,15,38,0,38,..,734,291,1024,3,1030,..,20,0,16,0,16,..,7,0,7,0,7,..,49,3,52,0,52,..,12,0,12,0,12,..,32,0,30,0,33,..,41,5,50,0,50,..,432,9,439,0,445,..,106,11,119,0,115,..,53,3,60,0,60,..,71,6,78,0,78,..,229,22,243,0,244,..,935,57,989,7,992,..,33,0,38,0,38,..,34,5,37,0,37,..,92,39,133
