SA2_MAINCODE_2016,South_Africa_Before_1946,South_Africa_1946_1955,South_Africa_1956_1965,South_Africa_1966_1975,South_Africa_1976_1985,South_Africa_1986_1995,South_Africa_1996_2005,South_Africa_2006_2010,South_Africa_2011,South_Africa_2012,South_Africa_2013,South_Africa_2014,South_Africa_2015,South_Africa_2016,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1946,Sri_Lanka_1946_1955,Sri_Lanka_1956_1965,Sri_Lanka_1966_1975,Sri_Lanka_1976_1985,Sri_Lanka_1986_1995,Sri_Lanka_1996_2005,Sri_Lanka_2006_2010,Sri_Lanka_2011,Sri_Lanka_2012,Sri_Lanka_2013,Sri_Lanka_2014,Sri_Lanka_2015,Sri_Lanka_2016,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Thailand_Before_1946,Thailand_1946_1955,Thailand_1956_1965,Thailand_1966_1975,Thailand_1976_1985,Thailand_1986_1995,Thailand_1996_2005,Thailand_2006_2010,Thailand_2011,Thailand_2012,Thailand_2013,Thailand_2014,Thailand_2015,Thailand_2016,Thailand_Yr_arrival_ns,Thailand_Tot,FYROM_Before_1946,FYROM_1946_1955,FYROM_1956_1965,FYROM_1966_1975,FYROM_1976_1985,FYROM_1986_1995,FYROM_1996_2005,FYROM_2006_2010,FYROM_2011,FYROM_2012,FYROM_2013,FYROM_2014,FYROM_2015,FYROM_2016,FYROM_arrival_ns,FYROM_Tot,Turkey_Before_1946,Turkey_1946_1955,Turkey_1956_1965,Turkey_1966_1975,Turkey_1976_1985,Turkey_1986_1995,Turkey_1996_2005,Turkey_2006_2010,Turkey_2011,Turkey_2012,Turkey_2013,Turkey_2014,Turkey_2015,Turkey_2016,Turkey_Yr_arrival_ns,Turkey_Tot,United_Kingdom_Before_1946,United_Kingdom_1946_1955,United_Kingdom_1956_1965,United_Kingdom_1966_1975,United_Kingdom_1976_1985,United_Kingdom_1986_1995,United_Kingdom_1996_2005,United_Kingdom_2006_2010,United_Kingdom_2011,United_Kingdom_2012,United_Kingdom_2013,United_Kingdom_2014,United_Kingdom_2015,United_Kingdom_2016,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1946,USA_1946_1955,USA_1956_1965,USA_1966_1975,USA_1976_1985,USA_1986_1995,USA_1996_2005,USA_2006_2010,United_States_America_2011,United_States_America_2012,United_States_America_2013,United_States_America_2014,United_States_America_2015,United_States_America_2016,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1946,Vietnam_1946_1955,Vietnam_1956_1965,Vietnam_1966_1975,Vietnam_1976_1985,Vietnam_1986_1995,Vietnam_1996_2005,Vietnam_2006_2010,Vietnam_2011,Vietnam_2012,Vietnam_2013,Vietnam_2014,Vietnam_2015,Vietnam_2016,Vietnam_Yr_arrival_NS,Vietnam_Tot,Zimbabwe_Before_1946,Zimbabwe_1946_1955,Zimbabwe_1956_1965,Zimbabwe_1966_1975,Zimbabwe_1976_1985,Zimbabwe_1986_1995,Zimbabwe_1996_2005,Zimbabwe_2006_2010,Zimbabwe_2011,Zimbabwe_2012,Zimbabwe_2013,Zimbabwe_2014,Zimbabwe_2015,Zimbabwe_2016,Zimbabwe_Yr_arrival_NS,Zimbabwe_Tot,Born_elsewhere_Before_1946,Born_elsewhere_1946_1955,Born_elsewhere_1956_1965,Born_elsewhere_1966_1975,Born_elsewhere_1976_1985,Born_elsewhere_1986_1995,Born_elsewhere_1996_2005,Born_elsewhere_2006_2010,Born_elsewhere_2011,Born_elsewhere_2012,Born_elsewhere_2013,Born_elsewhere_2014,Born_elsewhere_2015,Born_elsewhere_2016,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1946,Tot_1946_1955,Tot_1956_1965,Tot_1966_1975,Tot_1976_1985,Tot_1986_1995,Tot_1996_2005,Tot_2006_2010,Tot_2011,Tot_2012,Tot_2013,Tot_2014,Tot_2015,Tot_2016,Tot_Yr_arrival_NS,Tot_Tot
207011154,0,0,3,4,10,3,4,6,0,0,0,0,0,0,0,29,0,0,3,6,3,13,0,6,0,3,0,0,0,0,0,31,0,0,0,0,3,0,3,3,0,0,0,0,0,0,3,17,0,0,3,8,0,0,4,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,18,27,32,23,25,24,10,4,3,0,3,8,5,4,181,0,0,0,8,7,0,4,5,3,0,0,0,0,0,0,25,0,0,0,3,25,19,4,3,3,0,0,0,11,3,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,16,32,18,22,29,26,8,3,0,10,3,7,12,204,6,112,220,203,186,258,251,191,63,54,26,60,56,45,41,1767
207011155,0,0,0,14,26,18,34,17,0,0,0,0,0,0,0,110,0,3,3,12,13,25,11,14,7,0,14,0,5,0,0,113,0,0,0,3,0,5,9,6,0,0,3,0,0,0,0,23,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,3,4,0,0,0,0,0,0,4,0,14,14,48,107,109,77,77,125,86,16,19,12,8,6,7,27,740,0,0,0,10,9,14,16,20,9,3,8,9,9,0,4,101,0,0,0,3,47,11,9,3,3,3,0,0,3,7,0,95,0,0,0,0,3,4,4,3,0,0,0,0,0,0,0,17,8,33,26,44,38,86,87,56,15,22,14,19,14,12,26,493,33,206,279,358,437,638,773,618,148,160,157,189,160,93,144,4376
207021156,0,0,0,0,3,8,14,24,0,7,3,0,7,0,0,56,0,0,0,11,3,13,5,5,3,3,0,0,0,0,4,52,0,0,0,0,0,5,11,3,0,0,4,0,0,0,0,20,0,4,8,12,6,4,0,0,0,0,0,0,0,0,0,36,0,0,4,10,6,4,0,0,0,0,0,0,0,0,0,17,0,13,25,31,18,14,9,9,0,0,4,4,0,0,3,133,0,0,0,0,4,4,9,6,0,0,0,0,0,0,0,26,0,0,0,0,95,48,12,3,4,0,3,3,0,4,10,184,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,32,49,67,78,71,81,43,0,6,3,9,8,5,15,467,7,442,741,487,435,634,623,428,80,86,83,86,59,47,157,4406
207021157,0,0,0,3,27,27,58,34,7,0,3,5,9,14,3,188,0,3,9,9,13,44,30,12,0,0,0,3,3,3,0,126,0,0,0,0,3,0,7,15,0,0,0,0,3,4,0,35,0,7,13,15,3,3,0,0,0,0,0,0,0,0,0,40,0,0,0,12,3,6,12,0,0,0,0,0,0,0,3,39,3,45,76,82,32,37,50,45,7,6,9,8,0,3,11,403,0,0,0,9,0,10,7,10,0,0,4,9,8,8,0,65,0,0,0,0,138,56,16,9,0,3,9,4,10,5,11,256,0,0,0,0,7,0,5,6,0,0,0,0,0,0,0,18,7,91,95,93,102,146,170,89,18,34,29,31,34,13,20,973,25,497,941,691,806,1581,1724,1622,335,406,385,456,418,282,313,10487
207021159,0,0,0,5,31,27,84,42,4,7,0,5,10,12,6,221,0,3,3,5,24,51,24,17,0,3,0,0,0,0,0,134,0,0,0,0,5,3,6,0,0,0,0,0,0,3,0,19,0,3,3,40,3,13,6,0,0,0,0,0,0,0,9,77,0,0,0,21,3,3,5,0,0,0,0,0,0,0,3,38,8,50,85,74,45,46,56,62,15,10,5,5,5,0,23,491,0,0,0,7,9,11,18,9,0,5,0,0,0,0,0,61,0,0,0,0,66,7,3,3,0,0,0,0,0,3,0,90,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,19,0,60,42,82,66,118,124,45,3,9,11,11,14,4,27,615,21,422,623,680,657,1153,1130,770,141,155,143,165,157,86,236,6543
207021160,0,0,0,0,17,21,38,27,5,9,3,5,5,3,0,127,0,0,0,9,6,17,20,11,0,0,4,0,5,0,5,75,0,0,0,0,0,7,7,7,0,3,0,3,3,0,0,33,0,5,3,4,8,0,4,0,0,0,0,0,0,0,0,30,0,0,0,5,7,5,3,0,0,0,3,0,0,0,0,21,6,26,54,50,19,21,34,18,3,6,0,0,3,0,13,264,0,0,0,9,0,4,12,7,0,3,3,4,3,0,0,40,0,0,0,0,66,19,9,7,0,0,5,3,3,0,4,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,54,57,69,63,107,80,39,7,5,3,12,6,3,37,536,22,337,644,517,457,825,839,536,102,144,133,137,96,53,216,5069
207021424,0,0,0,4,10,29,70,54,0,14,6,8,3,7,0,204,0,3,7,10,8,38,10,10,0,0,0,5,0,0,0,85,0,0,0,3,3,0,4,4,0,0,0,0,0,0,0,15,0,0,3,16,0,3,0,0,0,0,0,0,0,0,0,18,0,0,0,6,8,0,3,0,0,0,0,0,0,0,0,20,7,40,42,55,44,26,51,47,5,16,4,3,8,0,5,357,0,0,0,0,0,4,12,3,0,7,6,0,4,0,3,36,0,0,0,0,78,32,11,8,0,0,0,3,0,3,0,143,0,0,0,0,0,0,13,3,0,0,3,0,3,0,0,17,0,40,52,53,60,153,107,47,5,11,16,15,20,4,17,602,13,263,522,492,629,1374,1241,929,146,224,192,228,271,94,159,6777
207021425,0,0,3,4,11,9,41,33,3,0,0,8,8,0,0,120,0,0,14,6,7,26,18,24,6,0,3,0,3,0,0,104,0,0,0,0,4,0,3,6,3,3,0,0,3,0,0,30,0,0,12,7,3,0,0,0,0,0,0,0,0,0,5,21,0,0,0,10,0,5,4,0,0,0,0,0,0,0,0,18,7,51,66,48,31,20,20,12,3,12,6,0,3,4,0,273,0,0,0,0,3,4,3,0,4,3,0,3,0,0,0,31,0,0,0,0,86,39,12,7,0,0,0,0,7,5,0,157,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,8,3,37,28,29,49,147,102,52,14,21,21,22,35,12,12,579,17,270,419,340,535,1035,1264,1117,270,264,343,275,350,181,199,6882
207031161,0,0,3,5,14,13,21,19,5,0,5,3,0,0,0,98,0,4,10,25,23,32,25,28,3,3,11,7,4,6,5,177,0,0,0,0,0,9,19,21,0,3,4,10,0,0,0,60,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,3,6,0,3,0,0,0,0,0,0,20,7,69,105,153,88,70,83,62,3,15,9,0,5,0,21,701,0,0,3,5,13,9,21,5,3,0,6,7,0,0,0,81,0,0,0,4,90,51,22,13,3,0,3,3,9,0,0,203,0,0,0,0,6,4,3,3,0,0,0,0,0,0,0,15,3,31,54,72,81,91,99,73,27,17,22,21,30,29,21,679,26,241,412,499,575,907,1207,1154,198,266,302,309,268,199,197,6747
207031162,0,0,0,11,14,4,10,9,7,0,5,0,0,0,0,62,0,0,3,12,7,37,15,7,0,5,3,3,3,9,0,113,0,0,0,0,0,6,4,3,0,0,0,0,0,0,0,19,0,0,5,4,0,3,0,0,0,0,0,0,0,0,0,9,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,8,12,39,63,83,44,27,29,24,10,4,9,0,4,0,18,354,0,0,0,3,0,8,6,3,0,3,0,4,0,0,0,27,0,0,0,3,99,49,6,9,4,3,0,0,0,0,4,184,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,11,0,24,23,37,69,63,46,45,4,5,7,17,6,3,4,347,15,146,258,316,395,549,630,491,103,96,112,109,111,44,112,3489
207031163,0,0,0,6,7,4,15,3,0,3,0,3,0,3,0,55,0,0,11,8,6,17,25,37,0,12,16,10,26,20,0,186,0,0,4,0,3,6,23,19,0,0,4,9,3,3,0,70,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,28,64,86,47,41,51,25,9,3,6,9,0,0,15,386,0,0,0,15,3,10,15,5,5,0,3,3,3,0,0,63,0,0,0,7,125,32,21,36,10,14,20,15,26,15,10,331,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,16,0,21,35,64,71,113,160,108,27,34,56,55,50,46,46,876,5,127,277,362,483,880,1405,1718,424,522,652,834,930,514,447,9587
207031164,0,0,3,4,9,15,43,6,3,0,0,0,0,3,4,92,0,7,10,14,14,25,32,25,0,8,0,11,7,13,0,169,0,0,0,3,3,6,15,6,0,0,8,0,3,0,0,49,0,5,3,11,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,9,3,58,81,108,55,29,63,34,9,3,0,3,3,3,13,457,0,0,3,8,4,8,20,5,8,6,8,8,0,3,5,76,0,0,0,3,75,52,12,14,0,10,0,3,6,3,3,190,0,0,0,0,3,0,5,7,3,0,0,0,0,0,0,26,5,37,58,83,59,117,128,63,19,23,38,25,19,15,27,718,15,211,405,453,499,937,1297,1205,207,296,320,364,394,211,242,7057
207031165,0,0,0,0,5,0,15,17,0,0,0,0,0,3,3,59,0,0,0,9,7,29,35,46,4,14,32,49,78,56,8,387,0,0,0,3,0,3,3,5,4,0,6,12,3,4,7,52,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,36,59,49,37,24,42,11,18,7,10,4,3,3,14,305,0,0,3,3,3,8,6,8,0,0,0,3,0,0,0,38,0,0,0,3,89,19,9,23,4,8,11,16,20,12,3,233,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,11,0,11,29,39,52,42,81,59,7,21,29,44,65,56,20,564,11,125,315,252,322,461,693,837,192,265,361,627,801,611,289,6156
207031166,0,0,0,3,5,3,4,8,0,0,0,0,0,0,0,34,0,0,4,11,20,64,43,62,5,16,23,24,31,16,13,328,0,0,0,0,0,3,9,3,3,0,0,3,0,0,0,27,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,27,52,31,18,16,10,8,0,0,0,0,0,3,9,178,0,0,3,6,0,9,9,0,0,3,0,0,0,0,0,30,0,0,0,3,128,50,14,9,0,7,6,0,6,3,5,235,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,16,0,32,42,50,58,77,76,36,6,8,10,15,20,8,10,442,9,188,448,348,428,708,742,672,158,181,212,207,282,197,176,4946
207031167,0,0,0,0,13,16,16,8,0,3,0,0,4,0,0,71,0,0,3,7,9,10,16,9,4,10,4,4,9,0,0,84,0,0,0,0,3,5,7,9,0,3,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,19,50,75,53,32,75,49,16,0,9,10,12,6,0,406,0,0,0,3,3,8,9,5,0,0,0,0,4,3,0,44,0,0,0,0,26,13,5,12,0,0,0,0,4,4,3,64,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,14,0,14,23,25,26,39,43,25,8,11,13,11,15,11,8,274,15,95,161,201,252,371,520,449,84,97,111,115,157,96,79,2803
208011168,0,3,0,5,24,23,59,49,4,4,7,3,3,12,0,197,0,0,4,0,6,3,3,0,0,0,0,0,0,0,0,20,0,0,0,3,3,0,3,5,0,0,4,0,0,0,0,16,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,4,0,5,0,0,0,0,3,0,0,15,11,63,139,157,109,114,216,151,45,34,27,25,18,19,27,1161,0,3,4,11,0,20,14,37,3,3,3,6,4,10,0,126,0,0,0,0,10,3,0,3,0,0,0,0,0,0,0,15,0,0,0,0,0,3,5,6,0,0,0,0,0,0,0,14,4,27,26,52,45,65,47,29,11,7,10,10,13,3,11,347,24,172,290,385,305,383,552,401,92,80,75,67,72,48,70,3032
208011169,0,0,3,9,34,62,59,33,11,4,7,3,18,12,11,252,0,3,6,10,12,13,4,0,0,0,3,0,0,0,3,61,0,0,0,0,0,4,7,4,3,6,3,0,3,0,3,40,0,0,0,9,4,0,3,0,0,0,0,0,0,0,0,17,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,15,12,105,152,195,140,144,182,195,64,31,59,54,61,43,31,1465,0,0,7,7,19,24,56,42,10,20,17,18,18,14,7,265,0,0,0,3,26,3,3,3,0,3,0,0,4,0,0,44,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,8,86,75,81,130,224,148,76,33,27,35,57,32,13,24,1046,43,391,508,553,589,769,814,666,190,199,238,255,299,172,176,5868
208011170,0,0,0,6,30,52,96,44,3,3,3,4,3,16,3,261,0,0,7,23,9,15,3,0,0,0,0,0,0,0,0,58,0,0,0,0,0,3,0,5,0,0,3,0,0,4,0,22,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,9,46,92,134,92,88,149,122,33,28,32,28,28,9,25,905,0,0,4,6,9,18,30,17,0,4,0,9,11,9,3,120,0,0,0,0,17,10,3,10,3,4,0,0,0,0,0,42,0,0,0,0,4,0,4,5,0,0,0,0,0,0,0,13,8,63,81,89,147,265,134,78,9,12,8,18,22,8,18,961,27,245,403,480,484,678,694,514,111,113,112,147,175,105,101,4388
208011171,0,0,0,3,11,10,25,30,3,10,0,3,4,3,0,104,0,3,3,8,5,4,6,0,0,0,0,0,0,0,0,31,0,0,0,0,3,0,8,9,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,10,3,0,6,0,0,0,0,0,0,0,0,25,0,38,85,85,50,66,138,102,26,38,21,10,7,3,10,685,0,0,0,4,10,3,20,8,3,8,0,3,0,0,0,57,0,0,0,0,8,6,0,0,0,0,0,0,0,4,0,14,0,0,0,0,6,0,3,0,0,0,0,0,0,3,0,16,0,14,26,53,54,95,92,82,16,19,4,9,17,13,16,503,12,98,244,343,267,360,528,430,76,117,84,92,65,52,73,2829
208011172,0,3,0,10,22,19,22,23,0,6,6,3,11,8,3,150,0,3,6,16,4,10,3,3,0,0,0,0,0,0,3,56,0,0,0,0,3,0,4,7,3,6,0,0,0,0,0,19,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,9,0,0,0,15,7,4,8,0,0,0,0,0,0,0,0,34,4,75,116,163,98,133,277,218,51,71,37,34,54,34,19,1396,0,0,4,8,9,7,36,30,15,3,3,7,14,8,3,157,0,0,0,0,10,4,4,7,0,4,0,0,5,0,0,35,0,0,0,0,3,4,0,5,0,0,0,0,0,0,0,12,3,34,37,90,95,190,174,82,31,24,24,24,17,17,12,852,15,208,359,518,453,632,892,657,160,184,129,134,146,111,112,4711
208011173,0,0,0,4,17,16,77,40,3,10,0,14,13,10,0,206,0,0,3,11,10,0,3,4,0,0,0,3,0,0,0,25,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,11,3,3,3,3,0,0,0,0,0,0,0,22,9,84,136,176,112,115,248,215,59,39,56,48,55,25,34,1408,0,0,0,12,12,13,24,19,0,8,18,9,12,4,4,136,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,13,3,40,50,63,72,108,96,49,29,25,20,16,17,14,19,611,26,247,364,431,366,456,680,545,127,110,136,152,157,82,117,3994
208021174,0,0,4,13,34,54,107,63,15,4,0,10,15,0,3,330,0,0,28,41,24,24,9,4,0,0,0,0,3,7,3,143,0,0,0,4,5,3,9,10,3,3,9,0,3,7,3,50,0,0,0,3,0,7,4,0,0,0,0,3,0,0,0,26,0,0,0,11,4,4,0,0,0,0,0,0,0,0,0,22,7,64,104,152,86,89,158,114,40,30,13,17,14,3,21,925,0,0,3,9,11,11,24,21,9,3,3,6,4,0,3,117,0,0,0,0,35,12,17,12,4,7,3,0,6,4,0,107,0,0,0,0,0,0,6,6,0,0,0,3,0,0,0,17,12,69,76,164,203,417,275,147,53,48,61,27,35,18,28,1628,45,283,581,726,657,1058,1322,1120,326,279,273,331,329,145,189,7658
208021176,0,0,4,8,20,47,89,34,8,3,0,7,5,3,5,227,0,3,9,30,18,23,18,27,4,4,6,10,16,6,8,189,0,0,0,0,4,3,24,20,4,9,5,3,5,3,7,86,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,13,0,47,66,86,59,50,65,60,17,14,8,9,0,5,11,494,0,0,3,13,7,11,21,17,6,3,3,3,4,0,3,86,0,0,0,0,33,7,14,16,0,6,13,3,7,9,8,126,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,16,3,31,58,107,162,362,229,174,35,46,54,71,52,54,28,1472,14,174,408,493,498,848,1029,1454,304,403,459,710,692,381,228,8098
208021177,0,0,8,13,86,199,245,57,5,15,9,4,8,0,10,670,0,0,0,12,4,11,10,6,0,9,5,6,5,0,0,70,0,0,0,0,0,3,8,5,7,0,0,0,5,3,0,36,0,0,0,0,0,0,4,6,0,0,3,0,0,0,0,17,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,10,9,58,80,95,64,53,111,78,23,27,35,19,21,15,15,691,0,0,4,12,40,48,59,44,14,14,11,25,15,7,14,311,0,0,0,0,12,10,4,15,0,0,0,8,6,3,3,75,0,0,0,0,9,0,13,3,0,0,0,0,0,0,0,22,36,248,244,133,282,314,239,205,46,58,53,81,84,55,67,2130,122,636,598,444,671,887,1007,836,211,238,266,422,495,315,262,7404
208021178,0,0,10,4,101,322,398,111,0,4,5,7,5,9,5,974,0,0,4,9,15,15,10,5,5,0,0,0,0,4,3,79,0,0,0,0,0,3,5,6,0,0,0,0,3,0,0,17,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,10,5,49,85,83,71,51,78,61,9,23,13,8,5,0,21,571,0,0,5,15,8,20,17,33,9,0,0,7,6,0,7,122,0,0,0,3,16,9,4,7,0,0,0,3,3,3,0,47,0,0,0,0,14,10,7,0,0,0,0,0,3,0,0,41,8,203,216,130,367,573,251,186,29,37,39,41,44,22,52,2198,67,535,646,445,790,1252,1057,718,144,162,166,205,204,134,203,6728
208021179,0,0,4,0,27,60,59,18,3,3,0,0,3,0,0,184,0,0,0,7,5,3,10,4,0,0,0,0,3,0,4,37,0,0,0,3,4,0,0,7,6,0,6,3,3,0,0,38,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,5,3,34,50,93,48,45,50,74,14,27,15,21,12,4,11,514,0,0,0,9,5,12,17,23,3,7,0,4,3,3,9,115,0,0,0,0,14,0,0,5,0,0,0,0,3,0,0,36,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,12,8,64,77,56,121,165,106,90,29,22,17,29,36,7,20,839,24,221,301,323,350,421,427,464,126,134,125,143,163,76,94,3404
208021180,0,0,0,0,3,4,8,5,0,0,0,0,0,0,0,22,0,0,3,14,8,22,9,7,3,0,3,0,9,0,4,85,0,0,0,0,0,6,8,10,0,0,0,0,0,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,9,0,3,21,31,19,18,27,25,0,4,7,6,0,0,3,165,0,0,0,3,3,3,8,6,0,0,4,0,0,0,0,25,0,0,0,0,16,10,3,4,10,3,0,6,0,4,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,43,30,60,65,71,8,14,16,24,14,21,10,392,3,63,254,328,185,287,447,557,119,150,172,157,170,94,90,3076
208021181,0,0,0,0,11,10,30,12,0,0,0,0,0,0,0,68,0,0,3,12,9,11,15,25,9,3,0,3,9,4,0,94,0,0,0,0,0,3,9,11,3,3,0,0,6,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,3,3,0,0,0,0,0,0,0,0,15,3,11,34,67,25,40,34,26,5,9,8,4,4,3,5,280,0,0,0,6,6,4,3,4,0,0,4,3,3,3,0,39,0,0,0,0,26,12,5,6,3,3,0,3,4,3,3,72,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,16,24,65,57,118,87,74,22,24,22,25,15,9,13,583,5,74,202,318,230,370,445,558,144,141,141,191,192,124,86,3207
208021182,0,0,0,15,27,56,84,27,0,0,3,0,7,0,0,221,0,0,4,17,5,28,12,11,4,4,0,5,3,0,0,91,0,0,0,0,0,7,12,9,0,0,4,9,3,0,3,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,7,0,30,42,66,40,43,44,47,18,12,9,17,10,9,7,389,0,0,0,0,6,7,15,17,11,9,0,3,0,3,3,65,0,0,0,0,20,20,10,13,3,5,6,13,18,0,0,101,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,9,0,30,47,68,100,291,189,165,30,23,42,40,35,22,30,1119,10,131,218,314,343,695,794,1156,256,307,385,456,516,327,146,6070
208021426,0,0,3,4,22,62,161,54,6,3,3,7,10,3,4,354,0,0,7,16,12,32,12,9,0,0,0,3,6,4,3,98,0,0,0,0,3,4,8,3,0,3,0,3,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,3,0,0,0,0,0,0,0,4,0,21,3,25,54,85,36,35,60,40,11,3,3,27,4,3,5,385,0,0,0,4,7,3,11,20,6,11,0,0,0,0,0,58,0,0,0,0,45,21,10,13,0,0,3,7,0,0,3,105,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,12,7,39,41,72,141,367,286,179,30,33,38,18,27,39,13,1338,15,181,404,442,432,817,1054,847,158,128,132,169,139,111,105,5137
208021427,0,0,0,10,16,43,67,30,8,0,3,3,6,0,3,196,0,0,9,38,11,26,20,20,0,0,3,0,7,3,0,148,0,0,0,0,3,3,6,10,0,0,0,0,0,0,3,24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,8,0,4,0,3,0,0,0,0,0,0,0,14,6,33,51,78,43,38,53,40,8,10,16,3,4,0,12,404,0,0,0,7,5,7,13,9,0,8,6,4,0,3,0,62,0,0,0,0,36,9,9,3,0,0,0,0,0,4,0,62,0,0,0,0,4,0,4,6,0,0,0,0,0,0,0,18,4,24,54,77,114,282,168,111,20,33,27,50,30,6,32,1037,18,203,417,491,402,630,651,522,90,130,111,129,104,40,110,4050
208031183,0,0,0,3,19,20,37,27,4,0,0,13,3,0,3,134,0,0,0,23,22,57,41,14,0,4,0,0,0,0,0,162,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,15,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,6,0,0,0,21,9,14,4,0,0,0,0,0,0,0,0,46,0,17,35,65,50,26,67,89,12,0,23,6,7,3,11,407,0,0,0,0,0,0,7,6,0,0,4,0,0,0,0,19,0,0,0,0,95,55,13,5,0,0,0,0,0,0,3,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,14,81,142,143,109,37,3,10,3,8,7,9,12,582,0,45,143,325,503,692,588,385,56,43,64,53,50,31,62,3043
208031184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,3,0,17,30
