SA2_MAINCODE_2016,A75_84_L_PinE_NS_14,A75_84_L_PinE_NS_15,A75_84_L_PinE_NS_16,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B00,A75_84_T_00_05,A75_84_T_06_10,A75_84_T_11,A75_84_T_12,A75_84_T_13,A75_84_T_14,A75_84_T_15,A75_84_T_16,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B00,A85ov_SEO_00_05,A85ov_SEO_06_10,A85ov_SEO_11,A85ov_SEO_12,A85ov_SEO_13,A85ov_SEO_14,A85ov_SEO_15,A85ov_SEO_16,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_SOLSE_VWW_B00,A85ov_SOLSE_VWW_00_05,A85ov_SOLSE_VWW_06_10,A85ov_SOLSE_VWW_11,A85ov_SOLSE_VWW_12,A85ov_SOLSE_VWW_13,A85ov_SOLSE_VWW_14,A85ov_SOLSE_VWW_15,A85ov_SOLSE_VWW_16,A85ov_SOLSE_VWW_YNS,A85ov_SOLSE_VWW_T,A85ov_SOLSE_NWNAA_B00,A85ov_SOLSE_NWNAA_00_05,A85ov_SOLSE_NWNAA_06_10,A85ov_SOLSE_NWNAA_11,A85ov_SOLSE_NWNAA_12,A85ov_SOLSE_NWNAA_13,A85ov_SOLSE_NWNAA_14,A85ov_SOLSE_NWNAA_15,A85ov_SOLSE_NWNAA_16,A85ov_SOLSE_NWNAA_YNS,A85ov_SOLSE_NWNAA_T,A85ov_SOLSE_PinE_NS_B00,A85ov_SOLSE_PinE_NS_00_05,A85ov_SOLSE_PinE_NS_06_10,A85ov_SOLSE_PinE_NS_11,A85ov_SOLSE_PinE_NS_12,A85ov_SOLSE_PinE_NS_13,A85ov_SOLSE_PinE_NS_14,A85ov_SOLSE_PinE_NS_15,A85ov_SOLSE_PinE_NS_16,A85ov_SOLSE_PinE_NS_YNS,A85ov_SOLSE_PinE_NS_T,A85ov_SOLSE_T_B00,A85ov_SOLSE_T_00_05,A85ov_SOLSE_T_06_10,A85ov_SOLSE_T_11,A85ov_SOLSE_T_12,A85ov_SOLSE_T_13,A85ov_SOLSE_T_14,A85ov_SOLSE_T_15,A85ov_SOLSE_T_16,A85ov_SOLSE_T_YNS,A85ov_SOLSE_T_T,A85ov_L_PinE_NS_B00,A85ov_L_PinE_NS_00_05,A85ov_L_PinE_NS_06_10,A85ov_L_PinE_NS_11,A85ov_L_PinE_NS_12,A85ov_L_PinE_NS_13,A85ov_L_PinE_NS_14,A85ov_L_PinE_NS_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B00,A85ov_T_00_05,A85ov_T_06_10,A85ov_T_11,A85ov_T_12,A85ov_T_13,A85ov_T_14,A85ov_T_15,A85ov_T_16,A85ov_T_YNS,A85ov_T_T,T_SEO_B00,T_SEO_00_05,T_SEO_06_10,T_SEO_11,T_SEO_12,T_SEO_13,T_SEO_14,T_SEO_15,T_SEO_16,T_SEO_YNS,T_SEO_T,T_SOLSE_VWW_B00,T_SOLSE_VWW_00_05,T_SOLSE_VWW_06_10,T_SOLSE_VWW_11,T_SOLSE_VWW_12,T_SOLSE_VWW_13,T_SOLSE_VWW_14,T_SOLSE_VWW_15,T_SOLSE_VWW_16,T_SOLSE_VWW_YNS,T_SOLSE_VWW_T,T_SOLSE_NWNAA_B00,T_SOLSE_NWNAA_00_05,T_SOLSE_NWNAA_06_10,T_SOLSE_NWNAA_11,T_SOLSE_NWNAA_12,T_SOLSE_NWNAA_13,T_SOLSE_NWNAA_14,T_SOLSE_NWNAA_15,T_SOLSE_NWNAA_16,T_SOLSE_NWNAA_YNS,T_SOLSE_NWNAA_T,T_SOLSE_PinE_NS_B00,T_SOLSE_PinE_NS_00_05,T_SOLSE_PinE_NS_06_10,T_SOLSE_PinE_NS_11,T_SOLSE_PinE_NS_12,T_SOLSE_PinE_NS_13,T_SOLSE_PinE_NS_14,T_SOLSE_PinE_NS_15,T_SOLSE_PinE_NS_16,T_SOLSE_PinE_NS_YNS,T_SOLSE_PinE_NS_T,T_SOLSE_T_B00,T_SOLSE_T_00_05,T_SOLSE_T_06_10,T_SOLSE_T_11,T_SOLSE_T_12,T_SOLSE_T_13,T_SOLSE_T_14,T_SOLSE_T_15,T_SOLSE_T_16,T_SOLSE_T_YNS,T_SOLSE_T_T,T_L_PinE_NS_B00,T_L_PinE_NS_00_05,T_L_PinE_NS_06_10,T_L_PinE_NS_11,T_L_PinE_NS_12,T_L_PinE_NS_13,T_L_PinE_NS_14,T_L_PinE_NS_15,T_L_PinE_NS_16,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B00,T_T_00_05,T_T_06_10,T_T_11,T_T_12,T_T_13,T_T_14,T_T_15,T_T_16,T_T_YNS,T_T_T
210051445,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,10,129,40,40,13,8,8,8,6,0,9,263,224,80,242,38,37,37,16,15,15,25,719,26,5,10,5,0,8,0,3,5,15,75,0,0,3,0,3,0,0,0,0,0,9,249,87,254,40,41,42,16,19,26,40,803,0,0,0,0,0,0,0,0,0,0,0,380,128,296,57,50,46,19,26,26,45,1068
211011251,0,0,0,0,3,324,3,5,0,0,3,0,3,0,10,352,47,0,0,0,0,0,0,0,0,0,46,69,0,0,0,0,0,0,0,0,9,72,24,3,0,0,0,0,0,0,0,5,30,0,0,0,0,0,0,0,0,0,0,3,87,6,0,0,0,0,0,0,0,13,103,0,0,0,0,0,0,0,0,0,0,0,136,4,0,0,0,0,0,0,0,15,152,941,95,85,26,20,11,22,3,3,22,1232,774,281,565,91,99,76,56,69,37,43,2096,161,48,87,16,14,32,33,26,11,25,463,8,0,0,0,0,0,0,0,0,0,16,938,335,654,115,115,105,87,93,52,70,2572,7,3,0,0,0,0,0,0,0,0,4,1888,429,743,137,136,120,110,97,53,89,3806
211011254,0,0,0,0,3,279,7,9,0,0,0,3,3,0,8,304,36,0,0,0,0,0,0,0,0,3,40,22,0,0,0,0,0,0,0,0,0,22,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,0,0,3,72,1146,183,165,31,37,13,23,11,11,46,1681,1096,621,869,137,117,90,110,49,20,41,3162,204,37,130,34,30,24,46,22,15,27,574,11,0,3,0,0,0,0,0,0,0,14,1313,663,1009,171,147,120,161,71,37,74,3746,5,0,0,0,0,0,0,0,0,0,10,2459,843,1175,202,187,133,184,83,50,119,5435
211011255,0,0,0,0,0,61,0,3,0,0,0,0,0,0,4,66,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,14,523,57,39,11,17,6,14,0,3,13,683,380,85,100,11,10,11,3,10,3,14,630,38,9,12,3,8,0,0,7,3,0,80,0,0,0,0,0,0,0,0,0,0,0,421,89,110,16,24,11,7,12,3,12,707,0,0,0,0,0,0,0,0,0,0,0,943,143,149,23,39,17,18,12,8,32,1387
211011256,0,0,0,0,0,275,7,18,0,0,0,0,0,0,8,300,44,0,0,0,0,0,0,0,0,0,46,13,0,0,0,0,0,0,0,0,3,20,14,3,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,31,3,0,0,0,0,0,0,0,3,34,0,0,0,0,0,0,0,0,0,0,0,73,3,0,0,0,0,0,0,0,3,81,1191,141,140,33,22,21,22,19,10,44,1641,1494,435,491,115,74,64,50,49,26,55,2842,251,56,77,18,17,20,24,22,17,24,527,9,4,0,0,0,0,0,0,0,0,15,1753,492,572,130,95,85,76,66,45,81,3390,6,0,0,0,0,0,0,0,0,4,8,2953,632,706,159,117,107,96,86,46,128,5038
211011257,0,0,0,0,0,129,3,5,0,0,3,0,0,0,0,140,15,0,0,0,0,0,0,0,0,0,15,8,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,25,603,108,70,21,11,3,9,8,5,19,858,681,212,241,19,44,26,29,16,3,13,1290,93,26,38,4,12,16,13,10,6,15,231,0,0,3,0,0,0,0,0,0,0,9,774,239,278,22,51,48,46,24,12,27,1527,0,3,0,0,0,0,0,0,0,0,3,1377,350,350,39,60,50,58,35,15,48,2385
211011258,0,0,0,0,0,190,10,4,3,0,0,0,0,0,4,212,15,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,15,12,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,44,945,87,129,17,17,14,11,3,7,23,1259,1275,231,262,30,29,24,35,16,10,33,1943,171,24,33,15,6,5,25,17,10,9,306,5,0,0,0,0,0,0,0,0,0,11,1453,258,293,39,38,29,58,39,14,40,2259,0,0,0,0,0,0,0,0,0,0,0,2398,350,415,57,57,44,71,38,23,61,3513
211011259,0,0,0,0,0,270,6,9,0,0,0,0,0,0,14,300,42,0,0,0,0,0,0,0,0,11,54,59,0,0,0,0,0,0,0,0,6,64,50,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,112,3,0,0,0,0,0,0,0,5,115,0,0,0,0,0,0,0,0,0,0,0,154,3,0,0,0,0,0,0,0,21,174,1056,123,98,14,20,18,19,22,14,50,1432,1228,470,643,104,116,76,76,76,24,56,2853,296,61,113,22,33,32,26,25,21,25,668,7,4,0,0,0,0,4,0,0,3,17,1526,534,751,129,149,111,101,103,46,84,3546,0,0,0,0,0,0,0,0,0,0,0,2586,659,853,139,169,126,118,124,57,135,4982
211011260,0,0,0,0,0,455,16,12,7,0,4,6,0,0,14,514,127,0,0,0,0,0,0,0,0,5,134,115,0,3,0,0,0,0,0,0,6,128,48,3,0,0,0,0,0,0,0,5,61,0,0,0,0,0,0,0,0,0,0,0,169,3,4,0,0,0,0,0,0,18,191,0,0,0,0,0,0,0,0,0,3,3,294,3,4,0,0,0,0,0,0,23,330,1579,204,171,13,30,11,23,21,11,45,2113,2065,779,825,118,109,114,117,127,61,81,4396,377,71,146,29,29,58,46,62,28,74,928,15,3,9,0,0,0,0,0,0,4,24,2457,844,977,144,142,171,166,195,93,161,5354,3,0,0,0,0,0,0,0,0,8,13,4044,1054,1142,162,175,183,192,212,103,207,7474
211011446,0,0,0,5,8,452,13,12,4,0,0,0,0,0,38,519,102,3,0,0,0,0,0,0,0,9,116,61,0,0,0,0,0,0,0,0,21,80,13,0,0,0,0,0,0,0,0,3,16,0,0,0,0,0,0,0,0,0,14,14,77,0,0,0,0,0,0,0,0,41,114,0,0,0,0,0,0,0,0,0,3,3,174,3,0,0,0,0,0,0,0,53,236,1922,165,176,32,19,27,16,29,12,79,2461,863,376,624,89,100,83,88,50,39,74,2386,120,56,86,13,6,20,30,16,17,27,406,7,3,4,0,3,0,0,0,4,30,42,990,430,711,108,113,105,119,71,58,130,2835,6,0,0,0,0,0,0,3,0,14,25,2922,594,886,141,127,134,135,101,69,216,5320
211011447,0,0,0,0,3,305,0,0,0,0,0,0,0,0,17,319,73,0,0,0,0,0,0,0,0,14,93,26,0,0,0,0,0,0,0,0,3,30,16,0,0,0,0,0,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,8,42,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,23,142,1258,105,113,14,25,16,16,8,3,59,1614,536,202,351,68,52,45,44,34,20,28,1382,66,10,30,10,6,18,17,8,6,13,187,3,4,3,0,0,0,0,0,0,0,7,604,218,390,76,58,64,56,42,28,44,1570,9,0,0,0,0,0,0,0,0,3,8,1871,325,501,82,86,81,71,48,29,107,3196
211011448,0,0,0,0,3,262,3,6,0,0,0,0,0,0,6,269,45,0,0,0,0,0,0,0,0,7,51,34,0,0,0,0,0,0,0,0,3,36,11,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,4,45,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,10,99,1281,118,127,21,35,19,4,9,8,50,1681,633,242,334,54,44,35,27,31,13,25,1436,96,14,29,19,13,9,3,13,6,8,209,0,0,3,0,0,0,0,0,0,3,5,726,263,361,76,57,45,27,44,25,32,1657,4,0,0,0,0,0,0,0,0,0,11,2014,379,498,95,91,66,31,51,33,85,3344
211011449,0,0,0,0,0,56,0,0,0,0,0,0,0,0,3,58,6,0,0,0,0,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,14,357,53,22,7,4,0,3,7,0,13,466,81,22,27,7,5,0,0,10,0,0,151,7,0,3,0,3,0,3,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,84,27,29,7,8,0,3,7,0,0,166,0,0,0,0,0,0,0,0,0,0,0,441,76,48,12,7,4,8,12,0,19,628
211021261,0,0,0,0,3,346,8,10,3,0,0,3,0,0,11,381,82,0,0,0,0,0,0,0,0,4,87,60,0,0,0,0,0,0,0,0,4,64,34,3,0,0,0,0,0,0,0,3,41,0,0,0,0,0,0,0,0,0,0,0,97,3,0,0,0,0,0,0,0,5,109,0,0,0,0,0,0,0,0,0,0,0,185,5,0,0,0,0,0,0,0,9,197,1250,163,148,28,21,18,24,38,5,45,1742,1252,259,330,52,66,74,58,52,24,35,2198,208,39,65,16,25,20,35,21,15,29,480,4,3,3,0,0,0,0,0,0,0,8,1464,302,395,69,92,92,88,73,45,69,2685,9,0,0,0,0,0,0,0,0,0,15,2721,470,537,103,114,110,111,111,51,111,4439
211021262,0,0,0,0,0,147,3,0,0,3,0,0,0,0,4,161,9,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,10,56,3,0,0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,60,3,0,0,0,0,0,0,0,3,71,0,0,0,0,0,0,0,0,0,0,0,70,3,0,0,0,0,0,0,0,3,77,816,108,101,11,10,3,4,9,4,16,1091,349,47,39,9,14,6,9,10,3,10,504,105,7,9,0,6,0,11,3,4,6,163,3,0,0,0,0,0,0,0,0,0,3,462,58,50,9,15,7,23,15,9,24,666,0,0,0,0,0,0,0,0,0,0,0,1277,166,154,19,30,17,28,22,11,39,1759
211031263,0,0,0,0,3,128,0,6,0,0,0,0,0,0,6,146,26,3,0,0,0,0,0,0,0,6,35,12,0,0,0,0,0,0,0,0,3,15,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,18,0,0,0,0,0,0,0,0,0,0,0,43,3,0,0,0,0,0,0,0,3,51,845,73,89,13,8,3,11,11,3,28,1086,443,167,258,29,38,14,14,30,19,15,1019,76,25,49,15,0,11,0,8,6,3,191,4,0,0,0,0,0,0,0,0,0,7,522,187,305,43,40,28,17,42,21,19,1219,3,0,0,0,0,0,0,0,0,8,5,1371,258,396,60,53,28,24,50,27,50,2314
211031265,0,0,0,0,0,212,3,0,0,0,0,0,0,0,3,222,45,3,0,0,0,0,0,0,0,4,49,19,0,0,0,0,0,0,0,0,0,19,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,75,3,0,0,0,0,0,0,0,4,80,1428,185,137,11,27,20,18,13,5,37,1876,492,141,224,20,39,29,39,27,18,16,1044,41,8,30,7,17,9,3,9,12,10,152,0,0,0,0,0,0,0,0,0,0,4,533,149,251,28,56,36,50,37,33,22,1197,3,0,0,0,0,0,0,0,0,0,3,1968,341,391,33,81,51,65,52,37,64,3080
211031266,0,0,0,0,4,310,4,5,0,3,0,3,3,0,8,338,100,0,0,0,0,0,0,0,0,7,111,37,0,0,0,0,0,0,0,0,6,42,22,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,4,60,0,0,0,0,0,0,0,0,0,0,3,152,3,0,0,0,0,0,0,0,14,172,1150,142,159,48,28,21,24,39,11,53,1677,766,424,822,129,152,161,166,153,58,53,2897,180,51,172,64,82,93,75,109,71,59,944,7,0,4,0,0,0,0,0,0,0,16,949,476,998,203,237,257,244,258,125,112,3861,4,0,0,0,0,0,0,0,0,0,11,2108,618,1161,249,265,283,264,301,141,164,5548
211031267,0,0,0,0,3,272,0,5,0,0,0,0,0,0,11,303,89,0,0,0,0,0,0,0,0,4,101,33,0,0,0,0,0,0,0,0,0,33,14,0,0,0,0,0,0,3,0,6,20,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,3,0,7,58,0,0,0,0,0,0,0,0,0,0,0,139,3,0,0,0,0,0,3,0,13,158,1504,194,154,39,32,30,28,29,11,55,2077,563,342,633,96,114,101,122,82,46,54,2151,95,49,118,34,54,68,81,80,54,34,660,10,0,3,0,0,0,3,0,0,0,19,663,390,751,127,173,172,204,161,103,87,2835,3,0,0,0,0,0,0,0,0,0,4,2169,580,910,170,204,205,233,194,109,144,4908
211031268,0,0,0,0,0,165,6,0,0,0,0,0,0,0,15,191,23,0,0,0,0,0,0,0,0,3,24,11,0,0,0,0,0,0,0,0,4,14,10,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,7,28,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,7,57,793,83,87,12,12,13,8,8,8,18,1037,391,133,177,14,23,30,22,36,9,19,854,59,5,28,0,5,8,8,7,5,12,154,3,0,0,0,0,0,0,0,0,0,6,450,142,213,15,23,38,32,43,12,36,1006,4,0,0,0,0,0,0,0,0,0,3,1249,223,301,29,38,49,38,49,22,53,2044
211031450,0,0,0,0,0,280,4,6,3,0,0,0,0,0,4,303,66,0,0,0,0,0,0,0,0,3,77,14,0,0,0,0,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,7,97,1254,100,94,27,28,17,16,13,4,43,1597,345,181,405,80,69,81,83,53,25,22,1343,50,27,110,19,44,71,59,61,58,33,533,5,0,3,0,3,0,0,0,0,7,12,404,202,513,98,113,154,143,118,76,62,1891,4,0,5,0,0,0,0,0,0,3,9,1663,306,614,131,142,172,158,130,85,108,3499
211031451,0,0,0,0,3,252,7,7,0,0,3,0,0,0,18,286,102,0,0,0,0,0,0,0,0,6,112,22,0,0,0,0,0,0,0,0,3,20,7,0,0,0,0,0,0,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,8,35,0,0,0,0,0,0,0,0,0,5,10,132,0,3,0,0,0,0,0,0,21,155,1134,101,98,24,12,21,19,20,7,51,1486,408,198,374,36,50,66,38,42,19,20,1259,53,30,76,19,37,36,37,45,23,8,368,0,0,3,0,0,0,0,0,0,0,11,463,230,456,56,88,106,78,85,44,29,1638,3,0,0,0,0,0,0,0,0,11,9,1598,332,551,78,102,120,97,110,55,87,3130
211031452,0,0,0,0,0,87,0,0,0,0,4,3,0,0,0,93,10,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,18,337,29,31,7,4,3,7,8,6,11,439,153,62,81,24,15,20,5,6,3,7,375,23,4,19,5,6,5,5,6,5,3,86,0,0,0,0,0,0,0,0,0,0,3,170,66,98,31,28,23,14,21,7,10,467,3,0,0,0,0,0,0,0,0,0,4,517,99,129,40,31,24,17,25,11,16,909
211041269,0,0,0,0,3,301,17,10,0,0,3,0,0,0,7,331,62,3,0,0,0,0,0,0,0,4,69,33,0,0,0,0,0,0,0,0,0,32,19,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,49,4,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,111,3,0,0,0,0,0,0,0,5,125,676,108,99,18,21,18,11,13,6,22,994,992,378,504,99,97,107,143,115,41,40,2520,292,56,91,30,25,35,37,51,20,30,683,9,3,0,0,0,0,0,0,0,0,15,1293,436,596,128,122,143,177,165,64,76,3213,5,0,0,0,0,0,0,0,0,0,10,1973,548,697,145,149,164,188,184,73,97,4214
211041270,0,0,0,0,0,283,12,8,0,0,0,0,0,0,4,307,44,0,0,0,0,0,0,0,0,0,43,28,0,0,0,0,0,0,0,0,0,31,24,3,0,0,0,0,0,0,0,4,33,0,0,0,0,0,0,0,0,0,0,0,58,3,0,0,0,0,0,0,0,3,64,0,0,0,0,0,0,0,0,0,0,0,97,3,0,0,0,0,0,0,0,3,107,997,173,137,22,41,25,33,31,12,37,1512,938,466,692,97,123,147,139,148,58,51,2861,247,72,114,27,32,31,45,40,25,40,681,6,4,3,0,0,0,3,3,0,0,21,1193,541,814,124,153,185,185,192,77,96,3561,3,0,0,0,0,0,0,0,0,0,3,2191,719,946,147,196,206,219,226,95,136,5076
211041271,0,0,0,0,3,231,8,12,0,0,0,0,0,0,3,265,52,0,0,0,0,0,0,0,0,0,50,37,0,0,0,0,0,0,0,0,0,37,13,3,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,50,3,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,103,3,0,0,0,0,0,0,0,0,109,703,102,85,18,38,13,9,17,5,25,1018,794,358,620,98,132,126,125,128,57,46,2478,246,55,88,14,26,33,23,57,28,50,626,4,0,0,0,0,0,0,0,0,0,11,1036,415,706,112,159,162,158,185,85,93,3113,3,0,0,0,0,0,0,0,0,0,8,1744,513,796,130,201,168,166,207,92,121,4141
211041272,0,0,0,0,0,167,3,3,0,0,0,0,0,0,6,184,32,0,0,0,0,0,0,0,0,0,34,20,0,0,0,0,0,0,0,0,0,23,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,3,67,733,114,74,40,26,9,7,7,8,16,1036,657,356,510,68,76,75,79,61,30,17,1935,146,27,70,24,35,28,29,38,21,34,446,4,4,8,0,0,0,0,0,0,3,18,800,385,590,98,105,102,105,102,52,54,2393,0,0,0,0,0,0,0,0,0,5,8,1536,495,663,140,133,111,112,116,56,72,3437
211041273,0,0,0,0,0,365,21,10,0,3,0,0,3,0,12,407,53,0,0,0,0,0,0,0,0,3,56,33,0,0,0,0,0,0,0,0,0,29,25,3,0,0,0,0,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,0,53,3,0,0,0,0,0,0,0,6,63,0,0,0,0,0,0,0,0,0,0,0,111,3,0,0,0,0,0,0,0,7,120,894,137,156,24,26,23,9,5,13,17,1300,1422,459,528,121,105,127,76,94,29,50,3004,231,56,114,12,25,36,43,56,12,57,644,9,3,0,0,0,0,0,0,0,0,18,1661,512,648,136,136,166,119,153,43,108,3670,0,0,0,0,0,0,0,0,0,0,4,2557,652,798,160,158,187,129,154,54,125,4976
211051274,0,0,0,0,0,98,3,0,0,0,0,0,0,0,3,100,13,0,0,0,0,0,0,0,0,0,13,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,21,901,101,132,18,13,11,13,15,3,51,1243,211,39,59,5,10,9,3,4,0,6,356,6,0,5,0,4,0,0,0,0,5,27,0,0,0,0,0,0,0,0,0,0,3,222,38,66,7,18,9,3,7,0,14,385,0,0,0,0,0,0,0,0,0,0,0,1115,140,191,21,30,24,14,22,10,60,1630
211051275,0,0,0,0,0,191,5,7,0,0,0,0,0,0,7,209,36,0,0,0,0,0,0,0,0,0,36,27,0,0,0,0,0,0,0,0,0,27,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,74,949,73,115,19,13,12,3,5,11,27,1222,384,68,135,19,16,15,13,24,6,17,690,41,3,20,4,5,0,3,3,11,7,101,3,0,0,0,0,0,0,0,0,0,4,421,69,154,20,23,17,17,29,15,22,789,0,0,0,0,0,0,0,0,0,3,5,1371,138,267,38,38,26,19,34,34,51,2025
211051276,0,0,0,0,0,238,3,3,0,0,0,0,0,0,4,251,63,0,0,0,0,0,0,0,0,0,66,14,0,0,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,83,1235,116,97,10,11,12,13,10,5,65,1581,172,18,29,8,8,5,17,3,7,10,275,7,3,3,0,0,0,0,0,3,0,17,3,0,0,0,0,0,0,0,0,0,3,183,23,28,8,8,6,19,3,7,9,302,0,0,0,0,0,0,0,0,0,0,0,1420,141,127,22,19,19,34,12,11,81,1886
211051277,0,0,0,0,0,199,3,0,0,0,0,0,0,0,14,219,66,0,0,0,0,0,0,0,0,14,79,50,0,0,0,0,0,0,0,0,17,65,6,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,0,0,0,19,75,0,0,0,0,0,0,0,0,0,5,5,122,0,0,0,0,0,0,0,0,34,158,887,52,58,6,3,4,7,15,0,45,1082,264,53,121,15,17,19,12,7,5,22,530,34,12,45,0,4,7,0,3,6,9,119,0,0,4,0,0,0,0,0,0,0,6,294,62,167,13,27,25,17,9,8,33,661,3,0,0,0,0,0,0,0,0,6,9,1182,119,224,19,31,34,29,25,8,84,1749
211051278,0,0,0,0,0,340,3,3,0,0,0,0,0,0,6,360,88,0,0,0,0,0,0,0,0,4,86,29,0,0,0,0,0,0,0,0,0,32,18,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,131,0,0,0,0,0,0,0,0,7,141,1626,124,118,12,19,12,35,10,10,48,2023,430,82,141,16,22,25,36,13,9,23,795,75,4,24,0,0,9,3,3,3,6,127,4,0,0,0,0,0,0,0,0,0,4,508,85,163,16,22,29,36,16,16,28,927,3,0,0,0,0,0,0,0,0,3,4,2137,210,283,37,47,46,68,28,25,78,2960
