SA2_MAINCODE_2016,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
210041241,23,0,548,15,42,0,0,43,0,57,3,3,3,0,3,0,7,0,0,0,0,0,0,0,13,41,3,0,46,0,63,0,0,0,0,0,0,0,542,63,3,0,66,0,610,264,8,0,0,8,0,276,9,24,3,0,30,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,3,0,32,0,37,0,0,0,0,0,0,0,274,36,3,0,37,0,312,103,0,0,0,0,0,107,4,14,3,0,17,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,3,0,16,0,15,0,0,0,0,0,0,0,108,15,3,0,20,0,126,4163,118,0,0,118,0,4276,168,351,17,4,373,0,537,6,16,9,0,26,0,30,0,0,0,0,0,0,0,171,369,23,3,395,0,570,3,0,0,0,0,0,3,4334,483,23,3,513,0,4851
210051242,0,0,47,3,113,14,0,128,0,128,0,34,40,0,71,0,71,0,0,0,0,0,0,0,3,144,60,4,199,0,205,0,0,0,0,0,0,0,49,143,60,4,205,0,249,20,0,0,0,0,0,19,3,63,10,0,76,0,77,0,16,40,0,59,0,59,0,0,0,0,0,0,0,3,84,45,0,135,0,132,0,0,0,0,0,0,0,22,83,45,0,131,0,155,10,0,0,0,0,0,10,0,19,0,0,23,0,23,0,4,14,0,25,0,25,0,0,0,0,0,0,0,0,27,17,0,50,0,50,0,0,0,0,0,0,0,10,27,17,0,50,0,51,301,34,0,0,38,3,343,46,1176,215,8,1400,0,1444,0,233,277,3,513,0,514,3,8,8,10,27,3,26,49,1413,505,24,1942,3,1992,5,0,0,0,0,3,7,352,1453,505,24,1978,7,2343
210051243,4,0,43,5,197,20,0,217,0,229,0,76,54,0,127,0,127,0,0,0,0,4,0,4,5,270,75,3,348,0,356,0,0,0,0,0,3,3,45,276,75,3,355,3,402,15,0,0,0,0,0,15,0,104,17,0,125,0,124,0,36,45,0,80,0,81,0,0,3,3,3,0,3,3,138,67,3,209,0,211,0,0,0,0,0,0,0,15,138,67,3,209,0,225,11,0,0,0,0,0,11,0,57,7,0,69,0,71,0,11,31,0,45,0,45,0,0,0,0,0,0,0,0,76,39,0,115,0,117,0,0,0,0,0,0,0,9,76,39,0,115,0,120,294,69,5,0,72,0,365,41,1773,272,9,2049,0,2092,3,510,388,3,901,0,899,0,18,9,9,33,0,33,44,2300,667,14,2986,0,3032,0,0,0,0,0,9,12,340,2368,670,14,3052,12,3410
210051245,10,0,227,22,125,11,0,135,0,161,0,12,9,0,23,0,23,0,3,0,0,3,0,3,22,142,16,0,162,0,185,0,0,0,0,0,0,0,248,147,16,0,170,0,415,110,9,0,0,9,0,118,13,104,11,0,110,0,121,0,13,9,0,26,0,26,0,0,0,0,0,0,0,13,114,20,0,132,0,143,0,0,0,0,0,0,0,115,123,20,0,143,0,259,62,3,0,0,3,0,69,12,43,4,0,47,0,56,0,6,9,0,17,0,17,0,0,0,0,0,0,0,12,43,14,0,62,0,70,0,0,0,0,0,0,0,72,47,14,0,62,0,138,1541,108,0,0,108,0,1642,163,906,103,5,1017,0,1174,3,78,43,0,121,0,124,0,3,0,7,8,0,8,163,992,147,9,1149,0,1314,3,0,0,0,0,0,6,1704,1098,147,9,1255,3,2965
210051246,20,0,264,26,251,10,3,260,0,287,0,25,11,0,38,0,38,0,0,0,0,0,0,0,26,278,22,3,299,0,327,0,0,0,0,0,0,0,276,298,22,3,320,0,596,152,13,0,0,13,0,168,16,185,7,0,190,0,209,0,18,0,0,22,0,22,0,0,0,0,0,0,0,16,201,9,0,211,0,229,0,0,0,0,0,3,3,178,216,9,0,221,3,397,71,0,0,0,0,0,77,19,108,3,0,110,0,127,0,6,3,0,13,0,13,0,0,0,0,0,0,0,19,115,5,0,123,0,139,0,0,0,0,0,0,0,90,118,5,0,124,0,215,1598,155,0,0,157,3,1754,203,1639,60,11,1714,0,1920,3,118,59,0,181,0,183,0,5,0,3,6,0,6,205,1770,127,8,1899,0,2114,6,0,0,0,0,3,9,1806,1924,127,15,2058,11,3875
210051247,3,0,47,8,217,39,3,256,0,261,0,70,67,0,135,0,135,0,6,0,0,3,0,3,8,295,102,3,400,0,405,0,0,0,0,0,0,0,48,294,102,3,399,0,449,25,3,0,0,3,0,27,3,128,16,3,146,0,152,0,47,52,0,98,0,97,0,0,0,0,0,0,0,4,175,70,3,248,0,250,0,0,0,0,0,0,0,31,179,70,3,250,0,282,9,0,0,0,0,0,13,3,60,17,0,79,0,80,0,27,49,0,76,0,76,0,0,0,0,0,0,0,3,87,67,0,156,0,160,0,0,0,0,0,0,0,17,90,67,0,154,0,168,259,77,3,0,87,0,345,44,1651,314,13,1984,0,2031,8,502,452,3,959,0,965,0,10,3,3,20,0,20,50,2167,771,22,2961,0,3016,3,0,0,0,0,9,8,315,2246,775,28,3053,4,3371
210051248,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,10,5,0,0,5,0,13,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,10,9,0,0,9,0,18
210051249,23,0,162,16,440,49,3,488,0,503,0,118,100,0,217,0,217,0,3,0,0,6,0,6,16,559,149,3,712,0,727,0,0,0,0,0,3,3,156,584,150,0,735,3,891,80,15,0,0,15,0,97,9,300,26,0,334,0,340,0,77,64,0,136,0,136,0,0,0,0,0,0,0,9,380,87,0,472,0,475,0,0,0,0,0,0,0,90,396,87,0,482,0,574,29,3,0,0,3,0,27,3,127,17,0,149,0,152,0,42,50,0,86,0,86,0,0,0,0,0,0,0,3,168,64,0,238,0,239,0,0,0,0,0,0,0,32,176,64,0,243,0,267,857,155,3,3,159,0,1017,113,3294,374,15,3686,8,3805,4,786,632,0,1425,0,1426,4,27,7,14,47,0,51,122,4115,1010,25,5158,8,5286,0,8,0,0,8,17,26,976,4280,1018,32,5328,25,6323
210051250,3,0,33,4,21,0,0,29,0,27,0,8,3,0,6,0,6,0,0,0,0,0,0,0,4,29,8,0,38,0,38,0,0,0,0,0,0,0,33,29,8,0,40,0,74,20,0,0,0,0,0,18,0,20,0,0,24,0,23,0,3,0,0,5,0,5,0,0,0,3,4,0,4,0,20,5,3,29,0,29,0,0,0,0,0,0,0,22,24,5,3,33,0,47,8,0,0,0,0,0,8,0,11,3,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,21,0,21,0,0,0,0,0,0,0,8,11,3,0,21,0,31,421,32,3,0,38,0,459,30,238,12,0,254,0,283,0,23,13,0,36,0,37,0,9,0,3,6,0,6,35,268,29,3,300,0,333,0,0,0,0,0,0,0,456,306,28,3,338,0,792
210051441,5,0,115,5,67,7,0,70,0,79,0,10,19,0,26,0,26,0,0,0,0,4,0,4,5,76,24,3,101,0,109,0,0,0,0,0,0,0,117,77,24,3,104,0,222,49,0,0,0,0,0,46,3,29,8,0,36,0,35,0,7,3,0,11,0,11,0,0,0,0,0,0,3,3,36,9,0,48,0,48,0,0,0,0,0,0,0,47,40,9,0,46,0,99,11,0,0,0,0,0,15,0,9,0,0,11,0,17,0,3,3,0,5,0,5,0,0,0,0,0,0,0,0,16,5,0,18,0,22,0,0,0,0,0,0,0,15,16,5,0,22,0,32,696,60,0,0,60,0,759,47,667,56,3,730,0,781,4,62,77,0,142,0,143,3,3,0,6,8,0,16,54,737,130,14,882,0,937,0,0,0,0,0,17,17,754,795,130,14,940,14,1704
210051442,13,0,115,17,158,7,0,166,0,185,0,14,11,0,28,0,30,0,0,0,0,0,0,0,14,172,23,0,196,0,210,0,0,0,0,0,0,0,122,181,23,0,209,0,328,32,3,0,0,3,0,39,7,93,0,0,93,0,98,0,15,11,0,26,0,21,0,0,0,0,0,0,0,12,104,11,0,120,0,125,0,0,0,0,0,0,0,48,112,11,0,123,0,169,20,0,0,0,0,0,20,9,31,6,0,36,0,37,0,8,4,0,12,0,12,0,0,0,0,3,0,3,9,33,14,0,44,0,55,0,0,0,0,0,0,0,25,33,14,0,44,0,72,1002,83,0,0,83,0,1087,131,1736,57,3,1798,0,1930,3,182,88,0,270,0,276,0,0,3,3,9,0,9,137,1916,152,8,2077,0,2215,0,0,0,0,0,0,0,1136,2001,152,8,2158,0,3302
210051443,16,0,184,14,204,11,0,217,0,236,0,29,25,0,51,0,51,0,0,0,3,3,0,3,14,227,42,4,275,0,286,0,0,0,0,0,3,3,190,240,42,4,288,3,473,99,0,0,0,0,0,105,3,114,5,0,123,0,125,0,21,16,0,42,0,42,0,0,0,0,0,0,0,3,135,28,0,163,0,166,0,0,0,0,0,0,0,104,140,28,0,163,0,264,48,9,0,0,9,0,48,0,65,3,0,71,0,71,0,16,12,0,27,0,27,0,0,0,0,0,0,0,0,84,18,0,100,0,100,0,0,0,0,0,0,0,48,89,18,0,108,0,151,1172,119,0,0,119,0,1296,121,1914,122,8,2054,0,2169,0,211,199,0,405,0,412,0,3,0,7,13,0,13,121,2128,327,21,2473,0,2588,0,0,0,0,0,5,3,1295,2248,327,21,2591,4,3888
210051444,5,0,51,12,139,4,3,148,0,160,0,17,19,0,33,0,33,0,0,0,0,0,0,0,12,154,26,3,184,0,194,0,0,0,0,0,0,0,48,162,26,3,195,0,240,13,4,0,0,4,0,15,0,72,3,0,77,0,77,0,13,17,0,25,0,29,0,0,0,0,0,0,0,0,88,16,0,101,0,106,0,0,0,0,0,0,0,11,89,16,0,104,0,118,11,0,0,0,0,0,11,0,37,3,0,40,0,37,0,5,10,0,21,0,21,0,0,0,0,0,0,0,0,42,18,0,54,0,61,0,0,0,0,0,0,0,13,42,18,0,54,0,65,704,106,0,5,112,0,818,105,2283,108,14,2406,7,2519,3,217,156,4,378,0,378,4,16,0,5,21,0,18,111,2515,260,25,2800,7,2914,3,0,0,0,0,0,3,819,2620,260,25,2911,7,3733
210051445,4,0,47,3,22,0,0,21,0,28,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,22,6,0,26,0,28,0,0,0,0,0,0,0,47,29,6,0,29,0,75,21,0,0,0,0,0,21,0,13,0,0,13,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,16,0,13,0,0,0,0,0,0,0,21,12,0,0,13,0,34,13,0,0,0,0,0,13,0,10,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,0,0,0,0,0,0,13,10,0,0,10,0,22,365,29,0,0,29,0,398,18,303,12,0,314,0,334,0,9,5,0,19,0,19,0,0,0,7,6,0,6,18,312,20,7,336,0,355,0,0,0,0,0,0,0,386,340,20,7,366,0,749
211011251,0,0,125,13,52,0,0,52,0,58,0,9,8,0,16,0,16,0,0,0,0,0,0,0,13,55,8,0,66,0,75,0,0,0,0,0,0,0,135,60,8,0,70,0,202,57,0,0,0,0,0,62,4,27,5,0,33,0,36,0,3,9,0,12,0,12,0,0,0,0,0,0,0,4,33,12,0,45,0,52,0,0,0,0,0,0,0,63,34,12,0,46,0,112,36,0,0,0,0,0,36,9,21,0,0,21,0,28,0,0,3,0,4,0,4,0,0,0,0,0,0,0,9,24,7,0,32,0,35,0,0,0,0,0,0,0,39,24,7,0,32,0,67,1118,26,0,0,26,0,1142,114,489,32,0,529,0,641,0,51,55,0,104,0,99,0,4,0,0,4,0,4,115,545,84,0,632,0,746,3,0,0,0,0,0,3,1233,573,84,0,657,0,1897
211011254,10,0,206,9,138,8,0,150,0,153,0,13,9,0,24,0,24,0,3,0,0,6,0,6,9,155,20,0,180,0,186,0,0,0,0,0,0,0,203,164,20,0,182,0,390,132,3,0,0,3,0,130,5,97,6,0,99,0,105,0,5,13,0,19,0,17,0,0,0,0,0,0,0,9,105,18,0,116,0,123,0,0,0,0,0,0,0,133,102,18,0,125,0,258,55,0,0,0,0,0,55,4,48,4,0,59,0,59,0,8,9,0,18,0,20,0,0,0,0,0,0,0,3,56,17,0,72,0,75,0,0,0,0,0,0,0,58,56,17,0,72,0,136,1524,78,0,0,78,0,1603,116,1080,46,0,1129,0,1244,4,93,74,0,167,0,170,0,14,3,0,15,0,15,123,1187,119,0,1310,0,1431,6,3,0,0,3,3,13,1647,1271,123,0,1394,3,3043
211011255,5,0,219,15,38,5,0,43,0,54,0,4,0,0,4,0,4,0,0,0,0,0,0,0,15,41,5,0,49,0,56,0,0,0,0,0,0,0,229,51,5,0,51,0,282,148,6,0,0,6,0,151,14,27,0,0,27,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,32,0,0,33,0,43,0,0,0,0,0,0,0,157,35,0,0,34,0,197,66,4,0,0,4,0,71,0,20,0,0,18,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,18,0,24,0,0,0,0,0,0,0,72,20,0,0,20,0,96,1285,42,0,0,42,0,1322,65,243,9,0,251,0,317,0,14,3,0,19,0,19,0,0,0,0,0,0,0,65,254,14,0,269,0,332,3,0,0,0,0,0,3,1350,294,14,0,308,0,1662
211011256,17,0,291,22,122,3,0,125,0,144,4,17,12,0,28,0,26,0,0,0,0,0,0,4,24,131,14,0,148,0,169,0,0,0,0,0,0,0,299,148,13,0,165,0,469,152,8,0,0,10,0,164,11,120,3,0,120,0,128,0,12,13,0,22,0,22,0,0,0,0,0,0,0,11,132,15,0,144,0,152,0,0,0,0,0,4,4,166,136,18,0,150,4,315,83,3,0,0,3,0,86,3,73,0,0,77,0,79,0,5,8,0,12,0,12,0,0,0,0,0,0,0,3,76,7,0,85,0,95,0,0,0,0,0,0,0,85,79,7,0,90,0,180,1772,70,0,0,74,0,1838,139,928,35,0,958,0,1093,6,107,59,0,161,0,169,0,13,0,0,13,0,13,142,1042,86,0,1128,0,1272,3,0,0,0,0,5,10,1917,1108,89,0,1199,5,3120
211011257,4,0,187,3,70,3,0,66,0,76,0,7,8,0,14,0,14,0,0,0,0,0,0,0,3,71,9,0,84,0,85,0,0,0,0,0,0,0,189,80,9,0,84,0,275,121,0,0,0,0,0,121,3,62,0,0,64,0,65,0,3,3,0,7,0,7,0,0,0,0,0,0,0,3,63,3,0,71,0,73,0,0,0,0,0,0,0,122,63,3,0,71,0,193,43,0,0,0,0,0,43,5,26,3,0,29,0,37,0,3,6,0,10,0,10,0,0,0,0,0,0,0,5,29,8,0,41,0,46,0,0,0,0,0,0,0,46,31,8,0,38,0,85,1255,50,0,9,56,0,1310,66,523,14,0,541,0,603,0,34,34,0,67,0,67,0,3,0,0,3,0,3,66,564,50,0,606,0,675,0,0,0,0,0,0,0,1316,612,50,10,672,0,1983
211011258,15,0,266,16,111,7,0,114,0,128,0,3,9,0,12,0,10,0,0,0,0,0,0,0,15,114,8,0,122,0,136,0,0,0,0,0,0,0,266,122,8,0,138,0,401,125,6,0,0,6,0,126,15,105,3,0,110,0,126,0,7,9,0,19,0,19,0,0,0,0,0,0,0,15,113,18,0,130,0,140,0,0,0,0,0,0,0,138,115,18,0,132,0,274,55,0,0,0,0,0,57,3,50,3,0,50,0,55,0,3,7,0,5,0,5,0,0,0,0,0,0,0,3,54,7,0,58,0,59,0,0,0,0,0,0,0,57,52,7,0,57,0,118,1490,81,0,3,85,0,1573,99,750,20,3,773,0,869,0,37,34,0,70,0,75,0,0,0,0,0,0,0,99,785,62,3,844,0,946,4,0,0,0,0,0,4,1591,868,62,5,926,0,2526
211011259,3,0,190,6,94,14,0,111,0,120,0,6,6,0,11,0,11,0,0,0,0,0,0,0,6,105,22,0,121,0,129,0,0,0,0,0,0,0,197,106,22,0,130,0,324,106,3,0,0,3,0,114,9,67,12,0,76,0,84,0,8,11,0,17,0,17,0,0,0,0,0,0,0,9,76,20,0,92,0,100,0,0,0,0,0,0,0,117,80,20,0,97,0,215,72,4,0,0,4,0,75,6,36,7,0,40,0,42,0,3,7,0,16,0,16,0,0,0,0,0,0,0,6,39,16,0,52,0,60,0,0,0,0,0,0,0,79,44,16,0,58,0,131,1289,53,0,0,53,0,1343,81,845,68,7,917,0,998,3,94,73,0,163,0,169,3,0,3,4,4,0,7,86,938,147,11,1092,0,1176,0,0,0,0,0,0,0,1378,984,147,11,1141,0,2520
211011260,5,0,263,15,168,16,3,181,0,200,0,10,8,0,21,0,21,0,0,0,0,0,0,0,15,175,29,3,204,0,222,0,0,0,0,0,0,0,273,182,29,3,208,0,484,188,8,0,0,8,0,197,11,176,8,0,180,0,197,0,16,7,0,17,0,17,0,3,0,0,3,0,3,15,191,17,0,207,0,220,0,0,0,0,0,0,0,206,199,17,0,216,3,420,87,0,0,0,0,0,89,10,97,5,0,105,0,113,0,7,8,0,18,0,18,0,0,0,0,0,0,0,8,102,14,0,119,0,124,0,0,0,0,0,0,0,93,103,14,0,121,0,214,1489,55,4,0,58,3,1553,123,1253,80,10,1339,0,1468,0,114,84,0,197,0,194,5,3,0,0,3,0,9,128,1366,168,10,1539,0,1667,0,0,0,0,0,3,3,1617,1425,168,10,1599,5,3224
211011446,3,0,285,18,40,3,0,42,0,57,0,4,3,0,9,0,9,0,0,0,0,0,0,0,21,40,3,0,47,0,67,0,0,0,0,0,0,0,303,46,3,0,51,0,356,120,5,0,0,5,0,125,6,22,3,0,30,0,37,0,3,11,0,10,0,10,0,0,0,0,0,0,0,6,26,14,0,43,0,49,0,0,0,0,0,0,0,126,32,14,0,47,0,175,61,0,0,0,0,0,61,3,22,3,0,20,0,26,0,3,3,0,6,0,6,0,0,0,0,0,0,0,3,24,4,0,31,0,31,0,0,0,0,0,0,0,62,24,4,0,31,0,88,2527,61,0,0,61,0,2593,128,561,35,4,597,0,731,0,53,37,0,89,0,89,0,5,0,0,9,0,10,133,619,69,6,695,0,825,0,0,0,0,0,0,3,2659,676,69,6,754,4,3418
211011447,7,0,217,10,23,0,0,24,0,32,0,3,0,0,3,0,3,0,0,0,0,0,0,0,10,23,0,0,28,0,38,0,0,0,0,0,0,0,220,30,3,0,33,0,257,93,0,0,0,0,0,93,4,30,0,0,27,0,32,0,0,3,0,3,0,3,0,0,0,0,0,0,0,4,28,3,0,33,0,36,0,0,0,0,0,0,0,98,28,3,0,33,0,128,50,0,0,0,0,0,50,0,6,0,0,6,0,6,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,13,4,0,16,0,18,0,0,0,0,0,0,0,52,13,4,0,16,0,64,1742,38,0,0,44,5,1788,87,349,7,0,356,0,447,3,18,19,0,36,0,41,0,0,0,0,0,0,4,94,368,26,0,387,0,485,4,0,0,0,0,0,8,1842,405,24,0,432,4,2276
211011448,8,0,328,12,48,0,0,48,0,58,0,0,3,0,5,0,5,0,0,0,0,0,0,0,12,54,3,0,55,0,62,0,0,0,0,0,0,0,327,63,3,0,64,0,395,140,3,0,0,3,0,145,3,39,0,0,40,0,44,0,3,4,0,7,0,7,0,0,0,0,0,0,0,3,40,5,0,49,0,52,0,0,0,0,0,0,0,146,44,5,0,51,0,194,57,3,0,0,3,0,60,7,10,0,0,10,0,17,0,3,0,0,3,0,3,0,0,0,0,0,0,0,7,16,0,0,17,0,21,0,0,0,0,0,0,0,63,16,0,0,15,0,83,2163,69,4,0,71,0,2233,88,350,13,4,365,0,454,3,34,25,0,56,0,60,0,0,0,0,0,0,0,95,379,37,3,427,0,519,0,0,0,0,0,0,3,2256,449,39,3,496,0,2757
211011449,5,0,102,7,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,10,0,0,0,0,0,0,0,101,7,0,0,7,0,110,47,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,4,0,0,4,0,53,29,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,26,794,16,0,0,16,3,819,36,35,0,0,35,0,68,0,10,0,0,10,0,10,0,0,0,0,0,0,0,36,38,0,0,38,0,79,0,0,0,0,0,3,3,831,57,0,0,57,4,898
