SA2_MAINCODE_2016,A25_34_SOLSE_T_06_10,A25_34_SOLSE_T_11,A25_34_SOLSE_T_12,A25_34_SOLSE_T_13,A25_34_SOLSE_T_14,A25_34_SOLSE_T_15,A25_34_SOLSE_T_16,A25_34_SOLSE_T_YNS,A25_34_SOLSE_T_T,A25_34_L_PinE_NS_B00,A25_34_L_PinE_NS_00_05,A25_34_L_PinE_NS_06_10,A25_34_L_PinE_NS_11,A25_34_L_PinE_NS_12,A25_34_L_PinE_NS_13,A25_34_L_PinE_NS_14,A25_34_L_PinE_NS_15,A25_34_L_PinE_NS_16,A25_34_L_PinE_NS_YNS,A25_34_L_PinE_NS_T,A25_34_T_B00,A25_34_T_00_05,A25_34_T_06_10,A25_34_T_11,A25_34_T_12,A25_34_T_13,A25_34_T_14,A25_34_T_15,A25_34_T_16,A25_34_T_YNS,A25_34_T_T,A35_44_SEO_B00,A35_44_SEO_00_05,A35_44_SEO_06_10,A35_44_SEO_11,A35_44_SEO_12,A35_44_SEO_13,A35_44_SEO_14,A35_44_SEO_15,A35_44_SEO_16,A35_44_SEO_YNS,A35_44_SEO_T,A35_44_SOLSE_VWW_B00,A35_44_SOLSE_VWW_00_05,A35_44_SOLSE_VWW_06_10,A35_44_SOLSE_VWW_11,A35_44_SOLSE_VWW_12,A35_44_SOLSE_VWW_13,A35_44_SOLSE_VWW_14,A35_44_SOLSE_VWW_15,A35_44_SOLSE_VWW_16,A35_44_SOLSE_VWW_YNS,A35_44_SOLSE_VWW_T,A35_44_SOLSE_NWNAA_B00,A35_44_SOLSE_NWNAA_00_05,A35_44_SOLSE_NWNAA_06_10,A35_44_SOLSE_NWNAA_11,A35_44_SOLSE_NWNAA_12,A35_44_SOLSE_NWNAA_13,A35_44_SOLSE_NWNAA_14,A35_44_SOLSE_NWNAA_15,A35_44_SOLSE_NWNAA_16,A35_44_SOLSE_NWNAA_YNS,A35_44_SOLSE_NWNAA_T,A35_44_SOLSE_PinE_NS_B00,A35_44_SOLSE_PinE_NS_00_05,A35_44_SOLSE_PinE_NS_06_10,A35_44_SOLSE_PinE_NS_11,A35_44_SOLSE_PinE_NS_12,A35_44_SOLSE_PinE_NS_13,A35_44_SOLSE_PinE_NS_14,A35_44_SOLSE_PinE_NS_15,A35_44_SOLSE_PinE_NS_16,A35_44_SOLSE_PinE_NS_YNS,A35_44_SOLSE_PinE_NS_T,A35_44_SOLSE_T_B00,A35_44_SOLSE_T_00_05,A35_44_SOLSE_T_06_10,A35_44_SOLSE_T_11,A35_44_SOLSE_T_12,A35_44_SOLSE_T_13,A35_44_SOLSE_T_14,A35_44_SOLSE_T_15,A35_44_SOLSE_T_16,A35_44_SOLSE_T_YNS,A35_44_SOLSE_T_T,A35_44_L_PinE_NS_B00,A35_44_L_PinE_NS_00_05,A35_44_L_PinE_NS_06_10,A35_44_L_PinE_NS_11,A35_44_L_PinE_NS_12,A35_44_L_PinE_NS_13,A35_44_L_PinE_NS_14,A35_44_L_PinE_NS_15,A35_44_L_PinE_NS_16,A35_44_L_PinE_NS_YNS,A35_44_L_PinE_NS_T,A35_44_T_B00,A35_44_T_00_05,A35_44_T_06_10,A35_44_T_11,A35_44_T_12,A35_44_T_13,A35_44_T_14,A35_44_T_15,A35_44_T_16,A35_44_T_YNS,A35_44_T_T,A45_54_SEO_B00,A45_54_SEO_00_05,A45_54_SEO_06_10,A45_54_SEO_11,A45_54_SEO_12,A45_54_SEO_13,A45_54_SEO_14,A45_54_SEO_15,A45_54_SEO_16,A45_54_SEO_YNS,A45_54_SEO_T,A45_54_SOLSE_VWW_B00,A45_54_SOLSE_VWW_00_05,A45_54_SOLSE_VWW_06_10,A45_54_SOLSE_VWW_11,A45_54_SOLSE_VWW_12,A45_54_SOLSE_VWW_13,A45_54_SOLSE_VWW_14,A45_54_SOLSE_VWW_15,A45_54_SOLSE_VWW_16,A45_54_SOLSE_VWW_YNS,A45_54_SOLSE_VWW_T,A45_54_SOLSE_NWNAA_B00,A45_54_SOLSE_NWNAA_00_05,A45_54_SOLSE_NWNAA_06_10,A45_54_SOLSE_NWNAA_11,A45_54_SOLSE_NWNAA_12,A45_54_SOLSE_NWNAA_13,A45_54_SOLSE_NWNAA_14,A45_54_SOLSE_NWNAA_15,A45_54_SOLSE_NWNAA_16,A45_54_SOLSE_NWNAA_YNS,A45_54_SOLSE_NWNAA_T,A45_54_SOLSE_PinE_NS_B00,A45_54_SOLSE_PinE_NS_00_05,A45_54_SOLSE_PinE_NS_06_10,A45_54_SOLSE_PinE_NS_11,A45_54_SOLSE_PinE_NS_12,A45_54_SOLSE_PinE_NS_13,A45_54_SOLSE_PinE_NS_14,A45_54_SOLSE_PinE_NS_15,A45_54_SOLSE_PinE_NS_16,A45_54_SOLSE_PinE_NS_YNS,A45_54_SOLSE_PinE_NS_T,A45_54_SOLSE_T_B00,A45_54_SOLSE_T_00_05,A45_54_SOLSE_T_06_10,A45_54_SOLSE_T_11,A45_54_SOLSE_T_12,A45_54_SOLSE_T_13,A45_54_SOLSE_T_14,A45_54_SOLSE_T_15,A45_54_SOLSE_T_16,A45_54_SOLSE_T_YNS,A45_54_SOLSE_T_T,A45_54_L_PinE_NS_B00,A45_54_L_PinE_NS_00_05,A45_54_L_PinE_NS_06_10,A45_54_L_PinE_NS_11,A45_54_L_PinE_NS_12,A45_54_L_PinE_NS_13,A45_54_L_PinE_NS_14,A45_54_L_PinE_NS_15,A45_54_L_PinE_NS_16,A45_54_L_PinE_NS_YNS,A45_54_L_PinE_NS_T,A45_54_T_B00,A45_54_T_00_05,A45_54_T_06_10,A45_54_T_11,A45_54_T_12,A45_54_T_13,A45_54_T_14,A45_54_T_15,A45_54_T_16,A45_54_T_YNS,A45_54_T_T,A55_64_SEO_B00,A55_64_SEO_00_05,A55_64_SEO_06_10,A55_64_SEO_11,A55_64_SEO_12,A55_64_SEO_13,A55_64_SEO_14,A55_64_SEO_15,A55_64_SEO_16,A55_64_SEO_YNS,A55_64_SEO_T,A55_64_SOLSE_VWW_B00,A55_64_SOLSE_VWW_00_05,A55_64_SOLSE_VWW_06_10,A55_64_SOLSE_VWW_11
213051362,486,68,99,93,117,101,58,21,1256,0,0,0,0,0,0,0,0,0,0,0,178,145,532,78,117,106,124,112,63,29,1477,114,39,53,9,3,10,3,0,0,5,230,182,219,298,41,38,40,34,33,9,9,888,8,6,71,8,16,16,13,6,3,7,158,3,0,6,0,0,0,0,0,0,0,4,190,225,370,46,52,57,48,35,12,10,1049,0,0,0,0,0,0,0,0,0,0,0,304,261,423,48,56,63,50,35,12,19,1284,260,35,36,3,3,0,3,0,3,7,355,339,65,94,3,5,11,11,5,0,10,548,31,11,33,7,3,12,8,17,14,4,139,0,0,0,0,0,0,0,0,0,0,0,374,79,130,12,10,18,15,23,14,16,686,0,0,0,0,0,0,0,0,0,0,0,637,109,165,13,12,18,24,25,11,27,1037,356,14,14,0,0,0,0,0,0,11,401,385,18,19,3
213051363,585,57,92,95,139,133,78,36,1458,0,0,0,0,0,0,0,0,0,0,0,118,211,626,67,101,117,146,137,77,36,1654,51,41,31,4,9,0,9,4,0,3,158,145,201,232,33,33,13,21,13,7,6,711,4,12,29,3,11,10,10,10,6,11,99,0,0,0,0,0,0,0,0,0,0,0,144,208,259,34,43,29,33,21,14,18,814,0,0,0,0,0,0,0,0,0,0,0,197,251,293,40,54,27,41,25,14,23,977,72,17,18,0,0,0,0,0,0,0,114,140,44,51,6,12,9,6,7,0,0,272,12,12,26,0,4,13,6,10,3,3,92,0,0,0,0,0,0,0,0,0,0,0,157,59,82,9,15,16,8,19,3,3,363,0,0,0,0,0,0,0,0,0,0,0,223,72,101,10,15,17,13,19,3,6,479,88,7,4,4,0,0,3,0,0,4,107,116,13,21,8
213051365,2200,284,276,247,268,261,123,70,4652,0,0,0,0,0,0,0,0,0,3,9,438,776,2351,309,332,270,294,284,143,82,5273,223,117,135,23,23,9,8,11,0,13,571,545,1049,1461,109,110,96,74,71,42,31,3593,13,32,85,6,12,6,15,3,7,0,181,5,6,3,0,0,0,0,0,0,3,21,569,1096,1547,116,123,107,93,77,45,35,3801,0,0,0,0,0,0,0,0,0,0,3,796,1212,1684,133,139,115,99,88,47,45,4368,259,62,79,18,9,11,0,0,0,9,455,519,314,337,23,31,22,8,13,6,16,1286,42,33,43,3,3,13,3,16,12,16,193,3,0,4,0,0,0,0,0,0,0,7,564,351,384,27,31,31,10,32,24,32,1491,0,0,0,0,0,0,0,0,0,0,0,832,414,459,43,48,37,17,32,20,39,1941,217,23,30,8,3,3,0,8,0,8,295,349,80,64,15
213051366,2035,272,278,275,246,204,101,72,4322,0,0,3,0,0,0,0,0,0,100,107,317,697,2148,294,308,294,255,216,99,184,4832,137,74,98,21,20,7,5,5,0,7,372,438,769,974,120,103,79,51,54,20,26,2636,15,39,51,5,3,3,5,3,3,3,132,3,6,6,0,0,0,4,0,0,0,24,455,810,1036,128,109,78,63,56,24,27,2783,0,0,0,0,0,0,0,0,0,50,50,589,880,1136,143,127,84,70,60,24,86,3205,99,31,35,6,12,3,3,4,0,4,204,356,159,178,22,29,23,12,22,4,19,815,38,15,27,6,5,8,4,4,11,27,153,0,0,3,0,0,0,0,0,0,0,13,400,175,211,25,35,32,19,28,16,44,981,0,0,0,0,0,0,0,0,0,28,29,498,209,247,34,48,33,17,34,21,68,1212,96,13,10,4,3,0,3,0,5,3,148,182,52,32,13
213051368,146,17,31,43,26,35,19,7,376,0,0,0,0,0,0,0,0,0,0,0,50,44,165,19,38,58,40,34,23,12,476,57,24,24,4,3,8,0,0,4,3,119,31,57,96,11,9,26,8,18,11,0,255,0,3,6,4,11,9,6,7,11,0,54,0,0,0,0,0,0,0,0,0,0,0,37,58,105,11,17,31,12,21,20,3,315,0,0,0,0,0,0,0,0,0,0,0,95,77,123,13,16,40,13,21,22,11,440,137,17,11,0,0,3,0,0,0,10,189,75,21,22,6,4,7,3,3,0,5,141,5,9,5,0,3,5,3,8,3,0,47,0,0,0,0,0,0,0,0,0,0,3,86,24,27,8,4,6,3,14,3,7,188,0,0,0,0,0,0,0,0,0,0,0,224,44,40,6,4,14,10,17,5,18,374,221,6,8,0,0,0,0,0,0,8,242,137,9,0,0
213051369,758,103,86,112,81,71,45,33,1648,0,0,0,0,0,0,0,0,0,0,0,226,300,848,118,107,129,90,77,56,54,2011,158,89,94,13,14,4,5,7,3,4,392,180,354,496,49,44,43,23,26,9,12,1237,9,20,38,3,0,3,3,3,3,0,81,0,5,3,0,0,0,0,0,0,3,9,189,379,535,47,44,52,24,28,16,19,1329,0,0,0,0,0,0,0,0,0,0,0,345,466,630,61,60,56,25,32,18,26,1723,237,72,60,4,5,0,3,0,3,15,400,162,120,133,8,15,11,3,3,4,10,474,8,10,39,3,4,0,0,0,3,4,77,3,3,3,0,0,0,0,0,0,3,10,176,134,175,9,18,11,6,9,10,14,557,0,3,0,0,0,0,0,0,0,0,3,413,209,230,20,26,11,4,6,12,33,962,294,23,12,3,3,5,0,0,0,11,346,143,38,34,5
213051464,396,66,61,55,51,52,17,18,1013,0,0,0,0,0,0,0,0,0,0,0,114,245,456,94,95,88,71,82,27,28,1299,115,65,114,31,28,25,16,18,10,14,433,206,212,219,32,35,47,34,35,13,7,835,7,12,26,8,7,6,11,8,6,0,90,3,0,0,0,0,0,0,0,0,0,3,215,220,243,40,43,55,39,41,17,9,930,0,0,0,0,0,0,0,0,0,0,3,327,286,360,70,75,85,56,57,30,20,1366,151,34,100,23,26,17,14,3,3,10,370,218,74,70,8,22,17,11,7,3,9,437,9,15,27,8,10,5,12,7,0,10,105,0,0,0,0,0,0,0,0,0,0,0,237,88,100,16,28,20,20,13,4,19,544,0,0,0,0,0,0,0,0,0,0,0,379,120,194,41,57,35,33,18,4,22,910,117,17,13,3,4,7,5,7,0,0,181,175,18,21,3
213051465,714,96,113,115,106,97,52,21,1854,0,0,0,0,0,0,0,0,0,3,3,250,417,807,131,151,136,124,113,59,34,2239,231,103,114,32,20,28,16,20,6,10,563,444,646,524,74,63,65,47,46,14,17,1941,20,20,48,10,5,4,4,10,3,7,136,0,7,0,0,0,0,0,0,0,0,8,465,675,574,84,67,71,46,57,16,27,2082,0,0,0,0,0,0,0,0,0,0,0,697,781,685,115,87,98,61,73,20,35,2650,302,79,89,17,18,4,5,12,3,4,538,466,211,153,19,23,8,14,4,3,9,911,55,23,33,3,14,7,8,3,10,5,158,6,0,0,0,0,0,0,0,0,0,9,522,236,186,21,34,17,21,11,13,21,1074,0,0,0,0,0,0,0,0,0,0,0,824,315,278,42,47,22,27,19,15,24,1611,197,20,23,5,3,4,3,3,0,3,262,286,54,46,8
213051466,746,103,123,78,71,79,54,31,1823,0,0,0,0,0,0,0,0,0,0,0,166,482,854,135,145,97,93,94,70,42,2173,115,91,127,31,28,17,20,11,7,12,463,266,539,613,95,77,66,55,54,28,19,1820,6,14,52,14,8,7,4,8,0,3,111,0,0,3,0,0,0,0,0,0,0,8,272,559,660,102,78,82,67,65,32,21,1938,0,0,3,0,0,0,0,0,0,0,4,390,647,793,131,109,97,84,71,42,33,2403,103,56,85,10,19,7,7,4,0,6,302,135,89,124,20,25,21,5,16,0,3,438,17,16,26,4,8,7,3,4,0,9,91,0,0,0,0,0,0,0,0,0,0,0,152,100,151,23,28,20,9,16,0,17,533,0,0,0,0,0,0,0,0,0,0,0,252,160,237,35,49,33,16,22,4,24,834,77,9,6,6,0,4,4,0,0,0,107,79,18,26,4
213051467,508,63,81,122,114,73,65,24,1226,0,0,0,0,0,0,0,0,0,0,0,156,128,568,77,103,130,125,82,68,32,1466,111,37,37,3,9,4,4,3,0,6,207,165,193,252,43,45,42,20,20,13,11,795,13,16,88,9,6,21,10,21,14,3,210,0,0,3,0,0,0,0,0,0,0,4,175,210,342,49,52,61,33,39,29,9,1014,0,0,0,0,0,0,0,0,0,0,0,286,244,380,50,66,68,38,44,27,19,1218,277,30,20,5,6,4,0,0,0,10,348,275,81,74,15,10,13,4,5,0,12,486,20,17,52,6,0,9,14,14,3,3,138,10,0,3,0,0,0,0,0,0,0,6,303,96,124,26,14,22,17,18,3,15,629,0,0,0,0,0,0,0,0,0,0,0,578,123,137,25,21,26,17,17,3,21,977,337,12,9,3,0,3,3,0,0,13,385,291,18,14,5
213051468,206,13,40,27,31,25,15,4,437,0,0,0,0,0,0,0,0,0,0,0,74,62,247,23,52,40,34,31,22,7,584,79,19,26,0,10,3,3,0,0,0,149,37,61,88,8,15,10,11,12,3,8,260,0,9,24,4,0,3,3,0,5,4,49,0,0,3,0,0,0,0,0,0,0,6,37,73,114,13,15,16,19,10,9,9,312,0,0,0,0,0,0,0,0,0,0,0,121,90,142,17,18,12,21,12,11,9,457,182,15,13,3,7,0,0,0,3,8,229,84,28,42,3,10,0,4,0,0,6,176,3,0,27,0,3,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,94,35,63,5,8,0,4,0,3,7,209,0,0,0,0,0,0,0,0,0,0,0,275,44,80,6,16,0,4,3,6,7,440,225,13,13,0,0,0,0,0,0,3,256,107,13,5,0
214011370,199,21,33,27,35,21,9,10,491,0,0,0,0,0,0,0,0,0,0,0,186,102,270,41,43,46,38,28,19,15,780,170,51,45,8,4,7,6,0,0,6,310,138,131,195,17,16,13,8,4,3,11,541,3,13,13,3,0,4,3,0,0,0,40,4,4,0,0,0,0,0,0,0,3,9,145,146,207,21,21,20,12,4,5,9,595,0,0,0,0,0,0,0,0,0,0,0,317,202,252,26,31,23,22,10,8,19,904,382,52,32,6,4,6,0,0,0,12,498,197,64,69,6,8,6,4,3,3,8,362,19,9,8,0,0,0,0,0,0,3,37,3,0,0,0,0,0,0,0,0,0,4,216,74,77,5,8,6,4,3,4,6,404,0,0,0,0,0,0,0,0,0,0,0,597,123,108,10,10,10,5,3,4,21,899,407,12,17,0,0,0,3,0,0,12,457,208,17,8,3
214011371,146,26,34,50,33,34,20,17,428,0,0,0,0,0,0,0,0,0,0,0,149,67,198,35,51,54,42,39,23,29,685,188,66,42,17,13,11,11,3,0,8,354,78,72,94,23,16,10,18,13,5,3,333,0,4,12,0,3,0,3,3,3,3,35,0,0,0,0,0,0,0,0,0,0,6,84,76,112,23,21,14,19,15,5,4,375,0,0,0,0,0,0,0,0,0,0,3,273,140,152,41,28,28,32,26,12,11,734,397,49,35,9,10,3,7,4,0,6,520,150,39,56,10,7,6,4,0,0,0,272,7,5,14,0,0,3,0,3,0,0,34,3,0,0,0,0,0,0,0,0,0,4,155,49,66,8,7,14,4,3,0,0,312,0,0,0,0,0,0,0,0,0,0,0,559,92,103,21,18,19,11,5,0,10,829,544,16,16,5,0,3,0,0,0,14,603,169,20,11,4
214011372,111,15,6,21,13,10,5,10,275,0,0,0,0,0,0,0,0,0,3,3,116,77,168,24,19,28,18,19,4,16,506,164,48,48,6,11,0,0,6,3,12,302,70,66,61,8,7,10,12,11,0,5,259,5,9,12,0,0,0,3,3,8,0,32,0,0,0,0,0,0,0,0,0,0,0,73,78,69,15,7,16,13,7,9,3,289,0,3,0,0,0,0,0,0,0,0,3,244,130,116,19,17,18,18,15,8,16,591,266,29,32,4,9,3,3,3,0,15,359,104,34,36,3,0,0,4,3,0,0,184,14,10,7,0,0,0,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,3,116,42,41,3,3,3,4,3,0,3,222,0,0,0,0,0,0,0,0,0,0,0,390,73,71,6,6,3,6,8,0,13,582,463,9,13,0,3,0,0,0,0,9,501,134,8,11,3
214011373,37,8,0,7,5,3,0,0,85,0,0,0,0,0,0,0,0,0,0,0,79,34,56,13,4,6,10,3,5,0,225,151,44,38,10,7,11,3,0,0,9,280,54,44,83,9,3,10,13,3,3,5,229,0,0,3,0,0,4,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,55,44,88,7,5,10,9,3,3,5,242,0,0,0,0,0,0,0,0,0,0,0,209,88,123,20,18,16,14,3,10,13,521,389,65,46,15,4,3,3,6,0,14,552,100,41,34,7,3,6,3,0,3,3,191,0,4,3,0,0,0,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,102,39,38,7,5,6,9,4,3,3,208,0,0,0,0,0,0,0,0,0,0,0,493,103,87,21,11,6,11,9,3,17,759,476,21,21,0,3,3,0,0,0,9,531,96,9,5,3
214011374,43,3,10,3,4,7,3,0,121,0,0,0,0,0,0,0,0,0,0,0,104,48,79,9,17,9,16,14,4,3,300,245,46,44,5,3,9,3,6,0,6,368,43,34,48,8,5,3,3,0,0,0,148,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,43,37,48,8,5,9,4,3,0,0,152,3,0,0,0,0,0,0,0,0,0,3,294,79,93,15,12,14,9,10,0,12,522,520,55,45,3,3,7,0,0,0,12,648,86,17,12,6,5,0,9,0,0,0,131,4,5,3,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,3,94,23,13,6,5,4,9,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,612,71,62,13,5,9,10,0,4,13,797,577,23,9,0,0,0,3,4,3,7,628,112,3,0,4
214011375,60,9,10,18,11,13,5,8,202,0,0,0,0,0,0,0,0,0,0,0,109,50,116,33,32,36,25,17,8,15,432,162,54,57,12,8,9,5,0,0,10,322,59,57,56,13,9,10,6,3,3,0,210,0,3,3,0,0,0,0,3,0,0,15,0,0,0,0,0,0,0,0,0,0,3,63,59,59,13,8,10,7,9,3,3,231,0,0,0,0,0,0,0,0,0,0,0,223,113,110,21,23,19,14,10,3,8,549,250,29,24,5,3,3,3,0,0,12,338,79,27,12,3,4,0,4,3,0,6,133,6,0,3,0,0,0,0,0,0,3,15,3,0,0,0,0,0,0,0,0,0,3,84,28,21,3,4,0,4,3,0,4,152,0,0,0,0,0,0,0,0,0,0,0,335,55,46,9,8,3,5,0,3,20,491,365,6,4,0,0,0,0,0,0,14,395,138,6,9,0
214011376,69,12,6,13,16,5,4,9,226,0,0,0,0,0,0,0,0,0,0,0,131,83,106,23,20,16,19,16,5,22,438,157,37,56,14,11,12,3,3,3,4,309,106,97,98,18,8,3,0,4,0,0,340,3,0,4,0,0,3,0,0,3,3,14,3,3,0,0,0,0,0,0,0,0,5,108,99,108,18,8,7,0,4,3,5,358,0,0,0,0,0,0,0,0,0,0,0,270,138,167,31,23,21,5,8,5,10,669,278,53,45,9,6,6,7,3,3,8,418,158,49,63,6,5,0,0,3,0,4,292,9,3,4,3,0,0,0,3,0,3,28,0,0,0,0,0,0,0,0,0,0,3,168,53,71,4,5,0,3,8,0,11,321,0,0,0,0,0,0,0,0,0,0,0,447,104,116,17,11,8,8,7,3,18,745,270,24,10,0,0,3,6,0,0,7,310,157,21,9,0
214021377,11,0,0,0,0,0,3,0,29,0,0,0,0,0,0,0,0,0,0,0,40,8,32,4,0,6,4,4,3,7,109,64,21,26,0,3,8,3,0,0,3,137,19,6,4,0,5,3,0,3,3,0,40,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,19,6,3,0,5,3,0,3,3,0,43,0,0,0,0,0,0,0,0,0,0,0,82,33,34,3,4,4,3,3,3,7,179,163,15,24,0,3,0,0,0,3,7,214,41,3,3,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,3,3,0,0,0,0,0,0,3,59,0,0,0,0,0,0,0,0,0,0,0,204,24,25,6,0,0,0,0,3,9,277,263,9,3,0,0,0,0,0,0,15,296,97,0,0,0
214021378,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,6,3,0,0,0,0,0,0,0,14,24,9,6,4,0,0,0,0,0,3,52,6,4,0,0,0,0,0,4,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0,0,29,14,6,4,0,0,0,4,0,3,64,89,8,3,0,0,0,0,0,0,9,107,14,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,99,12,7,0,0,0,0,0,0,6,128,141,5,0,0,0,0,0,4,0,0,144,12,0,0,0
214021379,27,3,5,3,11,7,4,0,83,0,0,0,0,0,0,0,0,0,0,0,69,26,53,10,12,9,11,7,4,3,204,138,35,34,10,3,0,0,0,0,11,237,28,16,26,3,3,0,6,3,0,0,90,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,24,16,27,3,3,0,6,3,0,0,92,0,0,0,0,0,0,0,0,0,0,0,164,53,63,13,9,0,3,3,4,11,328,366,43,26,0,3,4,0,0,0,16,454,38,11,7,3,0,0,3,0,0,4,62,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,38,11,7,3,0,0,3,0,0,4,68,0,0,0,0,0,0,0,0,0,0,0,400,49,33,3,7,4,3,0,0,22,521,483,13,6,0,0,0,0,0,0,21,521,47,0,0,0
214021380,32,9,11,12,11,5,6,0,107,0,0,0,0,0,0,0,0,0,0,0,76,38,93,32,27,22,15,9,13,15,345,191,83,94,31,20,13,11,13,0,14,472,37,24,42,10,5,6,10,0,0,8,140,0,0,5,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,36,24,42,5,5,6,11,0,0,4,149,0,0,0,0,0,0,0,0,0,0,0,226,104,141,41,27,22,16,11,0,18,622,412,92,107,11,16,9,5,10,3,10,681,75,8,13,5,3,0,5,3,0,0,111,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,79,8,17,5,3,0,3,3,0,3,119,0,0,0,0,0,0,0,0,0,0,0,494,100,120,16,16,11,17,10,3,12,799,537,34,31,6,3,4,3,0,0,19,631,96,12,0,0
214021381,11,3,0,0,4,0,4,0,40,0,0,0,0,0,0,0,0,0,0,0,35,18,31,4,8,9,8,0,4,8,124,153,88,82,18,21,20,22,9,3,8,416,44,19,29,6,6,0,3,3,6,4,118,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,44,24,26,6,6,0,4,3,6,0,124,0,0,0,0,0,0,0,0,0,0,3,199,107,112,26,21,20,22,12,9,15,542,400,124,99,15,8,14,8,3,0,14,690,91,20,24,3,3,0,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,93,20,25,3,3,0,0,0,0,5,150,0,0,0,0,0,0,0,0,0,0,0,489,145,126,17,13,17,10,3,0,19,837,459,54,10,4,0,3,0,0,0,3,541,96,5,3,0
214021382,20,3,3,0,0,0,3,0,42,0,0,0,0,0,0,0,0,0,0,0,48,24,43,17,5,6,10,4,3,7,158,142,95,125,25,30,15,4,5,6,9,455,25,23,20,0,0,3,3,3,0,5,84,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,32,23,23,0,0,3,3,3,0,5,94,0,0,0,0,0,0,0,0,0,0,0,173,119,146,21,28,14,10,12,6,11,546,422,113,136,20,11,12,3,0,0,6,722,35,17,4,0,0,0,5,0,0,0,65,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,35,17,7,0,0,0,5,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,462,124,143,17,9,12,10,0,0,6,793,368,25,17,3,0,3,0,3,0,9,436,62,4,0,3
214021383,13,7,6,0,3,3,0,0,44,0,0,0,0,0,0,0,0,0,0,0,27,18,36,14,4,3,4,4,3,9,126,99,26,30,0,0,3,3,0,0,8,172,6,9,13,7,6,5,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,8,13,5,6,5,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,111,37,42,9,6,4,5,3,0,8,224,184,29,19,0,0,3,0,0,0,5,238,29,7,8,3,3,3,3,0,0,3,51,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,29,7,9,3,3,3,3,0,0,3,58,0,0,0,0,0,0,0,0,0,0,0,212,32,26,3,3,3,3,0,0,10,296,282,9,12,6,0,0,0,0,0,9,320,83,0,0,0
214021384,29,3,4,5,11,4,0,3,76,0,0,0,0,0,0,0,0,0,0,0,39,18,41,14,13,7,9,7,4,8,164,92,25,18,5,0,6,0,0,3,8,157,15,18,32,4,0,4,3,0,4,3,79,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,15,18,32,3,6,3,4,0,4,3,89,0,0,0,0,0,0,0,0,0,0,0,109,41,49,11,6,6,3,0,3,12,245,201,40,25,8,0,0,0,0,0,21,296,52,14,11,0,5,0,0,0,0,0,82,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,53,16,16,0,5,0,3,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,253,54,44,9,5,0,3,0,0,27,388,393,10,11,3,0,0,0,0,0,17,441,78,8,0,0
