SA2_MAINCODE_2016,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_hs_coop_com_ch_g,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_hs_coop_com_ch_g,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_hs_coop_com_ch_g,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_over_LT_Psn_not_Sme_hhd,R_950_ovr_LT_hs_coop_com_ch_g,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
212051326,7,10,40,3,3,21,87,0,3,0,4,0,0,10,16,81,21,6,3,3,134,9,22,27,5,4,0,61,8,8,14,0,0,0,29,56,6,33,0,0,0,89,382,13,83,3,8,3,485,723,3,97,0,7,4,830,299,4,47,0,4,0,362,139,0,29,0,0,0,167,27,0,12,0,3,0,42,3,0,3,0,0,0,8,0,0,0,0,0,0,3,17,0,3,0,0,0,21,37,7,30,0,0,3,76,1723,149,444,28,34,33,2405
212051327,0,0,25,3,0,15,48,0,0,0,3,0,0,8,0,3,11,0,0,0,14,0,3,5,0,0,0,14,3,3,0,0,3,0,9,7,5,6,0,3,0,17,48,0,27,0,3,0,74,277,0,40,0,3,0,320,210,0,22,0,3,0,237,81,0,6,0,0,0,88,13,0,3,0,0,0,19,3,0,3,0,0,0,8,0,0,0,0,0,0,0,3,0,0,0,0,0,4,20,0,6,0,3,0,29,666,10,166,4,20,15,884
213011328,3,3,18,0,3,7,35,3,0,3,0,0,0,11,8,18,14,3,5,0,42,57,9,21,0,6,0,88,114,4,23,3,0,0,148,167,0,51,0,10,0,227,295,9,84,0,14,0,407,88,0,27,0,7,0,125,6,0,4,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,12,5,10,0,3,3,39,764,54,250,8,43,19,1141
213011329,4,0,12,0,0,3,24,0,0,0,0,0,0,3,3,5,3,0,0,0,7,0,3,7,0,0,0,14,0,0,3,0,0,0,3,3,0,3,0,0,0,8,24,0,24,0,4,0,51,127,3,24,0,8,0,162,18,0,4,0,0,0,26,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,8,0,5,0,18,194,15,88,3,14,6,322
213011330,9,8,38,0,0,7,61,0,10,0,0,0,0,10,10,38,13,0,3,0,62,19,19,20,4,3,0,72,23,14,33,3,3,0,66,109,21,55,8,4,0,196,699,23,153,6,28,3,916,535,0,50,3,8,3,602,35,0,8,0,0,0,47,9,0,3,0,0,0,11,3,0,0,0,0,0,3,5,0,0,0,0,0,9,4,0,0,0,0,0,4,11,0,0,0,0,0,11,29,15,26,0,0,0,75,1495,139,412,27,59,18,2153
213011331,3,0,14,0,0,7,22,0,0,0,0,0,0,4,0,13,3,0,0,0,12,3,62,3,23,3,0,98,0,3,12,3,0,0,20,10,0,23,0,3,0,38,184,3,49,4,11,0,253,74,0,18,0,3,0,95,3,0,0,0,0,0,5,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,16,5,5,4,0,0,28,298,88,130,30,29,9,592
213011332,0,7,30,0,0,12,48,0,3,0,0,0,0,6,0,35,0,0,0,0,34,0,32,13,0,0,0,49,0,13,3,4,0,0,25,17,8,15,0,3,3,46,236,22,66,0,15,0,332,168,4,30,0,4,0,210,18,0,0,0,0,0,17,0,0,0,0,0,0,5,3,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,11,11,0,0,0,30,457,135,173,9,24,18,810
213011333,5,4,21,0,0,9,45,3,8,0,0,0,0,12,3,38,6,0,0,0,56,3,39,15,6,0,0,65,8,26,20,0,0,0,49,46,13,51,9,10,0,124,299,24,99,3,16,3,439,64,7,12,0,7,0,87,3,0,0,3,0,0,12,0,0,4,0,0,0,3,4,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,4,13,19,13,0,3,4,57,447,183,241,26,35,20,955
213011334,11,5,46,0,3,28,97,4,6,0,0,0,0,14,15,71,22,4,7,0,115,41,38,47,8,11,0,142,52,22,42,6,21,3,140,246,12,138,9,29,5,439,748,22,218,8,54,14,1054,159,4,35,0,12,3,214,10,0,0,0,0,0,18,3,0,0,0,0,0,3,5,0,3,0,0,0,7,0,0,3,0,0,0,3,0,0,0,0,0,0,0,18,0,4,0,0,0,19,30,14,32,3,9,9,102,1340,189,591,38,144,65,2367
213011335,0,5,37,0,3,22,72,6,7,4,0,0,0,14,8,76,16,4,4,0,112,32,37,33,17,6,0,122,62,17,31,9,7,0,128,169,5,70,3,27,0,274,459,20,143,0,49,14,693,126,3,18,0,17,0,168,12,0,8,0,0,0,19,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,13,0,4,0,0,0,15,13,14,31,3,3,7,62,902,184,406,37,125,43,1699
213011336,3,0,19,4,3,6,43,3,0,0,0,0,0,9,5,14,11,0,9,0,38,36,6,16,0,3,3,60,84,7,20,3,0,0,116,149,3,34,0,9,0,196,383,3,102,0,26,4,514,172,0,36,0,8,0,220,11,0,4,0,0,0,17,0,0,0,0,0,0,0,4,0,0,0,0,0,4,5,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,0,0,0,0,8,23,10,20,7,0,0,59,891,39,262,17,57,18,1287
213011337,0,0,36,3,3,13,55,0,0,3,0,0,0,4,0,12,15,5,0,0,36,10,7,18,3,0,0,41,22,9,21,5,4,0,58,71,4,37,0,16,0,131,316,8,118,4,36,4,473,100,0,27,0,6,0,133,6,0,6,0,0,0,20,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,6,0,0,0,6,17,4,20,0,4,0,45,537,50,309,19,67,25,1005
213011338,3,4,24,3,4,21,66,0,4,0,0,0,0,9,6,44,15,3,3,0,68,14,29,18,3,0,0,68,19,16,24,4,7,0,67,86,26,58,4,8,0,180,528,26,140,7,36,5,744,269,3,50,0,5,0,330,28,0,3,0,0,0,32,7,0,3,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,7,20,13,26,4,3,0,65,995,153,375,25,74,34,1661
213011339,0,0,18,0,0,6,22,0,0,0,0,0,0,0,3,0,8,0,0,0,10,3,3,4,0,0,0,9,5,0,11,0,0,0,16,16,0,22,0,3,0,43,509,3,81,3,14,0,612,288,0,45,3,6,0,349,16,0,8,0,0,0,27,3,0,0,0,0,0,4,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,7,21,3,5,0,0,4,38,888,11,202,7,32,9,1155
213011340,0,0,13,5,0,7,29,0,0,3,0,0,0,3,3,0,8,0,0,0,10,3,0,4,0,0,0,7,0,0,0,0,0,0,3,8,0,12,0,0,0,30,65,0,28,0,4,0,102,192,0,31,0,6,0,237,52,0,8,0,0,0,61,7,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,7,3,19,0,0,0,28,352,9,131,5,19,9,526
213021341,0,0,10,3,3,28,45,0,4,3,0,0,0,9,8,17,3,0,0,0,28,19,18,16,18,0,3,76,50,11,15,0,0,0,71,112,3,27,4,3,0,147,389,6,46,0,11,0,457,392,3,40,0,0,0,437,159,0,11,0,0,0,174,43,0,3,0,0,0,49,13,0,0,0,0,0,13,7,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,0,0,6,32,6,21,0,3,0,58,1217,62,204,22,17,36,1564
213021342,0,6,30,0,0,8,52,0,13,4,0,0,0,12,8,51,4,3,0,0,62,6,31,14,0,0,0,57,9,18,16,0,3,0,47,117,10,67,7,8,3,215,855,11,115,0,15,4,1004,259,10,45,0,4,0,317,25,3,12,0,0,0,36,6,0,0,0,0,0,6,3,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,12,0,0,0,0,0,11,32,11,12,0,4,5,67,1328,168,326,19,36,26,1890
213021343,3,17,27,0,0,12,60,0,8,6,0,0,0,13,3,90,12,0,3,3,112,22,22,17,0,4,0,74,13,13,21,0,5,0,48,96,19,31,12,4,0,151,258,8,75,6,14,0,366,415,9,56,0,8,0,488,157,0,18,0,3,0,179,26,0,3,0,0,0,32,3,3,0,0,0,0,10,0,0,0,0,0,0,0,3,0,4,0,0,0,5,4,0,0,0,0,0,9,19,9,16,0,0,3,55,1026,199,280,18,47,25,1593
213021344,4,3,28,0,0,21,53,0,4,0,0,0,0,13,4,26,17,5,0,0,51,30,12,29,8,0,0,81,34,9,20,3,0,0,66,129,3,24,10,0,0,171,211,0,51,7,3,0,273,415,0,70,3,8,0,497,366,0,36,0,0,0,401,178,0,14,0,0,0,185,63,0,3,0,0,0,67,16,0,0,0,0,0,18,7,0,3,0,0,0,14,12,0,0,0,0,0,16,22,10,18,3,3,3,54,1497,67,307,39,17,27,1951
213021345,0,0,4,0,0,4,5,0,0,0,0,0,0,0,0,8,0,0,0,0,5,0,3,3,0,0,0,5,0,3,0,0,0,0,7,19,0,11,0,3,0,27,117,0,28,0,3,0,148,75,0,13,0,0,0,86,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,6,220,14,57,3,4,4,303
213021346,0,7,16,0,0,15,37,3,28,0,0,0,0,31,0,140,5,8,3,0,159,8,51,16,17,3,0,98,7,19,11,3,8,0,49,48,3,19,0,7,0,78,166,3,35,0,5,0,211,191,7,30,3,3,0,238,197,0,33,0,0,0,236,143,0,17,0,0,0,155,70,0,14,0,0,0,81,39,0,5,0,0,0,44,21,0,0,0,0,0,25,28,0,5,0,0,0,27,13,19,11,7,8,0,60,942,284,216,33,40,24,1538
213031347,8,54,32,0,6,15,109,3,31,3,0,0,0,37,6,331,25,3,4,3,378,14,114,34,3,3,0,170,22,60,26,3,0,0,118,113,47,66,7,5,3,239,565,53,117,0,18,6,768,557,28,76,7,12,3,678,133,3,20,0,4,0,157,31,3,4,0,0,0,39,10,4,5,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,4,0,3,13,0,4,0,0,0,18,37,52,41,0,4,3,142,1507,793,451,22,61,32,2866
213031348,9,27,21,5,0,13,75,0,25,7,3,0,0,33,19,155,19,7,6,0,207,96,60,42,30,3,0,234,190,45,46,16,14,3,312,324,32,60,30,20,3,466,718,29,133,21,36,7,937,832,8,123,4,6,0,973,238,0,52,0,3,0,295,65,0,7,0,0,0,75,11,0,8,0,0,0,18,10,0,3,0,0,0,8,5,0,0,0,0,0,8,19,0,3,0,0,0,25,48,14,48,3,5,4,119,2586,399,566,109,101,33,3783
213031349,0,0,15,0,3,12,37,4,0,0,0,0,0,4,7,4,12,0,0,0,22,14,3,12,0,0,0,26,17,0,11,3,0,0,23,85,0,12,0,6,0,99,361,0,34,0,3,0,407,624,0,56,0,5,0,685,187,0,40,0,0,0,223,78,0,9,0,0,0,86,35,0,8,0,0,0,44,12,0,0,0,0,0,15,0,0,3,0,0,0,4,18,0,4,0,0,0,23,21,0,30,0,3,0,54,1453,8,233,10,23,18,1751
213031350,3,7,15,0,0,9,32,0,7,0,0,0,0,9,24,35,12,9,0,0,73,47,14,9,5,0,3,80,50,7,15,0,3,0,74,152,8,18,10,4,0,181,215,3,43,5,3,3,268,254,3,35,0,8,0,302,218,0,38,0,0,0,252,95,0,8,0,0,0,106,18,0,3,0,0,0,17,9,0,0,0,0,0,9,3,0,0,0,0,0,4,4,0,0,0,0,0,4,13,13,15,0,4,3,48,1101,86,200,29,18,18,1455
213031351,6,3,20,3,0,18,51,0,10,0,6,3,3,23,14,50,13,8,4,0,86,72,21,23,7,0,0,118,122,5,12,8,3,3,147,215,6,32,0,7,0,258,383,10,86,3,13,0,485,395,3,58,0,3,0,466,111,0,18,0,0,0,136,17,0,6,0,0,0,25,3,0,0,0,0,0,9,3,0,0,0,0,0,3,3,0,0,0,0,0,7,12,0,3,0,0,0,16,20,3,10,0,5,4,43,1372,108,279,33,29,27,1859
213031352,0,10,15,3,0,9,33,0,7,0,0,0,0,7,3,35,7,4,0,0,46,10,20,21,7,0,0,58,18,13,11,3,0,0,52,74,10,32,0,0,0,116,238,3,57,0,10,0,308,414,7,55,0,3,0,478,351,3,45,0,6,0,407,138,0,26,0,0,0,166,61,0,10,0,0,0,68,12,0,3,0,0,0,20,0,0,0,0,0,0,0,8,0,0,0,0,0,9,28,9,11,0,0,0,54,1374,107,288,30,18,13,1824
213041353,3,9,30,3,5,17,66,0,10,3,5,0,0,18,3,84,19,11,3,0,120,38,40,13,26,4,0,123,68,14,44,21,7,0,150,175,27,83,6,7,0,297,456,3,101,3,0,0,565,149,3,20,0,0,0,170,4,0,7,0,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,21,14,13,0,0,0,49,919,210,323,70,32,32,1590
213041355,0,0,18,0,0,7,22,0,0,0,0,0,0,0,7,0,4,0,0,0,5,3,0,11,0,0,0,12,0,0,9,0,0,0,10,11,0,17,0,3,0,38,227,0,62,0,0,0,290,269,0,53,0,0,3,322,29,0,4,0,0,0,39,3,0,3,0,0,0,5,3,0,0,0,0,0,3,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,4,16,0,6,0,8,0,35,579,9,187,0,12,10,799
213041356,10,3,23,0,0,21,55,0,8,0,0,0,0,11,5,53,10,5,3,0,76,19,27,35,3,0,3,86,42,7,40,5,4,3,102,546,25,121,5,14,3,716,474,8,72,0,9,3,564,38,0,24,0,0,0,60,13,0,3,0,0,0,15,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,24,9,20,3,3,0,58,1166,145,358,23,27,32,1764
213041357,3,11,27,0,0,11,54,0,4,3,0,0,0,9,4,41,14,0,0,0,61,16,22,28,7,7,0,85,55,11,33,12,0,0,115,479,15,83,4,12,0,598,766,4,114,3,21,6,921,190,3,34,7,11,4,252,14,0,8,3,0,0,22,7,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,10,24,8,19,3,3,3,58,1563,123,365,46,63,24,2189
213041358,3,3,11,0,7,5,30,0,3,0,0,0,0,3,3,7,4,0,0,0,15,3,7,17,7,0,0,38,9,5,30,9,0,0,58,205,9,59,6,3,3,279,622,4,100,0,8,3,739,113,0,25,0,0,0,138,4,0,3,0,0,0,8,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,3,0,0,0,4,19,6,15,0,0,3,46,995,47,271,20,21,14,1378
213041359,0,0,10,0,0,3,13,0,0,0,0,0,0,4,0,0,3,0,9,0,9,0,0,3,0,35,0,38,0,0,6,0,15,0,24,15,0,8,0,0,0,22,17,0,6,0,0,0,30,4,0,5,0,0,0,10,3,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,44,0,48,3,68,3,165
213041360,0,0,14,0,0,7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,4,0,0,0,4,0,0,11,0,0,0,14,148,0,28,0,3,0,180,329,3,30,0,4,5,369,82,0,6,0,0,0,89,8,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,20,0,13,0,0,0,34,596,3,115,0,16,16,737
213041461,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,6,32,0,8,0,3,0,47,41,0,12,0,3,0,51,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,11,84,3,31,6,3,0,133
213041462,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,3,0,0,0,4,41,0,13,0,0,0,60,186,0,13,0,3,0,208,17,0,3,0,0,0,21,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,4,258,5,45,0,6,0,318
213041463,7,0,18,0,0,8,35,0,0,3,3,0,0,9,0,0,3,0,0,0,6,0,0,10,0,0,0,17,0,0,9,0,0,0,9,6,7,22,3,3,0,39,252,0,47,0,3,7,309,592,0,69,0,6,5,679,111,0,13,0,0,0,119,17,0,4,0,0,0,16,7,0,0,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,4,18,0,13,0,0,0,40,1018,11,215,12,21,23,1299
213051361,0,0,16,0,4,5,27,0,0,3,0,0,0,4,6,18,8,0,0,3,25,0,12,12,4,3,0,37,9,8,16,0,0,0,38,114,4,52,7,3,0,181,617,3,113,0,15,0,753,117,0,23,0,3,0,147,15,0,5,0,0,0,22,4,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,11,5,11,3,0,3,33,896,55,257,23,35,14,1275
213051362,4,7,19,0,0,7,39,0,0,0,0,0,0,4,3,16,14,3,0,3,37,16,9,35,3,0,0,61,26,3,35,0,3,0,67,240,3,78,0,3,0,323,754,11,134,3,18,0,922,122,0,38,0,3,0,162,10,0,8,0,0,0,21,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,4,0,3,0,0,0,8,30,5,18,0,3,0,57,1213,49,387,7,33,19,1707
213051363,4,7,13,0,0,3,31,3,4,0,0,0,0,4,6,20,11,3,3,0,36,4,5,14,0,10,0,28,15,4,3,0,12,0,39,86,3,33,0,3,0,126,348,3,54,0,15,0,417,278,3,20,0,3,0,308,80,0,9,0,0,0,95,7,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,3,0,0,0,7,24,0,5,0,0,0,32,855,49,180,4,50,10,1140
213051365,8,0,14,0,0,13,33,0,0,0,0,3,0,5,0,4,9,0,4,0,22,4,0,12,0,0,0,19,3,0,13,0,0,0,18,40,9,35,0,0,0,86,1538,0,149,0,12,3,1707,675,0,61,0,8,3,748,39,0,7,0,3,0,50,10,0,3,0,3,0,17,11,0,0,0,0,0,11,11,0,0,0,0,0,12,0,0,0,0,0,0,0,22,0,4,0,0,0,25,53,3,15,0,5,5,76,2402,17,326,5,46,27,2827
213051366,6,0,12,0,0,9,27,0,0,0,0,0,0,0,0,3,12,0,0,0,10,3,3,7,8,3,0,22,3,4,8,0,0,0,13,16,0,21,10,0,0,48,867,0,117,0,10,4,998,590,0,57,0,3,3,652,37,0,4,0,0,0,47,4,0,3,0,0,0,10,10,0,0,0,0,0,9,5,0,0,0,0,0,5,5,0,0,0,0,0,3,8,0,3,0,0,0,11,29,0,10,0,0,5,46,1586,13,249,19,21,19,1905
213051368,3,0,29,0,0,14,46,0,0,0,0,0,0,3,3,13,11,0,3,3,35,17,5,16,3,3,0,45,52,3,27,0,4,0,85,299,5,42,0,4,0,351,464,3,72,0,8,0,544,103,0,18,0,0,0,121,9,0,7,0,0,0,11,3,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,12,3,16,0,4,0,36,963,37,229,9,30,23,1293
213051369,10,0,20,0,0,12,35,0,0,0,3,0,0,5,0,13,6,0,0,0,27,9,6,18,7,0,0,39,7,4,28,7,0,0,48,163,8,77,11,3,0,263,1148,3,130,3,9,7,1299,174,0,21,0,0,0,202,8,0,3,0,0,0,11,0,0,0,0,0,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,30,3,20,0,0,0,51,1559,44,333,24,13,17,1990
213051464,0,0,13,0,0,0,20,0,0,0,0,0,0,0,3,0,3,0,0,0,6,7,0,5,0,0,0,11,0,0,0,0,0,0,3,3,0,0,0,14,0,19,118,0,13,0,7,0,139,711,0,35,0,0,0,752,180,0,16,0,0,0,201,72,0,3,0,0,0,73,27,0,0,0,0,0,27,9,0,0,0,0,0,9,3,0,0,0,0,0,3,6,0,0,0,0,0,6,26,0,10,0,0,0,39,1168,0,98,3,21,6,1301
213051465,6,0,15,3,0,8,32,0,0,0,0,0,0,3,3,0,0,0,0,0,9,0,3,7,0,3,0,9,3,0,7,0,3,0,8,6,9,5,0,56,0,75,429,7,55,0,13,0,505,919,3,69,0,7,0,994,127,0,10,0,0,0,140,24,0,4,0,3,0,28,0,0,0,0,0,0,0,3,0,4,0,0,0,10,0,0,0,0,0,0,0,7,0,3,0,0,0,11,29,0,7,0,5,0,43,1564,18,183,5,92,13,1867
213051466,0,0,19,0,0,5,21,0,0,0,0,0,0,0,3,0,0,0,0,0,4,5,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,8,0,3,0,6,180,0,32,0,0,0,217,798,0,40,0,3,0,838,119,0,12,0,0,0,130,28,0,0,0,0,0,28,6,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,3,25,0,9,0,0,0,32,1162,3,123,0,9,11,1309
213051467,13,11,14,0,0,19,57,0,9,0,0,0,0,11,5,109,9,4,4,0,132,9,64,36,3,4,0,115,49,24,45,4,4,0,130,444,21,91,7,10,0,582,846,37,124,0,16,0,1029,70,6,22,0,7,3,105,11,0,3,0,0,0,23,5,0,0,0,0,0,5,3,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,0,3,0,0,0,13,39,24,17,3,5,5,92,1511,307,374,24,57,26,2295
213051468,3,3,26,0,0,6,37,0,3,0,0,0,0,12,0,24,6,0,0,0,25,17,7,15,0,0,0,43,20,7,26,0,4,0,53,176,0,41,0,0,0,222,342,6,60,0,3,0,413,80,0,12,0,0,0,93,8,0,3,0,0,0,14,3,0,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,18,0,7,0,6,0,36,674,53,201,9,11,10,962
214011370,6,3,17,3,0,6,41,0,0,4,12,0,0,14,3,22,10,11,8,3,59,10,26,13,20,14,0,81,13,7,13,3,11,0,44,41,16,65,9,53,4,187,702,17,155,3,23,6,900,544,0,77,11,5,0,638,22,0,6,0,0,0,32,0,0,4,0,0,0,4,4,0,0,0,0,0,10,3,0,0,0,0,0,3,0,0,0,0,0,0,0,12,0,3,0,0,0,11,26,4,14,4,3,6,67,1386,90,394,68,122,32,2085
214011371,10,14,28,3,0,21,79,0,13,0,4,0,0,18,15,142,39,11,3,3,213,132,55,85,12,4,0,287,226,26,77,4,0,7,341,587,15,136,13,8,8,767,1121,27,174,8,7,3,1339,558,0,77,0,10,0,647,92,0,15,0,0,0,109,32,0,3,0,0,0,37,11,0,5,0,0,0,18,3,0,0,0,0,0,6,0,0,0,0,0,0,0,12,0,0,0,0,0,16,50,27,39,0,4,5,128,2866,322,677,43,50,47,4004
