SA2_MAINCODE_2016,POL_Greek_SEO,POL_Greek_SOLSE_VWorW,POL_Greek_SOLSE_NWorNAA,POL_Greek_SOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_SOLSE_VWorW,POL_IAL_Bengali_SOLSE_NWorNAA,POL_IAL_Bengali_SOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_SOLSE_VWorW,POL_IAL_Hindi_SOLSE_NWorNAA,POL_IAL_Hindi_SOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_SOLSE_VWorW,POL_IAL_Punjabi_SOLSE_NWorNAA,POL_IAL_Punjabi_SOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhalese_SEO,POL_IAL_Sinhalese_SOLSE_VWorW,POL_IAL_Sinhale_SOLSE_NWorNAA,POL_IAL_Sinhalese_SOLSE_Tot,POL_IAL_Sinhalese_NS,POL_IAL_Sinhalese_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_SOLSE_VWorW,POL_IAL_Urdu_SOLSE_NWorNAA,POL_IAL_Urdu_SOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_SOLSE_VWorW,POL_IAL_Oth_SOLSE_NWorNAA,POL_IAL_Oth_SOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_SOLSE_VWorW,POL_IAL_Tot_SOLSE_NWorNAA,POL_IAL_Tot_SOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_SOLSE_VWorW,POL_Italian_SOLSE_NWorNAA,POL_Italian_SOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japanese_SEO,POL_Japanese_SOLSE_VWorW,POL_Japanese_SOLSE_NWorNAA,POL_Japanese_SOLSE_Tot,POL_Japanese_NS,POL_Japanese_Tot,POL_Korean_SEO,POL_Korean_SOLSE_VWorW,POL_Korean_SOLSE_NWorNAA,POL_Korean_SOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedonian_SEO,POL_Macedonian_SOLSE_VWorW,POL_Macedonian_SOLSE_NWorNAA,POL_Macedonian_SOLSE_Tot,POL_Macedonian_NS,POL_Macedonian_Tot,POL_Maltese_SEO,POL_Maltese_SOLSE_VWorW,POL_Maltese_SOLSE_NWorNAA,POL_Maltese_SOLSE_Tot,POL_Maltese_NS,POL_Maltese_Tot,POL_Persian_ED_SEO,POL_Persian_ED_SOLSE_VWorW,POL_Persian_ED_SOLSE_NWorNAA,POL_Persian_ED_SOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_SOLSE_VWorW,POL_Polish_SOLSE_NWorNAA,POL_Polish_SOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Russian_SEO,POL_Russian_SOLSE_VWorW,POL_Russian_SOLSE_NWorNAA,POL_Russian_SOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_SOLSE_VWorW,POL_Samoan_SOLSE_NWorNAA,POL_Samoan_SOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_SOLSE_VWorW,POL_Serbian_SOLSE_NWorNAA,POL_Serbian_SOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipino_SEO,POL_SAL_Filipino_SOLSE_VWorW,POL_SAL_Filipin_SOLSE_NWorNAA,POL_SAL_Filipino_SOLSE_Tot,POL_SAL_Filipino_NS,POL_SAL_Filipino_Tot,POL_SAL_Indonesian_SEO,POL_SAL_Indonesia_SOLSE_VWorW,POL_SAL_Indones_SOLSE_NWorNAA,POL_SAL_Indonesian_SOLSE_Tot,POL_SAL_Indonesian_NS,POL_SAL_Indonesian_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_SOLSE_VWorW,POL_SAL_Tagalog_SOLSE_NWorNAA,POL_SAL_Tagalog_SOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_SOLSE_VWorW,POL_SAL_Oth_SOLSE_NWorNAA,POL_SAL_Oth_SOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_SOLSE_VWorW,POL_SAL_Tot_SOLSE_NWorNAA,POL_SAL_Tot_SOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_SOLSE_VWorW,POL_Spanish_SOLSE_NWorNAA,POL_Spanish_SOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_SOLSE_VWorW,POL_Tamil_SOLSE_NWorNAA,POL_Tamil_SOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_SOLSE_VWorW,POL_Thai_SOLSE_NWorNAA,POL_Thai_SOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_SOLSE_VWorW,POL_Turkish_SOLSE_NWorNAA,POL_Turkish_SOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_SOLSE_VWorW,POL_Vietnamese_SOLSE_NWorNAA,POL_Vietnamese_SOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_SOLSE_VWorW,POL_Oth_SOLSE_NWorNAA,POL_Oth_SOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_SOLSE_VWorW,POL_Tot_SOLSE_NWorNAA,POL_Tot_SOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LSatH_NS_SEO,P_LSatH_NS_SOLSE_VWorW,P_LSatH_NS_SOLSE_NWorNAA,P_LSatH_NS_SOLSE_Tot,P_LSatH_NS_NS,P_LSatH_NS_Tot,P_Tot_SEO,P_Tot_SOLSE_VWorW,P_Tot_SOLSE_NWorNAA,P_Tot_SOLSE_Tot,P_Tot_NS,P_Tot_Tot
201021011,..,27,4,31,0,31,..,0,0,0,0,0,..,0,0,0,0,0,..,12,3,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,13,..,27,3,29,0,29,..,46,0,46,3,48,..,3,0,3,0,3,..,0,0,0,0,0,..,5,6,11,0,11,..,14,0,14,0,14,..,3,0,3,0,3,..,11,4,11,0,11,..,9,0,9,0,9,..,0,0,0,0,0,..,33,6,41,0,41,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,3,0,3,0,3,..,15,0,15,0,15,..,23,0,20,0,20,..,0,0,0,0,0,..,11,0,11,0,11,..,3,0,3,0,3,..,4,0,4,0,4,..,69,17,82,0,82,..,475,48,521,3,524,..,20,0,17,726,740,7688,488,47,538,730,8956
201021012,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,10,0,10,0,10,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,3,0,3,..,10,0,10,0,10,..,0,0,0,0,0,..,3,0,3,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,8,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,4,7,0,7,..,3,0,3,0,3,..,4,4,5,0,5,..,7,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,25,8,29,0,31,..,129,19,148,0,154,..,10,0,10,444,455,5047,142,19,157,450,5656
201031013,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,3,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,3,12,0,12,..,54,8,58,0,58,..,14,0,16,275,292,2947,67,9,78,275,3302
201031014,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,10,0,10,0,10,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,..,3,3,11,0,11,..,24,0,26,0,26,..,91,10,98,0,98,..,13,4,15,686,698,3595,102,9,112,686,4395
201031015,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,8,8,..,5,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,7,0,7,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,12,6,16,0,16,..,80,8,93,5,96,..,10,0,10,236,253,4133,94,8,102,247,4483
201031016,..,18,0,20,0,20,..,0,0,0,0,0,..,4,0,4,0,4,..,19,4,18,0,18,..,3,0,3,0,3,..,5,0,5,0,5,..,3,0,7,0,7,..,33,4,40,0,40,..,9,0,9,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,11,0,11,0,11,..,0,0,0,0,0,..,18,3,16,0,16,..,3,0,3,0,3,..,32,0,36,0,36,..,3,3,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,21,5,29,3,33,..,170,23,192,3,197,..,28,3,28,523,552,7169,197,29,222,530,7921
201031017,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,7,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,16,0,16,..,3,0,3,0,3,..,3,0,3,0,3,..,6,0,6,0,6,..,24,3,27,0,23,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,31,0,33,0,36,..,117,13,132,4,133,..,18,0,19,357,379,4755,138,13,150,366,5268
202011018,..,16,4,18,0,22,..,6,0,6,0,6,..,42,4,46,0,46,..,31,3,32,0,32,..,11,3,18,0,18,..,9,0,9,0,9,..,17,3,16,0,16,..,118,14,135,0,135,..,29,0,34,0,34,..,6,0,6,0,12,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,4,0,4,0,4,..,3,0,3,0,3,..,14,3,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,23,0,23,0,23,..,11,0,11,0,11,..,28,0,28,0,28,..,9,0,9,0,9,..,74,0,74,0,74,..,22,3,29,0,29,..,7,0,7,0,8,..,8,0,8,0,8,..,3,0,3,0,3,..,14,7,20,0,20,..,259,158,421,11,428,..,730,216,946,14,956,..,33,7,44,1269,1308,12194,770,222,986,1280,14460
202011019,..,13,0,16,0,16,..,3,0,3,0,3,..,3,3,6,0,6,..,18,0,21,0,21,..,5,0,5,0,5,..,0,3,4,0,4,..,3,0,4,0,4,..,32,9,37,0,41,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,5,0,5,0,5,..,6,0,6,0,6,..,3,0,3,0,3,..,23,0,23,0,23,..,5,0,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,89,77,165,0,163,..,228,91,318,3,317,..,27,3,34,1000,1037,10614,252,94,348,1008,11965
202011020,..,5,0,11,0,11,..,4,0,7,0,7,..,28,3,29,0,33,..,32,3,38,0,38,..,32,3,33,0,33,..,13,0,13,0,13,..,32,4,35,0,35,..,140,9,150,0,149,..,34,4,41,0,41,..,9,0,9,0,14,..,20,6,24,0,24,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,12,0,12,..,11,0,11,0,11,..,16,0,16,0,16,..,0,0,0,0,0,..,38,0,34,0,34,..,8,5,14,0,14,..,21,3,26,0,26,..,4,0,5,0,5,..,0,0,0,0,0,..,14,0,18,0,17,..,133,91,224,0,225,..,679,181,859,8,866,..,34,3,33,695,727,11913,713,182,897,699,13507
202011021,..,12,5,15,0,15,..,9,0,9,0,9,..,31,0,26,0,26,..,18,4,22,0,22,..,11,0,11,0,11,..,8,0,8,0,8,..,27,3,29,0,29,..,97,7,105,0,105,..,24,3,26,0,28,..,3,0,3,0,3,..,6,0,7,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,0,0,0,0,0,..,9,0,9,0,9,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,7,0,7,..,17,0,17,0,17,..,8,0,8,0,8,..,0,0,0,0,0,..,39,0,39,0,36,..,4,0,6,0,6,..,4,0,4,0,4,..,6,0,6,0,6,..,5,0,9,0,9,..,12,3,14,0,14,..,104,52,156,9,163,..,506,98,600,11,608,..,22,0,22,497,517,8168,529,98,626,505,9295
202011022,..,33,11,44,0,44,..,13,0,19,0,19,..,33,3,32,0,32,..,41,6,51,0,51,..,18,0,24,0,24,..,4,0,4,0,4,..,30,3,31,0,31,..,143,11,155,0,155,..,36,0,35,0,35,..,3,0,3,0,3,..,6,4,15,0,15,..,6,0,6,0,6,..,10,0,10,0,10,..,11,3,17,0,17,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,38,0,37,0,40,..,18,0,18,0,18,..,43,0,43,0,43,..,5,0,5,0,5,..,102,3,106,0,106,..,5,0,6,0,6,..,10,0,10,0,10,..,16,3,20,4,23,..,4,0,7,0,7,..,18,18,34,0,36,..,244,180,424,13,433,..,784,282,1066,20,1086,..,82,0,84,1405,1486,17114,868,283,1150,1421,19687
202011023,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,5,0,5,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,5,0,5,0,5,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,12,3,12,0,14,..,78,3,80,0,84,..,14,0,14,234,247,4761,86,3,91,236,5084
202011024,..,12,0,13,0,13,..,0,0,0,0,0,..,13,0,13,0,13,..,4,0,5,0,5,..,13,0,14,0,14,..,14,0,15,0,15,..,0,0,0,0,0,..,46,3,44,0,44,..,8,0,15,0,12,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,7,..,4,0,4,0,4,..,4,0,4,0,4,..,0,0,0,0,0,..,12,0,12,0,17,..,5,0,5,0,5,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,40,5,47,0,47,..,197,17,220,4,223,..,10,3,13,324,339,8067,210,24,229,331,8630
202011025,..,11,0,12,0,12,..,15,3,20,0,19,..,14,0,14,0,14,..,18,4,26,0,21,..,12,0,12,0,12,..,19,0,19,0,17,..,5,0,8,0,8,..,82,5,89,4,96,..,10,0,13,0,16,..,7,0,9,0,9,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,19,0,20,0,20,..,8,0,8,0,8,..,19,0,19,0,19,..,3,0,3,0,3,..,53,0,52,0,52,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,4,0,4,..,196,91,285,5,292,..,480,117,596,10,602,..,22,3,25,692,709,10436,498,119,615,704,11747
202021026,..,6,0,6,0,6,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,3,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,15,0,15,0,15,..,3,0,3,0,3,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,7,19,8,25,..,102,20,123,4,130,..,14,3,18,432,447,6604,117,21,138,437,7184
202021027,..,9,0,9,0,9,..,0,0,0,0,0,..,3,0,3,0,10,..,13,3,16,0,16,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,27,3,30,3,30,..,33,0,33,0,33,..,7,0,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,9,0,6,0,9,..,0,0,0,0,0,..,9,0,9,0,9,..,4,0,4,0,4,..,15,0,15,0,16,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,26,0,26,0,23,..,20,0,19,0,19,..,3,0,3,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,3,0,3,..,45,11,56,5,57,..,320,72,394,11,406,..,22,0,25,1535,1553,8623,345,73,417,1542,10583
202021028,..,22,0,25,0,25,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,20,0,23,0,23,..,21,0,21,0,21,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,7,0,7,0,7,..,12,0,12,0,12,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,4,0,10,0,10,..,35,3,38,0,38,..,220,15,241,0,241,..,20,0,20,623,648,7588,241,16,257,625,8474
202021029,..,7,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,17,3,17,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,10,0,10,3,8,..,0,0,0,0,0,..,14,0,14,3,21,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,4,0,4,..,0,0,0,0,0,..,28,0,27,3,30,..,124,20,144,10,153,..,19,4,19,395,415,3945,140,25,164,401,4513
202021030,..,31,0,29,0,29,..,0,0,0,0,0,..,12,3,14,0,14,..,12,3,15,0,15,..,3,0,3,0,3,..,3,3,5,0,5,..,6,0,6,0,6,..,30,7,43,0,43,..,38,7,49,0,46,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,3,0,3,..,13,0,9,0,9,..,0,0,0,0,0,..,12,0,9,0,9,..,0,0,0,0,0,..,3,0,3,0,3,..,7,5,12,0,15,..,11,0,11,0,11,..,4,0,4,0,4,..,8,0,8,0,8,..,5,0,5,0,5,..,31,0,31,0,31,..,17,0,17,0,17,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,10,0,10,..,5,0,4,0,4,..,43,8,58,9,65,..,377,94,469,11,475,..,18,5,24,682,700,8467,392,95,486,689,9648
202021031,..,7,0,7,0,7,..,5,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,32,3,34,0,34,..,3,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,16,0,16,0,16,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,7,0,7,0,7,..,0,0,0,0,0,..,8,0,9,0,9,..,4,0,4,0,4,..,19,0,18,0,18,..,15,0,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,30,0,33,0,36,..,269,16,281,0,283,..,6,0,6,575,580,6039,273,16,287,576,6899
202031032,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,11,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,4,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,14,4,15,0,15,..,59,7,68,4,65,..,5,0,12,266,275,4017,69,4,72,269,4363
202031033,..,10,3,17,0,17,..,0,0,0,0,0,..,8,0,8,0,8,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,15,0,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,34,3,40,0,40,..,3,0,3,0,3,..,17,0,21,0,21,..,8,0,8,0,8,..,63,3,67,0,67,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,32,4,37,0,37,..,193,22,207,0,210,..,19,0,19,750,770,6075,209,22,229,757,7057
203011034,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,3,0,3,..,0,0,0,0,0,..,10,3,10,0,10,..,40,0,39,0,39,..,4,0,6,0,6,..,3,0,3,0,3,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,12,0,12,0,12,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,9,0,9,0,4,..,0,0,0,0,0,..,12,0,12,0,12,..,0,0,0,0,0,..,3,3,3,0,3,..,44,11,55,0,55,..,254,28,277,3,278,..,7,0,7,296,308,5837,262,28,281,297,6420
203011035,..,11,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,3,0,3,..,19,0,19,0,16,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,4,0,4,0,4,..,3,3,7,0,7,..,0,0,0,0,0,..,10,0,8,0,8,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,3,..,0,0,0,0,0,..,4,0,4,0,3,..,17,0,17,3,20,..,0,0,0,0,0,..,4,0,4,0,4,..,8,0,8,0,8,..,0,0,0,0,0,..,31,6,37,0,37,..,165,10,172,7,175,..,9,0,12,341,359,6321,171,10,185,347,6855
203011036,..,7,0,7,0,6,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,8,0,8,..,16,0,16,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,5,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,20,0,20,0,20,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,4,20,0,19,..,118,7,118,3,126,..,11,0,11,384,392,5232,123,7,130,388,5745
203021037,..,52,8,63,0,63,..,22,3,30,0,30,..,49,0,49,0,48,..,59,0,58,0,57,..,20,5,23,0,23,..,25,0,28,0,28,..,33,0,35,0,43,..,206,15,218,7,222,..,89,19,108,0,108,..,21,3,24,0,24,..,9,3,15,0,15,..,11,0,9,0,9,..,3,0,3,0,3,..,40,5,46,0,46,..,11,3,8,0,8,..,3,0,3,0,3,..,0,0,0,0,0,..,11,0,11,0,13,..,19,0,19,0,19,..,25,0,25,0,24,..,10,0,10,0,10,..,11,0,15,0,15,..,62,0,65,0,65,..,34,5,42,0,42,..,17,0,17,0,17,..,11,3,16,0,16,..,3,6,8,0,8,..,23,0,27,0,27,..,210,33,244,4,248,..,1130,161,1290,15,1307,..,25,0,28,701,729,11992,1149,161,1315,714,14021
