SA2_MAINCODE_2016,Canada_Before_1946,Canada_1946_1955,Canada_1956_1965,Canada_1966_1975,Canada_1976_1985,Canada_1986_1995,Canada_1996_2005,Canada_2006_2010,Canada_2011,Canada_2012,Canada_2013,Canada_2014,Canada_2015,Canada_2016,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1946,China_exc_SARs_Taiwan_46_55,China_exc_SARs_Taiwan_56_65,China_exc_SARs_Taiwan_66_75,China_exc_SARs_Taiwan_76_85,China_exc_SARs_Taiwan_86_95,China_exc_SARs_Taiwan_96_05,China_exc_SARs_Taiwan_06_10,China_exc_SARs_Taiwan_2011,China_exc_SARs_Taiwan_2012,China_exc_SARs_Taiwan_2013,China_exc_SARs_Taiwan_2014,China_exc_SARs_Taiwan_2015,China_exc_SARs_Taiwan_2016,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1946,Croatia_1946_1955,Croatia_1956_1965,Croatia_1966_1975,Croatia_1976_1985,Croatia_1986_1995,Croatia_1996_2005,Croatia_2006_2010,Croatia_2011,Croatia_2012,Croatia_2013,Croatia_2014,Croatia_2015,Croatia_2016,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1946,Egypt_1946_1955,Egypt_1956_1965,Egypt_1966_1975,Egypt_1976_1985,Egypt_1986_1995,Egypt_1996_2005,Egypt_2006_2010,Egypt_2011,Egypt_2012,Egypt_2013,Egypt_2014,Egypt_2015,Egypt_2016,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1946,Fiji_1946_1955,Fiji_1956_1965,Fiji_1966_1975,Fiji_1976_1985,Fiji_1986_1995,Fiji_1996_2005,Fiji_2006_2010,Fiji_2011,Fiji_2012,Fiji_2013,Fiji_2014,Fiji_2015,Fiji_2016,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1946,Germany_1946_1955,Germany_1956_1965,Germany_1966_1975,Germany_1976_1985,Germany_1986_1995,Germany_1996_2005,Germany_2006_2010,Germany_2011,Germany_2012,Germany_2013,Germany_2014,Germany_2015,Germany_2016,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1946,Greece_1946_1955,Greece_1956_1965,Greece_1966_1975,Greece_1976_1985,Greece_1986_1995,Greece_1996_2005,Greece_2006_2010,Greece_2011,Greece_2012,Greece_2013,Greece_2014,Greece_2015,Greece_2016,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1946,Hng_Kng_SAR_China_1946_1955,Hng_Kng_SAR_China_1956_1965,Hng_Kng_SAR_China_1966_1975,Hng_Kng_SAR_China_1976_1985,Hng_Kng_SAR_China_1986_1995,Hng_Kng_SAR_China_1996_2005,Hng_Kng_SAR_China_2006_2010,Hong_Kong_SAR_China_2011,Hong_Kong_SAR_China_2012,Hong_Kong_SAR_China_2013,Hong_Kong_SAR_China_2014,Hong_Kong_SAR_China_2015,Hong_Kong_SAR_China_2016,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1946,India_1946_1955,India_1956_1965,India_1966_1975,India_1976_1985,India_1986_1995,India_1996_2005,India_2006_2010,India_2011,India_2012,India_2013,India_2014,India_2015,India_2016,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1946,Indonesia_1946_1955,Indonesia_1956_1965,Indonesia_1966_1975,Indonesia_1976_1985,Indonesia_1986_1995,Indonesia_1996_2005,Indonesia_2006_2010,Indonesia_2011,Indonesia_2012,Indonesia_2013,Indonesia_2014,Indonesia_2015,Indonesia_2016,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1946,Iran_1946_1955,Iran_1956_1965,Iran_1966_1975,Iran_1976_1985,Iran_1986_1995,Iran_1996_2005,Iran_2006_2010,Iran_2011,Iran_2012,Iran_2013,Iran_2014,Iran_2015,Iran_2016,Iran_Yr_arrival_NS,Iran_Tot,Iraq_Before_1946,Iraq_1946_1955,Iraq_1956_1965,Iraq_1966_1975,Iraq_1976_1985,Iraq_1986_1995,Iraq_1996_2005,Iraq_2006_2010,Iraq_2011,Iraq_2012,Iraq_2013,Iraq_2014,Iraq_2015,Iraq_2016,Iraq_Yr_arrival_NS,Iraq_Tot,Ireland_Before_1946,Ireland_1946_1955,Ireland_1956_1965,Ireland_1966_1975,Ireland_1976_1985,Ireland_1986_1995,Ireland_1996_2005,Ireland_2006_2010
210051443,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,6,0,0,0,0,0,8,20,16,4,7,3,3,8,0,0,59,0,0,0,23,0,0,4,0,0,0,0,0,0,0,0,35,0,0,3,6,0,0,8,10,0,8,0,3,3,0,0,51,0,0,0,0,5,34,39,42,3,0,3,4,8,0,3,137,0,10,0,6,0,3,3,0,3,0,0,0,0,0,0,23,0,3,10,17,3,10,5,3,0,0,0,0,0,0,3,55,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,0,0,11,6,18,223,714,57,93,98,104,90,73,57,1528,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,19,0,0,0,0,0,3,5,3,0,0,13,0,0,0,0,28,0,0,0,0,13,111,276,303,74,65,114,48,45,70,12,1134,0,0,0,0,0,0,0,0
210051444,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,10,0,0,0,0,0,3,25,24,0,3,5,0,3,0,4,65,0,0,3,5,0,9,0,0,0,0,0,0,0,0,0,21,0,7,8,5,0,6,6,3,5,3,4,0,3,0,4,49,0,0,0,0,0,12,22,29,4,0,3,0,5,0,0,91,0,7,3,3,3,3,5,0,0,0,0,0,0,0,0,28,0,3,9,6,0,3,3,0,0,0,0,3,0,0,4,33,0,0,0,0,0,3,7,0,0,0,3,0,4,3,0,17,0,0,0,0,3,28,294,1138,132,102,108,151,123,102,61,2235,0,0,0,0,3,0,13,3,0,0,3,3,0,0,0,32,0,0,0,0,0,6,16,11,3,4,8,3,0,0,3,56,0,0,0,0,5,74,205,194,55,27,56,71,42,79,27,849,0,0,0,0,0,0,0,5
210051445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,7,7,0,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,7,0,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,5,40,127,8,6,15,7,5,11,15,253,0,0,0,0,0,0,5,11,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,32,9,0,3,0,0,0,3,0,68,0,0,0,0,0,4,0,0
211011251,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,10,0,4,0,0,0,52,109,201,27,22,33,26,21,8,20,504,0,0,3,8,0,4,0,0,0,0,0,0,0,0,3,17,0,0,4,6,0,0,3,3,0,8,0,0,6,0,0,37,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,9,0,44,57,14,20,3,9,4,0,0,0,0,0,5,9,174,0,0,6,8,3,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,11,30,60,25,0,7,0,4,8,0,3,148,0,3,3,16,3,35,73,163,19,16,11,24,19,13,3,408,0,0,0,3,0,6,19,10,0,0,0,3,0,0,0,44,0,0,0,0,0,9,14,5,6,6,19,0,3,3,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,3,0,0
211011254,0,0,0,0,5,3,6,0,0,0,0,0,0,0,0,14,0,0,0,0,11,65,179,280,51,54,40,69,27,13,37,827,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,11,0,0,11,4,0,4,3,9,3,0,0,0,0,0,0,45,0,0,0,0,3,14,0,3,0,0,0,0,0,0,0,23,0,23,42,7,4,3,3,5,0,0,0,0,0,0,0,85,0,0,20,13,3,6,0,0,0,0,0,0,0,0,0,45,0,0,3,4,16,70,40,34,4,3,0,3,0,0,0,189,0,3,3,25,19,55,166,147,27,22,12,12,11,11,3,509,0,3,0,6,4,20,50,18,0,0,0,0,0,0,3,112,0,0,0,0,0,3,16,27,7,5,3,3,3,0,0,80,0,0,0,0,0,0,9,11,3,4,0,0,0,0,0,35,0,3,7,15,3,7,3,0
211011255,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,3,10,22,37,10,15,3,4,9,3,0,109,0,0,3,9,0,3,0,0,0,0,0,0,0,0,3,13,0,0,0,9,5,11,7,0,0,0,6,0,0,0,0,41,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,9,0,9,8,3,4,0,9,0,0,0,0,0,0,0,0,35,0,0,8,12,3,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,4,9,5,0,0,0,0,0,0,0,0,22,0,0,0,20,7,11,26,15,0,3,3,0,3,0,0,89,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,3,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,8,0,0
211011256,0,0,0,0,3,0,8,0,3,0,0,0,0,0,0,22,0,0,0,3,15,67,174,184,28,24,28,33,28,12,24,628,0,0,3,21,7,0,0,0,0,0,0,0,0,0,0,30,0,3,10,35,12,30,13,3,0,3,5,0,0,0,0,121,0,0,0,0,5,15,13,3,0,9,0,0,0,0,0,41,0,14,22,9,8,4,6,3,0,3,0,0,0,0,3,72,0,6,28,42,5,5,4,0,0,3,0,0,0,3,7,104,0,0,0,3,14,32,24,11,3,3,0,5,4,0,4,101,0,0,3,23,15,78,126,84,15,11,11,3,8,4,7,388,0,0,0,3,6,4,14,8,0,0,4,0,0,0,6,49,0,0,0,0,3,11,29,11,8,10,5,0,3,0,6,84,0,0,0,3,0,4,3,8,0,0,0,0,0,0,0,20,0,0,3,6,6,3,0,0
211011257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,4,6,23,76,82,6,20,27,21,14,3,4,281,0,0,4,14,0,0,3,0,0,0,0,0,0,0,0,18,0,0,3,0,3,15,6,13,0,0,0,0,0,0,0,39,0,0,0,0,3,9,4,3,0,0,0,0,0,0,0,21,0,7,4,4,3,0,3,7,0,0,0,4,0,0,0,37,0,0,12,16,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,6,6,22,14,0,0,0,0,0,0,0,0,43,0,0,3,18,7,39,54,52,0,5,0,3,0,4,3,199,0,0,0,3,7,4,16,0,0,0,0,0,0,0,0,30,0,0,0,0,0,3,14,9,0,0,0,0,0,0,4,31,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,3,4,3,3,0
211011258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,7,42,78,94,10,7,12,29,22,9,7,313,0,0,9,22,0,3,0,0,0,0,0,0,0,0,0,30,0,0,3,30,3,37,18,5,0,0,0,0,0,0,0,103,0,0,0,0,3,15,19,5,0,0,0,0,0,0,0,44,0,12,14,3,5,7,0,0,0,0,0,0,0,0,0,42,0,3,25,29,0,0,0,0,0,4,0,0,0,0,0,58,0,0,0,0,3,23,14,3,0,0,4,0,0,0,0,48,0,0,0,23,26,74,91,63,3,5,0,6,3,4,10,310,0,0,0,3,3,4,12,0,3,0,3,0,0,0,4,30,0,0,0,0,0,4,5,11,3,5,3,3,0,0,4,43,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,14,0,0,0,4,4,5,0,0
211011259,0,0,3,5,5,0,3,0,0,0,0,0,0,0,0,15,0,0,0,3,21,90,244,330,41,56,51,51,36,24,22,976,0,0,6,9,0,4,4,0,0,0,0,0,0,0,0,28,0,3,7,13,3,3,7,0,0,0,4,0,0,0,0,39,0,0,0,0,0,9,22,4,0,0,0,0,0,0,0,36,0,34,17,18,3,6,5,5,0,0,0,0,0,0,0,87,0,7,26,28,3,0,0,0,0,0,0,0,0,0,3,73,0,0,3,3,19,67,53,29,0,7,0,4,11,0,9,209,0,0,7,11,19,30,110,115,26,22,3,5,23,12,19,399,0,0,0,0,0,6,26,7,0,0,0,0,5,3,0,55,0,0,0,0,3,10,6,7,3,8,4,3,3,0,3,44,0,0,0,0,0,3,0,5,0,0,3,0,0,0,0,13,0,4,0,10,5,9,4,0
211011260,0,0,0,4,3,4,4,0,0,0,0,0,0,0,3,22,0,0,0,11,46,150,310,389,66,75,104,86,88,32,71,1436,0,0,7,10,0,0,0,0,0,0,0,0,0,0,0,22,0,3,11,11,3,6,5,0,0,0,0,0,0,0,0,54,0,0,0,0,8,9,3,0,0,0,0,0,0,0,0,25,0,24,42,16,10,3,0,0,0,0,0,0,0,0,5,102,0,7,37,49,8,3,0,0,0,0,0,0,3,0,3,118,0,0,3,10,57,126,78,26,4,0,3,4,8,0,8,331,0,3,0,41,60,132,223,145,7,17,17,21,18,15,11,712,0,0,0,8,8,16,38,17,5,0,0,0,0,0,3,100,0,0,0,3,0,7,13,20,4,3,3,0,0,3,0,60,0,0,0,0,0,0,4,13,8,0,4,0,0,3,4,39,0,0,6,10,14,4,0,0
211011446,0,0,0,0,7,3,4,4,0,0,0,0,0,0,0,28,0,0,3,0,4,52,125,177,25,11,24,22,11,20,15,493,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,22,0,3,9,3,7,3,0,0,0,0,4,0,0,0,3,30,0,0,3,0,0,7,5,0,0,0,0,0,3,3,4,29,3,42,83,25,15,5,12,3,3,0,0,0,0,0,36,232,0,3,17,16,3,0,0,0,0,0,0,0,0,0,0,48,0,0,3,3,4,33,28,26,3,3,5,6,3,3,3,120,0,4,3,17,4,35,103,179,29,36,21,30,23,14,25,509,0,5,0,4,0,7,23,14,0,0,3,5,4,0,0,62,0,0,0,0,3,16,12,14,3,9,9,3,6,7,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,7,9,11,5,4
211011447,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,12,0,0,0,0,3,16,57,72,17,20,13,17,15,3,4,239,0,0,7,3,3,0,0,0,0,0,0,0,0,0,0,19,0,0,3,0,0,4,3,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,20,48,22,7,3,0,6,0,0,0,3,0,0,6,121,0,0,18,14,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,3,14,14,4,0,0,3,0,0,0,0,50,0,3,0,7,4,18,43,92,9,4,14,3,12,4,8,221,0,3,5,0,0,0,14,15,4,3,0,0,0,0,0,47,0,0,0,0,0,8,3,10,6,0,3,0,3,0,0,45,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,15,16,5,8,0,0
211011448,0,0,0,3,3,0,4,5,0,0,0,0,0,0,0,23,0,0,0,0,0,25,61,72,30,22,8,7,8,6,10,254,0,0,3,3,3,0,3,0,0,0,0,0,0,0,0,13,0,0,6,3,3,3,3,3,0,3,3,0,0,0,0,29,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,12,0,24,42,28,7,3,4,3,0,0,0,0,0,3,3,116,0,4,23,13,0,0,0,0,3,0,0,0,0,0,0,38,0,0,0,4,3,19,18,8,0,0,0,0,0,0,0,50,0,3,0,13,8,13,34,80,0,8,0,4,4,0,9,180,0,0,0,0,3,11,8,13,3,0,0,0,0,0,0,38,0,0,0,0,0,3,9,19,0,4,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,17,5,13,4,0
211011449,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,3,0,0,0,3,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,7,10,8,6,3,3,3,0,0,0,0,0,0,0,47,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
211021261,0,0,0,3,6,3,0,3,3,0,0,4,0,0,0,29,0,0,4,7,14,113,151,146,33,41,26,51,25,15,26,653,0,0,10,13,0,3,0,0,0,0,0,0,0,0,0,27,0,8,4,12,3,7,3,11,0,0,9,0,0,0,0,69,0,0,0,4,3,4,5,0,0,0,0,0,0,0,0,14,0,38,15,8,19,10,3,0,0,0,0,0,3,7,0,102,0,16,47,38,9,4,0,0,0,0,0,0,0,0,3,121,0,0,0,9,28,124,68,23,0,5,4,0,0,0,0,257,0,0,5,24,13,31,49,44,9,4,4,9,9,4,10,213,0,0,0,3,0,5,8,7,0,0,0,0,0,0,0,28,0,0,0,3,15,32,24,29,7,8,12,8,14,3,0,159,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,9,0,0,9,3,8,9,0,0
211021262,0,0,0,5,0,4,7,0,0,0,0,0,0,0,0,16,0,0,0,6,24,49,35,24,3,10,4,15,14,4,12,193,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,3,6,4,0,0,0,0,0,0,0,0,3,23,0,0,0,4,0,3,3,0,0,0,0,0,0,0,0,10,0,13,13,0,12,9,7,0,0,0,0,0,0,0,3,56,0,6,22,12,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,7,3,3,0,0,3,0,0,0,0,0,25,0,0,0,9,9,3,11,3,0,3,0,0,0,0,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,0,9,5,9,0,3
211031263,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,5,13,32,54,8,6,8,0,8,4,4,140,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,17,0,0,0,4,0,4,7,0,0,0,0,0,0,0,0,19,0,0,0,5,0,10,5,3,0,0,0,0,0,0,0,24,0,20,19,10,4,0,3,5,0,0,0,0,0,0,5,64,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,5,26,22,3,3,0,0,0,0,0,3,62,0,0,0,8,17,18,40,80,4,12,6,10,12,7,4,226,0,0,0,0,3,0,4,0,0,0,0,0,3,0,0,16,0,0,0,0,0,6,5,0,6,6,0,0,0,3,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,7,0,7,3,3
211031265,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,18,0,0,0,0,4,12,57,95,14,21,19,21,15,3,9,266,0,0,5,7,0,4,0,0,0,0,0,0,0,0,0,18,0,0,0,5,0,0,3,8,3,0,0,0,0,0,0,17,0,0,0,3,0,5,6,0,0,0,0,0,0,0,0,15,0,23,34,31,20,5,5,0,0,0,0,0,0,0,3,124,0,9,5,7,3,0,0,0,0,0,0,0,0,0,0,24,0,0,4,3,10,9,11,3,0,6,0,0,0,4,0,47,0,0,0,8,14,15,11,24,0,4,3,4,0,3,5,95,0,0,4,0,3,4,3,0,0,0,0,0,3,0,0,22,0,0,0,0,0,5,9,9,5,9,0,0,4,0,0,34,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,0,3,3,15,4,3,5,3
211031266,0,0,0,3,3,5,6,9,3,0,0,0,0,0,0,29,0,0,4,3,6,53,243,346,49,43,58,53,69,21,33,987,0,0,15,21,0,4,0,0,0,0,0,0,0,0,0,41,0,4,6,3,0,3,0,7,4,0,0,4,0,0,7,32,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,17,0,43,17,3,7,3,3,4,0,3,0,0,0,0,0,84,0,9,17,16,0,3,0,0,3,3,0,0,0,0,6,59,0,0,0,3,7,38,34,24,3,0,5,0,11,8,5,130,0,0,3,16,5,29,62,206,27,14,37,59,42,20,18,540,0,0,0,0,8,9,17,18,0,0,0,0,4,0,0,59,0,0,0,3,7,12,17,18,16,18,27,24,16,5,0,168,0,0,0,0,0,0,3,7,0,3,0,0,3,0,0,19,0,0,8,4,15,8,3,3
211031267,0,0,0,7,4,13,9,9,4,0,0,0,4,0,0,43,0,0,4,0,3,42,185,213,28,42,30,46,32,28,21,673,0,0,5,5,0,3,0,0,0,0,0,0,0,0,0,15,0,0,5,0,3,0,6,3,0,0,0,5,3,0,3,24,0,0,0,0,0,7,5,0,0,3,0,0,0,0,0,17,0,27,28,12,6,3,4,9,3,0,0,0,0,0,6,105,0,3,14,18,0,0,0,0,0,0,0,0,0,0,3,45,0,0,0,3,6,20,21,14,0,3,3,4,3,3,3,82,0,4,4,18,8,16,75,155,16,19,31,19,11,22,17,406,0,0,0,3,3,7,22,8,0,0,4,0,0,0,0,41,0,0,0,0,5,7,10,25,18,8,15,15,7,7,5,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,12,4,7,8,3
211031268,0,0,0,3,0,3,4,3,0,0,3,0,0,0,0,24,0,0,0,0,0,25,56,84,8,12,14,10,10,4,11,245,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,13,0,5,3,0,0,0,6,3,0,0,0,0,0,0,0,17,0,0,0,0,6,3,3,0,0,0,0,0,3,0,0,23,0,14,19,7,3,0,11,3,0,0,0,0,0,0,0,59,0,4,4,18,0,0,3,0,0,0,0,0,0,0,0,30,0,0,0,0,11,19,11,3,0,0,0,0,0,0,0,44,0,0,3,17,4,8,21,20,3,0,0,6,3,0,0,93,0,0,0,0,0,4,3,0,0,0,0,0,5,0,0,20,0,0,0,0,3,10,6,10,0,0,0,0,0,0,0,40,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,12,4,14,0,3
211031450,0,0,3,0,4,7,3,4,0,0,0,0,3,0,0,21,0,0,0,0,0,7,44,92,11,18,15,14,22,7,11,244,0,0,0,9,0,3,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,0,0,0,3,0,6,0,0,3,0,0,0,0,0,0,10,0,13,29,13,7,7,9,4,0,0,0,0,0,0,0,90,0,0,7,4,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,3,0,11,10,7,0,0,0,0,0,0,0,33,0,8,3,3,3,8,47,89,12,15,10,24,10,10,8,253,0,3,3,0,3,0,9,9,0,0,0,0,0,0,3,28,0,0,0,0,3,3,14,23,6,7,3,7,3,3,0,69,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,18,3,4,0,4
211031451,0,0,0,0,0,5,3,4,0,0,0,0,0,0,3,16,0,0,0,0,3,13,62,102,12,13,9,31,22,12,0,287,0,3,3,7,3,0,0,0,0,0,0,0,0,0,0,11,0,3,5,0,0,3,0,3,3,0,0,0,0,0,0,19,0,0,0,3,0,3,3,3,0,0,0,0,0,0,0,8,0,18,22,14,11,3,6,3,0,0,0,0,0,0,0,79,0,0,9,7,0,0,4,0,0,0,0,0,0,0,0,23,0,0,0,0,7,10,19,3,3,0,0,0,0,3,0,42,0,3,0,9,0,15,47,80,9,8,16,6,5,7,3,223,0,0,0,0,4,0,7,3,0,0,0,0,0,0,0,17,0,0,0,0,0,8,3,16,5,0,7,0,6,0,0,51,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,4,3,12,3,5,3,0
211031452,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,24,40,12,3,9,3,6,0,0,111,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,3,8,0,0,0,5,3,0,0,0,0,0,0,0,19,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,10,13,6,8,5,3,0,0,4,60,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,12,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0
211041269,0,0,3,3,3,3,3,0,0,0,0,3,0,0,0,14,0,0,4,0,13,104,250,294,52,52,62,76,81,15,42,1040,0,3,6,0,0,3,3,0,0,0,0,0,0,0,0,19,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3,9,7,0,3,0,0,0,0,0,0,0,27,0,16,14,5,0,0,3,3,0,3,0,0,0,0,0,52,0,4,65,33,3,0,0,0,0,0,0,0,0,0,0,111,0,0,5,8,21,55,46,16,3,0,7,4,0,0,0,164,0,0,0,16,11,43,78,86,20,21,25,24,25,18,7,360,0,0,0,3,3,3,19,11,0,0,0,4,6,0,0,48,0,0,0,0,0,11,15,15,11,9,18,0,6,0,0,93,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,5,3,0,0,3,0
211041270,0,0,0,3,4,8,8,0,0,0,0,0,0,0,0,18,0,0,3,0,9,122,289,339,46,52,50,61,49,22,34,1086,0,0,0,14,0,11,0,0,0,0,0,0,0,0,0,27,0,5,3,0,0,3,6,5,0,9,8,3,0,0,0,47,0,0,0,6,7,3,3,0,0,0,0,0,0,0,4,20,0,29,10,11,4,4,6,6,0,0,0,0,0,0,0,70,0,5,23,12,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,10,16,80,45,10,6,9,0,12,3,0,3,193,0,4,3,8,8,19,90,164,17,29,43,32,41,13,7,476,0,0,3,3,3,9,39,16,6,4,0,0,0,3,0,95,0,0,0,0,0,17,14,18,20,16,22,14,13,4,13,148,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,9,0,0,0,7,4,9,3,3
211041271,0,0,0,3,0,3,0,0,0,0,3,3,3,0,0,18,0,0,0,5,15,94,225,223,40,55,47,37,56,18,36,862,0,0,0,17,0,5,0,0,0,0,0,0,0,0,3,24,0,0,0,0,5,3,0,4,3,3,0,10,0,0,0,27,0,0,0,5,0,12,3,5,0,0,0,0,0,0,0,19,0,8,15,4,3,3,3,0,3,0,0,0,0,0,3,42,0,3,22,20,4,7,0,0,0,0,0,0,0,0,0,56,0,0,0,3,14,62,39,19,3,4,4,6,8,3,8,171,0,0,0,12,9,24,56,170,19,27,36,42,28,30,16,466,0,0,3,3,4,8,25,20,5,0,0,5,3,0,0,73,0,0,0,0,7,4,14,25,3,20,11,0,10,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,3,3,3
211041272,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,12,0,0,3,0,7,57,167,242,46,42,53,61,55,20,24,781,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,13,0,4,3,4,0,3,0,0,0,3,0,0,0,0,0,15,0,0,0,0,0,4,9,0,0,0,0,0,0,0,0,14,0,32,7,5,4,6,6,4,0,0,0,0,0,0,0,65,0,4,9,5,3,0,0,0,0,0,0,0,0,0,3,30,0,0,0,0,10,35,40,10,0,0,5,0,6,9,3,114,0,0,0,11,5,24,90,94,14,13,14,16,7,8,6,301,0,0,4,0,4,3,17,11,0,0,0,0,6,0,0,48,0,0,0,0,0,12,3,27,0,0,0,4,0,0,0,47,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6,7,0,3,6,8,0,4,4,0
