SA2_MAINCODE_2016,F_China_0_4,F_China_5_14,F_China_15_24,F_China_25_44,F_China_45_54,F_China_55_64,F_China_65_74,F_China_75_84,F_China_85ov,F_China_Tot,F_Croatia_0_4,F_Croatia_5_14,F_Croatia_15_24,F_Croatia_25_44,F_Croatia_45_54,F_Croatia_55_64,F_Croatia_65_74,F_Croatia_75_84,F_Croatia_85ov,F_Croatia_Tot,F_Egypt_0_4,F_Egypt_5_14,F_Egypt_15_24,F_Egypt_25_44,F_Egypt_45_54,F_Egypt_55_64,F_Egypt_65_74,F_Egypt_75_84,F_Egypt_85ov,F_Egypt_Tot,F_England_0_4,F_England_5_14,F_England_15_24,F_England_25_44,F_England_45_54,F_England_55_64,F_England_65_74,F_England_75_84,F_England_85ov,F_England_Tot,F_Fiji_0_4,F_Fiji_5_14,F_Fiji_15_24,F_Fiji_25_44,F_Fiji_45_54,F_Fiji_55_64,F_Fiji_65_74,F_Fiji_75_84,F_Fiji_85ov,F_Fiji_Tot,F_France_0_4,F_France_5_14,F_France_15_24,F_France_25_44,F_France_45_54,F_France_55_64,F_France_65_74,F_France_75_84,F_France_85ov,F_France_Tot,F_Germany_0_4,F_Germany_5_14,F_Germany_15_24,F_Germany_25_44,F_Germany_45_54,F_Germany_55_64,F_Germany_65_74,F_Germany_75_84,F_Germany_85ov,F_Germany_Tot,F_Greece_0_4,F_Greece_5_14,F_Greece_15_24,F_Greece_25_44,F_Greece_45_54,F_Greece_55_64,F_Greece_65_74,F_Greece_75_84,F_Greece_85ov,F_Greece_Tot,F_Hong_Kong_0_4,F_Hong_Kong_5_14,F_Hong_Kong_15_24,F_Hong_Kong_25_44,F_Hong_Kong_45_54,F_Hong_Kong_55_64,F_Hong_Kong_65_74,F_Hong_Kong_75_84,F_Hong_Kong_85ov,F_Hong_Kong_Tot,F_India_0_4,F_India_5_14,F_India_15_24,F_India_25_44,F_India_45_54,F_India_55_64,F_India_65_74,F_India_75_84,F_India_85ov,F_India_Tot,F_Indonesia_0_4,F_Indonesia_5_14,F_Indonesia_15_24,F_Indonesia_25_44,F_Indonesia_45_54,F_Indonesia_55_64,F_Indonesia_65_74,F_Indonesia_75_84,F_Indonesia_85ov,F_Indonesia_Tot,F_Iran_0_4,F_Iran_5_14,F_Iran_15_24,F_Iran_25_44,F_Iran_45_54,F_Iran_55_64,F_Iran_65_74,F_Iran_75_84,F_Iran_85ov,F_Iran_Tot,F_Iraq_0_4,F_Iraq_5_14,F_Iraq_15_24,F_Iraq_25_44,F_Iraq_45_54,F_Iraq_55_64,F_Iraq_65_74,F_Iraq_75_84,F_Iraq_85ov,F_Iraq_Tot,F_Ireland_0_4,F_Ireland_5_14,F_Ireland_15_24,F_Ireland_25_44,F_Ireland_45_54,F_Ireland_55_64,F_Ireland_65_74,F_Ireland_75_84,F_Ireland_85ov,F_Ireland_Tot,F_Italy_0_4,F_Italy_5_14,F_Italy_15_24,F_Italy_25_44,F_Italy_45_54,F_Italy_55_64,F_Italy_65_74,F_Italy_75_84,F_Italy_85ov,F_Italy_Tot,F_Japan_0_4,F_Japan_5_14,F_Japan_15_24,F_Japan_25_44,F_Japan_45_54,F_Japan_55_64,F_Japan_65_74,F_Japan_75_84,F_Japan_85ov,F_Japan_Tot,F_Korea_South_0_4,F_Korea_South_5_14,F_Korea_South_15_24,F_Korea_South_25_44,F_Korea_South_45_54,F_Korea_South_55_64,F_Korea_South_65_74,F_Korea_South_75_84,F_Korea_South_85ov,F_Korea_South_Tot,F_Lebanon_0_4,F_Lebanon_5_14,F_Lebanon_15_24,F_Lebanon_25_44,F_Lebanon_45_54,F_Lebanon_55_64,F_Lebanon_65_74,F_Lebanon_75_84,F_Lebanon_85ov,F_Lebanon_Tot,F_Malaysia_0_4,F_Malaysia_5_14,F_Malaysia_15_24,F_Malaysia_25_44,F_Malaysia_45_54,F_Malaysia_55_64,F_Malaysia_65_74,F_Malaysia_75_84,F_Malaysia_85ov,F_Malaysia_Tot,F_Malta_0_4,F_Malta_5_14,F_Malta_15_24,F_Malta_25_44,F_Malta_45_54,F_Malta_55_64,F_Malta_65_74,F_Malta_75_84,F_Malta_85ov,F_Malta_Tot
210051243,0,0,0,10,4,4,3,0,0,18,0,0,0,0,0,7,21,14,3,45,0,3,5,9,3,6,14,17,0,54,0,0,3,0,3,15,14,14,6,59,0,0,0,9,6,5,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,4,3,3,0,4,4,4,15,0,0,6,3,4,13,42,25,3,91,0,0,0,0,0,0,0,0,0,0,0,9,13,79,4,3,3,3,0,121,0,0,0,13,3,0,0,0,0,17,0,8,3,11,0,4,0,0,0,23,0,52,81,292,113,66,31,21,7,656,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,34,76,73,20,201,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,4,30,158,96,73,25,10,8,415,0,0,3,8,0,3,0,0,0,10,0,0,0,0,0,9,38,23,3,77
210051245,0,4,3,15,8,9,4,0,0,41,0,0,0,4,5,18,14,8,0,50,0,4,9,8,14,20,34,25,4,108,0,0,6,8,22,33,41,23,10,146,0,0,3,16,5,8,5,3,0,45,0,0,0,0,0,0,0,0,0,6,0,0,0,4,7,8,22,4,6,45,0,4,8,8,7,14,43,34,5,120,0,0,3,6,4,3,0,0,0,12,0,3,12,39,30,32,26,16,7,159,0,3,0,11,0,0,0,0,0,13,0,3,6,14,8,10,11,0,0,53,0,4,15,36,14,12,9,5,4,92,0,4,0,3,3,3,4,0,0,20,0,0,0,11,29,85,93,63,17,297,0,0,0,3,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,3,26,42,29,15,8,0,129,0,0,3,3,8,5,0,0,0,26,0,0,0,0,8,23,42,15,5,94
210051246,0,4,3,23,4,9,4,0,0,46,0,0,0,3,12,23,19,10,3,73,0,0,4,12,22,24,8,4,0,72,0,10,5,17,26,10,7,3,0,82,0,3,3,17,3,8,3,0,0,41,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,11,0,0,23,0,0,0,3,15,16,17,9,3,54,0,0,4,5,0,0,0,0,0,14,0,4,7,59,24,20,9,3,0,125,0,0,0,3,0,0,0,0,0,8,0,0,3,12,9,5,3,0,0,32,0,8,20,113,38,25,17,9,0,233,0,3,0,3,0,0,0,0,0,4,0,3,0,3,32,129,113,52,15,337,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,3,38,44,27,5,0,0,114,0,0,0,9,5,0,3,0,0,18,0,0,3,0,8,24,23,4,3,73
210051247,0,0,0,10,3,3,0,3,0,21,0,0,0,0,6,5,4,3,0,19,0,3,4,9,3,5,3,3,0,26,0,0,0,4,4,8,4,5,0,30,0,0,0,12,11,7,3,0,0,38,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,3,0,0,5,0,0,0,0,3,9,15,3,4,39,0,0,0,0,0,0,0,0,0,5,3,4,5,44,5,6,4,3,3,76,0,3,3,3,4,0,0,0,0,10,0,7,0,14,3,0,0,0,0,24,5,62,98,276,123,78,28,12,5,691,0,0,0,0,0,4,0,0,0,7,0,0,0,0,3,10,15,9,5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,98,70,28,22,8,0,248,0,0,0,3,8,4,0,0,0,18,0,0,0,0,3,16,13,4,0,35
210051248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051249,0,0,3,27,15,14,0,3,0,71,0,0,0,0,3,9,3,0,0,19,4,10,7,23,8,12,7,0,0,65,0,6,0,9,10,9,3,12,0,60,0,0,0,31,16,12,7,0,3,69,0,0,0,0,0,0,0,0,0,5,0,3,0,3,0,0,3,0,4,11,0,0,11,4,4,7,5,3,3,32,0,0,0,0,3,0,0,0,0,7,5,8,25,155,53,25,12,0,3,286,0,0,0,14,3,0,0,0,0,18,0,9,7,12,3,0,0,0,0,36,8,153,312,779,299,168,91,34,9,1855,0,0,0,0,0,3,0,0,0,6,0,0,0,8,21,30,26,23,15,118,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,5,3,14,14,87,69,34,14,4,0,242,0,0,0,4,8,3,3,0,0,15,0,0,0,3,5,3,20,3,3,35
210051250,0,0,0,15,4,6,3,3,0,26,0,0,0,0,0,12,11,6,0,27,0,0,0,0,4,3,9,6,0,20,0,0,0,7,6,18,8,11,3,49,0,0,3,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,3,12,0,0,0,0,6,7,25,21,8,63,0,0,0,0,0,0,0,0,0,3,0,4,6,57,12,6,16,16,3,118,0,0,0,6,0,0,0,0,0,6,0,0,0,3,0,0,0,3,0,8,0,0,3,9,0,3,0,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,25,42,31,8,112,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,15,5,13,6,5,0,51,0,0,10,6,4,0,0,0,0,22,0,0,0,0,3,9,22,10,0,42
210051441,0,0,0,8,0,3,0,0,0,13,0,0,0,0,6,0,6,0,0,12,0,0,0,4,3,0,0,0,0,10,0,0,0,8,7,22,8,7,0,52,0,0,4,10,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,4,0,0,13,0,0,0,3,0,3,3,6,0,16,0,0,0,0,0,0,0,0,0,0,3,18,23,208,25,16,6,0,0,295,0,0,0,5,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,3,0,9,27,70,19,15,0,7,0,140,0,0,0,3,0,0,0,0,0,7,0,0,0,0,7,13,15,10,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,3,0,0,0,23,0,0,0,3,3,0,0,0,0,9,0,0,0,0,4,10,17,4,3,30
210051442,0,0,0,16,5,0,3,0,0,22,0,0,0,0,0,6,4,0,0,8,0,0,0,0,0,0,0,0,0,4,0,11,4,13,12,5,8,5,0,59,0,0,10,26,12,4,3,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,11,0,0,0,0,0,3,0,0,0,12,0,0,0,3,0,0,0,0,0,0,9,34,39,424,28,25,18,5,0,568,0,0,0,3,0,0,0,0,0,3,0,0,10,12,4,0,0,0,0,24,0,16,31,120,40,10,4,4,0,232,0,0,0,0,0,0,0,0,0,5,0,0,0,3,18,21,10,5,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,11,0,0,0,0,29,0,7,3,10,3,0,0,0,0,25,0,0,0,0,0,9,9,0,0,18
210051443,0,0,3,15,8,4,3,0,0,38,0,0,0,0,4,0,4,0,0,19,0,0,3,6,0,9,6,0,0,22,0,4,3,14,25,18,12,3,0,79,0,0,6,37,13,8,3,0,0,66,0,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,3,0,0,9,0,0,3,3,0,3,6,4,0,27,0,0,0,0,0,0,0,0,0,3,12,33,51,512,43,38,7,3,0,709,0,3,0,7,3,0,0,0,0,11,0,3,0,8,0,0,0,0,0,17,4,30,86,257,80,51,19,15,5,546,0,0,0,3,0,0,0,0,0,3,0,0,3,5,18,22,16,6,3,85,0,0,0,3,0,0,0,0,0,3,0,0,4,3,0,0,0,0,0,8,0,4,3,20,9,7,10,0,0,50,0,0,0,16,0,0,0,0,0,20,0,0,0,0,3,8,9,4,0,38
210051444,0,0,3,27,6,3,0,0,0,44,0,0,0,5,0,3,0,0,0,5,0,3,0,12,5,3,5,3,0,28,0,7,0,16,10,3,8,3,3,61,0,0,0,26,7,6,3,0,0,43,0,0,0,3,0,0,0,0,0,4,0,0,0,7,0,3,4,0,0,11,0,0,0,6,3,4,5,0,4,19,0,0,0,4,0,0,0,0,0,8,17,61,59,774,44,60,13,0,0,1036,0,0,0,16,0,3,0,0,0,18,0,3,0,12,4,3,0,0,0,21,7,37,60,219,49,40,22,12,0,436,0,0,0,0,0,0,0,0,0,9,0,0,0,5,8,12,10,6,0,42,0,3,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,9,0,0,7,20,13,8,3,0,0,44,0,0,0,12,3,4,0,0,0,22,0,0,0,0,0,3,10,4,3,21
210051445,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,6,4,5,7,3,3,0,0,25,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,13,0,0,0,0,0,0,0,0,0,0,0,4,9,83,5,13,0,0,0,126,0,3,0,12,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,24,4,6,0,0,0,34,0,0,0,3,0,0,0,0,0,5,0,0,0,0,5,11,6,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,9
211011251,0,9,19,157,45,36,14,4,0,293,0,0,0,0,0,0,4,3,0,7,0,0,3,5,0,3,0,0,0,18,0,3,10,27,31,49,47,48,6,216,0,0,0,5,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,7,0,0,5,4,7,3,22,33,24,104,0,0,0,0,0,0,0,3,0,10,0,4,9,32,18,12,3,0,0,75,0,10,23,103,22,17,8,0,5,182,0,0,0,15,3,0,3,0,0,26,0,3,3,16,3,3,3,3,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,14,0,0,0,0,4,3,9,5,0,27,0,0,0,5,6,0,0,3,0,11,0,0,3,16,4,3,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,7,3,37,12,7,10,3,0,88,0,0,0,0,0,3,5,3,0,6
211011254,0,20,32,228,76,50,20,9,0,433,0,0,0,0,0,3,0,3,0,4,0,0,0,12,0,5,3,0,0,21,0,3,7,36,47,39,83,36,12,253,0,0,0,3,4,3,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,6,14,11,3,50,0,0,0,3,0,5,8,3,0,22,3,4,8,34,21,27,4,4,0,104,0,10,30,124,46,26,18,8,0,260,0,0,3,33,6,8,10,0,0,58,0,7,5,24,8,0,0,0,0,39,0,0,0,9,4,0,3,0,0,14,0,0,0,6,3,0,4,4,3,24,0,0,0,0,5,9,9,8,3,35,0,0,0,0,3,0,0,0,0,5,0,3,5,20,14,0,0,0,0,41,0,0,0,0,0,6,0,0,0,9,3,19,34,100,65,31,19,5,0,278,0,0,0,0,0,0,4,0,0,8
211011255,0,7,5,28,14,3,0,0,0,55,0,0,0,0,0,0,3,0,0,9,0,0,0,3,4,3,7,0,0,20,0,8,6,6,32,24,15,5,0,96,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,3,0,0,4,0,3,3,11,3,0,23,0,0,0,3,0,3,5,3,0,12,0,0,0,0,3,4,3,0,0,12,0,0,0,14,8,12,3,3,0,48,0,0,0,4,3,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,11,0,0,0,3,6,7,6,10,0,30,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,4,0,0,3,9,7,9,0,0,0,37,0,0,0,0,0,3,0,0,0,5
211011256,3,11,27,192,54,50,16,8,0,352,0,0,0,0,3,5,5,0,0,18,0,3,4,13,12,13,10,12,0,63,3,8,8,29,47,69,36,27,9,238,0,0,3,5,3,3,4,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,7,3,4,3,6,12,7,42,0,0,0,3,5,8,15,7,0,41,0,0,3,27,11,16,0,0,0,54,0,9,7,87,40,26,12,4,0,196,0,0,3,20,7,5,0,0,0,30,0,4,3,18,6,0,3,0,0,39,0,0,0,4,0,4,0,0,0,8,0,0,0,4,5,6,3,0,0,23,0,0,0,0,13,13,29,11,4,77,0,0,0,3,0,0,0,0,0,7,0,3,3,14,7,4,0,0,0,33,0,0,0,0,9,6,0,0,0,12,0,9,26,57,39,61,17,7,3,228,0,0,0,0,0,5,3,0,0,11
211011257,0,3,7,85,33,16,5,3,0,155,0,0,0,0,0,3,4,0,0,14,0,0,0,5,4,5,0,3,0,20,0,8,8,19,29,22,24,11,8,129,0,0,0,9,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,8,0,0,0,4,0,4,4,3,3,18,0,0,0,0,0,3,5,3,0,10,0,0,3,3,6,9,4,0,0,21,0,5,4,46,24,13,11,3,0,101,0,0,3,11,0,4,0,0,0,14,0,0,0,6,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,8,3,3,0,23,0,0,0,0,0,0,0,0,0,3,0,4,6,11,3,0,0,0,0,17,0,0,0,3,8,0,0,0,0,14,0,4,5,35,31,19,10,9,0,108,0,0,0,0,0,0,0,0,0,8
211011258,0,3,10,99,24,28,3,0,0,177,0,0,0,0,6,5,3,0,0,15,0,0,6,8,11,11,6,0,4,53,0,4,6,15,47,35,25,8,0,137,0,0,0,3,6,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,3,21,0,0,0,0,3,6,9,3,0,25,0,0,0,6,7,3,0,0,0,21,0,8,13,63,44,17,9,4,0,164,0,0,0,11,4,0,0,0,0,16,0,0,0,9,3,0,3,0,0,13,0,0,3,0,4,0,0,0,0,11,0,0,0,0,0,5,0,0,0,9,0,0,0,0,5,14,19,9,3,52,0,3,0,5,0,0,0,0,0,7,0,0,3,5,0,0,0,0,0,11,0,0,0,3,5,5,0,0,0,15,0,3,3,16,20,20,8,3,0,73,0,0,0,0,0,5,0,0,0,9
211011259,0,34,50,274,83,48,29,13,0,538,0,0,0,0,4,4,3,0,0,14,0,0,0,3,0,3,9,0,0,22,0,7,5,13,37,55,50,27,18,214,0,0,7,9,0,4,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,18,3,3,40,0,0,0,0,3,6,17,7,0,39,0,4,15,34,24,24,9,0,0,109,4,12,16,102,25,25,7,10,0,198,0,0,5,15,7,3,4,0,0,29,0,0,5,12,0,4,0,0,0,23,0,0,0,3,0,0,0,0,0,9,0,0,0,0,5,7,0,0,0,14,0,0,0,3,5,19,11,9,5,53,0,0,0,0,0,3,0,0,0,3,0,3,3,17,5,5,4,0,0,38,0,0,0,0,0,3,0,0,0,6,3,14,25,67,38,43,29,3,0,231,0,0,0,0,0,3,0,0,0,7
211011260,9,45,69,370,116,90,35,26,21,783,0,0,0,3,0,3,0,9,0,16,0,0,0,3,3,5,5,3,3,27,0,9,7,27,37,45,78,49,48,298,0,0,0,5,6,3,3,0,0,13,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,18,13,10,51,0,0,0,3,7,17,18,11,0,53,3,9,20,49,36,47,13,6,3,184,3,16,32,123,67,57,26,23,6,361,0,0,7,26,8,3,10,4,0,56,0,0,3,19,3,4,0,0,0,28,0,3,4,3,3,0,6,0,0,19,0,0,0,0,0,5,3,8,0,21,0,0,3,0,4,20,15,24,0,70,0,0,4,11,3,0,0,0,0,16,0,7,3,28,12,4,0,0,0,57,0,0,0,0,3,3,4,3,0,13,3,18,48,99,86,108,51,19,11,435,0,0,0,0,0,0,9,0,0,7
211011446,0,4,15,146,56,29,14,6,0,268,0,0,0,0,0,3,5,3,0,9,0,0,0,3,0,4,5,0,0,10,0,8,18,57,78,107,131,96,36,537,0,3,0,6,0,0,0,0,0,18,0,0,0,3,3,0,3,0,0,13,0,0,3,11,4,12,23,34,42,130,0,0,0,4,0,5,3,5,3,23,4,0,3,34,10,9,8,0,0,66,0,5,27,152,21,16,8,8,3,243,0,0,7,20,5,7,0,4,0,41,3,0,4,25,9,3,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,3,0,10,6,5,10,5,7,32,0,0,0,3,3,13,14,12,5,51,0,3,3,7,5,0,0,0,0,20,0,3,3,20,8,0,3,0,0,39,0,3,0,0,0,3,0,0,0,5,0,9,5,54,16,12,5,7,0,107,0,0,0,0,0,3,3,0,0,8
211011447,6,9,7,80,20,14,6,3,0,146,0,0,0,0,3,3,4,0,0,7,0,0,0,0,0,3,0,0,0,3,0,6,3,41,48,51,86,62,35,335,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,9,8,9,17,20,4,69,0,0,0,0,3,8,4,3,0,17,0,0,0,13,4,3,0,0,0,28,5,5,3,62,11,12,3,3,0,102,0,3,4,19,5,3,0,0,0,30,0,0,8,13,3,5,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,11,3,7,0,21,0,0,0,0,0,5,12,8,11,35,0,0,0,4,0,0,0,0,0,4,0,0,3,9,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,6,3,25,7,8,8,3,0,71,0,0,0,0,0,3,7,0,0,15
211011448,0,3,7,69,27,20,10,0,0,142,0,0,0,0,0,3,3,0,0,7,0,0,4,0,3,4,3,0,0,20,0,3,13,46,59,82,86,37,13,333,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,4,0,0,3,5,0,6,17,18,4,55,0,0,0,0,3,4,8,3,0,16,0,3,0,10,3,10,0,0,0,26,0,3,9,52,10,7,13,3,0,90,0,5,0,12,6,0,3,0,0,19,0,0,0,14,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,9,3,0,26,0,0,0,5,3,18,14,17,9,63,0,0,0,5,0,0,0,0,0,5,0,3,7,18,3,3,0,0,0,30,0,0,0,0,3,0,0,0,0,3,0,9,13,27,11,19,6,0,0,90,0,0,0,0,0,0,0,3,0,10
211011449,0,0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,25,21,28,19,6,3,111,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,8,3,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,0
211021261,3,16,32,150,67,48,28,13,8,355,0,0,0,0,3,0,4,3,0,17,0,0,3,6,7,4,4,4,6,39,0,13,13,40,54,46,42,41,23,274,0,0,0,6,0,7,0,0,0,9,0,3,0,0,0,0,0,0,0,5,0,0,0,3,3,6,19,5,7,50,0,0,0,3,5,12,18,13,5,61,0,7,12,54,23,33,16,6,0,148,0,6,0,46,13,18,10,6,3,106,0,0,0,9,3,0,0,0,0,20,0,8,4,36,12,8,0,3,0,78,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,0,3,0,17,0,0,0,5,8,25,41,37,18,135,0,3,0,3,3,0,3,0,0,20,0,0,3,16,10,3,0,0,0,30,0,0,0,3,10,3,0,0,0,19,0,19,11,63,39,46,19,12,3,217,0,0,0,4,0,3,8,3,0,14
211021262,0,3,15,14,22,12,5,16,34,118,0,0,0,0,4,4,0,4,0,8,0,0,0,0,0,5,0,0,0,8,0,14,18,25,50,49,41,9,0,205,0,0,0,3,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,3,5,6,4,6,0,29,0,0,0,0,0,8,4,0,0,20,0,0,0,3,6,3,0,0,3,15,0,0,7,0,3,5,4,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,12,0,0,0,0,0,3,0,0,0,3,0,3,0,0,3,3,0,0,0,16,0,0,0,0,0,19,21,6,4,43,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,3,0,3,19,0,0,0,0,3,4,3,0,0,11
211031263,0,3,5,53,6,9,6,0,0,83,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,3,0,0,8,0,3,10,17,52,63,50,34,7,235,0,0,0,3,4,3,3,0,0,14,0,0,0,0,0,3,0,0,0,6,0,0,0,3,0,8,8,4,3,35,0,0,0,0,0,4,4,0,0,7,0,4,0,12,3,8,0,0,0,32,0,9,0,71,11,6,7,3,0,105,0,0,0,4,0,0,4,0,0,9,0,0,0,8,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,3,0,4,3,0,5,0,0,16,0,0,0,0,0,3,3,0,0,7,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,3,0,4,0,22,9,11,3,0,0,50,0,0,0,0,0,3,0,0,0,3
211031265,3,16,13,78,25,15,7,4,0,154,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,3,13,17,68,96,84,62,32,18,385,0,0,3,0,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,8,14,9,29,13,6,72,0,0,0,0,0,3,3,4,0,13,0,0,0,8,7,4,0,0,0,23,0,0,0,22,8,4,4,3,0,41,0,0,0,7,0,0,0,5,0,14,0,0,0,10,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,3,0,17,0,0,0,0,4,13,19,6,4,42,0,3,0,7,3,0,0,0,0,12,0,3,5,10,0,0,0,0,0,18,0,0,0,4,6,0,0,0,0,3,0,0,5,12,13,9,6,0,3,50,0,0,0,0,3,5,3,5,0,19
211031266,3,24,38,315,62,58,34,4,0,546,0,0,0,0,4,4,4,9,0,19,0,0,0,4,4,0,0,0,0,11,3,14,11,41,39,38,61,40,43,292,0,0,0,3,3,4,0,0,0,12,0,0,0,4,0,0,0,0,0,4,0,0,3,3,0,6,9,15,6,48,0,3,0,4,0,10,7,7,0,36,0,0,4,43,10,7,0,0,0,71,8,29,17,160,14,14,6,3,0,258,0,3,0,24,3,6,0,0,0,38,0,7,3,50,8,3,4,3,0,85,0,0,0,3,0,0,0,0,0,8,0,0,0,7,0,0,0,3,7,14,0,0,0,5,0,0,19,16,4,42,0,3,0,8,0,0,0,0,0,15,0,3,3,20,0,0,3,0,0,32,0,0,0,0,0,0,0,0,0,0,15,26,4,46,14,21,3,3,0,128,0,0,3,0,0,0,5,0,0,8
