SA2_MAINCODE_2016,M_NatPhySci_Occ_Mng,M_NatPhySci_Occ_Pro,M_NatPhySci_Occ_TTW,M_NatPhySci_Occ_CPS,M_NatPhySci_Occ_CA,M_NatPhySci_Occ_Sal,M_NatPhySci_Occ_MOD,M_NatPhySci_Occ_Lab,M_NatPhySci_Occ_IDNS,M_NatPhySci_Total,M_InfoTechn_Occ_Mng,M_InfoTechn_Occ_Pro,M_InfoTechn_Occ_TTW,M_InfoTechn_Occ_CPS,M_InfoTechn_Occ_CA,M_InfoTechn_Occ_Sal,M_InfoTechn_Occ_MOD,M_InfoTechn_Occ_Lab,M_InfoTechn_Occ_IDNS,M_InfoTechn_Total,M_EngRelTech_Occ_Mng,M_EngRelTech_Occ_Pro,M_EngRelTech_Occ_TTW,M_EngRelTech_Occ_CPS,M_EngRelTech_Occ_CA,M_EngRelTech_Occ_Sal,M_EngRelTech_Occ_MOD,M_EngRelTech_Occ_Lab,M_EngRelTech_Occ_IDNS,M_EngRelTech_Total,M_ArchitBuild_Occ_Mng,M_ArchitBuild_Occ_Pro,M_ArchitBuild_Occ_TTW,M_ArchitBuild_Occ_CPS,M_ArchitBuild_Occ_CA,M_ArchitBuild_Occ_Sal,M_ArchitBuild_Occ_MOD,M_ArchitBuild_Occ_Lab,M_ArchitBuild_Occ_IDNS,M_ArchitBuild_Total,M_AgriEnviRelStu_Occ_Mng,M_AgriEnviRelStu_Occ_Pro,M_AgriEnviRelStu_Occ_TTW,M_AgriEnviRelStu_Occ_CPS,M_AgriEnviRelStu_Occ_CA,M_AgriEnviRelStu_Occ_Sal,M_AgriEnviRelStu_Occ_MOD,M_AgriEnviRelStu_Occ_Lab,M_AgriEnviRelStu_Occ_IDNS,M_AgriEnviRelStu_Total,M_Health_Occ_Mng,M_Health_Occ_Pro,M_Health_Occ_TTW,M_Health_Occ_CPS,M_Health_Occ_CA,M_Health_Occ_Sal,M_Health_Occ_MOD,M_Health_Occ_Lab,M_Health_Occ_IDNS,M_Health_Total,M_Educat_Occ_Mng,M_Educat_Occ_Pro,M_Educat_Occ_TTW,M_Educat_Occ_CPS,M_Educat_Occ_CA,M_Educat_Occ_Sal,M_Educat_Occ_MOD,M_Educat_Occ_Lab,M_Educat_Occ_IDNS,M_Educat_Total,M_ManagCom_Occ_Mng,M_ManagCom_Occ_Pro,M_ManagCom_Occ_TTW,M_ManagCom_Occ_CPS,M_ManagCom_Occ_CA,M_ManagCom_Occ_Sal,M_ManagCom_Occ_MOD,M_ManagCom_Occ_Lab,M_ManagCom_Occ_IDNS,M_ManagCom_Total,M_SocietCultu_Occ_Mng,M_SocietCultu_Occ_Pro,M_SocietCultu_Occ_TTW,M_SocietCultu_Occ_CPS,M_SocietCultu_Occ_CA,M_SocietCultu_Occ_Sal,M_SocietCultu_Occ_MOD,M_SocietCultu_Occ_Lab,M_SocietCultu_Occ_IDNS,M_SocietCultu_Total,M_CreatArt_Occ_Mng,M_CreatArt_Occ_Pro,M_CreatArt_Occ_TTW,M_CreatArt_Occ_CPS,M_CreatArt_Occ_CA,M_CreatArt_Occ_Sal,M_CreatArt_Occ_MOD,M_CreatArt_Occ_Lab,M_CreatArt_Occ_IDNS,M_CreatArt_Total,M_FoodHospPersServ_Occ_Mng,M_FoodHospPersServ_Occ_Pro,M_FoodHospPersServ_Occ_TTW,M_FoodHospPersServ_Occ_CPS,M_FoodHospPersServ_Occ_CA,M_FoodHospPersServ_Occ_Sal,M_FoodHospPersServ_Occ_MOD,M_FoodHospPersServ_Occ_Lab,M_FoodHospPersServ_Occ_IDNS,M_FoodHospPersServ_Total,M_MixFieldProg_Occ_Mng,M_MixFieldProg_Occ_Pro,M_MixFieldProg_Occ_TTW,M_MixFieldProg_Occ_CPS,M_MixFieldProg_Occ_CA,M_MixFieldProg_Occ_Sal,M_MixFieldProg_Occ_MOD,M_MixFieldProg_Occ_Lab,M_MixFieldProg_Occ_IDNS,M_MixFieldProg_Total,M_FS_ID_Occ_Mng,M_FS_ID_Occ_Pro,M_FS_ID_Occ_TTW,M_FS_ID_Occ_CPS,M_FS_ID_Occ_CA,M_FS_ID_Occ_Sal,M_FS_ID_Occ_MOD,M_FS_ID_Occ_Lab,M_FS_ID_Occ_IDNS,M_FS_ID_Total,M_FS_NS_Occ_Mng,M_FS_NS_Occ_Pro,M_FS_NS_Occ_TTW,M_FS_NS_Occ_CPS,M_FS_NS_Occ_CA,M_FS_NS_Occ_Sal,M_FS_NS_Occ_MOD,M_FS_NS_Occ_Lab,M_FS_NS_Occ_IDNS,M_FS_NS_Total,M_Tot_Occ_Mng,M_Tot_Occ_Pro,M_Tot_Occ_TTW,M_Tot_Occ_CPS,M_Tot_Occ_CA,M_Tot_Occ_Sal,M_Tot_Occ_MOD,M_Tot_Occ_Lab,M_Tot_Occ_IDNS,M_Total_Total,F_NatPhySci_Occ_Mng,F_NatPhySci_Occ_Pro,F_NatPhySci_Occ_TTW,F_NatPhySci_Occ_CPS,F_NatPhySci_Occ_CA,F_NatPhySci_Occ_Sal,F_NatPhySci_Occ_MOD,F_NatPhySci_Occ_Lab,F_NatPhySci_Occ_IDNS,F_NatPhySci_Total,F_InfoTechn_Occ_Mng,F_InfoTechn_Occ_Pro,F_InfoTechn_Occ_TTW,F_InfoTechn_Occ_CPS,F_InfoTechn_Occ_CA,F_InfoTechn_Occ_Sal,F_InfoTechn_Occ_MOD,F_InfoTechn_Occ_Lab,F_InfoTechn_Occ_IDNS,F_InfoTechn_Total,F_EngRelTech_Occ_Mng,F_EngRelTech_Occ_Pro,F_EngRelTech_Occ_TTW,F_EngRelTech_Occ_CPS,F_EngRelTech_Occ_CA,F_EngRelTech_Occ_Sal,F_EngRelTech_Occ_MOD,F_EngRelTech_Occ_Lab,F_EngRelTech_Occ_IDNS,F_EngRelTech_Total,F_ArchitBuild_Occ_Mng,F_ArchitBuild_Occ_Pro,F_ArchitBuild_Occ_TTW,F_ArchitBuild_Occ_CPS,F_ArchitBuild_Occ_CA,F_ArchitBuild_Occ_Sal,F_ArchitBuild_Occ_MOD,F_ArchitBuild_Occ_Lab,F_ArchitBuild_Occ_IDNS,F_ArchitBuild_Total,F_AgriEnviRelStu_Occ_Mng,F_AgriEnviRelStu_Occ_Pro,F_AgriEnviRelStu_Occ_TTW,F_AgriEnviRelStu_Occ_CPS,F_AgriEnviRelStu_Occ_CA,F_AgriEnviRelStu_Occ_Sal,F_AgriEnviRelStu_Occ_MOD,F_AgriEnviRelStu_Occ_Lab,F_AgriEnviRelStu_Occ_IDNS,F_AgriEnviRelStu_Total
210051248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,4,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051249,10,29,7,7,3,4,16,11,0,78,28,77,19,11,21,10,9,9,0,186,68,81,296,26,28,23,131,76,4,728,25,6,124,9,4,13,24,29,0,226,0,0,13,0,3,0,0,6,0,28,6,40,3,15,3,6,3,8,0,79,3,27,3,4,4,3,10,0,3,70,77,88,24,14,78,42,68,33,4,430,18,27,15,69,16,10,25,28,3,210,0,13,6,5,0,9,5,0,3,46,9,0,42,7,6,3,20,8,0,100,0,0,3,0,0,0,3,0,0,14,3,4,8,3,3,0,11,0,3,37,17,3,24,12,5,10,12,14,21,108,262,399,571,181,174,129,343,223,45,2328,0,31,7,8,11,14,0,3,5,79,7,17,0,8,13,6,0,0,0,57,4,19,5,5,5,0,0,6,0,44,3,0,7,3,4,3,0,0,0,20,0,0,0,0,7,4,0,3,0,14
210051250,0,7,0,0,0,0,0,3,0,14,3,16,11,4,3,3,9,9,0,47,34,31,165,6,21,8,39,36,3,342,12,5,85,0,6,0,10,15,3,133,4,0,9,0,3,0,3,5,0,16,3,9,5,6,0,0,0,0,0,29,3,22,0,0,3,0,4,0,0,36,32,25,5,17,25,17,16,13,4,153,4,5,3,19,3,5,7,3,0,52,0,11,3,0,0,4,3,0,0,27,3,0,24,0,3,3,11,7,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,13,10,8,10,4,3,0,7,0,8,44,110,133,310,48,73,52,116,95,15,951,4,11,0,7,3,0,0,0,0,26,0,3,0,3,0,0,0,3,0,10,3,5,5,0,5,0,3,0,0,29,0,4,0,0,3,0,0,0,0,4,0,0,4,0,0,0,0,3,0,9
210051441,0,4,4,0,3,0,0,3,0,19,11,26,10,4,9,11,14,5,0,82,31,27,194,12,21,15,62,52,5,413,5,0,98,3,0,0,15,11,4,141,3,0,12,0,0,3,3,9,0,29,3,6,0,10,0,0,3,0,0,22,4,12,3,4,3,0,0,3,0,30,12,27,11,5,34,7,37,13,3,165,4,8,6,29,6,5,11,9,0,88,3,5,3,0,0,0,3,0,0,19,9,0,24,4,0,7,14,6,0,57,0,0,0,0,0,0,0,0,0,4,0,3,3,6,3,0,16,4,3,35,4,0,14,0,0,5,13,10,7,55,89,119,380,69,88,57,195,134,23,1154,0,8,3,0,0,3,0,0,0,23,0,0,0,0,6,3,0,3,0,14,0,10,0,0,0,4,0,5,0,18,0,3,3,0,0,3,0,0,0,10,0,0,3,3,0,3,0,3,0,13
210051442,6,8,3,0,3,5,3,3,0,33,32,75,13,7,21,8,26,14,6,209,69,71,229,12,30,15,82,51,13,572,24,0,110,3,3,4,13,18,3,178,0,0,7,0,0,0,3,3,0,17,3,35,3,3,0,0,9,6,0,70,5,14,0,3,0,0,0,0,0,26,74,80,22,18,56,28,40,16,6,348,21,17,9,41,7,3,15,10,4,127,8,3,8,3,3,6,3,0,0,31,7,0,22,4,5,3,21,7,0,80,0,0,0,0,0,0,0,0,0,4,4,3,7,3,7,0,4,0,0,24,3,4,12,4,9,0,16,13,6,66,252,314,443,103,146,85,255,148,48,1794,3,22,10,5,9,4,0,0,0,55,3,15,3,10,10,5,0,8,3,54,11,7,8,6,3,0,0,4,0,42,0,4,8,0,0,0,0,0,0,10,0,0,3,0,0,3,0,0,0,8
210051443,0,12,10,3,6,6,0,7,0,44,29,86,31,17,21,13,29,14,0,232,82,82,352,15,40,26,131,88,10,827,18,7,137,6,4,6,24,34,3,229,3,0,13,0,0,0,6,5,3,39,4,35,4,12,4,3,7,4,0,75,8,23,3,3,4,3,6,4,0,58,76,78,29,24,71,41,73,45,8,444,9,16,7,48,22,9,31,15,0,152,3,11,9,4,3,9,3,10,0,51,11,0,58,16,8,12,37,22,0,162,0,0,0,0,0,0,0,0,0,0,9,3,14,0,0,0,18,8,4,58,6,0,21,9,0,0,15,10,11,83,267,346,679,158,182,128,384,259,54,2460,3,22,17,8,7,7,0,6,0,70,4,30,7,7,18,9,3,5,0,83,3,16,9,3,9,8,4,9,0,53,0,0,0,0,8,0,0,0,0,10,3,0,3,6,3,0,0,3,0,18
210051444,5,22,3,3,9,3,3,4,0,51,32,133,30,10,32,13,36,9,6,295,55,87,241,13,28,23,83,61,4,598,19,5,94,3,3,0,12,29,3,175,0,0,12,0,5,0,13,0,0,29,0,31,10,12,0,3,9,4,0,71,3,20,3,4,0,0,3,5,0,37,92,94,29,36,90,39,111,42,6,536,9,19,5,45,12,3,30,10,5,153,10,17,10,3,5,3,6,6,0,57,13,4,58,12,8,12,49,15,0,172,0,0,0,0,0,0,0,3,0,4,3,3,4,3,3,3,11,3,0,37,8,3,25,0,6,0,15,8,11,83,255,440,520,143,197,116,387,200,40,2291,12,20,12,15,3,13,0,3,0,86,8,30,3,14,26,8,3,9,0,100,3,19,7,8,6,9,3,7,0,68,0,5,3,0,3,0,0,0,0,13,0,0,0,0,0,3,0,0,0,4
210051445,3,0,0,3,0,0,0,0,0,12,3,10,11,3,3,4,3,0,0,39,28,9,101,3,3,10,22,13,3,190,20,0,52,0,0,0,7,12,0,90,3,0,5,0,0,0,0,0,0,14,0,15,0,3,3,0,0,0,0,27,0,6,0,0,0,0,0,0,0,8,21,22,0,4,26,8,11,9,0,114,5,9,3,14,5,3,6,3,0,45,0,5,0,0,0,0,0,0,0,15,3,0,10,3,3,3,12,3,0,34,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,3,0,11,0,0,9,0,0,3,4,3,3,18,92,79,201,40,42,29,76,48,6,613,4,3,7,0,4,0,0,0,0,18,0,3,0,0,3,0,0,7,0,15,3,3,0,0,0,4,0,0,0,13,0,5,0,0,3,0,0,0,0,8,0,0,4,0,0,0,0,0,0,7
211011251,13,23,12,3,0,3,0,8,0,58,13,85,29,3,14,4,8,7,0,170,62,97,287,13,23,16,57,48,8,606,25,9,189,7,8,3,15,25,3,276,3,3,25,0,0,8,4,0,0,47,9,33,10,17,7,3,0,0,0,74,6,38,0,7,3,0,3,0,0,52,89,92,29,17,53,38,25,19,7,366,18,32,9,36,10,9,7,12,3,135,3,24,15,7,5,6,4,4,0,80,9,6,41,3,5,8,6,14,3,91,0,0,0,0,0,0,0,0,0,0,0,11,3,4,3,6,3,7,0,28,6,0,9,4,3,5,6,7,9,53,250,445,665,115,137,102,148,146,36,2046,9,19,10,9,8,4,0,5,0,57,3,21,3,0,8,6,0,3,0,48,3,14,4,0,11,4,0,3,0,42,3,4,3,0,3,7,0,0,0,21,0,3,4,3,3,0,0,0,0,19
211011254,10,41,7,6,4,8,3,0,0,89,58,142,30,8,13,14,7,3,3,275,122,171,294,11,35,42,65,49,7,794,41,6,187,6,4,12,14,21,4,286,3,4,24,5,0,0,0,8,0,43,9,62,3,24,3,4,3,3,0,110,10,56,3,10,0,3,3,3,3,90,150,176,25,25,83,62,30,25,6,577,25,37,8,40,13,13,8,16,0,156,16,25,10,4,10,6,7,3,0,78,9,3,51,4,3,9,6,15,0,103,0,0,0,0,0,0,0,0,0,3,7,4,8,0,0,3,3,8,3,36,4,7,11,0,3,9,10,3,25,72,464,743,658,141,174,175,152,160,55,2713,9,40,13,3,27,16,0,7,0,118,11,38,3,6,11,3,0,3,0,76,13,18,9,3,7,5,3,4,0,51,3,4,7,0,5,0,0,0,0,27,0,3,7,0,5,0,0,4,0,25
211011255,11,19,3,3,0,3,0,3,0,43,19,39,3,3,3,4,0,0,0,71,111,60,178,3,18,24,18,25,9,440,40,3,99,3,3,3,5,19,0,185,4,0,7,0,0,3,4,4,0,26,3,39,0,8,3,3,0,3,0,53,13,17,0,0,0,5,4,0,0,42,101,79,10,9,29,20,6,6,5,259,5,17,4,20,3,5,0,3,0,65,3,7,3,0,0,3,0,3,0,24,3,0,14,0,3,0,3,3,0,34,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,3,0,16,7,3,13,0,4,0,3,0,0,26,327,287,345,46,66,69,50,66,20,1281,10,6,5,3,7,7,0,0,0,41,3,10,0,0,5,0,0,0,0,22,4,0,0,0,3,0,4,0,0,20,5,0,0,0,5,0,0,0,0,9,0,0,0,0,4,0,0,5,0,7
211011256,16,49,7,3,5,5,0,7,4,89,38,103,32,4,16,16,8,11,3,240,109,164,371,15,66,43,71,58,10,896,38,8,228,6,11,12,12,27,6,347,3,3,19,0,4,0,3,0,0,39,7,80,7,13,4,4,3,3,0,123,7,52,3,8,0,7,4,4,0,82,149,172,29,15,85,61,31,26,8,568,15,41,4,35,19,14,3,10,0,149,7,22,20,3,11,11,7,3,0,83,10,9,45,3,0,9,6,6,0,90,0,0,0,0,0,0,0,0,0,0,5,3,11,4,3,0,0,0,0,30,4,3,12,3,3,5,3,13,13,58,417,704,782,112,225,183,157,174,43,2803,14,36,9,9,13,11,0,4,0,89,10,30,0,0,17,4,0,0,0,58,7,22,3,4,15,3,4,3,0,68,0,10,3,0,3,4,0,0,0,13,0,4,0,0,0,4,0,0,0,10
211011257,10,18,6,3,3,0,0,3,0,51,28,70,19,6,11,5,8,3,0,140,72,87,187,5,16,23,23,31,3,452,31,3,92,0,3,3,8,8,0,153,0,0,24,0,3,0,0,7,0,31,5,31,3,11,0,0,0,0,0,53,3,26,0,4,0,0,0,3,0,40,115,94,8,9,49,32,16,11,3,333,4,26,5,24,11,9,4,8,0,84,8,13,10,0,0,7,0,0,0,41,9,3,17,3,3,0,3,3,0,43,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,3,0,0,16,4,5,18,0,0,0,3,6,0,42,302,378,382,71,98,86,71,78,13,1482,10,33,3,3,10,4,0,5,0,73,7,17,3,0,6,0,0,0,0,38,3,10,4,0,12,4,3,3,0,37,0,0,0,0,0,0,0,3,0,5,0,0,6,0,0,3,0,0,0,16
211011258,19,35,5,0,3,0,3,0,0,68,27,73,15,3,7,9,3,3,0,145,104,141,234,8,32,37,45,44,8,648,32,9,143,0,4,12,9,13,3,221,4,4,5,0,0,0,0,0,0,22,0,58,8,13,4,3,0,0,0,88,8,34,0,3,0,0,0,0,0,46,144,123,15,18,61,46,20,13,0,435,18,30,9,24,8,12,6,4,3,115,7,18,10,4,7,7,3,5,0,52,16,0,25,4,9,9,4,10,0,74,0,0,0,0,0,0,0,0,0,0,8,4,6,0,3,0,3,4,0,25,9,8,7,3,4,7,3,8,7,50,390,531,481,82,134,133,103,100,27,1988,14,31,6,3,11,5,0,3,0,78,4,10,4,6,11,0,0,0,0,38,7,26,7,0,3,3,0,6,0,51,3,3,0,0,0,4,0,0,0,12,0,0,3,0,4,0,0,0,0,8
211011259,20,31,3,3,6,4,3,0,3,69,48,119,30,7,14,19,3,10,0,244,112,157,250,14,48,35,48,54,8,715,34,6,164,3,6,10,6,18,0,240,5,4,19,3,0,4,3,3,0,40,6,62,3,22,3,3,0,3,0,111,7,41,0,11,3,3,0,0,0,76,163,170,28,24,89,50,25,16,3,564,21,42,10,27,13,21,11,6,0,150,4,20,12,0,9,7,0,4,0,64,19,4,44,9,7,7,11,8,0,103,0,0,0,0,0,0,0,0,0,3,7,11,7,0,3,4,4,0,0,36,13,0,9,0,3,8,9,0,14,55,462,674,569,125,208,160,124,116,31,2469,10,33,11,10,17,6,0,4,0,93,7,33,4,4,11,4,0,0,4,66,7,18,3,3,4,0,0,3,5,50,4,5,3,3,4,3,0,0,0,26,0,0,0,0,0,3,0,0,0,9
211011260,19,52,9,6,5,6,3,5,3,111,56,153,24,5,19,18,11,13,11,310,143,251,263,13,54,32,63,38,7,866,39,20,182,3,4,10,13,22,3,297,8,3,16,0,3,0,4,3,0,39,11,107,3,18,4,7,6,5,3,160,15,53,3,5,5,7,0,3,0,81,226,256,35,30,111,56,23,22,7,762,28,59,17,54,11,24,6,15,8,213,14,25,13,3,5,12,9,8,0,91,10,0,44,9,0,8,4,9,3,84,0,0,0,0,0,0,0,0,0,4,6,5,5,3,5,4,4,0,0,36,7,0,19,0,0,8,4,9,3,55,582,974,631,142,241,181,148,146,50,3108,18,50,12,11,24,14,4,0,0,135,7,38,6,6,21,3,0,0,3,86,5,30,7,8,8,6,3,5,4,69,4,10,3,0,3,7,0,0,0,27,5,0,6,3,0,4,0,0,0,14
211011446,14,34,5,4,4,5,0,5,0,73,50,115,53,3,17,6,4,11,0,254,129,165,559,24,51,37,90,104,9,1171,53,19,389,5,11,17,24,58,8,578,18,10,48,5,4,4,5,21,8,120,7,55,8,28,4,4,3,8,4,123,11,89,4,12,6,5,3,7,3,132,140,132,39,23,88,57,40,35,6,568,25,50,13,68,33,22,13,21,0,251,15,51,25,8,14,17,9,7,0,145,25,3,71,11,13,8,17,17,0,164,0,0,0,0,0,0,0,0,0,4,9,7,18,12,8,0,3,7,0,64,6,8,35,8,4,9,16,8,14,107,503,751,1261,216,246,187,234,306,52,3757,4,54,17,18,19,7,0,3,3,123,3,24,5,0,18,0,0,3,3,63,12,23,9,3,12,3,3,6,0,80,0,7,12,0,3,3,0,3,0,30,6,6,12,3,12,3,0,3,0,48
211011447,12,35,4,3,3,4,0,4,0,72,24,79,23,3,10,3,5,6,0,165,79,126,328,13,40,20,71,60,8,746,42,8,249,3,8,5,17,33,0,366,13,5,27,4,3,10,7,10,0,78,8,36,7,12,6,7,8,0,0,85,10,53,7,5,5,3,3,5,0,91,91,84,19,12,52,35,20,23,4,338,11,33,13,51,17,12,13,11,4,155,0,27,15,0,8,15,5,3,0,81,8,3,42,6,3,5,6,7,0,89,0,0,0,0,0,0,0,0,0,4,4,6,11,3,3,0,4,3,3,33,11,4,13,0,0,3,3,13,18,66,314,515,758,122,157,129,169,180,39,2374,8,28,10,8,11,3,0,0,0,73,3,15,0,3,8,4,0,0,0,35,3,12,10,0,7,6,0,7,0,53,0,0,4,4,5,4,0,0,0,18,0,3,9,3,3,0,0,5,0,22
211011448,14,27,8,3,13,0,0,0,4,67,39,82,26,0,9,13,5,6,0,181,124,125,391,15,38,24,69,53,6,849,43,15,312,5,4,6,25,43,4,450,14,6,26,3,4,3,3,15,0,79,10,36,10,11,0,4,5,3,0,79,9,59,3,11,3,3,3,0,0,92,110,101,21,8,54,35,28,18,6,387,17,35,15,41,4,7,7,8,3,133,13,35,14,3,3,14,4,6,0,99,16,5,53,7,3,5,9,9,0,102,0,0,0,0,0,0,4,0,0,4,9,3,6,9,0,0,0,0,3,33,3,6,16,6,7,4,11,8,11,70,413,530,898,125,152,123,165,171,47,2629,7,32,12,7,19,4,0,3,0,80,13,22,0,3,7,3,0,0,0,42,4,5,11,0,5,4,0,10,0,48,0,10,8,3,4,0,0,0,0,20,3,9,7,3,6,5,0,0,0,29
211011449,0,5,3,0,0,0,3,0,0,16,8,15,6,0,0,0,0,0,0,34,35,35,132,8,14,6,19,19,3,268,24,0,98,0,3,3,3,12,0,146,3,4,10,0,0,0,3,4,0,21,3,14,0,5,3,0,3,0,0,25,9,21,3,0,0,0,0,0,0,32,40,29,4,9,5,11,3,3,0,96,10,6,6,9,3,7,3,5,0,47,3,10,7,3,3,3,0,3,0,26,0,4,7,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11,6,4,4,0,0,0,0,4,10,25,139,147,282,38,37,28,37,51,14,775,3,9,11,3,7,3,0,0,0,28,3,4,0,0,0,0,0,0,0,11,0,5,4,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,3,8,0,3,0,0,0,0,9
211021261,41,68,11,3,9,5,3,4,0,147,50,105,20,0,12,6,0,3,3,206,174,180,208,6,27,29,32,32,7,687,62,30,165,3,14,10,9,26,3,317,12,0,12,3,0,0,0,0,0,31,15,127,3,19,10,8,3,3,0,190,25,64,0,8,4,3,0,3,0,110,266,285,17,16,90,74,13,15,10,781,38,72,8,39,17,12,3,5,3,188,16,33,3,3,10,8,3,3,3,82,21,3,26,3,0,8,3,5,0,81,0,0,0,0,0,0,0,3,0,3,14,15,3,0,5,4,3,3,3,44,7,6,12,7,7,3,3,7,7,54,740,985,498,115,200,168,75,113,43,2931,26,60,8,7,24,8,0,8,4,132,19,20,0,4,16,4,0,0,0,72,9,20,4,3,7,3,0,3,3,46,0,15,7,0,6,6,0,0,0,28,3,7,6,0,9,0,0,0,0,21
211021262,26,36,3,3,3,8,0,3,0,84,28,43,5,0,3,0,0,0,0,87,145,108,185,7,21,12,24,21,3,521,101,8,184,6,3,13,11,21,0,337,10,3,23,4,0,0,4,3,0,49,15,74,4,8,11,4,0,0,0,117,13,41,0,4,4,0,0,3,0,69,176,114,9,9,34,30,4,5,8,391,44,58,5,19,12,8,0,0,3,149,10,31,8,5,0,7,0,6,0,66,13,3,12,0,3,4,3,4,0,46,0,0,0,0,0,0,0,0,0,0,7,12,0,3,4,3,3,0,0,28,5,5,11,0,0,0,4,3,8,32,585,539,453,80,96,78,48,77,27,1980,11,31,7,3,12,8,0,0,0,68,8,11,0,0,7,0,0,0,0,24,3,8,8,3,5,0,0,3,0,29,6,11,0,0,0,6,0,0,0,27,5,3,8,0,3,0,0,0,0,22
211031263,5,19,3,0,3,0,0,0,0,38,15,67,14,0,7,6,7,6,7,133,80,97,362,14,24,22,64,65,5,730,28,5,261,7,9,11,19,23,7,369,6,3,29,0,3,3,0,4,0,51,8,23,3,19,7,8,0,3,0,66,3,59,3,8,3,4,0,0,0,77,95,80,19,11,48,32,20,18,3,329,19,32,6,38,14,7,10,7,0,140,6,25,16,5,4,3,0,3,0,69,7,0,34,4,0,8,11,5,0,72,0,0,0,0,0,0,0,4,0,3,4,0,3,3,0,0,3,5,3,22,16,3,22,0,0,3,5,4,9,61,292,425,776,109,126,96,139,159,35,2167,5,18,4,3,10,5,0,0,0,37,3,16,0,4,9,3,0,0,0,31,3,9,9,4,7,7,3,7,0,38,3,8,4,0,0,3,0,0,0,16,4,0,3,0,3,4,3,0,0,18
211031265,22,57,6,6,3,0,3,0,0,105,38,84,13,7,11,10,0,3,3,171,201,198,378,22,56,34,40,50,3,980,97,20,335,11,4,11,23,28,3,531,12,10,44,3,7,3,4,7,0,94,18,63,14,23,3,5,3,3,0,130,34,104,7,14,3,3,3,5,0,171,231,203,27,16,88,65,21,16,14,675,42,75,14,72,22,6,7,9,3,251,12,44,27,5,8,14,3,15,3,128,10,0,35,7,4,11,10,4,0,82,0,0,0,0,0,0,0,5,0,7,15,14,3,9,3,3,3,3,0,55,6,7,14,0,4,5,3,4,9,55,745,880,919,193,214,173,123,147,44,3431,16,40,14,10,14,5,0,0,0,92,6,22,5,4,6,0,0,0,0,48,6,13,7,4,8,4,3,0,0,46,3,9,12,0,3,4,0,0,0,34,0,6,9,3,11,5,0,6,0,29
211031266,23,49,16,3,3,3,0,5,0,107,50,150,38,10,17,13,5,6,3,298,90,161,282,28,37,21,52,68,5,735,44,16,209,9,17,8,7,29,6,341,8,6,23,0,0,5,6,8,0,57,12,54,11,32,3,4,3,8,0,131,12,81,6,8,3,8,5,0,0,120,170,153,34,34,80,67,30,27,11,607,26,96,14,73,24,12,10,25,0,277,16,48,19,4,10,13,8,6,0,124,10,3,82,11,3,9,14,15,3,152,0,0,0,0,0,0,3,0,0,3,9,9,11,6,3,0,5,6,3,47,10,5,11,5,3,9,10,8,12,64,473,840,750,215,211,170,156,214,44,3069,10,39,18,6,22,3,6,0,0,110,8,34,6,3,16,0,0,3,0,74,4,27,5,3,9,3,3,7,0,65,3,15,8,0,7,3,0,0,0,35,3,5,9,3,10,0,0,4,0,27
211031267,31,66,14,4,3,6,4,0,0,127,49,180,35,7,16,10,3,9,3,303,144,214,312,29,57,32,49,52,9,904,74,30,270,3,11,12,12,26,3,444,3,10,55,5,3,0,0,14,0,104,16,79,17,20,10,4,0,6,0,147,28,126,9,19,8,3,5,0,0,204,233,207,45,20,105,69,37,24,5,754,31,132,18,60,29,21,10,14,0,306,26,59,23,12,12,16,4,8,3,164,36,3,51,3,3,8,10,14,0,126,0,0,3,0,0,0,3,0,0,10,14,13,7,4,0,0,3,3,3,52,4,3,19,8,0,10,4,13,14,73,691,1124,871,207,258,194,145,183,42,3716,28,55,10,13,13,8,0,8,3,129,13,35,0,4,11,7,0,0,0,72,12,18,5,5,11,4,0,3,0,66,0,24,10,5,3,4,0,0,0,50,8,7,11,10,6,7,3,3,0,47
