SA2_MAINCODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
209041432,0,0,0,0,0,0,0,0,0,17,0,21,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,7,0,6,0,10,0,0,0,0,0,0,0,5,0,51,0,58,0,0,0,0,0,3,0,6,3,12,0,24,0,5,0,0,0,8,0,11,0,92,0,113,0,7,0,4,0,13,0,7,0,17,0,50,4,8,0,5,0,19,0,7,0,22,0,67,15,5,0,19,3,18,3,3,0,19,0,88,13,0,0,11,0,13,0,0,0,5,0,40,16,0,0,12,0,3,0,0,0,7,0,39,29,0,0,16,3,3,0,0,0,3,0,54,31,3,0,3,0,4,0,0,0,0,0,41,8,0,0,4,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
209041433,0,0,0,0,0,0,0,0,0,32,0,32,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,4,0,4,0,0,0,0,0,0,0,8,0,23,0,25,0,3,0,0,0,4,0,3,0,10,0,17,0,0,0,0,0,3,0,5,0,38,0,48,0,3,0,8,0,12,0,6,0,11,0,30,3,9,0,12,0,11,0,0,4,16,0,47,9,3,0,23,0,10,0,3,0,6,0,60,14,0,0,15,0,9,0,3,0,0,0,41,19,0,3,18,3,7,0,0,0,3,0,51,56,0,0,15,3,12,0,4,0,3,0,94,31,3,0,10,0,3,0,0,0,0,0,58,15,0,0,0,0,3,0,0,0,0,0,17,11,0,0,0,0,0,0,0,0,0,0,15,14,0,0,3,3,0,0,0
209041434,0,0,0,0,0,0,0,0,0,26,0,32,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,5,0,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,28,0,34,0,4,0,0,0,5,0,6,0,10,0,33,3,4,0,0,0,10,0,7,3,64,0,84,0,3,0,5,0,16,0,8,0,26,0,64,0,5,3,20,0,30,0,8,0,18,0,91,21,5,0,31,3,27,0,6,3,18,0,120,27,3,0,29,0,13,0,0,0,9,0,86,46,8,0,26,0,15,0,0,0,4,0,101,146,0,0,41,8,21,3,8,0,7,0,241,83,0,0,21,0,3,0,0,0,0,0,115,60,0,0,11,5,0,0,0,0,0,0,75,13,0,0,0,0,0,0,0,0,0,0,20,28,0,0,11,3,0,0,0
209041435,0,0,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,4,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,21,0,29,0,0,0,0,0,3,0,3,0,5,0,14,0,0,0,0,0,10,0,4,0,46,0,64,0,3,0,0,0,11,0,5,0,16,0,43,0,3,0,10,0,14,0,12,0,18,0,56,21,4,0,18,3,7,0,3,0,7,0,61,8,0,0,17,0,11,0,0,3,3,0,44,18,3,0,12,0,10,0,3,0,3,0,55,61,0,3,18,5,11,0,0,0,0,0,110,61,0,0,10,3,4,0,0,0,3,0,83,28,0,0,5,0,0,0,0,0,0,0,38,17,0,0,3,0,0,0,0,0,0,0,26,16,0,0,3,0,0,0,0
209041436,0,0,0,0,0,0,0,0,0,20,0,19,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,40,0,0,0,0,0,0,0,5,0,6,0,12,0,4,0,0,0,9,0,5,0,90,0,111,0,4,0,3,0,18,0,3,0,51,0,76,0,3,0,9,0,11,0,6,0,24,0,65,12,7,3,18,0,17,0,7,3,22,0,82,13,3,0,20,4,13,0,3,0,6,0,61,28,0,0,21,3,5,0,0,0,0,0,64,65,3,3,18,6,11,3,0,0,7,0,119,32,0,0,21,0,0,0,0,0,0,0,65,21,0,0,7,4,0,0,0,0,0,0,35,5,0,0,3,0,7,0,0,0,0,0,11,13,0,0,0,0,0,0,0
209041437,0,0,0,0,0,0,0,0,0,42,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17,0,0,0,0,0,3,0,7,0,8,0,16,0,0,0,0,0,9,0,9,0,35,0,52,0,3,0,6,0,16,0,3,0,5,0,33,4,7,0,12,0,17,0,3,0,6,0,51,16,0,0,26,0,11,0,0,0,8,0,64,19,0,0,16,0,5,0,0,0,3,0,43,34,4,0,14,0,4,0,0,0,0,0,57,78,0,0,25,0,10,0,0,0,0,0,116,49,0,0,8,3,4,0,0,0,0,0,62,25,0,0,0,3,4,0,0,0,0,0,30,12,0,0,3,0,3,0,0,0,0,0,16,15,0,0,0,0,0,0,0
210011226,0,0,0,0,0,0,0,0,0,18,0,21,0,0,0,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,42,0,42,0,0,0,0,0,7,0,7,0,4,0,14,0,0,0,0,0,6,0,0,0,108,3,119,0,4,0,3,0,4,0,0,0,28,0,51,3,3,0,10,0,4,0,10,0,34,0,69,7,0,0,16,3,10,0,6,0,17,0,58,11,0,0,8,0,6,0,0,0,3,0,27,19,0,0,4,0,10,0,0,0,3,0,36,55,3,0,17,3,6,0,4,0,3,0,79,50,0,0,13,0,0,0,0,0,3,0,69,35,0,0,5,0,0,0,0,0,0,0,40,15,0,0,4,0,0,0,0,0,0,0,27,17,0,0,0,0,0,0,0
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011228,0,0,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,3,0,7,0,15,0,0,0,0,0,0,0,3,0,5,0,9,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,3,0,51,0,61,0,0,0,0,0,0,0,4,0,18,0,19,0,3,0,0,0,5,0,5,0,98,3,123,3,3,0,0,0,10,0,21,0,58,0,100,0,0,0,4,0,6,0,12,0,43,0,73,3,5,0,3,3,3,3,5,0,35,0,71,3,0,0,10,3,7,0,0,0,3,0,32,11,7,0,11,0,0,0,4,0,17,0,54,23,0,0,18,3,5,0,5,0,16,0,72,32,4,0,20,3,10,0,3,0,4,0,70,20,0,0,6,0,0,0,0,0,7,0,30,15,0,0,0,0,3,0,0,4,3,0,23,16,0,0,6,3,3,0,0
210011229,3,0,0,0,0,0,0,0,0,50,3,58,0,0,0,0,0,0,0,3,0,23,0,33,0,0,0,0,0,3,0,4,0,10,0,24,0,0,0,0,0,3,0,0,0,12,0,10,0,0,0,0,0,0,0,11,0,186,3,208,0,0,0,0,0,3,0,14,0,32,0,56,0,6,0,0,0,16,0,25,0,468,9,520,0,3,0,9,0,19,3,36,3,145,3,222,7,10,0,14,0,29,0,22,7,130,3,227,12,14,0,23,3,25,5,19,0,66,0,167,13,3,0,22,0,24,0,10,3,22,0,102,36,11,0,24,0,15,0,10,3,21,0,119,105,11,9,38,8,29,0,8,0,31,3,243,77,3,4,34,9,8,0,0,0,8,0,145,73,3,0,10,3,0,0,0,0,3,0,94,50,0,0,5,3,6,0,0,0,3,0,69,55,0,0,11,6,10,0,3
210011230,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,9,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,29,0,28,0,0,0,0,0,5,0,0,0,3,0,9,0,0,0,0,0,0,0,8,0,56,0,66,0,0,0,0,0,0,0,7,0,23,0,31,3,4,0,8,0,11,0,4,0,18,0,49,3,0,0,4,0,7,0,6,0,17,0,42,3,0,0,6,0,8,3,9,0,4,0,32,8,3,3,3,0,4,0,4,0,4,0,24,37,0,0,13,6,11,0,4,0,7,0,68,36,3,0,8,0,3,0,0,0,3,0,58,27,0,0,4,3,0,0,0,0,0,0,32,23,0,0,3,0,3,0,0,0,0,0,26,24,0,3,10,0,0,0,0
210011231,0,0,0,0,0,0,0,0,0,9,0,14,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,3,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,28,0,31,0,0,0,0,0,0,0,0,0,11,0,17,0,4,0,0,0,0,0,7,0,58,4,79,0,6,0,0,0,6,3,11,3,31,0,54,0,0,0,3,0,4,0,7,0,41,0,60,0,0,0,6,0,12,0,3,0,30,0,51,3,4,0,3,0,10,0,3,3,21,0,53,6,3,0,9,0,4,0,5,0,19,0,41,28,3,0,24,0,13,3,12,0,14,0,90,24,3,0,13,0,3,0,7,0,13,0,60,14,0,0,18,0,0,0,0,0,3,0,40,17,0,0,0,0,7,0,0,0,0,0,28,37,3,0,9,0,3,0,0
210021232,3,0,0,0,0,0,0,0,0,11,0,17,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,34,0,38,0,3,0,0,0,0,0,3,0,11,0,26,3,0,0,3,0,6,0,15,0,84,0,106,0,3,0,4,0,14,0,10,4,70,0,106,4,10,0,12,0,12,4,18,0,63,0,127,4,6,0,18,0,16,0,9,0,55,3,109,13,0,0,18,0,14,0,3,3,16,0,73,17,0,0,12,0,13,0,4,0,16,0,65,41,8,0,24,4,18,0,8,0,23,0,126,48,7,0,28,4,13,0,3,0,9,0,117,35,4,0,24,5,3,3,3,0,5,0,78,20,0,0,10,3,4,0,0,0,0,0,37,48,4,0,22,0,6,0,6
210021233,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,10,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,3,0,25,0,31,0,3,0,0,0,5,0,3,0,19,0,31,0,0,0,0,0,0,4,4,0,26,0,37,3,5,0,3,0,3,0,3,0,7,0,24,0,0,0,0,0,6,0,3,0,10,0,19,5,3,0,4,0,7,0,3,0,4,0,29,11,3,0,11,0,7,0,6,0,8,0,49,14,0,4,10,0,3,0,0,0,4,0,36,10,0,0,4,3,3,0,0,0,4,0,21,7,0,0,0,0,8,0,4,0,0,0,25,14,0,3,3,3,12,0,4
210021234,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,3,0,3,0,6,0,7,0,0,0,0,0,0,0,0,0,32,0,34,0,3,0,0,0,5,0,7,0,14,0,35,0,3,0,3,0,5,0,8,0,21,0,41,3,7,0,13,0,4,0,8,0,10,0,47,0,3,0,11,0,7,0,0,0,5,0,27,4,3,0,6,0,3,0,0,0,7,0,21,19,3,0,17,4,7,0,4,0,5,0,52,15,0,0,5,0,4,0,0,0,4,0,34,17,0,0,3,0,0,0,0,0,0,0,22,3,0,0,0,3,3,0,0,0,0,0,15,13,0,0,0,0,3,0,0
210021235,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,10,0,12,0,0,0,0,0,3,0,0,0,5,0,7,0,0,0,0,0,3,0,3,0,35,0,37,0,0,0,3,0,4,0,4,0,7,0,13,0,4,0,0,0,3,0,13,0,80,3,110,0,4,0,3,0,11,3,12,4,32,0,68,0,9,0,9,0,20,0,12,3,44,0,97,6,7,3,31,0,14,3,9,0,18,3,93,9,9,0,18,0,11,0,3,0,3,0,56,14,3,0,11,0,14,0,3,0,4,0,54,64,0,0,33,0,26,3,3,4,11,4,145,26,4,0,21,0,4,0,3,0,8,0,69,25,0,0,10,0,3,0,0,0,0,0,42,13,0,3,0,0,9,0,0,0,0,0,30,20,3,0,12,0,11,0,0
210031236,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,0,0,9,0,11,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,24,0,27,0,3,0,0,0,0,0,3,0,9,0,20,0,3,0,3,0,3,0,3,0,60,3,74,0,0,0,4,0,6,0,0,0,13,0,28,3,6,0,6,0,6,0,7,0,17,0,39,11,4,0,9,0,14,0,0,0,9,0,52,3,4,3,12,0,5,0,0,0,0,0,26,12,0,0,7,0,4,0,0,0,5,0,32,50,0,5,29,0,9,0,0,0,3,0,99,45,0,3,10,0,4,0,0,0,0,0,70,38,0,0,14,0,3,0,0,0,0,0,52,19,0,0,0,0,0,0,0,0,0,0,20,32,0,0,7,0,3,0,0
210031237,0,0,0,0,0,0,0,0,0,24,0,21,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,4,0,0,3,78,0,81,0,0,0,0,0,7,0,7,0,11,0,22,0,0,0,0,0,5,4,13,3,207,3,239,0,0,0,9,0,12,3,13,3,39,0,81,3,4,0,7,0,11,0,11,0,38,0,78,8,3,0,18,0,15,0,3,3,19,0,72,10,3,0,9,0,8,0,0,0,3,0,35,10,0,0,14,0,10,0,3,0,4,0,37,37,3,0,15,4,9,0,0,0,4,0,71,28,0,0,11,8,0,0,0,0,0,0,47,17,0,0,3,0,0,0,0,0,0,0,23,4,0,0,6,0,3,0,0,0,0,0,13,11,0,0,0,0,0,0,0
210031239,0,0,0,0,0,0,0,3,0,41,0,46,0,0,0,0,0,0,0,0,0,20,0,17,0,0,0,0,0,0,0,3,0,10,0,16,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9,0,65,0,80,0,3,0,0,0,4,0,10,7,17,0,41,0,4,0,0,0,21,0,20,0,187,3,236,0,12,0,10,0,23,0,22,0,61,0,128,4,16,0,25,0,35,0,12,0,74,0,171,23,5,0,36,0,32,3,10,0,37,0,154,20,4,0,30,0,29,0,8,0,14,0,106,50,3,0,41,0,21,0,5,0,11,0,126,196,3,0,54,10,22,0,3,0,9,0,298,173,3,4,45,3,15,0,0,0,4,0,249,112,3,3,17,8,8,0,3,0,0,0,158,67,0,3,3,0,8,0,0,0,0,0,86,87,0,3,14,4,7,0,0
210031438,0,0,0,0,0,0,0,0,0,38,0,42,0,0,0,0,0,0,0,0,0,19,0,25,0,3,0,0,0,0,0,6,6,5,0,14,0,0,0,0,0,3,0,8,0,8,0,15,0,3,0,0,0,9,0,14,0,97,0,120,0,0,0,0,0,6,0,17,0,21,0,50,4,9,3,3,0,14,0,19,3,199,5,265,0,3,0,3,0,32,0,15,6,59,0,126,4,21,0,25,0,29,0,20,3,63,5,164,29,20,4,47,0,26,0,16,0,33,0,173,29,13,3,39,5,18,3,6,3,9,0,130,47,5,0,30,0,13,0,0,0,4,0,110,134,3,5,45,9,24,0,3,0,13,0,239,95,4,0,24,4,8,0,0,0,0,0,139,51,0,0,16,3,0,0,0,0,0,0,74,37,0,0,3,3,5,0,0,0,0,0,52,28,0,0,5,0,3,0,0
210031439,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,26,0,31,0,3,0,0,0,3,0,0,0,5,0,17,0,0,0,0,0,6,0,5,0,14,0,24,0,0,0,4,0,0,0,0,0,3,0,15,3,0,0,5,0,0,0,0,0,3,0,11,5,0,0,0,0,7,0,0,0,0,0,15,18,0,0,7,0,3,0,3,0,0,0,38,27,0,0,4,0,0,0,5,0,0,0,32,15,0,0,0,0,0,0,0,0,0,0,23,8,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0
210031440,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,59,0,61,0,0,0,0,0,3,0,0,0,4,0,11,0,0,0,0,0,3,0,8,0,95,0,113,0,5,0,0,0,9,0,3,0,22,0,38,0,0,0,0,0,6,0,7,0,18,0,37,11,0,0,13,0,5,0,0,0,22,0,52,3,0,0,7,0,5,0,0,0,0,0,14,11,0,0,4,0,4,0,0,0,4,0,28,30,0,0,9,0,5,0,0,0,3,0,51,20,3,0,5,0,3,0,0,0,0,0,39,18,0,0,0,0,0,0,0,0,0,0,18,5,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0
210041240,0,0,0,0,0,0,0,0,0,15,3,15,0,0,0,0,0,0,0,3,0,11,0,13,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,6,0,3,0,10,0,0,0,0,0,0,0,3,0,30,0,36,0,0,0,0,0,3,0,7,0,17,0,30,0,0,0,0,0,4,0,10,0,71,5,98,3,6,0,0,0,13,0,11,3,47,0,82,0,9,0,21,0,17,0,13,0,56,0,121,11,5,0,29,0,13,0,10,0,31,0,104,9,3,0,24,0,14,0,11,0,10,0,83,16,3,0,17,0,10,0,6,0,8,0,63,75,4,0,35,0,19,3,3,9,11,0,158,57,0,0,24,0,6,0,0,3,5,0,102,21,0,0,15,0,0,3,0,0,0,0,51,17,0,0,4,3,10,0,0,0,0,0,37,15,0,0,12,0,4,0,3
210041241,0,0,0,0,0,0,0,3,0,30,0,36,0,4,0,0,0,0,0,0,0,8,3,16,0,0,0,0,0,0,0,0,0,9,0,12,0,0,0,0,0,0,0,0,0,5,0,10,3,3,0,0,0,0,0,7,0,80,0,96,0,0,0,0,0,0,0,15,0,23,0,43,0,6,0,0,0,11,0,21,6,239,3,287,3,6,0,8,0,19,0,24,0,88,0,160,3,10,0,19,3,44,0,30,3,108,0,226,32,6,0,46,4,40,0,10,4,52,0,200,34,7,0,38,0,35,0,8,0,7,0,133,59,6,0,58,4,30,0,8,4,13,0,183,197,5,0,66,14,37,4,4,3,14,0,350,136,5,6,51,9,18,0,4,0,5,0,231,74,3,0,8,3,0,0,0,0,7,0,91,35,0,0,3,3,11,0,0,0,0,0,58,30,3,0,12,3,13,0,0
210051242,0,0,0,0,0,0,0,0,0,13,3,15,0,0,0,0,0,0,0,3,0,8,0,13,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,4,0,3,0,8,0,0,0,0,0,4,0,7,0,46,0,60,0,3,0,0,0,11,0,4,0,15,0,34,0,3,0,0,0,7,0,6,3,110,3,135,0,4,0,5,0,16,0,8,5,27,3,68,0,7,0,8,0,22,3,5,0,21,0,71,9,8,0,31,0,14,0,3,0,11,0,78,5,0,0,13,0,6,0,0,0,3,0,34,15,0,0,9,0,7,0,0,0,0,0,39,34,0,0,12,0,4,0,3,0,3,0,50,15,0,0,0,0,0,0,0,0,0,0,23,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0
210051243,0,0,0,0,0,0,0,0,0,24,0,31,0,0,0,0,0,0,0,0,0,18,4,18,0,0,0,0,0,0,0,4,0,7,0,17,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,6,0,9,0,87,0,102,0,3,0,0,0,8,0,8,0,17,0,32,0,0,0,0,0,19,0,13,0,243,3,278,3,8,0,3,0,20,0,11,0,34,0,74,7,3,0,7,0,24,0,8,0,50,0,96,3,0,0,4,0,12,0,4,4,19,0,56,14,0,0,9,0,3,0,4,0,8,0,31,13,3,0,6,0,8,0,3,0,0,0,25,19,0,3,5,3,3,0,3,0,3,0,38,9,0,0,5,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
210051245,0,0,0,0,0,0,0,0,0,37,0,36,0,0,0,0,0,0,0,3,0,20,0,24,0,0,0,0,0,0,0,0,0,14,0,12,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,3,0,7,0,80,7,102,0,0,0,0,0,4,0,16,0,29,0,51,0,3,0,4,0,11,0,21,3,191,0,234,5,0,0,11,0,28,0,20,3,78,3,143,3,8,0,8,0,20,0,13,4,84,0,150,10,7,4,28,0,22,0,13,4,42,3,132,21,4,3,16,0,16,0,12,0,16,0,85,29,4,3,25,3,13,0,5,3,7,0,93,104,3,4,41,6,20,0,5,3,11,0,200,75,0,3,23,0,3,0,4,0,7,0,115,37,0,0,9,3,3,0,0,0,0,0,56,14,0,0,3,0,3,0,0,0,0,0,26,19,0,0,3,0,3,0,0
