SSC_CODE_2016,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
SSC20933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,9,10,25,37,11,4,0,110
SSC20934,4,5,5,0,4,10,3,0,0,33,3,3,0,3,11,12,3,0,0,35,40,42,73,115,154,176,59,10,6,684
SSC20935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,8,11,8,19,19,8,0,0,68
SSC20936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,9,5,3,0,0,27
SSC20937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,13
SSC20938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,11,15,14,10,0,0,0,61
SSC20939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,4,0,0,0,0,15
SSC20940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,7,7,6,3,3,0,33
SSC20941,18,73,168,109,114,90,29,0,0,605,42,76,188,186,190,127,33,8,5,849,691,1573,3911,3294,3033,2491,589,54,8,15649
SSC20942,5,7,24,15,22,8,3,0,0,80,6,15,25,28,40,23,9,0,0,148,71,185,470,333,417,293,53,3,0,1827
SSC20943,14,31,31,66,91,43,16,0,0,295,15,37,65,101,95,66,25,4,0,410,551,751,1309,1877,2225,1590,420,35,6,8770
SSC20944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3,13,14,8,7,0,0,45
SSC20945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,10,7,18,4,3,0,50
SSC20946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,8
SSC20947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,10,23,38,53,50,31,3,0,223
SSC20948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,3,3,8,16,36,13,0,3,0,86
SSC20949,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,9,11,19,23,24,11,0,0,101
SSC20950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC20951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,8,11,3,3,0,0,26
SSC20952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,13
SSC20953,0,0,0,0,3,4,0,0,0,7,0,0,0,3,0,0,0,0,0,6,8,7,7,19,24,28,8,0,0,93
SSC20954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,3,9,13,3,4,0,38
SSC20956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,10,9,13,9,10,0,0,54
SSC20957,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,3,0,0,0,3,8,3,11,6,31,18,0,0,0,78
SSC20958,0,0,6,0,7,4,0,0,0,13,0,3,8,9,4,0,3,0,0,24,14,37,182,130,112,69,31,0,0,574
SSC20959,0,6,11,7,9,7,0,0,0,42,4,0,11,11,10,10,4,0,3,58,52,70,148,180,200,131,35,9,3,828
SSC20960,0,0,3,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,12,7,17,12,33,28,4,0,0,108
SSC20961,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,16,16,12,0,0,0,49
SSC20962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,6,11,25,21,30,27,3,0,0,117
SSC20963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,16
SSC20965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,6,7,0,0,0,32
SSC20966,0,9,19,15,11,16,9,0,0,87,7,11,25,7,7,11,8,4,0,84,109,281,672,439,496,482,138,25,3,2641
SSC20967,0,16,26,27,22,17,3,0,0,114,5,21,31,25,22,13,6,0,0,118,138,389,1013,867,684,433,73,4,0,3596
SSC20968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,12
SSC20969,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,9,3,10,16,22,23,7,0,0,93
SSC20970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC20971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,0,0,17
SSC20972,0,3,4,15,15,11,0,0,0,48,3,0,11,17,19,14,3,0,0,60,71,83,151,271,295,235,46,8,3,1168
SSC20973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,11,3,0,0,23
SSC20974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,4,11,14,4,0,0,37
SSC20976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,3,15
SSC20977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,4,8,18,4,0,0,39
SSC20978,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,15,16,7,4,0,0,53
SSC20979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC20980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,0,17
SSC20982,0,0,3,0,3,3,0,0,0,9,0,0,4,0,0,0,0,0,0,9,12,12,21,47,67,36,0,0,0,188
SSC20983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,4,8,16,14,9,5,0,0,68
SSC20984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,6,3,0,0,21
SSC20985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,5,0,0,0,18
SSC20986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,3,8,8,6,3,0,35
SSC20987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,11
SSC20988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,3,0,0,19
SSC20989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,15,3,3,3,0,32
SSC20990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,6
SSC20992,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,3,0,0,7,15,24,43,40,48,51,13,4,0,231
SSC20993,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,10,8,12,12,12,8,0,0,68
SSC20994,4,9,30,31,28,29,9,0,0,143,11,14,21,48,49,28,9,0,0,176,257,342,730,1073,1075,684,171,13,0,4340
SSC20995,0,0,3,3,10,0,0,0,0,17,0,0,0,3,5,3,3,0,0,15,23,33,46,75,119,90,23,0,0,402
SSC20996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,3,0,0,18
SSC20997,0,12,37,29,31,29,8,0,0,144,11,17,30,32,41,36,17,0,0,177,154,332,808,753,675,579,168,7,3,3474
SSC20998,0,0,3,0,0,0,0,0,0,9,4,0,0,4,7,0,0,0,0,18,15,22,21,50,64,35,10,5,0,217
SSC20999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,5,18,18,22,10,3,0,81
SSC21000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,5,4,3,0,30
SSC21001,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,7,10,7,16,11,11,4,0,67
SSC21002,0,3,34,17,9,7,11,0,0,89,0,15,48,30,12,14,3,0,0,130,40,219,1065,609,372,270,73,8,0,2648
SSC21003,11,33,81,63,70,60,20,4,0,338,20,44,89,106,129,67,34,10,0,491,505,1235,2919,2761,3059,1964,614,61,3,13125
SSC21004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,11,16,13,3,0,0,62
SSC21005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4
SSC21006,13,48,87,102,143,79,30,3,0,513,30,82,230,201,213,101,41,10,6,915,697,1673,3356,3846,4216,2694,698,115,19,17311
SSC21007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,3,4,3,0,15
SSC21009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,3,6,3,0,0,33
SSC21010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6
SSC21011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,11,8,14,26,21,9,0,0,90
SSC21012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,11
SSC21013,0,0,0,4,3,0,0,0,0,11,0,0,0,3,0,0,3,0,0,4,0,3,18,41,31,45,25,6,3,172
SSC21014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,6,0,0,20
SSC21015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8
SSC21016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,5,12,14,9,4,0,4,67
SSC21018,4,3,3,4,8,3,0,0,0,25,0,3,0,3,0,8,0,0,0,19,26,61,88,118,148,105,17,3,0,574
SSC21019,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,5,3,9,16,29,23,3,0,0,93
SSC21020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,10,12,15,3,0,0,47
SSC21021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4
SSC21022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,9,0,0,27
SSC21023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6
SSC21024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,10
SSC21025,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,9,3,9,11,14,4,0,3,48
SSC21026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6
SSC21027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,14
SSC21028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
SSC21029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,0,0,7
SSC21030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,0,0,0,12
SSC21031,0,0,0,0,0,0,0,0,0,7,0,0,0,4,3,3,0,0,0,12,5,3,15,36,46,41,10,3,0,159
SSC21032,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,12,9,17,16,40,26,10,3,0,128
SSC21033,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,11,4,10,0,0,0,31
SSC21034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,19,19,0,0,0,51
SSC21035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,17,6,3,0,0,35
SSC21036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,9,20,13,5,0,0,64
SSC21037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,7,0,0,0,0,12
SSC21038,0,4,3,3,8,0,0,0,0,20,0,3,4,4,0,0,3,0,0,16,28,27,63,103,101,104,33,3,0,465
SSC21039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,10,0,0,0,31
SSC21040,11,30,112,84,69,47,7,0,0,366,20,65,180,130,81,47,17,6,0,534,296,983,3280,2133,1545,864,156,22,6,9277
SSC21041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,24,16,30,10,3,4,92
SSC21042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21043,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,7,5,30,40,17,9,0,0,128
SSC21044,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,8,6,10,22,10,5,0,0,57
SSC21045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,0,15
SSC21046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,7,10,8,3,7,0,34
SSC21047,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,10,3,3,10,14,18,15,9,0,0,71
SSC21048,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,6,15,14,20,25,9,0,0,89
SSC21049,0,3,9,3,3,7,0,0,0,30,0,4,0,8,5,0,0,0,0,23,46,124,220,203,173,128,36,0,0,925
SSC21050,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,4,8,8,7,20,17,0,0,0,53
SSC21051,4,27,43,21,25,25,7,0,0,156,7,17,31,24,23,17,11,0,0,124,190,495,1003,752,701,636,115,10,0,3899
SSC21052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,11,8,23,35,22,8,0,0,110
SSC21053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,4,4,0,0,0,13
SSC21054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4
SSC21055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,4,13,7,7,0,0,34
SSC21056,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,3,3,5,3,0,10,16,10,0,0,47
SSC21057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,3,5,11,11,19,10,0,0,58
SSC21058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,17
SSC21059,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,3,3,6,9,20,25,3,3,0,78
SSC21060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,16,8,0,0,0,37
SSC21061,0,0,3,0,0,0,3,0,0,8,0,0,0,0,4,3,0,0,0,9,14,9,25,21,34,31,11,5,0,146
SSC21062,0,0,5,3,3,3,0,0,0,16,0,0,4,3,0,4,0,0,0,16,18,17,46,79,71,60,8,0,0,299
SSC21063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,8
SSC21064,0,0,0,0,3,0,0,0,0,4,0,0,3,0,4,0,0,0,0,9,13,8,5,26,32,19,0,5,0,120
SSC21065,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,3,13,14,45,18,6,4,0,124
SSC21066,0,4,0,3,4,0,0,0,0,8,3,4,7,5,7,3,3,0,0,23,30,28,69,116,164,90,30,4,0,530
SSC21067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,24,24,45,25,6,0,0,138
SSC21068,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,5,8,16,12,37,22,16,3,0,117
SSC21069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,8,4,5,0,0,18
SSC21070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,5,17,9,16,23,5,0,0,93
SSC21071,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,7,0,0,0,29
SSC21072,0,3,11,13,19,7,0,0,0,50,0,0,11,11,12,5,4,0,0,46,60,79,274,426,331,152,33,3,0,1357
SSC21073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,12
SSC21075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,15
SSC21076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,0,0,0,19
SSC21077,0,5,3,4,6,3,0,0,0,17,3,3,0,3,7,5,0,0,0,24,35,23,37,58,105,95,17,3,0,374
SSC21078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC21080,0,0,0,0,7,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,5,13,11,20,31,24,6,0,0,121
SSC21081,0,0,0,6,3,3,0,0,0,14,0,0,3,0,3,5,3,0,0,19,12,19,39,47,92,67,34,4,0,311
SSC21082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,13,4,5,0,0,38
SSC21083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,12
SSC21084,0,3,0,0,3,0,0,0,0,6,0,0,3,0,0,3,0,0,0,11,12,12,26,47,48,48,11,3,0,216
SSC21085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,3,0,0,19
SSC21087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,0,0,11
SSC21088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,4,0,0,0,12
SSC21089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SSC21090,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,3,0,0,0,6,7,5,29,41,39,45,26,0,0,189
SSC21091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7
SSC21092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,3,3,6,3,0,0,26
SSC21093,0,0,0,4,7,0,0,0,0,10,0,0,3,0,7,0,0,0,0,9,24,21,39,61,82,53,8,3,0,288
SSC21094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,6,9,3,3,0,28
SSC21095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,5,3,5,3,0,0,25
SSC21096,17,35,86,71,87,74,23,0,0,396,8,28,82,75,76,67,11,5,0,358,458,857,2210,2485,2291,1768,432,29,3,10537
SSC21097,6,40,71,52,88,54,18,0,0,330,15,47,85,59,106,62,10,0,0,389,465,932,1687,1467,1911,1161,209,15,3,7857
SSC21098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,7,7,4,3,0,0,21
SSC21099,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,4,8,9,9,0,3,0,35
SSC21100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,5,8,4,17,6,0,3,3,52
SSC21101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,18,16,14,10,4,0,69
SSC21102,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,4,14,14,35,6,0,0,84
SSC21103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
SSC21104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,13
SSC21105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,4,4,6,0,0,27
SSC21106,7,30,69,28,52,39,16,0,0,245,9,24,45,52,33,31,10,7,0,216,361,794,1415,1362,1308,1020,216,19,7,6500
SSC21107,0,3,5,0,11,7,3,0,0,31,3,0,3,3,4,5,0,0,0,24,42,40,64,79,143,93,46,10,0,514
SSC21108,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,7,23,29,22,32,16,0,0,127
SSC21109,0,0,0,0,3,3,0,0,0,12,0,0,3,0,3,0,0,0,0,14,17,16,33,42,65,53,23,11,0,256
SSC21110,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,6,6,9,12,30,31,30,16,0,0,137
SSC21111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC21113,3,0,0,0,0,0,0,0,0,4,0,0,3,0,6,0,0,0,0,13,20,21,21,46,63,20,11,0,0,203
SSC21114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,9,5,3,0,0,28
SSC21115,0,0,0,3,7,4,0,0,0,12,3,6,0,8,10,7,0,0,0,33,40,44,76,117,164,122,19,3,0,577
SSC21116,3,7,31,33,22,12,3,0,0,109,3,9,30,20,13,17,6,0,0,103,72,218,603,516,446,243,56,5,3,2162
SSC21117,0,15,48,41,45,17,4,0,0,178,10,37,82,60,67,47,11,3,0,311,188,444,1137,945,931,710,135,8,0,4496
SSC21118,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,6,3,6,6,22,6,4,0,0,57
SSC21119,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,12,33,43,45,39,26,4,0,213
SSC21120,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,5,0,8,6,23,9,6,4,0,69
SSC21121,13,25,27,39,43,44,13,0,0,204,12,9,16,30,20,24,15,3,3,138,304,385,754,801,984,900,247,22,12,4400
SSC21122,3,12,27,27,20,11,3,0,0,112,0,14,25,16,20,17,5,3,0,101,143,331,712,596,669,438,85,8,0,2983
SSC21123,15,12,30,24,53,23,6,0,0,162,14,16,34,55,95,59,16,5,0,290,328,506,794,1348,1908,1112,349,32,0,6384
SSC21124,3,7,17,16,13,18,0,0,0,80,0,0,13,24,29,8,7,0,0,84,98,171,441,561,543,320,83,7,0,2222
SSC21125,18,55,102,83,78,49,4,0,0,397,25,105,213,194,177,111,22,4,0,845,500,1237,2493,2406,2306,1460,187,10,0,10605
SSC21126,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,13,17,21,13,9,0,0,82
SSC21127,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,3,5,6,6,7,0,0,0,32
SSC21128,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,3,12,8,6,7,0,0,0,36
SSC21129,0,3,0,0,0,3,0,0,0,11,3,0,0,3,7,5,0,0,0,13,27,25,51,83,108,103,21,0,0,421
SSC21130,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,4,15,7,3,20,40,33,9,0,0,128
SSC21131,0,0,0,0,4,0,4,0,0,16,3,0,4,3,5,6,0,0,0,26,35,37,68,65,123,69,31,4,0,435
SSC21132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,11
SSC21133,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,15,11,18,46,43,47,8,0,0,187
SSC21134,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,8,4,3,17,17,17,19,11,3,0,100
SSC21135,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,7,9,22,16,27,3,4,0,92
SSC21136,10,17,39,43,40,23,5,0,0,169,10,27,36,38,45,39,15,0,0,202,217,395,822,731,774,534,137,12,0,3633
SSC21137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,8
