SSC_CODE_2016,P15_19_Managers,P15_19_Professionals,P15_19_TechnicTrades_Wrs,P15_19_CommunPersnlSvc_W,P15_19_ClericalAdminis_W,P15_19_Sales_W,P15_19_Mach_oper_drivers,P15_19_Labourers,P15_19_Occu_ID_NS,P15_19_Tot,P20_24_Managers,P20_24_Professionals,P20_24_TechnicTrades_W,P20_24_CommunPersnlSvc_W,P20_24_ClericalAdminis_W,P20_24_Sales_W,P20_24_Mach_oper_drivers,P20_24_Labourers,P20_24_Occu_ID_NS,P20_24_Tot,P25_34_Managers,P25_34_Professionals,P25_34_TechnicTrades_W,P25_34_CommunPersnlSvc_W,P25_34_ClericalAdminis_W,P25_34_Sales_W,P25_34_Mach_oper_drivers,P25_34_Labourers,P25_34_Occu_ID_NS,P25_34_Tot,P35_44_Managers,P35_44_Professionals,P35_44_TechnicTrades_W,P35_44_CommunPersnlSvc_W,P35_44_ClericalAdminis_W,P35_44_Sales_W,P35_44_Mach_oper_drivers,P35_44_Labourers,P35_44_Occu_ID_NS,P35_44_Tot,P45_54_Managers,P45_54_Professionals,P45_54_TechnicTrades_W,P45_54_CommunPersnlSvc_W,P45_54_ClericalAdminis_W,P45_54_Sales_W,P45_54_Mach_oper_drivers,P45_54_Labourers,P45_54_Occu_ID_NS,P45_54_Tot,P55_64_Managers,P55_64_Professionals,P55_64_TechnicTrades_W,P55_64_CommunPersnlSvc_W,P55_64_ClericalAdminis_W,P55_64_Sales_W,P55_64_Mach_oper_drivers,P55_64_Labourers,P55_64_Occu_ID_NS,P55_64_Tot,P65_74_Managers,P65_74_Professionals,P65_74_TechnicTrades_W,P65_74_CommunPersnlSvc_W,P65_74_ClericalAdminis_W,P65_74_Sales_W,P65_74_Mach_oper_drivers,P65_74_Labourers,P65_74_Occu_ID_NS,P65_74_Tot,P75_84_Managers,P75_84_Professionals,P75_84_TechnicTrades_W,P75_84_CommunPersnlSvc_W,P75_84_ClericalAdminis_W,P75_84_Sales_W,P75_84_Mach_oper_drivers,P75_84_Labourers,P75_84_Occu_ID_NS,P75_84_Tot,P85_ov_Managers,P85_ov_Professionals,P85_ov_TechnicTrades_W,P85_ov_CommunPersnlSvc_W,P85_ov_ClericalAdminis_W,P85_ov_Sales_W,P85_ov_Mach_oper_drivers,P85_ov_Labourers,P85_ov_Occu_ID_NS,P85_ov_Tot,P_Tot_Managers,P_Tot_Professionals,P_Tot_TechnicTrades_W,P_Tot_CommunPersnlSvc_W,P_Tot_ClericalAdminis_W,P_Tot_Sales_W,P_Tot_Mach_oper_drivers,P_Tot_Labourers,P_Tot_Occu_ID_NS,P_Tot_Tot
SSC21290,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0,0,0,0,0,12,4,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,7,6,6,0,0,5,0,45
SSC21291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,19,3,0,0,0,0,0,4,0,25
SSC21292,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,3,0,0,3,5,0,5,0,0,20,3,3,3,5,5,0,3,3,0,24,4,5,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,6,10,3,9,7,5,0,67
SSC21293,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0,0,4,0,4,0,0,11,6,7,0,3,0,0,3,0,0,16,3,0,4,0,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,6,3,8,3,7,3,0,54
SSC21294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,5,7,0,0,0,3,0,0,0,0,12,13,0,0,0,0,0,0,3,0,19,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,3,4,0,0,3,4,0,49
SSC21295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10
SSC21296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,3,0,0,0,0,0,0,22
SSC21297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,15
SSC21298,0,0,0,0,3,0,0,10,0,15,0,0,4,4,0,0,0,0,0,13,4,3,0,0,3,0,0,5,0,10,5,3,0,0,3,3,3,7,0,22,14,7,5,3,11,0,3,5,0,48,12,5,5,8,3,0,4,11,0,45,3,3,0,3,0,0,0,0,0,13,5,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,0,48,20,18,15,19,7,16,34,0,175
SSC21299,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,4,0,18
SSC21300,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,5,0,0,0,0,3,0,11,3,8,0,0,0,0,0,0,0,12,4,0,3,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,11,4,4,3,3,8,0,50
SSC21301,0,0,3,0,0,10,0,4,3,16,0,0,4,0,0,0,0,3,0,13,7,4,5,3,5,0,4,3,0,37,18,7,0,5,12,3,8,7,0,49,22,14,6,9,12,3,5,6,0,68,6,7,3,6,0,4,5,9,5,43,4,0,0,3,0,3,0,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,56,29,20,26,29,17,25,42,3,242
SSC21302,0,0,14,3,0,3,0,6,0,33,3,3,10,3,3,4,0,12,0,37,31,10,8,0,5,4,9,23,0,85,40,14,7,6,16,3,8,15,0,109,43,8,13,11,5,0,9,19,3,107,34,6,9,3,3,3,6,16,0,84,18,0,0,3,6,3,0,7,0,32,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,173,37,54,32,33,23,29,95,5,485
SSC21303,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,8,0,0,0,3,0,0,0,0,0,9,4,3,3,3,3,0,6,5,0,19,5,7,6,3,3,0,0,0,0,27,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,13,9,8,5,8,5,3,81
SSC21304,0,0,10,6,3,28,0,9,0,58,15,27,20,21,17,35,11,23,8,166,37,80,69,39,58,28,24,23,7,360,33,61,47,33,48,20,26,36,10,318,33,38,39,29,37,21,39,42,3,272,16,47,29,27,45,23,28,36,3,257,0,9,4,5,6,3,3,10,0,42,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,138,260,212,163,215,157,132,177,25,1482
SSC21305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,9,3,0,3,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,12,0,0,0,3,3,0,35
SSC21306,0,5,12,30,5,67,3,32,3,157,14,40,46,57,34,66,11,17,4,287,43,139,56,29,55,35,8,27,9,401,96,133,70,31,99,46,16,35,8,536,165,166,80,47,139,69,38,37,11,751,110,112,68,37,102,41,28,25,9,527,26,45,22,6,42,8,7,6,8,171,3,4,3,0,3,0,3,0,3,21,0,0,0,0,0,0,0,0,0,3,471,638,354,230,480,329,123,178,56,2851
SSC21307,5,6,14,22,6,80,3,36,9,185,21,64,83,64,68,116,29,41,6,494,89,233,175,84,141,70,86,70,19,965,100,146,127,65,148,49,85,90,12,813,111,143,122,93,182,71,107,91,10,924,67,98,123,84,151,71,111,116,15,834,14,22,19,9,13,14,21,17,3,133,3,0,3,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0,0,0,405,711,668,424,707,470,443,468,75,4368
SSC21308,0,14,29,32,14,144,4,29,3,268,31,71,91,83,70,145,20,38,4,554,137,442,189,109,182,87,68,68,22,1305,288,406,182,133,254,108,91,86,31,1571,250,318,204,143,317,105,86,86,24,1548,100,187,118,81,177,76,86,87,18,932,36,48,38,23,72,19,18,26,11,284,4,11,4,0,4,4,0,3,3,37,0,0,0,0,0,0,0,0,0,0,847,1493,853,598,1098,686,371,425,122,6493
SSC21309,0,0,6,11,4,22,0,9,3,64,10,12,15,17,13,28,3,8,0,103,11,49,34,15,20,15,13,8,3,161,21,37,19,14,23,13,7,4,3,139,54,44,31,26,43,27,10,5,3,243,34,26,34,19,34,13,11,11,3,186,7,10,3,3,5,0,3,5,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,179,136,108,144,117,49,49,13,936
SSC21310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,6,0,3,3,0,0,0,3,0,0,9,3,3,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,7,3,3,5,3,0,0,31
SSC21311,0,0,0,4,3,14,0,4,0,29,3,9,24,12,13,27,3,6,3,101,25,50,51,23,34,19,8,9,5,237,47,55,49,20,60,34,19,21,6,321,26,25,30,20,40,21,21,18,0,196,14,22,26,19,44,13,21,21,0,183,0,8,3,4,10,9,8,8,0,50,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,122,167,187,111,205,134,74,99,13,1111
SSC21312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9
SSC21313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,3,0,4,0,3,3,5,25
SSC21314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,5,0,7,3,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,12,0,24
SSC21315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5
SSC21316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,3,0,0,20
SSC21317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,6,0,3,0,0,5,0,28
SSC21318,0,3,13,34,15,55,0,46,0,165,16,49,34,87,23,59,11,39,6,328,45,156,72,66,60,28,19,43,8,498,66,146,48,38,40,29,23,36,6,428,79,141,42,59,73,30,24,43,3,492,57,129,34,48,58,25,15,21,3,398,15,20,11,8,26,10,10,8,0,106,3,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,277,648,258,335,296,246,108,238,27,2437
SSC21319,0,5,3,26,3,45,0,14,0,100,29,124,42,129,71,96,5,41,14,556,309,1301,181,201,303,152,31,70,29,2585,320,708,93,89,206,66,24,37,30,1562,196,348,61,64,136,38,26,35,13,899,81,182,37,41,67,26,28,25,5,490,10,47,0,7,12,0,0,13,0,98,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,948,2714,405,556,807,423,114,239,88,6294
SSC21320,3,0,10,15,4,34,3,14,3,84,8,14,28,16,14,21,6,23,3,132,32,51,51,27,22,23,15,27,3,248,38,39,36,30,21,19,20,32,5,245,62,54,41,45,47,38,25,51,3,368,57,50,40,40,44,28,30,50,3,340,17,11,12,14,13,4,9,12,3,89,4,0,0,0,0,0,0,4,0,15,3,0,0,0,0,0,0,0,0,4,226,218,225,180,167,160,109,212,22,1521
SSC21321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,3,0,14
SSC21322,0,0,3,0,0,3,0,3,0,7,3,3,6,0,0,0,0,0,0,13,3,0,3,0,3,0,0,4,0,16,0,7,3,0,3,3,3,7,0,24,8,4,4,0,3,0,4,4,0,29,12,3,0,0,3,0,0,6,0,26,6,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,38,11,20,5,17,8,11,24,0,134
SSC21323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,3,0,0,0,0,8,0,3,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,3,3,3,0,3,3,0,35
SSC21324,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,7,6,3,3,0,0,0,0,0,0,11,9,0,0,3,0,0,0,3,0,18,3,0,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,12,3,0,3,4,5,0,54
SSC21325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,7,4,3,3,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,13,3,4,0,3,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,9,3,4,3,0,4,0,48
SSC21326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,4,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,4,0,10,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,12,0,10,4,4,0,0,3,0,30
SSC21327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,10
SSC21328,12,20,9,142,38,166,0,52,7,454,70,282,86,272,192,271,24,63,21,1287,383,1168,236,238,317,212,36,80,41,2707,551,1043,110,95,262,130,18,48,35,2299,732,1135,129,128,318,121,28,48,48,2692,427,883,83,63,245,105,18,42,32,1898,146,352,22,25,87,35,4,24,17,714,33,55,3,3,11,6,0,3,8,127,3,6,0,0,3,0,0,0,0,19,2369,4941,678,968,1481,1053,135,358,211,12190
SSC21329,0,4,5,47,14,68,4,28,0,164,8,62,15,52,49,66,9,22,8,301,62,230,53,42,62,41,4,17,8,521,184,287,29,47,76,34,11,9,8,683,233,329,51,54,106,58,10,12,7,870,100,198,29,30,69,25,4,14,0,478,22,85,6,15,27,5,8,8,5,180,3,3,0,0,4,0,0,3,6,21,0,0,0,0,0,0,0,0,0,0,622,1209,197,283,410,304,48,113,40,3223
SSC21330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,3,3,0,20
SSC21331,3,14,34,42,24,199,4,85,9,421,38,138,126,137,158,296,67,154,32,1136,327,761,347,245,442,242,216,308,56,2937,392,638,356,225,433,205,252,312,57,2862,332,282,356,191,298,154,371,416,53,2462,172,161,226,147,243,87,250,289,22,1598,34,38,35,24,60,31,36,54,10,324,3,4,0,0,0,0,3,0,4,18,0,0,4,0,0,0,0,0,0,4,1313,2032,1479,1012,1664,1211,1204,1613,232,11760
SSC21332,5,3,28,35,19,120,4,41,7,271,17,23,54,42,28,33,10,21,4,229,90,186,112,62,70,27,27,45,7,627,137,156,88,81,128,40,27,47,15,725,147,158,103,72,143,77,34,77,10,813,91,110,50,60,81,50,37,52,8,541,20,34,10,5,20,16,12,13,0,133,3,0,0,0,3,3,0,3,0,13,0,0,0,0,0,0,0,0,0,3,519,676,441,357,499,370,149,307,50,3362
SSC21333,0,0,0,0,0,3,0,3,0,8,0,3,0,0,0,0,0,0,0,11,0,0,9,0,0,0,0,3,0,12,0,3,0,0,0,0,0,4,0,6,4,0,5,0,4,0,0,7,0,21,9,0,3,0,3,0,0,0,0,19,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,13,13,3,8,8,0,16,3,84
SSC21334,0,0,3,3,0,5,0,3,0,14,3,3,7,4,0,0,0,0,0,17,0,3,3,6,3,0,0,0,0,19,7,12,8,5,6,4,3,3,0,46,10,16,7,7,7,3,3,4,3,61,12,6,7,3,3,6,0,7,0,42,3,4,3,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,43,33,31,19,22,9,21,3,219
SSC21335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,0,4,0,9,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,0,3,0,9,0,25
SSC21336,0,0,3,3,0,4,0,6,0,14,0,0,4,3,0,0,0,0,0,9,0,7,5,3,5,0,3,3,0,34,5,6,8,0,3,0,7,10,0,44,10,10,3,7,14,13,3,3,4,61,11,3,7,4,7,0,5,0,0,49,5,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,33,39,21,33,21,18,25,4,228
SSC21337,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,4,0,4,0,7,4,0,0,3,0,3,0,16,4,7,13,3,8,4,0,4,0,40,7,9,4,4,8,0,8,0,0,46,6,8,3,3,3,8,3,3,0,40,7,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,25,35,25,13,21,20,8,15,0,161
SSC21338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21339,0,0,0,0,0,9,0,3,0,10,0,0,7,7,0,3,0,0,0,28,5,24,34,11,14,13,5,14,0,118,8,12,8,12,6,18,4,4,3,80,7,5,0,6,8,5,10,6,0,39,5,3,0,3,3,3,5,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,49,54,40,21,50,28,29,3,302
SSC21340,0,0,0,3,0,10,0,0,0,14,0,0,4,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,3,4,0,0,4,0,0,0,0,19,13,11,3,3,3,3,3,3,0,40,3,5,3,0,0,0,3,0,0,23,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,21,14,8,7,16,7,9,0,108
SSC21341,0,0,0,3,0,5,0,4,0,16,0,0,5,4,0,4,4,3,0,19,0,3,8,4,0,0,0,0,0,15,7,6,7,0,3,0,3,4,0,32,7,18,10,7,12,3,3,4,0,62,13,18,11,4,4,3,7,3,0,58,11,0,0,0,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,46,33,16,27,26,18,20,0,228
SSC21342,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,6,0,0,5,3,0,0,0,0,3,10,0,0,0,3,3,0,0,0,0,11,3,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,7,9,11,3,7,0,4,3,49
SSC21343,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,0,6,6,0,4,0,0,0,3,3,0,18,3,3,5,0,5,0,3,8,0,26,3,0,4,3,3,0,0,0,0,15,4,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,19,7,16,3,13,6,13,16,0,83
SSC21344,5,0,39,26,8,67,3,48,9,201,19,16,72,57,21,53,25,47,5,315,62,114,139,87,64,45,51,57,7,629,82,124,146,106,111,49,64,66,9,758,111,112,118,80,144,47,81,88,9,803,62,72,69,49,80,36,65,64,13,508,11,27,12,13,23,12,9,10,6,120,10,3,0,0,0,0,0,0,3,24,0,0,0,0,0,0,0,0,0,0,362,476,601,416,456,309,301,385,60,3360
SSC21345,0,0,3,0,3,8,0,0,0,10,0,0,6,3,0,3,0,6,0,17,3,8,5,4,3,0,9,4,0,31,8,12,8,0,3,0,3,3,0,32,14,15,9,3,12,7,3,9,0,69,7,7,0,3,4,3,0,6,0,43,3,0,3,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,43,27,18,32,19,15,24,3,206
SSC21346,3,4,38,42,8,66,3,38,0,207,26,54,125,90,59,68,29,51,13,516,130,271,287,150,200,126,59,93,13,1336,126,216,228,113,155,71,71,93,12,1077,135,146,171,112,179,72,77,96,4,991,103,109,114,82,165,65,77,90,8,815,15,23,16,19,32,19,23,28,7,191,0,0,5,0,3,3,0,3,0,15,0,3,0,0,0,0,0,0,0,8,545,830,994,614,804,482,334,493,64,5154
SSC21347,0,0,19,20,7,70,0,25,3,157,4,21,55,26,27,32,8,17,0,199,30,49,49,17,34,14,10,18,4,209,45,70,58,27,57,18,14,17,0,305,79,79,94,37,88,43,40,34,11,504,42,37,55,18,56,16,17,31,5,274,7,4,4,0,4,3,3,8,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,257,333,152,278,195,86,155,28,1684
SSC21348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,4,3,3,0,3,0,0,0,0,16,0,0,0,0,0,0,3,0,0,9,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,3,5,0,3,3,0,35
SSC21349,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,3,0,3,4,0,0,0,3,0,11,4,5,6,0,0,0,0,0,0,12,4,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,3,13,4,7,0,3,8,5,57
SSC21350,0,0,13,11,0,4,0,9,3,41,7,0,12,6,7,3,0,7,5,51,12,15,32,14,11,9,11,4,0,113,14,24,40,18,19,12,12,11,4,164,26,22,46,34,30,11,16,20,0,221,19,24,23,20,19,3,21,16,0,146,3,0,7,3,3,0,0,0,0,13,3,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,85,97,174,113,89,43,60,77,16,748
