SSC_CODE_2016,M_Hbn_in_RM_0_14,M_Hbn_in_RM_15_24,M_Hbn_in_RM_25_34,M_Hbn_in_RM_35_44,M_Hbn_in_RM_45_54,M_Hbn_in_RM_55_64,M_Hbn_in_RM_65_74,M_Hbn_in_RM_75_84,M_Hbn_in_RM_85ov,M_Hbn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Wife_in_RM_0_14,F_Wife_in_RM_15_24,F_Wife_in_RM_25_34,F_Wife_in_RM_35_44,F_Wife_in_RM_45_54,F_Wife_in_RM_55_64,F_Wife_in_RM_65_74,F_Wife_in_RM_75_84,F_Wife_in_RM_85ov,F_Wife_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
SSC21873,..,0,0,6,3,4,3,0,0,23,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,15,..,..,..,..,..,..,..,..,15,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,7,8,5,5,6,3,0,0,53,..,0,0,8,0,10,3,0,0,25,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,15,..,..,..,..,..,..,..,..,15,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC21874,..,0,5,0,3,7,3,3,0,26,..,0,3,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,14,..,..,..,..,..,..,..,..,14,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,3,14,6,11,0,8,7,3,3,4,57,..,0,10,3,0,12,3,0,0,23,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC21875,..,0,0,4,8,3,0,0,0,20,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,10,..,..,..,..,..,..,..,..,10,..,0,..,..,..,..,..,..,..,0,..,5,3,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,5,6,4,4,7,3,0,0,41,..,0,4,3,3,4,0,0,0,17,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,14,..,..,..,..,..,..,..,..,14,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,4,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0
SSC21876,..,0,0,5,4,3,0,0,0,14,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,6,..,..,..,..,..,..,..,..,6,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,4,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,7,4,7,6,4,0,36,..,0,0,8,0,5,0,0,0,15,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,9,..,..,..,..,..,..,..,..,9,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC21877,..,0,4,6,7,8,13,3,0,48,..,0,0,0,3,0,4,0,0,10,..,0,0,0,0,0,0,0,0,0,19,..,..,..,..,..,..,..,..,19,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,0,0,0,0,0,3,..,0,0,0,0,3,4,0,0,13,0,0,3,0,0,0,0,0,0,8,20,5,10,13,18,18,23,6,0,109,..,0,0,11,10,17,9,0,0,49,..,0,0,0,0,3,0,0,0,9,..,0,3,0,0,0,0,0,0,3,22,..,..,..,..,..,..,..,..,22,..,10,..,..,..,..,..,..,..,10,..,3,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC21878,..,0,3,3,3,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,5,..,..,..,..,..,..,..,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,8,3,3,3,3,0,0,0,22,..,0,4,3,4,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC21879,..,0,0,3,0,7,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,7,0,3,0,14,..,0,0,3,0,5,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,5,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC21880,..,0,3,9,16,26,19,9,0,83,..,0,0,5,11,3,3,0,0,21,..,0,0,0,0,0,0,0,0,0,29,..,..,..,..,..,..,..,..,29,..,3,..,..,..,..,..,..,..,3,..,12,0,0,0,0,0,0,0,13,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,3,4,7,0,3,0,16,0,0,0,0,0,0,0,0,0,6,29,15,8,23,26,35,25,6,0,166,..,0,3,13,18,26,14,5,0,80,..,0,5,9,6,4,3,0,0,21,..,0,0,3,0,3,0,0,0,5,28,..,..,..,..,..,..,..,..,28,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0
SSC21881,..,24,739,1108,1306,941,571,247,45,4978,..,76,271,168,146,85,19,8,0,772,..,0,13,41,75,52,17,14,7,222,2631,..,..,..,..,..,..,..,..,2631,..,904,..,..,..,..,..,..,..,904,..,707,469,104,60,18,4,0,0,1360,..,114,109,32,33,35,17,14,7,350,..,55,58,16,23,8,5,0,0,168,..,59,107,39,45,37,21,3,0,307,..,22,85,119,180,163,90,54,25,751,40,33,60,30,31,15,11,10,3,246,2666,1990,1906,1662,1898,1357,762,352,84,12681,..,72,975,1215,1253,869,472,166,14,5034,..,106,308,143,142,59,19,4,0,784,..,30,149,212,305,158,64,43,28,980,2420,..,..,..,..,..,..,..,..,2420,..,919,..,..,..,..,..,..,..,919,..,482,273,54,30,17,3,0,0,864,..,73,44,16,32,53,70,47,31,358,..,59,21,6,7,5,0,3,3,103
SSC21882,..,0,3,13,30,19,9,12,3,83,..,0,3,0,5,3,0,0,0,10,..,0,0,0,0,0,0,0,0,0,29,..,..,..,..,..,..,..,..,29,..,21,..,..,..,..,..,..,..,21,..,18,4,0,0,0,0,0,0,25,..,0,0,0,0,0,0,0,0,4,..,0,4,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,3,0,0,0,9,0,0,0,0,0,0,0,0,0,6,29,41,16,12,48,24,11,14,3,200,..,0,5,15,27,17,11,5,0,90,..,0,0,3,4,0,0,0,0,12,..,0,0,0,0,0,0,0,0,4,30,..,..,..,..,..,..,..,..,30,..,15,..,..,..,..,..,..,..,15,..,13,3,0,0,0,0,0,0,15,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC21883,..,9,93,300,511,459,245,86,15,1710,..,13,26,30,28,18,6,4,3,129,..,0,0,5,15,12,0,0,0,30,680,..,..,..,..,..,..,..,..,680,..,351,..,..,..,..,..,..,..,351,..,261,151,20,9,3,0,0,0,452,..,21,3,5,3,3,9,5,4,53,..,0,10,3,3,6,3,0,0,32,..,6,4,0,5,3,0,3,0,29,..,3,15,11,16,17,11,6,3,78,4,12,9,0,5,3,3,0,0,42,679,673,309,379,591,526,284,103,23,3570,..,13,133,363,541,440,177,48,3,1717,..,11,24,30,31,22,8,3,0,130,..,0,7,20,39,17,12,8,3,113,667,..,..,..,..,..,..,..,..,667,..,375,..,..,..,..,..,..,..,375,..,174,102,15,5,3,0,0,0,296,..,9,4,0,7,13,22,31,7,105,..,9,5,7,3,3,0,3,0,31
SSC21884,..,24,665,1738,1717,1070,547,178,26,5959,..,54,169,167,163,58,20,10,0,642,..,4,14,29,68,44,14,12,7,175,3708,..,..,..,..,..,..,..,..,3708,..,1320,..,..,..,..,..,..,..,1320,..,840,426,102,46,11,0,0,0,1419,..,126,80,29,25,33,23,18,7,340,..,54,50,31,22,12,3,0,0,173,..,23,42,32,26,22,12,3,0,162,..,16,37,94,88,65,31,24,5,363,42,41,43,31,15,8,7,5,0,196,3745,2504,1529,2246,2171,1330,665,247,40,14466,..,81,981,1878,1604,889,454,108,13,6007,..,73,189,187,150,55,20,3,0,674,..,32,113,249,299,132,47,16,6,902,3503,..,..,..,..,..,..,..,..,3503,..,1323,..,..,..,..,..,..,..,1323,..,578,313,61,21,8,4,0,0,982,..,86,54,29,29,78,78,68,28,455,..,46,39,13,6,9,4,3,0,110
SSC21885,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,12,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC21886,..,0,28,50,52,71,60,44,6,317,..,3,23,14,12,7,0,0,0,62,..,0,0,7,3,8,0,3,3,21,175,..,..,..,..,..,..,..,..,175,..,37,..,..,..,..,..,..,..,37,..,41,15,7,9,8,0,0,0,71,..,11,0,0,0,0,0,0,0,18,..,0,0,0,0,0,0,0,0,6,..,3,3,0,0,3,3,0,0,18,..,8,12,8,19,29,23,16,6,110,5,4,3,0,0,3,6,0,0,28,174,99,83,80,101,127,96,71,15,852,..,3,40,53,69,63,59,31,3,316,..,11,23,18,9,9,3,0,0,68,..,3,12,21,15,0,3,6,3,65,151,..,..,..,..,..,..,..,..,151,..,50,..,..,..,..,..,..,..,50,..,13,4,0,3,0,0,0,0,20,..,0,0,0,3,5,3,3,3,16,..,0,3,0,0,0,0,0,0,3
SSC21887,..,0,3,12,18,23,18,11,3,89,..,0,0,6,3,3,0,0,0,18,..,0,0,0,0,0,0,0,0,4,27,..,..,..,..,..,..,..,..,27,..,3,..,..,..,..,..,..,..,3,..,4,0,5,0,0,0,0,0,9,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,3,3,0,0,0,0,8,..,0,3,8,9,10,3,4,0,41,0,0,0,3,0,3,0,0,0,9,35,18,11,29,41,45,21,14,3,218,..,0,4,16,19,21,14,7,0,86,..,0,5,3,5,0,0,0,0,19,..,0,3,3,4,0,0,0,3,16,43,..,..,..,..,..,..,..,..,43,..,3,..,..,..,..,..,..,..,3,..,10,0,0,0,0,3,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC21888,..,0,4,3,6,3,3,3,0,19,..,0,0,0,3,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,4,..,..,..,..,..,..,..,4,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,8,4,4,10,5,5,3,0,43,..,0,3,3,0,5,4,3,0,17,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,11,..,..,..,..,..,..,..,..,11,..,5,..,..,..,..,..,..,..,5,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC21889,..,0,0,0,8,3,0,0,0,13,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,6,..,..,..,..,..,..,..,6,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,3,0,9,3,3,0,0,21,..,0,0,0,6,0,0,0,0,10,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC21890,..,0,0,0,3,3,3,4,0,14,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,3,4,..,..,..,..,..,..,..,..,4,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,3,0,3,3,0,13,0,0,0,0,0,0,0,0,0,0,4,3,0,0,6,10,7,5,3,43,..,0,0,0,4,3,4,7,0,15,..,0,0,0,4,0,0,0,0,6,..,0,0,0,3,0,0,0,0,3,7,..,..,..,..,..,..,..,..,7,..,7,..,..,..,..,..,..,..,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC21891,..,0,3,3,14,14,10,7,0,57,..,0,0,0,3,4,0,0,0,4,..,0,0,0,0,0,0,0,0,0,23,..,..,..,..,..,..,..,..,23,..,3,..,..,..,..,..,..,..,3,..,3,0,4,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,7,27,11,3,13,22,23,15,7,0,117,..,0,4,4,19,16,10,6,0,58,..,0,0,0,3,3,0,0,0,6,..,0,0,3,0,0,0,0,0,6,19,..,..,..,..,..,..,..,..,19,..,10,..,..,..,..,..,..,..,10,..,5,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC21892,..,0,0,0,0,6,3,0,0,7,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,5,0,4,0,11,7,0,0,30,..,0,0,0,3,3,3,0,0,8,..,0,0,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC21893,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC21894,..,0,0,0,3,0,0,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,3,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,3,14,..,0,0,0,3,3,3,0,0,5,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..,..,..,..,0,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC21895,..,0,0,3,7,19,5,3,0,43,..,0,0,3,3,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,18,..,..,..,..,..,..,..,..,18,..,10,..,..,..,..,..,..,..,10,..,9,4,0,0,0,0,0,0,8,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,3,0,0,4,..,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,0,0,4,18,12,8,6,14,21,11,3,0,99,..,0,0,6,9,14,3,0,0,42,..,0,0,3,4,0,0,0,0,6,..,0,0,0,0,0,0,0,0,4,14,..,..,..,..,..,..,..,..,14,..,0,..,..,..,..,..,..,..,0,..,3,3,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC21896,..,0,3,6,9,14,12,0,0,37,..,0,0,0,0,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,20,..,..,..,..,..,..,..,..,20,..,3,..,..,..,..,..,..,..,3,..,4,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20,11,5,7,8,18,10,0,3,83,..,0,0,9,8,20,4,0,0,38,..,0,0,3,3,3,0,0,0,11,..,0,0,0,4,0,3,0,0,4,12,..,..,..,..,..,..,..,..,12,..,3,..,..,..,..,..,..,..,3,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC21897,..,0,0,0,3,8,9,3,0,23,..,0,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,5,..,..,..,..,..,..,..,..,5,..,8,..,..,..,..,..,..,..,8,..,0,3,0,0,0,0,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,3,0,0,3,10,0,0,0,0,0,0,0,0,0,0,5,10,3,8,5,13,9,3,3,53,..,0,3,0,3,6,8,0,0,15,..,0,0,0,0,0,0,0,0,4,..,0,0,0,4,3,0,0,0,10,5,..,..,..,..,..,..,..,..,5,..,3,..,..,..,..,..,..,..,3,..,3,0,0,0,0,0,0,0,3,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC21898,..,0,0,0,0,3,4,0,0,6,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,3,..,..,..,..,..,..,..,..,3,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,4,0,0,15,..,0,0,3,0,3,3,0,0,9,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,7,..,..,..,..,..,..,..,..,7,..,0,..,..,..,..,..,..,..,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0
SSC21899,..,0,16,41,48,57,60,37,5,262,..,3,9,3,12,9,0,0,0,39,..,0,0,3,4,3,0,0,0,13,114,..,..,..,..,..,..,..,..,114,..,33,..,..,..,..,..,..,..,33,..,23,9,3,10,4,0,0,0,43,..,0,0,0,0,0,0,0,0,7,..,0,0,0,0,0,0,0,0,4,..,0,0,0,0,0,0,0,0,6,..,3,5,7,10,12,9,4,0,48,0,5,0,0,0,4,0,0,0,9,114,71,44,57,82,92,81,44,9,582,..,0,27,44,53,56,54,29,3,269,..,3,12,7,8,3,0,0,0,44,..,0,4,3,16,0,4,6,0,33,100,..,..,..,..,..,..,..,..,100,..,32,..,..,..,..,..,..,..,32,..,21,0,3,3,0,0,0,0,27,..,3,0,0,0,3,0,3,0,9,..,0,0,0,0,0,0,0,0,3
