SSC_CODE_2016,Sme_Usl_ad_5_yr_ago_as_2016_M,Sme_Usl_ad_5_yr_ago_as_2016_F,Sme_Usl_ad_5_yr_ago_as_2016_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC20104,1024,1044,2074,131,121,256,31,53,90,664,641,1303,32,47,74,11,14,25,23,22,45,3,8,12,4,7,6,7,9,21,0,0,0,780,798,1579,322,364,685,17,22,37,1249,1306,2557,228,215,447,2507,2570,5075
SSC20105,46,34,76,0,0,0,0,0,0,7,11,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,18,0,0,0,0,0,0,10,6,20,3,7,7,61,47,104
SSC20106,25,16,41,7,7,11,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,8,0,0,0,0,0,0,8,7,15,3,0,4,30,25,59
SSC20107,787,803,1599,116,132,251,12,6,16,318,333,651,4,7,11,0,3,3,3,6,7,0,3,5,0,0,0,0,0,0,0,0,0,338,359,697,13,17,33,0,7,12,475,517,996,104,104,215,1375,1428,2806
SSC20108,22,23,40,3,0,6,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,5,0,0,0,7,9,15,0,3,4,26,27,57
SSC20109,4,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10
SSC20110,1108,1272,2386,141,134,279,28,34,59,722,840,1557,20,31,59,14,22,39,14,14,27,3,3,12,6,3,8,0,6,6,0,0,0,810,953,1762,93,81,168,30,14,44,1069,1179,2251,211,203,411,2389,2660,5049
SSC20111,1174,1331,2511,192,221,416,22,19,45,707,849,1555,26,27,57,17,24,38,5,7,15,3,4,4,4,10,11,3,3,9,0,0,0,788,943,1732,44,66,110,13,13,27,1039,1245,2279,218,278,489,2434,2851,5283
SSC20112,1004,1166,2176,133,149,279,15,21,42,371,458,825,22,13,31,6,0,4,11,7,13,3,12,11,0,0,0,3,0,4,0,0,0,427,514,936,22,36,58,13,8,21,585,709,1299,101,115,215,1691,1997,3687
SSC20113,52,39,92,0,0,0,0,0,0,8,5,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,10,14,3,0,0,0,0,0,7,12,19,3,0,3,61,50,117
SSC20114,94,97,186,7,3,3,3,3,6,13,19,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,25,45,0,0,0,0,0,0,26,27,54,15,24,40,131,147,278
SSC20115,63,46,108,0,0,0,0,0,0,10,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,22,0,0,0,0,0,0,17,8,22,3,4,7,78,61,138
SSC20116,22,16,38,0,3,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,7,9,3,3,7,24,28,50
SSC20117,37,31,60,4,0,8,3,7,9,8,8,17,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,20,0,0,0,0,0,0,13,17,31,5,4,15,56,50,104
SSC20118,103,92,193,9,9,22,0,0,0,22,10,36,3,0,3,3,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,31,22,53,0,0,4,0,0,0,41,33,73,8,7,13,155,129,281
SSC20119,617,671,1281,109,127,236,16,17,33,193,213,405,3,4,8,0,0,0,3,0,4,0,0,0,0,0,0,0,4,3,0,0,0,216,236,453,8,16,22,7,7,6,343,380,718,70,75,140,1019,1123,2142
SSC20120,111,125,234,13,19,33,0,0,0,43,29,72,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,42,33,77,0,3,3,0,0,0,61,53,115,31,29,53,204,205,412
SSC20121,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4
SSC20122,3254,3689,6936,302,326,621,42,58,99,1380,1517,2895,36,39,82,22,23,44,19,14,33,9,3,13,10,9,15,11,10,17,0,0,0,1525,1677,3202,603,786,1390,26,33,56,2450,2818,5268,250,310,564,5955,6821,12772
SSC20123,5831,6190,12022,496,478,976,65,68,130,1830,1870,3700,47,49,94,16,24,38,35,34,67,14,13,20,3,5,4,9,12,20,0,0,0,2003,2077,4082,774,912,1691,30,24,51,3303,3485,6794,378,388,771,9515,10064,19582
SSC20124,150,137,294,15,14,25,0,5,5,44,59,104,0,0,0,3,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,48,61,112,0,0,0,0,0,0,63,72,137,14,16,37,230,235,461
SSC20125,67,67,138,3,4,3,6,4,10,21,26,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,28,60,0,0,0,0,0,0,31,32,62,7,4,15,108,110,221
SSC20126,38,30,62,0,0,7,0,0,0,11,14,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,22,0,0,0,0,0,0,12,15,26,0,3,4,48,42,92
SSC20127,21,16,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,37
SSC20128,55,49,101,18,21,44,68,39,107,83,47,126,63,26,88,9,5,13,3,3,12,3,0,3,4,3,9,4,0,4,0,0,0,243,116,363,6,3,7,0,0,0,271,139,412,20,7,30,350,200,549
SSC20129,24,16,42,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,0,3,3,29,20,46
SSC20130,212,247,462,11,13,23,0,0,0,75,108,182,3,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,116,188,3,5,4,0,0,0,84,127,216,45,44,90,347,420,772
SSC20131,13,7,19,0,3,4,0,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,0,0,0,0,0,6,7,11,0,0,4,19,13,35
SSC20132,1201,1151,2356,212,222,437,20,13,33,747,745,1491,18,18,36,9,9,11,10,14,23,3,4,10,3,3,6,0,0,0,0,0,0,803,808,1608,20,26,42,15,9,23,1052,1062,2111,167,186,359,2418,2406,4825
SSC20133,8,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,13,10,25
SSC20134,10,10,17,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,10,11,20
SSC20135,526,579,1106,131,162,287,52,64,116,187,211,401,31,29,57,3,8,10,5,7,14,0,0,0,8,8,15,7,10,19,0,0,0,298,331,631,3,6,11,11,11,21,438,509,943,58,86,145,1023,1172,2194
SSC20136,21,26,46,0,3,3,0,0,0,12,6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,20,0,0,0,0,0,0,13,10,23,7,3,11,46,43,84
SSC20137,66,59,123,10,10,14,0,0,0,11,15,23,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,16,17,31,0,0,0,0,0,0,21,25,44,12,8,23,105,90,197
SSC20138,9,5,13,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,5,6,0,3,3,8,13,16
SSC20139,35,30,70,0,5,5,0,0,0,6,12,21,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,22,33,0,0,0,0,0,0,15,23,32,8,8,20,56,65,124
SSC20140,152,135,291,3,3,6,0,3,4,43,39,86,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,46,90,3,0,3,0,0,0,52,47,102,23,15,40,227,203,430
SSC20141,12,4,18,0,0,0,0,0,0,5,11,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,19,0,0,0,0,0,0,12,9,18,3,0,3,24,20,44
SSC20142,10,12,28,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,4,3,3,5,5,7,19,21,40
SSC20143,89,84,176,8,6,13,3,3,3,24,11,35,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,22,21,45,0,0,0,0,0,0,28,29,56,18,14,38,139,125,269
SSC20144,9,9,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,9,8,13
SSC20145,258,259,519,24,28,50,22,17,44,67,71,140,0,0,3,0,5,4,0,0,4,0,0,0,4,5,6,0,0,0,0,0,0,98,98,199,7,0,7,0,4,4,131,129,260,27,35,59,415,424,834
SSC20146,50,41,91,0,4,4,8,0,6,16,19,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,21,42,0,0,0,0,0,0,22,23,45,3,5,13,84,74,157
SSC20147,42,33,76,8,10,20,0,0,0,10,12,17,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,24,0,0,0,0,0,0,22,21,43,3,3,4,64,61,121
SSC20148,155,150,304,4,9,19,0,0,0,25,29,53,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,31,29,64,0,0,3,5,0,5,45,43,88,13,17,25,207,210,415
SSC20149,69,68,138,6,8,6,0,0,0,28,21,48,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,20,48,3,0,8,0,0,0,39,31,66,7,6,15,115,104,215
SSC20150,59,65,123,3,3,5,0,0,0,29,27,58,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,30,33,62,0,0,0,0,0,0,36,36,72,14,11,20,109,111,221
SSC20151,10,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,16
SSC20152,3,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,5,0,0,0,8,0,7
SSC20153,9,12,20,9,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,6,17,0,0,0,16,19,36
SSC20154,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11
SSC20155,10,5,8,0,0,0,0,0,0,4,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,3,0,0,0,8,5,9,4,7,13,17,13,32
SSC20156,10,13,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,25
SSC20157,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,5,3,6
SSC20158,41,42,80,4,0,4,0,0,0,4,3,11,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,13,0,0,0,0,0,0,5,7,16,4,8,9,57,54,107
SSC20159,87,73,159,10,4,12,0,0,0,9,13,25,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,8,21,26,0,0,0,0,0,0,21,24,41,4,6,6,111,98,210
SSC20160,52,44,96,0,0,0,0,0,3,14,7,21,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,10,26,0,0,0,0,0,0,18,10,26,3,0,4,69,55,126
SSC20161,969,988,1959,257,294,549,16,18,39,340,404,735,3,13,13,3,6,10,10,7,17,3,0,6,5,4,10,0,0,3,0,0,0,384,449,832,32,26,57,9,3,10,683,772,1458,105,88,195,1762,1855,3613
SSC20162,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,8,4,10
SSC20163,120,106,231,15,20,31,3,0,3,18,28,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,31,60,0,4,4,3,0,3,37,55,93,17,12,24,178,177,356
SSC20164,274,276,546,22,23,47,0,0,0,128,115,242,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,134,121,251,3,0,3,3,3,6,157,144,303,24,18,43,460,441,899
SSC20165,19,26,44,0,0,0,4,0,4,5,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,15,0,0,0,0,0,0,11,4,15,0,0,0,30,33,62
SSC20166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20167,9,3,9,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,3,3,0,0,0,3,6,10,3,3,6,16,12,30
SSC20168,634,623,1251,43,47,92,0,4,10,231,257,485,0,5,3,5,6,5,0,3,3,4,0,6,0,0,0,0,0,0,0,0,0,241,279,516,7,9,14,4,4,6,294,341,627,66,79,148,996,1039,2031
SSC20169,8,4,8,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,7,6,0,0,0,10,12,18
SSC20170,137,136,275,13,13,23,3,3,13,36,49,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,55,99,0,0,0,3,0,3,58,68,125,23,22,48,219,226,443
SSC20171,43,37,73,0,0,0,0,0,0,4,6,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,0,0,0,0,0,0,11,9,18,4,4,8,51,44,98
SSC20172,3011,3092,6101,208,210,417,22,33,57,1393,1462,2854,33,36,70,10,21,27,6,10,18,10,9,21,4,0,4,3,3,9,0,0,0,1481,1576,3060,267,358,626,29,29,61,1991,2171,4160,339,368,701,5335,5625,10968
SSC20173,2426,2505,4935,127,103,230,17,27,38,968,1051,2018,13,23,34,14,11,23,3,3,10,4,3,11,0,0,0,0,5,3,0,0,0,1020,1113,2134,108,112,219,18,37,53,1271,1367,2634,245,328,578,3943,4195,8142
SSC20174,2037,2037,4077,118,111,228,20,17,41,747,808,1550,5,3,14,6,9,12,15,7,25,11,4,14,0,0,3,0,4,3,0,0,0,805,855,1659,55,41,98,7,5,15,981,1018,1997,151,121,272,3171,3182,6350
SSC20175,902,867,1771,57,51,105,6,3,5,322,312,635,3,8,6,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,328,323,652,12,12,26,0,0,4,410,379,784,81,73,156,1396,1321,2714
SSC20176,78,61,131,0,0,3,0,0,0,14,12,22,0,0,0,0,0,3,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,22,12,35,0,0,3,0,0,0,19,14,39,8,10,19,108,88,194
SSC20177,49,41,84,0,3,4,3,0,3,11,13,24,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,15,30,0,0,0,0,0,0,15,20,31,15,13,20,73,65,141
SSC20178,25,29,49,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,3,0,0,0,3,3,8,6,5,12,32,39,65
SSC20179,11,11,16,0,0,0,0,0,0,3,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,0,3,3,0,0,0,3,16,17,0,0,0,17,22,33
SSC20180,434,434,861,65,63,133,3,5,9,121,123,244,8,12,21,3,0,9,3,3,9,0,0,0,0,0,7,0,0,0,0,0,0,139,151,295,7,8,17,3,9,6,219,237,454,74,75,153,719,745,1464
SSC20181,3756,4122,7873,400,432,829,60,75,135,1225,1329,2555,41,38,80,8,10,15,18,18,31,5,8,13,3,3,4,16,9,21,0,0,0,1374,1485,2856,258,278,533,13,15,27,2043,2203,4247,315,371,682,6112,6694,12807
SSC20182,9,10,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,10,21
SSC20183,124,108,232,9,11,28,0,0,0,26,28,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,29,26,51,0,0,0,0,0,0,39,40,86,20,16,36,188,161,351
SSC20184,26,19,44,3,3,9,0,0,0,7,9,15,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,5,14,0,0,0,0,0,0,15,12,29,0,3,3,47,32,79
SSC20185,909,1036,1944,216,247,470,66,72,133,237,248,488,16,22,37,3,6,7,10,15,20,9,11,16,10,19,27,11,8,18,0,0,0,363,398,760,17,33,48,3,6,7,599,686,1288,312,141,453,1820,1859,3683
SSC20186,5,5,11,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,4,10,3,4,6,9,10,23
SSC20187,1168,1188,2357,58,53,104,15,12,22,378,418,792,7,5,12,5,3,8,5,7,11,6,3,10,0,0,0,6,4,7,0,0,3,418,451,867,50,58,113,11,12,17,535,571,1104,87,94,182,1790,1853,3640
SSC20188,442,448,894,26,23,49,0,0,4,106,107,212,6,8,12,0,8,8,3,4,5,0,0,0,0,0,0,0,0,0,0,0,3,120,128,247,15,11,32,0,3,3,163,167,323,29,38,67,636,646,1283
SSC20189,578,533,1113,44,50,91,3,0,4,113,127,242,9,7,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,139,272,11,16,32,0,0,0,192,201,390,28,33,63,802,769,1568
SSC20190,1423,1508,2927,145,139,290,10,14,24,454,536,985,19,10,30,3,0,8,9,5,11,8,8,15,0,0,0,3,0,3,0,0,0,497,578,1081,67,74,146,10,5,17,720,803,1522,131,134,270,2272,2446,4722
SSC20191,1439,1516,2957,151,156,302,5,9,11,409,429,839,8,11,23,5,7,11,3,4,11,0,0,3,7,0,7,0,3,0,0,0,0,441,464,906,60,65,127,17,19,38,669,704,1372,150,147,294,2254,2364,4617
SSC20192,49,51,95,0,0,0,0,0,0,15,22,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,22,40,3,0,0,0,0,0,21,25,45,13,12,25,77,87,164
SSC20193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20194,266,289,557,52,54,108,0,0,0,55,69,123,0,0,4,0,0,0,3,3,6,0,0,0,3,0,4,0,0,0,0,0,0,59,79,132,0,7,8,0,0,3,111,133,245,19,15,32,403,437,836
SSC20195,118,99,216,5,11,20,21,21,39,18,14,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,36,43,76,0,3,3,0,0,0,49,51,100,22,19,36,189,167,355
SSC20196,25,26,45,0,0,4,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,4,3,7,3,3,6,31,32,57
SSC20197,427,467,895,65,70,131,6,6,14,198,192,389,6,6,11,0,0,7,0,3,3,0,0,0,0,0,0,3,0,7,0,0,0,212,209,421,55,52,111,3,0,6,335,334,667,40,49,95,806,850,1651
SSC20198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20199,50,40,94,4,6,12,0,0,0,5,6,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,7,18,0,0,0,0,0,0,11,14,27,4,7,7,67,60,126
SSC20200,3273,3673,6944,331,373,702,61,67,130,1711,1917,3633,41,56,102,11,20,33,29,26,58,14,17,32,15,14,31,12,16,29,0,0,0,1901,2145,4046,334,268,602,37,23,58,2604,2807,5410,401,436,835,6276,6911,13191
SSC20201,27,20,43,0,0,0,3,0,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,4,3,10,6,3,6,43,22,60
SSC20202,84,84,169,14,7,17,0,0,0,31,25,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,25,59,0,0,0,0,0,0,42,36,74,18,12,29,141,136,274
SSC20203,2691,2902,5593,729,834,1559,66,79,148,628,705,1335,47,57,106,6,9,21,18,29,49,6,14,22,3,15,16,5,3,13,0,0,0,790,916,1707,37,47,89,20,20,46,1584,1815,3396,376,468,844,4648,5184,9832
SSC20204,63,44,100,4,3,10,0,0,3,3,7,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,15,0,0,0,0,0,0,10,14,24,10,4,14,84,59,146
SSC20205,21,20,47,0,0,0,0,0,0,0,0,0,0,0,0,4,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,10,0,0,0,0,0,0,9,7,17,0,0,0,33,28,60
SSC20206,98,87,186,7,5,13,0,0,3,24,20,48,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,29,30,59,3,3,9,0,0,0,36,38,72,12,11,15,150,134,282
SSC20207,1245,1326,2571,156,142,302,41,36,82,709,744,1456,28,28,51,15,10,28,8,5,17,3,5,10,13,5,18,4,4,5,0,0,0,818,839,1662,84,91,176,16,10,24,1078,1084,2164,252,239,499,2579,2653,5231
SSC20208,37,36,73,5,5,7,3,5,10,4,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,16,0,0,0,0,0,0,14,12,28,9,7,10,62,48,114
SSC20209,23,16,43,0,3,5,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,4,5,12,5,3,10,35,28,60
SSC20210,12,9,18,4,0,5,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,13,0,0,0,0,0,0,13,4,19,3,3,7,28,17,45
SSC20211,38,26,61,6,12,15,0,0,0,17,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,17,31,0,0,0,0,0,0,24,29,50,4,8,11,64,62,123
SSC20212,21,16,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,24,42
SSC20213,4187,4524,8709,397,419,819,82,74,158,1608,1713,3316,52,41,95,25,19,45,15,17,38,5,12,13,4,3,7,8,11,27,0,0,0,1797,1898,3691,543,624,1168,35,28,58,2772,2968,5736,346,351,698,7299,7847,15143
SSC20214,7439,7904,15343,521,524,1045,105,125,228,2910,3084,5993,76,81,155,29,24,55,43,36,79,8,16,22,10,8,23,5,18,20,0,0,0,3193,3394,6586,698,785,1485,57,58,113,4468,4756,9227,594,610,1207,12502,13267,25773
SSC20215,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5
SSC20216,53,53,109,0,0,0,0,0,0,15,9,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,26,0,0,0,0,0,0,15,12,28,3,3,7,67,74,140
SSC20217,15,11,30,0,3,7,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,8,6,0,0,3,21,17,39
SSC20218,43,54,101,3,0,7,0,0,0,21,10,34,0,0,3,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,26,18,42,0,0,0,0,0,0,27,17,49,9,7,13,77,83,162
