SSC_CODE_2016,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_more_15_19_yrs,P_3000_more_20_24_yrs,P_3000_more_25_34_yrs,P_3000_more_35_44_yrs,P_3000_more_45_54_yrs,P_3000_more_55_64_yrs,P_3000_more_65_74_yrs,P_3000_more_75_84_yrs,P_3000_more_85ov,P_3000_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SSC22491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,0,11
SSC22492,3,57,385,247,218,154,35,10,3,1112,0,18,195,162,100,83,20,0,0,583,3,3,107,110,62,57,10,0,0,353,0,3,51,60,45,30,9,0,0,187,0,0,57,66,36,25,3,4,0,202,0,5,19,17,14,21,8,4,0,84,102,113,265,160,156,185,223,172,50,1432,1037,1420,3323,2523,2364,2379,2241,1480,381,17149
SSC22493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22494,0,4,36,23,18,11,0,0,0,91,0,0,27,16,20,3,0,0,0,64,0,0,9,10,7,7,0,0,0,41,0,0,9,3,3,0,0,0,0,19,0,0,12,10,0,3,0,0,0,19,0,0,3,0,0,0,4,3,0,9,8,12,43,24,25,22,20,26,7,185,77,145,294,199,177,195,143,112,36,1378
SSC22495,0,0,3,3,0,7,3,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,10,15,5,4,14,16,26,21,3,0,109
SSC22496,0,73,537,371,234,145,39,10,3,1424,0,25,410,304,187,96,17,3,3,1055,0,13,305,305,217,97,13,6,0,957,0,3,164,234,159,68,5,4,0,636,0,0,210,443,248,94,14,3,0,1008,0,4,58,237,154,53,8,3,0,524,67,100,331,241,159,127,110,122,104,1368,655,1271,3828,3426,2437,1584,1004,937,437,15589
SSC22497,0,0,7,7,3,3,0,3,0,24,0,0,3,6,3,3,0,0,0,11,0,0,0,0,3,0,0,0,0,6,0,0,3,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,9,3,3,23,13,7,28,29,43,53,65,23,5,273
SSC22498,0,0,6,3,9,3,4,3,0,26,0,0,3,5,8,0,0,0,0,15,0,0,0,3,0,0,0,0,0,9,0,0,3,3,0,7,0,0,0,7,0,0,0,4,0,5,0,0,0,13,0,0,0,0,3,0,0,0,0,3,4,0,0,0,8,7,8,0,0,27,32,27,46,54,61,79,58,15,6,379
SSC22499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,10,3,0,6,3,11,3,3,0,0,29
SSC22500,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,4,3,7,5,24,5,5,0,66
SSC22501,0,0,4,3,5,5,0,0,0,18,0,0,3,0,0,6,0,0,0,6,0,0,0,0,0,3,0,0,0,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,3,3,0,0,20,24,17,20,18,27,44,21,7,0,175
SSC22502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22503,0,0,9,10,17,24,10,8,0,82,0,0,9,4,13,7,7,0,0,45,0,0,0,5,6,10,0,0,0,30,0,0,0,7,3,0,0,0,0,17,0,0,0,3,7,12,3,0,0,24,0,0,3,6,8,8,7,0,0,27,15,7,4,10,6,18,10,18,8,93,89,40,84,133,173,190,145,99,42,983
SSC22504,0,0,5,3,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,11,3,7,14,0,0,0,34
SSC22505,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,5,9,4,10,6,13,12,8,3,0,65
SSC22506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,8,4,3,3,3,14,17,10,0,0,57
SSC22507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,4,0,3,4,0,6,3,6,3,0,21
SSC22508,0,0,4,3,3,4,0,3,0,19,0,0,0,0,8,0,0,0,0,12,0,0,0,3,6,0,0,0,0,11,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,6,10,0,0,4,6,0,3,4,0,21,29,18,25,22,35,39,33,18,5,224
SSC22509,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,4,13,9,5,0,43
SSC22510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,3,8,11,13,9,3,52
SSC22511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22512,0,0,4,0,6,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,11,3,3,0,0,26,12,17,15,14,22,27,9,4,0,124
SSC22513,0,0,4,5,10,6,4,0,3,33,0,0,4,4,10,5,0,0,0,22,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,3,3,0,0,0,4,3,3,3,8,10,23,18,6,0,78,12,10,27,52,59,115,95,21,3,396
SSC22514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22515,0,6,24,33,28,20,6,3,0,113,0,3,18,7,10,10,4,4,0,57,0,0,11,12,4,8,0,0,0,39,0,0,3,11,7,8,0,0,0,25,0,0,3,12,7,5,0,0,0,27,0,0,3,5,3,8,3,5,0,23,14,8,20,13,16,12,19,20,13,120,129,89,207,212,229,239,210,134,80,1531
SSC22516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,12
SSC22517,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,4,3,5,5,5,14,15,3,3,52
SSC22518,0,0,5,7,8,0,3,0,0,19,0,0,0,0,6,0,0,0,0,12,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,6,0,0,0,0,5,3,3,0,0,12,6,0,0,0,0,3,3,0,0,14,13,0,11,19,42,41,31,6,0,176
SSC22519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,19
SSC22520,0,0,4,0,3,3,3,0,0,20,0,0,0,5,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,8,0,0,0,0,3,0,0,0,0,4,3,0,0,3,9,4,8,0,0,29,19,7,27,41,51,60,45,3,3,260
SSC22521,0,3,15,13,19,6,3,3,0,59,0,0,12,11,4,8,0,0,0,40,0,0,6,12,10,6,3,0,0,34,0,0,4,6,5,5,0,0,0,26,0,0,3,10,12,3,0,0,0,26,0,0,0,0,3,0,0,0,0,11,9,0,0,8,4,9,13,3,0,46,49,29,75,113,117,107,72,14,3,592
SSC22522,0,0,0,0,7,7,0,0,0,14,0,0,0,0,7,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,0,0,0,0,7,8,3,11,11,25,19,5,0,0,88
SSC22523,0,3,3,6,8,4,3,0,0,22,0,0,0,4,3,0,0,0,0,9,0,0,3,3,8,5,0,0,0,19,0,0,0,0,5,0,0,0,0,5,0,0,0,5,4,0,0,0,0,11,0,0,0,0,3,0,0,0,0,10,4,3,0,9,8,0,8,0,0,43,24,19,18,50,73,45,38,8,0,289
SSC22524,0,5,10,19,12,10,7,0,0,58,0,0,3,9,7,7,0,0,0,28,0,0,3,7,5,0,0,0,0,26,0,0,0,0,11,3,3,0,0,16,0,0,3,4,7,9,3,0,0,29,0,0,3,3,7,5,0,0,0,15,3,8,3,12,10,11,15,0,0,61,50,46,62,96,115,119,89,19,10,597
SSC22525,0,0,0,3,3,4,0,0,0,11,0,0,3,0,0,3,0,0,0,6,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,16,9,3,7,11,33,35,33,6,3,145
SSC22526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22527,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,7,17,9,0,0,50
SSC22528,0,0,0,0,4,0,0,0,0,7,0,0,0,0,4,3,0,0,0,5,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,7,9,3,7,8,15,14,11,5,0,77
SSC22529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22530,0,0,16,12,11,16,3,0,0,66,0,0,18,10,10,13,0,0,0,49,0,0,7,14,9,9,3,0,0,39,0,0,3,4,8,8,0,0,0,26,0,0,9,5,15,14,0,0,0,37,0,0,5,4,3,12,0,0,0,27,3,4,6,5,10,5,20,4,0,58,66,44,159,106,129,159,86,19,3,768
SSC22531,3,0,5,5,9,5,3,0,0,34,0,3,6,3,3,0,0,0,0,10,0,0,4,3,3,6,0,0,0,15,0,0,3,3,0,0,0,0,0,3,0,0,0,0,4,5,0,0,0,14,0,0,0,3,0,4,0,0,0,7,8,0,3,6,7,12,17,14,3,65,34,21,56,61,93,118,117,63,18,587
SSC22532,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,7,0,8,7,19,29,11,8,0,91
SSC22533,0,6,24,33,36,31,4,0,0,128,0,0,17,19,5,16,3,0,0,60,0,0,12,17,16,4,6,3,0,62,0,0,3,9,8,10,0,0,0,28,0,0,7,18,13,3,3,0,0,43,0,0,0,3,10,7,0,0,0,19,16,6,10,27,24,17,24,9,4,139,94,66,163,235,209,181,149,55,19,1170
SSC22534,3,93,273,104,102,106,133,51,23,887,5,35,279,75,86,83,89,45,20,710,5,17,215,123,90,119,93,58,22,741,0,4,108,90,72,79,72,49,15,489,0,10,182,211,156,165,190,105,57,1081,0,13,96,266,491,487,437,167,100,2055,72,81,196,115,114,144,171,121,97,1109,621,949,2048,1374,1579,1675,1742,977,504,11480
SSC22535,0,0,5,0,3,5,0,0,0,8,0,0,3,3,3,0,0,0,0,10,0,0,0,0,5,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,10,0,0,0,0,0,3,0,0,0,3,8,0,0,6,3,3,3,0,0,28,19,19,31,43,66,57,29,21,3,281
SSC22536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22537,0,3,36,35,35,37,14,6,0,173,0,3,16,31,28,8,14,0,0,105,0,0,14,14,22,8,5,0,0,63,0,0,7,12,16,17,0,0,0,50,0,0,3,10,16,12,0,0,0,42,0,0,0,7,0,9,0,0,0,14,23,10,34,33,38,36,53,37,19,273,137,124,293,345,374,353,394,233,70,2325
SSC22538,0,26,196,179,191,155,75,20,11,862,0,13,169,207,142,97,43,9,4,683,0,9,132,203,180,93,26,8,0,646,0,0,69,157,136,72,18,5,3,459,0,0,85,268,188,95,24,3,3,657,0,0,31,125,140,64,24,3,3,395,68,45,76,125,118,95,113,73,64,781,751,497,1449,2107,1834,1517,1251,528,233,10167
SSC22539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,0,0,3,9,10,0,0,26
SSC22540,0,0,0,3,3,3,0,0,0,21,0,0,5,4,0,4,0,0,0,13,0,0,5,0,0,3,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,5,14,11,0,4,0,39,16,9,28,31,44,55,29,11,0,226
SSC22541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,7,7,6,3,3,3,31
SSC22542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,10,3,6,3,25
SSC22543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SSC22544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3
SSC22545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5,3,0,5,3,3,9,6,0,3,32
SSC22546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,5,0,0,3,3,0,5
SSC22547,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,0,0,0,10
SSC22548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22549,0,0,0,0,0,0,3,0,0,8,0,0,0,0,3,3,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,0,0,0,18,3,4,8,11,14,18,8,0,0,68
SSC22550,0,0,3,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,3,0,3,9,5,3,10,13,10,29,30,11,0,117
SSC22551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,3,3,3,6,5,5,0,22
SSC22552,0,17,60,61,54,46,11,6,3,254,0,3,47,31,40,30,11,0,0,165,0,3,26,33,20,25,3,0,0,121,0,3,8,28,23,20,3,0,0,92,0,0,25,39,34,28,0,5,0,131,0,0,8,8,19,16,0,0,0,56,26,16,29,48,40,46,67,40,21,339,223,202,446,487,464,503,433,258,129,3136
SSC22553,0,0,4,6,5,0,3,0,0,17,0,0,8,3,7,3,0,0,0,17,0,0,4,4,6,0,0,0,0,16,0,0,0,0,8,3,0,0,0,11,0,0,3,0,3,8,0,0,0,14,0,0,0,3,6,0,0,0,0,9,5,3,3,4,12,7,0,3,4,42,31,25,30,53,82,64,32,13,6,330
SSC22554,0,3,0,7,6,6,3,0,0,20,0,0,0,0,5,3,0,0,0,11,0,0,0,0,3,3,5,0,0,10,0,0,0,3,3,0,0,0,0,11,0,0,0,5,5,7,0,0,0,15,0,0,0,0,6,3,0,0,0,12,0,0,0,3,4,3,0,0,0,19,11,7,11,38,46,51,39,12,3,224
SSC22555,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,13,3,0,6,14,14,22,16,4,0,79
SSC22556,4,139,493,291,311,225,92,32,7,1586,0,58,338,272,225,159,43,10,0,1108,0,31,216,242,204,176,23,6,0,895,0,10,138,194,184,132,21,7,3,693,0,14,185,237,248,216,38,6,0,942,0,7,76,100,155,86,25,6,6,451,181,153,293,227,283,315,280,253,171,2168,1437,1614,3558,3014,3115,3008,2299,1414,605,20076
SSC22557,3,6,12,37,36,19,13,0,0,125,0,0,18,14,21,12,7,0,0,81,0,4,5,28,20,20,0,0,0,82,0,0,13,19,28,11,3,0,0,70,0,0,11,31,43,35,7,0,0,126,0,0,15,4,32,11,3,0,0,66,6,3,6,14,14,12,11,4,0,79,126,88,138,251,303,261,150,54,10,1384
SSC22558,0,0,5,9,9,4,0,0,0,27,0,0,0,5,12,10,0,0,0,29,0,0,7,3,3,5,3,0,0,25,0,0,4,13,8,0,0,0,0,26,0,0,8,13,17,5,0,0,0,42,0,0,0,5,7,3,0,0,0,20,3,0,0,3,10,11,3,0,0,27,46,15,52,78,108,76,37,3,0,411
SSC22559,0,27,120,32,18,13,7,0,0,217,0,10,102,30,15,6,3,0,0,158,0,3,77,30,10,8,4,0,0,136,0,3,45,22,3,13,3,0,4,93,0,0,50,39,19,17,3,0,0,120,0,0,7,20,23,10,0,0,0,59,9,34,81,25,19,20,20,3,4,217,99,400,942,326,176,156,103,41,18,2268
SSC22560,0,0,0,0,7,7,0,0,0,15,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,3,0,4,0,0,3,0,0,0,16,7,11,13,16,23,30,12,0,3,119
SSC22561,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,15,3,5,4,12,13,17,21,6,0,91
SSC22562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,9,0,0,0,26
SSC22563,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,12,0,0,15,15,13,12,10,4,0,65
SSC22564,0,3,9,14,13,9,4,0,3,58,0,0,4,8,11,12,3,0,3,37,0,0,7,9,8,6,4,0,0,41,0,0,0,4,0,5,0,0,0,9,0,0,3,13,13,14,3,0,0,43,0,0,0,0,3,8,0,0,0,12,6,3,6,17,15,28,28,27,28,162,45,47,53,117,163,205,231,109,53,1024
SSC22565,0,0,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,0,0,0,0,11,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,0,0,5,0,0,0,3,3,4,0,0,0,9,0,0,0,3,0,3,9,0,0,13,13,3,9,21,21,32,22,9,0,131
SSC22566,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,3,0,3,0,3,3,5,3,0,22,18,13,20,28,30,25,20,7,0,161
