SSC_CODE_2016,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
SSC21577,248,364,615,1021,1235,2254,0,0,0,74,85,166,0,0,0,2224,2593,4815,0,13,16,788,859,1645,16,30,39,8,3,10,35,42,75,8,13,25,31,29,56,29,44,72,165,153,319,6,4,7,10,11,15,267,351,613,142,172,313,9,3,15,4822,5629,10449,235,206,447,107,92,197,266,290,553,0,0,0,29,20,42,32,28,57,54,44,102,3786,3706,7494,38,28,63,19,14,32,3843,3743,7586,871,882,1752,10450,11256,21707
SSC21578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4
SSC21579,0,0,0,19,30,49,0,0,0,0,0,0,0,0,0,37,43,78,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,18,22,37,0,0,0,0,0,0,79,101,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,36,92,0,0,0,0,0,0,58,36,92,22,16,36,151,154,309
SSC21580,0,0,0,42,36,77,0,0,0,7,9,16,0,0,0,83,76,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,5,18,0,0,0,0,0,0,27,25,53,9,7,20,0,0,0,174,162,336,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,123,252,0,0,0,0,0,0,135,123,253,26,19,45,332,310,641
SSC21581,0,0,0,13,20,40,0,0,0,3,7,9,0,0,0,16,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,8,15,17,4,8,12,0,0,0,50,65,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,49,108,0,0,0,0,0,0,64,49,108,15,8,23,128,121,247
SSC21582,0,0,0,14,10,26,0,0,0,0,0,0,0,0,0,18,25,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,7,0,0,0,0,0,0,0,3,5,4,4,7,0,0,0,44,47,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,29,55,0,0,0,0,0,0,27,29,55,13,13,27,89,94,182
SSC21583,6,8,17,100,129,232,0,0,0,15,17,32,0,0,0,423,510,935,0,0,0,26,19,43,3,5,5,0,0,0,5,10,12,0,0,0,3,0,4,12,15,26,33,24,58,0,0,0,0,0,0,64,83,152,27,32,56,0,0,0,706,848,1555,14,9,23,12,10,24,0,3,4,0,0,0,3,3,6,3,3,9,4,3,13,402,386,785,6,0,8,0,3,3,409,391,801,113,113,223,1272,1383,2649
SSC21584,0,0,0,7,8,20,0,0,0,0,0,4,0,0,0,10,7,15,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,6,3,7,0,0,5,0,0,0,28,27,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,23,0,0,0,0,0,0,9,14,23,5,4,10,47,45,88
SSC21585,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,9,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,15,0,0,0,0,0,0,3,5,13,0,0,0,0,0,0,26,20,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,13,0,3,3,0,0,0,9,11,16,9,3,12,44,40,80
SSC21586,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,8,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,5,0,6,4,3,4,15,9,24
SSC21587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,8,0,8
SSC21588,11,26,29,314,448,757,0,0,0,18,17,30,0,0,0,550,628,1179,0,0,3,11,8,15,3,0,3,0,0,0,9,13,23,0,0,0,7,3,10,12,13,27,63,86,150,0,0,0,4,8,10,125,170,295,61,66,123,0,3,3,1173,1460,2628,3,3,9,0,3,5,0,3,3,0,0,0,11,5,14,0,7,5,9,11,21,860,767,1629,6,3,8,3,6,9,871,778,1651,229,212,441,2295,2496,4787
SSC21589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,4,0,5,0,0,0,7,10,17
SSC21590,5,3,3,14,11,25,0,0,0,0,0,0,0,0,0,11,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,7,8,9,0,0,0,0,0,0,4,12,12,7,7,8,0,0,0,39,43,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,26,53,0,0,0,0,0,0,26,28,57,13,13,21,80,78,159
SSC21591,0,0,0,16,15,30,0,0,0,3,0,4,0,0,0,11,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,3,0,0,0,10,10,23,0,9,9,0,0,0,39,51,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,32,75,0,0,3,0,0,0,44,30,77,17,20,38,108,105,210
SSC21592,0,0,0,17,11,24,0,0,0,0,0,0,0,0,0,10,22,30,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,0,0,0,0,0,0,13,14,30,0,0,0,0,0,0,42,58,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,63,59,121,0,0,0,0,0,0,63,59,124,7,10,20,117,125,239
SSC21593,518,635,1150,180,208,390,0,0,0,43,60,102,0,0,0,1621,1779,3397,6,4,15,255,278,533,14,13,24,3,9,11,13,13,24,33,30,58,19,15,37,38,42,81,37,62,105,0,0,3,0,3,9,73,93,169,121,151,276,7,4,11,2470,2770,5238,220,175,399,185,117,304,3,4,10,0,0,0,22,17,38,18,15,33,37,33,64,1978,1787,3767,28,21,50,5,8,18,2012,1816,3830,628,601,1226,6068,6154,12216
SSC21594,0,0,0,16,11,24,0,0,0,0,0,0,0,0,0,7,8,20,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,17,0,0,0,0,0,0,35,32,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,23,0,0,0,0,0,0,11,8,23,4,3,3,48,45,91
SSC21595,0,0,0,24,10,32,0,0,0,0,0,0,0,0,0,25,32,59,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,15,0,0,0,0,0,0,7,13,20,6,4,12,0,0,0,68,81,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,48,94,0,0,0,0,0,0,43,48,94,5,9,19,125,134,258
SSC21596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21597,5,4,6,37,44,77,0,0,0,0,4,4,0,0,0,33,39,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,17,6,26,0,0,0,0,0,0,7,16,20,0,0,0,0,0,0,101,113,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,4,3,150,129,276,0,0,0,0,0,0,153,131,281,38,28,61,294,274,564
SSC21598,0,0,3,7,7,10,0,0,0,0,0,0,0,0,0,12,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,12,14,24,0,0,0,0,0,0,36,31,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,14,38,0,0,0,0,0,0,23,14,38,6,3,14,63,53,122
SSC21599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,3,4
SSC21600,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,0,0,0,0,0,0,5,3,8,3,0,6,8,5,17
SSC21601,3,3,7,78,74,153,0,0,0,5,9,16,0,0,0,135,157,298,0,0,4,7,3,6,4,0,6,0,0,0,3,3,5,0,0,0,0,0,0,4,0,3,21,22,39,0,0,0,0,0,0,59,60,110,9,16,26,0,0,0,327,345,669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,276,561,0,0,0,0,0,0,292,279,564,80,93,175,702,719,1416
SSC21602,0,0,0,6,11,13,0,0,0,0,0,0,0,0,0,3,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,7,10,0,0,0,0,0,0,16,21,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,19,39,0,0,0,0,0,0,17,19,39,21,17,37,56,59,110
SSC21603,0,0,0,0,0,4,0,0,0,3,0,4,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,14,30,0,0,0,0,0,0,14,21,30,9,3,10,25,23,52
SSC21604,10,7,21,87,139,232,0,0,0,12,17,27,0,0,0,176,301,476,3,0,3,3,3,13,4,5,3,0,0,0,15,12,25,0,0,0,3,0,7,0,7,13,29,29,59,0,3,3,0,0,0,59,76,137,34,37,70,0,3,3,417,637,1056,15,10,22,4,3,5,0,0,0,0,0,0,4,7,13,0,3,3,7,5,11,301,296,589,0,3,9,0,0,0,303,299,596,73,90,169,825,1055,1885
SSC21605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21606,0,0,0,14,11,21,0,0,0,0,0,0,0,0,0,6,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,3,0,0,0,32,20,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,26,49,0,0,0,0,0,0,25,26,49,7,6,13,55,57,111
SSC21607,15,15,33,661,862,1522,0,0,0,28,30,60,0,0,0,705,801,1505,25,38,62,18,21,35,16,29,41,0,3,3,8,16,25,0,0,0,8,17,27,20,29,47,135,155,287,31,52,86,6,11,16,255,355,604,33,50,81,0,0,0,1961,2449,4411,10,8,24,3,3,10,3,0,3,3,0,3,9,8,11,11,18,32,19,25,49,1414,1246,2656,9,4,12,3,7,12,1426,1259,2682,344,373,716,3786,4129,7921
SSC21608,0,0,0,30,30,57,0,0,0,3,0,3,0,0,0,115,103,215,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,6,5,9,3,4,14,0,0,0,3,0,6,12,19,26,3,3,7,0,0,0,175,172,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,84,181,0,0,0,0,0,0,93,84,181,26,24,45,293,278,577
SSC21609,0,6,6,42,46,82,0,0,0,5,0,6,0,0,0,31,25,51,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,3,4,6,10,8,16,12,9,23,0,0,0,97,91,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,3,4,85,62,147,0,0,0,3,3,3,83,64,155,20,17,38,207,187,394
SSC21610,0,0,0,5,3,8,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,12,0,0,0,0,0,0,6,5,12,4,3,7,19,16,37
SSC21611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,4,9,10
SSC21612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,3,0,4
SSC21613,0,0,0,17,16,30,0,0,0,4,5,8,0,0,0,22,16,42,0,0,0,0,0,3,0,0,0,0,0,0,5,5,9,0,0,0,0,0,0,0,0,0,3,5,9,0,0,0,0,0,0,3,8,8,3,3,9,0,0,0,64,65,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,35,79,0,0,0,0,0,0,42,35,79,8,4,16,113,106,223
SSC21614,9,10,18,196,244,438,0,0,0,19,12,28,0,0,0,256,267,523,8,7,15,11,19,31,4,6,18,3,6,13,3,7,11,0,0,0,0,0,4,5,3,12,56,63,115,0,3,7,0,0,0,69,91,158,22,28,53,0,0,3,656,760,1423,0,0,0,0,0,0,4,4,6,0,0,0,0,0,0,0,3,3,0,3,3,595,508,1101,3,11,13,3,3,13,601,520,1122,124,128,253,1390,1432,2823
SSC21615,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,5,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,14,3,16,27,19,42
SSC21616,0,0,0,16,12,21,0,0,0,0,0,0,0,0,0,11,9,15,0,0,0,0,0,0,0,0,0,3,0,5,5,5,14,0,0,0,0,0,0,5,3,8,4,0,3,0,0,0,0,0,0,13,12,25,0,0,0,0,0,0,51,40,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,32,0,0,0,0,0,0,22,18,32,0,3,6,78,63,136
SSC21617,0,0,3,39,39,75,0,0,0,3,4,9,3,0,3,37,46,80,4,6,11,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,10,9,5,3,9,0,0,0,0,0,0,18,15,33,7,6,14,0,3,3,113,131,249,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,111,101,216,0,0,3,0,0,0,111,106,218,12,12,29,244,257,502
SSC21618,52,81,133,223,261,481,0,0,0,32,27,59,0,0,0,492,590,1087,3,5,7,167,155,324,0,3,5,0,3,3,10,9,19,6,5,13,3,3,10,4,3,11,34,45,74,0,8,8,0,0,0,68,109,176,61,52,113,4,3,5,1103,1278,2384,91,75,161,18,14,30,265,292,558,0,0,0,7,4,11,11,8,20,17,12,26,1127,1106,2233,9,8,17,5,7,9,1140,1118,2262,280,231,509,2969,3100,6064
SSC21619,0,0,0,11,10,17,0,0,0,0,0,3,0,0,0,12,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,27,28,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,11,39,0,0,0,0,0,0,28,11,39,0,0,4,60,38,104
SSC21620,0,0,0,8,6,13,0,0,0,0,0,0,0,0,0,10,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,16,14,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,37,63,0,0,0,0,0,0,26,37,63,10,13,19,56,65,125
SSC21621,0,0,0,6,7,8,0,0,0,0,0,0,0,0,0,6,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,19,4,0,3,0,0,0,24,24,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,36,0,0,0,0,0,0,22,12,36,0,3,4,49,46,93
SSC21622,0,0,0,8,8,12,0,0,0,0,0,0,0,0,0,7,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,9,15,0,0,0,0,0,0,29,26,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,27,0,0,0,0,0,0,13,11,27,6,6,10,45,43,89
SSC21623,0,0,0,10,14,20,0,0,0,0,0,0,0,0,0,3,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,17,23,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,21,39,0,0,0,0,0,0,17,21,39,5,3,9,39,42,84
SSC21624,166,179,342,140,176,317,186,192,379,7,15,28,0,0,0,1541,1710,3248,3,0,9,167,190,360,17,22,38,31,28,55,3,3,5,32,28,63,28,29,64,18,24,41,51,50,105,3,3,7,8,8,11,54,44,99,161,157,311,8,12,19,2459,2695,5148,93,83,171,3072,3046,6114,0,0,0,3,3,8,35,31,66,29,34,59,62,65,133,768,672,1441,13,11,21,3,4,11,782,688,1472,756,698,1460,7390,7444,14842
SSC21625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,6,6,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,4,3,7,12,9,20
SSC21626,0,4,3,61,56,120,0,0,0,4,3,7,0,0,0,69,76,143,0,0,0,0,0,0,0,0,0,0,0,3,3,5,4,0,0,0,0,0,0,0,0,0,17,18,30,0,0,0,0,0,0,24,30,54,11,12,29,0,0,0,189,195,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,146,300,4,7,10,0,0,0,150,151,308,36,37,75,378,393,771
SSC21627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,8,4,13
SSC21628,0,0,0,14,13,25,0,0,0,4,0,3,0,0,0,8,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,19,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,22,0,0,0,0,0,0,18,9,22,5,5,12,42,31,76
SSC21629,2034,2726,4761,623,738,1360,3,0,0,176,193,368,0,0,0,2524,2645,5166,17,19,40,194,172,366,16,13,28,15,15,29,35,43,71,19,12,32,115,128,250,187,264,450,252,286,534,5,0,8,6,8,12,257,325,579,423,569,987,5,15,14,4868,5430,10299,1407,1059,2469,673,542,1217,135,157,293,0,0,0,38,46,82,87,81,165,124,129,254,10016,10619,20635,72,58,123,28,26,56,10115,10700,20822,3649,3526,7175,23016,24276,47285
SSC21630,0,0,0,4,4,6,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,14,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,3,3,9,39,30,68,57,47,104
SSC21631,40,49,85,409,471,881,0,0,0,71,85,159,16,21,39,981,1103,2080,0,0,3,99,94,195,9,26,41,46,38,83,18,17,34,3,3,10,19,20,37,29,33,56,85,101,187,0,13,15,31,34,65,119,131,248,156,125,276,0,5,5,2098,2321,4413,42,44,86,78,87,163,0,0,3,0,0,0,23,18,41,10,15,26,32,37,64,1251,1128,2380,22,12,30,5,16,17,1278,1154,2429,416,402,818,3973,4093,8069
SSC21632,74,94,165,468,585,1051,0,0,0,97,124,217,5,3,15,1458,1635,3093,6,6,11,103,88,191,26,31,60,18,30,50,16,32,53,12,9,23,31,44,75,59,61,127,98,134,230,5,14,21,17,15,33,132,169,300,184,201,380,6,9,12,2756,3188,5948,120,117,237,126,108,233,3,3,6,0,0,0,105,97,204,24,27,54,129,129,256,1779,1622,3410,19,18,36,3,14,16,1804,1656,3457,622,589,1209,5639,5875,11517
SSC21633,102,131,229,790,931,1721,0,0,0,71,93,166,28,15,39,2451,2763,5215,7,11,21,184,176,360,41,56,92,52,62,114,34,32,68,29,34,66,32,19,46,107,126,235,131,163,301,17,16,41,18,31,50,226,291,517,301,352,653,12,12,23,4545,5169,9718,162,157,319,151,162,313,0,4,3,0,0,0,100,86,183,17,33,50,119,119,234,2610,2420,5029,29,21,45,15,23,30,2646,2462,5106,845,821,1666,8570,9021,17589
SSC21634,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,14,0,0,0,0,0,0,4,11,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,19,0,0,0,0,0,0,10,12,19,0,0,0,22,24,42
