SSC_CODE_2016,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
SSC21333,0,4,9,7,13,3,3,0,0,34,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,3,15,7,6,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,15,7,6,0,0,43,0,0,0,0,0,3,3,0,0,14,0,0,0,0,0,0,0,0,0,3,0,4,13,3,12,16,7,0,3,62,0,0,6,3,0,4,0,0,0,13,8,3,0,0,7,4,0,0,0,28,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,5,6,4,6,13,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21334,0,5,11,23,20,17,5,0,0,88,9,3,0,4,3,3,3,0,0,25,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,10,5,7,22,25,28,9,0,0,118,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,9,5,12,28,27,25,9,0,0,123,9,3,0,3,3,3,18,0,0,38,0,0,0,0,4,0,3,0,0,10,22,12,14,27,28,33,27,5,0,168,0,6,5,7,14,9,0,0,0,36,3,3,4,15,20,10,3,0,0,58,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,5,12,19,33,20,5,0,0,100,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,4
SSC21335,0,0,0,0,0,4,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,5,4,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,4,0,0,13,0,0,0,0,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,5,0,0,4,0,4,11,5,0,0,25,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21336,3,5,18,25,23,17,3,0,0,95,4,0,0,3,0,7,7,0,0,18,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,9,5,18,31,29,28,3,0,0,118,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,7,8,6,22,31,30,25,3,0,0,128,7,0,0,0,0,4,20,12,4,42,0,0,0,0,4,3,4,0,0,7,14,6,22,28,33,33,28,12,4,171,4,4,3,8,17,8,0,0,0,45,3,3,5,9,13,14,6,0,0,50,0,0,0,4,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,7,9,15,18,33,22,4,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,5
SSC21337,0,3,8,19,17,14,4,0,0,65,0,0,0,8,0,6,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,27,21,18,4,0,0,84,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,9,4,3,10,26,20,21,4,0,0,89,3,0,0,3,0,18,20,14,3,62,0,0,4,0,0,3,3,0,3,14,12,3,15,32,23,34,30,15,7,165,3,0,0,10,5,5,0,0,0,24,0,0,8,9,12,10,5,0,0,48,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,8,16,23,20,4,0,0,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC21338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21339,4,12,62,42,15,9,0,0,0,138,3,3,3,0,3,3,0,0,0,18,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,12,65,46,15,17,0,0,0,162,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,5,0,0,0,3,0,6,0,0,0,13,6,12,64,48,15,20,0,0,0,169,10,3,8,3,0,11,12,3,0,42,3,0,0,4,3,0,3,0,0,19,18,18,71,55,22,33,15,3,0,226,0,10,24,14,13,7,0,0,0,65,6,6,26,15,13,3,0,0,0,70,0,0,4,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,13,51,34,21,13,0,0,0,136,0,3,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,8
SSC21340,0,3,3,3,14,8,0,0,0,30,5,0,0,0,4,3,5,0,0,20,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,4,3,5,19,11,5,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,6,4,3,5,19,13,5,0,0,60,4,0,0,0,0,0,10,0,3,19,3,0,0,0,3,0,0,0,0,9,9,8,3,7,28,13,10,0,3,78,0,0,0,3,9,4,0,0,0,19,7,0,0,7,8,7,0,0,0,28,0,0,3,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,3,3,15,15,14,0,0,0,53,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC21341,0,10,8,10,31,29,8,0,0,88,7,0,0,4,3,0,8,0,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,7,8,10,16,31,35,14,0,0,119,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,10,11,16,31,35,14,0,0,125,10,3,0,0,0,9,20,8,3,50,0,0,0,0,3,3,3,0,0,12,19,12,9,18,38,40,36,9,3,177,0,0,0,9,17,18,3,0,0,40,8,6,4,3,16,10,3,0,0,49,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,8,8,6,14,35,26,5,0,0,104,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SSC21342,0,0,0,4,4,3,4,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,3,9,8,6,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,9,8,6,0,0,24,0,0,0,0,0,4,6,3,0,9,0,0,0,0,0,0,3,3,0,6,3,0,0,6,9,11,14,5,0,43,0,0,0,3,0,3,0,0,0,10,0,0,4,3,3,0,0,0,0,10,0,0,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,5,5,3,7,6,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21343,0,0,4,8,13,9,0,0,0,45,0,3,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,10,13,7,3,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,10,13,7,3,0,0,53,0,0,0,0,3,3,10,3,0,19,0,0,0,0,0,0,0,0,0,3,3,4,4,14,15,13,15,4,0,72,0,0,0,8,3,4,0,0,0,19,0,0,0,3,5,0,3,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,4,4,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21344,33,110,280,331,355,213,37,5,0,1359,57,41,37,39,30,54,33,10,0,306,4,4,5,13,14,8,3,0,0,51,8,6,4,7,3,3,0,0,0,43,110,163,330,389,400,282,73,14,0,1763,7,5,14,13,13,15,0,0,0,66,9,3,0,0,4,5,0,0,0,31,19,15,16,14,15,23,0,0,0,97,129,178,349,402,417,300,73,14,0,1860,225,32,38,32,46,90,258,182,55,957,18,14,24,34,29,26,37,15,0,196,376,229,404,473,495,416,360,214,59,3022,10,73,146,148,202,94,9,3,0,679,84,69,117,200,175,123,32,0,0,796,0,5,27,11,19,10,0,0,0,82,6,5,8,3,7,4,0,0,0,34,93,155,299,360,394,233,53,4,0,1596,10,10,10,6,18,8,0,0,0,57,12,3,4,9,5,8,0,0,0,53,25,15,15,21,24,12,0,0,0,107
SSC21345,4,3,12,16,29,15,9,0,0,79,0,4,6,3,4,5,0,0,0,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,8,16,13,32,23,6,0,0,104,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,8,16,13,32,27,6,0,0,107,8,0,0,0,0,8,10,3,4,40,3,0,3,3,3,0,0,3,0,13,16,7,22,22,37,34,21,10,4,169,0,3,4,9,19,8,0,0,0,45,6,3,4,6,16,8,0,0,0,44,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,6,9,12,19,39,19,3,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
SSC21346,37,195,613,504,418,318,55,3,4,2137,57,56,69,48,68,78,51,7,0,432,0,3,9,13,11,13,8,0,0,54,0,8,8,9,9,0,4,0,0,51,92,260,703,578,504,411,117,8,5,2677,11,7,16,17,17,5,0,0,0,73,20,14,3,0,0,3,4,0,0,39,29,21,19,22,13,9,4,0,0,116,124,280,721,599,517,420,116,8,5,2790,122,34,39,42,57,143,351,239,133,1158,18,11,45,28,30,17,38,15,12,209,266,316,805,668,605,581,504,270,150,4158,12,138,345,192,244,165,11,0,0,1116,94,107,231,282,229,215,51,4,3,1211,0,3,49,21,11,23,5,0,0,112,4,8,5,7,9,4,0,0,0,39,111,253,634,504,490,406,70,4,3,2479,0,7,3,3,15,4,0,0,0,28,25,7,8,15,13,8,0,0,0,78,26,12,15,14,28,7,0,0,0,107
SSC21347,19,64,95,138,228,117,17,0,0,681,55,27,10,11,17,32,11,0,0,169,10,4,0,5,3,3,0,0,0,27,3,0,3,0,4,3,0,0,0,22,82,100,112,155,264,161,23,0,0,899,0,6,4,3,3,4,0,0,0,26,13,0,0,0,0,3,0,0,0,10,13,6,4,3,3,4,0,0,0,32,95,106,118,158,265,164,23,0,0,935,72,19,11,8,12,26,53,24,3,226,0,11,6,8,3,13,10,3,0,51,162,129,139,172,281,202,88,29,3,1214,3,42,46,53,105,53,9,0,0,304,66,54,42,99,125,60,3,0,0,447,4,7,6,7,8,0,0,0,0,27,5,0,0,0,3,0,0,0,0,11,78,98,99,150,237,115,13,0,0,789,4,0,0,0,4,0,0,0,0,12,11,3,6,0,7,5,0,0,0,32,10,6,3,0,15,5,0,0,0,39
SSC21348,0,0,4,0,4,5,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,9,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,9,3,0,0,20,0,0,0,0,3,0,5,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,3,0,7,9,9,3,0,32,0,0,3,0,6,0,0,0,0,11,0,0,0,4,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,0,5,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21349,0,0,6,0,4,3,3,0,0,26,0,0,0,3,0,0,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,3,9,5,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,9,5,3,0,0,36,3,0,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,5,3,8,5,11,4,0,49,0,3,0,3,0,3,0,0,0,9,0,0,0,3,5,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,8,7,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21350,9,12,54,68,95,60,8,0,0,311,11,11,11,7,26,15,4,0,0,81,0,0,0,3,5,3,0,0,0,16,3,0,3,4,0,0,0,0,0,6,24,28,68,84,123,82,12,0,0,413,0,3,5,3,4,8,0,0,0,19,0,3,0,0,0,0,0,0,0,5,0,6,4,3,4,8,0,0,0,21,27,28,70,87,128,85,12,0,0,439,25,0,14,14,16,32,46,12,3,165,0,6,7,11,11,6,6,0,0,43,51,41,87,107,151,124,61,14,3,646,0,12,16,32,42,27,0,0,0,132,17,9,26,48,50,38,5,0,0,185,0,0,4,3,6,0,0,0,0,15,0,0,0,0,3,0,0,0,0,4,20,25,46,80,97,69,7,0,0,336,0,0,0,3,3,0,0,0,0,5,5,0,4,4,3,3,0,0,0,20,8,3,4,7,3,3,0,0,0,25
SSC21351,0,4,9,9,20,16,3,0,0,64,3,0,0,0,7,6,0,0,0,18,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,8,9,14,33,20,6,0,0,88,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,8,4,5,9,12,35,23,6,0,0,92,3,0,0,0,0,7,8,6,0,32,0,0,0,3,0,0,3,0,0,7,8,7,9,17,38,33,15,8,0,139,0,4,7,7,11,8,0,0,0,33,0,3,0,15,14,5,0,0,0,39,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,12,6,20,25,16,3,0,0,77,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,10
SSC21352,5,12,40,64,61,27,7,0,0,216,7,3,7,6,3,17,7,0,0,51,0,3,3,5,3,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,19,13,50,76,69,49,6,0,0,282,0,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,0,0,9,16,20,46,78,74,48,6,0,0,293,23,0,6,7,14,26,32,20,0,122,3,3,0,12,3,10,3,0,0,38,43,22,51,93,92,84,47,17,0,457,0,4,22,29,28,19,0,0,0,101,7,15,16,24,28,23,7,0,0,126,0,0,3,0,0,9,0,0,0,12,0,0,0,0,0,0,0,0,0,4,13,16,41,51,61,52,9,0,0,241,0,3,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,8,0,3,0,3,4,0,0,0,0,12
SSC21353,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,3,3,0,0,0,12,0,0,0,0,0,3,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,5,4,0,22,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21354,8,75,300,251,237,206,37,3,0,1126,39,84,81,60,62,58,16,0,0,400,0,5,9,5,5,4,0,0,0,31,0,5,14,6,10,7,3,0,0,49,50,172,404,324,312,280,54,7,3,1601,13,14,37,25,33,24,0,0,0,147,18,19,7,3,10,16,3,0,0,72,32,28,45,31,41,37,3,0,0,217,75,198,448,355,356,315,59,9,3,1820,176,75,75,107,98,188,327,128,20,1190,14,19,35,39,19,38,32,5,0,204,265,294,565,496,477,542,416,139,21,3216,8,51,178,136,117,85,9,3,0,585,48,82,107,114,109,98,21,3,0,570,0,3,16,10,8,12,0,0,0,46,0,10,11,12,7,3,0,0,0,41,52,142,307,269,238,189,34,4,0,1238,4,18,29,22,26,7,0,0,0,104,22,14,15,21,25,23,0,0,0,119,31,30,42,47,49,28,0,0,0,221
SSC21355,0,28,201,122,78,65,11,0,0,506,20,73,116,43,20,20,12,8,0,309,3,3,5,5,0,0,0,0,0,14,7,3,3,3,7,3,0,0,0,31,26,112,326,171,106,90,26,8,0,871,3,9,25,10,3,7,0,0,0,50,10,24,23,5,0,0,0,0,0,64,14,33,45,14,3,10,0,0,0,115,37,143,378,182,112,99,27,8,0,984,61,97,110,34,29,34,81,106,25,575,3,11,33,10,11,7,3,7,3,85,104,248,514,228,152,139,105,120,32,1643,3,23,97,60,65,33,8,0,0,280,30,81,105,61,45,30,5,0,0,355,0,5,7,0,5,3,0,0,0,19,0,4,6,3,0,3,0,0,0,19,34,106,216,125,114,62,9,0,0,676,0,4,13,9,8,0,0,0,0,38,13,28,27,7,3,0,0,0,0,83,13,32,43,17,8,3,0,0,0,124
SSC21356,0,3,6,11,3,9,3,0,0,35,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,8,11,9,12,6,0,0,52,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,9,11,10,12,6,0,0,54,0,0,0,0,3,0,6,3,0,13,0,0,0,0,0,0,0,0,0,8,3,3,9,15,9,14,12,3,3,75,0,0,6,0,7,6,0,0,0,17,5,0,0,3,6,5,5,0,0,30,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,3,3,7,3,9,9,6,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21357,0,21,237,299,152,55,5,0,0,775,13,47,57,42,33,26,8,0,0,225,0,0,7,12,3,0,0,0,0,20,0,0,9,3,3,0,0,0,0,16,16,69,302,349,192,88,13,0,0,1042,0,3,13,11,10,4,0,0,0,47,5,5,8,0,0,0,0,0,0,20,5,7,18,16,14,5,0,0,0,69,27,82,320,369,211,91,13,0,0,1105,34,18,22,20,26,38,60,52,34,307,0,4,23,23,9,14,4,9,8,91,59,104,365,405,243,135,75,61,43,1510,0,21,179,171,122,35,3,0,0,541,10,44,78,149,80,29,13,0,0,399,3,8,26,14,4,0,0,0,0,57,0,0,3,4,0,0,0,0,0,13,10,65,289,347,206,67,11,0,3,1006,0,7,13,10,3,0,0,0,0,34,7,7,7,13,3,7,0,0,0,45,8,12,20,19,8,10,0,0,0,78
SSC21358,0,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,6,0,0,0,15,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21359,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
