SSC_CODE_2016,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
SSC22077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3
SSC22082,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,0,5,4,0,7
SSC22083,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC22084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22086,0,0,0,0,0,0,0,0,0,3,5,0,13,0,0,0,13,8,0,24
SSC22087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3
SSC22089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22090,0,0,0,0,0,0,0,0,0,7,15,3,26,0,0,0,26,12,0,34
SSC22091,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,5,0,0,11
SSC22092,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,9,7,0,15
SSC22093,0,0,0,0,0,0,0,0,0,26,31,0,52,3,0,8,61,41,0,98
SSC22094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22095,0,3,0,0,0,3,5,7,14,169,96,12,274,8,15,21,292,225,8,527
SSC22096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22097,0,0,0,0,0,3,6,3,15,31,25,0,56,3,8,10,69,58,8,131
SSC22098,3,3,0,0,0,3,5,0,11,126,114,17,254,17,16,30,285,208,3,493
SSC22099,0,0,0,0,0,0,0,0,0,0,8,0,9,0,0,0,8,0,0,13
SSC22100,0,0,0,0,0,0,0,0,0,0,9,3,13,0,0,0,11,3,0,15
SSC22101,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,7,6,0,8
SSC22102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC22103,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,10,3,0,17
SSC22104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22106,0,3,0,0,0,3,6,0,8,98,62,7,169,4,5,13,179,129,0,315
SSC22107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22109,0,6,0,0,0,8,19,3,31,308,275,21,603,25,22,46,649,616,9,1277
SSC22110,0,0,0,0,0,0,0,0,0,21,7,0,29,0,0,0,29,32,0,64
SSC22111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4
SSC22112,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,8,0,0,8
SSC22113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22115,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,7
SSC22116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22117,0,0,0,0,0,0,0,0,0,7,3,0,11,3,0,4,15,11,0,24
SSC22118,0,0,0,0,0,0,0,0,0,3,6,0,9,3,0,3,14,15,0,25
SSC22119,0,0,0,0,0,0,0,0,3,3,3,0,6,0,0,0,8,3,0,11
SSC22120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22121,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,0,0,3
SSC22122,0,0,0,0,0,0,0,0,0,35,32,3,69,0,4,4,70,29,0,103
SSC22123,0,0,0,0,0,0,0,0,4,11,16,0,21,0,0,0,25,8,0,32
SSC22124,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,6,4,0,9
SSC22125,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,0,7,17,0,20
SSC22126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22130,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,5
SSC22131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22132,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,3,5,11,0,15
SSC22133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,8
SSC22134,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,7,10,0,12
SSC22135,0,0,0,0,0,0,6,4,6,37,45,4,93,6,3,13,104,117,4,225
SSC22136,0,0,0,0,0,0,0,0,0,13,14,0,19,0,0,0,19,3,0,30
SSC22137,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,6,4,0,9
SSC22138,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,5,4,0,6
SSC22139,0,0,0,0,0,0,0,0,0,43,35,7,87,7,9,18,104,93,0,199
SSC22140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
SSC22141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC22142,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,6,3,0,7
SSC22143,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,3,0,12
SSC22144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22145,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SSC22146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC22148,0,0,0,0,0,0,0,0,0,27,18,0,45,0,0,0,46,19,0,68
SSC22149,5,14,3,7,10,24,37,24,86,481,442,36,957,71,58,124,1085,1220,36,2344
SSC22150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22152,0,0,0,0,0,0,0,0,0,3,7,0,12,0,0,0,13,4,0,21
SSC22153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22158,0,0,0,0,0,0,12,8,22,203,141,15,360,20,31,50,412,502,9,923
SSC22159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22160,0,0,0,0,0,0,3,0,3,41,31,3,73,5,0,3,83,30,0,112
SSC22161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22162,0,5,0,0,0,5,8,7,14,236,188,17,444,19,21,37,479,268,6,752
SSC22163,3,3,0,0,0,3,0,0,4,155,96,9,267,10,9,20,287,182,4,473
SSC22164,0,3,0,0,0,3,5,0,11,108,73,13,195,5,5,9,205,104,6,316
SSC22165,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,7,4,0,11
SSC22166,0,0,0,0,0,0,0,0,0,10,3,0,16,0,0,0,16,12,0,31
SSC22167,0,0,0,0,0,0,0,0,0,18,14,0,31,0,0,0,33,15,0,48
SSC22168,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,3,0,12
SSC22169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22171,0,0,0,0,0,0,4,0,4,26,13,3,45,3,3,5,54,60,3,122
SSC22172,0,0,0,0,0,0,0,0,3,21,33,4,61,3,3,5,66,57,3,129
SSC22173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC22174,0,0,0,0,0,0,0,3,3,19,17,0,35,0,4,5,39,33,0,77
SSC22175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22178,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,4,0,6
SSC22179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7
SSC22180,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SSC22181,0,0,0,0,0,0,0,0,3,47,47,3,99,7,4,5,103,57,0,160
SSC22182,0,0,0,0,0,0,3,0,4,92,73,9,169,3,3,13,181,106,0,286
SSC22183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22186,0,6,0,0,0,7,15,8,29,136,171,17,328,16,20,35,369,286,11,668
SSC22187,0,3,0,0,0,3,3,0,7,51,62,11,127,3,7,8,131,107,5,247
SSC22188,0,0,0,0,0,0,0,0,0,11,13,3,20,0,0,3,28,27,0,54
SSC22189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22190,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
SSC22191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22192,0,0,0,0,0,0,0,0,0,9,6,3,15,0,3,3,18,7,0,26
SSC22193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22196,3,9,0,0,0,9,3,4,16,439,291,35,766,17,19,33,798,316,9,1127
SSC22197,0,0,0,0,0,5,8,8,20,172,137,19,329,27,29,54,379,440,8,833
SSC22198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22199,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,6
SSC22200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22201,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,5
SSC22202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22203,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,15,0,21
SSC22204,0,0,0,0,0,0,0,0,0,12,14,3,27,3,0,6,29,25,0,57
SSC22205,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC22206,0,0,0,0,0,0,0,0,3,41,32,5,74,3,4,8,80,40,0,122
SSC22207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22208,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,4,0,7
SSC22209,0,3,0,0,0,3,6,3,11,65,123,14,198,16,5,15,216,153,3,375
SSC22210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22211,0,0,0,0,0,0,0,0,0,58,41,3,101,8,3,10,111,50,0,166
SSC22212,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SSC22213,0,0,0,0,0,0,0,0,0,8,6,0,20,0,3,3,23,18,0,42
SSC22214,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,4,0,5
SSC22215,0,12,0,0,0,11,5,7,23,150,165,12,328,23,12,33,362,235,5,604
SSC22216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22218,0,0,0,0,0,0,0,0,0,7,12,0,22,0,0,4,26,13,0,36
SSC22219,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,6,3,0,6
SSC22220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22221,0,0,0,0,0,0,0,0,4,43,30,0,74,4,3,6,81,27,0,107
SSC22222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22223,0,0,0,0,0,0,3,0,3,101,77,4,186,9,6,12,194,82,0,283
SSC22224,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,7,4,0,11
SSC22225,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,4
SSC22226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22227,0,0,0,0,0,0,0,0,0,7,4,0,9,0,0,0,9,9,0,21
SSC22228,0,0,0,0,0,0,0,0,0,11,6,0,19,0,0,0,24,17,0,34
SSC22229,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,0,0,8
SSC22230,0,0,0,0,0,0,0,0,0,4,9,0,13,3,0,4,15,20,0,35
SSC22231,0,4,0,0,0,4,3,0,3,86,65,4,157,0,9,11,167,95,0,264
SSC22232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22233,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,5
SSC22234,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3
SSC22235,0,0,0,0,0,0,0,0,0,3,6,0,12,3,0,4,17,14,0,30
SSC22236,0,3,0,0,0,3,3,0,6,71,41,8,119,5,3,8,131,78,0,207
SSC22237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22238,0,3,0,0,0,3,18,4,26,274,219,25,518,31,31,56,579,350,17,945
SSC22239,0,0,0,0,0,0,0,0,0,18,11,3,30,0,0,4,37,30,0,58
SSC22240,0,0,0,0,0,0,0,0,0,10,4,0,10,0,0,0,11,12,0,25
SSC22241,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,8
SSC22242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22243,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,4
SSC22244,0,3,0,3,3,8,9,5,18,136,179,17,326,23,36,60,384,324,17,721
SSC22245,0,0,0,0,0,0,0,0,0,41,33,3,77,3,0,7,84,69,0,157
SSC22246,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,4,4,0,13
SSC22247,0,3,0,0,0,3,0,0,3,23,17,0,43,0,7,5,42,22,0,62
SSC22248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22250,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,0,0,3
SSC22251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22252,0,0,0,0,0,0,0,0,0,17,31,7,56,0,0,0,56,24,0,74
SSC22253,0,0,0,0,0,0,0,0,0,11,15,3,26,0,0,0,22,5,0,31
SSC22254,0,0,0,0,0,0,3,6,9,88,83,12,183,13,11,25,212,168,8,384
SSC22255,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,0,6
SSC22256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22257,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3
SSC22258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22260,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,7,3,0,10
SSC22261,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,6,3,0,5
SSC22262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22264,6,8,0,0,0,15,20,16,49,391,369,46,805,42,66,109,912,674,22,1611
SSC22265,0,0,0,0,0,0,0,0,0,7,10,4,19,0,0,0,19,10,0,26
SSC22266,0,0,0,0,0,0,0,0,0,12,8,3,23,0,0,0,23,9,0,32
SSC22267,0,0,0,0,0,0,0,0,0,3,9,0,7,0,0,0,7,5,0,11
SSC22268,0,3,0,0,0,3,0,0,0,5,4,0,10,0,0,0,10,11,0,18
SSC22269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22270,0,0,0,0,0,0,3,0,3,9,8,0,17,0,0,0,21,12,0,36
SSC22271,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,4
SSC22272,0,0,0,0,0,0,0,0,0,8,0,0,9,0,0,0,11,4,0,15
SSC22273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22274,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC22275,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,5
SSC22276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22279,0,0,0,0,0,0,3,0,3,0,3,0,9,0,0,0,9,12,0,17
SSC22280,0,0,0,0,0,0,6,0,4,142,94,12,250,4,10,19,267,112,3,383
SSC22281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22282,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,7,0,0,6
SSC22283,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,5,10,0,11
SSC22284,0,0,0,0,0,0,0,0,0,3,3,3,10,0,0,0,10,3,0,12
SSC22285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22287,0,0,0,0,0,0,0,0,0,6,8,0,18,0,0,0,20,3,0,24
SSC22288,0,0,0,0,0,0,0,0,0,3,5,0,10,0,0,0,10,16,0,23
SSC22289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22290,0,0,0,0,0,0,0,0,0,6,12,0,16,3,0,3,16,14,0,30
SSC22291,0,0,0,0,0,0,0,0,0,30,27,3,64,3,14,18,84,47,3,128
SSC22292,0,0,0,0,0,0,0,0,0,10,9,0,23,3,0,3,26,15,0,45
SSC22293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22294,0,0,0,0,0,0,3,0,4,160,160,19,342,7,11,24,362,158,3,523
SSC22295,0,0,0,0,0,0,0,0,0,4,17,0,23,3,0,3,23,15,0,40
SSC22296,0,0,0,0,0,0,0,0,0,11,8,3,15,0,3,0,21,11,0,34
SSC22297,0,0,0,0,0,0,0,0,0,13,9,0,28,0,0,0,28,18,0,43
SSC22298,0,0,0,0,0,0,0,0,0,22,16,0,44,3,3,8,52,20,3,75
SSC22299,0,0,0,0,0,0,3,3,4,79,54,4,135,11,11,27,165,171,9,344
SSC22300,3,8,0,0,0,14,7,7,18,355,238,16,615,22,15,39,652,275,6,932
SSC22301,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,6
SSC22302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22303,0,0,0,0,0,0,3,0,9,175,97,9,283,12,21,29,309,254,4,565
SSC22304,0,0,0,0,0,0,0,0,0,122,56,12,190,10,3,16,202,113,0,315
SSC22305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22308,0,0,0,0,0,0,0,0,4,35,30,3,68,3,0,3,68,35,0,98
SSC22309,0,3,0,0,0,3,0,0,5,48,24,6,78,0,0,0,81,45,0,127
SSC22310,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,5
SSC22311,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,3
SSC22312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22314,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SSC22315,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,4,0,13
SSC22316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22317,3,11,0,3,3,12,4,8,24,185,156,27,372,30,29,64,429,572,15,1015
SSC22318,0,0,0,0,0,3,3,3,12,161,140,23,323,20,18,32,361,326,11,696
SSC22319,3,7,0,0,0,12,30,24,66,399,365,56,814,109,96,200,1015,1255,41,2310
SSC22320,0,0,4,0,4,4,0,3,7,62,69,8,138,12,3,16,147,85,4,240
SSC22321,0,0,0,0,0,0,0,0,0,9,20,3,34,0,0,3,35,7,0,44
SSC22322,0,0,0,0,0,0,0,0,0,10,14,0,24,0,0,0,24,7,0,32
SSC22323,0,0,0,0,0,0,0,0,3,19,26,3,49,0,0,0,48,45,0,95
SSC22324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC22328,0,0,0,0,0,0,0,0,0,52,29,3,79,0,0,3,80,17,0,99
SSC22329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,5
SSC22332,0,3,0,0,0,0,0,0,6,140,104,12,265,17,14,28,291,137,3,426
SSC22333,0,0,0,0,0,0,0,0,0,88,74,9,172,7,12,16,186,104,3,298
SSC22334,0,0,0,0,0,0,0,0,0,33,10,5,44,0,0,3,52,15,0,62
SSC22335,0,0,0,0,0,0,0,3,3,19,16,5,39,0,3,9,47,47,4,100
SSC22336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC22338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
SSC22339,0,0,0,0,0,0,0,0,0,12,9,0,17,3,0,3,26,24,0,48
SSC22340,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,3,0,4
SSC22341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22343,0,3,0,0,0,3,5,0,5,46,62,13,121,5,0,5,126,114,0,244
SSC22344,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,3,0,4
SSC22345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC22347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22353,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,7,7,0,10
SSC22354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22355,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,4
SSC22356,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3
SSC22357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22358,0,0,0,0,0,0,0,0,0,22,26,0,49,6,4,6,59,26,0,87
SSC22359,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,3
SSC22360,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0
SSC22361,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,7
SSC22362,0,0,0,0,0,0,0,0,0,58,68,7,136,11,4,17,148,92,0,244
SSC22363,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,4
SSC22364,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
SSC22365,0,3,0,0,0,3,0,0,3,75,69,11,157,5,6,10,167,39,0,202
SSC22366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
SSC22367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22368,0,0,0,0,0,0,0,0,0,9,9,0,19,3,0,4,22,11,0,37
SSC22369,0,0,0,0,0,0,4,4,4,103,58,4,157,4,3,9,169,84,4,261
SSC22370,0,0,0,0,0,0,0,0,0,14,9,0,24,0,0,0,24,4,0,28
SSC22371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4
SSC22372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3
SSC22373,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,0,3
