SSC_CODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
SSC22122,0,0,0,32,11,0,0,8,0,0,0,0,0,0,9,29,0,0,0,0,0,0,0,0,0,0,0,0,52,14,0,100,7,38,7,8,0,9,12,249
SSC22123,0,0,0,11,0,0,0,6,0,0,0,0,0,3,8,23,0,0,0,0,0,0,0,0,0,0,0,0,16,10,3,34,0,10,3,3,0,3,8,102
SSC22124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,10,0,0,0,0,0,0,0,16
SSC22125,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,21,0,8,0,4,0,4,5,57
SSC22126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,7
SSC22127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22130,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,17,4,0,21,3,4,0,4,0,3,0,64
SSC22131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
SSC22132,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,6,0,0,0,0,0,4,3,24
SSC22133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,9,0,0,0,3,0,0,3,20
SSC22134,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,9,0,3,0,4,0,10,3,39
SSC22135,0,0,0,18,11,3,0,13,0,4,0,0,0,6,36,74,6,0,0,0,0,3,0,0,4,0,0,13,101,23,8,162,21,82,12,24,11,56,35,528
SSC22136,0,0,0,23,3,0,0,3,0,3,0,0,0,0,8,19,0,0,0,0,0,0,0,0,0,0,0,3,25,4,3,41,3,17,0,3,0,9,14,118
SSC22137,0,0,0,9,5,0,0,3,0,0,0,3,0,0,5,15,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,27,0,9,0,3,0,4,5,70
SSC22138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0,0,0,5,0,16
SSC22139,0,0,0,11,0,0,0,3,0,5,0,0,0,7,8,18,0,0,0,0,0,0,0,0,0,0,0,3,29,4,4,55,10,38,0,13,3,25,9,193
SSC22140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5
SSC22142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,3,0,0,0,9,0,22
SSC22143,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,4,0,0,0,0,0,19
SSC22144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
SSC22147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9
SSC22148,0,0,0,107,5,0,0,21,0,8,0,0,3,6,23,71,0,0,0,3,0,0,0,0,0,0,0,5,84,28,5,166,17,70,3,19,0,21,20,433
SSC22149,4,18,0,300,60,19,5,69,0,55,0,24,6,69,188,500,7,4,4,11,3,8,3,3,11,17,32,95,780,272,46,1368,159,1184,53,388,98,929,251,5519
SSC22150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
SSC22152,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,19,3,3,0,3,0,0,3,45
SSC22153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6
SSC22154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22158,0,9,0,548,22,6,0,23,0,13,3,8,0,15,87,188,0,0,0,4,0,0,0,0,0,0,5,18,423,73,12,489,96,296,7,101,25,228,97,1846
SSC22159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22160,0,0,0,82,18,3,0,20,0,11,3,3,0,3,28,88,0,0,0,3,0,0,0,0,0,0,0,3,135,26,3,216,28,81,11,33,4,29,28,592
SSC22161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
SSC22162,0,0,0,161,24,3,0,30,0,18,0,10,5,16,96,197,0,0,0,0,3,0,0,0,0,0,3,9,322,68,8,653,79,442,15,122,25,198,104,2042
SSC22163,0,0,0,117,17,3,0,20,3,7,3,3,0,6,47,118,0,0,0,0,0,3,0,0,0,0,0,6,233,48,14,420,45,254,14,58,5,88,48,1235
SSC22164,4,3,0,251,30,3,0,45,7,14,0,3,0,3,58,164,0,0,3,0,4,0,0,0,0,0,3,11,324,52,9,560,66,240,13,50,14,78,60,1471
SSC22165,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,6,0,0,0,4,0,27
SSC22166,0,0,0,19,3,0,0,0,0,0,0,0,0,0,11,17,0,0,0,0,0,0,0,0,0,0,0,0,22,9,3,38,4,15,0,5,0,9,11,113
SSC22167,0,0,0,30,0,0,0,4,0,0,0,0,0,0,4,15,0,0,0,0,0,0,0,0,0,0,0,5,16,11,0,47,10,17,0,3,0,8,9,124
SSC22168,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,15,0,4,0,0,0,0,0,31
SSC22169,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,4,0,0,0,0,0,0,24
SSC22170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22171,0,0,0,15,3,0,0,3,0,11,0,0,0,3,13,33,0,0,0,0,0,0,0,0,0,4,3,8,61,10,7,52,10,68,0,11,6,34,12,285
SSC22172,0,0,0,18,9,0,0,8,0,5,0,0,0,3,19,46,0,0,0,0,0,0,0,0,0,0,0,0,50,11,3,91,21,44,3,10,3,26,15,283
SSC22173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8
SSC22174,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,11,0,0,0,0,0,0,0,0,0,0,0,3,16,4,5,34,3,26,0,9,4,17,5,144
SSC22175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC22177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22178,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,3,0,0,0,0,0,16
SSC22179,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,9,0,6,0,0,0,3,0,24
SSC22180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22181,0,0,0,55,12,3,0,15,4,10,0,7,3,7,42,96,0,0,0,0,3,0,0,0,0,0,0,6,139,31,3,201,31,112,8,29,13,38,45,654
SSC22182,0,3,0,229,13,3,0,28,0,10,0,5,0,4,42,108,6,0,4,5,0,0,0,0,0,0,0,14,211,42,11,429,49,209,10,62,8,73,45,1146
SSC22183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
SSC22184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,3,14
SSC22186,0,0,0,49,22,3,0,30,6,15,4,6,0,17,43,140,0,3,3,4,0,0,0,0,0,5,7,19,167,67,13,409,42,219,18,68,13,111,46,1179
SSC22187,0,0,0,3,0,4,0,7,0,8,0,3,0,9,13,40,4,0,0,0,0,0,0,0,0,0,0,8,35,27,0,91,7,60,3,20,0,38,9,306
SSC22188,0,0,0,7,9,0,0,4,0,0,0,0,0,0,6,27,0,0,0,0,0,0,0,0,0,0,3,3,28,5,6,50,4,35,0,10,5,13,14,173
SSC22189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,15
SSC22191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,10
SSC22192,0,0,0,14,5,0,0,6,0,0,0,0,0,3,12,27,0,0,0,0,0,0,0,0,0,0,0,0,48,3,0,78,6,18,0,6,3,12,12,187
SSC22193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC22194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22195,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,3,0,0,0,0,0,20
SSC22196,0,19,0,691,105,15,7,122,12,67,10,16,7,40,225,626,4,0,3,17,3,3,0,0,7,0,10,52,1331,218,38,1772,173,1103,43,228,46,351,243,5551
SSC22197,0,7,0,110,31,6,10,19,9,36,6,21,12,82,150,363,3,0,0,0,0,0,0,0,3,9,21,46,508,102,23,507,53,758,21,352,69,941,174,3510
SSC22198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,12,0,7,0,0,3,0,3,21
SSC22200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,13
SSC22201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,6
SSC22202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,19,0,6,0,0,3,8,3,50
SSC22204,0,0,0,0,3,0,0,3,0,3,0,0,0,3,3,16,0,0,0,0,0,0,0,0,0,0,0,3,12,9,0,22,3,17,0,8,0,21,4,96
SSC22205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,8
SSC22206,0,0,0,10,3,0,0,11,0,0,0,0,0,0,10,21,0,0,0,0,0,0,0,0,0,0,0,0,51,13,4,72,13,37,10,0,0,17,7,226
SSC22207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,13,0,0,0,3,0,3,0,21
SSC22209,0,3,0,37,7,10,3,26,3,5,3,5,3,11,36,106,3,0,0,0,0,0,0,0,3,0,0,11,93,57,4,303,22,137,16,64,11,62,34,806
SSC22210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22211,0,0,0,31,10,6,0,22,4,4,0,0,0,7,17,68,0,0,0,0,0,0,0,0,0,0,0,3,83,25,3,157,19,79,3,21,4,30,19,451
SSC22212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22213,0,0,0,5,0,0,3,0,0,0,0,3,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,18,3,3,0,11,3,9,3,70
SSC22214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
SSC22215,0,0,0,122,34,3,0,24,0,11,0,3,3,5,110,190,0,0,0,0,0,0,0,0,3,0,11,19,209,42,19,434,60,297,16,64,18,90,121,1365
SSC22216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22217,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC22218,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,9,5,0,36,5,16,3,8,0,9,6,98
SSC22219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11
SSC22220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22221,0,0,0,151,13,3,0,4,0,8,0,3,0,3,35,78,0,0,0,0,0,0,0,0,0,0,3,6,211,22,5,300,32,150,13,25,6,27,44,825
SSC22222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,5
SSC22223,3,10,0,558,25,7,0,37,0,13,4,3,0,10,79,179,3,0,0,3,0,0,0,0,0,3,0,11,295,58,8,474,53,248,9,55,10,67,81,1365
SSC22224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,3,3,0,0,0,0,3,18
SSC22225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,0,0,3,3,16
SSC22226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22227,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,24,0,11,0,3,3,9,3,67
SSC22228,0,0,0,25,0,0,0,7,0,0,0,0,0,0,6,18,0,0,0,3,0,0,0,0,0,0,0,3,29,6,0,65,3,24,0,10,0,7,6,158
SSC22229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4
SSC22230,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,12,5,0,33,0,17,0,7,3,11,3,87
SSC22231,0,0,0,63,23,0,3,23,3,12,0,8,0,13,35,114,0,0,0,3,0,0,0,0,0,0,0,11,199,28,3,285,22,178,3,54,12,75,35,892
SSC22232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,12
SSC22233,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,10,0,3,0,0,0,0,7,35
SSC22234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,9,0,3,0,0,0,0,0,33
SSC22235,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,25,0,7,0,0,0,0,0,51
SSC22236,0,0,0,64,10,0,0,6,0,10,0,0,0,5,32,77,0,0,0,3,0,3,0,0,0,0,3,13,171,26,5,223,20,193,0,42,8,76,42,809
SSC22237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC22238,0,3,0,75,22,3,0,28,0,25,3,15,0,11,64,167,0,0,0,7,0,0,0,3,0,3,10,24,274,70,12,550,77,365,11,106,23,132,71,1688
SSC22239,0,3,0,50,3,0,0,5,0,0,0,0,0,0,13,26,0,0,0,0,0,0,0,0,0,0,0,3,54,10,3,82,8,46,7,10,0,18,9,247
SSC22240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,0,7,0,0,0,3,0,24
SSC22241,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,3,0,0,13
SSC22242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,3,0,17
SSC22243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,0,7,0,0,0,0,3,27
SSC22244,0,0,0,8,14,4,0,14,4,10,0,3,0,13,37,94,0,0,0,0,0,0,0,0,0,3,3,11,102,29,8,230,32,160,8,73,14,115,42,816
SSC22245,0,0,0,128,6,0,0,7,3,5,0,0,0,3,25,55,0,0,0,0,0,0,0,0,0,0,0,5,120,32,5,199,41,101,10,22,6,41,25,605
SSC22246,0,0,0,9,4,3,0,5,0,0,0,0,0,0,4,22,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,32,0,6,0,0,0,0,4,77
SSC22247,0,0,0,24,0,0,3,3,0,3,0,0,0,3,7,25,0,0,0,0,0,0,0,0,0,0,0,4,41,10,5,90,15,44,4,10,7,9,9,245
SSC22248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,20
SSC22251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,0,0,0,0,0,0,12
SSC22252,0,0,0,27,9,0,0,8,0,5,0,0,0,3,13,42,3,0,3,3,0,3,0,0,0,0,0,12,67,16,4,148,12,70,7,10,3,15,18,360
SSC22253,0,0,0,3,0,0,0,4,0,0,0,0,0,0,7,12,0,0,0,0,0,0,0,0,0,0,0,0,23,5,0,35,6,22,4,7,3,3,5,114
SSC22254,0,0,0,22,12,0,3,15,0,5,0,3,3,3,14,65,0,0,0,0,0,0,0,0,0,0,7,9,112,18,9,147,8,92,9,35,10,52,26,513
SSC22255,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,3,0,0,0,3,0,22
SSC22256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,13
SSC22258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC22259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22260,0,0,0,3,0,0,0,3,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,19,3,10,0,4,0,6,3,57
SSC22261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,12,0,6,0,3,0,0,4,37
SSC22262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,9
SSC22264,0,4,0,153,60,6,0,49,5,42,5,18,3,48,110,345,5,0,3,11,0,4,0,0,0,17,16,49,556,108,31,834,96,532,33,200,57,472,135,3049
SSC22265,0,0,0,11,3,3,0,4,0,0,0,0,0,3,7,25,0,0,0,0,0,0,0,0,0,0,0,0,34,9,0,51,3,30,3,9,0,14,7,157
SSC22266,0,0,0,12,3,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,34,5,4,45,9,29,3,7,0,5,0,145
SSC22267,0,0,0,7,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,3,0,3,0,6,8,32
SSC22268,0,0,0,9,3,0,0,3,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,18,3,13,0,0,0,0,3,48
SSC22269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22270,0,0,0,12,5,0,0,9,0,5,0,0,0,0,11,35,0,0,0,0,0,0,0,0,0,0,0,7,32,8,4,70,10,26,0,8,3,12,9,169
SSC22271,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,3,16
SSC22272,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,27,0,3,27,0,4,0,0,0,3,0,65
SSC22273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5
SSC22274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
SSC22275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,6
SSC22276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
