SSC_CODE_2016,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Hs_cop_cty_ch_gp_DS_Sp_ho,R_Hs_c_ct_ch_g_DS_SD_ro_t_h_t,R_Hse_cp_cty_ch_g_DS_Flt_apt,R_Hs_cop_cty_ch_gp_DS_Ot_dwel,R_Hse_coop_cty_ch_gp_DS_NS,R_Hse_coop_cty_ch_gp_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
SSC21469,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SSC21470,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
SSC21471,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC21472,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
SSC21473,53,0,0,4,0,55,64,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,16,0,0,0,0,0,0,3,0,0,3,0,5,4,0,0,0,0,4,17,0,0,3,0,20,3,0,0,0,0,3,7,0,0,0,0,7,141,0,0,6,0,151
SSC21474,8,0,0,0,0,8,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,21
SSC21475,15,0,0,0,0,15,22,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,37
SSC21476,8,0,0,0,0,8,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
SSC21477,111,0,0,0,0,111,47,0,0,0,0,47,15,0,0,0,0,15,3,0,0,0,0,3,27,0,0,0,0,27,0,0,0,0,0,0,7,0,0,0,0,7,3,0,0,0,0,3,45,0,0,0,0,48,3,0,0,0,0,3,4,0,0,0,0,11,218,0,5,0,0,223
SSC21478,44,0,0,0,0,44,28,0,0,0,0,28,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,81,0,0,0,0,81
SSC21479,65,0,0,0,0,65,135,0,0,0,0,135,37,0,0,0,0,37,0,0,0,0,0,0,6,0,0,0,0,7,0,0,0,0,0,0,20,0,0,0,0,20,0,0,0,0,0,0,68,0,0,0,0,65,3,0,0,0,0,3,3,0,0,0,0,3,271,0,0,0,0,275
SSC21480,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
SSC21481,787,30,48,0,4,872,653,9,10,0,0,667,265,25,40,0,0,335,31,6,3,0,0,40,89,3,19,0,0,115,12,3,13,0,0,26,12,0,0,0,0,14,10,0,4,0,0,11,411,40,82,0,3,544,8,0,10,0,0,15,53,3,8,0,0,60,1914,83,152,5,3,2158
SSC21482,27,0,0,0,0,27,17,0,0,0,0,17,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,47
SSC21483,87,0,0,0,0,87,68,0,0,0,0,68,3,0,0,0,0,3,0,0,0,0,0,0,20,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,37,0,0,0,0,38,3,0,0,0,0,3,3,0,0,0,0,3,201,0,0,0,0,201
SSC21484,1447,117,0,17,4,1582,1999,44,0,4,0,2042,475,78,5,0,0,552,20,8,0,0,0,28,172,20,0,0,0,192,5,3,0,0,0,4,15,0,0,17,0,31,10,0,0,0,0,10,695,108,4,17,0,823,17,27,0,3,0,49,75,14,0,0,0,90,4230,310,4,42,8,4588
SSC21485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21486,11,0,0,0,0,11,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,24,0,0,0,0,22
SSC21487,101,0,3,0,0,106,178,0,0,0,0,181,10,0,0,0,0,10,0,0,0,0,0,0,14,0,0,0,0,16,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,26,0,0,0,0,31,3,0,0,0,0,3,3,0,0,0,0,3,314,0,3,0,0,317
SSC21488,62,0,0,0,0,62,33,0,0,0,0,33,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,3,100,0,0,0,0,104
SSC21489,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4
SSC21490,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC21491,12,0,0,0,0,12,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,28
SSC21492,10,0,0,0,0,10,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
SSC21493,29,0,0,0,0,29,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,34,0,0,0,0,34
SSC21494,11,0,0,0,0,11,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,25
SSC21495,1539,331,23,29,4,1923,2385,218,0,0,3,2607,428,333,4,0,5,760,49,50,3,0,0,101,160,51,0,0,7,217,5,13,0,0,3,25,16,0,0,28,0,45,15,8,0,0,0,21,670,451,8,32,12,1171,11,39,27,0,0,78,109,51,3,0,3,164,4719,1084,58,58,19,5951
SSC21496,16,0,0,0,0,16,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,33,0,0,0,0,33
SSC21497,31,0,0,0,0,29,20,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,56,0,0,0,0,61
SSC21498,11,0,0,0,0,11,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,31,0,0,0,0,35
SSC21499,16,0,0,0,0,16,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,41
SSC21500,76,0,0,0,0,76,71,0,0,0,0,71,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,15,0,0,0,0,0,0,4,0,0,0,0,4,170,0,0,0,3,168
SSC21501,62,0,0,0,0,62,71,0,0,0,0,71,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,141
SSC21502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
SSC21503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
SSC21504,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8
SSC21505,121,0,0,0,0,121,95,0,0,0,0,92,11,0,0,0,0,11,0,0,0,0,0,0,13,0,0,0,0,14,0,0,0,0,0,0,4,0,0,0,0,4,4,0,0,0,0,4,27,0,0,0,0,31,0,0,0,0,0,0,10,0,0,0,0,10,250,0,0,0,0,248
SSC21506,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
SSC21507,87,0,0,0,0,87,47,0,0,0,0,54,4,0,0,0,0,4,0,0,8,0,0,8,19,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,8,0,0,35,3,0,0,0,0,3,6,0,0,0,0,11,169,0,10,0,0,185
SSC21508,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,16
SSC21509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21510,15,0,0,0,0,15,9,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,29
SSC21511,181,0,0,0,0,177,187,0,0,0,0,186,21,0,0,0,0,21,0,0,0,0,0,0,11,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,38,0,0,0,0,38,4,0,0,0,0,4,9,0,0,0,0,9,409,0,0,0,0,412
SSC21512,9,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,19
SSC21513,10,0,0,0,0,10,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14
SSC21514,102,0,0,0,0,104,115,0,0,0,0,112,10,0,0,3,0,12,0,0,0,0,0,0,12,0,0,0,0,12,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,26,0,0,3,0,31,0,0,0,0,0,0,4,0,0,0,0,4,245,0,0,3,0,255
SSC21515,241,0,4,3,0,246,92,0,0,0,0,92,3,0,0,0,0,3,0,0,0,0,0,0,37,0,0,0,0,37,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,43,0,0,0,0,43,0,0,0,0,0,0,17,0,0,0,0,17,392,0,4,3,0,402
SSC21516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21517,122,0,0,0,0,123,104,0,0,0,0,108,8,0,0,0,0,8,0,0,0,0,0,0,37,0,0,0,0,35,0,7,0,0,0,10,7,0,0,0,0,7,3,0,0,0,0,3,53,7,0,0,0,63,3,0,0,0,0,3,8,0,0,0,0,8,288,4,0,0,0,301
SSC21518,15,0,0,0,0,15,14,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,34,0,0,0,0,34
SSC21519,93,0,0,0,0,93,123,0,0,0,0,129,6,0,0,0,0,6,0,0,0,0,0,0,13,0,0,0,0,11,0,0,0,0,0,0,8,0,0,0,0,7,0,0,0,0,0,0,21,0,0,0,0,24,3,0,0,0,0,3,3,0,0,0,0,3,252,0,0,0,0,256
SSC21520,99,3,0,0,0,104,190,0,0,0,3,189,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,11,0,0,0,0,0,0,6,0,0,0,0,6,305,3,0,0,5,317
SSC21521,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13
SSC21522,11,0,0,0,0,11,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,20
SSC21523,20,0,0,0,0,22,23,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,50
SSC21524,45,0,0,0,0,45,61,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,112,0,0,0,0,112
SSC21525,345,13,0,3,0,359,344,10,3,0,0,352,216,34,6,0,0,259,146,17,18,0,0,184,85,3,0,0,0,92,8,0,0,0,0,8,10,0,0,0,0,10,8,0,0,0,0,8,474,58,23,0,0,557,4,0,0,0,0,3,49,5,0,0,3,51,1211,84,30,3,4,1333
SSC21526,159,0,0,0,0,160,237,0,0,0,0,237,20,0,0,0,0,20,3,0,0,0,0,3,16,0,0,0,0,12,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,42,0,0,0,0,40,0,0,0,0,0,0,6,0,0,0,0,6,451,0,0,0,0,447
SSC21527,64,0,0,0,0,64,89,0,0,0,0,86,4,0,0,0,0,4,0,0,0,0,0,0,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,3,0,0,0,0,3,3,0,0,0,0,3,167,0,0,0,0,170
SSC21528,184,3,4,0,0,197,332,6,0,0,0,337,88,7,0,0,0,93,0,0,0,0,0,0,43,0,0,0,0,45,0,0,0,0,0,0,4,0,0,0,0,5,4,0,0,0,0,4,134,6,3,0,0,149,6,0,0,0,0,6,14,0,0,0,0,10,662,18,8,3,3,698
SSC21529,28,0,0,0,0,34,21,0,0,0,0,21,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,7,0,0,0,0,0,0,11,0,0,12,0,21,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,11,0,78
SSC21530,51,0,0,0,0,51,28,0,0,0,0,28,3,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,9,0,0,0,0,0,0,4,0,0,0,0,3,90,0,0,0,0,93
SSC21531,20,0,0,0,0,21,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,35,0,0,0,0,36
SSC21532,168,0,9,0,3,181,65,0,3,0,5,76,45,7,10,4,0,62,0,0,0,0,0,0,30,0,5,3,5,44,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,6,86,9,17,7,5,123,0,0,0,0,0,0,11,0,0,0,0,6,333,17,30,7,11,395
SSC21533,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
SSC21534,260,0,9,0,0,272,311,0,5,0,0,323,41,23,13,0,3,88,4,0,3,0,0,3,24,0,3,0,0,28,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,7,78,29,18,0,3,133,4,0,0,0,0,4,14,0,0,0,0,17,669,32,36,3,3,745
SSC21535,0,0,0,7,0,6,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,0,16
SSC21536,23,0,0,0,0,28,38,0,0,0,0,39,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,67
SSC21537,490,81,12,0,0,585,422,102,7,0,0,528,63,75,43,0,0,182,0,4,0,0,0,3,21,18,0,0,0,41,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,89,99,48,0,0,238,3,3,0,0,0,5,21,3,3,0,0,31,1027,294,72,0,6,1391
SSC21538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC21539,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10
