SSC_CODE_2016,Sme_Usl_ad_1_yr_ago_as_2016_M,Sme_Usl_ad_1_yr_ago_as_2016_F,Sme_Usl_ad_1_yr_ago_as_2016_P,Dif_Usl_ad_1_yr_ago_Sme_SA2_M,Dif_Usl_ad_1_yr_ago_Sme_SA2_F,Dif_Usl_ad_1_yr_ago_Sme_SA2_P,Dif_Us_ad_1_ago_Dif_SA2_NSW_M,Dif_Us_ad_1_ago_Dif_SA2_NSW_F,Dif_Us_ad_1_ago_Dif_SA2_NSW_P,Dif_Us_ad_1_ago_Dif_SA2_Vic_M,Dif_Us_ad_1_ago_Dif_SA2_Vic_F,Dif_Us_ad_1_ago_Dif_SA2_Vic_P,Dif_Us_ad_1_ago_Dif_SA2_Qld_M,Dif_Us_ad_1_ago_Dif_SA2_Qld_F,Dif_Us_ad_1_ago_Dif_SA2_Qld_P,Dif_Us_ad_1_ago_Dif_SA2_SA_M,Dif_Us_ad_1_ago_Dif_SA2_SA_F,Dif_Us_ad_1_ago_Dif_SA2_SA_P,Dif_Us_ad_1_ago_Dif_SA2_WA_M,Dif_Us_ad_1_ago_Dif_SA2_WA_F,Dif_Us_ad_1_ago_Dif_SA2_WA_P,Dif_Us_ad_1_ago_Dif_SA2_Tas_M,Dif_Us_ad_1_ago_Dif_SA2_Tas_F,Dif_Us_ad_1_ago_Dif_SA2_Tas_P,Dif_Us_ad_1_ago_Dif_SA2_NT_M,Dif_Us_ad_1_ago_Dif_SA2_NT_F,Dif_Us_ad_1_ago_Dif_SA2_NT_P,Dif_Us_ad_1_ago_Dif_SA2_ACT_M,Dif_Us_ad_1_ago_Dif_SA2_ACT_F,Dif_Us_ad_1_ago_Dif_SA2_ACT_P,Dif_Us_ad_1_ago_Dif_SA2_OT_M,Dif_Us_ad_1_ago_Dif_SA2_OT_F,Dif_Us_ad_1_ago_Dif_SA2_OT_P,Dif_Us_ad_1_ago_Dif_SA2_Tot_M,Dif_Us_ad_1_ago_Dif_SA2_Tot_F,Dif_Us_ad_1_ago_Dif_SA2_Tot_P,Difnt_Usl_add_1_yr_ago_OS_M,Difnt_Usl_add_1_yr_ago_OS_F,Difnt_Usl_add_1_yr_ago_OS_P,Difnt_Usl_add_1_yr_ago_Ns_M,Difnt_Usl_add_1_yr_ago_Ns_F,Difnt_Usl_add_1_yr_ago_Ns_P,Difnt_Usl_add_1_yr_ago_Tot_M,Difnt_Usl_add_1_yr_ago_Tot_F,Difnt_Usl_add_1_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
SSC20583,107,91,194,4,3,8,0,0,0,4,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,0,0,0,0,0,10,6,17,9,12,22,125,108,228
SSC20584,21,25,52,0,0,0,0,0,0,7,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,13,0,0,0,0,0,0,7,7,14,0,0,3,29,36,71
SSC20585,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
SSC20586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20587,758,740,1502,51,56,109,0,3,3,24,31,51,7,5,14,0,0,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,37,40,78,0,3,4,0,0,0,89,100,185,63,75,137,913,910,1822
SSC20588,2250,2319,4569,160,186,348,59,61,116,115,102,216,12,10,18,0,4,7,3,3,8,0,3,4,5,0,7,0,0,0,0,0,0,196,176,376,22,26,45,7,4,15,397,392,781,292,295,587,2935,3006,5937
SSC20589,94,94,189,7,9,15,0,0,0,7,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,19,0,5,8,0,0,3,13,22,38,3,4,9,115,119,236
SSC20590,21,36,53,5,3,8,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,4,3,8,9,8,12,31,44,81
SSC20591,24,15,41,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,5,0,3,4,5,9,33,23,52
SSC20592,9691,10442,20135,263,262,529,71,65,129,1132,1174,2308,54,56,113,15,28,45,46,32,79,12,16,23,4,3,8,8,13,15,0,0,0,1343,1378,2720,315,314,637,33,33,67,1956,1998,3955,830,891,1722,12487,13328,25813
SSC20593,2749,2896,5647,44,40,80,23,15,38,397,383,776,7,14,26,3,5,5,8,10,19,3,0,7,0,0,0,0,3,3,0,0,0,444,429,870,73,73,150,15,4,16,575,549,1121,330,366,699,3653,3808,7465
SSC20594,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SSC20595,3,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9
SSC20596,1751,1698,3443,42,55,99,0,0,4,135,146,287,4,3,5,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,148,157,301,3,0,10,3,3,7,201,219,418,172,176,352,2119,2091,4210
SSC20597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20598,27,22,49,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,24,25,52
SSC20599,37,27,63,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,4,3,40,28,70
SSC20600,940,1053,1996,66,83,147,3,8,15,32,27,56,3,6,8,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,45,44,85,0,0,0,0,0,0,108,123,234,102,83,186,1150,1266,2413
SSC20601,190,159,349,0,4,3,0,0,0,9,21,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,28,0,0,0,0,0,0,10,21,35,13,18,35,216,198,412
SSC20602,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3
SSC20603,3332,3567,6892,331,335,668,14,13,24,215,255,472,15,13,27,11,8,15,0,0,4,3,0,3,6,8,8,0,0,0,0,0,0,253,302,553,18,20,35,9,5,14,612,655,1274,376,404,784,4320,4627,8946
SSC20604,20,24,38,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,26,28,51
SSC20605,102,88,185,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,5,3,8,12,6,18,117,97,215
SSC20606,37,32,72,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,3,3,5,0,0,3,46,31,80
SSC20607,142,117,264,3,4,4,0,0,0,3,8,12,3,3,3,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,4,7,16,0,0,0,0,0,0,9,16,23,11,5,16,160,138,304
SSC20608,11,13,20,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,13,10,29
SSC20609,920,898,1819,21,26,51,0,0,0,48,56,106,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,63,120,3,4,8,3,0,3,79,101,181,86,58,138,1077,1059,2132
SSC20610,425,454,880,6,6,15,0,0,0,23,25,46,3,3,8,3,6,5,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,30,35,66,0,0,3,0,0,0,42,43,86,23,40,61,492,535,1026
SSC20611,131,90,221,3,7,12,4,3,4,11,5,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,11,26,14,15,29,0,0,0,39,34,70,23,12,39,194,134,326
SSC20612,2361,2414,4777,104,89,195,58,62,116,744,760,1502,45,49,91,20,10,34,33,29,64,8,5,15,7,3,7,17,11,25,0,0,0,933,925,1857,177,205,381,9,8,19,1224,1233,2454,602,599,1200,4189,4251,8433
SSC20613,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,16,11,6,19
SSC20614,58,56,115,3,0,3,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,3,3,6,3,0,3,65,63,128
SSC20615,47,51,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,3,7,6,6,12,58,58,116
SSC20616,263,238,496,4,11,12,0,0,0,15,18,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,43,0,0,0,0,0,0,27,29,54,27,23,46,310,290,598
SSC20617,298,284,581,16,13,33,0,0,0,19,27,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,26,48,0,0,3,0,0,0,43,42,86,62,48,113,401,371,776
SSC20618,15,9,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,25
SSC20619,20,14,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,20,21,38
SSC20620,1238,1309,2551,38,38,78,6,0,4,105,106,208,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,109,216,26,30,57,0,3,5,170,183,352,118,119,240,1532,1614,3146
SSC20621,44,38,81,0,0,0,0,0,0,9,7,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,18,0,0,0,0,0,0,7,7,18,3,3,8,56,47,103
SSC20622,54,60,111,4,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,3,4,0,3,0,0,0,0,10,7,12,5,8,6,65,64,131
SSC20623,101,106,202,3,6,11,0,0,0,5,4,9,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,18,0,0,0,0,0,0,13,16,30,11,6,21,120,129,254
SSC20624,83,63,143,3,4,4,0,0,0,11,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,16,0,0,0,0,0,0,14,8,27,7,6,15,104,77,177
SSC20625,15,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,31
SSC20626,5,7,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,14
SSC20627,154,129,283,8,4,6,3,0,6,3,7,7,3,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,20,0,0,3,0,0,0,14,12,32,26,24,51,192,167,357
SSC20628,32,19,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,32,24,58
SSC20629,100,93,189,0,0,0,0,0,0,16,16,28,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,15,32,0,0,0,0,0,0,14,16,31,13,5,23,129,119,241
SSC20630,11,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,23
SSC20631,8,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,10,22
SSC20632,77,66,147,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,3,3,6,5,3,7,88,71,159
SSC20633,36,39,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,4,3,41,44,83
SSC20634,58,53,111,0,0,0,0,0,0,3,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,8,0,0,0,0,0,0,3,7,9,9,5,14,69,66,132
SSC20635,305,294,600,18,15,35,0,0,0,34,32,67,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,35,35,69,0,0,0,4,3,8,53,58,113,34,35,71,396,386,785
SSC20636,5756,5953,11706,364,411,774,19,29,43,444,447,887,23,17,39,13,9,21,4,8,11,0,0,0,0,0,3,3,0,3,0,0,0,505,502,1012,105,121,225,25,12,35,993,1045,2039,690,683,1367,7439,7678,15120
SSC20637,15,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,16,15,32
SSC20638,15,15,34,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,5,3,9,3,0,3,22,17,38
SSC20639,35,44,80,0,0,0,0,0,3,4,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,10,0,0,0,0,0,0,5,5,10,7,5,14,50,48,96
SSC20640,299,293,595,24,14,35,3,0,3,37,37,78,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,43,88,4,0,7,0,0,0,66,57,124,31,36,69,396,392,788
SSC20641,63,40,106,0,0,0,0,0,0,5,10,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,17,0,0,0,0,0,0,10,10,17,4,3,11,73,52,127
SSC20642,130,134,261,0,0,0,0,0,0,15,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,20,0,0,0,0,0,0,11,11,20,10,11,19,155,151,306
SSC20643,10,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,15
SSC20644,483,510,996,46,44,94,9,13,22,30,21,49,0,3,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,37,38,81,3,0,3,3,4,8,92,89,185,78,73,154,656,671,1329
SSC20645,57,55,104,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,3,3,56,57,115
SSC20646,25,26,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,23,54
SSC20647,24,24,49,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,3,4,6,4,3,7,31,23,56
SSC20648,32,22,56,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,7,11,13,40,37,75
SSC20649,11,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,12
SSC20650,240,248,494,4,8,14,0,0,0,28,26,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,29,55,0,0,0,0,0,0,32,29,67,23,18,39,299,298,597
SSC20651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20652,18,13,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,17,17,36
SSC20653,1675,1902,3579,161,196,361,6,3,12,174,184,366,13,13,25,3,3,6,3,3,10,0,0,3,0,4,3,0,0,0,0,0,0,210,213,423,18,14,30,11,9,15,392,435,832,200,194,394,2268,2532,4801
SSC20654,14,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,20,18,37
SSC20655,154,142,300,9,4,15,0,0,0,13,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,17,30,0,0,0,0,0,0,24,20,46,13,11,23,188,178,368
SSC20656,26,25,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,26,29,57
SSC20657,18850,18728,37576,489,475,964,193,172,367,2807,2767,5573,55,49,107,30,22,50,38,30,63,7,6,20,8,3,11,7,12,16,4,0,4,3138,3068,6203,684,784,1471,55,41,90,4371,4363,8730,1550,1477,3031,24774,24567,49340
SSC20658,7713,7738,15451,188,167,356,23,27,45,875,901,1778,20,20,33,9,11,16,7,9,16,3,10,11,0,5,6,3,7,10,0,0,0,941,975,1922,116,133,251,24,14,37,1268,1295,2565,892,883,1774,9867,9918,19786
SSC20659,5571,5962,11532,177,201,378,17,24,39,1258,1277,2534,32,14,46,7,3,7,3,10,14,0,0,0,0,3,3,4,3,13,0,0,0,1318,1339,2656,119,158,280,19,14,32,1631,1718,3353,458,499,956,7669,8176,15840
SSC20660,7631,7628,15255,169,186,350,27,25,59,1074,1106,2176,27,20,47,22,18,43,20,19,37,3,4,14,0,0,0,0,0,0,0,0,0,1181,1200,2380,139,173,308,13,9,19,1498,1565,3062,751,683,1435,9877,9878,19756
SSC20661,721,703,1424,12,11,26,0,0,0,36,39,78,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,41,39,82,3,0,6,0,0,3,55,55,112,64,66,131,833,833,1669
SSC20662,5427,5402,10829,118,116,240,21,23,44,1145,1137,2278,18,22,40,6,6,20,9,10,23,0,0,3,3,3,4,3,0,6,0,0,0,1214,1203,2414,106,124,231,20,10,30,1464,1456,2918,464,460,922,7356,7314,14670
SSC20663,7,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,16
SSC20664,59,55,115,0,0,0,0,0,3,3,8,12,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,11,12,16,0,0,0,0,0,0,11,12,16,9,5,11,77,68,138
SSC20665,648,552,1205,44,49,94,10,5,13,152,167,312,4,7,12,3,9,13,11,8,21,0,0,0,0,0,0,3,0,3,0,0,0,179,194,374,32,22,57,3,3,3,256,271,527,140,117,254,1046,946,1986
SSC20666,83,71,156,3,0,3,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,4,3,8,4,7,12,94,81,172
SSC20667,1168,1228,2392,46,68,117,0,0,0,99,134,233,0,4,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,107,139,241,3,8,11,0,5,5,158,219,369,164,201,369,1486,1640,3128
SSC20668,21,19,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,23,36,28,57
SSC20669,1239,1243,2488,90,98,181,17,8,21,79,91,170,8,3,6,0,0,0,9,5,11,0,4,3,0,0,0,0,0,4,0,0,0,109,112,219,3,4,8,9,3,13,204,210,416,118,130,252,1561,1591,3152
SSC20670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC20671,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4
SSC20672,10,4,12,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,0,0,3,3,6,0,0,0,9,13,19
SSC20673,90,97,188,0,0,0,0,0,0,8,3,7,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,13,0,0,0,0,0,0,7,6,13,6,5,15,107,103,213
SSC20674,58,77,132,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,8,8,9,17,65,89,157
SSC20675,33,36,76,0,0,0,0,0,0,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,7,0,0,0,0,0,0,3,6,7,3,3,7,40,49,89
SSC20676,31,35,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,8,32,33,70
SSC20677,9697,10981,20676,174,183,359,24,23,46,1440,1647,3091,12,24,38,14,16,26,5,15,21,4,5,6,5,3,14,4,7,17,0,0,0,1513,1740,3255,147,155,300,34,29,68,1871,2105,3979,869,1069,1934,12437,14156,26592
SSC20678,2155,2155,4312,26,32,63,0,10,9,146,148,290,3,5,9,0,0,3,0,3,3,3,0,0,3,0,3,0,0,0,0,0,0,162,159,320,6,16,24,3,0,3,201,212,410,106,116,216,2462,2484,4942
SSC20679,3076,3270,6344,68,73,142,4,3,10,343,352,694,7,6,9,4,8,7,0,0,5,0,3,3,0,0,0,0,0,0,0,0,0,358,371,729,23,32,60,8,3,10,455,481,937,229,250,481,3759,4004,7759
SSC20680,1808,1947,3754,10,17,24,0,6,3,180,202,383,3,3,6,0,0,0,4,3,10,0,0,0,0,0,0,5,3,3,0,0,0,191,217,410,13,30,43,3,4,4,223,261,490,114,149,262,2145,2355,4502
SSC20681,8,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,11
SSC20682,92,96,186,3,3,9,0,0,0,7,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,19,0,0,0,0,0,0,9,14,21,9,9,27,116,117,234
SSC20683,109,96,204,3,3,8,3,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,7,0,0,0,0,0,0,5,5,17,25,14,38,139,122,259
SSC20684,43,35,83,0,0,3,0,0,0,3,3,3,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,3,9,0,0,0,0,0,0,5,4,8,7,3,11,56,41,101
SSC20685,9,15,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,8,17,18,35
SSC20686,17,22,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,21,39
SSC20687,29,23,52,0,3,4,0,0,0,3,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,3,6,9,8,3,10,34,33,69
SSC20688,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9
SSC20689,7,9,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,9
SSC20690,7,11,22,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,15,12,28
SSC20691,51,53,106,0,0,3,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,5,7,8,3,6,12,59,57,123
SSC20692,465,487,947,77,85,156,0,0,0,110,125,232,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,116,136,250,12,8,25,0,0,0,200,225,429,69,69,135,731,782,1517
SSC20693,12,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,10,15,11,26
SSC20694,29,28,61,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,5,5,8,0,0,0,36,33,71
SSC20695,162,156,322,3,0,5,0,0,0,10,13,23,3,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,33,0,0,0,0,0,0,18,18,36,12,18,21,191,192,380
SSC20696,176,152,330,0,3,3,0,0,0,15,7,26,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,24,0,0,0,0,0,0,14,16,30,14,14,29,212,184,389
SSC20697,2552,2561,5111,105,82,188,4,5,9,230,206,439,10,13,25,4,5,7,7,3,4,0,3,3,0,0,0,0,0,3,0,0,0,259,234,497,97,87,180,3,3,11,464,411,869,342,354,690,3350,3320,6672
