SSC_CODE_2016,P_Mng_0,P_Mng_1_15,P_Mng_16_24,P_Mng_25_34,P_Mng_35_39,P_Mng_40,P_Mng_41_48,P_Mng_49over,P_Mng_hours_NS,P_Mng_Tot,P_Pro_0,P_Pro_1_15,P_Pro_16_24,P_Pro_25_34,P_Pro_35_39,P_Pro_40,P_Pro_41_48,P_Pro_49over,P_Pro_hours_NS,P_Pro_Tot,P_TTW_0,P_TTW_1_15,P_TTW_16_24,P_TTW_25_34,P_TTW_35_39,P_TTW_40,P_TTW_41_48,P_TTW_49over,P_TTW_hours_NS,P_TTW_Tot,P_CPS_0,P_CPS_1_15,P_CPS_16_24,P_CPS_25_34,P_CPS_35_39,P_CPS_40,P_CPS_41_48,P_CPS_49over,P_CPS_hours_NS,P_CPS_Tot,P_CA_0,P_CA_1_15,P_CA_16_24,P_CA_25_34,P_CA_35_39,P_CA_40,P_CA_41_48,P_CA_49over,P_CA_hours_NS,P_CA_Tot,P_Sal_0,P_Sal_1_15,P_Sal_16_24,P_Sal_25_34,P_Sal_35_39,P_Sal_40,P_Sal_41_48,P_Sal_49over,P_Sal_hours_NS,P_Sal_Tot,P_MOD_0,P_MOD_1_15,P_MOD_16_24,P_MOD_25_34,P_MOD_35_39,P_MOD_40,P_MOD_41_48,P_MOD_49over,P_MOD_hours_NS,P_MOD_Tot,P_Lab_0,P_Lab_1_15,P_Lab_16_24,P_Lab_25_34,P_Lab_35_39,P_Lab_40,P_Lab_41_48,P_Lab_49over,P_Lab_hours_NS,P_Lab_Tot,P_ID_NS_0,P_ID_NS_1_15,P_ID_NS_16_24,P_ID_NS_25_34,P_ID_NS_35_39,P_ID_NS_40,P_ID_NS_41_48,P_ID_NS_49over,P_ID_NS_hours_NS,P_ID_NS_Tot,P_Tot_0,P_Tot_1_15,P_Tot_16_24,P_Tot_25_34,P_Tot_35_39,P_Tot_40,P_Tot_41_48,P_Tot_49over,P_Tot_hours_NS,P_Tot_Tot
SSC22553,0,4,4,3,0,6,3,15,3,43,4,3,0,3,8,0,0,7,0,23,0,3,3,3,8,11,5,6,0,40,0,4,5,3,3,0,4,3,0,27,0,0,6,3,0,5,0,0,0,19,0,0,7,3,0,3,0,0,0,14,0,0,0,0,0,0,3,4,0,8,3,10,9,0,0,3,0,3,0,25,0,0,0,0,0,0,0,0,4,7,5,26,28,24,20,26,14,39,5,200
SSC22554,0,0,4,3,3,4,0,10,0,33,0,3,6,3,4,0,0,3,0,24,0,0,4,4,7,6,0,3,0,24,0,7,3,4,0,0,4,0,0,15,0,3,5,3,3,3,0,0,0,15,0,0,3,0,0,0,0,3,0,5,0,0,0,0,3,0,0,3,0,12,0,3,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,0,0,4,19,19,20,19,28,8,23,0,138
SSC22555,0,0,0,0,0,3,0,16,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,4,3,21,0,41
SSC22556,29,38,34,73,192,232,149,311,4,1065,79,149,209,253,407,364,206,309,15,2003,75,85,81,112,424,480,235,323,19,1834,55,274,189,242,184,132,78,74,17,1250,90,163,241,245,419,240,99,76,9,1591,37,394,144,134,144,68,58,83,21,1088,37,37,31,35,147,129,155,161,11,739,44,258,132,138,169,155,117,109,28,1145,11,8,15,17,40,19,20,13,51,198,478,1402,1076,1252,2117,1826,1127,1457,180,10906
SSC22557,0,3,3,6,10,23,19,54,0,125,10,16,27,14,29,37,11,32,0,182,10,10,7,11,46,38,21,49,3,180,3,19,16,13,19,11,5,0,3,90,5,15,18,34,35,21,4,3,0,142,4,31,10,9,9,5,5,3,0,80,3,0,0,0,11,12,13,17,0,57,0,17,9,10,9,6,5,12,3,66,0,0,3,0,0,0,0,4,6,13,43,119,90,103,172,155,79,171,12,943
SSC22558,0,0,3,0,3,6,5,12,0,25,0,4,21,4,3,7,3,3,0,54,3,0,3,0,16,10,15,12,0,51,0,3,6,3,0,3,0,8,0,22,0,6,11,3,7,4,0,3,0,36,0,15,0,0,0,3,0,0,0,21,0,0,0,0,4,4,5,4,0,18,4,4,4,3,3,3,0,0,0,24,0,0,0,0,3,0,0,0,0,6,18,29,40,20,37,40,28,38,0,258
SSC22559,3,3,5,13,38,30,21,49,3,164,13,41,40,41,86,170,51,83,4,530,3,5,11,8,17,10,9,13,3,81,9,29,27,10,15,12,7,3,0,127,6,16,16,18,50,45,14,16,0,184,3,25,24,13,20,12,8,10,3,115,0,3,10,3,8,8,4,0,0,33,3,17,26,7,10,8,3,3,4,78,0,0,0,0,9,10,0,3,11,26,34,143,166,109,253,308,119,173,26,1333
SSC22560,0,0,0,0,3,0,0,9,0,18,3,0,0,0,3,3,0,0,0,11,0,4,0,0,4,4,0,0,0,12,5,3,0,3,0,3,0,0,0,8,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,9,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,11,9,4,9,9,17,3,11,3,76
SSC22561,0,0,0,0,0,0,0,10,0,12,0,0,0,3,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,7,4,4,11,5,3,11,0,47
SSC22562,0,0,0,0,0,0,0,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,13
SSC22563,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,5,0,5,0,16,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,6,8,6,3,3,0,34
SSC22564,3,6,7,10,6,16,5,22,0,68,9,16,17,19,17,19,6,10,3,109,3,4,0,3,15,19,8,9,0,66,3,12,13,12,13,7,0,3,0,64,5,3,7,14,11,8,5,0,0,51,3,6,3,5,0,3,0,4,0,30,0,0,0,0,3,10,4,3,0,23,3,18,9,6,5,4,4,6,0,57,3,0,0,0,0,4,0,0,3,18,28,66,61,72,75,81,32,61,7,479
SSC22565,0,0,3,4,0,7,3,8,0,26,4,3,3,3,0,6,0,3,0,21,0,0,0,0,3,0,0,0,0,6,0,3,0,5,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,14,10,15,3,13,4,22,0,79
SSC22566,0,0,0,0,0,0,6,14,0,24,0,0,0,0,3,0,4,0,0,7,0,5,0,6,3,0,0,0,0,16,0,0,0,0,3,0,0,3,0,10,0,0,0,0,5,3,0,0,0,9,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,3,0,4,9,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,8,5,10,22,7,10,12,0,88
SSC22567,0,0,0,0,0,3,3,3,0,13,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,4,0,0,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,3,0,6,0,4,0,0,4,0,0,5,0,10,0,0,0,0,3,0,0,0,0,3,3,3,6,3,17,16,6,10,0,61
SSC22568,0,5,0,3,0,7,0,3,0,11,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,9,0,7,0,29
SSC22569,22,19,25,49,179,266,80,166,12,824,55,60,112,136,548,599,113,99,35,1749,18,46,75,65,305,229,108,110,23,986,40,114,171,186,233,156,63,101,26,1091,49,70,97,108,414,331,79,84,22,1246,27,135,117,94,162,103,24,45,11,715,27,56,103,143,331,247,123,151,43,1215,11,127,146,108,202,123,57,37,21,831,9,3,3,6,33,30,8,18,72,181,256,621,851,894,2399,2081,658,815,270,8844
SSC22570,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,4,0,5
SSC22571,0,8,4,3,0,10,5,18,0,51,3,3,3,3,3,3,0,0,0,21,0,3,0,0,6,6,7,5,0,26,0,3,0,3,3,0,0,3,0,11,3,4,6,3,0,9,0,0,0,26,0,3,3,3,0,0,0,0,0,12,0,0,0,3,0,0,0,5,0,7,0,3,3,0,0,4,3,0,0,15,0,0,0,0,0,0,0,0,0,0,11,28,22,20,14,32,16,34,6,177
SSC22572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22573,16,4,5,17,58,67,38,59,6,273,15,20,32,51,95,92,49,73,12,439,9,15,16,40,124,141,57,43,10,464,8,52,46,77,77,45,23,20,10,364,17,38,36,49,159,101,36,45,7,494,11,67,30,47,65,30,20,16,10,296,8,10,17,29,71,74,48,48,10,312,6,58,38,45,81,53,24,25,8,347,0,9,0,4,13,18,3,0,28,71,97,270,226,361,752,619,302,338,102,3063
SSC22574,0,7,0,5,0,8,5,19,0,41,3,0,0,0,0,0,5,0,0,6,0,0,0,0,8,3,0,0,0,11,0,3,0,0,0,0,0,5,0,15,0,0,0,0,0,0,3,0,0,13,0,6,3,3,0,6,4,0,0,15,3,3,0,0,3,3,0,8,0,25,0,6,3,5,3,4,3,0,0,28,0,0,0,0,0,0,0,0,0,0,13,22,14,21,15,24,13,40,3,163
SSC22575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22576,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,14
SSC22577,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
SSC22579,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15
SSC22580,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,5,0,0,0,0,12,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,3,3,11,6,3,4,0,40
SSC22581,3,12,5,15,28,49,31,80,0,227,4,25,38,42,40,54,27,50,0,281,4,13,18,32,57,105,53,62,0,344,3,43,37,39,30,19,5,10,0,193,5,40,38,43,50,32,18,3,0,227,0,66,35,23,13,11,12,10,3,175,4,7,3,16,17,24,17,27,0,110,3,30,30,17,37,31,15,17,5,182,3,0,3,6,0,0,0,0,0,18,33,229,201,238,289,330,174,251,12,1759
SSC22582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC22583,3,3,0,0,5,12,5,7,0,44,3,6,0,9,10,18,3,9,0,62,3,8,5,4,20,23,15,23,0,101,0,6,7,17,6,4,0,0,0,35,0,6,14,10,13,11,3,4,0,52,0,14,7,5,7,0,3,0,0,33,0,0,3,0,9,5,12,10,3,45,3,3,7,3,10,4,3,6,0,36,0,0,0,0,0,0,0,0,4,6,13,48,41,51,75,84,46,63,7,427
SSC22584,0,3,3,8,0,8,0,19,0,38,4,0,9,7,13,8,3,9,0,52,0,3,6,5,4,10,7,7,0,43,0,12,4,0,3,3,6,3,0,33,0,3,4,8,9,3,3,0,0,33,0,3,3,3,0,3,0,0,0,13,0,0,3,0,0,3,9,5,0,22,0,8,6,4,4,3,0,3,3,31,0,0,0,0,0,0,0,0,0,8,7,35,30,37,38,44,33,45,9,273
SSC22585,0,0,0,0,4,6,4,12,0,23,0,3,3,5,3,11,0,0,0,31,0,0,0,3,3,7,3,8,0,37,0,7,3,3,0,0,0,0,0,22,0,4,3,3,7,4,0,3,0,20,3,5,4,6,3,3,0,0,0,19,0,3,5,3,0,3,4,7,0,28,4,3,3,3,8,3,0,3,0,24,0,0,0,0,0,0,0,0,0,3,7,22,29,21,30,41,19,37,3,204
SSC22586,0,5,3,3,3,11,5,14,0,38,0,0,8,9,0,5,5,7,0,34,0,4,0,3,10,9,5,12,0,37,0,9,7,7,0,0,3,0,0,23,0,8,4,3,0,3,4,0,0,29,0,6,4,3,0,0,0,0,0,19,0,3,0,0,3,0,0,3,0,12,0,3,4,0,0,3,0,3,0,15,0,0,0,3,0,0,0,0,0,0,4,36,23,32,17,37,24,38,7,215
SSC22587,3,0,0,3,3,0,5,4,4,21,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,3,0,3,0,10,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,3,0,3,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,5,11,8,6,8,8,9,3,68
SSC22588,0,0,0,0,3,3,0,8,0,15,0,0,0,4,3,3,0,3,0,9,0,0,3,0,9,4,0,3,0,22,0,0,0,0,9,3,0,0,3,14,0,3,0,4,4,3,0,0,0,18,0,5,4,0,0,0,0,0,0,13,0,0,0,0,0,3,0,4,0,5,0,3,0,0,0,4,3,0,0,17,0,0,0,0,0,0,0,0,0,3,0,5,16,10,22,21,9,23,4,115
SSC22589,3,0,3,3,0,5,4,16,0,36,0,0,4,0,3,3,3,3,0,19,0,0,0,0,0,3,0,0,0,4,0,3,3,0,0,0,0,0,0,6,0,0,4,0,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,4,3,0,18,0,0,3,0,3,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,5,7,16,11,10,16,13,26,0,107
SSC22590,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,14
SSC22591,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,6
SSC22592,0,0,0,0,0,0,6,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,3,0,6
SSC22593,0,0,0,4,0,0,3,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,4,0,13
SSC22594,0,3,0,3,0,3,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,6,0,10,0,27
SSC22595,0,3,0,0,0,0,6,14,0,27,0,0,0,0,0,0,0,0,0,10,0,3,0,0,3,0,0,3,0,11,0,3,0,0,0,0,0,0,0,7,0,0,3,0,3,0,0,0,0,5,0,3,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,19,3,4,6,8,6,19,0,69
SSC22596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
SSC22597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
SSC22598,3,6,0,3,4,11,0,46,3,72,0,0,0,3,5,0,3,3,0,12,0,0,6,0,5,7,0,3,0,20,0,0,6,7,0,3,0,0,0,19,0,0,4,0,7,4,0,0,0,14,0,0,0,4,3,0,0,0,0,9,4,0,0,0,3,4,0,3,0,12,0,7,10,7,3,12,4,3,0,40,0,0,0,0,0,0,0,0,0,0,10,17,22,27,21,31,12,57,3,201
SSC22599,0,3,4,5,3,4,5,27,0,56,0,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,6,0,3,4,3,0,0,0,0,0,9,0,4,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,3,15,14,14,7,10,10,36,0,104
SSC22600,0,0,0,0,0,0,0,4,0,7,0,3,0,0,3,0,0,3,0,10,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,0,3,8,0,33
SSC22601,6,7,5,12,37,37,30,71,4,207,18,35,53,45,66,86,37,66,0,393,9,17,20,23,54,90,43,46,4,306,3,39,33,49,20,21,14,9,3,194,8,23,37,29,51,35,9,15,0,208,6,49,19,9,23,15,0,13,3,145,4,3,3,4,16,22,11,5,3,77,0,37,18,15,30,20,4,7,0,134,3,5,7,3,9,9,0,3,4,36,54,212,197,194,311,337,154,234,21,1699
SSC22602,4,5,0,4,0,0,4,5,0,16,0,4,0,0,4,0,0,3,0,10,4,3,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,5,7,5,6,3,3,5,13,0,52
SSC22603,0,0,0,0,5,0,0,5,0,8,0,0,0,0,4,0,0,0,0,12,0,0,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,5,8,8,8,3,11,0,54
SSC22604,0,0,3,0,0,3,0,12,0,18,0,0,3,4,6,3,3,0,0,26,0,0,0,5,4,13,5,8,3,34,0,0,3,3,0,0,0,0,0,9,0,4,3,0,7,3,3,0,0,18,0,5,3,8,0,0,0,0,0,20,0,0,0,6,6,3,0,0,0,15,0,4,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,10,14,23,27,31,16,18,6,153
SSC22605,0,4,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,7,4,3,0,3,0,25
SSC22606,0,3,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,13
SSC22607,18,9,16,26,57,82,69,138,7,420,35,90,112,124,144,186,102,120,7,921,15,27,32,53,104,174,68,90,11,569,17,98,76,68,63,46,31,15,0,417,20,59,79,96,110,72,38,27,0,498,10,99,45,33,29,39,20,22,5,306,8,13,14,18,42,32,18,19,3,167,4,63,33,30,63,40,17,15,3,266,6,3,7,3,4,7,5,7,8,47,132,458,408,456,616,682,373,446,40,3604
SSC22608,0,0,0,0,0,0,0,12,0,14,0,0,0,3,0,3,0,0,0,9,0,0,0,0,0,5,0,0,0,11,0,0,4,0,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,9,0,5,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,0,4,0,8,0,0,0,0,0,0,0,0,0,0,4,9,9,6,3,19,3,18,0,79
SSC22609,0,0,0,0,0,3,0,11,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,6,0,11,3,26
SSC22610,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,3,0,19
SSC22611,0,0,0,0,0,5,0,15,0,25,0,0,3,3,5,0,0,4,0,12,0,0,0,3,4,3,0,0,0,11,0,0,0,0,4,0,0,0,0,7,3,0,0,4,0,0,0,5,0,12,0,4,0,3,0,0,0,3,0,13,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,9,8,18,17,8,5,21,5,101
SSC22612,4,6,4,8,4,9,3,22,3,68,5,16,12,6,15,8,4,4,0,66,4,0,9,11,10,17,3,9,0,58,0,13,10,7,0,0,0,0,0,39,0,7,10,5,4,5,0,4,0,35,3,7,5,3,9,4,3,3,0,37,3,0,0,3,3,0,0,0,0,14,3,3,3,3,3,4,0,3,0,31,0,3,0,0,0,0,0,0,9,10,23,58,56,50,47,44,19,50,10,357
SSC22613,0,0,0,4,9,6,3,8,0,24,3,0,3,8,0,4,3,4,0,39,0,6,3,6,6,9,7,5,0,43,0,13,3,3,3,0,3,4,0,28,0,6,3,3,0,3,0,0,0,23,0,5,8,0,3,0,0,3,0,20,0,0,0,0,3,0,0,3,0,7,0,10,3,3,3,4,0,0,0,28,0,0,0,0,0,0,0,0,0,3,12,45,28,26,27,31,21,24,0,215
SSC22614,16,26,25,41,107,142,95,201,4,666,60,124,127,180,276,359,148,182,8,1463,16,28,24,52,124,154,46,78,4,527,19,123,85,78,54,38,23,23,3,454,27,75,92,94,202,125,56,55,4,734,14,146,65,57,58,62,33,37,10,467,0,17,8,23,42,41,8,16,0,159,3,106,60,45,38,46,15,22,3,336,0,8,0,4,13,10,5,16,25,86,147,655,498,580,923,969,422,625,69,4894
