SA1_7DIGITCODE_2016,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
2146206,8,0,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,21,0,0,0,0,24,41,0,0,0,0,41,14,0,0,0,0,14,16,0,0,0,0,16,3,0,0,0,0,3,3,0,0,0,0,3,116,0,0,0,0,115
2146207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,12,0,0,0,0,12,14,0,0,0,0,14,6,0,0,0,0,6,10,0,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,60,0,0,0,0,60
2146208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,14,0,0,0,0,14,27,0,0,0,0,27,9,0,0,0,0,9,8,0,0,0,0,8,4,0,0,0,0,4,3,0,0,0,0,3,78,0,0,0,0,78
2146209,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,14,23,0,0,0,0,23,30,0,0,0,0,30,11,0,0,0,0,11,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,92,0,0,0,0,97
2146210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,9,8,7,0,0,0,20,37,8,0,0,0,38,4,3,0,0,0,8,3,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,71,22,0,0,0,93
2146211,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,10,13,0,0,0,0,13,23,0,0,0,0,23,10,0,0,0,0,10,7,0,0,0,0,7,7,0,0,0,0,7,6,0,0,0,0,6,68,0,0,0,0,68
2146212,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,4,0,0,0,0,8,9,7,0,0,0,15,24,7,0,0,0,34,14,0,0,0,0,18,0,5,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,69,20,0,0,0,87
2146213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,9,0,0,0,0,9,25,0,0,0,0,30,12,0,0,0,0,12,12,0,0,0,0,12,4,0,0,0,0,4,0,0,0,0,0,0,72,0,0,0,0,71
2146301,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,12,12,0,0,0,0,13,30,3,0,0,0,34,12,0,0,0,0,12,5,0,0,0,0,5,4,0,0,0,0,4,4,0,0,0,0,4,92,9,0,0,0,98
2146302,3,3,0,0,0,8,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,3,4,0,0,0,8,6,10,0,0,0,18,7,12,4,0,0,22,31,38,5,0,0,70,20,20,0,0,0,32,20,18,0,0,0,37,9,7,0,0,0,13,8,5,0,0,0,8,108,112,12,0,0,230
2146303,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,10,13,0,0,0,0,13,19,0,0,0,0,19,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,3,0,0,0,0,3,59,0,0,0,0,59
2146304,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,12,0,0,0,0,12,28,0,0,0,0,28,19,0,0,0,0,19,8,0,0,0,0,8,4,0,0,0,0,4,3,0,0,0,0,3,88,0,0,0,0,88
2146305,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,15,0,0,0,0,15,16,0,0,0,0,14,26,0,0,0,0,26,17,0,0,0,0,17,7,0,0,0,0,7,0,0,0,0,0,0,4,0,0,0,0,4,96,0,0,0,0,96
2146306,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,12,3,0,0,0,11,14,0,0,0,0,13,32,4,0,0,0,31,7,4,0,0,0,13,12,0,0,0,0,16,13,0,0,0,0,13,4,0,0,0,0,10,105,16,0,0,0,125
2146307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,5,0,0,0,0,5,19,0,0,0,0,19,8,0,0,0,0,8,7,0,0,0,0,7,8,0,0,0,0,8,0,0,0,0,0,0,57,0,0,0,0,57
2146308,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,5,14,0,0,0,0,14,20,0,0,0,0,20,17,0,0,0,0,17,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,70,0,0,0,0,72
2146309,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,10,0,0,0,0,10,17,0,0,0,0,17,18,0,0,0,0,18,9,0,0,0,0,9,9,0,0,0,0,9,0,0,0,0,0,0,5,0,0,0,0,5,80,0,0,0,0,80
2146310,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,10,0,0,0,0,10,23,0,0,0,0,23,23,0,0,0,0,23,5,0,0,0,0,5,14,0,0,0,0,14,8,0,0,0,0,8,5,0,0,0,0,5,99,0,0,0,0,99
2146311,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,8,4,0,0,0,0,4,21,0,0,0,0,21,28,0,0,0,0,28,19,0,0,0,0,23,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,94,0,0,0,0,93
2146312,4,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,5,3,0,0,0,0,3,8,0,0,0,0,13,19,3,0,0,0,23,35,4,0,0,0,44,18,0,0,0,0,18,12,0,0,0,0,12,3,0,0,0,0,3,6,0,0,0,0,6,113,8,0,0,0,125
2146313,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,6,0,0,0,0,6,13,0,0,0,0,13,12,0,0,0,0,12,30,0,0,0,0,30,11,0,0,0,0,11,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,88,0,0,0,0,85
2146314,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9,7,0,0,0,0,7,9,0,0,0,0,9,5,0,0,0,0,5,6,0,0,0,0,6,6,0,0,0,0,6,3,0,0,0,0,3,54,0,0,0,0,54
2146315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,6,0,0,0,0,6,18,0,0,0,0,18,22,0,0,0,0,22,3,0,0,0,0,3,7,0,0,0,0,7,3,0,0,0,0,3,8,0,0,0,0,8,86,0,0,0,0,86
2146316,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,10,0,0,0,0,10,21,0,0,0,0,21,23,0,0,0,0,21,10,0,0,0,0,10,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,78,3,0,0,0,83
2146317,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,8,4,0,0,0,15,9,0,0,0,0,6,17,4,0,0,0,21,3,3,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,7,0,0,0,0,7,57,14,0,0,0,70
2146318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,6,3,0,0,0,0,7,10,3,0,0,0,12,16,6,0,0,0,18,12,4,0,0,0,15,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,48,9,4,0,0,67
2146319,5,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,7,16,3,0,0,0,16,20,0,0,0,0,20,4,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,69,6,0,0,0,72
2146320,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,0,0,0,0,18,17,0,0,0,0,17,5,0,0,0,0,5,6,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,3,53,9,0,0,0,60
2146321,3,0,0,0,0,3,7,0,0,0,0,7,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,7,0,0,0,0,7,16,0,0,0,0,16,34,0,0,0,0,34,28,0,0,0,0,28,8,0,0,0,0,8,7,0,0,0,0,7,3,0,0,0,0,3,118,0,0,0,0,118
2146322,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,9,0,0,0,0,9,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,36
2146323,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,3,0,0,0,0,3,9,0,0,0,0,13,15,0,0,0,0,16,30,0,0,0,0,32,15,0,0,0,0,12,9,0,0,0,0,9,3,0,0,0,0,3,0,0,0,0,0,0,82,0,10,0,0,91
2146324,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,3,0,0,0,0,3,10,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,34
2146325,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,13,13,0,0,0,0,13,25,0,0,0,0,28,7,0,0,0,0,7,13,0,0,0,0,13,3,0,0,0,0,3,8,0,0,0,0,8,89,0,0,0,0,93
2146326,6,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,8,10,3,0,0,0,11,15,3,0,0,0,12,14,3,0,0,0,18,15,0,0,0,0,15,14,0,0,0,0,14,4,0,0,0,0,4,3,0,0,0,0,3,76,11,0,0,0,88
2146327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,28,0,0,0,0,28
2146328,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,13,18,0,0,0,0,18,16,0,0,0,0,16,6,0,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,78,0,0,0,0,78
2146329,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,14,0,0,0,0,14,17,0,0,0,0,17,13,0,0,0,0,13,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,59
2146330,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,12,0,0,0,0,12,24,0,0,0,0,24,23,0,0,0,0,23,38,0,0,0,0,38,15,0,0,0,0,15,6,0,0,0,0,6,134,0,0,0,0,134
2146331,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,10,0,0,0,0,6,6,3,0,0,0,13,7,0,0,0,0,12,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,5,0,0,0,42
2146332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,11,4,0,0,0,0,4,12,0,0,0,0,12,4,0,0,0,0,4,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,55,0,0,0,0,55
2146333,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,12,22,0,0,0,0,24,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,4,62,4,0,0,0,65
2146334,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,12,0,0,0,0,12,13,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,38,0,0,0,0,38
2146335,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,0,4,11,0,0,0,0,11,7,0,0,0,0,7,30,0,0,0,0,30,5,0,0,0,0,5,7,0,0,0,0,7,5,0,0,0,0,5,3,0,0,0,0,3,80,0,0,0,0,80
2146336,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,14,0,0,0,0,14,13,0,0,0,0,13,22,0,0,0,0,22,8,0,0,0,0,8,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,65
2146337,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,10,0,0,0,0,10,19,0,0,0,0,19,8,0,0,0,0,8,10,0,0,0,0,10,7,0,0,0,0,7,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,68
2146338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3
2146339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,9,3,0,0,0,7,11,3,0,0,0,12,12,3,0,0,0,15,3,0,0,0,0,3,5,0,0,0,0,5,3,0,0,0,0,3,0,0,0,0,0,3,44,13,0,0,0,57
2146340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,10,0,0,0,0,10,12,0,0,0,0,12,3,0,0,0,0,3,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,33
2146341,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,6,0,0,0,0,6,0,0,0,0,0,3,11,4,0,0,0,11,5,0,0,0,0,5,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,44,5,0,0,0,52
2146342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,12,0,0,0,0,12,9,0,0,0,0,9,14,0,0,0,0,14,6,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0,0,0,54
2146343,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,5,9,0,0,0,0,9,14,0,0,0,0,14,9,3,0,0,0,15,4,0,0,0,0,4,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,60,5,0,0,0,64
2146344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,4,8,0,0,0,0,8,10,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,0,0,29
2146401,4,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,11,21,3,0,0,0,18,34,0,0,0,0,34,19,0,0,0,0,19,12,0,0,0,0,12,7,0,0,0,0,7,3,0,0,0,0,3,112,8,0,0,0,120
2146402,6,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,4,0,0,0,0,0,4,3,0,0,0,0,6,37,6,0,0,0,46,44,6,5,0,0,54,141,3,0,0,0,150,71,0,0,0,0,74,47,0,0,0,0,47,27,0,0,0,0,27,13,0,0,0,0,13,406,14,5,0,3,429
2146403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,13,0,0,0,0,13,17,3,0,0,0,20,30,3,0,0,0,37,25,0,0,0,0,26,12,0,0,0,0,15,4,0,0,0,0,4,8,0,0,0,0,7,124,9,0,0,0,134
2146404,6,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,19,0,0,0,0,17,26,0,0,0,0,26,39,0,0,0,0,39,37,0,0,0,0,40,28,0,0,0,0,26,20,0,0,0,0,20,12,0,0,0,0,12,191,3,0,0,0,195
2146405,3,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,3,0,0,0,4,16,4,0,0,0,15,0,8,0,0,0,8,10,5,0,0,0,12,9,3,0,0,0,12,0,3,0,0,0,4,4,0,0,0,0,4,52,26,0,0,0,78
2146406,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,6,0,0,0,12,4,3,0,0,0,12,6,7,0,0,0,17,9,13,0,0,0,16,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,34,35,0,0,0,71
2146407,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,4,8,5,0,0,0,10,17,3,0,0,0,18,14,11,0,0,0,22,15,7,0,0,0,22,13,0,0,0,0,13,7,0,0,0,0,11,4,0,0,0,0,4,84,30,0,0,0,117
2146408,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,11,13,3,0,0,0,17,5,0,0,0,0,6,36,3,0,0,0,38,26,3,0,0,0,25,13,3,0,0,0,18,10,0,0,0,0,10,8,0,0,0,0,8,115,16,0,0,0,133
2146409,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,6,0,0,0,0,6,12,3,0,0,0,15,5,3,0,0,0,6,8,3,0,0,0,11,9,3,0,0,0,10,4,0,0,0,0,4,55,15,0,0,0,76
2146410,9,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,4,0,0,0,9,13,3,0,0,0,14,25,4,0,0,0,30,15,0,0,0,0,17,32,0,0,0,0,33,19,0,0,0,0,17,0,0,0,0,0,0,116,17,0,0,0,131
2146411,8,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,7,3,0,0,0,0,3,14,3,3,0,0,19,12,0,0,0,0,12,12,0,5,0,0,22,14,0,4,0,0,20,4,0,0,0,0,4,73,4,20,0,0,99
2146412,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,3,0,0,0,13,10,4,0,0,0,19,8,4,0,0,0,18,7,0,0,0,0,9,4,0,0,0,0,8,6,0,0,0,0,7,68,17,0,0,0,78
2146413,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,0,9,11,3,0,0,0,15,6,3,0,0,0,5,11,3,0,0,0,14,0,0,0,0,0,0,7,0,0,0,0,7,48,11,0,0,0,63
2146414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,9
2146415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,16
2146416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2146501,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12,14,3,0,0,0,13,29,12,0,0,0,43,14,7,0,0,0,15,4,0,0,0,0,9,8,0,0,0,0,9,4,0,0,0,0,4,75,22,0,0,0,105
2146502,3,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,8,11,0,3,0,0,16,9,0,3,0,0,16,11,0,0,0,0,11,4,0,0,0,0,6,3,0,0,0,0,3,0,0,0,0,0,0,48,9,6,0,0,60
2146503,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,10,0,4,0,0,10,14,0,3,0,0,21,22,0,0,0,0,19,11,0,0,0,0,11,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,69,0,10,0,0,79
2146504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,7,3,0,0,0,6,19,5,0,0,0,23,11,5,0,0,0,15,21,9,0,0,0,33,8,0,0,0,0,10,9,3,0,0,0,8,4,0,0,0,0,5,5,0,0,0,0,7,88,27,0,0,0,120
2146505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,0,0,6,7,0,0,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,3,26,0,0,0,0,26
2146506,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,3,0,0,0,0,3,10,7,3,0,0,15,23,10,0,0,0,31,50,6,0,0,0,56,27,0,0,0,0,27,9,0,0,0,0,9,11,0,0,0,0,11,4,0,0,0,0,5,149,19,3,0,0,176
2146507,4,0,0,0,0,4,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,9,0,0,0,0,10,27,0,0,0,0,34,34,3,0,0,0,38,12,0,0,0,0,12,6,3,0,0,0,13,4,0,0,0,0,4,5,0,0,0,0,5,110,8,0,0,0,125
2146508,4,0,0,0,0,8,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,4,21,0,0,0,0,21,31,0,0,0,0,31,32,6,0,0,0,37,16,0,0,0,0,16,14,0,0,0,0,14,7,0,0,0,0,7,0,0,0,0,0,0,133,8,0,0,0,141
2146509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,4,12,0,0,0,0,12,9,0,3,0,0,10,13,0,0,0,0,13,15,0,0,0,0,15,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,58,0,3,0,0,61
2146510,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,8,8,0,0,0,0,5,7,0,0,0,0,9,17,0,0,0,0,23,7,0,0,0,0,8,8,3,0,0,0,10,4,0,0,0,0,4,0,0,0,0,0,0,60,5,0,0,0,71
2146511,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,10,0,0,0,0,10,14,4,0,0,0,15,25,3,0,0,0,32,15,0,0,0,0,15,3,0,0,0,0,3,3,0,0,0,0,5,3,0,0,0,0,6,79,5,0,0,0,85
