SA1_7DIGITCODE_2016,P_EducTrain_GD_GC,P_EducTrain_BD,P_EducTrain_AdD_D,P_EducTrain_Cert,P_EducTrain_ID_NS,P_EducTrain_ToT,P_HealthCareSocA_PD,P_HealthCareSocA_GD_GC,P_HealthCareSocA_BD,P_HealthCareSocA_AdD_D,P_HealthCareSocA_Cert,P_HealthCareSocA_ID_NS,P_HealthCareSocA_ToT,P_ArtRecServ_PD,P_ArtRecServ_GD_GC,P_ArtRecServ_BD,P_ArtRecServ_AdD_D,P_ArtRecServ_Cert,P_ArtRecServ_ID_NS,P_ArtRecServ_ToT,P_OthServ_PD,P_OthServ_GD_GC,P_OthServ_BD,P_OthServ_AdD_D,P_OthServ_Cert,P_OthServ_ID_NS,P_OthServ_ToT,P_ID_NS_PD,P_ID_NS_GD_GC,P_ID_NS_BD,P_ID_NS_AdD_D,P_ID_NS_Cert,P_ID_NS_ID_NS,P_ID_NS_ToT,P_ToT_PD,P_ToT_GD_GC,P_ToT_BD,P_ToT_AdD_D,P_ToT_Cert,P_ToT_ID_NS,P_ToT_ToT
2142508,0,3,3,0,0,11,3,0,8,0,3,0,14,0,0,3,3,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,11,3,41,12,16,3,91
2142509,0,3,0,0,0,14,3,3,7,5,3,0,16,0,0,0,0,0,0,6,0,0,0,3,0,0,3,0,0,0,0,0,0,3,13,9,49,24,14,3,110
2142510,0,11,3,7,0,22,4,4,9,9,3,0,27,0,0,6,0,0,0,6,0,0,0,6,3,0,12,3,0,3,0,0,0,11,25,11,88,35,49,8,220
2142511,4,8,0,0,0,17,0,0,5,7,3,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,12,5,51,15,16,0,103
2142512,0,3,0,0,0,10,6,0,13,3,3,0,26,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,30,5,59,17,19,4,130
2142513,0,3,0,0,0,13,0,0,5,0,4,3,22,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,3,0,0,0,5,20,0,43,13,16,4,110
2142514,0,12,4,0,0,19,3,0,5,3,3,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,4,0,0,11,20,6,55,31,33,4,146
2142515,0,5,0,0,0,13,3,0,7,5,0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,16,4,41,7,16,8,92
2142516,0,3,0,0,0,9,11,0,10,4,3,0,28,0,0,3,0,0,0,3,0,0,0,0,3,0,7,3,3,0,0,0,0,11,30,6,54,21,19,10,142
2142517,0,3,0,0,0,8,4,0,0,0,4,0,14,0,0,3,0,0,0,3,0,0,0,0,9,0,8,0,0,0,0,0,0,3,13,6,36,12,23,6,92
2142518,0,7,0,0,0,12,0,5,6,5,0,0,15,0,0,0,0,0,0,0,0,0,3,3,0,0,4,3,0,0,0,0,0,4,18,5,50,10,14,7,103
2142519,0,6,0,0,0,8,7,3,9,4,3,0,27,0,0,0,0,0,0,6,0,0,0,0,0,0,0,3,0,3,0,0,0,13,27,8,46,16,20,4,116
2142520,0,3,3,0,0,9,3,0,14,3,3,3,31,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,0,0,0,0,6,17,9,58,20,28,3,142
2142521,0,3,0,0,0,13,4,0,12,3,3,0,18,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,3,3,0,0,0,6,18,9,54,19,16,0,117
2142522,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3,13,5,37,13,15,7,87
2142523,0,5,3,0,0,15,8,0,6,0,7,0,23,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,8,0,3,0,11,29,3,64,25,25,3,147
2142524,0,11,3,0,0,18,0,0,4,3,3,0,17,0,0,0,0,0,0,4,0,0,0,0,3,0,5,0,0,0,0,3,0,5,21,3,52,20,21,3,117
2142525,0,9,3,0,0,21,4,0,16,7,0,0,27,0,0,0,0,0,0,3,0,0,0,3,0,0,3,3,0,3,0,3,0,11,29,8,69,35,35,7,187
2142526,0,3,7,0,0,14,3,0,12,3,4,0,29,0,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,0,17,0,53,17,25,0,119
2142527,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,21,3,32,11,4,4,74
2142528,3,4,4,3,0,11,4,0,12,3,4,0,26,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,28,4,56,29,21,7,152
2142529,0,6,0,3,0,12,3,0,4,0,0,3,13,0,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,8,0,0,0,7,14,0,47,12,16,4,99
2142530,0,6,0,0,0,15,8,0,6,3,4,0,26,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,37,3,56,18,23,10,146
2142531,0,4,0,0,0,9,0,0,3,3,0,0,11,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,3,42,11,18,3,87
2142532,0,7,0,0,0,15,11,4,11,3,0,0,27,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,3,30,5,72,22,20,7,161
2142533,0,3,0,0,0,4,4,0,3,5,3,0,19,0,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,3,24,3,56,13,26,8,126
2142534,0,0,0,0,0,7,3,0,6,0,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,26,13,12,0,74
2142535,0,9,0,0,0,16,3,0,9,0,0,0,16,0,0,3,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,3,0,4,12,3,41,17,16,0,99
2142601,3,17,8,0,3,34,5,6,20,5,0,0,31,0,0,0,0,4,0,6,0,0,5,3,7,0,7,3,0,5,5,4,0,19,48,15,108,47,34,6,266
2142602,3,4,0,0,0,17,3,5,5,4,0,3,18,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,3,0,0,3,7,24,14,53,31,20,8,149
2142603,0,12,3,0,0,20,7,0,5,4,8,0,22,0,0,0,0,0,0,0,0,0,3,4,0,0,6,4,0,0,3,3,0,9,25,12,64,25,29,6,159
2142604,3,7,0,0,0,26,3,0,15,8,6,0,28,0,0,3,0,0,0,3,0,0,4,3,4,0,8,3,0,3,0,0,0,4,30,16,76,33,49,5,208
2142605,3,3,5,0,0,17,0,0,11,3,5,0,20,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,3,16,5,41,19,24,3,111
2142606,3,15,0,0,3,26,6,3,5,4,4,0,30,0,0,3,0,0,0,6,0,0,0,3,4,0,6,0,0,0,3,0,0,7,20,11,88,35,40,8,212
2142607,0,8,0,0,0,13,4,0,4,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,11,12,7,34,24,27,0,112
2142608,3,5,5,3,0,22,5,4,7,3,0,0,21,0,0,0,0,0,0,3,0,0,0,3,0,0,5,0,0,4,0,4,0,7,19,11,51,29,38,9,154
2142609,3,13,3,3,0,35,0,0,5,10,4,0,23,0,0,3,0,0,0,3,0,0,0,0,3,0,3,0,0,0,3,3,0,9,16,10,86,34,52,4,201
2142610,3,5,0,0,0,15,0,3,9,0,5,0,19,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,0,3,0,5,14,7,57,23,49,7,154
2142611,3,3,3,0,0,8,0,0,3,5,10,4,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,6,31,24,39,4,107
2142612,3,11,0,0,0,24,7,0,10,7,0,0,22,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,3,0,3,0,4,27,6,64,25,36,12,172
2142613,0,9,4,0,0,24,0,0,13,6,5,0,25,0,0,3,0,4,0,4,0,0,0,0,4,3,12,0,0,0,0,0,0,4,27,11,95,28,29,8,198
2142614,3,11,4,0,0,26,0,0,3,3,4,0,23,0,0,3,0,0,0,4,0,0,0,0,6,0,6,0,0,0,0,0,0,3,18,13,56,30,41,6,159
2142615,3,9,5,0,0,18,3,3,15,3,3,0,29,0,0,0,0,0,0,3,0,0,4,0,3,0,14,0,0,3,3,3,5,8,24,8,83,38,38,11,205
2142616,3,10,0,0,0,23,0,0,9,4,0,0,18,0,0,0,0,0,0,3,4,0,0,0,3,0,5,0,0,0,0,0,3,7,18,3,51,16,29,9,118
2142617,0,12,0,4,0,16,0,0,6,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,4,0,0,3,7,20,6,62,15,30,3,143
2142618,3,10,4,0,0,22,4,0,15,10,3,0,30,0,0,0,4,0,0,3,0,0,0,3,4,0,7,3,0,5,0,0,0,12,34,6,82,42,29,13,197
2142619,0,12,3,0,0,13,0,3,3,0,0,0,14,0,0,0,0,3,0,4,0,0,0,4,0,0,6,0,0,0,0,3,0,3,20,10,57,18,20,0,119
2142620,3,7,4,0,0,24,5,0,4,5,3,0,16,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,3,26,10,56,29,21,6,151
2142621,4,13,0,3,0,30,3,0,15,3,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,0,0,0,3,16,9,74,32,25,3,163
2142622,0,3,4,0,0,11,6,0,8,10,0,0,25,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,5,24,0,53,25,20,6,129
2142623,0,4,0,0,0,9,5,0,10,11,4,0,28,0,0,0,0,0,0,3,0,0,0,0,6,0,9,0,0,3,0,3,0,8,10,11,57,23,40,3,141
2142624,3,11,3,0,0,20,0,0,13,5,8,0,28,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,6,0,11,18,9,76,34,45,11,188
2142625,3,3,3,0,0,11,6,0,4,0,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,4,19,4,45,19,24,10,114
2142626,0,3,0,3,0,10,3,0,3,5,0,0,9,0,0,3,0,0,0,3,0,0,3,0,0,0,5,0,0,0,0,0,0,0,7,5,31,10,14,4,77
2142627,0,11,6,0,0,19,3,0,11,0,4,0,27,0,0,0,3,0,0,3,0,0,0,3,8,0,9,0,0,3,7,0,0,12,24,7,73,35,37,11,181
2142628,3,6,0,0,0,22,6,0,15,5,0,0,30,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,3,22,3,59,24,28,9,149
2142629,3,7,0,3,0,28,6,0,12,6,0,3,23,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,3,0,0,0,0,27,10,56,20,34,7,155
2142630,0,7,7,0,0,14,3,6,3,3,0,0,10,0,0,5,3,0,0,9,0,0,0,0,3,0,5,0,0,0,0,0,0,0,13,7,48,19,21,5,113
2142631,0,8,0,0,0,17,0,0,6,3,3,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,9,4,38,10,27,3,89
2142632,0,6,3,3,0,23,3,3,10,5,3,3,30,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,3,0,0,0,7,24,9,73,40,26,6,181
2142633,3,4,0,0,0,16,8,3,10,4,0,0,22,0,0,5,0,0,0,3,0,0,3,0,4,0,3,0,0,3,0,0,0,3,27,11,69,23,24,3,161
2142634,0,6,0,3,0,17,3,6,7,3,0,0,16,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,0,3,0,3,6,18,7,51,19,16,8,122
2142701,3,8,0,0,0,15,5,0,4,7,4,0,24,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,3,0,0,10,7,55,23,27,7,123
2142702,4,13,0,0,0,24,0,4,7,3,3,0,19,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,0,3,0,0,0,3,16,8,45,21,25,7,116
2142703,7,8,0,3,0,20,3,0,8,5,3,0,28,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,5,0,0,0,7,21,14,72,34,47,9,191
2142704,0,6,0,3,0,17,3,0,13,3,3,0,19,0,0,0,0,0,0,3,0,0,4,0,3,0,10,0,0,0,0,3,3,3,16,3,65,34,28,4,152
2142705,5,5,4,3,0,19,3,3,3,4,3,0,18,0,0,0,0,0,0,3,5,0,0,0,3,0,6,0,0,4,0,0,0,5,24,16,56,23,33,4,155
2142706,0,8,3,3,0,18,0,0,5,3,3,0,12,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,0,0,0,4,10,0,46,29,29,3,120
2142707,3,20,3,0,4,29,7,0,16,5,5,0,40,0,0,0,0,0,0,4,0,0,3,0,3,0,9,0,0,3,4,0,0,6,22,14,101,32,45,13,232
2142708,0,9,0,0,0,15,0,0,7,3,4,0,24,0,0,3,0,0,0,7,0,0,0,3,0,0,10,0,0,0,0,0,0,4,6,6,57,23,28,3,129
2142709,3,13,6,0,0,34,3,7,19,5,8,0,40,0,0,0,0,3,0,9,0,0,0,0,3,0,9,4,0,3,5,0,3,16,33,12,103,53,48,9,260
2142710,5,9,3,0,0,29,4,3,8,4,5,3,29,0,0,3,0,0,0,4,0,0,4,0,3,0,7,0,0,3,3,0,0,6,27,15,79,37,53,9,210
2142711,0,6,0,0,0,11,0,0,13,6,0,0,20,0,0,3,0,0,0,4,0,0,3,0,4,0,9,3,0,0,0,0,0,7,17,6,54,26,24,3,132
2142712,0,7,0,0,0,23,5,3,17,0,6,0,31,0,0,3,0,0,0,3,0,0,0,0,5,0,15,3,0,4,3,0,0,8,33,7,96,30,40,8,213
2142713,0,7,4,0,0,12,3,6,3,3,0,4,25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,19,15,35,15,25,7,119
2142714,0,5,0,3,0,24,0,0,8,11,0,0,24,0,0,3,0,3,0,6,0,0,0,0,6,0,6,0,0,0,3,4,0,8,25,4,63,37,51,3,186
2142715,5,5,3,0,0,22,0,0,7,5,6,0,17,0,0,0,0,0,0,0,0,0,0,0,4,0,6,4,0,0,0,0,3,4,19,12,53,30,43,6,160
2142716,3,0,3,3,0,14,5,0,6,3,3,0,21,0,0,0,0,0,0,4,0,0,0,3,3,0,4,0,0,0,0,3,0,3,16,8,52,19,25,5,127
2142717,3,14,0,4,0,32,6,0,11,8,3,0,38,0,0,0,0,4,0,4,3,0,5,0,3,0,11,0,0,3,0,0,0,5,33,6,93,37,55,9,233
2142718,0,12,0,0,0,12,5,0,8,0,3,0,23,0,0,3,0,0,0,6,0,0,0,0,6,0,5,0,0,0,3,0,3,6,11,3,81,27,33,10,171
2142719,4,3,3,0,0,12,0,0,12,5,3,0,22,0,0,4,0,0,0,4,0,0,0,3,4,0,6,0,0,0,0,4,0,5,9,15,56,25,35,4,149
2142720,0,5,0,0,4,9,3,0,3,3,0,0,11,0,0,0,0,3,0,3,0,0,0,0,6,0,6,0,0,0,0,0,0,3,14,6,38,18,27,4,105
2142721,3,3,0,0,0,15,3,0,3,4,0,0,17,0,0,0,5,0,0,7,0,0,0,0,9,0,9,0,0,0,0,0,0,3,20,6,51,15,44,5,142
2142722,5,10,9,3,0,23,7,4,15,3,3,0,29,0,0,0,0,0,0,3,0,0,4,0,3,0,3,0,0,0,4,0,0,3,17,17,66,43,41,3,186
2142723,0,10,4,0,0,13,3,0,12,5,0,0,19,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,5,11,13,48,26,25,4,127
2142724,3,7,0,3,0,19,9,3,7,3,7,0,30,0,0,4,3,0,0,3,0,0,5,0,9,0,13,0,0,0,0,6,3,11,30,9,92,52,52,10,243
2142725,4,8,3,3,0,24,0,0,9,7,9,0,28,0,0,0,0,0,0,4,0,0,3,0,3,0,10,0,0,4,0,4,0,11,23,8,71,33,60,10,204
2142726,3,8,0,0,0,19,0,0,8,3,4,0,19,0,0,0,0,0,0,3,0,0,0,3,3,0,7,0,0,3,0,0,3,4,9,13,57,27,37,3,145
2142727,3,0,0,0,0,7,0,0,3,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,7,9,19,9,25,0,65
2142728,6,10,0,0,0,24,10,0,8,3,3,0,19,0,0,3,0,0,0,8,0,0,0,0,0,0,3,0,0,0,0,3,0,3,23,15,67,27,30,4,157
2142801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
2142802,5,15,3,0,0,28,5,0,17,5,0,0,32,0,0,3,0,0,0,3,0,0,0,3,3,0,8,0,0,0,0,0,3,6,39,14,74,46,37,11,220
2142803,0,7,4,0,0,17,3,0,16,3,3,0,30,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,7,22,5,73,33,29,6,173
2142804,4,14,3,3,0,33,8,0,11,3,4,0,24,0,0,7,0,3,0,10,0,0,0,0,7,0,6,0,0,0,0,0,0,4,26,15,83,31,52,6,203
2142805,0,0,0,0,0,5,0,0,3,3,3,0,11,0,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,0,0,0,0,8,0,13,11,18,0,54
2142806,3,7,0,0,0,19,5,0,5,0,8,0,28,0,0,0,0,0,0,0,0,0,0,3,3,0,5,0,0,0,0,4,0,3,23,6,42,27,44,7,152
2142807,3,7,0,0,0,21,5,0,18,6,3,0,34,0,0,4,0,0,0,7,0,0,4,0,3,0,10,0,0,3,0,0,0,5,27,7,61,24,30,0,159
2142808,6,17,4,3,0,35,3,3,18,4,10,0,44,6,0,8,0,0,0,9,0,0,0,0,4,0,4,0,0,4,3,3,0,11,44,18,127,36,59,7,296
2142809,3,6,0,0,0,13,11,0,15,13,10,0,39,0,0,0,0,3,0,4,0,0,0,0,0,0,4,0,0,3,4,0,5,15,24,7,59,37,54,7,195
2142810,4,7,3,0,0,21,6,5,14,4,3,0,27,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,3,0,0,0,7,28,12,83,25,26,3,182
2142811,5,10,4,0,0,24,0,0,7,9,3,0,21,0,0,3,4,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,3,7,20,9,53,23,21,6,133
2142812,5,3,3,0,0,18,3,3,9,4,0,0,19,0,0,4,0,0,0,3,0,0,0,0,3,0,5,0,0,0,0,3,0,10,20,15,45,29,26,3,140
2142813,7,8,3,0,0,25,3,4,8,0,3,0,15,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,14,9,40,16,17,8,92
2142814,3,3,3,3,0,22,5,4,9,16,4,0,38,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,7,35,18,63,35,36,6,190
2142815,3,12,0,8,0,32,6,9,16,9,6,0,42,0,0,3,0,3,0,9,0,0,0,0,3,3,9,0,0,7,0,3,0,14,26,22,92,35,48,6,227
2142816,3,5,4,0,0,16,3,0,12,9,3,0,34,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,8,25,19,60,30,25,0,160
2142817,8,13,0,0,0,32,6,0,17,3,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,4,19,13,77,27,43,0,179
2142818,8,13,0,0,0,34,5,0,20,7,4,3,34,0,0,3,3,0,0,3,3,0,0,0,0,0,6,0,0,0,0,0,0,0,44,17,88,20,18,6,192
2142819,3,14,0,0,0,28,6,0,14,7,0,0,37,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,4,4,0,0,11,40,10,98,33,47,4,235
2142820,0,5,0,0,0,14,3,0,9,3,3,0,13,0,0,0,0,0,0,5,0,0,0,3,0,0,5,0,0,5,0,3,0,5,18,3,55,26,30,6,143
2142821,3,8,0,5,0,26,7,3,6,3,7,3,27,0,0,3,0,0,0,5,0,0,0,6,0,0,5,0,0,3,3,0,0,3,24,16,54,36,42,5,175
2142822,3,13,4,4,0,31,3,3,16,4,5,0,24,0,0,0,0,0,0,3,0,0,0,0,4,0,8,0,0,0,0,0,0,0,18,13,62,26,38,0,158
2142823,4,5,0,0,0,15,6,7,10,11,0,0,31,0,3,0,0,0,0,0,0,0,4,0,5,0,10,0,0,4,0,0,0,4,20,13,69,32,30,5,168
2142824,3,6,3,0,0,14,0,0,13,3,0,0,23,0,0,3,0,0,0,6,3,0,0,0,0,0,3,0,0,0,0,0,0,0,11,11,40,19,13,0,94
2142825,0,7,4,0,0,16,0,0,8,5,3,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,0,39,24,16,4,95
2142826,3,8,0,0,0,16,3,0,9,3,3,0,22,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,26,8,51,18,23,4,127
2142827,5,3,5,0,0,15,9,0,15,3,5,6,42,0,0,0,0,0,0,3,0,0,3,3,7,0,11,0,0,3,0,0,3,8,24,11,66,35,51,9,200
2142828,0,3,0,0,0,9,3,0,9,5,6,0,20,0,0,0,0,0,0,0,0,0,4,0,3,0,10,0,0,3,3,0,3,6,12,0,28,16,31,8,97
2142829,7,3,4,3,0,23,5,0,8,0,5,0,22,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,7,0,0,11,20,11,45,18,30,3,133
2142830,0,3,3,4,0,19,4,3,11,8,3,0,26,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,4,14,6,49,29,38,3,134
2142831,6,29,7,4,4,74,7,8,34,5,7,3,68,0,5,4,4,0,0,16,3,0,4,3,10,0,19,3,0,7,6,3,4,17,89,30,221,72,77,15,506
2142832,3,20,3,7,0,49,10,3,18,3,8,0,46,0,0,0,3,0,0,5,4,0,3,0,0,0,8,6,0,6,0,3,0,15,79,17,139,40,74,7,363
2142833,0,4,0,0,0,16,3,3,9,7,5,0,26,0,0,0,0,3,0,5,0,0,3,0,3,0,11,0,0,3,0,0,0,4,24,6,51,29,31,3,146
2142834,7,23,3,3,0,41,7,8,12,0,3,0,34,0,0,5,0,0,0,4,0,0,3,3,0,0,8,0,0,5,0,0,0,3,25,15,106,34,36,6,224
2142835,7,6,0,0,0,20,5,0,4,3,0,0,15,0,0,6,0,3,0,6,0,0,0,6,3,0,10,0,0,0,3,0,0,3,26,7,49,23,28,3,133
2142836,6,17,0,0,0,25,3,3,15,4,7,0,36,0,0,0,0,3,0,0,0,0,0,0,3,0,6,0,0,3,0,0,0,3,23,9,72,24,52,11,185
2142837,3,3,3,0,0,16,9,3,4,6,5,0,30,3,0,3,0,0,0,9,0,0,3,0,0,0,3,0,0,5,4,0,0,4,19,5,63,36,32,15,169
2142838,0,0,3,0,0,4,0,0,3,3,5,0,17,0,0,4,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,3,5,3,23,18,24,5,80
2142839,4,10,0,3,0,27,0,4,10,8,0,0,19,0,3,0,0,3,0,5,0,0,6,0,4,0,11,0,0,0,0,3,3,9,14,11,80,31,50,4,196
2142840,5,0,8,7,0,24,9,0,17,9,4,0,41,0,0,4,3,0,0,6,0,0,0,3,0,0,3,0,0,0,0,3,0,11,31,14,69,40,50,9,215
2142901,0,8,6,3,0,23,4,3,17,5,6,3,34,0,0,4,3,0,0,8,0,0,0,3,3,0,5,0,0,0,0,0,0,3,27,14,67,30,39,9,174
2142902,5,24,7,5,0,56,13,6,15,5,0,0,45,0,0,6,3,0,0,9,0,0,3,3,0,0,9,0,0,3,0,0,0,3,57,34,110,45,32,3,278
2142903,10,12,0,0,0,27,3,5,7,6,3,0,23,0,0,5,0,0,0,5,0,0,3,0,0,0,6,0,0,0,0,0,0,4,19,20,61,27,28,0,158
2142904,7,13,4,0,0,32,4,3,15,3,10,0,33,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,7,3,0,0,12,31,17,78,32,49,7,216
2142905,6,16,3,3,0,43,3,3,14,10,12,0,35,0,0,3,0,0,0,7,0,0,0,0,4,0,3,0,0,3,0,0,0,3,25,11,85,30,56,3,219
2142906,0,5,3,3,0,19,3,0,4,8,0,0,23,0,0,0,0,0,0,3,0,0,0,5,0,0,11,0,0,3,0,4,0,6,22,3,51,40,30,5,151
2142907,4,6,4,0,0,22,0,0,7,0,4,0,9,0,0,3,0,0,0,3,4,0,0,0,4,0,6,0,0,3,3,0,0,6,24,8,48,31,34,4,147
2142908,3,10,0,0,0,14,5,0,10,5,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,3,9,3,58,12,20,5,113
2142909,8,14,4,0,0,36,3,3,18,0,8,0,30,0,0,5,0,0,0,9,0,0,0,3,3,0,6,0,0,11,4,3,0,17,22,20,120,33,42,3,253
2142910,6,9,0,0,0,17,3,3,7,4,5,0,25,0,0,0,0,3,0,4,0,0,0,0,0,0,4,0,0,3,0,0,0,4,7,15,53,21,35,4,137
2142911,7,15,0,0,0,30,7,3,22,4,3,0,32,0,0,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,4,42,19,103,28,47,8,242
2142912,0,3,0,0,0,9,3,0,10,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,0,3,0,0,0,8,19,4,52,19,16,9,116
2142913,5,7,0,0,0,26,3,0,10,3,4,0,14,0,0,3,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,4,0,3,21,12,43,14,21,7,119
2142914,3,4,3,0,0,15,3,3,13,0,6,0,25,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,9,0,0,0,9,23,15,60,24,44,4,171
2142915,3,3,0,0,3,12,3,3,12,3,5,0,19,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,5,0,0,0,10,14,7,50,15,21,4,110
2142916,3,11,0,4,0,28,5,4,20,0,3,0,35,0,0,4,3,0,0,8,0,0,0,0,3,0,7,3,0,3,0,0,0,13,38,25,96,32,40,0,221
2142917,4,12,0,0,0,26,3,3,9,3,3,0,23,0,3,4,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,3,28,22,90,31,25,5,195
2142918,0,11,0,0,0,18,0,0,6,3,0,0,12,0,0,3,0,0,0,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9,8,53,28,25,7,140
2142919,0,7,0,0,0,18,3,0,8,4,0,0,20,0,0,10,0,0,0,8,0,0,3,3,0,0,5,0,0,0,3,0,0,9,34,12,88,25,33,11,196
2142920,3,15,7,0,0,34,4,3,17,6,0,0,34,3,0,0,0,0,0,3,0,3,0,0,0,0,9,0,0,3,0,3,0,8,29,22,75,34,31,10,202
2142921,0,15,0,4,0,31,4,3,23,3,0,0,36,0,0,0,0,0,0,3,3,0,3,0,4,0,12,3,0,7,0,0,0,11,39,13,113,31,34,14,233
2142922,3,13,3,4,3,30,4,0,16,9,0,0,29,0,0,6,0,0,0,6,3,0,0,0,3,0,10,3,0,5,3,0,0,13,37,9,92,45,37,8,226
2142923,4,19,5,3,0,40,7,3,14,0,0,0,24,0,0,3,3,0,0,6,0,0,0,0,3,0,3,0,0,4,0,3,0,9,33,12,92,21,38,4,204
2142924,0,7,6,4,0,12,0,3,19,3,0,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,11,16,52,21,21,7,123
2142925,3,10,0,0,0,24,0,3,5,7,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,7,33,28,31,3,117
2143001,4,19,3,3,3,44,0,5,20,4,14,0,52,0,0,0,0,0,0,4,0,0,0,6,18,0,19,0,0,0,0,3,0,3,12,13,74,53,123,5,284
