SA1_CODE_2021,P_650_799_15_19_yrs,P_650_799_20_24_yrs,P_650_799_25_34_yrs,P_650_799_35_44_yrs,P_650_799_45_54_yrs,P_650_799_55_64_yrs,P_650_799_65_74_yrs,P_650_799_75_84_yrs,P_650_799_85ov,P_650_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_3499_15_19_yrs,P_3000_3499_20_24_yrs,P_3000_3499_25_34_yrs,P_3000_3499_35_44_yrs,P_3000_3499_45_54_yrs,P_3000_3499_55_64_yrs,P_3000_3499_65_74_yrs,P_3000_3499_75_84_yrs,P_3000_3499_85ov,P_3000_3499_Tot,P_3500_more_15_19_yrs,P_3500_more_20_24_yrs,P_3500_more_25_34_yrs,P_3500_more_35_44_yrs,P_3500_more_45_54_yrs,P_3500_more_55_64_yrs,P_3500_more_65_74_yrs,P_3500_more_75_84_yrs,P_3500_more_85ov,P_3500_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
21103145034,0,0,5,0,3,5,4,0,0,18,0,3,3,3,7,4,3,0,0,29,0,3,8,16,5,9,0,0,0,33,0,0,13,5,4,3,0,0,0,26,0,0,9,0,0,3,0,0,0,17,0,0,0,5,0,0,0,0,0,15,0,0,8,10,0,6,0,0,0,24,0,0,3,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,4,0,5,0,12,10,17,67,71,40,45,27,20,3,315
21103145035,0,6,7,0,0,0,0,0,0,22,0,3,11,12,3,10,0,0,0,37,0,0,7,9,3,4,0,0,0,28,0,4,5,6,3,10,0,0,0,28,0,0,8,6,0,0,0,0,0,20,0,0,6,3,4,0,0,0,0,13,0,0,3,3,3,6,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,0,0,0,12,10,18,71,51,34,33,24,9,3,262
21103145036,0,11,10,7,3,3,0,0,0,36,0,0,7,5,8,0,4,0,0,33,0,6,10,9,6,7,0,0,0,37,0,4,6,8,8,3,0,0,0,36,0,0,8,7,3,4,0,0,0,18,0,0,5,4,4,3,0,0,0,15,0,0,4,8,3,3,4,0,0,23,0,0,0,3,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,12,0,0,10,0,3,3,0,3,0,18,29,28,65,64,70,50,47,30,5,393
21103145037,0,3,6,0,0,8,8,4,0,21,3,4,7,3,9,3,13,0,0,36,0,0,11,3,6,5,3,0,0,35,0,0,6,4,6,3,0,0,0,18,0,0,4,12,4,4,0,0,0,24,0,0,0,0,0,4,4,0,0,9,0,0,0,6,5,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,5,0,6,20,20,38,39,37,58,77,22,7,328
21103145038,0,0,0,3,0,6,4,0,0,17,0,0,13,0,3,0,4,0,0,28,0,3,12,9,6,9,0,0,0,40,0,0,12,7,0,6,0,0,0,32,0,0,6,6,6,0,0,0,0,21,0,0,3,8,0,0,0,0,0,10,0,0,12,13,5,0,0,0,0,27,0,0,0,3,0,0,0,0,0,11,0,0,3,5,0,0,0,0,0,4,0,3,6,0,8,0,0,0,0,15,18,20,75,62,37,45,35,15,5,307
21103145101,3,10,29,18,13,8,13,3,0,94,0,15,26,28,20,8,10,3,0,119,6,12,44,25,35,16,8,4,0,146,0,5,29,42,24,11,6,0,0,120,0,3,16,38,22,20,7,0,0,106,0,3,21,40,22,11,0,0,0,96,0,0,22,91,42,15,4,0,0,178,0,0,6,17,11,0,0,0,0,29,0,0,0,24,16,13,0,0,0,61,10,3,4,9,9,7,4,7,0,46,92,97,253,406,267,166,145,69,9,1513
21103145102,5,4,0,0,8,3,0,0,0,27,0,0,0,4,10,3,4,0,0,24,0,0,9,7,5,12,7,0,0,40,0,0,0,4,3,0,5,0,0,21,0,0,5,6,4,10,0,0,0,23,0,0,4,5,0,6,0,3,0,21,0,0,6,7,20,14,4,0,0,61,0,0,5,4,3,0,0,0,0,13,0,0,0,8,7,8,3,0,0,25,0,0,3,0,0,3,3,0,0,14,31,18,42,57,68,93,61,32,6,417
21103145103,0,6,3,0,4,3,8,14,8,42,0,0,0,6,4,0,5,10,3,25,0,4,6,0,5,4,0,10,3,35,0,0,6,0,3,4,0,6,3,21,0,0,4,4,0,0,3,5,0,15,0,0,0,0,0,3,0,3,0,11,0,0,0,3,4,3,0,3,4,20,0,0,0,0,3,0,0,0,0,6,0,0,0,0,5,5,0,0,0,8,0,0,0,3,0,0,4,26,44,72,10,24,37,16,37,30,55,142,110,454
21103145104,0,0,4,12,8,4,11,8,3,50,3,3,14,0,7,8,3,5,3,46,0,3,14,9,3,12,4,3,0,43,0,0,14,14,6,7,0,0,0,48,0,0,15,4,6,0,0,0,0,35,0,0,10,5,0,0,0,0,0,13,0,0,11,14,8,0,0,0,0,35,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,5,9,4,4,4,0,3,10,37,27,20,112,79,73,63,74,85,98,639
21103145105,0,5,6,4,4,4,9,4,0,45,0,3,16,10,8,4,3,0,0,48,0,0,18,5,11,7,9,0,0,52,0,0,5,9,0,5,0,0,0,22,0,0,13,3,5,7,5,0,0,37,0,0,5,3,0,0,0,0,0,11,0,0,9,16,16,14,0,0,0,55,0,0,5,8,0,0,0,0,0,10,0,0,0,0,7,0,0,0,0,4,0,3,4,8,3,4,3,0,0,29,19,33,108,95,74,80,84,48,25,557
21103145106,0,0,7,9,3,0,0,0,0,25,0,7,9,15,8,8,0,0,0,41,0,4,18,6,7,6,6,0,0,49,0,0,8,9,6,6,3,0,0,37,0,0,12,9,8,6,0,0,0,29,0,0,3,9,6,3,0,0,0,18,0,0,3,13,4,6,0,0,0,26,0,0,0,0,3,0,0,0,0,3,0,0,3,3,0,0,0,0,0,6,0,0,8,0,3,0,4,0,3,23,22,31,86,90,74,47,47,25,7,425
21103145107,0,0,5,3,8,0,5,4,0,27,0,7,10,8,5,8,5,0,0,43,0,4,14,12,9,6,5,0,0,45,0,0,7,0,5,4,0,3,0,25,0,0,7,3,0,3,0,0,0,18,0,0,3,4,0,7,0,0,0,11,0,0,11,11,6,4,0,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4,3,0,4,9,8,3,5,6,0,32,28,33,70,73,49,51,57,39,4,403
21103145108,0,3,3,4,0,0,4,3,0,21,0,6,5,3,4,0,0,0,0,22,0,6,11,10,0,5,8,3,0,37,0,0,11,8,4,5,0,3,0,30,0,0,10,3,4,0,0,0,0,21,0,0,7,6,5,0,0,0,0,24,0,0,10,14,6,9,0,0,0,34,0,0,3,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,0,5,12,3,0,4,0,0,0,21,25,30,93,66,45,40,30,29,9,361
21103145109,0,3,0,3,3,0,6,0,0,20,0,6,4,3,6,4,0,0,0,24,0,5,5,4,0,8,4,3,0,26,0,0,7,4,0,0,0,0,0,18,0,0,8,10,3,3,0,0,0,28,0,0,5,7,0,3,0,0,0,14,0,0,4,9,5,4,0,0,0,20,0,0,4,7,3,0,0,0,0,11,0,0,0,5,3,0,0,0,0,6,0,0,0,0,0,0,0,3,0,14,14,15,50,65,39,43,43,37,7,316
21103145110,0,3,0,4,3,0,0,0,6,17,0,4,3,0,3,0,0,3,0,13,0,7,0,0,3,0,3,0,0,17,0,3,4,0,6,6,3,0,0,25,0,0,4,5,8,0,0,0,0,18,0,0,3,3,3,0,0,0,0,8,0,0,8,9,13,4,0,0,0,36,0,0,0,0,6,0,0,4,0,7,0,0,0,0,3,3,0,0,0,5,0,0,0,0,0,0,4,0,0,3,21,24,30,40,54,25,21,16,8,251
21103145111,0,0,5,0,5,3,3,7,0,16,0,0,6,3,9,5,0,0,0,23,0,6,13,6,9,8,0,0,4,43,0,0,8,0,0,3,0,0,0,26,0,0,4,10,3,0,0,0,0,20,0,0,5,4,9,6,0,0,0,19,0,0,6,11,4,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,6,15,20,54,52,40,44,46,25,7,299
21103145112,0,3,0,7,9,0,3,0,0,25,0,0,3,5,9,3,0,3,0,20,0,0,3,0,4,7,3,0,0,30,0,0,12,10,5,3,0,0,0,28,0,0,7,0,6,0,0,0,0,15,0,0,0,3,3,0,0,0,0,4,0,0,6,6,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,8,0,0,14,22,18,43,48,43,39,37,18,8,276
21103145113,0,8,0,16,8,3,3,5,0,43,0,5,12,7,7,9,3,0,0,54,0,7,21,15,9,13,5,3,0,72,0,3,15,11,15,7,3,0,0,55,0,3,10,11,9,10,0,0,0,45,0,0,10,26,8,12,0,0,0,50,0,0,12,17,17,8,5,0,0,61,0,0,0,0,4,0,0,0,0,13,0,0,0,3,7,0,0,0,0,15,4,3,7,8,0,9,10,3,0,40,53,47,116,137,112,98,72,43,13,696
21103145114,0,0,0,4,10,0,8,3,0,24,0,0,4,11,10,9,7,6,0,43,0,7,6,7,8,0,4,0,0,28,0,0,11,9,11,4,0,0,0,38,0,0,7,0,6,4,5,0,0,25,0,0,4,6,12,4,0,0,0,22,0,0,4,13,17,6,0,0,0,44,0,0,0,5,0,0,0,0,0,10,0,0,0,8,4,0,0,0,0,17,0,0,4,0,0,0,0,0,0,13,31,22,46,83,75,55,53,26,4,394
21103145115,0,3,0,7,0,3,8,0,0,20,0,0,0,0,3,5,7,9,0,26,0,0,3,6,3,9,9,0,0,35,0,3,6,3,3,0,0,0,0,23,0,0,3,4,6,5,3,0,0,22,0,0,3,4,7,3,0,0,0,20,0,0,0,8,9,8,3,0,0,38,0,0,0,3,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,7,28,22,32,48,48,64,73,30,0,343
21103145116,0,0,4,0,5,4,11,9,6,36,0,4,8,5,3,8,5,0,0,33,0,8,11,5,7,9,4,6,0,51,0,4,11,3,8,8,0,0,0,43,0,0,11,4,4,0,3,0,0,30,0,0,0,4,9,10,3,0,0,23,0,0,4,12,15,17,0,5,0,44,0,0,0,6,5,0,0,0,0,10,0,0,0,8,7,4,0,0,0,21,0,0,4,7,4,0,5,0,0,15,32,38,62,65,76,77,67,42,8,468
21103145117,0,0,7,9,5,4,4,3,0,26,0,6,0,3,6,6,0,5,0,24,0,5,7,7,5,5,0,0,0,29,0,0,9,6,9,6,0,0,0,25,0,0,12,4,3,6,0,0,0,25,0,0,5,3,9,0,0,0,0,13,0,0,5,13,6,5,0,0,0,26,0,0,3,4,0,0,0,0,0,10,0,0,0,3,6,0,0,0,0,4,0,0,5,9,10,4,4,4,3,39,19,24,62,69,67,59,52,34,19,409
21103145118,0,0,8,0,0,3,0,4,0,18,0,6,7,8,9,4,5,0,4,50,0,3,10,10,3,0,0,0,0,33,0,0,12,10,3,10,0,0,0,38,0,0,3,4,4,6,0,0,0,23,0,0,7,3,3,0,0,0,0,19,0,0,9,3,8,10,0,0,0,32,0,0,0,4,4,0,0,0,0,8,0,0,0,0,8,0,0,0,0,10,3,4,6,5,3,0,0,0,0,26,31,33,85,68,75,53,39,26,10,427
21103145119,0,0,0,3,0,3,6,0,0,19,0,0,0,4,0,3,8,0,0,22,0,0,5,5,11,10,0,3,0,30,0,0,3,0,10,12,0,0,0,22,0,0,0,5,4,5,0,0,0,16,0,0,7,4,3,3,0,0,0,14,0,0,0,5,7,3,0,0,0,16,0,0,0,4,0,3,0,0,0,9,0,0,0,3,4,3,0,0,0,10,0,0,0,4,0,0,0,3,0,10,26,19,21,37,59,64,42,30,0,303
21103145120,0,3,0,4,6,3,4,0,0,31,0,0,4,5,4,0,3,0,0,23,0,0,9,10,3,3,3,0,0,33,0,5,3,3,3,6,0,0,0,20,0,0,3,3,6,3,0,0,0,18,0,0,0,10,3,0,0,0,0,15,0,0,4,16,7,3,4,0,0,33,0,0,0,0,8,0,0,0,0,13,0,0,4,5,3,0,0,0,0,11,3,3,3,6,3,0,0,0,0,12,30,16,47,81,68,33,64,15,6,367
21103145121,0,7,5,3,7,3,5,7,0,37,3,7,6,3,8,3,4,3,0,37,0,4,9,14,8,9,0,0,0,43,0,5,6,5,12,4,0,0,0,34,0,4,5,9,7,4,0,0,0,31,0,0,4,7,15,5,0,0,0,31,0,0,11,14,14,6,0,0,0,42,0,0,6,5,0,0,0,0,0,12,0,0,0,4,3,0,0,0,0,13,0,0,6,0,0,0,0,0,0,14,37,42,70,75,96,50,35,40,6,449
21103145122,0,3,0,0,4,5,3,0,0,13,0,0,0,0,0,8,3,3,0,15,0,0,3,0,5,6,4,0,0,24,0,0,3,0,9,3,4,0,0,17,0,0,0,0,8,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,3,15,3,0,0,0,25,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,18,13,14,4,45,38,31,14,7,188
21103145123,0,0,0,4,3,10,7,3,0,33,0,0,5,5,4,3,0,0,0,28,0,6,14,6,8,11,0,0,0,44,0,8,8,9,8,6,0,0,0,38,0,0,10,7,3,3,0,0,0,26,0,0,10,3,5,3,3,0,0,29,0,0,11,15,11,10,0,0,0,48,0,0,0,5,4,0,0,0,0,8,0,0,0,10,6,0,0,0,0,15,0,0,3,5,5,0,4,8,0,27,37,48,84,90,68,70,60,53,8,513
21103145124,0,3,4,4,4,0,0,0,0,17,0,3,12,4,3,0,9,12,6,55,0,3,4,3,0,4,3,20,19,66,0,0,9,8,0,7,0,0,0,25,0,0,0,0,6,0,0,0,0,15,0,0,0,5,0,0,0,0,0,14,0,0,0,9,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,0,0,0,9,3,0,3,0,4,0,0,0,0,12,29,20,54,48,42,27,30,41,34,313
21103145125,3,8,3,4,7,6,3,0,0,34,0,9,3,4,3,9,5,6,0,31,0,9,6,3,10,3,3,3,0,31,0,5,5,8,3,7,9,3,0,38,0,0,9,4,6,6,0,0,0,29,0,0,6,4,9,3,0,0,0,19,0,0,7,13,3,3,3,0,0,29,0,0,0,5,3,0,0,0,0,8,0,0,5,0,5,5,0,0,0,18,0,0,5,4,0,0,5,5,0,11,27,38,53,57,55,68,75,49,10,432
21103145126,0,0,0,0,0,0,8,21,13,40,0,0,0,0,0,0,0,9,16,22,0,0,0,0,0,0,4,3,5,14,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,3,0,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,12,18,33,0,0,0,0,0,9,47,158,160,375
21103145201,0,3,9,4,10,0,3,4,0,32,0,0,18,4,5,8,5,4,0,51,0,0,19,17,9,6,0,0,0,57,0,0,15,7,5,3,0,0,0,35,0,4,23,9,14,11,0,0,0,52,0,0,9,15,4,6,0,0,0,37,0,0,18,12,11,4,3,0,0,45,0,0,4,0,3,0,0,0,0,3,0,0,3,4,0,3,0,0,0,6,0,0,11,6,5,4,0,0,0,24,27,24,137,98,87,76,63,43,15,563
21103145202,0,4,4,9,0,3,0,0,0,17,0,5,5,4,8,4,11,0,0,32,0,0,4,3,8,5,4,0,0,21,0,3,8,9,5,4,3,4,0,31,0,0,3,8,9,0,0,0,0,26,0,0,9,5,0,3,0,0,0,20,0,0,0,16,10,14,0,0,0,45,0,0,0,5,0,4,0,0,0,13,0,0,0,3,0,3,0,0,0,9,0,4,0,0,7,7,0,4,0,20,21,21,52,70,61,64,47,24,5,369
21103145203,0,8,4,9,4,7,6,0,0,29,0,0,9,3,6,4,0,4,0,17,0,3,10,3,3,6,0,0,0,23,0,0,10,4,6,0,3,0,0,25,0,0,3,3,3,0,3,0,0,20,0,0,0,4,0,4,0,0,0,7,0,0,3,8,7,3,4,0,0,20,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,12,10,23,46,52,32,47,46,24,7,282
21103145204,0,0,0,10,0,7,6,0,0,28,0,0,8,5,0,0,3,0,0,18,0,0,7,6,0,5,0,0,0,19,0,0,8,7,10,0,0,0,0,22,0,0,6,3,3,0,0,0,0,16,0,0,0,3,0,3,0,0,0,9,0,0,4,12,0,4,0,0,0,16,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,4,0,0,0,5,0,0,4,3,0,4,0,4,0,8,8,5,44,67,28,31,28,22,9,252
21103145205,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,4,3,0,0,20,0,4,4,0,3,3,0,0,0,16,0,0,4,3,3,0,0,0,0,16,0,0,0,0,3,6,0,0,0,8,0,0,8,3,4,4,0,0,0,9,0,0,5,6,5,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,4,6,0,9,13,13,32,26,32,24,21,13,6,184
21103145206,0,0,4,0,0,4,0,0,0,8,0,0,0,8,6,0,0,0,0,19,0,0,5,7,3,6,0,4,0,25,0,0,5,12,6,7,0,0,0,21,0,0,8,0,3,0,0,0,0,7,0,0,0,4,0,0,0,0,0,7,0,0,15,8,10,3,0,0,0,33,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,7,0,0,0,3,3,0,0,0,0,7,17,12,63,56,45,28,19,11,7,256
21103145207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21103145208,0,6,0,5,4,4,5,0,0,19,0,6,4,4,7,3,0,0,0,24,0,0,9,6,14,6,5,0,0,34,0,5,6,7,5,5,4,0,0,23,0,0,6,8,0,3,0,0,0,21,0,0,5,0,3,0,0,0,0,9,0,0,3,11,3,7,0,0,0,21,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,4,0,0,0,8,4,0,0,0,13,25,24,55,52,60,50,26,6,6,295
21103145209,0,4,3,3,3,4,9,9,3,43,0,3,8,11,9,0,7,3,3,42,0,0,0,0,9,9,4,0,0,29,0,0,0,5,7,0,0,0,0,23,0,5,6,5,20,6,4,7,0,45,0,0,0,19,7,3,0,0,0,29,0,0,4,23,24,9,5,0,0,65,0,0,0,3,0,0,0,0,0,8,0,0,0,11,11,4,0,0,0,25,0,0,5,0,0,0,0,0,0,3,49,32,40,105,109,64,57,46,15,507
21103145210,0,4,0,4,6,11,10,5,0,33,3,3,7,3,5,12,3,0,0,38,0,7,11,11,15,9,3,3,0,49,0,4,13,12,12,3,5,0,0,39,0,0,9,0,10,7,3,0,0,34,0,0,6,3,5,0,0,0,0,19,0,0,3,14,8,5,0,0,0,26,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,7,4,0,0,0,0,18,33,29,65,67,79,64,61,23,11,436
21103145211,0,5,4,7,3,8,0,0,0,17,0,5,4,3,4,0,6,0,0,25,0,0,3,0,4,4,0,4,0,25,0,0,4,8,4,3,0,0,0,27,0,0,4,0,5,0,0,0,0,9,0,0,0,4,0,0,0,0,0,9,0,0,6,8,9,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,8,4,3,7,3,11,6,0,0,0,26,21,25,37,50,59,34,33,9,3,270
21103145212,0,5,0,0,5,3,0,0,0,20,0,0,8,8,0,4,3,0,0,18,0,0,3,0,9,5,4,0,0,21,0,0,9,6,0,6,0,0,0,19,0,0,7,4,0,3,0,0,0,22,0,0,3,0,3,0,0,0,0,10,0,0,4,3,5,6,4,0,0,23,0,0,0,4,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,10,14,55,44,39,45,35,17,9,255
21103145213,0,0,0,5,3,0,0,0,0,14,0,3,6,4,3,5,0,0,0,24,0,0,4,3,0,0,0,0,0,15,0,0,0,5,5,0,0,0,0,15,0,0,3,6,5,5,0,0,0,16,0,0,0,7,8,4,0,0,0,21,0,0,8,13,10,6,0,0,0,29,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,12,12,31,55,33,33,30,23,0,228
21104126901,3,4,0,5,0,0,4,0,0,18,0,3,4,6,0,12,3,0,0,30,0,0,7,10,3,8,0,0,0,34,0,4,6,4,6,3,3,0,0,30,0,0,4,7,0,8,4,0,0,24,0,0,4,6,3,3,0,0,0,17,0,0,7,13,16,6,0,0,0,37,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,3,8,0,0,3,3,0,23,27,31,47,76,46,54,48,32,13,371
21104126902,0,0,3,4,4,9,4,6,0,34,0,0,9,3,5,4,5,6,0,43,0,10,6,11,14,10,3,4,0,58,0,5,13,17,4,5,0,0,0,41,0,4,9,7,0,5,5,0,0,21,0,0,5,7,5,7,6,0,0,27,0,0,13,20,20,7,0,0,0,57,0,0,3,6,3,0,0,0,0,14,0,0,5,3,6,4,0,0,0,20,3,4,10,0,3,0,6,0,0,30,42,55,86,115,83,75,52,49,10,561
21104126903,0,0,0,5,0,0,4,5,0,16,0,0,4,0,5,3,4,0,4,26,0,0,6,4,3,5,3,0,0,24,0,0,9,9,0,4,0,0,0,20,0,0,3,7,4,3,0,0,0,22,0,0,0,5,4,0,0,0,0,12,0,0,9,15,4,10,0,0,0,35,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,0,0,0,14,17,22,56,59,46,54,42,27,10,327
21104126904,0,0,0,3,0,8,3,0,0,21,0,0,3,0,8,7,4,0,0,26,0,0,3,4,6,5,0,0,0,25,0,0,9,0,8,3,4,0,0,19,0,0,4,4,0,0,0,0,0,19,0,0,3,0,0,4,0,0,0,10,0,0,3,3,7,0,0,0,0,22,0,0,0,6,0,0,0,0,0,7,0,0,0,7,12,0,0,0,0,18,0,0,0,0,0,0,4,7,3,18,25,20,48,38,53,50,47,55,21,350
21104126905,0,0,0,0,4,0,9,3,0,17,0,3,8,0,4,9,6,3,0,32,0,4,3,0,5,11,3,5,0,35,0,0,0,4,9,9,0,0,3,19,0,0,5,5,10,10,0,0,0,25,0,0,3,7,4,0,0,0,0,14,0,0,0,3,10,0,0,0,0,26,0,0,0,0,0,4,0,0,0,9,0,0,0,5,4,4,0,0,0,9,0,0,6,3,0,4,0,5,0,16,25,30,42,38,66,64,47,32,15,364
21104126906,0,0,0,0,10,9,0,0,0,24,0,3,8,5,4,3,3,0,0,31,0,7,9,4,5,5,4,5,0,35,0,0,6,4,7,4,0,0,0,18,0,3,3,0,6,6,0,3,0,14,0,0,3,6,4,0,0,0,0,15,0,0,0,5,3,0,0,0,0,6,0,0,0,3,3,0,0,0,0,6,0,0,0,3,4,6,0,0,0,9,3,0,4,6,7,0,4,3,3,39,36,37,54,48,71,70,61,42,18,450
21104126907,0,4,0,7,4,6,7,0,0,29,0,4,0,0,5,9,6,3,0,23,0,3,11,5,11,5,0,6,0,37,0,4,9,12,5,8,5,0,0,34,0,0,8,3,3,5,4,0,0,29,0,0,0,7,6,0,5,0,0,15,0,0,10,13,15,5,0,0,0,45,0,0,4,4,4,0,0,0,0,11,0,0,0,7,4,0,0,0,0,16,0,0,6,0,3,0,9,5,0,28,30,37,51,74,86,58,46,51,12,450
21104126908,0,0,10,3,3,9,5,0,0,24,0,3,11,6,6,6,0,5,0,54,0,3,15,4,6,9,0,5,0,42,0,5,7,4,8,0,0,6,0,35,0,0,3,5,7,5,0,0,0,22,0,0,4,4,8,3,0,0,0,18,0,0,4,13,14,12,0,0,0,44,0,0,0,4,3,9,0,3,0,12,0,0,0,3,3,6,0,0,0,13,0,0,6,7,4,5,15,8,6,45,31,28,87,72,81,105,59,75,24,558
21104126909,0,0,3,3,4,0,5,0,0,17,0,0,6,4,0,4,0,0,0,15,0,4,3,6,7,4,4,0,0,18,0,6,5,6,4,0,0,0,0,14,0,0,9,9,0,4,0,0,0,16,0,0,3,8,7,0,0,0,0,18,0,0,8,5,3,3,0,0,0,22,0,0,0,3,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,13,25,55,61,42,33,37,10,9,290
21104126910,0,0,4,3,0,0,0,0,0,12,0,0,6,4,6,3,0,0,0,23,0,0,8,4,3,7,3,0,0,30,0,0,4,6,0,6,0,0,0,14,0,0,6,3,3,0,0,0,0,18,0,0,3,9,3,6,0,0,0,20,0,0,10,16,3,4,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,10,4,3,3,0,5,23,17,18,64,68,45,53,39,26,17,345
