game_id,season,season_type,game_date,game_date_time,team_id,team_uid,team_slug,team_location,team_name,team_abbreviation,team_display_name,team_short_display_name,team_color,team_alternate_color,team_logo,team_home_away,team_score,team_winner,assists,blocks,defensive_rebounds,fast_break_points,field_goal_pct,field_goals_made,field_goals_attempted,flagrant_fouls,fouls,free_throw_pct,free_throws_made,free_throws_attempted,largest_lead,offensive_rebounds,points_in_paint,steals,team_turnovers,technical_fouls,three_point_field_goal_pct,three_point_field_goals_made,three_point_field_goals_attempted,total_rebounds,total_technical_fouls,total_turnovers,turnover_points,turnovers,opponent_team_id,opponent_team_uid,opponent_team_slug,opponent_team_location,opponent_team_name,opponent_team_abbreviation,opponent_team_display_name,opponent_team_short_display_name,opponent_team_color,opponent_team_alternate_color,opponent_team_logo,opponent_team_score
401433610,2022,3,2022-05-01,2022-05-01T17:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,89,FALSE,21,7,38,8,33.3,28,84,0,25,75,15,20,8,10,20,8,0,0,36,18,50,48,0,18,27,18,15,s:40~l:46~t:15,milwaukee-bucks,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,https://a.espncdn.com/i/teamlogos/nba/500/mil.png,101
401430212,2022,3,2022-04-25,2022-04-25T23:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,116,TRUE,26,4,35,14,47.2,42,89,0,28,81.8,18,22,15,10,44,3,0,0,40,14,35,45,0,13,18,13,17,s:40~l:46~t:17,brooklyn-nets,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,000000,ffffff,https://a.espncdn.com/i/teamlogos/nba/500/bkn.png,112
401430211,2022,3,2022-04-23,2022-04-23T23:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,109,TRUE,26,3,21,25,50,42,84,0,19,92.9,13,14,15,13,50,13,0,0,30.8,12,39,34,0,14,25,14,17,s:40~l:46~t:17,brooklyn-nets,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,000000,ffffff,https://a.espncdn.com/i/teamlogos/nba/500/bkn.png,103
401430210,2022,3,2022-04-20,2022-04-20T23:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,114,TRUE,27,4,29,12,52,39,75,0,27,80.6,25,31,12,7,44,7,0,0,35.5,11,31,36,0,14,8,14,17,s:40~l:46~t:17,brooklyn-nets,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,000000,ffffff,https://a.espncdn.com/i/teamlogos/nba/500/bkn.png,107
401429890,2022,3,2022-04-17,2022-04-17T19:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,115,TRUE,24,5,29,21,47.2,42,89,0,24,79.2,19,24,15,14,56,12,1,0,36.4,12,33,43,0,15,14,14,17,s:40~l:46~t:17,brooklyn-nets,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,000000,ffffff,https://a.espncdn.com/i/teamlogos/nba/500/bkn.png,114
401361042,2022,2,2022-04-10,2022-04-10T23:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,139,TRUE,34,2,42,15,54.5,54,99,0,20,100,13,13,33,14,68,5,0,0,37.5,18,48,56,0,15,14,15,29,s:40~l:46~t:29,memphis-grizzlies,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,https://a.espncdn.com/i/teamlogos/nba/500/mem.png,110
401361017,2022,2,2022-04-07,2022-04-07T23:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,121,FALSE,30,4,36,9,49.4,43,87,0,15,73.7,14,19,5,8,34,8,0,1,42,21,50,44,1,16,22,16,15,s:40~l:46~t:15,milwaukee-bucks,Milwaukee,Bucks,MIL,Milwaukee Bucks,Bucks,003813,f0ebd2,https://a.espncdn.com/i/teamlogos/nba/500/mil.png,127
401361012,2022,2,2022-04-06,2022-04-07T00:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,117,TRUE,29,6,34,16,48.9,43,88,0,18,63.6,14,22,27,8,46,11,2,0,45.9,17,37,42,0,13,7,11,4,s:40~l:46~t:4,chicago-bulls,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,https://a.espncdn.com/i/teamlogos/nba/500/chi.png,94
401360985,2022,2,2022-04-03,2022-04-03T17:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,144,TRUE,39,5,32,32,61.5,56,91,0,20,69.2,9,13,43,7,60,6,1,0,52.3,23,44,39,0,8,9,7,27,s:40~l:46~t:27,washington-wizards,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,https://a.espncdn.com/i/teamlogos/nba/500/wsh.png,102
401360972,2022,2,2022-04-01,2022-04-01T23:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,128,TRUE,29,4,29,11,54.2,45,83,0,19,92.9,26,28,10,11,62,7,1,0,36.4,12,33,40,0,16,24,15,11,s:40~l:46~t:11,indiana-pacers,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,https://a.espncdn.com/i/teamlogos/nba/500/ind.png,123
401360958,2022,2,2022-03-30,2022-03-30T23:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,98,FALSE,27,1,36,16,41.2,35,85,0,22,73.9,17,23,7,8,48,9,1,2,29.7,11,37,44,2,18,18,17,14,s:40~l:46~t:14,miami-heat,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,https://a.espncdn.com/i/teamlogos/nba/500/mia.png,106
401360946,2022,2,2022-03-28,2022-03-28T23:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,112,FALSE,23,7,41,11,41.1,39,95,0,15,78.6,22,28,11,16,52,5,1,1,30,12,40,57,1,17,26,16,28,s:40~l:46~t:28,toronto-raptors,Toronto,Raptors,TOR,Toronto Raptors,Raptors,CE0F41,061922,https://a.espncdn.com/i/teamlogos/nba/500/tor.png,115
401360935,2022,2,2022-03-27,2022-03-27T22:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,134,TRUE,27,5,35,18,56.3,49,87,0,20,90.5,19,21,28,10,56,7,0,0,43.6,17,39,45,0,13,15,13,16,s:40~l:46~t:16,minnesota-timberwolves,Minnesota,Timberwolves,MIN,Minnesota Timberwolves,Timberwolves,0E3764,c4ced3,https://a.espncdn.com/i/teamlogos/nba/500/min.png,112
401360906,2022,2,2022-03-23,2022-03-23T23:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,125,TRUE,37,10,31,13,59.5,50,84,0,20,85.7,6,7,32,8,56,8,1,0,52.8,19,36,39,0,13,10,12,26,s:40~l:46~t:26,utah-jazz,Utah,Jazz,UTAH,Utah Jazz,Jazz,06143F,fff21f,https://a.espncdn.com/i/teamlogos/nba/500/utah.png,97
401360897,2022,2,2022-03-21,2022-03-22T00:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,132,TRUE,22,7,36,6,51.2,44,86,0,18,85.3,29,34,26,6,56,8,1,0,37.5,15,40,42,0,9,19,8,25,s:40~l:46~t:25,oklahoma-city-thunder,Oklahoma City,Thunder,OKC,Oklahoma City Thunder,Thunder,C67C03,f05133,https://a.espncdn.com/i/teamlogos/nba/500/okc.png,123
401360887,2022,2,2022-03-20,2022-03-21T00:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,124,TRUE,29,6,33,7,57.3,47,82,0,18,100,11,11,28,5,44,4,1,2,47.5,19,40,38,2,9,16,8,7,s:40~l:46~t:7,denver-nuggets,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,https://a.espncdn.com/i/teamlogos/nba/500/den.png,104
401360871,2022,2,2022-03-18,2022-03-19T02:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,126,TRUE,33,1,37,20,56.1,46,82,0,23,70.6,12,17,29,6,48,11,0,2,55,22,40,43,2,13,10,13,23,s:40~l:46~t:23,sacramento-kings,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,https://a.espncdn.com/i/teamlogos/nba/500/sac.png,97
401360861,2022,2,2022-03-16,2022-03-17T02:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,110,TRUE,23,4,45,6,46.9,38,81,1,15,86.4,19,22,24,8,40,4,0,0,37.5,15,40,53,0,10,7,10,9,s:40~l:46~t:9,golden-state-warriors,Golden State,Warriors,GS,Golden State Warriors,Warriors,003da5,fdb927,https://a.espncdn.com/i/teamlogos/nba/500/gs.png,88
401360833,2022,2,2022-03-13,2022-03-13T19:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,92,FALSE,16,3,34,2,37.5,33,88,0,12,89.5,17,19,13,11,46,8,0,2,24.3,9,37,45,2,11,13,11,6,s:40~l:46~t:6,dallas-mavericks,Dallas,Mavericks,DAL,Dallas Mavericks,Mavericks,0C479D,c4ced3,https://a.espncdn.com/i/teamlogos/nba/500/dal.png,95
401360816,2022,2,2022-03-11,2022-03-12T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,114,TRUE,23,3,34,15,46.7,42,90,0,19,80,24,30,18,13,68,10,0,1,18.8,6,32,47,1,9,7,9,8,s:40~l:46~t:8,detroit-pistons,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,https://a.espncdn.com/i/teamlogos/nba/500/det.png,103
401360800,2022,2,2022-03-09,2022-03-10T00:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,115,TRUE,30,8,31,14,49.5,46,93,0,20,78.6,11,14,21,16,56,10,0,2,32.4,12,37,47,2,11,11,11,30,s:40~l:46~t:30,charlotte-hornets,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,1D1060,008ca8,https://a.espncdn.com/i/teamlogos/nba/500/cha.png,101
401360779,2022,2,2022-03-06,2022-03-06T18:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,126,TRUE,25,7,27,21,48.2,40,83,0,19,76.3,29,38,8,10,40,9,0,0,47.2,17,36,37,0,10,13,10,17,s:40~l:46~t:17,brooklyn-nets,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,000000,ffffff,https://a.espncdn.com/i/teamlogos/nba/500/bkn.png,120
401360759,2022,2,2022-03-03,2022-03-04T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,120,TRUE,33,7,36,6,51.7,46,89,0,15,80,12,15,17,15,44,4,0,0,43.2,16,37,51,0,14,18,14,29,s:40~l:46~t:29,memphis-grizzlies,Memphis,Grizzlies,MEM,Memphis Grizzlies,Grizzlies,5D76A8,7399c6,https://a.espncdn.com/i/teamlogos/nba/500/mem.png,107
401360746,2022,2,2022-03-01,2022-03-02T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,107,TRUE,27,8,36,6,47,39,83,1,20,94.7,18,19,14,11,46,4,2,0,31.4,11,35,47,0,14,15,12,1,s:40~l:46~t:1,atlanta-hawks,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,000000,https://a.espncdn.com/i/teamlogos/nba/500/atl.png,98
401360733,2022,2,2022-02-27,2022-02-27T22:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,107,FALSE,25,9,28,10,42.9,39,91,0,13,85,17,20,5,12,44,5,0,3,27.9,12,43,40,3,10,14,10,11,s:40~l:46~t:11,indiana-pacers,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,https://a.espncdn.com/i/teamlogos/nba/500/ind.png,128
401360724,2022,2,2022-02-26,2022-02-26T17:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,113,TRUE,31,6,27,6,47.7,42,88,0,21,90.5,19,21,12,10,56,5,0,1,38.5,10,26,37,1,10,11,10,8,s:40~l:46~t:8,detroit-pistons,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,https://a.espncdn.com/i/teamlogos/nba/500/det.png,104
401360709,2022,2,2022-02-24,2022-02-25T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,129,TRUE,28,3,40,23,54.1,46,85,0,20,74.1,20,27,29,8,54,9,1,1,40.5,17,42,48,1,14,16,13,17,s:40~l:46~t:17,brooklyn-nets,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,000000,ffffff,https://a.espncdn.com/i/teamlogos/nba/500/bkn.png,106
401360694,2022,2,2022-02-16,2022-02-17T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,111,FALSE,29,6,28,12,54.5,42,77,0,14,77.8,14,18,8,2,54,8,2,0,40.6,13,32,30,0,17,20,15,8,s:40~l:46~t:8,detroit-pistons,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,https://a.espncdn.com/i/teamlogos/nba/500/det.png,112
401360688,2022,2,2022-02-15,2022-02-16T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,135,TRUE,28,10,44,20,56.1,46,82,0,25,81.8,18,22,51,7,36,2,2,1,55.6,25,45,51,1,11,19,9,20,s:40~l:46~t:20,philadelphia-76ers,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/phi.png,87
401360675,2022,2,2022-02-13,2022-02-13T19:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,105,TRUE,21,6,42,18,42.4,36,85,0,15,81.5,22,27,13,12,50,5,0,0,28.9,11,38,54,0,12,11,12,1,s:40~l:46~t:1,atlanta-hawks,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,000000,https://a.espncdn.com/i/teamlogos/nba/500/atl.png,95
401360661,2022,2,2022-02-11,2022-02-12T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,108,TRUE,24,8,36,14,39.6,38,96,0,20,73.3,22,30,8,18,54,13,0,0,27,10,37,54,0,12,13,12,7,s:40~l:46~t:7,denver-nuggets,Denver,Nuggets,DEN,Denver Nuggets,Nuggets,0860A8,fdb927,https://a.espncdn.com/i/teamlogos/nba/500/den.png,102
401360636,2022,2,2022-02-08,2022-02-09T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,126,TRUE,32,8,41,16,54.9,50,91,0,14,75,12,16,35,11,64,6,1,0,35,14,40,52,0,14,14,13,17,s:40~l:46~t:17,brooklyn-nets,Brooklyn,Nets,BKN,Brooklyn Nets,Nets,000000,ffffff,https://a.espncdn.com/i/teamlogos/nba/500/bkn.png,91
401360625,2022,2,2022-02-06,2022-02-06T23:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,116,TRUE,29,6,39,15,45.5,45,99,0,17,92.9,13,14,33,16,58,9,2,1,28.3,13,46,55,1,16,16,14,19,s:40~l:46~t:19,orlando-magic,Orlando,Magic,ORL,Orlando Magic,Magic,0860A8,c4ced3,https://a.espncdn.com/i/teamlogos/nba/500/orl.png,83
401360607,2022,2,2022-02-04,2022-02-05T00:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,102,TRUE,23,9,44,7,45.1,37,82,0,17,76,19,25,24,11,42,4,1,2,32.1,9,28,55,2,14,8,13,8,s:40~l:46~t:8,detroit-pistons,Detroit,Pistons,DET,Detroit Pistons,Pistons,FA002C,006bb6,https://a.espncdn.com/i/teamlogos/nba/500/det.png,93
401360594,2022,2,2022-02-02,2022-02-03T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,113,TRUE,31,5,36,10,51.2,42,82,0,21,88.2,15,17,12,6,44,9,1,1,38.9,14,36,42,1,19,21,18,30,s:40~l:46~t:30,charlotte-hornets,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,1D1060,008ca8,https://a.espncdn.com/i/teamlogos/nba/500/cha.png,107
401360581,2022,2,2022-01-31,2022-02-01T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,122,TRUE,24,6,35,13,52.4,44,84,0,15,66.7,18,27,32,9,40,9,0,0,38.1,16,42,44,0,10,8,10,14,s:40~l:46~t:14,miami-heat,Miami,Heat,MIA,Miami Heat,Heat,000000,000000,https://a.espncdn.com/i/teamlogos/nba/500/mia.png,92
401360564,2022,2,2022-01-29,2022-01-30T00:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,107,TRUE,31,7,37,13,53.1,43,81,0,19,63.6,7,11,20,6,48,6,1,0,34.1,14,41,43,0,15,17,14,3,s:40~l:46~t:3,new-orleans-pelicans,New Orleans,Pelicans,NO,New Orleans Pelicans,Pelicans,002a5c,b4975a,https://a.espncdn.com/i/teamlogos/nba/500/no.png,97
401360556,2022,2,2022-01-28,2022-01-29T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,92,FALSE,15,8,36,6,34.9,30,86,0,25,92.6,25,27,3,16,38,5,2,1,19.4,7,36,52,1,18,24,16,1,s:40~l:46~t:1,atlanta-hawks,Atlanta,Hawks,ATL,Atlanta Hawks,Hawks,002B5C,000000,https://a.espncdn.com/i/teamlogos/nba/500/atl.png,108
401360536,2022,2,2022-01-25,2022-01-26T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,128,TRUE,32,6,50,12,49.5,51,103,0,12,85.7,6,7,60,17,56,6,0,1,44.4,20,45,67,1,11,11,11,23,s:40~l:46~t:23,sacramento-kings,Sacramento,Kings,SAC,Sacramento Kings,Kings,393996,8e9090,https://a.espncdn.com/i/teamlogos/nba/500/sac.png,75
401360518,2022,2,2022-01-23,2022-01-23T20:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,116,TRUE,26,3,46,4,44.4,40,90,0,16,81,17,21,32,11,38,5,0,0,48.7,19,39,57,0,13,11,13,27,s:40~l:46~t:27,washington-wizards,Washington,Wizards,WSH,Washington Wizards,Wizards,0E3764,e31837,https://a.espncdn.com/i/teamlogos/nba/500/wsh.png,87
401360507,2022,2,2022-01-21,2022-01-22T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,105,FALSE,25,7,34,18,45.1,37,82,0,24,87,20,23,11,8,42,7,1,2,29.7,11,37,42,2,12,18,11,22,s:40~l:46~t:22,portland-trail-blazers,Portland,Trail Blazers,POR,Portland Trail Blazers,Trail Blazers,000000,bac3c9,https://a.espncdn.com/i/teamlogos/nba/500/por.png,109
401360490,2022,2,2022-01-19,2022-01-20T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,102,FALSE,27,3,30,5,43.3,39,90,0,20,76.9,10,13,6,8,40,8,0,0,30.4,14,46,38,0,14,10,14,30,s:40~l:46~t:30,charlotte-hornets,Charlotte,Hornets,CHA,Charlotte Hornets,Hornets,1D1060,008ca8,https://a.espncdn.com/i/teamlogos/nba/500/cha.png,111
401360473,2022,2,2022-01-17,2022-01-17T17:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,104,TRUE,22,4,42,9,47.5,38,80,0,18,90,18,20,17,5,42,6,0,1,31.3,10,32,47,1,14,12,14,3,s:40~l:46~t:3,new-orleans-pelicans,New Orleans,Pelicans,NO,New Orleans Pelicans,Pelicans,002a5c,b4975a,https://a.espncdn.com/i/teamlogos/nba/500/no.png,92
401360466,2022,2,2022-01-15,2022-01-16T01:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,114,TRUE,27,6,33,2,48.9,44,90,0,15,89.5,17,19,12,17,58,6,0,0,34.6,9,26,50,0,11,7,11,4,s:40~l:46~t:4,chicago-bulls,Chicago,Bulls,CHI,Chicago Bulls,Bulls,000000,000000,https://a.espncdn.com/i/teamlogos/nba/500/chi.png,112
401360454,2022,2,2022-01-14,2022-01-15T00:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,99,FALSE,20,4,37,16,47.4,37,78,2,21,77.8,14,18,6,7,42,4,0,2,35.5,11,31,44,2,20,31,20,20,s:40~l:46~t:20,philadelphia-76ers,Philadelphia,76ers,PHI,Philadelphia 76ers,76ers,000000,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/phi.png,111
401360437,2022,2,2022-01-12,2022-01-13T00:00:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,119,TRUE,23,5,30,16,51.3,40,78,0,22,84,21,25,24,7,36,6,2,0,47.4,18,38,37,0,13,13,11,11,s:40~l:46~t:11,indiana-pacers,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,https://a.espncdn.com/i/teamlogos/nba/500/ind.png,100
401360428,2022,2,2022-01-10,2022-01-11T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,101,TRUE,17,6,41,15,39.8,35,88,0,19,82.1,23,28,12,12,48,10,0,1,28.6,8,28,53,1,20,18,20,11,s:40~l:46~t:11,indiana-pacers,Indiana,Pacers,IND,Indiana Pacers,Pacers,061642,00275d,https://a.espncdn.com/i/teamlogos/nba/500/ind.png,98
401360414,2022,2,2022-01-08,2022-01-09T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,home,99,TRUE,26,8,36,7,47.4,36,76,0,15,88.2,15,17,24,9,42,8,2,0,41.4,12,29,45,0,12,13,10,18,s:40~l:46~t:18,new-york-knicks,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,https://a.espncdn.com/i/teamlogos/nba/500/ny.png,75
401360397,2022,2,2022-01-06,2022-01-07T00:30:00Z,2,s:40~l:46~t:2,boston-celtics,Boston,Celtics,BOS,Boston Celtics,Celtics,006532,f1f2f3,https://a.espncdn.com/i/teamlogos/nba/500/bos.png,away,105,FALSE,22,10,30,12,47.5,38,80,0,16,92.3,12,13,25,8,32,5,1,0,37.8,17,45,38,0,13,17,12,18,s:40~l:46~t:18,new-york-knicks,New York,Knicks,NY,New York Knicks,Knicks,225EA8,f58426,https://a.espncdn.com/i/teamlogos/nba/500/ny.png,108
