UCL_CODE_2016,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
UCL215092,0,8,0,3,0,3,0,0,0,22,0,5,0,3,4,3,0,0,0,20,3,3,4,7,10,4,0,0,0,22,0,3,0,21,4,3,0,0,0,28,0,0,0,0,0,0,0,0,0,0,3,0,7,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,26,10,37,17,17,0,3,0,117,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,7,3,4,39,5,3,0,6,8,0,67,6,0,13,0,0,0,4,0,0,23,0,0,6,3,0,0,5,0,0,15,0,13,0,3,0,3,0,0,0,17,0,5,0,3,4,3,0,0,0,20,6,6,4,3,6,7,3,4,0,33,0,3,0,25,4,3,0,3,0,36,0,0,0,0,0,3,0,0,0,0
UCL215093,3,28,6,9,3,3,0,4,0,57,4,44,0,7,3,0,0,0,0,63,13,9,0,5,27,12,0,0,0,66,3,17,0,26,7,3,0,0,3,65,3,5,0,0,0,0,0,0,0,6,3,0,11,4,11,6,0,7,0,42,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,7,0,4,0,0,0,3,0,0,0,12,40,107,31,51,69,27,5,15,6,346,3,5,3,0,0,0,0,0,0,20,0,3,0,0,3,0,0,0,0,9,12,12,68,3,3,9,11,7,3,133,18,0,56,0,0,0,0,10,0,82,6,3,14,0,3,0,7,0,0,36,3,29,6,9,6,0,0,4,0,61,4,54,0,11,8,3,0,0,0,79,25,22,4,5,38,13,0,0,0,104,3,19,3,35,9,3,0,0,3,81,4,5,3,0,3,0,0,3,0,22
UCL215094,0,20,11,19,5,0,0,3,0,62,7,29,0,14,8,3,0,0,0,57,10,4,3,7,23,6,0,0,0,56,6,11,4,49,9,4,0,9,0,92,0,4,3,3,6,0,0,0,0,12,3,0,14,8,12,3,0,6,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,4,0,4,0,3,0,0,0,18,32,77,38,113,65,23,7,21,4,374,0,4,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,13,3,58,6,3,3,24,15,3,126,12,3,64,0,0,3,3,11,3,95,7,3,14,0,0,3,0,14,0,45,0,20,11,20,5,6,0,5,0,65,12,39,0,19,6,3,4,0,0,77,17,11,3,7,29,13,3,3,0,88,12,16,4,54,14,4,0,6,0,111,4,6,3,3,6,0,0,3,0,24
UCL215095,0,17,0,12,5,0,0,3,0,37,0,12,0,3,3,0,0,0,0,19,0,0,0,0,16,4,0,0,0,26,3,7,0,26,7,3,0,3,0,42,0,0,0,0,0,0,0,0,0,3,0,0,10,4,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,46,12,42,38,11,0,11,0,168,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,5,4,27,4,3,3,12,6,0,61,3,0,16,0,0,0,0,6,0,30,3,3,0,0,3,0,3,6,0,12,0,17,0,12,5,0,0,3,0,34,0,17,0,3,3,0,0,0,0,21,4,3,0,3,21,4,0,0,0,37,3,8,0,29,7,3,0,3,0,53,0,0,0,0,0,0,0,0,0,9
UCL215096,0,16,0,6,3,0,0,0,0,34,3,20,0,3,0,0,0,0,0,29,0,0,0,3,11,7,0,0,0,19,0,6,0,24,4,0,0,0,0,36,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,11,46,14,33,21,10,0,7,0,146,0,5,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,12,0,33,5,0,3,9,9,3,63,3,0,6,0,0,3,3,4,0,29,6,4,3,0,0,0,3,6,0,20,3,30,0,9,4,0,0,0,0,46,3,22,0,3,0,0,0,0,0,34,11,0,0,6,13,10,0,3,0,41,3,11,0,23,4,0,0,3,0,47,0,0,0,0,0,0,0,0,0,4
UCL215097,0,17,0,8,0,0,0,4,0,28,0,18,0,4,0,0,0,0,0,22,0,0,5,3,4,3,0,0,0,11,4,4,0,6,3,0,0,0,0,25,0,0,0,3,0,0,0,0,0,4,0,0,7,0,0,3,0,3,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,8,7,50,8,28,17,3,0,7,0,124,0,5,0,4,0,0,0,0,0,11,0,3,0,0,0,0,0,0,0,4,0,7,15,0,0,0,13,5,0,40,0,0,12,0,0,0,0,4,0,22,7,0,4,3,0,0,3,0,0,19,3,22,0,7,0,0,0,4,0,31,0,17,0,4,3,0,0,0,0,28,3,4,3,3,4,3,0,0,0,17,4,8,0,9,3,0,0,0,0,27,0,3,0,3,0,0,0,0,0,13
UCL221001,0,17,0,3,0,0,0,0,0,22,0,8,0,3,3,0,0,3,0,14,3,0,0,0,12,4,0,0,0,23,0,0,0,13,0,0,0,0,0,15,0,3,0,0,0,0,0,0,0,4,0,0,9,6,0,6,0,3,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,31,15,26,22,8,0,5,0,107,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,34,0,0,3,4,7,3,57,10,3,3,0,0,0,3,3,0,25,0,0,4,0,0,0,0,0,0,4,0,17,4,3,0,3,0,0,0,29,0,10,0,3,4,0,0,3,0,20,4,3,3,0,12,3,0,0,0,29,0,0,0,10,0,0,0,0,0,18,3,3,0,0,0,0,0,0,0,11
UCL221002,5,12,0,3,3,0,0,0,0,25,0,11,0,0,0,0,0,0,0,9,4,0,0,3,7,0,0,7,0,23,0,3,0,7,3,0,0,0,0,10,0,0,0,0,0,0,0,4,0,5,0,0,7,3,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,16,35,10,10,10,8,0,22,0,110,0,3,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,6,23,0,0,3,6,9,0,53,7,0,5,0,0,0,0,0,0,15,3,3,0,0,0,0,0,7,0,21,5,17,0,3,3,0,0,0,0,29,3,8,0,0,0,0,0,0,0,14,14,0,0,7,10,0,0,7,0,33,0,5,0,4,5,0,0,3,0,22,0,0,0,0,0,0,0,4,0,4
UCL221003,3,16,0,5,0,0,0,0,0,25,3,8,0,0,0,0,0,0,0,10,3,0,0,0,3,0,0,4,0,12,0,0,0,14,3,0,0,4,0,19,0,3,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,10,26,3,24,10,6,3,11,0,93,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,5,19,0,0,0,5,8,0,42,0,0,0,0,0,0,3,0,0,9,3,0,0,0,0,3,0,4,0,8,6,17,0,10,0,0,0,0,0,34,3,9,0,0,0,0,0,0,0,13,5,3,0,3,5,0,0,3,0,17,0,0,0,14,3,0,0,4,0,26,0,4,0,0,0,0,0,0,0,3
UCL221004,0,10,4,3,3,0,0,0,0,20,0,7,0,0,0,0,0,0,0,4,7,0,0,3,7,0,0,0,0,18,0,7,0,13,0,0,0,0,0,25,0,4,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,22,7,20,18,3,0,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,0,8,3,5,3,0,38,0,0,5,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,4,0,11,4,4,3,0,0,0,0,21,0,7,0,0,0,0,0,0,0,9,4,3,0,3,14,3,3,3,0,34,0,10,0,15,0,0,0,3,0,30,3,4,3,0,0,0,0,0,0,9
UCL221005,0,16,0,0,5,0,0,0,0,21,0,10,0,0,3,0,0,0,0,12,11,3,0,0,13,0,0,0,0,25,0,8,0,5,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,17,39,11,13,29,9,0,4,0,120,0,4,0,0,0,0,0,0,0,8,3,3,0,0,0,0,0,0,0,6,8,5,26,0,0,0,5,0,3,57,0,0,19,0,0,0,0,3,0,28,0,0,3,0,3,0,0,3,0,16,7,22,0,0,5,0,0,0,0,33,3,12,0,3,3,0,0,0,0,18,10,15,0,0,17,0,0,0,0,46,3,8,0,7,3,3,0,0,0,19,0,0,0,0,0,0,0,0,0,3
UCL221006,0,19,0,6,0,0,0,0,0,26,0,9,0,4,3,0,0,0,0,14,4,0,0,3,6,0,0,0,0,18,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,34,6,14,13,4,0,3,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,14,0,0,3,7,8,0,32,3,0,9,0,0,0,0,0,0,15,12,9,0,0,0,0,0,0,0,21,0,22,0,4,0,0,0,0,0,31,3,20,0,4,3,0,3,0,0,31,9,0,0,3,13,0,0,0,0,23,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3
UCL221007,3,15,0,0,3,0,0,0,0,16,0,8,0,0,0,0,0,0,0,9,0,0,0,0,5,3,0,3,0,15,0,0,0,8,3,0,0,3,0,15,3,4,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,31,5,10,16,3,0,7,0,81,3,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,18,6,0,13,3,0,0,0,0,0,23,0,0,4,0,3,0,3,0,0,15,3,13,0,3,3,0,0,0,0,24,4,9,0,0,0,0,0,0,0,12,3,0,0,0,6,3,0,0,0,17,0,3,0,13,6,0,0,3,0,24,4,3,0,0,0,0,0,0,0,10
UCL221008,0,5,0,0,0,0,0,3,0,15,0,7,0,0,0,0,0,0,0,9,0,0,0,0,5,4,0,0,0,13,0,4,3,13,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,25,3,25,10,6,0,6,0,77,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,3,6,4,0,29,0,0,3,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,11,0,3,0,0,0,3,0,16,0,10,0,0,0,0,0,0,0,11,4,3,3,0,5,4,0,3,0,18,0,3,3,18,0,3,0,0,0,33,0,0,0,0,0,0,0,0,0,4
UCL221009,0,15,0,7,0,0,0,0,0,24,3,11,0,0,0,0,0,0,0,11,7,0,0,5,3,0,0,0,0,12,0,3,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,13,26,8,17,9,3,0,0,3,82,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,22,5,0,3,0,0,0,0,0,0,6,7,0,0,0,0,0,3,5,0,17,0,18,0,7,0,0,0,0,0,30,3,18,0,0,0,0,0,0,0,20,11,3,0,5,3,3,0,0,0,25,0,5,0,8,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
UCL221010,0,9,0,0,0,0,0,0,0,11,0,11,0,4,0,0,0,0,0,19,0,0,0,0,7,0,0,0,0,10,0,3,3,9,4,0,0,0,0,28,0,4,0,0,0,0,0,0,0,3,0,0,4,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,32,9,19,14,5,0,3,0,89,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,30,0,0,0,0,4,0,37,3,0,8,0,0,0,0,0,0,18,3,0,0,0,0,0,0,3,0,7,0,14,0,0,0,0,0,0,0,17,0,15,0,4,0,0,0,0,0,24,0,0,0,0,7,0,0,0,0,10,0,8,3,14,4,0,0,0,0,29,0,5,0,0,0,0,0,0,0,6
UCL221011,0,3,0,3,3,0,0,0,0,8,0,5,0,0,0,0,0,0,0,11,4,3,0,3,4,4,0,0,0,15,0,3,0,12,3,0,0,0,0,16,0,3,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,4,15,6,19,14,7,0,4,0,72,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,12,0,0,0,3,0,0,25,0,0,3,0,0,0,0,3,0,8,0,4,3,0,0,0,0,3,0,12,0,7,0,3,3,0,0,0,0,13,0,9,0,0,0,0,0,0,0,13,3,3,0,0,4,4,0,0,0,17,0,3,0,12,3,0,0,0,0,17,0,3,0,0,3,0,0,0,0,10
UCL221012,0,17,0,3,0,0,0,0,0,20,0,15,0,0,0,0,0,0,0,13,3,3,0,0,7,3,0,0,0,19,0,3,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,35,3,13,15,5,0,0,0,89,0,3,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,5,3,3,28,0,0,0,3,0,0,43,8,0,12,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,3,0,20,0,4,0,0,0,0,0,26,6,18,0,0,4,0,0,0,0,28,4,9,3,3,7,8,0,0,0,33,0,3,0,3,4,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
UCL221013,0,15,0,3,0,0,0,0,0,16,0,12,0,0,0,0,0,0,0,12,0,0,0,3,9,0,0,0,0,12,3,3,0,7,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,30,0,18,15,0,0,0,3,76,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,4,16,0,3,0,0,0,0,28,5,0,9,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,5,3,17,0,3,0,0,0,0,0,20,0,13,0,0,0,0,0,0,0,19,9,3,3,4,9,0,0,0,0,26,3,4,0,8,3,0,0,0,0,17,3,0,0,0,0,0,0,0,0,5
UCL221014,0,5,3,4,0,0,0,0,0,17,0,5,0,0,0,0,0,0,0,14,3,0,0,3,11,3,0,3,0,23,0,0,0,7,4,4,0,0,0,16,0,3,0,0,0,0,0,0,0,3,0,0,3,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,20,7,21,12,11,0,7,0,82,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,3,22,5,7,3,3,3,0,43,3,0,18,0,0,0,3,5,0,25,0,0,3,0,0,0,0,0,0,4,0,5,3,4,0,0,0,0,0,15,3,9,0,0,0,0,0,0,0,15,3,3,0,3,6,5,0,3,0,20,0,3,0,5,4,4,0,0,0,23,0,3,0,0,0,0,0,0,0,3
UCL221015,0,9,0,10,0,3,0,0,0,29,0,9,0,3,0,0,0,0,0,12,4,4,0,0,8,4,0,0,0,15,0,10,0,12,0,7,0,0,0,26,0,0,0,0,0,0,0,0,0,7,0,0,7,0,3,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,8,40,4,30,12,16,0,0,0,110,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,5,5,12,0,0,0,0,3,0,26,6,0,20,0,0,0,0,3,0,31,0,0,3,0,0,0,0,0,0,5,3,14,0,13,0,3,0,0,0,32,0,17,0,3,0,0,0,0,0,27,5,4,4,0,4,4,0,0,0,26,0,10,0,15,3,7,0,0,0,33,0,7,0,0,0,0,0,0,0,12
UCL221016,0,7,0,3,0,0,0,0,0,16,0,9,0,3,0,0,0,0,0,11,9,0,0,0,11,5,0,3,0,32,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,20,0,17,18,5,0,4,0,85,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,18,0,0,3,6,3,0,41,0,0,8,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,13,0,3,0,0,0,0,0,19,0,9,0,3,0,0,0,0,0,13,8,8,0,3,14,6,0,0,0,45,4,3,0,9,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,3
UCL221017,3,12,0,5,0,0,0,0,0,23,0,7,0,3,0,0,0,0,0,21,5,0,0,0,8,0,0,0,0,11,0,0,0,8,4,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,12,18,4,22,18,11,0,7,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,26,0,6,3,11,7,3,60,7,0,11,0,0,0,0,0,0,15,3,0,4,0,0,0,0,0,0,9,3,12,0,5,0,0,0,0,0,23,4,14,0,3,0,0,0,0,0,22,4,0,0,0,10,3,0,3,0,20,0,0,0,7,4,3,0,0,0,15,0,0,0,0,0,0,0,0,0,3
UCL221018,0,11,0,4,3,0,0,0,0,22,0,11,0,0,0,0,0,0,0,15,0,0,0,0,8,3,0,3,0,14,0,4,0,7,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,5,9,29,4,15,19,13,0,7,0,92,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,16,0,4,0,4,4,0,36,0,0,8,0,0,3,0,11,0,25,9,3,5,0,0,0,4,3,0,26,0,18,0,9,3,0,0,0,0,27,0,17,0,3,0,0,0,0,0,22,3,0,0,0,6,4,0,0,0,25,0,4,0,10,3,0,0,0,0,17,3,0,0,0,0,0,0,0,0,5
UCL221019,3,19,3,11,0,0,0,0,0,34,3,20,0,4,0,0,0,0,0,24,6,3,6,5,6,8,0,0,0,33,0,11,0,11,3,4,0,3,0,37,0,3,0,5,0,0,0,0,0,11,0,0,4,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,3,0,0,3,0,9,14,54,14,40,21,13,3,13,3,178,0,0,0,0,0,0,0,0,0,7,0,4,0,0,4,0,0,0,0,11,8,6,21,0,0,0,7,7,0,44,4,3,9,0,3,3,0,3,0,26,0,0,4,0,0,0,0,3,0,9,4,22,6,11,0,0,0,0,0,38,7,24,0,4,0,0,0,0,0,38,13,7,6,5,13,8,0,3,0,47,4,15,0,21,3,7,0,3,0,50,0,7,0,5,0,0,0,0,0,19
UCL221020,0,7,0,12,0,0,0,0,0,22,0,8,0,3,3,0,0,0,0,15,0,3,0,0,5,0,0,0,0,15,0,0,0,14,0,0,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,21,4,28,11,8,0,6,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,3,0,0,28,4,0,8,0,0,0,0,0,0,12,5,3,7,0,0,0,0,3,0,24,0,9,0,12,0,0,0,0,0,18,4,8,0,3,3,0,0,0,0,13,3,3,0,0,8,0,0,0,0,19,0,4,0,11,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0
