"SECTOR","SHELF","REEF_NAME","REEF_ID","SITE_NO","LATITUDE","LONGITUDE","P_CODE","VISIT_NO","YEAR_CODE","SAMPLE_DATE","GROUP_CODE","COVER"
"PO","M","21062S","21062S","3","-21.022567","150.857167","RAP","20","201112","2012-01-15","Soft Coral","1.1"
"PO","M","21062S","21062S","1","-21.026567","150.853783","RAP","22","201314","2013-12-07","Algae","83.1"
"PO","M","21062S","21062S","1","-21.026567","150.853783","RAP","22","201314","2013-12-07","Hard Coral","11.6"
"PO","M","21062S","21062S","1","-21.026567","150.853783","RAP","22","201314","2013-12-07","Other","5"
"PO","M","21062S","21062S","1","-21.026567","150.853783","RAP","22","201314","2013-12-07","Soft Coral","0.3"
"PO","M","21062S","21062S","2","-21.0262","150.856417","RAP","22","201314","2013-12-07","Algae","78.3"
"PO","M","21062S","21062S","2","-21.0262","150.856417","RAP","22","201314","2013-12-07","Hard Coral","18.4"
"PO","M","21062S","21062S","2","-21.0262","150.856417","RAP","22","201314","2013-12-07","Other","2.8"
"PO","M","21062S","21062S","2","-21.0262","150.856417","RAP","22","201314","2013-12-07","Soft Coral","0.4"
"PO","M","21062S","21062S","3","-21.022567","150.857167","RAP","22","201314","2013-12-08","Algae","83.78"
"PO","M","21062S","21062S","3","-21.022567","150.857167","RAP","22","201314","2013-12-08","Hard Coral","12.71"
"PO","M","21062S","21062S","3","-21.022567","150.857167","RAP","22","201314","2013-12-08","Other","2.6"
"PO","M","21062S","21062S","3","-21.022567","150.857167","RAP","22","201314","2013-12-08","Soft Coral","0.9"
"PO","M","21062S","21062S","1","-21.026567","150.853783","RAP","24","201516","2016-03-06","Algae","88.6"
"PO","M","21062S","21062S","1","-21.026567","150.853783","RAP","24","201516","2016-03-06","Hard Coral","5.5"
"PO","M","21062S","21062S","1","-21.026567","150.853783","RAP","24","201516","2016-03-06","Other","5.5"
"PO","M","21062S","21062S","1","-21.026567","150.853783","RAP","24","201516","2016-03-06","Soft Coral","0.4"
"PO","M","21062S","21062S","2","-21.0262","150.856417","RAP","24","201516","2016-03-06","Algae","88.4"
"PO","M","21062S","21062S","2","-21.0262","150.856417","RAP","24","201516","2016-03-06","Hard Coral","9"
"PO","M","21062S","21062S","2","-21.0262","150.856417","RAP","24","201516","2016-03-06","Other","1.5"
"PO","M","21062S","21062S","2","-21.0262","150.856417","RAP","24","201516","2016-03-06","Soft Coral","0.3"
"PO","M","21062S","21062S","3","-21.022567","150.857167","RAP","24","201516","2016-03-07","Algae","92.5"
"PO","M","21062S","21062S","3","-21.022567","150.857167","RAP","24","201516","2016-03-07","Hard Coral","4.7"
"PO","M","21062S","21062S","3","-21.022567","150.857167","RAP","24","201516","2016-03-07","Other","1.9"
"PO","M","21062S","21062S","3","-21.022567","150.857167","RAP","24","201516","2016-03-07","Soft Coral","0.9"
"PO","M","21062S","21062S","1","-21.026567","150.853783","RAP","26","201718","2018-03-08","Algae","90.8"
"PO","M","21062S","21062S","1","-21.026567","150.853783","RAP","26","201718","2018-03-08","Hard Coral","3.3"
"PO","M","21062S","21062S","1","-21.026567","150.853783","RAP","26","201718","2018-03-08","Other","5.9"
"PO","M","21062S","21062S","1","-21.026567","150.853783","RAP","26","201718","2018-03-08","Soft Coral","0"
"PO","M","21062S","21062S","2","-21.0262","150.856417","RAP","26","201718","2018-03-08","Algae","94.4"
"PO","M","21062S","21062S","2","-21.0262","150.856417","RAP","26","201718","2018-03-08","Hard Coral","2.7"
"PO","M","21062S","21062S","2","-21.0262","150.856417","RAP","26","201718","2018-03-08","Other","2.9"
"PO","M","21062S","21062S","2","-21.0262","150.856417","RAP","26","201718","2018-03-08","Soft Coral","0"
"PO","M","21062S","21062S","3","-21.022567","150.857167","RAP","26","201718","2018-03-08","Algae","94.6"
"PO","M","21062S","21062S","3","-21.022567","150.857167","RAP","26","201718","2018-03-08","Hard Coral","2.8"
"PO","M","21062S","21062S","3","-21.022567","150.857167","RAP","26","201718","2018-03-08","Other","2.3"
"PO","M","21062S","21062S","3","-21.022567","150.857167","RAP","26","201718","2018-03-08","Soft Coral","0.2"
"PO","M","21064S","21064S","1","-21.050633","150.784317","RAP","14","200506","2006-07-06","Algae","51"
"PO","M","21064S","21064S","1","-21.050633","150.784317","RAP","14","200506","2006-07-06","Hard Coral","45.6"
"PO","M","21064S","21064S","1","-21.050633","150.784317","RAP","14","200506","2006-07-06","Other","1.1"
"PO","M","21064S","21064S","1","-21.050633","150.784317","RAP","14","200506","2006-07-06","Soft Coral","2.3"
"PO","M","21064S","21064S","2","-21.05325","150.785367","RAP","14","200506","2006-07-06","Algae","52.2"
"PO","M","21064S","21064S","2","-21.05325","150.785367","RAP","14","200506","2006-07-06","Hard Coral","43"
"PO","M","21064S","21064S","2","-21.05325","150.785367","RAP","14","200506","2006-07-06","Other","2.2"
"PO","M","21064S","21064S","2","-21.05325","150.785367","RAP","14","200506","2006-07-06","Soft Coral","2.6"
"PO","M","21064S","21064S","3","-21.057","150.784933","RAP","14","200506","2006-07-06","Algae","62"
"PO","M","21064S","21064S","3","-21.057","150.784933","RAP","14","200506","2006-07-06","Hard Coral","30.4"
"PO","M","21064S","21064S","3","-21.057","150.784933","RAP","14","200506","2006-07-06","Other","3.9"
"PO","M","21064S","21064S","3","-21.057","150.784933","RAP","14","200506","2006-07-06","Soft Coral","3.7"
"PO","M","21064S","21064S","1","-21.050633","150.784317","RAP","16","200708","2008-06-15","Algae","58.67"
"PO","M","21064S","21064S","1","-21.050633","150.784317","RAP","16","200708","2008-06-15","Hard Coral","35.11"
"PO","M","21064S","21064S","1","-21.050633","150.784317","RAP","16","200708","2008-06-15","Other","2.96"
"PO","M","21064S","21064S","1","-21.050633","150.784317","RAP","16","200708","2008-06-15","Soft Coral","2.86"
"PO","M","21064S","21064S","2","-21.05325","150.785367","RAP","16","200708","2008-06-16","Algae","55.15"
"PO","M","21064S","21064S","2","-21.05325","150.785367","RAP","16","200708","2008-06-16","Hard Coral","37.02"
"PO","M","21064S","21064S","2","-21.05325","150.785367","RAP","16","200708","2008-06-16","Other","3.16"
"PO","M","21064S","21064S","2","-21.05325","150.785367","RAP","16","200708","2008-06-16","Soft Coral","4.67"
"PO","M","21064S","21064S","3","-21.057","150.784933","RAP","16","200708","2008-06-16","Algae","63.32"
"PO","M","21064S","21064S","3","-21.057","150.784933","RAP","16","200708","2008-06-16","Hard Coral","31.77"
"PO","M","21064S","21064S","3","-21.057","150.784933","RAP","16","200708","2008-06-16","Other","2.81"
"PO","M","21064S","21064S","3","-21.057","150.784933","RAP","16","200708","2008-06-16","Soft Coral","2.01"
"PO","M","21064S","21064S","1","-21.050633","150.784317","RAP","18","200910","2010-01-21","Algae","73.7"
"PO","M","21064S","21064S","1","-21.050633","150.784317","RAP","18","200910","2010-01-21","Hard Coral","17.1"
"PO","M","21064S","21064S","1","-21.050633","150.784317","RAP","18","200910","2010-01-21","Other","7.7"
"PO","M","21064S","21064S","1","-21.050633","150.784317","RAP","18","200910","2010-01-21","Soft Coral","1.3"
"PO","M","21064S","21064S","2","-21.05325","150.785367","RAP","18","200910","2010-01-20","Algae","76.7"
"PO","M","21064S","21064S","2","-21.05325","150.785367","RAP","18","200910","2010-01-20","Hard Coral","18.8"
"PO","M","21064S","21064S","2","-21.05325","150.785367","RAP","18","200910","2010-01-20","Other","1.9"
"PO","M","21064S","21064S","2","-21.05325","150.785367","RAP","18","200910","2010-01-20","Soft Coral","2.5"
"PO","M","21064S","21064S","3","-21.057","150.784933","RAP","18","200910","2010-01-20","Algae","90.2"
"PO","M","21064S","21064S","3","-21.057","150.784933","RAP","18","200910","2010-01-20","Hard Coral","8.1"
"PO","M","21064S","21064S","3","-21.057","150.784933","RAP","18","200910","2010-01-20","Other","1.4"
"PO","M","21064S","21064S","3","-21.057","150.784933","RAP","18","200910","2010-01-20","Soft Coral","0.3"
"PO","M","21064S","21064S","1","-21.050633","150.784317","RAP","20","201112","2012-01-18","Algae","81.5"
"PO","M","21064S","21064S","1","-21.050633","150.784317","RAP","20","201112","2012-01-18","Hard Coral","12.3"
"PO","M","21064S","21064S","1","-21.050633","150.784317","RAP","20","201112","2012-01-18","Other","4.9"
"PO","M","21064S","21064S","1","-21.050633","150.784317","RAP","20","201112","2012-01-18","Soft Coral","1"
"PO","M","21064S","21064S","2","-21.05325","150.785367","RAP","20","201112","2012-01-18","Algae","85.19"
"PO","M","21064S","21064S","2","-21.05325","150.785367","RAP","20","201112","2012-01-18","Hard Coral","11.4"
"PO","M","21064S","21064S","2","-21.05325","150.785367","RAP","20","201112","2012-01-18","Other","1.2"
"PO","M","21064S","21064S","2","-21.05325","150.785367","RAP","20","201112","2012-01-18","Soft Coral","2.21"
"PO","M","21064S","21064S","3","-21.057","150.784933","RAP","20","201112","2012-01-18","Algae","91.5"
"PO","M","21064S","21064S","3","-21.057","150.784933","RAP","20","201112","2012-01-18","Hard Coral","5.4"
"PO","M","21064S","21064S","3","-21.057","150.784933","RAP","20","201112","2012-01-18","Other","1.6"
"PO","M","21064S","21064S","3","-21.057","150.784933","RAP","20","201112","2012-01-18","Soft Coral","1.4"
"PO","M","21064S","21064S","1","-21.050633","150.784317","RAP","22","201314","2013-12-11","Algae","83.7"
"PO","M","21064S","21064S","1","-21.050633","150.784317","RAP","22","201314","2013-12-11","Hard Coral","14.3"
"PO","M","21064S","21064S","1","-21.050633","150.784317","RAP","22","201314","2013-12-11","Other","0.7"
"PO","M","21064S","21064S","1","-21.050633","150.784317","RAP","22","201314","2013-12-11","Soft Coral","1.3"
"PO","M","21064S","21064S","2","-21.05325","150.785367","RAP","22","201314","2013-12-11","Algae","81.9"
"PO","M","21064S","21064S","2","-21.05325","150.785367","RAP","22","201314","2013-12-11","Hard Coral","13.1"
"PO","M","21064S","21064S","2","-21.05325","150.785367","RAP","22","201314","2013-12-11","Other","2.6"
"PO","M","21064S","21064S","2","-21.05325","150.785367","RAP","22","201314","2013-12-11","Soft Coral","2.2"
"PO","M","21064S","21064S","3","-21.057","150.784933","RAP","22","201314","2013-12-11","Algae","92.31"
"PO","M","21064S","21064S","3","-21.057","150.784933","RAP","22","201314","2013-12-11","Hard Coral","4.75"
"PO","M","21064S","21064S","3","-21.057","150.784933","RAP","22","201314","2013-12-11","Other","1.73"
"PO","M","21064S","21064S","3","-21.057","150.784933","RAP","22","201314","2013-12-11","Soft Coral","1.21"
"PO","M","21064S","21064S","1","-21.050633","150.784317","RAP","24","201516","2016-03-08","Algae","88.9"
"PO","M","21064S","21064S","1","-21.050633","150.784317","RAP","24","201516","2016-03-08","Hard Coral","8.4"
"PO","M","21064S","21064S","1","-21.050633","150.784317","RAP","24","201516","2016-03-08","Other","2.3"
"PO","M","21064S","21064S","1","-21.050633","150.784317","RAP","24","201516","2016-03-08","Soft Coral","0.3"
"PO","M","21064S","21064S","2","-21.05325","150.785367","RAP","24","201516","2016-03-07","Algae","84.7"
"PO","M","21064S","21064S","2","-21.05325","150.785367","RAP","24","201516","2016-03-07","Hard Coral","8.9"
"PO","M","21064S","21064S","2","-21.05325","150.785367","RAP","24","201516","2016-03-07","Other","2.8"
"PO","M","21064S","21064S","2","-21.05325","150.785367","RAP","24","201516","2016-03-07","Soft Coral","3.3"
"PO","M","21064S","21064S","3","-21.057","150.784933","RAP","24","201516","2016-03-07","Algae","84.7"
"PO","M","21064S","21064S","3","-21.057","150.784933","RAP","24","201516","2016-03-07","Hard Coral","9.7"
"PO","M","21064S","21064S","3","-21.057","150.784933","RAP","24","201516","2016-03-07","Other","2.2"
"PO","M","21064S","21064S","3","-21.057","150.784933","RAP","24","201516","2016-03-07","Soft Coral","3"
"PO","M","21064S","21064S","1","-21.050633","150.784317","RAP","26","201718","2018-03-12","Algae","93.1"
"PO","M","21064S","21064S","1","-21.050633","150.784317","RAP","26","201718","2018-03-12","Hard Coral","4.8"
"PO","M","21064S","21064S","1","-21.050633","150.784317","RAP","26","201718","2018-03-12","Other","1.5"
"PO","M","21064S","21064S","1","-21.050633","150.784317","RAP","26","201718","2018-03-12","Soft Coral","0.1"
"PO","M","21064S","21064S","2","-21.05325","150.785367","RAP","26","201718","2018-03-12","Algae","90.8"
"PO","M","21064S","21064S","2","-21.05325","150.785367","RAP","26","201718","2018-03-12","Hard Coral","3.6"
"PO","M","21064S","21064S","2","-21.05325","150.785367","RAP","26","201718","2018-03-12","Other","4.5"
"PO","M","21064S","21064S","2","-21.05325","150.785367","RAP","26","201718","2018-03-12","Soft Coral","1"
"PO","M","21064S","21064S","3","-21.057","150.784933","RAP","26","201718","2018-03-12","Algae","86.3"
"PO","M","21064S","21064S","3","-21.057","150.784933","RAP","26","201718","2018-03-12","Hard Coral","6.3"
"PO","M","21064S","21064S","3","-21.057","150.784933","RAP","26","201718","2018-03-12","Other","6.2"
"PO","M","21064S","21064S","3","-21.057","150.784933","RAP","26","201718","2018-03-12","Soft Coral","1.2"
"PO","M","21591S","21591S","1","-21.026617","150.380733","RAP","14","200506","2006-03-08","Algae","44.9"
"PO","M","21591S","21591S","1","-21.026617","150.380733","RAP","14","200506","2006-03-08","Hard Coral","35.6"
"PO","M","21591S","21591S","1","-21.026617","150.380733","RAP","14","200506","2006-03-08","Other","2.5"
"PO","M","21591S","21591S","1","-21.026617","150.380733","RAP","14","200506","2006-03-08","Soft Coral","17"
"PO","M","21591S","21591S","2","-21.0298","150.38255","RAP","14","200506","2006-03-08","Algae","51.7"
"PO","M","21591S","21591S","2","-21.0298","150.38255","RAP","14","200506","2006-03-08","Hard Coral","24.3"
"PO","M","21591S","21591S","2","-21.0298","150.38255","RAP","14","200506","2006-03-08","Other","12.9"
"PO","M","21591S","21591S","2","-21.0298","150.38255","RAP","14","200506","2006-03-08","Soft Coral","11.1"
"PO","M","21591S","21591S","3","-21.03255","150.3803","RAP","14","200506","2006-03-08","Algae","59.6"
"PO","M","21591S","21591S","3","-21.03255","150.3803","RAP","14","200506","2006-03-08","Hard Coral","27.7"
"PO","M","21591S","21591S","3","-21.03255","150.3803","RAP","14","200506","2006-03-08","Other","3"
"PO","M","21591S","21591S","3","-21.03255","150.3803","RAP","14","200506","2006-03-08","Soft Coral","9.7"
"PO","M","21591S","21591S","1","-21.026617","150.380733","RAP","16","200708","2008-06-07","Algae","49.9"
"PO","M","21591S","21591S","1","-21.026617","150.380733","RAP","16","200708","2008-06-07","Hard Coral","18.3"
"PO","M","21591S","21591S","1","-21.026617","150.380733","RAP","16","200708","2008-06-07","Other","4"
"PO","M","21591S","21591S","1","-21.026617","150.380733","RAP","16","200708","2008-06-07","Soft Coral","27.8"
"PO","M","21591S","21591S","2","-21.0298","150.38255","RAP","16","200708","2008-06-07","Algae","46.01"
"PO","M","21591S","21591S","2","-21.0298","150.38255","RAP","16","200708","2008-06-07","Hard Coral","27.61"
"PO","M","21591S","21591S","2","-21.0298","150.38255","RAP","16","200708","2008-06-07","Other","13.47"
"PO","M","21591S","21591S","2","-21.0298","150.38255","RAP","16","200708","2008-06-07","Soft Coral","12.9"
"PO","M","21591S","21591S","3","-21.03255","150.3803","RAP","16","200708","2008-06-07","Algae","50.74"
"PO","M","21591S","21591S","3","-21.03255","150.3803","RAP","16","200708","2008-06-07","Hard Coral","34.28"
"PO","M","21591S","21591S","3","-21.03255","150.3803","RAP","16","200708","2008-06-07","Other","4.3"
"PO","M","21591S","21591S","3","-21.03255","150.3803","RAP","16","200708","2008-06-07","Soft Coral","10.68"
"PO","M","21591S","21591S","1","-21.026617","150.380733","RAP","18","200910","2010-02-21","Algae","48.4"
"PO","M","21591S","21591S","1","-21.026617","150.380733","RAP","18","200910","2010-02-21","Hard Coral","17.9"
"PO","M","21591S","21591S","1","-21.026617","150.380733","RAP","18","200910","2010-02-21","Other","3.4"
"PO","M","21591S","21591S","1","-21.026617","150.380733","RAP","18","200910","2010-02-21","Soft Coral","30.3"
"PO","M","21591S","21591S","2","-21.0298","150.38255","RAP","18","200910","2010-02-22","Algae","54.6"
"PO","M","21591S","21591S","2","-21.0298","150.38255","RAP","18","200910","2010-02-22","Hard Coral","19.8"
"PO","M","21591S","21591S","2","-21.0298","150.38255","RAP","18","200910","2010-02-22","Other","15.1"
"PO","M","21591S","21591S","2","-21.0298","150.38255","RAP","18","200910","2010-02-22","Soft Coral","10.4"
"PO","M","21591S","21591S","3","-21.03255","150.3803","RAP","18","200910","2010-02-22","Algae","58.43"
"PO","M","21591S","21591S","3","-21.03255","150.3803","RAP","18","200910","2010-02-22","Hard Coral","26.65"
"PO","M","21591S","21591S","3","-21.03255","150.3803","RAP","18","200910","2010-02-22","Other","3.61"
"PO","M","21591S","21591S","3","-21.03255","150.3803","RAP","18","200910","2010-02-22","Soft Coral","11.22"
"PO","M","21591S","21591S","1","-21.026617","150.380733","RAP","20","201112","2012-01-19","Algae","40.2"
"PO","M","21591S","21591S","1","-21.026617","150.380733","RAP","20","201112","2012-01-19","Hard Coral","14.7"
"PO","M","21591S","21591S","1","-21.026617","150.380733","RAP","20","201112","2012-01-19","Other","3.8"
"PO","M","21591S","21591S","1","-21.026617","150.380733","RAP","20","201112","2012-01-19","Soft Coral","41.3"
"PO","M","21591S","21591S","2","-21.0298","150.38255","RAP","20","201112","2012-01-19","Algae","48.9"
"PO","M","21591S","21591S","2","-21.0298","150.38255","RAP","20","201112","2012-01-19","Hard Coral","23.9"
"PO","M","21591S","21591S","2","-21.0298","150.38255","RAP","20","201112","2012-01-19","Other","12.5"
"PO","M","21591S","21591S","2","-21.0298","150.38255","RAP","20","201112","2012-01-19","Soft Coral","14.7"
"PO","M","21591S","21591S","3","-21.03255","150.3803","RAP","20","201112","2012-01-19","Algae","50.9"
"PO","M","21591S","21591S","3","-21.03255","150.3803","RAP","20","201112","2012-01-19","Hard Coral","30.1"
"PO","M","21591S","21591S","3","-21.03255","150.3803","RAP","20","201112","2012-01-19","Other","5.3"
"PO","M","21591S","21591S","3","-21.03255","150.3803","RAP","20","201112","2012-01-19","Soft Coral","13.7"
"PO","M","21591S","21591S","1","-21.026617","150.380733","RAP","22","201314","2014-04-24","Algae","27.2"
"PO","M","21591S","21591S","1","-21.026617","150.380733","RAP","22","201314","2014-04-24","Hard Coral","17.6"
"PO","M","21591S","21591S","1","-21.026617","150.380733","RAP","22","201314","2014-04-24","Other","4.1"
"PO","M","21591S","21591S","1","-21.026617","150.380733","RAP","22","201314","2014-04-24","Soft Coral","51.1"
"PO","M","21591S","21591S","2","-21.0298","150.38255","RAP","22","201314","2014-04-24","Algae","45.9"
"PO","M","21591S","21591S","2","-21.0298","150.38255","RAP","22","201314","2014-04-24","Hard Coral","29.3"
"PO","M","21591S","21591S","2","-21.0298","150.38255","RAP","22","201314","2014-04-24","Other","14.6"
"PO","M","21591S","21591S","2","-21.0298","150.38255","RAP","22","201314","2014-04-24","Soft Coral","10.2"
"PO","M","21591S","21591S","3","-21.03255","150.3803","RAP","22","201314","2014-04-24","Algae","54.7"
"PO","M","21591S","21591S","3","-21.03255","150.3803","RAP","22","201314","2014-04-24","Hard Coral","30.7"
"PO","M","21591S","21591S","3","-21.03255","150.3803","RAP","22","201314","2014-04-24","Other","4.3"
"PO","M","21591S","21591S","3","-21.03255","150.3803","RAP","22","201314","2014-04-24","Soft Coral","10.2"
"PO","M","21591S","21591S","1","-21.026617","150.380733","RAP","24","201516","2016-03-18","Algae","79"
"PO","M","21591S","21591S","1","-21.026617","150.380733","RAP","24","201516","2016-03-18","Hard Coral","7.7"
"PO","M","21591S","21591S","1","-21.026617","150.380733","RAP","24","201516","2016-03-18","Other","2"
"PO","M","21591S","21591S","1","-21.026617","150.380733","RAP","24","201516","2016-03-18","Soft Coral","11.3"
"PO","M","21591S","21591S","2","-21.0298","150.38255","RAP","24","201516","2016-03-18","Algae","70.3"
"PO","M","21591S","21591S","2","-21.0298","150.38255","RAP","24","201516","2016-03-18","Hard Coral","16.9"
"PO","M","21591S","21591S","2","-21.0298","150.38255","RAP","24","201516","2016-03-18","Other","8.9"
"PO","M","21591S","21591S","2","-21.0298","150.38255","RAP","24","201516","2016-03-18","Soft Coral","3.9"
"PO","M","21591S","21591S","3","-21.03255","150.3803","RAP","24","201516","2016-03-17","Algae","77.6"
"PO","M","21591S","21591S","3","-21.03255","150.3803","RAP","24","201516","2016-03-17","Hard Coral","13.9"
"PO","M","21591S","21591S","3","-21.03255","150.3803","RAP","24","201516","2016-03-17","Other","4.3"
"PO","M","21591S","21591S","3","-21.03255","150.3803","RAP","24","201516","2016-03-17","Soft Coral","4.1"
"PO","M","21591S","21591S","1","-21.026617","150.380733","RAP","26","201718","2018-03-24","Algae","73.8"
"PO","M","21591S","21591S","1","-21.026617","150.380733","RAP","26","201718","2018-03-24","Hard Coral","7.5"
"PO","M","21591S","21591S","1","-21.026617","150.380733","RAP","26","201718","2018-03-24","Other","1.1"
"PO","M","21591S","21591S","1","-21.026617","150.380733","RAP","26","201718","2018-03-24","Soft Coral","17.6"
"PO","M","21591S","21591S","2","-21.0298","150.38255","RAP","26","201718","2018-03-24","Algae","67.2"
"PO","M","21591S","21591S","2","-21.0298","150.38255","RAP","26","201718","2018-03-24","Hard Coral","16.6"
"PO","M","21591S","21591S","2","-21.0298","150.38255","RAP","26","201718","2018-03-24","Other","9.7"
"PO","M","21591S","21591S","2","-21.0298","150.38255","RAP","26","201718","2018-03-24","Soft Coral","6.5"
"PO","M","21591S","21591S","3","-21.03255","150.3803","RAP","26","201718","2018-03-24","Algae","77.87"
"PO","M","21591S","21591S","3","-21.03255","150.3803","RAP","26","201718","2018-03-24","Hard Coral","13.62"
"PO","M","21591S","21591S","3","-21.03255","150.3803","RAP","26","201718","2018-03-24","Other","5.3"
"PO","M","21591S","21591S","3","-21.03255","150.3803","RAP","26","201718","2018-03-24","Soft Coral","3.2"
"SW","M","21139S","21139S","1","-21.454733","151.4654","RAP","14","200506","2006-03-09","Algae","45"
"SW","M","21139S","21139S","1","-21.454733","151.4654","RAP","14","200506","2006-03-09","Hard Coral","21.2"
"SW","M","21139S","21139S","1","-21.454733","151.4654","RAP","14","200506","2006-03-09","Other","30.5"
"SW","M","21139S","21139S","1","-21.454733","151.4654","RAP","14","200506","2006-03-09","Soft Coral","3.3"
"SW","M","21139S","21139S","2","-21.45495","151.469083","RAP","14","200506","2006-03-09","Algae","62.9"
"SW","M","21139S","21139S","2","-21.45495","151.469083","RAP","14","200506","2006-03-09","Hard Coral","26"
"SW","M","21139S","21139S","2","-21.45495","151.469083","RAP","14","200506","2006-03-09","Other","8.6"
"SW","M","21139S","21139S","2","-21.45495","151.469083","RAP","14","200506","2006-03-09","Soft Coral","2.5"
"SW","M","21139S","21139S","3","-21.456283","151.473517","RAP","14","200506","2006-03-09","Algae","63.5"
"SW","M","21139S","21139S","3","-21.456283","151.473517","RAP","14","200506","2006-03-09","Hard Coral","19.1"
"SW","M","21139S","21139S","3","-21.456283","151.473517","RAP","14","200506","2006-03-09","Other","16.4"
"SW","M","21139S","21139S","3","-21.456283","151.473517","RAP","14","200506","2006-03-09","Soft Coral","1"
"SW","M","21139S","21139S","1","-21.454733","151.4654","RAP","16","200708","2008-01-23","Algae","39.28"
"SW","M","21139S","21139S","1","-21.454733","151.4654","RAP","16","200708","2008-01-23","Hard Coral","18.61"
"SW","M","21139S","21139S","1","-21.454733","151.4654","RAP","16","200708","2008-01-23","Other","38.89"
"SW","M","21139S","21139S","1","-21.454733","151.4654","RAP","16","200708","2008-01-23","Soft Coral","3.02"
"SW","M","21139S","21139S","2","-21.45495","151.469083","RAP","16","200708","2008-01-23","Algae","64.9"
"SW","M","21139S","21139S","2","-21.45495","151.469083","RAP","16","200708","2008-01-23","Hard Coral","22.6"
"SW","M","21139S","21139S","2","-21.45495","151.469083","RAP","16","200708","2008-01-23","Other","9.7"
"SW","M","21139S","21139S","2","-21.45495","151.469083","RAP","16","200708","2008-01-23","Soft Coral","2.8"
"SW","M","21139S","21139S","3","-21.456283","151.473517","RAP","16","200708","2008-01-23","Algae","54.26"
"SW","M","21139S","21139S","3","-21.456283","151.473517","RAP","16","200708","2008-01-23","Hard Coral","22.14"
"SW","M","21139S","21139S","3","-21.456283","151.473517","RAP","16","200708","2008-01-23","Other","20.15"
"SW","M","21139S","21139S","3","-21.456283","151.473517","RAP","16","200708","2008-01-23","Soft Coral","3.45"
"SW","M","21139S","21139S","1","-21.454733","151.4654","RAP","18","200910","2009-10-11","Algae","49.9"
"SW","M","21139S","21139S","1","-21.454733","151.4654","RAP","18","200910","2009-10-11","Hard Coral","16.6"
"SW","M","21139S","21139S","1","-21.454733","151.4654","RAP","18","200910","2009-10-11","Other","30.9"
"SW","M","21139S","21139S","1","-21.454733","151.4654","RAP","18","200910","2009-10-11","Soft Coral","2.4"
"SW","M","21139S","21139S","2","-21.45495","151.469083","RAP","18","200910","2009-10-11","Algae","64.7"
"SW","M","21139S","21139S","2","-21.45495","151.469083","RAP","18","200910","2009-10-11","Hard Coral","18"
"SW","M","21139S","21139S","2","-21.45495","151.469083","RAP","18","200910","2009-10-11","Other","14.6"
"SW","M","21139S","21139S","2","-21.45495","151.469083","RAP","18","200910","2009-10-11","Soft Coral","2.7"
"SW","M","21139S","21139S","3","-21.456283","151.473517","RAP","18","200910","2009-10-11","Algae","74.8"
"SW","M","21139S","21139S","3","-21.456283","151.473517","RAP","18","200910","2009-10-11","Hard Coral","15.9"
"SW","M","21139S","21139S","3","-21.456283","151.473517","RAP","18","200910","2009-10-11","Other","8.2"
"SW","M","21139S","21139S","3","-21.456283","151.473517","RAP","18","200910","2009-10-11","Soft Coral","1.1"
"SW","M","21139S","21139S","1","-21.454733","151.4654","RAP","20","201112","2012-01-12","Algae","48.28"
"SW","M","21139S","21139S","1","-21.454733","151.4654","RAP","20","201112","2012-01-12","Hard Coral","26.75"
"SW","M","21139S","21139S","1","-21.454733","151.4654","RAP","20","201112","2012-01-12","Other","21.56"
"SW","M","21139S","21139S","1","-21.454733","151.4654","RAP","20","201112","2012-01-12","Soft Coral","3.41"
"SW","M","21139S","21139S","2","-21.45495","151.469083","RAP","20","201112","2012-01-12","Algae","66.3"
"SW","M","21139S","21139S","2","-21.45495","151.469083","RAP","20","201112","2012-01-12","Hard Coral","22.7"
"SW","M","21139S","21139S","2","-21.45495","151.469083","RAP","20","201112","2012-01-12","Other","8.2"
"SW","M","21139S","21139S","2","-21.45495","151.469083","RAP","20","201112","2012-01-12","Soft Coral","2.8"
"SW","M","21139S","21139S","3","-21.456283","151.473517","RAP","20","201112","2012-01-12","Algae","75.2"
"SW","M","21139S","21139S","3","-21.456283","151.473517","RAP","20","201112","2012-01-12","Hard Coral","14.5"
"SW","M","21139S","21139S","3","-21.456283","151.473517","RAP","20","201112","2012-01-12","Other","8.5"
"SW","M","21139S","21139S","3","-21.456283","151.473517","RAP","20","201112","2012-01-12","Soft Coral","1.8"
"SW","M","21139S","21139S","1","-21.454733","151.4654","RAP","22","201314","2013-12-06","Algae","50.1"
"SW","M","21139S","21139S","1","-21.454733","151.4654","RAP","22","201314","2013-12-06","Hard Coral","24.7"
"SW","M","21139S","21139S","1","-21.454733","151.4654","RAP","22","201314","2013-12-06","Other","21.5"
"SW","M","21139S","21139S","1","-21.454733","151.4654","RAP","22","201314","2013-12-06","Soft Coral","3.7"
"SW","M","21139S","21139S","2","-21.45495","151.469083","RAP","22","201314","2013-12-06","Algae","59.4"
"SW","M","21139S","21139S","2","-21.45495","151.469083","RAP","22","201314","2013-12-06","Hard Coral","22.5"
"SW","M","21139S","21139S","2","-21.45495","151.469083","RAP","22","201314","2013-12-06","Other","15.5"
"SW","M","21139S","21139S","2","-21.45495","151.469083","RAP","22","201314","2013-12-06","Soft Coral","2.6"
"SW","M","21139S","21139S","3","-21.456283","151.473517","RAP","22","201314","2013-12-06","Algae","68.1"
