UCL_CODE_2016,NegNil_Inc_BE_WFT,NegNil_Inc_BE_WPT,NegNil_Inc_BE_BAW,NegNil_Inc_1EFT_OthPT,NegNil_Inc_1EFT_OthAW,NegNil_Inc_1EFT_OthNW,NegNil_Inc_1EPT_OthAW,NegNil_Inc_1EPT_OthNW,NegNil_Inc_1AW_OthNW,NegNil_Inc_BNW,NegNil_Inc_LFsta_NS,NegNil_Inc_Tot,I_1_149_BE_WFT,I_1_149_BE_WPT,I_1_149_BE_BAW,I_1_149_1EFT_OthPT,I_1_149_1EFT_OthAW,I_1_149_1EFT_OthNW,I_1_149_1EPT_OthAW,I_1_149_1EPT_OthNW,I_1_149_1AW_OthNW,I_1_149_BNW,I_1_149_LFsta_NS,I_1_149_Tot,I_150_299_BE_WFT,I_150_299_BE_WPT,I_150_299_BE_BAW,I_150_299_1EFT_OthPT,I_150_299_1EFT_OthAW,I_150_299_1EFT_OthNW,I_150_299_1EPT_OthAW,I_150_299_1EPT_OthNW,I_150_299_1AW_OthNW,I_150_299_BNW,I_150_299_LFsta_NS,I_150_299_Tot,I_300_399_BE_WFT,I_300_399_BE_WPT,I_300_399_BE_BAW,I_300_399_1EFT_OthPT,I_300_399_1EFT_OthAW,I_300_399_1EFT_OthNW,I_300_399_1EPT_OthAW,I_300_399_1EPT_OthNW,I_300_399_1AW_OthNW,I_300_399_BNW,I_300_399_LFsta_NS,I_300_399_Tot,I_400_499_BE_WFT,I_400_499_BE_WPT,I_400_499_BE_BAW,I_400_499_1EFT_OthPT,I_400_499_1EFT_OthAW,I_400_499_1EFT_OthNW,I_400_499_1EPT_OthAW,I_400_499_1EPT_OthNW,I_400_499_1AW_OthNW,I_400_499_BNW,I_400_499_LFsta_NS,I_400_499_Tot,I_500_649_BE_WFT,I_500_649_BE_WPT,I_500_649_BE_BAW,I_500_649_1EFT_OthPT,I_500_649_1EFT_OthAW,I_500_649_1EFT_OthNW,I_500_649_1EPT_OthAW,I_500_649_1EPT_OthNW,I_500_649_1AW_OthNW,I_500_649_BNW,I_500_649_LFsta_NS,I_500_649_Tot,I_650_799_BE_WFT,I_650_799_BE_WPT,I_650_799_BE_BAW,I_650_799_1EFT_OthPT,I_650_799_1EFT_OthAW,I_650_799_1EFT_OthNW,I_650_799_1EPT_OthAW,I_650_799_1EPT_OthNW,I_650_799_1AW_OthNW,I_650_799_BNW,I_650_799_LFsta_NS,I_650_799_Tot,I_800_999_BE_WFT,I_800_999_BE_WPT,I_800_999_BE_BAW,I_800_999_1EFT_OthPT,I_800_999_1EFT_OthAW,I_800_999_1EFT_OthNW,I_800_999_1EPT_OthAW,I_800_999_1EPT_OthNW,I_800_999_1AW_OthNW,I_800_999_BNW,I_800_999_LFsta_NS,I_800_999_Tot,I_1000_1249_BE_WFT,I_1000_1249_BE_WPT,I_1000_1249_BE_BAW,I_1000_1249_1EFT_OthPT,I_1000_1249_1EFT_OthAW,I_1000_1249_1EFT_OthNW,I_1000_1249_1EPT_OthAW,I_1000_1249_1EPT_OthNW,I_1000_1249_1AW_OthNW,I_1000_1249_BNW,I_1000_1249_LFsta_NS,I_1000_1249_Tot,I_1250_1499_BE_WFT,I_1250_1499_BE_WPT,I_1250_1499_BE_BAW,I_1250_1499_1EFT_OthPT,I_1250_1499_1EFT_OthAW,I_1250_1499_1EFT_OthNW,I_1250_1499_1EPT_OthAW,I_1250_1499_1EPT_OthNW,I_1250_1499_1AW_OthNW,I_1250_1499_BNW,I_1250_1499_LFsta_NS,I_1250_1499_Tot,I_1500_1749_BE_WFT,I_1500_1749_BE_WPT,I_1500_1749_BE_BAW,I_1500_1749_1EFT_OthPT,I_1500_1749_1EFT_OthAW,I_1500_1749_1EFT_OthNW,I_1500_1749_1EPT_OthAW,I_1500_1749_1EPT_OthNW,I_1500_1749_1AW_OthNW,I_1500_1749_BNW,I_1500_1749_LFsta_NS,I_1500_1749_Tot,I_1750_1999_BE_WFT,I_1750_1999_BE_WPT,I_1750_1999_BE_BAW,I_1750_1999_1EFT_OthPT,I_1750_1999_1EFT_OthAW,I_1750_1999_1EFT_OthNW,I_1750_1999_1EPT_OthAW,I_1750_1999_1EPT_OthNW,I_1750_1999_1AW_OthNW,I_1750_1999_BNW,I_1750_1999_LFsta_NS,I_1750_1999_Tot,I_2000_2499_BE_WFT,I_2000_2499_BE_WPT,I_2000_2499_BE_BAW,I_2000_2499_1EFT_OthPT,I_2000_2499_1EFT_OthAW,I_2000_2499_1EFT_OthNW,I_2000_2499_1EPT_OthAW,I_2000_2499_1EPT_OthNW,I_2000_2499_1AW_OthNW,I_2000_2499_BNW,I_2000_2499_LFsta_NS,I_2000_2499_Tot,I_2500_2999_BE_WFT,I_2500_2999_BE_WPT,I_2500_2999_BE_BAW,I_2500_2999_1EFT_OthPT,I_2500_2999_1EFT_OthAW,I_2500_2999_1EFT_OthNW,I_2500_2999_1EPT_OthAW,I_2500_2999_1EPT_OthNW,I_2500_2999_1AW_OthNW,I_2500_2999_BNW,I_2500_2999_LFsta_NS,I_2500_2999_Tot,I_3000_3499_BE_WFT,I_3000_3499_BE_WPT,I_3000_3499_BE_BAW,I_3000_3499_1EFT_OthPT,I_3000_3499_1EFT_OthAW,I_3000_3499_1EFT_OthNW,I_3000_3499_1EPT_OthAW,I_3000_3499_1EPT_OthNW,I_3000_3499_1AW_OthNW,I_3000_3499_BNW,I_3000_3499_LFsta_NS,I_3000_3499_Tot,I_3500_3999_BE_WFT,I_3500_3999_BE_WPT,I_3500_3999_BE_BAW,I_3500_3999_1EFT_OthPT,I_3500_3999_1EFT_OthAW,I_3500_3999_1EFT_OthNW,I_3500_3999_1EPT_OthAW,I_3500_3999_1EPT_OthNW,I_3500_3999_1AW_OthNW,I_3500_3999_BNW,I_3500_3999_LFsta_NS,I_3500_3999_Tot,I_4000more_BE_WFT,I_4000more_BE_WPT,I_4000more_BE_BAW,I_4000more_1EFT_OthPT,I_4000more_1EFT_OthAW,I_4000more_1EFT_OthNW,I_4000more_1EPT_OthAW,I_4000more_1EPT_OthNW
UCL215040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,13,3,0,0,0,0,0,0,4,0,8,0,13,0,3,0,3,0,7,0,9,0,67,0,88,3,9,0,3,0,9,0,6,0,22,0,45,4,10,0,17,0,4,0,5,0,26,0,61,9,7,0,13,0,4,0,3,0,13,0,50,4,3,0,6,0,0,0,0,0,3,0,18,8,0,0,10,0,7,3,0,0,3,0,27,9,0,0,7,0,3,0,0,0,0,0,24,6,0,0,0,0,0,0,0,0,0,0,8,4,0,0,3,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
UCL215041,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,29,0,33,0,0,0,0,0,5,0,0,0,3,0,8,0,0,0,3,0,6,0,0,0,4,0,18,5,0,0,4,0,0,3,5,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,7,4,3,0,0,0,0,0,17,15,0,0,4,3,0,0,0,0,0,0,18,7,0,0,6,0,0,0,0,0,0,0,11,3,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0
UCL215042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,4,0,30,0,33,0,0,0,0,0,0,0,0,0,5,0,18,0,0,0,6,0,0,0,3,0,5,0,18,3,0,0,3,0,6,0,0,0,0,0,14,3,0,0,9,0,0,0,0,0,0,0,14,7,0,0,3,0,0,3,0,0,0,0,13,9,0,0,3,0,5,0,0,0,0,0,16,5,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL215043,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,16,0,22,0,0,0,0,0,0,0,7,0,0,0,10,0,0,0,0,0,3,0,4,3,66,0,80,5,0,0,3,0,0,0,9,0,22,0,42,4,3,0,9,0,5,0,3,0,19,0,48,3,7,4,10,0,5,0,6,0,12,0,39,6,0,0,10,0,4,0,0,0,3,0,18,5,0,0,6,0,0,0,0,0,3,0,24,10,0,0,7,0,0,0,0,0,3,0,33,12,0,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,3,0,0,0,0
UCL215044,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,20,0,0,0,0,0,0,0,3,0,8,0,16,0,0,0,0,0,5,0,4,0,71,0,83,0,4,0,0,0,3,0,3,0,23,0,36,9,8,3,4,0,4,0,11,0,23,0,60,4,3,0,7,0,5,0,4,0,13,0,39,10,3,0,10,0,0,0,3,0,3,0,30,4,0,0,7,0,5,0,0,0,3,0,27,21,4,0,16,0,5,0,0,0,6,0,56,17,3,0,10,0,0,0,0,0,3,0,37,3,0,0,0,0,3,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,5,5,0,0,4,3,0,0,0
UCL215045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,16,0,25,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,3,0,0,0,0,0,7,0,12,0,3,0,3,0,0,0,0,0,0,0,16,0,0,0,3,0,4,0,0,0,3,0,16,3,3,0,0,0,4,0,0,0,0,0,12,15,0,0,6,0,3,0,0,0,0,0,33,4,0,0,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0
UCL215046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,0,0,0,0,3,0,16,3,25,0,3,0,0,0,0,0,0,0,3,0,9,0,3,0,4,0,0,0,0,0,9,0,17,3,0,0,0,0,0,0,0,0,0,0,9,3,0,0,8,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL215047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,22,0,29,0,4,0,0,0,0,0,3,0,6,0,13,0,0,0,0,0,0,0,0,0,5,0,9,4,0,0,9,0,3,0,0,0,0,0,17,3,0,0,8,0,0,0,0,0,0,0,8,9,0,0,7,3,0,0,0,0,0,0,15,11,0,0,5,0,3,0,0,0,0,0,14,6,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL215048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,6,0,11,0,3,0,0,0,0,0,3,0,3,0,15,0,0,0,4,0,0,0,0,0,6,0,13,0,0,0,4,0,3,0,0,0,4,0,15,0,0,0,3,0,0,0,0,0,3,0,10,8,0,0,0,0,0,0,0,0,3,0,12,3,0,0,3,0,0,0,0,0,3,0,15,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,0,0,0
UCL215049,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,21,0,26,0,3,0,0,0,3,0,3,0,14,0,23,0,0,0,0,0,0,4,4,0,25,0,30,3,3,0,3,0,0,0,3,0,6,0,21,0,0,0,0,0,6,0,0,0,3,0,13,5,3,0,4,0,7,0,0,0,4,0,27,9,4,0,6,0,7,0,6,0,5,0,41,13,0,0,4,0,3,0,0,0,4,0,30,9,0,0,0,3,3,0,0,0,4,0,23,7,0,0,0,0,7,0,0,0,0,0,18,13,0,3,0,0,12,0,4
UCL215050,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,15,0,21,0,0,0,0,0,3,0,0,0,7,0,13,0,0,0,0,0,4,0,3,3,76,0,89,0,4,0,0,0,7,0,6,3,30,0,46,0,11,0,9,0,10,0,10,0,26,0,65,7,3,3,7,0,4,0,3,0,15,0,45,6,0,0,6,0,0,0,3,0,0,0,22,6,0,3,15,0,4,0,3,0,3,0,32,22,0,3,15,3,3,0,0,0,3,0,53,3,0,0,3,3,0,0,0,0,3,0,16,10,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0
UCL215051,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,9,0,0,0,0,0,0,0,4,0,3,0,7,0,0,0,0,0,0,0,7,0,29,0,41,0,3,0,0,0,0,0,3,0,14,0,23,0,3,0,4,0,3,0,5,0,19,0,29,3,0,0,5,0,5,0,3,0,8,0,23,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,4,3,3,0,4,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
UCL215052,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,7,4,17,0,0,0,0,0,0,0,3,0,5,0,11,0,0,0,0,0,0,0,6,0,45,0,52,0,0,0,0,0,0,0,7,0,10,0,19,6,4,0,10,0,6,4,4,0,15,0,49,10,3,0,11,0,3,0,0,0,10,0,35,8,0,3,7,0,0,0,0,0,4,0,19,9,0,0,5,0,0,0,0,0,3,0,25,11,0,3,5,0,0,0,0,0,3,0,22,3,0,0,8,0,3,0,0,0,0,0,17,10,0,0,3,0,0,0,0,0,3,0,15,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0
UCL215053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,15,0,0,0,0,0,0,0,3,0,4,0,3,0,3,0,0,0,3,0,6,0,48,8,67,0,3,0,0,0,3,0,0,0,7,0,11,0,3,0,0,0,0,0,0,0,3,0,15,0,0,0,4,0,0,0,0,0,0,0,10,10,3,0,4,0,0,0,0,0,0,0,17,5,0,0,0,0,4,0,0,0,3,0,21,7,0,0,3,0,0,0,0,0,0,0,16,4,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL215054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,0,15,0,0,0,3,0,0,0,0,0,3,0,11,0,5,0,4,0,5,0,0,0,3,0,15,0,0,0,4,0,5,0,0,0,4,0,14,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,7,7,0,0,3,3,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL215055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,12,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,24,0,31,0,0,0,3,0,0,0,0,0,9,0,14,0,0,0,3,0,3,0,0,0,10,0,21,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,3,0,3,0,0,0,0,0,10,7,0,0,3,0,0,0,0,0,0,0,11,4,0,0,4,5,4,0,0,3,0,0,21,0,0,0,7,0,0,0,3,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
UCL215056,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,3,0,0,0,4,0,7,0,0,0,0,0,3,0,0,0,27,0,33,0,0,0,3,0,4,0,3,0,5,0,17,0,0,0,0,0,0,0,0,0,0,0,11,0,4,0,4,0,0,0,4,0,0,0,13,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,0,0,0,3,0,10,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL215057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,15,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,25,0,31,3,0,0,5,0,3,0,3,0,19,0,28,3,0,0,0,0,0,0,7,0,13,0,28,0,0,0,3,0,0,0,0,0,12,0,22,5,3,0,0,0,3,0,4,0,0,0,12,3,0,0,5,0,3,0,0,0,5,0,11,11,0,0,5,0,3,0,0,3,3,0,29,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0
UCL215058,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,19,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,4,0,47,3,60,0,3,0,3,0,7,0,3,3,18,0,32,3,4,0,6,0,0,0,3,0,19,0,42,3,0,0,8,0,5,0,3,3,8,0,32,4,0,0,9,0,4,0,0,0,3,0,26,3,0,0,5,0,0,0,0,0,3,0,21,13,0,0,10,0,0,0,0,0,0,0,28,5,0,0,3,0,3,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0
UCL215059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,16,0,0,0,0,0,0,0,3,0,3,0,13,0,0,0,0,0,0,0,7,0,34,0,37,0,0,0,0,0,4,0,3,0,10,0,21,3,0,0,4,0,4,0,3,0,13,0,27,0,3,0,7,0,3,0,0,0,3,0,22,7,0,0,9,0,3,0,0,0,4,0,16,3,0,0,0,0,0,0,0,0,0,0,8,8,3,0,7,0,0,0,0,0,0,0,22,10,0,0,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
UCL215060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,15,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,32,0,36,0,0,0,0,0,0,0,0,0,10,0,15,3,0,0,4,0,4,0,0,0,8,0,19,0,3,0,11,0,0,0,0,0,8,0,17,3,0,0,3,0,0,0,0,0,0,0,7,0,3,0,4,0,0,0,0,0,0,0,8,6,0,0,0,0,0,0,0,3,0,0,12,5,0,0,0,0,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL215061,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,13,0,0,0,0,0,0,0,3,0,3,0,7,0,3,0,0,0,0,0,0,0,40,0,44,0,0,0,0,0,0,0,0,0,16,0,23,3,0,0,0,0,3,0,0,0,14,0,24,7,0,0,3,0,5,0,3,0,5,3,31,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,4,0,0,0,0,0,15,5,0,0,8,0,0,3,0,0,3,0,21,4,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0
UCL215062,0,0,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,16,0,23,0,0,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,0,0,5,0,87,0,97,3,3,0,0,0,0,0,6,0,28,0,46,0,4,0,7,0,7,0,4,0,35,0,50,11,3,0,12,0,5,0,0,0,7,0,45,4,0,0,10,0,6,0,0,0,0,0,23,12,0,0,4,0,4,0,0,0,8,0,28,19,0,0,8,3,0,0,0,0,0,0,33,5,0,0,3,0,0,0,0,0,0,0,15,7,0,0,0,0,0,0,0,0,0,0,12,3,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
UCL215063,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,19,0,0,0,0,0,0,0,0,3,3,0,11,0,3,0,4,0,0,0,3,0,60,0,71,0,0,0,0,0,0,0,9,0,10,0,23,0,5,0,0,0,3,0,4,0,10,3,30,4,0,0,5,0,0,0,3,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,6,0,3,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL215064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,0,0,18,0,29,0,0,0,0,0,0,0,0,0,8,0,15,0,0,0,0,0,0,0,0,0,3,0,13,0,0,0,6,0,0,0,0,0,7,0,12,6,0,0,3,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,4,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCL215065,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,33,0,33,0,0,0,0,0,0,0,3,0,11,0,18,0,0,0,0,0,3,0,10,0,119,3,139,0,4,0,4,0,4,0,8,0,48,0,70,3,0,4,4,0,5,0,4,0,43,0,65,7,0,0,14,0,0,0,8,0,36,0,63,0,0,3,3,0,0,0,3,0,9,0,25,3,0,0,3,0,3,0,0,0,10,0,18,9,3,0,5,0,0,0,5,0,13,0,33,6,0,0,5,0,3,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,3,0,10,3,0,0,0,0,3,0,0,0,0,0,8,7,0,0,4,0,0,0,3
