SA2_MAINCODE_2016,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
209041216,1240,1414,1314,929,929,655,355,263,108,7208,0,13,0,0,0,0,0,0,0,13,0,3,0,6,7,0,0,0,0,20,24,44,30,21,28,11,18,17,0,193,0,0,0,0,0,3,0,0,0,11,0,0,0,0,0,0,3,0,0,8,0,3,0,0,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,29,49,34,31,35,23,16,17,0,240,30,63,39,32,35,23,16,17,0,250,1274,1475,1353,966,967,674,373,276,116,7462
209041217,773,900,990,697,631,764,693,407,107,5960,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,14,28,42,23,26,20,18,16,11,200,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,28,43,30,30,22,22,16,11,210,14,31,43,30,25,22,21,18,11,219,784,935,1039,723,663,791,709,425,120,6181
209041219,4091,2662,3580,3034,2592,2221,2079,1471,357,22092,10,8,3,4,0,0,3,3,0,22,0,0,0,3,0,0,0,0,0,12,76,77,87,62,51,75,21,27,6,480,0,4,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,80,88,74,52,80,25,27,6,509,84,81,91,76,54,86,25,29,6,533,4172,2746,3672,3112,2644,2305,2108,1496,367,22624
209041220,2963,2657,2369,2149,2865,2358,1143,592,231,17321,0,0,3,0,3,4,3,0,0,15,0,0,0,3,3,0,0,0,0,9,47,36,84,41,30,28,24,32,11,341,0,0,3,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,47,87,46,35,28,31,34,11,366,46,46,90,46,40,33,36,34,11,382,3012,2700,2460,2195,2905,2392,1174,623,245,17702
209041221,2022,1649,1841,1368,1640,1673,888,371,88,11531,0,0,3,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,27,53,40,31,24,17,16,17,0,223,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,52,40,31,25,21,12,17,3,234,27,52,38,35,27,19,15,17,4,242,2045,1706,1880,1402,1662,1696,901,388,90,11776
209041223,3274,2365,3183,2427,2267,2284,2160,1403,363,19733,4,7,4,3,3,0,5,3,0,28,0,0,4,6,3,0,0,0,0,10,52,72,86,88,54,41,26,18,7,447,0,0,3,0,0,4,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,76,87,91,61,46,29,18,7,471,62,80,97,95,57,49,34,16,7,501,3337,2443,3281,2517,2328,2337,2201,1421,372,20235
209041224,3753,1962,2396,2250,2236,1706,974,290,74,15641,6,0,4,3,3,3,0,0,0,23,0,0,0,0,0,3,0,3,0,7,46,73,45,29,40,48,23,14,11,330,7,0,0,0,3,6,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,73,48,33,44,53,28,17,14,360,55,72,55,35,44,59,28,22,14,381,3811,2032,2447,2286,2281,1762,1003,308,84,16021
209041225,1575,970,786,1025,1149,954,765,409,174,7802,6,0,0,0,0,0,3,0,0,13,0,3,0,0,0,0,0,0,0,4,19,38,23,15,20,16,17,18,20,184,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,37,27,15,20,13,17,18,20,197,22,45,28,21,22,13,17,20,17,210,1602,1012,813,1044,1170,970,784,427,190,8010
209041430,5999,2100,3504,3726,2325,1412,934,210,47,20253,0,0,3,0,0,0,3,0,0,5,3,3,3,3,0,3,8,0,0,19,49,58,62,43,25,24,21,5,8,291,0,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,5,0,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,50,62,70,49,33,30,27,4,8,337,50,63,69,53,33,31,30,4,8,349,6054,2166,3571,3775,2358,1441,966,222,58,20601
209041431,2631,1770,2009,1802,1746,1436,744,494,243,12885,0,3,4,0,0,0,4,0,0,7,0,0,0,0,0,3,4,0,0,11,48,41,53,37,23,23,26,14,3,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,40,53,39,26,30,30,14,3,281,53,40,53,39,24,30,34,14,3,293,2686,1816,2064,1842,1771,1465,779,502,248,13175
209041432,1478,1017,1393,1104,1021,975,736,260,117,8097,0,3,0,0,3,0,0,0,0,9,0,0,0,0,0,3,0,0,0,7,65,49,97,48,59,51,74,65,36,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,49,99,51,56,48,74,68,40,555,63,53,103,53,61,52,74,68,40,567,1541,1074,1493,1156,1081,1031,813,331,154,8669
209041433,3001,1185,2286,2025,1097,648,292,111,17,10663,0,0,0,3,0,0,0,0,0,9,0,0,3,3,0,0,0,0,0,5,18,12,48,27,16,25,11,7,3,158,3,0,4,3,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,18,54,29,18,26,11,7,3,188,25,22,54,36,19,26,11,7,3,195,3028,1206,2341,2056,1121,669,300,113,20,10850
209041434,4392,1709,3576,2803,1604,1073,631,215,41,16038,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,13,44,44,80,36,26,33,27,9,3,299,0,0,6,5,0,0,0,0,0,9,0,0,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,0,0,11,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,44,85,42,27,33,30,9,3,329,55,44,90,42,27,33,30,9,3,334,4446,1758,3664,2848,1634,1104,663,223,43,16370
209041435,3150,1505,1787,2291,1596,841,423,139,24,11760,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,8,21,32,40,20,14,15,16,11,3,168,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,35,41,22,19,18,12,15,3,183,19,31,48,21,19,18,12,18,3,188,3170,1535,1832,2316,1613,853,436,154,28,11945
209041436,2497,1571,1566,1809,1686,1069,740,471,285,11694,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,3,0,3,24,38,46,26,22,20,16,12,8,217,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,44,42,26,25,20,18,19,8,228,26,41,48,26,26,18,20,19,8,232,2523,1618,1613,1830,1719,1090,759,489,292,11931
209041437,2452,880,2426,1523,696,515,275,91,21,8888,0,0,0,0,0,3,0,0,0,7,0,0,3,0,0,0,0,0,0,8,22,30,44,21,15,7,8,3,0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,32,45,21,16,12,8,3,0,162,22,32,48,21,18,14,8,8,0,172,2478,915,2473,1539,716,534,285,93,21,9053
210011226,1149,682,1186,1057,938,787,678,547,223,7250,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,5,18,28,26,30,22,27,10,9,6,173,0,0,3,0,3,0,0,0,0,3,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,31,32,32,31,34,13,8,6,201,17,31,39,33,32,34,13,8,6,210,1162,708,1224,1090,974,815,694,555,227,7452
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011228,1414,990,764,1026,1124,1002,1062,517,208,8106,0,0,4,5,0,0,0,0,0,6,0,0,0,0,3,3,0,3,0,7,22,30,36,21,22,16,26,18,8,195,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,30,39,21,31,22,24,18,8,218,22,30,46,28,36,22,26,18,8,230,1434,1016,808,1054,1161,1020,1088,532,217,8330
210011229,4211,2672,2991,3369,3327,2688,3015,2257,739,25256,0,0,0,3,6,0,0,3,0,17,0,0,3,0,5,0,0,0,0,17,67,72,81,88,71,38,42,40,20,526,3,3,0,0,3,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,71,91,89,72,46,51,46,20,573,75,74,94,95,79,46,56,48,26,590,4285,2742,3081,3468,3404,2732,3063,2304,762,25849
210011230,1280,813,834,978,1066,695,448,351,213,6673,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,7,20,21,38,25,19,13,12,18,3,165,0,0,0,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,21,39,25,20,17,16,18,3,188,18,21,39,30,20,17,16,18,3,190,1296,836,869,1002,1089,706,468,369,215,6857
210011231,1806,1233,850,1237,1382,1178,697,421,221,9028,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,7,19,23,27,23,23,23,14,11,12,175,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21,27,21,27,31,14,13,12,186,21,19,27,21,24,31,19,13,12,196,1828,1253,873,1261,1409,1208,716,435,234,9216
210021232,2854,1425,1136,1795,1846,1410,1125,442,209,12234,0,5,0,0,0,0,0,0,0,5,0,0,0,3,0,3,8,0,0,16,26,49,30,24,25,16,26,19,3,216,0,3,4,0,6,0,0,0,0,13,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,56,36,27,28,22,33,23,4,253,28,59,36,27,28,22,33,23,4,257,2884,1478,1172,1819,1875,1425,1162,463,217,12490
210021233,697,293,225,431,504,502,379,126,26,3175,3,0,0,0,0,0,0,0,0,6,0,0,3,3,0,3,0,0,0,9,15,12,15,8,7,4,12,0,0,68,0,0,0,0,3,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,20,11,7,11,18,0,3,95,17,15,20,11,7,11,14,0,3,95,718,311,241,441,510,509,391,129,27,3278
210021234,800,462,324,486,661,544,355,113,45,3782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,12,7,10,6,12,3,0,73,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,12,7,15,9,13,3,0,81,3,16,12,7,15,9,14,7,0,81,805,478,338,487,677,553,376,115,47,3871
210021235,1833,1005,797,1159,1448,1309,888,336,93,8869,0,0,0,0,0,3,3,0,0,8,0,6,6,14,7,5,4,0,0,41,21,30,38,29,38,30,24,4,0,218,0,3,0,3,3,0,0,0,0,10,0,0,0,0,3,8,3,0,0,11,0,0,0,5,0,7,0,0,0,14,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,36,51,52,53,48,36,9,4,304,22,35,53,50,53,51,33,9,4,309,1851,1044,845,1210,1504,1361,922,344,93,9175
210031236,1315,784,1319,1225,964,645,440,427,272,7403,0,0,3,0,0,0,0,3,0,9,0,0,0,3,0,0,3,0,0,12,27,27,38,24,18,20,16,6,0,172,0,4,0,0,0,9,3,9,0,25,0,0,3,0,0,4,3,0,0,10,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,6,3,0,0,4,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,33,36,30,17,35,33,15,0,235,29,32,42,31,17,36,30,17,0,242,1346,814,1364,1251,988,687,474,441,276,7646
210031237,2920,1599,2272,1796,1411,1090,798,1012,490,13389,6,0,9,0,4,0,0,3,0,18,0,3,0,3,5,3,0,4,0,23,39,31,61,30,39,37,23,21,11,290,0,3,0,0,3,0,0,0,0,6,0,0,0,0,3,0,0,0,0,9,0,0,4,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,46,36,68,36,57,47,22,23,11,341,49,33,77,33,57,47,26,22,11,358,2971,1637,2345,1835,1467,1141,826,1035,500,13754
210031239,4092,2532,4375,3672,2799,2035,1233,1163,775,22668,4,4,0,0,3,0,0,3,0,19,3,0,6,4,6,5,0,0,0,25,49,69,81,38,48,48,39,39,15,425,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,0,0,11,0,0,0,0,3,4,3,0,0,6,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,52,77,90,43,57,63,47,39,14,492,55,74,92,49,60,63,48,45,14,504,4146,2604,4464,3721,2861,2096,1281,1203,791,23178
210031438,3823,2621,4583,3033,2330,1669,1358,1271,760,21444,0,4,6,0,4,0,3,3,3,21,0,0,0,0,0,0,0,0,0,10,59,85,99,64,56,43,30,29,18,475,0,0,5,0,0,3,0,0,0,13,3,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,3,0,0,6,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,63,88,110,68,58,43,39,29,18,518,63,90,115,73,65,47,45,33,15,541,3881,2715,4697,3106,2393,1716,1401,1300,775,21987
210031439,640,273,369,518,396,228,175,165,50,2813,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,10,5,3,10,11,5,3,4,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,9,10,5,3,4,0,55,10,4,3,9,11,8,3,4,0,61,650,279,372,532,407,236,182,165,50,2870
210031440,1009,641,809,718,670,497,461,497,155,5454,0,0,0,3,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,9,21,16,13,23,12,14,12,11,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,27,16,13,21,13,9,12,11,128,9,27,16,16,27,13,11,12,11,136,1020,664,832,733,692,507,471,507,161,5589
210041240,2514,1735,1323,1674,1906,1654,871,384,165,12227,3,0,0,0,0,0,0,3,0,8,3,0,0,0,0,0,0,0,0,3,61,42,42,31,16,24,23,6,11,261,0,0,0,0,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,45,45,38,27,31,28,6,10,289,63,45,47,34,26,31,28,9,11,300,2577,1777,1368,1707,1935,1684,898,396,182,12522
210041241,5040,3422,3610,3450,3598,3003,2018,1015,416,25578,0,5,0,3,3,0,0,0,5,20,0,4,0,0,0,4,3,0,0,15,94,112,111,73,53,63,36,33,22,586,0,0,3,0,8,4,0,0,0,13,0,0,3,0,0,0,4,0,0,12,0,0,0,0,4,3,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,91,112,120,76,64,75,51,32,20,640,91,123,123,73,65,77,49,34,24,659,5137,3539,3729,3530,3657,3081,2067,1053,438,26238
210051242,2814,1870,2446,1580,1506,1182,768,527,201,12896,7,4,12,5,3,3,3,3,0,39,5,3,4,0,0,5,0,3,0,18,72,53,94,50,37,51,37,34,25,447,0,3,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,63,105,50,37,55,33,39,25,484,80,67,117,63,42,61,37,38,25,528,2897,1936,2566,1636,1546,1245,809,567,225,13416
210051243,3528,2346,2334,1858,1893,1400,1279,832,214,15683,8,3,12,3,0,0,0,0,0,35,0,3,3,0,0,0,0,0,0,13,63,53,64,62,39,26,25,3,3,341,0,0,3,0,4,3,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,63,74,71,56,31,23,8,3,385,74,65,79,76,54,34,24,8,3,414,3599,2408,2416,1931,1948,1436,1306,840,215,16098
210051245,2877,2224,2144,2131,2339,2320,1875,846,234,16996,8,6,5,3,4,3,3,3,0,29,0,3,16,0,3,11,8,3,0,39,55,49,102,47,42,46,25,23,9,407,0,4,3,12,4,8,8,0,0,35,0,0,0,3,5,0,0,0,0,11,0,0,0,0,0,3,0,0,0,3,0,0,0,4,0,0,4,3,0,13,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,55,60,112,71,58,69,43,30,9,508,61,66,120,69,63,69,44,28,10,542,2938,2292,2263,2206,2404,2391,1926,875,241,17529
210051246,3160,2538,2141,2017,2575,1951,1034,360,76,15851,0,0,0,0,0,0,0,0,0,5,0,3,3,0,0,3,0,0,0,11,29,49,50,28,28,27,33,31,11,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,52,52,28,29,31,37,33,11,305,29,51,51,29,29,35,37,33,11,308,3184,2591,2195,2044,2609,1984,1070,389,87,16162
