SA2_MAINCODE_2016,Ireland_2011,Ireland_2012,Ireland_2013,Ireland_2014,Ireland_2015,Ireland_2016,Ireland_Yr_arrival_NS,Ireland_Tot,Italy_Before_1946,Italy_1946_1955,Italy_1956_1965,Italy_1966_1975,Italy_1976_1985,Italy_1986_1995,Italy_1996_2005,Italy_2006_2010,Italy_2011,Italy_2012,Italy_2013,Italy_2014,Italy_2015,Italy_2016,Italy_Yr_arrival_NS,Italy_Tot,Japan_Before_1946,Japan_1946_1955,Japan_1956_1965,Japan_1966_1975,Japan_1976_1985,Japan_1986_1995,Japan_1996_2005,Japan_2006_2010,Japan_2011,Japan_2012,Japan_2013,Japan_2014,Japan_2015,Japan_2016,Japan_Yr_arrival_NS,Japan_Tot,Korea_Rep_Sth_Before_1946,Korea_Rep_Sth_1946_1955,Korea_Rep_Sth_1956_1965,Korea_Rep_Sth_1966_1975,Korea_Rep_Sth_1976_1985,Korea_Rep_Sth_1986_1995,Korea_Rep_Sth_1996_2005,Korea_Rep_Sth_2006_2010,Korea_Republic_South_2011,Korea_Republic_South_2012,Korea_Republic_South_2013,Korea_Republic_South_2014,Korea_Republic_South_2015,Korea_Republic_South_2016,Korea_Repub_Sth_arrival_ns,Korea_Republic_South_Tot,Lebanon_Before_1946,Lebanon_1946_1955,Lebanon_1956_1965,Lebanon_1966_1975,Lebanon_1976_1985,Lebanon_1986_1995,Lebanon_1996_2005,Lebanon_2006_2010,Lebanon_2011,Lebanon_2012,Lebanon_2013,Lebanon_2014,Lebanon_2015,Lebanon_2016,Lebanon_Yr_arrival_NS,Lebanon_Tot,Malaysia_Before_1946,Malaysia_1946_1955,Malaysia_1956_1965,Malaysia_1966_1975,Malaysia_1976_1985,Malaysia_1986_1995,Malaysia_1996_2005,Malaysia_2006_2010,Malaysia_2011,Malaysia_2012,Malaysia_2013,Malaysia_2014,Malaysia_2015,Malaysia_2016,Malaysia_Yr_arrival_ns,Malaysia_Tot,Malta_Before_1946,Malta_1946_1955,Malta_1956_1965,Malta_1966_1975,Malta_1976_1985,Malta_1986_1995,Malta_1996_2005,Malta_2006_2010,Malta_2011,Malta_2012,Malta_2013,Malta_2014,Malta_2015,Malta_2016,Malta_Yr_arrival_NS,Malta_Tot,Netherlands_Before_1946,Netherlands_1946_1955,Netherlands_1956_1965,Netherlands_1966_1975,Netherlands_1976_1985,Netherlands_1986_1995,Netherlands_1996_2005,Netherlands_2006_2010,Netherlands_2011,Netherlands_2012,Netherlands_2013,Netherlands_2014,Netherlands_2015,Netherlands_2016,Netherlands_Yr_arrival_ns,Netherlands_Tot,New_Zealand_Before_1946,New_Zealand_1946_1955,New_Zealand_1956_1965,New_Zealand_1966_1975,New_Zealand_1976_1985,New_Zealand_1986_1995,New_Zealand_1996_2005,New_Zealand_2006_2010,New_Zealand_2011,New_Zealand_2012,New_Zealand_2013,New_Zealand_2014,New_Zealand_2015,New_Zealand_2016,New_Zealand_Yr_arrival_ns,New_Zealand_Tot,Pakistan_Before_1946,Pakistan_1946_1955,Pakistan_1956_1965,Pakistan_1966_1975,Pakistan_1976_1985,Pakistan_1986_1995,Pakistan_1996_2005,Pakistan_2006_2010,Pakistan_2011,Pakistan_2012,Pakistan_2013,Pakistan_2014,Pakistan_2015,Pakistan_2016,Pakistan_Yr_arrival_NS,Pakistan_Tot,Philippines_Before_1946,Philippines_1946_1955,Philippines_1956_1965,Philippines_1966_1975,Philippines_1976_1985,Philippines_1986_1995,Philippines_1996_2005,Philippines_2006_2010,Philippines_2011,Philippines_2012,Philippines_2013,Philippines_2014,Philippines_2015,Philippines_2016,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1946,Poland_1946_1955,Poland_1956_1965,Poland_1966_1975,Poland_1976_1985,Poland_1986_1995,Poland_1996_2005,Poland_2006_2010,Poland_2011,Poland_2012,Poland_2013,Poland_2014,Poland_2015,Poland_2016,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1946,Singapore_1946_1955,Singapore_1956_1965,Singapore_1966_1975,Singapore_1976_1985,Singapore_1986_1995,Singapore_1996_2005,Singapore_2006_2010,Singapore_2011,Singapore_2012,Singapore_2013,Singapore_2014,Singapore_2015,Singapore_2016,Singapore_Yr_arrival_ns,Singapore_Tot
202011025,0,3,0,0,0,0,0,15,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,3,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,4,10,11,15,11,7,0,0,0,0,0,7,74,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,13,0,0,0,0,0,4,3,10,8,0,6,4,3,8,4,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5
202021026,0,0,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,11,5,9,0,0,0,0,0,0,0,0,0,0,30,0,0,0,9,16,3,11,3,0,0,0,0,0,0,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
202021027,0,0,0,0,0,0,0,16,0,4,3,0,0,0,0,0,0,0,0,0,0,0,8,23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,11,0,0,3,3,0,3,5,0,0,0,0,0,0,0,5,14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,12,3,3,3,5,4,0,3,0,0,0,0,3,45,0,3,3,17,21,13,19,10,8,5,0,0,0,0,29,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,0,0,4,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
202021028,0,0,0,0,0,0,0,10,0,3,11,3,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,9,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,17,19,7,0,0,3,0,0,4,0,0,0,0,3,50,0,3,3,17,31,26,14,13,0,4,0,0,3,0,4,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
202021029,0,0,0,0,0,0,0,7,0,3,9,4,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,0,15,11,0,3,0,0,0,0,0,0,0,0,0,0,27,0,0,0,8,20,14,6,3,0,0,0,0,0,0,6,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,5,5,0,0,24,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202021030,0,0,0,0,0,0,0,24,0,12,3,5,0,0,0,0,0,0,0,0,0,0,3,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,0,0,10,0,11,6,5,0,0,0,0,0,0,0,0,0,0,3,24,0,12,16,0,5,0,3,5,0,0,0,0,0,0,3,42,0,3,8,11,23,21,34,14,3,0,3,3,0,0,7,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,6,0,3,11,0,4,3,0,0,35,0,0,5,0,3,3,3,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7
202021031,0,0,0,0,0,0,0,16,0,11,11,8,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,4,0,3,0,0,0,0,0,0,0,0,0,16,0,6,6,10,5,3,0,8,0,0,0,0,0,0,5,41,0,0,0,8,21,15,14,8,0,5,0,0,0,0,3,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,24,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
202031032,0,0,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,7,8,3,0,4,0,0,0,0,3,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202031033,3,0,5,0,0,0,0,12,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,5,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,14,0,10,17,0,0,4,0,0,0,0,0,0,0,0,3,28,0,3,0,11,20,5,4,4,0,0,0,0,0,4,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,29,3,5,13,0,0,3,3,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
203011034,0,0,0,0,0,0,0,10,0,8,12,4,0,0,0,4,0,0,0,0,0,0,0,27,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,11,13,5,0,3,0,0,0,0,0,0,0,0,3,35,0,0,0,0,13,10,16,4,4,5,0,0,3,3,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
203011035,4,0,0,0,0,0,0,15,0,5,5,4,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,13,23,5,4,0,0,0,0,0,3,0,0,0,4,49,0,0,0,12,5,10,12,7,0,0,3,0,3,0,6,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5
203011036,0,0,0,3,0,0,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,10,9,3,3,3,0,0,0,0,0,0,0,0,0,26,0,0,6,6,10,17,10,3,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203021037,3,0,0,3,0,0,0,39,0,34,32,12,3,0,0,0,0,0,0,0,0,0,3,87,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,13,0,0,0,0,0,0,6,0,0,4,3,3,0,0,0,17,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,7,0,0,3,3,6,3,3,7,0,10,6,0,0,0,0,34,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,32,23,0,0,0,3,7,0,0,0,0,0,0,0,73,0,4,0,5,24,28,38,11,3,3,3,8,3,3,4,139,0,0,0,0,0,0,0,10,3,3,0,0,3,0,4,25,0,0,0,0,7,8,8,7,0,0,0,3,10,0,0,49,0,3,5,0,3,4,0,4,0,0,0,0,0,0,3,23,0,0,0,0,0,4,4,5,0,0,0,0,0,0,0,19
203021038,0,0,0,0,0,0,0,28,0,40,32,16,5,3,8,0,0,0,0,0,0,0,9,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,11,0,0,3,3,6,8,10,0,0,3,3,3,3,4,3,49,0,6,10,12,0,0,0,0,0,0,0,0,0,0,0,28,0,107,92,14,5,8,0,0,0,0,0,0,0,0,3,224,0,0,0,16,39,53,61,29,11,10,11,4,0,0,16,255,0,0,0,0,3,3,0,21,9,18,61,11,20,4,6,161,0,0,0,0,21,67,69,63,13,10,14,11,12,3,11,282,0,4,9,4,26,19,4,0,0,0,0,0,0,0,0,69,0,0,0,3,0,4,15,9,0,0,0,3,0,0,3,37
203021039,3,0,4,3,0,0,3,42,0,47,83,20,3,3,3,0,0,0,0,3,0,0,4,166,0,0,0,0,0,0,3,4,0,0,0,0,4,0,0,16,0,0,0,0,0,0,4,4,0,0,5,5,0,0,0,20,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,3,4,6,9,8,3,3,5,9,0,57,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,36,9,4,3,0,3,0,0,0,0,0,0,0,5,62,0,0,0,17,24,20,27,17,6,8,0,0,0,3,0,134,0,0,0,0,0,0,0,3,0,4,3,0,3,0,0,12,0,0,0,0,7,3,10,12,0,3,9,4,9,6,0,63,0,3,0,0,4,4,0,0,0,0,0,0,0,0,3,12,0,0,0,3,4,0,3,0,0,0,0,0,0,0,0,20
203021040,3,8,0,0,3,0,0,48,0,46,102,58,4,3,0,0,0,3,0,0,3,3,11,247,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,12,0,3,0,4,4,0,0,45,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,50,17,6,0,0,4,0,3,0,0,0,0,0,7,85,3,0,8,11,27,28,45,32,6,8,0,7,0,0,3,171,0,0,0,0,0,0,3,24,3,8,0,6,6,3,9,58,0,0,0,0,8,6,6,8,6,3,0,0,4,3,4,54,0,11,9,0,3,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0,4,3,3,7,0,0,0,0,0,0,3,22
203021041,0,0,4,0,5,0,0,43,3,25,25,10,0,3,0,0,0,0,4,0,0,0,3,79,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,20,0,0,0,0,0,0,9,4,3,0,4,0,3,0,0,22,0,0,0,3,4,0,0,3,0,0,0,0,0,0,0,14,0,0,0,8,9,11,13,11,3,6,0,6,0,0,3,70,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,64,40,5,4,3,0,0,0,0,0,0,0,0,7,123,0,0,4,15,30,51,58,18,9,10,0,0,7,3,4,233,0,0,0,0,0,0,0,3,4,10,0,0,0,3,0,21,0,0,0,0,16,27,26,28,10,7,5,9,3,3,4,134,0,5,4,0,7,0,0,0,0,0,4,0,0,0,4,23,0,0,0,3,0,6,4,5,0,0,0,0,3,0,0,27
203021042,0,5,8,0,3,0,3,57,0,29,51,19,0,0,0,3,0,0,0,0,0,0,9,116,0,0,0,0,0,0,6,3,4,0,3,5,0,0,0,29,0,0,0,0,0,3,6,10,0,0,3,0,0,0,0,22,0,0,3,4,0,3,3,0,0,0,0,0,0,0,0,18,0,0,3,3,10,18,15,16,4,4,0,12,5,4,0,91,0,6,10,3,0,0,0,0,0,0,0,0,0,0,0,11,0,54,26,8,0,3,7,0,0,0,0,0,0,0,4,106,0,0,3,22,34,27,59,32,6,4,7,3,4,3,9,215,0,0,3,0,3,3,8,7,0,6,0,5,9,0,0,41,0,0,0,0,8,19,15,15,0,3,0,0,0,0,3,70,0,7,8,3,8,7,4,0,0,3,0,0,0,0,0,29,0,0,0,5,4,6,8,21,0,0,0,0,3,0,0,47
203021043,0,11,0,0,0,0,7,61,0,17,19,14,0,0,3,0,0,0,0,0,0,0,5,69,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,23,0,0,0,4,4,0,0,0,0,0,0,0,0,0,6,21,0,9,17,9,3,0,0,0,0,0,0,0,0,0,4,50,0,41,38,5,11,3,3,0,0,0,0,0,0,0,7,110,0,0,0,12,26,23,49,25,7,3,0,0,0,0,35,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,97,73,7,0,4,9,9,3,10,227,0,0,0,3,4,3,0,0,0,0,0,0,0,0,6,19,0,0,0,0,0,0,14,3,0,0,0,4,0,0,0,26
203021044,0,0,0,0,0,0,0,38,0,17,33,17,3,0,0,0,0,0,0,0,0,0,4,84,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,7,6,0,0,0,0,0,0,0,0,0,0,0,17,0,47,27,10,0,3,3,0,0,0,0,0,0,0,3,91,0,0,3,12,23,24,11,16,0,4,4,4,0,0,0,114,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,0,0,0,0,3,17,15,16,0,0,3,0,4,0,3,66,0,3,3,0,5,3,0,0,0,0,0,0,0,0,0,21,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
203021045,0,0,5,0,0,0,0,30,0,31,50,25,0,4,0,0,0,0,0,0,0,0,3,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,0,3,0,0,0,0,22,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,17,0,60,41,7,3,0,0,0,0,0,0,0,0,4,0,124,0,3,3,9,21,25,32,9,0,3,0,3,0,0,5,125,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,0,0,4,12,21,13,30,0,0,5,3,8,6,4,98,0,4,5,4,3,6,0,0,0,0,0,0,0,0,0,23,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4
203021046,0,0,0,0,0,0,0,25,0,13,22,11,0,0,0,0,0,0,0,0,0,4,5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,8,3,0,0,3,4,0,0,0,35,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,21,6,0,3,0,4,0,0,0,0,0,0,0,4,51,0,0,0,16,15,16,21,12,0,0,0,0,0,0,8,100,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,11,0,0,0,0,4,6,3,16,0,0,0,0,3,0,0,30,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,9
203021047,0,0,0,0,0,0,0,15,0,71,136,51,10,0,4,4,0,0,0,0,0,0,21,306,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,10,0,0,0,0,0,3,0,3,0,7,0,0,0,0,0,20,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3,8,3,5,0,0,0,3,0,0,0,19,0,8,10,3,0,0,0,0,0,0,0,0,0,0,0,26,0,36,23,3,0,0,0,0,0,0,0,0,0,0,14,77,0,0,0,14,18,22,24,22,0,5,0,0,3,3,3,121,0,0,0,0,0,0,0,18,0,3,11,3,3,6,3,47,0,0,0,3,9,33,20,24,7,9,0,3,3,6,9,122,0,16,40,12,27,10,7,3,0,0,0,0,0,0,15,125,0,0,0,4,0,3,3,0,0,0,0,0,0,0,0,13
203031048,0,0,0,0,0,0,0,41,0,15,32,8,4,0,3,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,4,0,0,0,0,0,0,0,20,0,10,14,3,0,0,0,0,0,0,0,0,0,0,0,25,0,33,22,15,0,0,0,0,0,0,0,0,0,0,6,77,0,0,8,20,30,29,24,14,9,3,4,0,0,0,4,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,3,0,0,0,3,0,0,0,25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,8
203031049,5,0,0,4,0,0,0,30,0,3,4,3,0,0,0,0,0,0,0,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,12,5,3,17,7,0,3,0,0,0,0,7,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
203031050,0,0,3,3,0,0,0,55,0,20,20,14,0,0,0,7,0,0,5,0,0,0,0,63,0,0,0,0,4,3,0,7,0,0,0,0,0,0,0,18,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,7,8,8,0,11,0,0,0,0,0,0,0,43,0,6,12,3,3,0,0,0,0,0,0,0,0,0,0,29,0,58,34,4,7,7,4,9,0,0,0,0,3,0,3,132,3,0,8,17,42,44,42,25,17,3,6,12,8,0,4,232,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,3,3,3,0,3,4,3,0,0,3,34,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,14,0,0,0,4,5,0,0,0,3,0,0,3,0,0,0,20
203031051,0,0,0,0,0,0,0,18,0,22,24,10,3,0,0,3,0,0,0,0,0,0,3,73,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,43,33,14,0,0,0,3,0,0,4,0,0,0,9,101,0,21,11,3,3,0,0,0,0,0,0,0,0,0,0,39,0,0,9,23,23,12,21,13,0,3,4,0,0,0,3,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5
203031052,0,0,0,0,0,0,0,13,0,8,5,0,0,0,0,0,0,0,0,0,0,0,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,20,0,3,4,12,10,0,3,8,0,0,0,5,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3
203031053,0,0,7,4,0,0,5,51,0,24,22,9,3,0,3,0,0,0,0,0,0,0,3,62,0,0,0,0,0,3,9,4,0,3,0,0,0,0,4,22,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,17,0,10,7,5,0,3,0,0,0,0,0,0,0,0,3,29,0,30,24,3,4,0,0,12,0,0,0,0,0,0,0,74,0,4,3,7,35,26,52,46,5,17,3,8,3,0,6,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,3,0,0,3,0,0,0,0,29,0,3,0,4,5,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4
