SA2_MAINCODE_2016,I_4000more_1AW_OthNW,I_4000more_BNW,I_4000more_LFsta_NS,I_4000more_Tot,Part_inc_stated_BE_WFT,Part_inc_stated_BE_WPT,Part_inc_stated_BE_BAW,Part_inc_stated_1EFT_OthPT,Part_inc_stated_1EFT_OthAW,Part_inc_stated_1EFT_OthNW,Part_inc_stated_1EPT_OthAW,Part_inc_stated_1EPT_OthNW,Part_inc_stated_1AW_OthNW,Part_inc_stated_BNW,Part_inc_stated_LFsta_NS,Part_inc_stated_Tot,All_inc_NS_BE_WFT,All_inc_NS_BE_WPT,All_inc_NS_BE_BAW,All_inc_NS_1EFT_OthPT,All_inc_NS_1EFT_OthAW,All_inc_NS_1EFT_OthNW,All_inc_NS_1EPT_OthAW,All_inc_NS_1EPT_OthNW,All_inc_NS_1AW_OthNW,All_inc_NS_BNW,All_inc_NS_LFsta_NS,All_inc_NS_Tot,Tot_BE_WFT,Tot_BE_WPT,Tot_BE_BAW,Tot_1EFT_OthPT,Tot_1EFT_OthAW,Tot_1EFT_OthNW,Tot_1EPT_OthAW,Tot_1EPT_OthNW,Tot_1AW_OthNW,Tot_BNW,Tot_LFsta_NS,Tot_Tot
207021160,3,10,0,80,0,0,0,0,0,8,0,0,0,13,58,77,0,0,3,0,0,0,0,0,0,21,6,33,193,50,12,128,12,108,8,102,14,657,74,1352
207021424,0,5,0,95,0,0,0,0,0,3,0,0,0,20,73,98,0,0,0,0,0,0,0,0,0,17,7,26,184,63,5,125,6,129,10,123,14,620,91,1366
207021425,0,4,0,75,3,0,0,0,0,0,0,0,0,13,62,78,4,0,0,0,0,0,0,0,0,13,13,26,240,42,3,129,14,119,10,100,10,623,87,1371
207031161,0,8,0,146,4,0,0,3,0,3,0,0,0,10,81,107,0,0,0,0,0,0,0,0,0,19,5,28,366,69,15,223,20,203,5,167,25,702,99,1893
207031162,0,3,0,51,0,0,0,0,0,0,0,3,0,12,53,67,0,0,0,0,0,0,0,0,0,14,0,13,149,45,3,72,7,93,4,59,8,399,56,897
207031163,0,8,0,92,0,0,0,5,0,6,0,3,0,12,110,138,0,0,0,0,3,0,0,0,0,3,6,14,317,104,5,185,20,189,11,164,15,582,128,1729
207031164,0,13,0,95,0,0,0,3,0,4,0,0,0,13,70,98,0,0,0,0,0,0,0,0,0,10,7,17,277,73,3,168,16,160,8,112,22,590,81,1512
207031165,0,3,0,49,3,0,0,0,0,4,0,0,0,4,41,55,0,0,0,0,0,0,0,0,0,9,6,14,169,41,3,94,5,88,5,71,7,385,55,925
207031166,0,8,0,41,0,0,0,0,0,4,0,0,0,11,43,59,0,0,0,0,0,0,0,0,0,17,9,24,138,37,3,74,3,86,5,86,14,505,53,1000
207031167,0,13,0,105,3,0,0,0,0,0,0,0,0,3,40,53,0,0,0,0,0,0,0,0,0,3,0,8,209,43,3,97,11,89,0,78,6,276,45,863
208011168,0,27,0,192,0,0,0,0,0,0,0,3,0,3,53,64,0,3,0,0,0,0,0,3,0,10,5,26,212,81,10,138,6,125,11,126,16,562,59,1337
208011169,3,120,0,621,4,0,0,0,0,4,0,0,3,18,156,189,4,0,0,4,0,3,0,0,0,18,5,39,466,137,13,252,23,250,12,236,28,734,177,2326
208011170,0,18,0,212,0,0,0,3,0,3,0,0,0,11,76,98,3,0,0,3,0,3,0,0,0,10,4,29,240,73,9,156,8,131,14,150,12,464,87,1334
208011171,0,0,0,87,5,3,0,0,0,3,0,0,0,4,41,54,0,0,0,0,0,3,0,3,0,9,7,22,268,32,7,114,23,85,9,69,6,278,54,941
208011172,0,26,0,213,4,0,0,3,0,4,0,0,0,4,81,105,3,0,0,0,0,0,0,0,0,6,17,26,340,61,9,161,16,150,6,119,11,469,102,1441
208011173,3,31,0,287,3,0,0,5,0,0,0,3,0,11,96,127,3,0,0,0,0,0,0,0,3,17,9,38,360,79,9,210,16,145,14,149,17,553,113,1677
208021174,0,8,0,142,3,3,0,3,0,0,0,3,0,13,86,106,0,0,0,0,0,3,0,0,0,10,11,21,388,80,17,213,22,174,11,119,14,569,100,1716
208021176,0,0,0,126,6,0,0,4,0,3,0,3,0,14,81,105,0,0,0,3,0,0,0,0,0,9,7,21,542,79,14,254,34,237,14,140,14,442,100,1858
208021177,3,50,0,338,3,5,0,4,0,8,0,5,0,4,108,135,5,0,4,3,0,4,0,4,0,16,10,49,554,144,9,336,32,227,14,174,19,434,128,2070
208021178,0,23,0,217,3,0,0,0,0,3,0,0,0,13,84,110,3,3,0,0,0,3,0,0,0,21,14,52,365,109,9,262,14,175,12,151,16,473,105,1686
208021179,0,3,0,159,4,0,0,3,0,0,0,0,0,6,58,76,3,0,4,0,0,0,0,0,0,3,4,13,405,55,4,170,12,106,11,83,6,230,71,1158
208021180,0,0,0,49,3,0,0,0,0,4,0,0,0,0,27,38,0,0,0,0,0,0,0,0,0,3,3,11,200,26,6,87,10,73,0,43,3,177,33,664
208021181,0,0,0,74,0,0,0,3,0,0,0,0,0,0,38,50,3,0,0,0,0,0,0,0,0,4,0,6,256,47,3,143,14,113,8,70,15,194,46,901
208021182,0,6,0,78,3,0,0,0,0,3,0,0,0,0,46,56,0,0,0,0,0,0,0,0,0,7,5,14,366,79,11,180,16,152,4,82,7,282,59,1246
208021426,0,3,0,81,3,0,0,0,0,3,0,0,0,5,44,63,4,0,0,0,0,0,0,0,0,20,7,37,251,63,7,147,14,100,4,70,11,415,64,1147
208021427,0,0,0,82,3,0,0,0,0,3,0,3,0,10,39,63,3,3,0,0,0,0,0,0,0,13,7,31,262,40,11,127,10,117,4,80,7,434,52,1141
208031183,0,0,0,35,0,0,0,3,0,3,0,0,0,3,27,40,0,0,0,0,0,3,0,0,0,0,0,8,143,16,7,73,8,76,5,42,13,241,30,652
208031184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208031185,0,3,0,86,9,3,0,3,3,0,0,0,0,11,51,77,0,0,0,0,3,0,0,0,0,9,9,31,339,57,8,167,18,112,9,83,18,342,77,1227
208031186,0,9,0,77,0,0,0,0,0,3,0,0,0,10,80,92,3,0,0,0,0,0,0,0,0,11,6,19,441,58,11,189,28,143,13,87,13,400,90,1465
208031187,0,0,0,9,3,0,0,0,0,0,0,0,0,0,16,25,0,0,0,0,0,0,0,0,0,4,3,15,113,20,0,43,9,51,0,29,7,187,24,474
208031188,0,4,0,129,3,0,0,4,0,3,0,3,0,19,109,150,5,3,0,0,0,0,0,0,0,24,5,41,597,88,11,241,17,186,11,106,20,723,128,2129
208031189,0,8,0,88,3,0,0,0,0,3,3,4,0,3,51,66,0,0,0,0,0,0,0,0,0,12,7,26,350,43,9,163,12,107,7,87,7,336,62,1174
208031190,3,9,3,90,5,0,0,3,0,0,0,3,0,10,70,95,4,0,0,3,0,0,0,0,0,15,5,31,356,58,8,183,17,133,3,94,8,423,85,1368
208031191,0,0,0,39,4,0,0,0,0,0,0,0,0,5,50,69,0,0,0,0,0,0,0,0,0,7,4,18,201,25,6,92,17,79,3,67,9,222,54,770
208031192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208031193,0,6,0,156,3,0,0,4,0,0,0,0,0,11,100,117,3,0,0,3,0,0,0,0,0,7,10,26,493,62,11,245,37,195,11,119,13,480,119,1789
208041194,3,64,0,366,6,3,0,7,0,0,0,3,0,18,119,161,0,0,0,3,0,0,0,0,0,22,7,29,578,105,10,291,29,189,10,159,18,509,129,2032
208041195,0,29,0,242,3,0,0,4,0,4,0,3,0,6,107,123,0,0,0,0,0,3,0,0,0,7,9,25,435,87,8,206,16,188,9,177,13,562,114,1824
209011196,0,5,0,18,3,0,0,3,0,0,0,4,0,14,32,51,0,0,0,0,0,0,0,0,0,18,0,18,153,52,6,97,11,82,3,70,9,435,38,956
209011197,0,3,0,102,4,0,0,8,0,3,0,0,0,12,75,99,3,0,0,0,0,0,0,0,0,17,4,29,439,79,17,249,25,192,13,145,19,704,93,1975
209011198,0,9,0,90,3,0,0,0,0,3,0,0,0,7,68,81,5,0,0,0,0,0,0,0,0,19,11,34,313,72,12,163,24,140,4,97,5,491,82,1396
209011199,0,3,0,52,6,0,0,0,0,0,0,5,0,3,55,75,0,0,0,0,0,0,0,0,0,12,13,22,330,44,8,170,15,119,3,54,7,259,82,1090
209011200,0,16,0,151,3,0,0,0,0,0,0,0,0,3,41,56,0,0,0,0,0,0,0,0,0,4,3,8,283,50,6,147,15,117,6,99,11,271,51,1054
209011201,3,23,0,138,0,0,0,0,0,0,0,0,0,3,48,58,0,0,0,0,0,0,0,0,0,8,0,14,125,34,5,86,3,91,5,81,10,238,52,730
209011202,0,5,0,99,8,0,0,0,0,4,0,3,0,12,75,105,0,0,0,0,0,3,0,3,0,16,0,21,361,72,8,200,30,155,12,133,15,587,88,1662
209011203,0,4,0,96,11,0,0,0,0,3,0,3,0,17,63,97,4,0,0,0,0,0,0,0,0,17,9,35,364,61,6,199,23,144,11,112,9,721,88,1739
209011204,0,0,0,27,3,0,0,3,0,0,0,0,0,7,32,51,3,0,0,0,0,0,0,0,0,14,8,19,219,24,6,106,18,80,3,55,9,331,41,898
209021205,0,3,0,51,4,0,0,0,0,3,0,0,0,10,36,54,0,0,0,0,0,0,0,0,0,11,4,20,143,44,7,91,11,104,3,83,6,306,40,830
209021207,0,3,0,50,4,0,0,0,0,6,3,3,0,18,114,147,0,0,4,3,0,0,0,0,0,31,20,57,590,107,22,307,36,232,13,130,25,802,149,2416
209021208,0,6,0,70,0,0,0,3,0,8,0,4,0,24,81,128,5,0,0,0,0,4,0,0,0,38,24,73,469,79,11,258,18,236,11,98,11,909,120,2235
209021428,0,3,0,77,12,0,0,3,0,3,0,0,0,15,91,123,0,0,0,0,0,0,0,0,0,13,11,32,564,93,15,285,17,184,13,76,22,441,109,1826
209021429,0,0,0,63,6,0,0,3,0,0,0,0,4,8,48,65,0,0,0,0,0,0,0,0,0,11,9,18,281,62,5,151,19,97,8,65,10,311,61,1078
209031209,3,13,0,180,3,0,0,3,0,9,0,0,0,11,97,127,0,0,0,4,0,0,0,0,0,11,5,32,374,108,11,302,24,202,9,176,19,654,104,1993
209031210,0,0,0,10,3,0,0,0,0,0,0,0,0,0,15,16,0,0,0,0,0,0,0,0,0,0,0,3,57,18,0,59,0,33,0,37,5,70,12,296
209031211,0,0,0,13,5,0,0,0,0,3,0,0,0,3,23,28,0,0,0,0,0,0,0,0,0,4,0,7,102,26,0,57,0,50,3,26,9,100,22,392
209031212,0,4,0,51,0,0,0,4,0,3,0,0,0,0,18,29,0,0,3,0,0,0,0,0,0,4,4,11,79,45,6,81,6,58,0,48,3,144,27,498
209031213,0,3,0,59,0,0,0,0,0,3,0,0,3,7,29,43,0,0,0,3,0,0,0,0,0,8,5,11,157,31,10,124,13,94,4,61,12,255,42,795
209031214,0,6,0,72,0,0,0,0,0,4,0,0,0,8,31,47,0,0,0,0,0,0,0,0,0,3,0,7,106,37,4,106,7,56,7,55,6,188,36,611
209031215,0,5,0,69,3,0,0,0,0,3,0,0,0,3,62,69,3,0,3,0,0,0,0,3,0,11,0,17,263,40,5,166,11,117,8,82,17,316,64,1082
209041216,0,0,0,16,0,0,0,0,0,0,0,0,0,5,28,32,0,0,0,0,0,0,0,0,0,4,3,10,126,18,6,73,3,77,5,38,6,215,35,600
209041217,0,0,0,7,0,0,0,0,0,4,0,0,0,7,22,32,0,0,0,0,0,0,0,0,0,12,5,23,85,31,0,58,5,77,5,35,3,304,35,643
209041219,0,3,0,28,5,3,0,9,0,11,0,3,4,31,75,129,3,0,0,0,0,4,0,0,3,31,17,61,278,66,18,199,22,190,8,108,29,1035,102,2052
209041220,3,0,0,20,0,0,0,0,0,3,0,0,0,9,51,67,7,0,3,3,0,0,0,0,0,5,11,27,298,40,8,178,23,172,8,81,18,463,63,1361
209041221,0,0,0,16,4,0,0,0,0,3,0,3,0,7,34,52,0,0,0,0,0,0,0,0,0,6,3,11,193,26,4,138,11,116,8,73,3,352,43,969
209041223,0,0,0,14,3,0,0,3,0,3,0,0,0,26,62,103,0,0,0,3,0,0,0,3,0,40,20,69,199,47,5,159,23,181,15,114,23,1027,108,1905
209041224,0,5,0,42,8,0,0,3,0,3,0,3,0,3,56,71,8,0,4,3,0,5,0,0,0,6,10,29,400,36,11,208,25,147,15,89,13,317,69,1332
209041225,0,4,0,27,0,0,0,3,0,7,0,0,0,4,28,47,0,0,0,3,0,0,0,0,0,12,8,20,165,23,3,94,5,60,6,47,6,260,52,731
209041430,0,0,0,41,5,0,0,3,0,8,0,0,0,3,50,72,3,0,0,3,0,0,0,0,3,7,3,16,498,48,16,229,20,156,10,81,22,341,62,1491
209041431,0,0,0,13,4,0,0,4,0,3,0,0,0,3,29,48,0,0,0,0,0,0,0,3,0,9,12,32,185,25,7,127,14,117,5,75,9,326,44,939
209041432,0,0,0,3,0,0,0,0,0,3,0,0,0,4,39,51,0,0,3,0,0,0,0,0,0,3,8,19,119,34,6,78,4,85,3,51,10,268,51,716
209041433,0,0,0,19,4,0,0,0,0,3,0,3,0,0,24,29,0,0,0,0,0,0,0,0,0,0,3,7,184,24,4,95,6,85,0,38,9,146,34,618
209041434,0,0,0,40,6,0,0,0,0,3,0,3,0,3,51,66,0,0,0,0,0,4,0,0,0,7,10,24,433,40,7,198,24,154,9,65,15,240,58,1239
209041435,0,0,0,21,3,0,0,0,0,3,0,0,0,0,35,44,0,0,0,3,0,0,0,0,0,8,5,15,241,20,5,106,17,86,5,44,5,155,40,724
209041436,0,0,0,23,3,0,0,0,0,0,0,0,0,5,26,35,3,0,0,0,0,0,0,0,0,8,3,14,211,32,10,122,18,92,3,40,7,290,32,855
209041437,0,3,0,20,3,0,0,0,0,4,0,0,0,3,28,34,3,0,0,0,0,0,0,0,0,3,6,12,255,15,8,114,16,81,3,25,0,133,34,686
210011226,0,0,0,28,3,0,0,0,0,3,0,0,0,16,31,48,3,0,0,0,0,0,0,0,0,11,4,26,221,22,3,69,12,61,0,36,6,309,49,775
210011227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210011228,0,3,0,35,5,0,0,0,0,0,0,0,0,17,26,55,0,0,0,0,0,3,0,0,0,20,15,36,133,28,7,83,17,73,4,76,8,424,42,897
210011229,0,9,0,103,3,0,4,0,3,8,0,3,0,27,97,139,3,3,3,0,0,3,0,0,0,45,27,86,436,68,19,207,33,206,10,166,17,1315,151,2633
210011230,0,0,0,39,3,0,0,0,0,3,0,0,0,6,26,41,3,0,0,3,0,0,0,0,0,3,3,20,158,13,9,71,10,53,9,36,3,200,34,593
210011231,0,10,0,74,0,0,0,0,0,0,0,0,0,8,28,40,0,0,0,0,0,0,0,0,3,7,3,18,137,26,6,100,10,63,9,60,9,309,45,761
210021232,0,10,0,91,0,3,0,0,0,3,0,0,0,10,55,72,3,0,0,3,0,0,0,0,0,10,5,28,234,52,8,181,19,134,10,76,14,435,66,1230
210021233,0,0,0,40,0,0,0,3,0,0,0,0,0,0,27,33,0,0,0,3,0,0,0,0,0,3,0,10,73,28,5,45,5,49,8,35,4,124,28,404
210021234,0,0,0,13,0,0,0,0,0,0,0,0,0,0,18,24,0,0,0,0,0,0,0,0,0,5,4,10,68,25,7,54,15,43,3,33,3,127,23,399
210021235,5,8,0,57,0,0,0,3,0,3,0,5,0,4,51,64,0,0,0,4,0,4,0,0,0,9,6,26,190,54,11,151,8,137,13,64,17,293,67,1007
210031236,0,0,0,47,3,0,0,0,0,0,0,0,0,0,40,42,0,0,0,0,0,0,0,0,0,3,7,10,217,35,6,107,5,65,0,28,3,180,53,696
210031237,0,0,0,17,0,0,0,0,0,0,0,3,3,15,31,53,0,0,0,0,0,0,0,0,0,18,15,35,137,22,8,88,6,88,6,62,12,478,51,955
210031239,0,6,0,117,8,0,0,5,0,0,3,0,3,6,89,120,4,0,0,0,3,0,0,3,0,22,14,51,742,63,20,289,34,229,8,122,20,580,106,2210
210031438,0,5,0,46,0,0,0,0,0,3,0,3,0,16,80,110,3,0,5,0,0,0,0,0,4,23,22,60,469,90,19,239,33,201,9,122,28,623,114,1949
210031439,0,0,0,6,0,0,0,3,0,0,0,0,0,0,8,18,0,0,0,0,0,0,0,0,0,0,3,7,84,7,0,28,3,25,0,14,3,90,18,275
210031440,0,3,0,8,0,0,0,0,0,0,0,0,0,3,14,21,0,0,0,0,0,0,0,0,3,8,7,21,100,12,4,50,0,48,3,26,5,256,31,532
210041240,0,0,0,42,0,3,0,3,0,0,0,4,0,13,50,65,4,0,0,0,0,0,0,0,0,11,9,25,228,39,3,189,13,117,10,93,23,345,63,1126
210041241,0,3,0,61,5,0,0,3,0,8,0,0,0,12,98,128,3,0,3,0,3,0,0,3,4,25,10,56,628,73,12,314,43,263,12,147,23,732,117,2370
210051242,0,0,0,6,3,0,0,3,0,5,0,0,0,9,20,43,0,0,0,0,0,0,0,0,0,17,5,27,89,28,4,81,3,110,10,49,7,289,38,712
210051243,0,3,0,3,0,0,0,3,0,9,0,0,0,12,41,66,0,0,0,0,0,3,0,0,0,19,16,38,70,19,6,48,4,109,3,60,9,547,65,942
210051245,0,0,0,32,3,0,0,3,0,3,0,0,0,9,50,76,0,0,0,0,0,0,0,0,0,31,13,41,325,43,15,175,19,151,6,122,26,659,76,1611
210051246,0,3,0,57,3,0,0,0,0,3,0,3,0,5,47,66,11,0,0,3,3,0,0,0,0,7,5,32,290,23,7,163,27,138,0,75,17,363,58,1170
210051247,0,0,0,3,0,0,0,0,0,3,0,0,3,4,29,49,0,0,0,0,0,0,0,0,5,3,13,26,77,16,4,63,6,97,8,54,23,315,51,715
210051248,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,3,0,0,0,0,0,10
210051249,3,3,0,12,3,0,0,0,0,3,0,6,0,7,34,61,0,0,0,0,0,0,0,0,0,7,12,27,153,25,6,90,6,121,5,64,13,291,56,826
210051250,0,0,0,8,3,0,0,0,0,0,0,0,0,3,25,36,0,0,0,0,0,0,0,0,0,0,8,16,153,23,4,72,6,74,4,35,7,231,40,651
210051441,0,0,0,9,4,0,0,0,0,0,0,0,0,7,11,28,0,0,0,0,0,0,0,0,0,4,4,13,115,16,0,81,10,65,3,39,7,172,19,539
210051442,0,0,0,9,0,0,0,0,0,0,0,3,0,5,26,32,0,0,0,0,0,0,0,0,0,3,5,4,154,17,6,83,8,91,7,29,4,109,38,542
210051443,0,0,0,20,0,0,0,0,0,3,3,0,0,6,40,64,0,0,0,0,0,3,0,0,0,6,7,15,280,34,4,155,15,147,8,68,14,242,54,1022
210051444,0,0,0,14,5,0,0,3,0,0,0,0,0,0,22,36,0,0,0,0,0,0,0,0,0,5,5,19,292,22,11,134,20,129,5,55,15,212,32,921
210051445,0,0,0,9,3,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0,0,0,0,3,0,9,116,11,0,51,8,33,0,18,3,57,10,304
211011251,0,3,0,23,7,0,0,4,0,0,0,0,4,7,51,71,3,0,3,0,0,0,0,0,0,13,9,35,272,30,11,171,17,114,7,62,16,402,64,1171
211011254,0,4,0,47,4,0,0,4,0,4,0,3,4,8,66,94,0,0,0,0,0,0,0,0,0,20,3,29,289,44,4,174,16,157,10,109,11,526,77,1430
211011255,0,3,0,38,0,0,0,0,0,0,0,3,0,3,27,31,0,0,3,0,0,0,0,0,0,3,0,12,115,14,5,81,8,56,0,28,0,111,32,450
211011256,7,0,0,46,0,0,0,0,0,3,0,0,0,10,40,64,5,0,0,0,0,0,0,0,0,8,6,22,283,47,5,180,16,143,6,85,11,391,55,1229
211011257,0,3,0,30,0,0,0,0,0,3,0,0,0,7,22,31,0,0,0,0,0,0,0,0,0,4,0,10,148,22,3,71,13,66,3,31,4,225,22,613
211011258,0,0,0,44,0,0,0,0,3,3,0,4,3,5,35,55,3,0,0,0,0,0,0,0,7,10,4,16,184,37,7,107,9,100,3,79,10,293,45,868
211011259,0,3,0,52,4,0,0,0,0,0,0,0,0,6,54,67,0,3,3,0,0,0,0,0,0,4,9,23,264,58,9,177,20,145,3,103,12,531,71,1399
211011260,0,4,0,81,3,0,0,0,0,0,0,4,0,8,66,88,0,0,0,0,0,0,0,0,0,15,9,30,294,69,11,213,12,152,7,129,18,658,89,1652
211011446,0,3,0,41,6,0,0,0,0,4,0,3,3,12,93,127,0,0,0,0,0,7,0,0,0,21,11,45,574,84,18,291,27,231,12,137,28,697,122,2228
211011447,3,0,0,47,0,0,0,0,0,6,0,4,0,12,51,77,3,0,0,0,0,0,0,0,0,14,3,23,330,45,4,185,18,130,3,92,12,455,64,1342
211011448,0,0,0,23,4,0,0,4,3,3,0,0,0,4,43,68,3,0,3,0,0,4,0,0,0,6,12,28,333,39,9,220,18,153,5,100,14,399,61,1354
211011449,0,0,0,20,3,0,0,0,0,3,0,0,0,3,15,26,0,0,0,0,0,0,0,0,0,0,0,3,117,19,4,65,11,34,4,25,11,95,25,407
211021261,0,14,0,125,0,0,0,0,0,0,0,3,0,14,68,88,7,0,3,0,0,0,0,0,0,24,9,45,232,69,10,163,9,133,4,116,9,595,84,1433
211021262,0,13,0,109,0,0,0,0,0,3,0,3,0,10,38,59,4,0,0,0,0,0,0,0,0,3,3,13,150,58,4,122,9,88,0,93,9,275,52,849
211031263,0,3,0,26,0,0,0,0,0,0,0,0,0,4,33,41,0,0,3,0,0,0,0,0,0,7,4,20,262,42,4,149,13,116,8,62,6,236,40,932
211031265,0,3,0,81,3,3,0,3,3,4,0,6,0,7,65,96,9,0,0,0,0,0,0,0,0,13,5,23,362,52,16,190,30,142,6,118,20,486,77,1485
211031266,0,0,0,74,3,0,0,0,0,0,0,0,0,13,69,94,0,0,0,0,0,0,0,0,0,8,7,19,458,65,13,219,15,143,7,112,15,506,90,1641
211031267,0,11,0,100,3,0,0,3,0,0,0,0,0,15,94,111,3,0,0,0,0,0,0,0,0,11,11,32,481,78,5,281,21,172,8,122,22,620,111,1925
211031268,0,8,0,68,4,0,0,0,0,4,0,0,0,5,32,52,3,0,0,0,0,0,0,0,0,8,3,19,166,43,0,107,5,122,6,81,10,330,35,920
211031450,0,3,0,38,3,4,0,0,0,3,3,0,0,12,51,77,3,0,0,0,0,3,0,3,0,16,4,25,432,59,6,203,21,146,10,94,15,465,66,1518
211031451,4,4,0,56,3,0,0,0,0,0,0,3,0,12,49,66,0,0,6,0,0,0,0,0,0,12,11,28,303,48,13,143,17,109,10,97,17,494,63,1307
211031452,0,0,0,9,0,0,0,0,3,0,0,0,0,5,23,33,0,0,0,0,0,0,0,0,0,3,4,12,125,8,4,64,13,44,3,30,3,149,28,475
211041269,0,5,0,42,0,0,0,0,0,0,0,0,0,6,46,66,0,0,0,0,0,0,0,0,0,9,4,17,161,40,5,109,13,102,4,65,11,416,59,992
211041270,0,6,0,116,7,0,0,0,0,7,0,0,0,4,72,101,6,0,0,0,0,0,4,0,0,12,8,26,445,68,11,203,26,194,10,106,19,479,85,1635
211041271,0,3,0,57,0,0,0,3,0,0,0,0,0,11,51,64,0,0,4,0,0,0,0,0,0,5,16,24,248,46,7,139,12,119,5,58,12,371,67,1100
211041272,0,3,0,49,0,3,0,3,0,0,0,0,0,4,32,43,0,0,0,0,0,0,0,0,0,3,4,12,157,24,3,111,4,86,3,70,5,397,44,913
211041273,0,12,0,56,0,0,0,0,0,4,0,4,0,7,47,64,4,0,0,0,0,0,0,4,0,10,9,23,135,48,10,85,7,114,3,128,13,626,63,1233
211051274,0,5,0,55,3,0,0,0,0,0,0,0,0,4,43,52,0,0,0,3,0,0,0,0,0,7,0,15,218,43,4,168,14,101,5,82,12,221,46,929
211051275,0,3,0,34,0,0,0,0,0,5,0,0,0,14,40,66,0,0,0,0,0,0,0,0,0,25,9,35,208,40,8,143,21,100,9,70,11,377,55,1044
211051276,0,3,0,46,0,0,0,0,0,6,0,5,0,15,54,87,3,3,0,4,5,0,0,3,0,13,10,39,257,73,18,205,33,125,17,136,12,513,82,1488
211051277,0,3,0,27,0,0,0,3,0,0,0,0,0,6,42,49,3,0,0,0,0,0,0,0,0,12,8,23,230,26,10,133,16,79,8,58,5,329,52,940
211051278,0,3,0,47,7,0,0,3,0,3,0,4,0,17,64,95,7,0,3,3,0,0,0,0,0,34,12,53,425,76,10,279,28,175,5,125,20,622,86,1846
211051279,0,0,0,23,0,0,0,0,0,3,0,0,0,3,16,28,3,0,0,0,0,0,0,0,0,0,4,15,92,30,9,102,3,68,3,51,9,196,24,587
211051280,0,3,0,21,6,0,0,3,4,3,0,0,0,3,28,43,0,0,0,0,0,0,0,0,0,9,0,9,139,35,0,96,14,70,0,59,7,192,29,643
211051281,0,0,0,50,5,3,0,0,0,0,0,0,3,10,74,98,0,0,3,0,0,3,0,0,0,15,23,48,520,68,19,270,34,185,15,151,24,575,102,1958
211051282,0,3,0,85,0,0,0,0,0,0,0,0,0,8,62,73,0,0,0,3,0,0,0,0,0,6,8,15,216,68,8,182,24,141,5,118,12,296,72,1139
211051283,0,0,0,21,0,0,0,4,0,4,0,0,0,7,40,57,0,0,0,0,0,0,0,0,0,10,4,23,206,39,5,152,16,85,10,57,6,259,50,890
211051284,0,3,0,48,0,0,3,0,0,0,0,0,0,4,47,59,0,0,0,0,0,0,0,0,0,4,4,8,225,42,4,172,14,82,11,63,13,202,56,891
211051285,0,0,0,28,6,0,0,0,0,0,0,0,0,7,27,43,0,0,3,3,0,0,0,0,0,3,4,18,170,54,7,135,12,74,10,49,7,205,36,743
211051286,0,4,0,35,8,0,0,5,0,11,0,0,0,15,74,110,0,3,4,0,0,0,0,0,0,14,16,48,274,89,18,236,24,171,18,131,35,526,100,1626
212011287,0,0,0,41,5,0,0,0,0,0,0,3,0,8,41,56,3,0,0,0,0,0,0,0,0,9,0,13,337,36,11,166,24,120,7,62,10,262,46,1076
212011288,0,3,0,35,3,3,0,0,0,11,0,3,0,9,36,63,0,3,0,3,0,0,0,0,0,11,9,28,154,40,8,148,17,95,5,67,9,267,53,871
212011289,0,11,0,91,8,0,0,3,0,10,0,0,0,8,60,95,0,0,0,3,0,3,0,0,0,3,5,23,385,87,15,273,18,196,11,138,28,457,83,1682
212011290,0,0,0,24,4,0,0,0,0,4,0,0,0,4,21,35,0,0,3,0,0,0,0,0,0,5,10,22,165,43,14,117,15,69,11,50,10,195,45,725
212011291,0,3,0,27,3,0,0,3,0,4,0,0,0,11,78,100,6,0,0,0,0,0,0,4,0,9,7,27,449,54,17,276,31,174,10,77,14,402,93,1585
212011292,0,3,0,38,7,0,0,3,0,8,0,4,0,28,91,144,5,0,0,0,0,0,0,3,0,24,19,63,513,62,11,309,35,243,13,114,18,781,133,2233
212021293,0,10,0,113,4,3,0,6,0,5,0,0,0,28,82,128,3,0,3,0,3,0,0,0,3,26,15,50,405,87,13,291,23,217,7,132,24,905,118,2213
212021294,0,8,0,62,0,0,0,0,0,4,0,0,0,4,59,71,3,0,0,3,0,0,0,0,0,11,6,32,423,52,19,234,22,178,12,93,23,395,72,1528
