SA2_MAINCODE_2016,M_Afghanistan_0_4,M_Afghanistan_5_14,M_Afghanistan_15_24,M_Afghanistan_25_44,M_Afghanistan_45_54,M_Afghanistan_55_64,M_Afghanistan_65_74,M_Afghanistan_75_84,M_Afghanistan_85ov,M_Afghanistan_Tot,M_Australia_0_4,M_Australia_5_14,M_Australia_15_24,M_Australia_25_44,M_Australia_45_54,M_Australia_55_64,M_Australia_65_74,M_Australia_75_84,M_Australia_85ov,M_Australia_Tot,M_Bangladesh_0_4,M_Bangladesh_5_14,M_Bangladesh_15_24,M_Bangladesh_25_44,M_Bangladesh_45_54,M_Bangladesh_55_64,M_Bangladesh_65_74,M_Bangladesh_75_84,M_Bangladesh_85ov,M_Bangladesh_Tot,M_Bosnia_Herzegov_0_4,M_Bosnia_Herzegov_5_14,M_Bosnia_Herzegov_15_24,M_Bosnia_Herzegov_25_44,M_Bosnia_Herzegov_45_54,M_Bosnia_Herzegov_55_64,M_Bosnia_Herzegov_65_74,M_Bosnia_Herzegov_75_84,M_Bosnia_Herzegov_85ov,M_Bosnia_Herzegov_Tot,M_Cambodia_0_4,M_Cambodia_5_14,M_Cambodia_15_24,M_Cambodia_25_44,M_Cambodia_45_54,M_Cambodia_55_64,M_Cambodia_65_74,M_Cambodia_75_84,M_Cambodia_85ov,M_Cambodia_Tot,M_Canada_0_4,M_Canada_5_14,M_Canada_15_24,M_Canada_25_44,M_Canada_45_54,M_Canada_55_64,M_Canada_65_74,M_Canada_75_84,M_Canada_85ov,M_Canada_Tot,M_Chile_0_4,M_Chile_5_14,M_Chile_15_24,M_Chile_25_44,M_Chile_45_54,M_Chile_55_64,M_Chile_65_74,M_Chile_75_84,M_Chile_85ov,M_Chile_Tot,M_China_0_4,M_China_5_14,M_China_15_24,M_China_25_44,M_China_45_54,M_China_55_64,M_China_65_74,M_China_75_84,M_China_85ov,M_China_Tot,M_Croatia_0_4,M_Croatia_5_14,M_Croatia_15_24,M_Croatia_25_44,M_Croatia_45_54,M_Croatia_55_64,M_Croatia_65_74,M_Croatia_75_84,M_Croatia_85ov,M_Croatia_Tot,M_Egypt_0_4,M_Egypt_5_14,M_Egypt_15_24,M_Egypt_25_44,M_Egypt_45_54,M_Egypt_55_64,M_Egypt_65_74,M_Egypt_75_84,M_Egypt_85ov,M_Egypt_Tot,M_England_0_4,M_England_5_14,M_England_15_24,M_England_25_44,M_England_45_54,M_England_55_64,M_England_65_74,M_England_75_84,M_England_85ov,M_England_Tot,M_Fiji_0_4,M_Fiji_5_14,M_Fiji_15_24,M_Fiji_25_44,M_Fiji_45_54,M_Fiji_55_64,M_Fiji_65_74,M_Fiji_75_84,M_Fiji_85ov,M_Fiji_Tot,M_France_0_4,M_France_5_14,M_France_15_24,M_France_25_44,M_France_45_54,M_France_55_64,M_France_65_74,M_France_75_84,M_France_85ov,M_France_Tot,M_Germany_0_4,M_Germany_5_14,M_Germany_15_24,M_Germany_25_44,M_Germany_45_54,M_Germany_55_64,M_Germany_65_74,M_Germany_75_84,M_Germany_85ov,M_Germany_Tot,M_Greece_0_4,M_Greece_5_14,M_Greece_15_24,M_Greece_25_44,M_Greece_45_54,M_Greece_55_64,M_Greece_65_74,M_Greece_75_84,M_Greece_85ov,M_Greece_Tot,M_Hong_Kong_0_4,M_Hong_Kong_5_14,M_Hong_Kong_15_24,M_Hong_Kong_25_44,M_Hong_Kong_45_54,M_Hong_Kong_55_64,M_Hong_Kong_65_74,M_Hong_Kong_75_84,M_Hong_Kong_85ov,M_Hong_Kong_Tot,M_India_0_4,M_India_5_14,M_India_15_24,M_India_25_44,M_India_45_54,M_India_55_64,M_India_65_74,M_India_75_84,M_India_85ov,M_India_Tot,M_Indonesia_0_4,M_Indonesia_5_14,M_Indonesia_15_24,M_Indonesia_25_44,M_Indonesia_45_54,M_Indonesia_55_64,M_Indonesia_65_74,M_Indonesia_75_84,M_Indonesia_85ov,M_Indonesia_Tot,M_Iran_0_4,M_Iran_5_14,M_Iran_15_24,M_Iran_25_44,M_Iran_45_54,M_Iran_55_64,M_Iran_65_74,M_Iran_75_84,M_Iran_85ov,M_Iran_Tot,M_Iraq_0_4,M_Iraq_5_14,M_Iraq_15_24,M_Iraq_25_44,M_Iraq_45_54,M_Iraq_55_64,M_Iraq_65_74,M_Iraq_75_84,M_Iraq_85ov,M_Iraq_Tot
212021299,0,0,4,11,6,5,0,0,0,27,159,516,595,524,364,293,139,47,35,2666,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,3,0,0,13,0,0,0,0,3,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,20,11,24,13,3,0,73,0,0,0,0,7,3,4,6,0,22,0,0,0,0,4,0,3,3,0,9,0,0,4,6,33,33,25,24,5,135,0,0,3,4,10,7,4,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,18,0,0,0,0,0,6,6,0,0,9,0,0,0,3,0,0,0,0,0,4,0,0,7,17,21,10,7,0,0,70,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212021453,3,14,29,72,18,7,3,0,0,151,338,616,659,703,256,272,105,36,16,2990,0,0,0,0,0,0,0,0,0,3,0,0,3,25,10,14,3,3,0,58,0,0,0,4,5,4,0,0,0,17,0,0,0,5,0,0,0,0,0,6,0,0,0,3,7,8,4,0,0,23,0,4,5,36,34,21,5,9,7,121,0,0,0,14,11,18,17,3,0,70,0,0,7,0,10,9,6,3,0,37,0,3,0,20,28,51,23,12,10,146,0,0,5,7,10,4,4,0,0,30,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,3,9,3,3,20,0,0,0,0,6,6,11,6,3,35,0,3,0,9,5,9,0,0,0,32,4,18,16,100,38,29,22,4,0,223,0,0,0,5,3,0,8,4,0,22,0,3,0,12,5,0,0,0,0,23,0,3,3,7,9,6,0,0,0,22
212021454,0,9,41,98,26,23,13,3,3,211,389,616,666,763,263,270,128,29,4,3134,0,0,0,3,3,3,0,0,0,4,0,0,0,15,18,12,5,0,0,56,0,0,0,3,3,5,3,0,0,15,0,0,0,4,0,6,0,0,0,10,0,3,0,9,15,9,7,3,0,47,0,8,9,79,28,43,14,5,3,187,0,0,5,13,15,16,29,13,0,92,0,3,3,3,3,10,3,3,3,33,0,7,3,12,14,27,25,18,0,105,0,0,0,10,13,15,3,0,0,45,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,3,5,9,0,25,0,0,0,8,6,14,13,13,4,64,0,3,0,11,7,4,3,0,0,27,3,22,37,129,66,42,25,9,8,334,0,0,0,16,3,3,0,0,0,28,0,3,7,17,0,0,0,0,0,34,0,0,0,7,4,3,0,0,0,23
212021455,0,5,24,73,24,9,5,0,0,148,403,836,899,983,570,319,118,62,8,4199,0,0,0,5,0,0,0,0,0,8,0,0,3,11,6,5,3,0,0,28,0,0,3,3,0,11,3,0,0,18,0,0,0,3,0,0,0,0,0,8,0,0,0,8,6,3,4,3,0,23,0,4,5,28,16,12,7,4,0,85,0,0,0,3,10,7,15,6,0,39,0,0,3,6,0,6,3,3,0,21,0,6,4,33,42,30,34,17,0,170,0,0,4,11,19,4,3,4,0,44,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,5,10,0,23,0,0,0,0,3,0,6,3,0,17,0,0,3,3,3,3,0,0,0,9,5,17,23,121,52,25,13,3,0,257,0,0,0,10,5,0,0,0,0,24,0,3,8,12,11,4,3,0,0,47,0,0,0,6,4,0,0,0,0,12
212021456,3,15,61,114,38,12,5,0,3,242,483,728,625,960,406,326,175,67,35,3798,0,0,0,7,3,0,0,0,0,10,0,0,3,11,3,3,0,0,0,21,0,0,5,9,19,8,0,0,0,36,0,0,0,0,0,0,0,0,0,3,0,0,0,6,9,11,6,0,0,33,3,0,6,47,15,21,9,0,0,103,0,0,0,0,6,9,8,0,0,19,0,8,3,11,8,7,3,3,0,42,3,4,8,20,30,51,52,24,14,199,0,0,4,15,15,11,3,4,0,45,0,0,0,3,3,0,0,0,0,6,0,0,0,3,7,5,11,8,3,37,0,0,0,3,0,9,6,0,4,18,0,0,0,6,0,4,0,0,0,13,3,16,56,216,59,29,20,4,3,404,0,3,3,4,4,3,0,0,0,17,0,8,6,21,5,4,3,0,0,44,0,0,3,0,0,4,0,0,0,10
212031300,3,11,69,94,21,12,3,0,0,207,704,1085,999,1551,744,650,342,127,38,6246,0,0,0,5,0,0,0,0,0,11,0,0,0,8,3,0,3,0,0,21,0,3,11,30,4,11,0,0,0,61,0,0,0,0,0,0,0,0,0,4,0,0,3,5,5,3,3,0,0,23,0,3,7,24,9,3,0,0,0,56,0,0,3,4,4,4,0,0,0,23,0,3,3,6,3,4,4,3,0,28,0,8,6,33,69,74,75,39,11,311,0,4,0,25,11,12,3,0,0,53,0,0,0,0,0,0,0,0,0,8,0,0,0,4,3,10,9,0,0,33,0,0,0,3,3,3,12,6,3,24,0,0,0,3,0,0,3,0,0,6,8,49,65,360,47,29,9,7,3,581,0,0,3,3,0,0,0,0,0,13,0,3,3,3,0,0,0,0,0,12,0,0,0,3,0,3,0,0,0,10
212031301,0,12,52,87,18,13,0,0,0,180,1322,1510,727,1978,436,255,232,157,76,6692,0,0,0,11,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,3,0,0,3,13,4,0,0,0,0,30,0,0,0,3,0,0,0,0,0,11,0,0,0,13,3,4,0,0,0,24,3,4,10,49,19,4,3,0,0,98,0,0,0,6,0,3,3,4,0,25,0,18,6,12,3,0,3,0,0,40,3,45,12,93,66,39,68,50,12,392,0,3,10,35,8,3,0,0,0,67,0,0,0,3,0,0,0,0,0,4,0,0,4,11,3,3,9,3,3,38,0,0,0,3,3,4,0,0,0,14,0,0,0,7,3,3,0,0,0,13,14,134,104,920,136,47,28,5,0,1387,0,0,0,11,0,0,0,0,0,15,0,0,0,9,0,3,0,0,0,16,0,0,0,3,0,0,0,0,0,11
212031302,4,21,96,185,32,11,3,0,0,349,946,1157,909,1416,547,401,159,51,22,5598,0,3,0,17,0,0,0,0,0,19,0,0,0,6,0,0,0,0,0,9,0,3,7,24,4,3,0,0,0,39,0,7,3,0,0,0,0,0,0,9,0,0,0,7,12,3,12,3,0,36,0,4,7,44,8,5,5,0,0,83,0,0,0,3,3,0,9,3,0,15,0,3,4,7,5,0,7,0,0,29,0,11,9,46,69,62,43,14,0,254,0,4,4,22,10,12,0,0,0,56,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,4,7,7,0,21,0,0,0,4,5,5,5,0,0,13,0,0,0,7,0,0,0,0,0,9,13,77,63,465,102,38,19,11,0,780,0,3,3,13,9,0,3,0,0,30,0,5,4,8,0,0,0,0,0,14,0,0,0,5,0,0,0,0,0,6
212031303,0,0,0,0,0,0,0,0,0,0,326,529,462,953,448,391,223,75,25,3422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,13,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,4,13,28,42,43,38,21,4,190,0,0,0,4,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,4,0,20,0,0,0,0,0,7,3,3,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,9,3,3,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212031304,3,6,55,87,19,11,0,0,0,175,770,873,546,1274,363,212,101,34,7,4189,0,0,0,4,0,0,0,0,0,6,0,0,3,3,6,5,0,0,0,14,0,3,7,15,3,3,0,0,0,34,0,0,0,0,0,0,0,0,0,3,0,0,0,8,3,3,0,0,0,19,0,3,7,25,6,7,0,0,0,36,0,0,0,4,3,5,0,3,0,17,0,0,3,7,0,0,0,0,0,20,3,4,3,41,38,34,29,12,5,161,0,4,12,38,12,5,0,0,0,71,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,0,9,6,0,23,0,0,4,4,4,5,3,3,0,25,0,0,0,4,0,0,0,0,0,4,7,53,63,558,49,33,13,3,0,779,0,0,3,10,0,0,0,0,0,15,0,0,5,0,0,0,0,0,0,14,0,0,0,3,0,5,0,0,0,10
212031305,4,80,201,372,75,29,6,0,0,773,910,1271,1141,1028,474,361,203,68,10,5457,0,0,4,14,4,0,0,0,0,26,0,0,3,52,18,32,9,3,0,123,0,5,20,80,52,22,9,5,0,197,0,0,0,0,0,0,0,0,0,3,0,0,3,15,8,18,13,4,0,62,0,6,17,68,37,14,11,3,0,156,0,0,3,19,21,14,18,7,0,71,0,8,3,12,8,4,3,3,0,41,0,3,3,32,45,43,22,25,6,176,0,0,22,56,28,27,15,5,0,154,0,0,0,0,0,3,0,0,0,9,0,0,3,7,4,5,3,5,0,39,0,0,0,0,6,13,10,9,0,36,0,0,0,8,0,0,0,0,0,11,7,66,116,513,168,112,35,14,3,1034,0,3,3,19,9,4,7,0,0,39,0,16,5,20,4,0,0,0,0,44,0,24,13,18,21,11,3,0,0,97
212031306,0,11,56,99,26,15,8,0,0,215,722,1012,404,778,233,110,44,26,21,3344,0,0,0,11,3,0,0,0,0,22,0,0,0,11,3,3,0,0,0,14,3,6,4,55,21,18,8,0,0,115,0,3,0,3,3,0,0,0,0,11,0,0,0,6,12,6,6,0,0,31,0,10,27,66,30,10,6,0,0,153,0,0,0,7,8,4,0,0,0,14,0,0,0,12,0,3,0,0,0,17,3,9,3,33,22,18,17,4,3,109,0,0,11,33,20,10,7,0,0,80,0,0,0,0,0,0,0,0,0,7,0,3,0,4,3,0,0,5,0,15,0,0,0,6,3,3,5,0,0,18,0,0,4,10,0,0,0,0,0,14,11,75,117,651,149,84,37,12,0,1138,0,0,0,11,0,0,0,0,0,11,0,0,3,6,0,0,0,0,0,11,0,0,4,3,0,3,0,0,0,7
212031308,0,0,0,0,0,0,0,0,0,0,248,540,441,762,450,380,242,81,17,3161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,23,46,40,35,16,8,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,18,0,0,0,0,0,6,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212031457,3,4,53,92,29,17,4,4,0,210,374,1093,935,846,528,326,139,41,15,4297,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,3,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,6,13,3,0,0,0,21,0,0,7,38,14,11,7,0,0,87,0,0,0,5,7,8,4,0,0,25,0,0,11,7,10,3,4,0,0,40,0,8,8,24,63,47,37,11,0,210,0,0,3,11,10,6,3,0,0,39,0,0,0,0,0,0,0,0,0,3,0,0,3,9,3,0,5,7,3,23,0,0,0,0,3,4,5,5,0,11,0,0,0,0,3,0,0,0,0,3,3,18,29,98,65,24,12,9,0,250,0,0,0,6,4,3,0,0,0,13,0,3,4,9,0,4,0,0,0,18,0,4,3,9,0,0,0,0,0,19
212031458,8,70,184,277,67,32,13,0,0,655,608,1174,854,1024,484,228,108,40,11,4517,0,0,0,3,4,0,0,0,0,5,0,0,0,8,10,4,0,0,0,26,0,0,0,20,9,10,3,0,0,43,0,3,3,6,0,3,0,0,0,13,0,0,0,16,14,7,7,0,0,39,0,7,0,27,11,9,4,7,0,57,0,0,0,0,8,9,6,0,0,24,0,0,0,10,4,7,9,0,0,35,0,0,7,38,45,28,28,7,3,160,0,3,10,17,18,11,0,3,0,58,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,3,0,0,13,0,0,0,0,3,6,0,0,0,14,0,0,3,0,3,0,0,0,0,6,3,23,48,257,83,46,24,9,0,496,3,3,3,18,6,3,0,0,0,34,0,8,3,8,3,0,0,0,0,23,0,7,5,14,4,8,0,0,0,44
212041309,0,0,0,0,0,3,0,0,0,6,264,477,589,769,304,204,123,46,24,2804,0,0,0,9,0,5,0,0,0,14,0,0,0,5,3,0,3,0,0,10,0,3,11,30,43,33,25,5,6,148,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,0,9,0,0,14,3,0,25,67,20,19,11,6,3,158,0,0,0,0,3,3,13,6,0,24,0,0,0,0,0,10,15,5,0,38,0,4,0,11,19,16,14,6,4,75,0,0,4,5,8,9,3,0,0,34,0,0,0,0,0,3,0,0,0,8,0,0,0,3,0,0,0,11,0,17,0,13,8,24,29,50,104,73,22,321,0,0,0,9,0,4,3,0,0,14,3,19,47,194,85,60,41,24,3,473,0,0,0,3,0,3,0,0,0,9,0,0,0,3,0,0,0,0,0,3,0,0,0,3,4,0,5,0,0,13
212041310,0,0,0,5,3,0,0,0,0,8,345,398,388,514,204,124,56,40,12,2075,0,3,5,23,7,3,3,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,12,46,41,26,19,6,0,158,0,0,0,3,0,0,0,0,0,6,0,0,0,4,6,3,7,3,0,19,0,9,114,224,41,41,15,3,0,451,0,0,0,4,3,0,7,3,0,26,0,0,0,4,3,3,7,0,0,28,0,3,3,14,15,3,10,5,3,55,0,0,0,7,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,3,0,0,15,0,11,12,24,30,39,90,100,13,320,0,0,6,21,0,7,3,0,0,39,20,55,190,655,63,40,26,18,0,1066,0,4,6,26,4,0,3,0,0,52,0,0,3,20,0,0,0,0,0,17,0,0,0,3,3,0,0,0,0,12
212041311,26,134,640,1305,213,67,19,5,0,2415,995,895,654,908,372,317,209,118,63,4525,4,3,13,60,7,3,8,0,0,94,0,0,20,53,33,34,14,13,0,169,0,3,7,32,8,6,6,0,0,65,0,0,0,3,0,0,0,0,0,3,0,0,0,13,4,8,8,9,0,41,5,11,45,113,58,63,39,34,11,377,0,0,5,26,15,24,16,8,3,98,0,10,6,8,4,8,4,5,0,41,0,0,3,18,20,28,38,32,8,149,0,3,7,33,13,20,3,3,0,93,0,0,0,3,3,0,3,0,0,10,0,0,6,8,0,0,16,3,3,44,0,0,0,3,9,10,25,14,5,77,0,0,3,11,6,6,0,0,0,20,26,112,264,1024,123,67,36,12,5,1668,0,3,3,12,0,8,4,0,0,28,5,73,78,132,24,3,0,0,0,314,0,3,10,23,14,11,4,3,0,69
212041312,3,47,144,300,58,30,7,0,0,588,681,974,857,1136,399,373,285,116,41,4867,0,0,0,11,0,0,0,0,0,17,0,0,20,68,41,35,18,8,0,192,0,0,3,38,24,16,12,3,0,106,0,0,0,0,4,0,0,0,0,3,0,0,0,13,9,12,11,0,0,46,0,3,20,60,22,36,24,8,8,190,0,0,5,39,21,33,17,13,0,131,0,6,0,4,4,3,13,8,0,36,0,8,0,24,34,33,65,28,9,199,0,0,3,29,9,14,0,4,0,59,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,3,14,19,3,44,0,3,4,8,24,27,64,48,7,191,0,0,0,18,4,5,0,0,0,22,10,71,90,344,86,35,29,8,3,688,0,0,6,16,7,6,5,0,0,41,0,20,14,28,7,7,3,0,0,78,0,8,6,16,12,10,3,0,0,56
212041313,0,0,0,0,0,0,0,0,0,0,224,620,541,770,460,450,337,155,66,3628,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,3,3,7,8,0,0,0,22,0,0,0,0,4,0,0,0,0,4,0,0,0,3,3,4,0,0,0,8,0,4,9,33,3,7,3,0,0,66,0,0,0,0,3,4,3,5,0,12,0,0,0,0,0,4,9,0,0,10,0,11,11,34,34,38,55,34,12,229,0,0,0,4,0,4,0,0,0,13,0,0,0,0,0,3,0,0,0,5,0,0,3,3,0,3,13,7,6,31,0,0,0,6,8,10,13,13,3,51,0,0,0,3,0,7,0,0,0,10,0,3,7,45,24,21,9,3,0,110,0,0,0,0,0,0,0,6,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,0,9
212041314,0,0,10,17,6,0,0,0,0,36,836,1380,1185,1257,369,324,293,97,38,5784,0,3,0,8,4,6,0,0,0,21,0,0,3,40,13,24,11,0,0,92,0,22,91,349,206,121,64,14,3,865,3,0,0,0,0,0,0,0,0,8,0,0,3,19,18,5,9,9,0,65,8,36,63,229,82,53,23,9,5,508,0,0,4,10,12,11,17,5,3,64,0,7,0,4,4,7,3,0,0,24,0,3,6,29,30,29,50,25,6,185,0,0,6,19,12,8,0,0,3,49,0,0,0,8,3,0,0,0,0,13,0,0,3,3,3,3,16,3,3,38,0,3,3,4,16,16,38,23,3,116,0,0,3,35,3,12,3,0,0,50,5,26,107,355,132,82,70,31,3,808,0,3,6,23,3,7,0,0,0,36,0,3,0,10,0,0,0,0,0,14,0,3,0,14,3,3,0,0,0,28
212041316,0,0,9,11,3,3,0,0,0,23,212,336,317,457,165,117,94,26,11,1738,0,0,0,3,0,0,0,0,0,3,0,0,9,15,21,8,14,3,0,77,0,3,6,24,17,15,6,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,8,9,10,0,39,3,3,6,20,7,12,0,0,0,58,0,0,0,0,6,3,10,4,0,27,0,0,4,0,0,7,12,6,0,28,0,0,0,14,13,14,17,8,3,64,0,0,0,5,8,4,0,0,0,16,0,0,0,0,3,0,3,0,0,6,0,0,0,3,0,0,3,8,0,25,0,7,4,7,11,24,28,23,3,105,0,0,0,3,0,0,0,0,0,4,3,12,34,105,30,13,17,9,0,217,0,0,3,6,3,3,0,0,0,23,0,0,3,4,3,0,0,0,0,17,0,0,0,0,3,3,0,0,0,6
212041317,0,0,4,3,6,0,0,0,0,15,576,728,748,576,205,166,112,103,37,3250,3,0,0,19,0,0,0,0,0,22,0,0,3,0,0,0,0,0,0,11,5,6,54,185,107,104,45,22,15,544,0,0,8,4,0,0,0,0,0,13,0,0,0,7,3,0,12,6,3,29,0,14,82,193,58,84,38,40,31,547,0,0,0,0,3,3,10,10,4,28,0,3,0,5,3,3,4,0,0,19,0,0,4,4,9,10,16,11,3,58,0,0,5,10,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,4,11,6,3,33,0,3,0,5,18,21,56,47,9,164,0,0,3,22,4,4,3,0,0,43,17,55,325,685,36,28,32,16,9,1203,3,0,7,35,12,4,0,3,0,63,0,3,0,12,3,0,0,0,0,17,0,0,3,0,3,0,0,0,0,5
