SA2_MAINCODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
213041360,0,4,18,131,47,26,11,4,0,245,0,0,0,0,0,0,0,0,0,3,0,0,0,5,3,0,0,0,0,10,0,38,58,228,140,62,34,16,4,581,22,70,45,156,44,29,26,17,5,413,904,1908,1139,3539,1083,580,368,181,51,9761,0,0,9,31,8,3,3,0,0,56,1666,3305,1660,3626,816,297,152,108,21,11648,0,0,3,8,6,10,0,0,0,23,0,0,4,47,32,17,3,3,0,108,0,0,0,3,4,3,0,0,0,12,0,4,0,6,0,0,0,0,0,7,0,0,0,40,25,18,10,0,0,86,3,7,13,95,15,15,12,8,0,162,0,0,4,28,40,33,26,9,0,146,3,29,14,75,23,21,12,3,0,180,0,19,13,58,29,17,12,21,5,175,0,3,10,45,21,10,3,3,0,95,0,0,0,3,0,0,0,0,0,6,0,0,3,19,10,4,7,6,6,50
213041461,0,3,4,41,21,22,3,4,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,29,79,48,34,24,4,5,223,7,10,9,30,18,10,9,10,10,109,143,381,316,656,339,249,167,134,100,2487,0,0,4,6,8,0,0,0,0,15,284,600,407,559,212,111,78,87,81,2414,0,0,0,4,0,0,0,0,0,3,0,0,0,9,3,6,3,0,0,25,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,3,8,3,0,38,0,0,0,13,5,0,0,0,3,24,0,0,0,6,3,10,6,0,0,24,0,0,0,3,4,0,4,3,0,20,0,0,4,7,10,11,7,20,6,68,0,0,3,13,3,3,3,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,9,0,23
213041462,3,6,16,88,26,19,3,3,0,154,0,0,0,0,0,0,0,0,0,3,0,0,4,7,0,0,0,0,0,10,4,18,26,102,37,26,12,3,0,229,17,36,17,50,17,12,0,3,0,158,357,522,387,1176,326,183,67,26,6,3045,0,0,0,3,4,0,0,0,0,12,665,819,430,863,158,57,17,7,0,3013,0,3,0,5,0,0,0,0,0,9,0,0,3,19,12,6,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,3,0,19,6,3,4,0,0,44,3,3,8,38,16,0,3,0,0,78,0,0,0,9,4,8,4,0,0,28,0,13,6,24,16,7,7,0,0,70,0,9,4,5,9,10,3,0,0,40,0,0,3,17,11,0,3,0,0,33,0,0,0,3,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,13
213041463,0,4,14,119,47,31,14,4,0,227,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,12,7,23,62,283,120,87,38,12,4,627,39,87,91,191,88,38,39,17,0,581,753,1755,1296,3449,1394,781,419,162,32,10046,0,0,4,18,4,4,0,0,0,29,1436,2938,1710,3169,1094,475,210,94,7,11133,0,0,3,29,3,6,0,0,0,43,0,0,0,69,31,25,3,4,0,129,0,0,0,10,3,5,0,0,0,24,0,3,4,3,3,0,0,0,0,17,0,0,3,46,30,22,23,0,0,128,0,12,18,118,42,44,3,14,0,251,0,0,0,33,38,31,19,14,0,131,3,19,14,74,32,27,12,10,3,181,0,34,18,64,57,46,41,13,0,270,0,3,14,41,27,7,7,0,0,96,0,0,0,3,0,5,0,0,0,7,0,0,15,7,3,4,22,3,0,55
213051361,0,0,0,27,10,16,0,3,0,52,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,22,40,137,82,50,40,15,3,390,27,62,81,150,107,73,51,20,6,580,604,1214,1492,2609,1593,1178,578,237,80,9601,0,3,3,8,4,0,0,0,0,16,1114,2028,2296,2718,1823,1213,440,113,53,11804,0,11,6,58,9,3,0,0,0,88,0,0,9,12,11,9,11,0,0,49,0,0,0,3,3,6,0,0,0,8,0,0,0,6,3,8,0,0,0,19,0,0,0,18,14,26,14,0,0,79,0,10,18,89,35,28,8,3,0,189,0,0,0,9,6,26,14,10,0,72,0,0,3,3,11,12,3,3,0,40,3,9,20,49,107,111,72,25,11,412,0,4,4,26,9,12,8,0,0,68,0,0,0,0,4,0,0,0,0,8,0,3,4,9,3,15,23,7,0,58
213051362,0,6,0,46,13,14,6,3,0,97,0,0,0,0,0,0,0,0,0,8,0,0,0,7,0,0,0,0,0,5,5,20,36,161,72,68,34,22,4,433,36,60,53,158,64,65,70,21,7,541,635,1180,1303,2775,1247,1222,943,353,109,9767,0,0,0,5,5,3,0,0,0,17,1178,1749,1832,2378,1270,1286,943,263,73,10969,4,16,12,105,13,4,0,0,0,154,0,0,0,14,6,3,0,0,0,25,0,0,0,8,3,5,0,0,0,15,0,0,0,4,3,7,0,0,0,12,0,0,0,17,16,12,8,8,0,62,4,15,17,142,43,55,18,6,3,298,0,0,0,8,7,9,15,12,0,49,0,7,0,12,6,4,7,0,0,41,0,9,8,51,88,109,108,68,17,456,0,0,0,17,15,3,5,0,0,44,0,0,0,0,0,0,4,0,0,7,0,0,0,4,7,13,48,9,3,84
213051363,0,0,6,33,18,16,3,4,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,32,90,28,29,8,0,0,208,25,25,33,108,33,25,25,10,3,275,411,452,502,1797,445,341,176,97,35,4255,0,0,0,0,0,0,0,0,0,3,724,586,452,934,346,252,115,75,18,3507,0,0,7,35,5,5,0,0,0,52,0,0,0,7,4,0,0,0,0,6,0,0,4,12,4,3,3,0,0,30,0,0,0,6,3,0,0,0,0,10,0,0,0,3,0,7,6,0,0,14,13,14,54,299,47,48,9,7,0,490,0,0,0,4,3,0,3,0,0,12,0,0,0,3,4,3,0,3,0,16,0,7,5,38,29,30,19,25,3,154,0,0,0,14,3,3,3,0,0,25,0,0,0,3,3,0,0,0,0,8,0,0,0,3,0,3,3,0,3,18
213051365,0,0,4,74,12,8,3,0,0,103,0,0,0,0,0,3,0,0,0,7,0,0,3,17,3,0,0,0,0,31,11,115,185,589,176,76,31,17,3,1202,88,133,107,384,108,54,45,19,13,939,2041,2873,1938,7179,1616,933,556,213,56,17409,0,0,10,27,5,9,4,0,0,55,3725,4099,1892,3614,1082,547,379,156,31,15525,7,39,13,275,25,6,0,0,0,364,0,0,0,16,11,7,4,0,0,50,0,0,3,25,3,0,3,0,0,28,0,3,4,8,6,0,0,0,0,26,0,3,4,28,15,26,8,3,0,87,5,11,27,220,66,40,16,3,0,385,0,3,0,16,14,15,3,0,0,54,0,19,11,21,3,4,3,0,0,56,6,48,29,103,104,59,75,33,8,467,0,12,16,154,36,33,13,3,0,266,0,0,0,5,0,0,0,0,0,3,0,0,0,14,9,0,13,0,0,43
213051366,0,3,9,97,20,20,0,0,0,153,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,15,66,103,454,121,47,27,3,3,839,95,92,58,277,63,46,13,5,0,648,1528,1717,1010,5010,832,575,247,62,17,10992,0,3,0,36,5,4,0,3,0,53,2741,2316,902,2378,468,235,159,61,8,9266,5,27,23,311,36,5,3,0,0,409,0,0,5,23,4,3,0,0,0,40,0,0,0,9,5,0,0,0,0,20,0,7,3,3,3,0,0,0,0,26,0,0,0,29,5,3,3,0,0,41,6,15,57,400,62,98,15,6,0,664,0,0,0,9,5,7,0,0,0,27,0,11,0,12,4,5,3,0,0,41,3,29,7,60,25,25,24,11,0,178,0,9,14,78,22,12,7,3,0,146,0,0,0,6,0,0,0,0,0,9,0,0,3,10,3,4,3,0,3,25
213051368,0,0,0,24,3,4,0,0,0,30,0,0,0,0,0,4,0,0,0,6,0,0,0,0,0,3,0,0,0,3,3,10,13,63,21,24,11,9,6,166,16,40,26,114,54,58,44,32,15,396,311,590,674,1549,791,773,532,363,189,5765,0,0,0,0,0,0,0,0,0,4,590,906,1079,1931,1099,944,503,267,109,7437,0,3,3,23,0,0,0,0,0,31,0,0,0,5,7,3,3,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,3,0,0,17,0,0,0,0,5,0,0,0,0,9,0,11,9,28,8,12,5,0,0,78,0,0,0,8,3,3,3,8,0,27,0,0,0,0,0,0,0,0,0,11,0,9,6,42,68,81,73,52,19,342,0,0,0,10,3,0,0,0,0,14,0,0,0,0,0,0,3,0,0,4,0,3,0,10,5,3,19,13,3,52
213051369,0,0,9,29,3,10,0,0,0,44,0,0,0,0,4,0,0,0,0,10,0,0,3,15,4,0,0,0,0,23,8,50,81,270,83,42,23,9,0,566,61,101,73,226,75,58,43,19,4,661,1180,1953,1380,4380,1276,874,512,198,70,11813,0,0,0,4,0,3,0,0,0,13,2192,3064,1832,4230,1419,885,512,167,54,14363,5,4,19,115,16,3,0,0,0,160,0,0,0,31,4,8,0,0,0,45,0,0,0,0,0,0,0,0,0,3,0,5,0,9,6,0,0,3,0,19,0,0,0,13,3,6,0,0,0,24,0,4,8,54,20,8,3,4,0,97,0,0,0,13,9,10,7,3,0,45,0,17,12,8,3,5,3,0,0,46,3,36,21,116,127,132,83,51,13,582,0,9,15,59,16,18,5,0,0,125,0,3,0,3,3,0,0,0,0,10,0,0,3,10,11,8,11,0,0,47
213051464,0,3,0,29,16,15,7,0,0,69,0,0,0,3,4,3,0,0,0,10,0,4,3,15,0,0,3,0,0,22,7,22,36,171,57,19,10,5,3,322,35,41,31,122,43,22,10,3,4,322,625,918,710,2279,839,445,179,40,10,6050,0,0,5,3,3,0,0,0,0,8,1101,1317,812,1553,673,300,108,22,8,5885,3,0,4,26,13,0,0,0,0,51,0,0,0,18,6,9,6,0,0,34,0,0,0,5,0,3,0,0,0,6,0,4,3,11,5,9,3,0,0,29,0,0,0,11,5,3,0,0,0,22,11,55,112,465,127,103,30,11,0,923,0,0,0,3,6,5,3,0,0,21,0,4,3,10,3,6,3,0,0,26,16,68,58,178,126,49,30,6,3,534,0,0,0,22,8,10,3,0,0,50,0,0,0,12,0,3,3,0,0,18,0,0,4,19,14,3,11,0,0,45
213051465,0,7,11,70,42,14,4,3,0,158,0,0,0,4,0,0,0,0,0,10,0,0,0,5,0,0,0,0,0,7,4,27,44,224,80,41,34,10,3,469,47,73,59,168,67,42,30,23,10,520,1124,1905,1284,4365,1452,760,474,223,72,11661,0,0,4,3,9,7,0,0,0,16,2115,3137,1517,3105,1297,483,320,154,31,12155,0,0,9,37,4,7,0,0,0,56,0,0,0,24,18,10,4,0,0,61,0,0,3,15,11,18,3,0,0,52,0,3,0,8,3,0,0,0,0,11,0,0,0,13,14,8,9,0,0,42,21,50,85,734,144,128,41,14,3,1238,0,3,4,8,19,13,9,11,0,69,4,0,6,24,5,13,3,0,0,65,8,57,57,160,149,65,78,35,11,621,0,0,8,24,22,11,13,0,0,89,0,3,4,8,3,3,0,0,0,18,0,3,5,13,12,9,14,12,5,71
213051466,0,3,3,34,3,3,0,0,0,48,0,0,0,6,0,0,0,0,0,11,0,0,4,17,3,0,0,0,0,21,5,25,35,160,49,17,13,0,0,307,30,49,24,143,21,18,9,0,0,290,927,1144,603,3321,612,349,169,26,8,7161,0,0,0,3,0,0,0,0,0,6,1690,1472,545,1620,422,157,84,17,4,6001,0,11,3,35,0,0,0,0,0,50,0,0,0,12,0,3,0,0,0,22,0,0,0,14,8,9,0,0,0,23,0,5,4,13,4,0,0,0,0,28,0,0,0,3,3,0,7,0,0,12,18,48,91,612,91,129,41,4,0,1032,0,0,0,6,4,5,5,0,0,14,0,0,4,5,6,3,0,0,0,28,11,79,58,133,104,14,17,5,3,424,0,0,8,35,10,6,8,0,0,63,0,0,0,5,5,0,0,0,0,13,0,0,3,17,5,0,0,0,0,27
213051467,0,0,7,42,10,19,9,0,0,85,0,0,0,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,3,5,39,50,180,88,66,42,15,4,491,47,69,85,190,80,120,83,59,75,802,705,1255,1308,2913,1314,1199,731,470,265,10163,0,0,0,5,0,3,0,0,0,10,1276,1922,1802,2653,1417,1148,626,350,179,11367,0,12,15,96,9,3,3,0,0,139,0,0,0,15,11,10,3,3,0,40,0,0,0,11,0,0,0,0,0,20,0,0,0,14,3,0,0,0,0,23,0,0,0,10,7,13,11,3,0,43,0,7,11,87,17,29,7,3,0,160,0,0,0,8,13,24,8,6,0,60,4,3,3,11,3,8,8,5,3,45,3,11,14,60,115,111,114,63,36,522,0,3,3,25,13,15,10,5,0,70,0,0,0,0,4,3,0,0,0,12,0,3,3,9,12,11,21,12,10,80
213051468,0,0,4,13,3,0,0,0,0,15,0,0,0,0,0,0,3,0,0,6,0,0,0,0,4,0,0,0,0,6,3,13,16,59,26,24,10,0,0,147,21,28,45,97,60,54,25,23,9,366,362,678,805,1714,901,786,420,193,56,5902,0,0,0,0,0,0,0,0,0,3,692,1219,1321,2162,1196,1005,471,172,48,8283,0,3,6,44,4,0,0,0,0,66,0,0,3,3,9,3,0,4,0,23,0,7,0,3,0,0,0,0,0,8,0,0,0,6,4,0,0,0,0,12,0,0,0,4,0,0,0,3,0,7,0,3,4,32,17,12,0,0,0,62,0,0,0,0,6,6,3,3,0,25,0,0,0,7,3,6,0,0,0,19,3,8,9,67,88,84,58,35,4,361,0,0,3,11,7,0,0,0,0,23,0,0,0,3,0,3,0,0,0,8,0,4,0,3,6,7,20,12,3,49
214011370,3,0,0,24,3,0,3,0,0,35,0,0,0,4,3,3,0,3,0,17,0,0,3,14,0,0,0,0,0,24,0,13,18,109,61,27,29,15,3,273,41,57,75,228,96,97,72,62,38,778,739,1257,1303,3189,1451,1142,735,448,264,10529,0,0,3,26,13,11,8,0,0,56,1443,2218,2136,4131,1787,1282,709,340,186,14229,0,0,3,14,4,0,0,0,0,18,0,0,0,3,3,4,0,0,0,9,0,0,3,20,7,6,3,0,0,38,0,3,0,8,6,0,0,0,0,23,0,0,0,18,11,10,7,0,0,49,0,8,9,54,8,21,0,0,0,103,0,0,0,12,10,7,8,5,0,50,0,0,0,3,3,8,6,4,0,31,0,23,20,109,166,185,150,81,55,787,0,4,21,51,34,14,3,3,0,137,0,0,0,4,0,4,6,0,0,11,0,0,3,17,14,17,28,9,3,91
214011371,0,0,4,9,0,4,0,0,0,15,0,0,4,0,0,9,5,3,0,21,0,0,3,8,6,4,0,0,0,19,3,23,31,115,46,43,44,19,10,339,39,97,142,282,149,138,104,63,29,1035,648,1121,1518,3235,1531,1557,1143,633,286,11674,0,0,0,6,6,0,0,0,0,12,1226,1869,2171,4416,1861,1806,1187,551,226,15321,0,0,0,0,4,0,0,0,0,6,0,0,5,17,19,24,3,3,3,73,0,0,0,5,3,0,3,0,0,15,0,0,4,15,3,3,0,0,0,30,0,0,0,4,3,0,3,0,0,13,3,10,71,89,39,24,11,5,0,251,0,0,0,12,20,11,10,9,3,64,0,0,0,3,0,4,8,4,3,27,5,52,50,171,201,259,272,186,71,1263,0,0,5,19,5,3,3,4,0,36,0,5,0,4,11,0,5,3,0,33,0,0,8,20,16,39,37,26,12,160
214011372,0,0,3,13,3,0,0,0,0,17,0,0,0,4,7,3,3,0,0,13,0,0,0,4,0,0,0,0,0,6,0,13,20,97,31,32,35,33,15,277,45,72,78,225,130,103,118,81,31,889,623,1018,1075,2714,1218,1150,1094,664,313,9874,0,0,4,7,0,0,0,0,0,14,1178,1840,1783,3802,1554,1297,1117,555,253,13374,0,0,0,3,0,0,0,0,0,3,0,0,6,16,10,16,8,3,4,63,0,0,0,0,0,0,0,0,0,0,0,3,0,7,8,3,3,0,0,29,0,0,0,10,4,4,6,4,0,32,3,5,16,84,24,20,10,3,0,172,0,0,0,9,4,9,13,13,0,46,0,0,0,3,0,3,6,3,0,16,4,17,21,129,131,219,251,179,92,1035,0,0,14,17,9,5,0,0,0,47,0,0,3,3,5,3,4,0,3,21,0,0,8,15,10,20,39,25,12,120
214011373,0,0,0,3,0,0,0,0,0,9,0,0,0,4,7,3,4,3,0,17,0,0,0,8,7,0,0,0,0,16,0,14,10,52,29,28,35,13,3,193,16,34,47,84,73,66,57,58,28,464,520,1128,1054,2000,1415,1222,1004,663,458,9466,0,0,0,5,0,3,0,0,0,4,977,2005,1840,2939,1799,1529,1129,666,470,13356,0,0,0,7,0,0,0,0,0,5,0,0,0,10,4,10,0,0,0,22,0,0,0,4,3,3,0,0,0,8,0,3,0,11,6,5,3,3,0,36,0,0,0,3,9,0,6,0,0,14,0,11,19,48,15,15,0,7,0,119,0,0,0,4,7,6,5,3,0,24,0,0,0,0,3,3,11,4,0,28,6,97,73,156,307,264,263,182,110,1450,0,0,0,6,3,5,3,0,0,14,0,0,0,3,3,10,4,3,0,17,0,13,14,12,28,20,41,25,8,158
214011374,0,0,0,3,0,0,0,0,0,5,0,0,3,11,6,7,7,3,0,38,0,0,0,3,3,4,0,0,0,15,0,8,8,37,30,31,20,14,4,143,27,69,63,162,109,84,71,30,12,629,709,1541,1693,3239,1967,1508,975,436,125,12197,0,0,0,0,0,0,0,0,0,0,1491,2852,3009,5180,2719,1950,1107,388,103,18783,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,8,0,0,0,4,0,0,0,0,0,5,0,0,0,14,3,0,0,0,0,24,0,0,0,9,5,0,0,0,0,13,0,0,3,10,9,11,3,0,0,40,0,0,0,5,11,3,7,7,0,36,0,0,0,8,0,7,3,0,0,17,0,29,45,205,334,323,290,145,40,1417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,9,12,14,13,27,10,3,93
214011375,0,0,3,13,0,0,0,0,0,17,0,0,0,4,3,0,0,0,0,11,0,0,3,5,0,3,3,0,0,14,4,7,13,79,34,38,24,15,3,226,32,54,61,209,99,91,92,58,27,722,528,774,788,2517,1093,1067,886,490,216,8355,0,0,0,3,0,0,0,0,0,4,980,1404,1334,3565,1513,1332,934,457,184,11695,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,14,0,0,0,5,3,0,0,0,0,3,0,3,3,18,3,6,0,0,0,34,0,0,3,6,7,4,5,3,0,29,0,0,12,48,9,20,4,5,3,96,0,0,0,4,3,10,7,4,0,26,0,5,3,0,9,9,7,4,4,32,4,15,28,154,154,168,192,138,48,893,0,0,0,3,3,0,0,0,0,12,0,0,0,4,5,5,0,3,0,17,0,7,0,16,12,17,43,21,9,133
214011376,0,0,0,10,3,0,0,0,0,16,0,0,0,3,3,0,3,0,0,18,0,3,3,16,3,0,0,0,0,19,4,6,18,61,29,17,22,3,0,151,15,27,54,82,44,34,22,8,0,282,552,917,879,2049,1027,655,388,121,27,6626,0,0,3,18,17,14,3,0,0,59,1044,1691,1317,2663,1153,742,425,112,27,9177,0,0,0,0,0,3,0,0,0,4,0,0,0,3,7,3,0,0,0,17,0,3,3,7,4,0,0,0,0,19,0,0,0,10,3,0,0,0,0,18,0,0,0,6,10,12,3,0,0,29,0,7,12,52,23,12,11,0,0,113,0,0,6,9,9,7,4,5,0,41,0,3,0,0,0,0,3,0,0,10,6,35,33,144,171,133,91,44,9,661,0,0,3,17,24,3,3,3,0,56,0,0,0,0,3,0,3,0,0,9,0,0,7,6,9,9,10,0,0,38
214021377,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,5,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,5,23,13,14,19,12,4,92,18,25,32,60,38,56,67,78,70,434,248,536,487,1097,748,899,950,519,222,5709,0,0,0,0,0,0,0,0,0,0,453,1003,870,1713,1107,1118,1088,533,182,8069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,3,3,3,0,0,3,0,22,0,0,0,0,0,0,3,0,0,7,0,0,0,3,3,0,3,0,0,8,0,0,0,0,4,4,5,11,3,27,0,0,0,3,3,10,12,13,0,45,4,24,17,77,112,121,194,102,33,684,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,4,3,0,10,0,4,3,3,10,7,25,8,3,75
214021378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,10,5,6,5,3,4,37,6,13,13,32,36,47,45,23,4,213,95,279,221,388,446,519,451,202,77,2683,0,0,0,0,0,0,0,0,0,0,192,548,443,605,647,801,641,276,97,4244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,4,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,12,4,27,60,59,62,33,24,279,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,11,0,0,0,0,7,0,7,3,0,15
214021379,0,0,0,3,0,0,0,0,0,8,0,0,0,0,3,3,3,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,31,19,19,14,8,3,92,39,69,83,189,105,152,118,71,23,850,629,1358,1244,2620,1480,1533,1310,657,205,11039,0,0,0,0,0,0,0,0,0,3,1200,2505,2651,4201,2094,2096,1529,689,231,17207,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,8,0,0,0,3,0,8,8,0,5,26,0,0,0,0,0,0,0,0,0,3,0,0,5,8,8,3,3,0,0,24,0,0,0,3,4,5,8,4,0,24,0,0,0,0,0,0,3,0,0,12,4,30,49,133,247,279,376,269,50,1436,0,0,0,5,3,4,0,0,0,12,0,0,8,3,0,0,0,0,0,19,0,0,0,12,12,14,45,23,9,121
214021380,0,0,0,5,0,0,3,0,0,8,0,3,0,9,4,8,13,4,0,37,0,0,0,4,0,0,0,0,0,7,0,8,11,34,25,20,41,32,17,191,26,52,49,163,102,99,161,109,35,802,559,1275,1125,2671,1619,1603,2027,1307,638,12827,0,0,0,3,3,4,0,0,0,13,1096,2311,1898,3783,2063,1977,2196,1271,640,17240,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,3,0,7,0,0,0,0,0,0,0,0,0,4,0,3,3,24,3,0,6,3,0,51,0,0,0,5,3,5,3,6,0,25,0,4,5,15,10,5,3,0,3,54,0,0,0,5,3,11,3,12,3,41,0,0,0,0,0,9,10,3,0,22,17,114,118,314,379,343,499,412,153,2345,0,0,0,4,0,4,0,0,0,16,0,0,0,3,10,3,4,0,0,20,0,3,5,10,21,20,47,28,11,142
214021381,0,0,4,4,3,3,0,0,0,15,0,4,0,9,5,8,4,0,0,29,0,0,0,0,3,0,3,0,0,6,0,9,11,35,32,24,31,10,12,160,9,46,43,75,73,59,57,40,25,428,452,1408,1017,1716,1463,1223,1081,586,276,9220,0,0,0,0,0,0,0,0,0,0,875,2406,1643,2363,1897,1533,1260,673,256,12904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,3,0,0,0,0,0,9,0,4,10,14,11,10,6,0,0,59,0,0,0,3,4,3,3,0,0,17,0,16,108,22,20,4,9,3,0,181,0,0,0,0,11,10,3,0,0,26,0,0,0,0,0,3,3,0,0,6,20,171,140,247,398,275,299,193,73,1810,0,0,0,0,3,3,0,0,0,13,0,3,0,9,0,3,9,0,0,21,0,4,12,15,22,8,26,25,4,115
