SA2_MAINCODE_2016,M_SE_Europe_nfd_0_4,M_SE_Europe_nfd_5_14,M_SE_Europe_nfd_15_24,M_SE_Europe_nfd_25_44,M_SE_Europe_nfd_45_54,M_SE_Europe_nfd_55_64,M_SE_Europe_nfd_65_74,M_SE_Europe_nfd_75_84,M_SE_Europe_nfd_85ov,M_SE_Europe_nfd_Tot,M_Sri_Lanka_0_4,M_Sri_Lanka_5_14,M_Sri_Lanka_15_24,M_Sri_Lanka_25_44,M_Sri_Lanka_45_54,M_Sri_Lanka_55_64,M_Sri_Lanka_65_74,M_Sri_Lanka_75_84,M_Sri_Lanka_85ov,M_Sri_Lanka_Tot,M_Taiwan_0_4,M_Taiwan_5_14,M_Taiwan_15_24,M_Taiwan_25_44,M_Taiwan_45_54,M_Taiwan_55_64,M_Taiwan_65_74,M_Taiwan_75_84,M_Taiwan_85ov,M_Taiwan_Tot,M_Thailand_0_4,M_Thailand_5_14,M_Thailand_15_24,M_Thailand_25_44,M_Thailand_45_54,M_Thailand_55_64,M_Thailand_65_74,M_Thailand_75_84,M_Thailand_85ov,M_Thailand_Tot,M_FYROM_0_4,M_FYROM_5_14,M_FYROM_15_24,M_FYROM_25_44,M_FYROM_45_54,M_FYROM_55_64,M_FYROM_65_74,M_FYROM_75_84,M_FYROM_85ov,M_FYROM_Tot,M_Turkey_0_4,M_Turkey_5_14,M_Turkey_15_24,M_Turkey_25_44,M_Turkey_45_54,M_Turkey_55_64,M_Turkey_65_74,M_Turkey_75_84,M_Turkey_85ov,M_Turkey_Tot,M_USA_0_4,M_USA_5_14,M_USA_15_24,M_USA_25_44,M_USA_45_54,M_USA_55_64,M_USA_65_74,M_USA_75_84,M_USA_85ov,M_USA_Tot,M_Vietnam_0_4,M_Vietnam_5_14,M_Vietnam_15_24,M_Vietnam_25_44,M_Vietnam_45_54,M_Vietnam_55_64,M_Vietnam_65_74,M_Vietnam_75_84,M_Vietnam_85ov,M_Vietnam_Tot,M_Wales_0_4,M_Wales_5_14,M_Wales_15_24,M_Wales_25_44,M_Wales_45_54,M_Wales_55_64,M_Wales_65_74,M_Wales_75_84,M_Wales_85ov,M_Wales_Tot,M_Zimbabwe_0_4,M_Zimbabwe_5_14,M_Zimbabwe_15_24,M_Zimbabwe_25_44,M_Zimbabwe_45_54,M_Zimbabwe_55_64,M_Zimbabwe_65_74,M_Zimbabwe_75_84,M_Zimbabwe_85ov,M_Zimbabwe_Tot,M_Elsewhere_0_4,M_Elsewhere_5_14,M_Elsewhere_15_24,M_Elsewhere_25_44,M_Elsewhere_45_54,M_Elsewhere_55_64,M_Elsewhere_65_74,M_Elsewhere_75_84,M_Elsewhere_85ov,M_Elsewhere_Tot,M_COB_NS_0_4,M_COB_NS_5_14,M_COB_NS_15_24,M_COB_NS_25_44,M_COB_NS_45_54,M_COB_NS_55_64,M_COB_NS_65_74,M_COB_NS_75_84,M_COB_NS_85ov,M_COB_NS_Tot,M_Tot_0_4,M_Tot_5_14,M_Tot_15_24,M_Tot_25_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Afghanistan_0_4,F_Afghanistan_5_14,F_Afghanistan_15_24,F_Afghanistan_25_44,F_Afghanistan_45_54,F_Afghanistan_55_64,F_Afghanistan_65_74,F_Afghanistan_75_84,F_Afghanistan_85ov,F_Afghanistan_Tot,F_Australia_0_4,F_Australia_5_14,F_Australia_15_24,F_Australia_25_44,F_Australia_45_54,F_Australia_55_64,F_Australia_65_74,F_Australia_75_84,F_Australia_85ov,F_Australia_Tot,F_Bangladesh_0_4,F_Bangladesh_5_14,F_Bangladesh_15_24,F_Bangladesh_25_44,F_Bangladesh_45_54,F_Bangladesh_55_64,F_Bangladesh_65_74,F_Bangladesh_75_84,F_Bangladesh_85ov,F_Bangladesh_Tot,F_Bosnia_Herzegov_0_4,F_Bosnia_Herzegov_5_14,F_Bosnia_Herzegov_15_24,F_Bosnia_Herzegov_25_44,F_Bosnia_Herzegov_45_54,F_Bosnia_Herzegov_55_64,F_Bosnia_Herzegov_65_74,F_Bosnia_Herzegov_75_84,F_Bosnia_Herzegov_85ov,F_Bosnia_Herzegov_Tot,F_Cambodia_0_4,F_Cambodia_5_14,F_Cambodia_15_24,F_Cambodia_25_44,F_Cambodia_45_54,F_Cambodia_55_64,F_Cambodia_65_74,F_Cambodia_75_84,F_Cambodia_85ov,F_Cambodia_Tot,F_Canada_0_4,F_Canada_5_14,F_Canada_15_24,F_Canada_25_44,F_Canada_45_54,F_Canada_55_64,F_Canada_65_74,F_Canada_75_84,F_Canada_85ov,F_Canada_Tot,F_Chile_0_4,F_Chile_5_14,F_Chile_15_24,F_Chile_25_44,F_Chile_45_54,F_Chile_55_64,F_Chile_65_74,F_Chile_75_84,F_Chile_85ov,F_Chile_Tot
202011023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,18,16,42,34,19,18,9,0,162,226,437,332,634,376,292,197,56,13,2565,0,0,0,0,0,0,0,0,0,3,203,425,267,635,314,236,134,31,15,2257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202011024,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,9,9,17,33,50,46,41,21,8,0,224,318,831,549,952,584,515,358,146,43,4293,0,0,0,0,0,0,0,0,0,0,302,665,472,991,540,460,285,123,26,3858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0
202011025,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,6,4,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,3,4,9,10,4,3,3,0,38,29,53,38,104,55,64,29,30,4,409,527,832,769,1597,674,624,400,210,39,5682,0,0,0,3,0,0,0,0,0,3,491,730,671,1494,601,579,374,166,59,5159,0,4,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
202021026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,17,30,29,59,51,46,41,13,0,280,217,594,418,738,583,539,385,118,17,3610,0,0,0,0,0,0,0,0,0,0,221,492,361,733,494,410,244,80,28,3062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
202021027,0,0,0,0,6,4,0,0,0,8,0,0,0,3,0,3,0,0,0,8,0,0,3,21,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,7,3,3,5,0,0,25,0,0,7,19,14,0,0,0,0,42,0,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,6,35,19,9,10,3,0,82,24,38,30,85,68,75,64,49,30,469,249,554,542,1294,759,759,616,380,135,5280,0,0,0,0,0,0,0,0,0,0,239,480,354,803,608,620,578,344,158,4192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,3
202021028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,7,7,3,4,33,3,30,22,61,61,87,70,18,14,377,170,491,385,666,627,887,686,257,96,4257,0,0,0,0,0,0,0,0,0,0,160,391,329,607,558,614,455,176,63,3360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
202021029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,4,0,0,3,6,3,3,0,30,8,12,18,36,41,53,50,34,8,258,86,239,186,348,326,419,394,200,49,2258,0,0,0,0,0,0,0,0,0,0,87,205,155,315,251,312,264,128,42,1754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202021030,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,8,25,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,8,3,5,3,9,13,5,0,40,25,34,41,82,67,61,58,41,11,426,285,565,494,1026,654,645,609,289,104,4682,0,0,0,0,0,0,0,0,0,0,258,505,403,813,589,544,435,220,135,3901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0
202021031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,8,14,6,7,0,0,28,12,22,27,51,52,49,41,24,5,291,223,482,379,671,531,484,382,137,27,3313,0,0,0,0,0,0,0,0,0,0,175,482,303,609,444,361,247,93,33,2744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
202031032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,8,7,24,18,34,34,33,31,13,0,188,137,300,235,411,356,383,283,96,35,2225,0,0,0,0,0,0,0,0,0,0,109,260,217,388,290,292,168,80,32,1832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202031033,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,6,3,30,9,51,31,82,61,81,81,35,19,461,152,410,300,591,480,696,591,288,110,3603,0,0,0,0,0,0,0,0,0,0,154,350,265,443,393,455,359,221,117,2758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0
203011034,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,7,4,5,0,21,11,19,20,56,32,23,20,5,0,183,272,597,412,845,418,306,249,99,39,3228,0,0,0,0,0,0,0,0,0,0,250,506,303,788,344,238,148,67,43,2686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203011035,0,0,0,0,4,7,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,3,5,0,28,16,22,22,54,43,55,30,10,0,247,224,536,365,789,551,523,354,118,16,3476,0,0,0,0,0,0,0,0,0,0,207,495,314,707,429,330,219,66,20,2789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
203011036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,7,0,0,21,8,25,15,50,38,48,28,14,7,246,153,403,362,563,434,480,327,139,48,2907,0,0,0,0,0,0,0,0,0,0,146,352,258,538,366,357,229,102,47,2391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203021037,0,0,0,0,0,0,3,0,0,6,0,4,3,12,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,6,0,0,0,9,3,3,3,0,0,20,0,0,4,5,0,0,0,0,0,11,0,0,0,0,0,3,0,0,0,6,0,0,0,3,0,0,0,0,0,4,3,3,3,27,10,9,10,7,11,79,19,44,50,104,53,44,42,30,23,396,448,740,939,1914,772,737,590,361,212,6714,0,0,0,0,0,0,0,0,0,0,383,647,732,1560,675,622,519,367,292,5807,0,0,0,9,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
203021038,0,0,0,5,9,21,20,11,0,68,0,0,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9,69,44,24,0,0,0,0,0,137,0,0,0,8,25,28,24,16,3,102,0,3,3,4,12,3,5,3,0,25,0,9,3,8,0,0,4,0,0,24,0,3,7,31,20,15,0,0,0,77,0,0,0,7,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,3,34,43,64,34,65,54,54,16,358,55,126,188,250,197,172,140,75,15,1216,825,1806,2155,3069,1634,1540,1120,566,154,12860,0,24,52,69,20,7,5,0,0,181,715,1323,1586,2333,1167,986,597,317,121,9152,0,0,0,0,0,0,0,0,0,0,0,0,3,21,27,23,7,5,0,85,0,0,3,0,4,4,3,0,0,14,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0
203021039,0,0,0,0,0,3,0,0,0,3,0,0,0,20,3,0,0,0,0,28,0,0,0,3,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,15,0,0,3,8,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,9,3,8,13,38,10,17,10,5,4,107,26,25,70,137,64,57,51,29,13,477,360,559,849,1766,800,825,553,267,115,6092,0,3,0,0,0,0,0,0,0,5,301,444,709,1296,705,730,400,236,132,4951,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0
203021040,0,0,0,0,0,0,3,3,0,13,0,0,0,8,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,9,11,11,4,44,0,0,0,3,0,0,0,0,0,3,0,3,3,6,6,3,3,0,0,24,0,0,4,5,0,3,3,0,0,10,0,0,0,0,4,0,0,0,0,8,0,0,0,6,0,0,0,0,0,3,4,3,6,39,17,24,13,11,7,123,25,43,42,174,102,76,65,34,13,577,633,1045,1149,2797,1276,1055,724,391,175,9240,0,0,4,5,0,0,0,0,0,5,611,950,1110,2365,1062,878,517,365,211,8074,0,0,0,0,0,0,0,0,0,5,0,0,0,4,5,4,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,6,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0
203021041,0,0,0,3,4,0,10,0,0,13,0,0,11,11,8,3,0,0,0,42,0,0,0,0,0,0,0,0,0,3,0,3,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,17,0,0,7,8,3,3,3,0,0,20,0,0,0,3,7,3,3,0,0,21,0,3,0,4,3,0,0,0,0,10,3,10,28,45,16,10,20,10,7,154,40,60,63,155,72,71,61,50,26,598,826,1417,1701,3070,1269,1063,962,567,277,11152,0,0,0,3,0,0,0,0,0,9,679,1211,1389,2560,1072,1007,830,492,477,9728,0,0,0,8,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,5,0,6,3,3,3,0,0,17,0,0,0,0,0,0,0,0,0,6
203021042,0,0,0,0,3,4,0,6,0,15,0,5,19,8,7,3,3,3,0,53,0,0,0,5,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,3,0,0,3,6,3,7,0,6,0,22,0,0,0,3,3,0,0,0,0,5,0,5,3,10,4,7,4,0,0,38,0,0,9,15,3,0,0,0,0,23,0,0,0,0,0,3,7,3,0,15,0,0,4,7,5,4,0,0,0,19,3,17,53,56,19,18,20,13,3,199,19,41,92,99,82,51,56,31,9,486,692,1464,1874,2489,1386,1283,963,520,165,10831,0,0,0,4,0,0,0,0,0,5,584,1234,1523,1942,1154,1037,758,441,213,8887,0,0,0,10,3,0,0,0,0,13,0,0,0,0,4,4,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,3,5,9,0,3,0,0,0,20,0,0,0,0,3,0,0,0,0,3
203021043,0,0,0,3,10,8,6,3,0,27,0,0,0,4,3,0,3,0,0,12,0,3,0,0,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,13,0,0,0,6,4,4,4,0,0,16,0,0,0,3,3,0,0,0,0,12,0,5,3,7,11,6,4,0,0,23,0,0,11,34,22,4,0,0,0,72,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,17,46,14,23,24,12,4,150,21,59,58,122,61,62,57,15,8,460,618,1191,1223,2836,1334,1043,739,291,96,9377,0,0,0,0,0,0,0,0,0,0,547,1069,911,1976,950,697,467,210,105,6940,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3
203021044,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,7,0,0,21,0,0,0,0,0,0,3,0,0,6,0,0,0,0,3,0,3,3,0,11,0,0,0,5,0,0,0,0,0,9,0,0,0,17,10,16,6,9,4,58,14,29,26,71,49,41,80,35,14,359,487,806,746,1570,759,670,666,368,127,6195,0,0,0,0,0,0,0,0,0,0,445,727,690,1515,676,583,475,233,114,5446,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0
203021045,0,0,0,3,5,3,4,4,0,16,0,0,4,6,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,9,0,0,0,5,7,3,0,0,0,13,0,0,0,0,0,0,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,6,21,7,18,12,13,11,87,24,39,53,106,85,83,57,38,20,518,395,793,939,1577,957,896,728,454,213,6948,0,0,0,0,0,0,0,0,0,0,321,658,818,1348,851,770,628,393,218,6008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,6
203021046,0,0,0,0,0,0,0,3,0,3,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,4,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,6,0,0,0,3,0,0,0,0,0,8,0,8,3,9,9,9,6,3,7,61,6,35,20,83,46,27,24,25,15,284,286,697,637,1188,670,646,420,216,119,4879,0,0,0,0,0,0,0,0,0,0,274,576,573,1003,621,551,366,201,112,4277,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0
203021047,0,0,0,0,8,20,21,17,3,67,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,6,9,4,0,0,0,0,0,20,0,0,0,12,16,32,32,14,0,104,0,0,0,0,7,4,0,0,0,14,0,0,3,7,0,0,0,0,0,10,0,0,3,6,5,4,0,0,0,12,0,0,0,0,0,0,3,0,0,4,0,0,0,3,0,0,0,0,0,3,0,4,6,37,25,25,44,58,16,223,27,50,45,147,76,89,59,93,67,653,419,780,818,1900,854,805,749,512,195,7042,0,0,5,5,6,0,0,0,0,15,392,635,700,1309,593,523,389,142,79,4768,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,13,14,12,3,80,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3
203031048,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,5,3,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,8,0,3,0,12,5,17,7,16,3,61,18,37,29,81,47,70,64,38,15,407,395,847,744,1311,776,905,787,478,143,6384,0,0,0,0,0,0,0,0,0,0,298,764,621,1219,748,772,605,364,151,5549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0
203031049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,11,0,0,9,4,3,32,5,20,13,52,31,45,33,19,7,226,121,297,216,453,341,454,406,176,61,2516,0,0,0,0,0,0,0,0,0,0,76,215,168,349,280,374,308,150,92,2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
203031050,0,0,0,0,0,3,3,0,0,7,0,0,0,8,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,4,4,3,8,0,0,29,3,0,0,3,0,0,0,0,0,7,0,5,0,4,7,0,3,5,0,19,0,0,0,4,0,0,0,0,0,3,3,3,3,24,6,20,7,3,4,82,36,72,65,170,77,107,101,39,16,685,884,1756,1213,2758,1352,1522,1221,498,201,11406,0,3,0,0,0,0,0,0,0,4,733,1531,967,2545,1289,1310,961,395,221,9952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,16,4,0,0,0,0,25,0,0,0,3,0,0,0,0,0,4
