SA2_MAINCODE_2016,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_SE_Europe_nfd_0_4,P_SE_Europe_nfd_5_14,P_SE_Europe_nfd_15_24,P_SE_Europe_nfd_25_44,P_SE_Europe_nfd_45_54,P_SE_Europe_nfd_55_64,P_SE_Europe_nfd_65_74,P_SE_Europe_nfd_75_84,P_SE_Europe_nfd_85ov,P_SE_Europe_nfd_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_FYROM_0_4,P_FYROM_5_14,P_FYROM_15_24,P_FYROM_25_44,P_FYROM_45_54,P_FYROM_55_64,P_FYROM_65_74,P_FYROM_75_84,P_FYROM_85ov,P_FYROM_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
211011446,0,0,0,3,0,0,0,0,0,8,0,6,15,68,27,21,6,3,3,150,0,0,0,16,10,23,15,5,11,70,0,0,0,16,17,30,44,13,15,135,0,5,10,25,8,12,3,0,0,60,0,3,13,39,13,24,20,5,3,117,0,0,0,0,0,8,5,3,3,28,4,16,13,127,22,14,23,14,4,231,0,3,0,3,3,3,0,0,0,15,0,11,12,40,8,3,0,0,0,76,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,12,7,21,4,11,7,0,0,63,0,3,4,41,18,14,10,0,0,85,0,0,0,3,3,3,9,8,0,30,0,0,0,7,3,5,0,0,0,11,3,18,22,140,50,61,64,59,26,433,58,80,102,380,144,165,146,94,49,1223,1475,2276,2363,6616,2721,2686,2159,1242,552,22096
211011447,0,0,0,8,3,0,0,0,0,11,0,10,13,50,21,17,3,0,0,116,0,5,0,16,0,15,4,3,6,58,0,0,4,9,14,12,11,9,6,66,0,7,11,12,6,5,0,0,0,50,0,5,4,28,24,5,8,4,0,85,0,0,0,4,0,0,0,0,0,5,3,5,10,86,17,18,13,8,0,160,0,0,0,7,0,3,0,0,0,14,0,0,0,25,0,4,0,0,0,33,0,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,3,15,11,5,7,5,0,50,0,0,5,26,13,8,7,0,0,57,0,0,0,3,0,5,4,0,3,19,0,3,3,11,0,3,0,0,0,16,3,4,13,75,46,41,43,34,9,274,35,62,43,190,95,72,109,64,46,724,878,1523,1496,3914,1910,1617,1420,781,356,13890
211011448,0,0,0,5,0,3,0,0,0,10,0,7,10,33,15,26,9,0,0,99,0,0,0,10,3,16,9,0,7,41,0,0,0,7,14,22,25,8,0,83,3,6,12,21,8,6,12,0,0,73,0,0,4,33,20,24,16,3,0,108,0,0,0,0,3,8,0,0,0,18,0,13,11,66,23,22,12,0,0,147,0,0,0,6,0,0,0,0,0,14,0,5,5,15,4,0,0,0,0,29,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,6,3,0,0,16,0,0,0,20,3,3,11,0,0,42,0,0,3,18,7,3,0,0,0,35,0,0,0,4,4,4,0,3,3,25,0,0,0,0,0,0,0,0,0,5,0,8,18,81,49,53,40,32,6,296,34,46,51,155,74,82,77,36,11,564,904,1782,1892,4006,2061,1906,1303,563,201,14621
211011449,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,14,0,0,0,3,3,3,0,0,0,9,0,0,0,3,4,8,3,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,3,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,14,5,11,3,5,3,53,17,26,27,61,47,28,19,5,3,223,296,573,497,1183,656,556,360,118,33,4271
211021261,0,0,0,4,0,3,0,0,0,8,0,0,0,5,3,13,3,0,0,25,0,0,0,3,3,6,4,5,5,24,0,0,4,8,14,19,13,13,7,76,4,11,5,32,17,18,9,0,3,98,0,17,42,39,42,27,9,5,3,182,0,0,0,0,3,0,7,3,5,14,0,0,3,23,10,12,13,3,3,65,3,0,0,29,4,7,3,0,4,49,4,3,3,8,6,5,0,0,0,28,0,0,0,3,7,3,4,0,0,17,0,0,0,7,4,0,5,0,0,14,3,9,11,8,6,12,7,6,0,60,0,0,3,18,18,13,0,0,3,59,0,0,0,3,0,0,0,0,3,6,0,0,0,8,12,3,0,0,0,22,0,15,14,72,59,60,68,37,20,342,29,69,44,140,96,93,71,52,33,631,755,2111,2173,3229,2521,2071,1623,954,499,15942
211021262,0,0,0,4,3,0,0,0,0,6,0,3,0,4,3,0,0,0,0,11,0,0,0,3,0,7,0,0,0,11,0,0,0,6,9,15,13,6,0,49,0,4,0,8,4,3,3,0,0,23,0,7,17,22,27,20,11,3,0,105,0,0,0,0,0,3,0,0,0,4,0,0,0,0,8,6,8,4,0,23,0,0,0,8,4,0,0,0,0,13,0,0,3,0,3,0,0,0,0,10,0,0,0,0,0,4,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,7,18,3,14,4,7,0,0,44,0,0,0,4,0,3,0,3,3,20,0,0,0,0,3,0,3,3,0,5,0,0,0,0,4,0,0,3,0,7,0,8,13,29,34,21,22,17,3,146,12,44,54,82,93,78,55,46,45,523,369,1472,1574,1769,1820,1504,961,411,175,10049
211031263,0,0,0,0,0,0,0,0,0,3,0,0,8,30,22,12,4,0,0,73,0,0,0,3,3,13,7,3,7,38,0,0,3,8,13,13,14,3,3,58,0,4,3,8,3,3,3,0,0,22,0,0,3,35,15,13,4,0,0,72,0,0,0,0,3,6,3,4,0,11,3,0,7,45,7,14,10,5,0,86,0,0,0,3,4,0,0,0,0,5,0,3,5,24,3,0,0,0,0,39,0,0,0,4,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,4,0,3,3,7,4,0,0,3,0,28,0,0,3,25,21,20,3,0,0,71,0,0,0,0,4,3,0,0,0,13,0,0,0,4,0,0,0,0,0,12,0,4,15,60,26,21,25,17,10,179,36,55,66,191,100,82,68,40,90,731,805,1390,1539,3413,1740,1407,867,347,267,11773
211031265,0,0,0,3,6,3,0,0,0,15,0,4,3,12,14,6,3,0,0,39,0,0,0,3,0,13,3,0,3,23,0,4,3,17,24,18,31,12,4,115,0,3,3,10,7,7,3,0,0,40,0,6,35,49,48,33,11,6,0,198,0,0,0,0,0,3,0,0,0,5,0,0,3,32,14,19,15,3,0,91,0,4,3,6,4,0,0,0,0,16,0,0,8,6,0,0,0,0,0,21,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,5,3,13,8,11,4,0,0,49,0,0,0,7,6,5,0,0,0,18,0,0,0,0,3,10,3,3,0,19,0,0,0,9,4,5,0,0,0,17,4,13,20,53,51,49,34,23,11,263,23,49,66,127,104,91,81,53,43,627,1026,2474,2703,4114,3038,2384,1384,610,252,17985
211031266,0,0,0,4,5,0,0,0,0,13,3,7,4,52,16,8,0,3,3,90,0,0,3,13,11,16,10,10,10,68,0,0,3,12,12,17,14,29,6,92,3,4,6,19,9,3,0,0,0,50,0,0,3,43,21,11,6,10,3,99,0,0,0,0,3,0,0,3,3,10,3,8,3,80,7,13,12,10,5,139,0,0,0,46,3,10,0,0,0,63,5,12,16,30,9,3,0,0,0,79,0,0,0,0,3,3,0,3,0,12,0,3,0,4,4,0,0,0,0,12,0,5,4,31,9,5,9,0,0,64,0,3,7,46,23,29,26,5,0,142,0,0,0,3,0,3,5,3,0,12,0,0,4,12,7,3,0,0,0,21,0,23,23,126,54,41,58,39,25,386,41,64,62,238,92,93,74,61,45,777,1185,1889,1852,5592,2055,1729,1399,898,558,17149
211031267,0,0,0,4,3,3,3,0,0,7,0,12,7,44,15,13,10,0,0,97,0,0,0,7,3,5,7,5,0,28,0,3,3,23,14,24,32,15,7,123,0,5,9,21,10,11,5,4,0,60,0,4,6,32,16,17,5,6,0,85,0,0,0,5,0,3,8,3,5,17,0,3,14,56,20,20,8,5,3,124,0,0,0,14,5,6,0,0,0,26,3,37,28,45,3,7,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,7,17,13,25,13,16,3,0,0,96,0,0,6,17,16,10,12,4,0,63,0,0,0,5,7,6,3,0,0,22,0,0,0,8,4,3,3,0,0,19,7,23,28,103,45,38,33,30,18,338,48,64,86,231,125,98,98,84,31,864,1402,2437,2314,5701,2829,2183,1847,1082,476,20260
211031268,0,0,0,0,3,0,0,0,0,9,0,3,0,18,7,7,0,0,0,32,0,0,0,5,3,11,3,0,0,26,4,0,3,4,10,12,10,10,3,50,0,3,4,4,8,3,0,0,0,20,0,7,15,25,15,12,7,6,0,89,0,0,0,0,0,4,10,0,0,12,0,0,0,9,6,17,9,3,0,41,0,0,0,10,0,3,0,0,0,10,0,0,3,6,0,3,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,3,16,7,0,5,0,0,37,0,0,0,12,4,12,0,3,0,28,0,0,0,0,3,4,0,0,0,5,0,0,0,0,4,3,0,0,0,8,0,16,13,40,32,37,24,15,10,188,12,25,31,63,61,46,47,30,15,338,536,1289,1193,2223,1366,1305,953,483,174,9524
211031450,0,0,0,3,3,3,0,0,0,14,0,5,7,47,17,15,3,3,0,105,0,0,0,5,4,5,3,10,0,29,0,0,0,4,18,21,21,20,5,100,0,0,0,3,5,0,0,0,0,17,0,0,6,29,10,12,8,8,0,66,0,0,0,0,3,3,0,4,0,17,0,3,0,20,3,10,0,4,0,45,0,0,0,7,0,0,3,0,0,18,0,10,16,16,0,3,0,0,0,48,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,0,0,0,10,0,5,8,17,8,0,3,0,0,48,0,0,0,24,7,0,3,0,0,40,0,0,0,0,7,3,6,0,0,16,0,0,5,10,0,0,0,0,0,19,0,6,10,84,32,33,25,16,3,225,63,79,101,298,137,112,90,75,56,1011,1154,1604,1571,4840,1779,1696,1401,803,336,15182
211031451,0,0,0,5,4,3,0,0,0,9,0,7,3,30,12,9,8,0,0,59,0,0,0,6,3,3,4,0,0,20,0,5,0,14,11,16,18,20,10,94,0,6,3,6,3,10,0,4,0,28,0,3,13,30,20,10,9,0,3,93,0,0,0,0,3,0,0,0,0,4,0,0,3,33,9,11,6,0,3,75,0,0,0,12,3,0,0,0,0,10,0,13,10,20,3,0,3,0,0,47,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,3,10,7,3,8,0,0,39,0,0,3,14,5,8,4,0,0,34,0,0,0,3,0,5,4,7,3,22,0,0,0,0,0,0,0,0,0,3,0,11,15,68,18,24,31,28,18,212,21,47,42,168,69,58,71,62,15,560,844,1543,1575,3475,1659,1466,1311,949,525,13351
211031452,0,0,0,0,0,0,0,0,0,3,0,0,3,12,13,8,0,0,0,35,0,0,0,5,0,4,0,0,0,10,0,0,0,7,3,3,15,0,0,33,0,0,0,0,0,0,0,0,0,3,0,3,6,10,12,5,4,3,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,6,3,3,4,10,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,8,0,0,0,9,3,5,0,0,0,11,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,5,0,3,5,23,13,13,11,10,0,80,20,12,10,67,31,21,27,14,0,204,362,573,508,1395,630,498,465,224,48,4715
211041269,0,0,0,0,0,0,0,0,0,0,4,5,9,33,16,9,5,3,0,93,0,0,0,6,0,7,6,0,0,24,0,0,0,3,4,5,14,11,10,41,0,14,9,22,6,10,7,0,0,65,0,3,8,19,14,10,6,5,0,68,0,0,0,0,0,0,0,3,0,3,0,3,15,88,19,22,11,7,5,177,0,0,5,28,8,3,3,0,0,44,0,0,0,40,3,9,3,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,3,10,13,6,4,5,0,0,33,0,3,17,67,59,63,32,12,0,251,0,0,0,0,0,0,0,0,0,4,0,0,3,6,0,0,0,0,0,15,4,25,21,59,36,32,38,37,18,268,22,35,36,119,42,52,38,37,18,404,608,1205,1211,2948,1359,1141,972,804,381,10626
211041270,0,0,0,10,3,3,0,0,0,14,0,6,3,45,15,9,3,0,0,80,0,0,0,10,3,3,14,3,4,38,0,0,0,15,10,21,15,10,7,67,4,9,9,18,9,3,4,3,0,65,3,3,13,41,18,7,6,0,0,98,0,0,0,5,3,8,4,0,0,19,0,0,4,48,14,15,8,8,3,94,7,5,0,53,3,3,4,0,0,75,0,0,11,22,3,6,0,0,0,42,0,0,0,3,0,0,0,3,0,7,0,0,0,0,0,0,8,0,0,16,4,7,0,22,9,0,3,0,0,52,0,3,3,57,30,46,22,7,0,174,0,0,0,9,0,0,0,3,0,10,0,0,0,3,3,0,0,0,0,8,4,26,14,126,51,40,40,25,13,345,31,56,59,190,98,75,84,66,26,686,1114,1890,1689,5091,2175,1697,1347,847,299,16148
211041271,0,0,0,0,4,0,0,0,0,8,3,3,12,34,12,4,6,4,0,78,0,0,0,3,3,8,3,11,8,29,0,0,0,10,3,7,12,14,3,46,3,10,5,17,3,6,4,0,0,54,4,0,7,24,9,9,11,0,3,62,0,0,0,0,0,5,7,3,0,13,0,0,4,35,3,15,9,4,0,83,0,0,6,31,3,3,3,0,0,46,0,0,15,30,10,3,0,0,0,60,0,0,0,0,0,4,3,0,0,4,0,0,3,3,3,0,0,0,0,12,0,5,5,6,9,0,3,0,0,24,0,0,15,69,41,43,28,8,4,212,0,0,0,3,5,0,0,0,5,11,0,4,3,5,4,3,0,0,0,14,0,15,14,75,26,41,36,27,14,250,30,41,53,179,66,58,51,83,113,679,788,1381,1322,3674,1542,1151,894,669,451,11876
211041272,0,0,0,3,4,3,0,0,0,12,0,3,4,25,12,13,8,0,0,69,0,0,0,10,3,5,5,4,0,32,0,0,4,3,3,9,10,7,0,49,0,14,4,21,5,3,0,0,0,53,0,3,5,16,6,13,3,0,0,41,0,0,0,7,0,7,0,0,0,15,3,0,10,53,21,14,16,7,3,127,0,3,3,20,3,0,0,0,0,32,0,4,0,24,8,0,0,0,0,39,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,10,3,10,5,10,8,4,4,3,0,51,0,0,9,57,34,35,16,4,0,153,0,0,0,0,0,0,3,0,0,6,0,0,0,3,3,0,0,0,0,7,0,19,12,60,44,28,41,21,8,232,20,29,31,85,57,43,38,31,4,338,632,1551,1101,2806,1391,1118,1030,617,191,10442
211041273,0,0,0,0,3,0,0,0,0,5,0,5,15,21,17,19,3,3,0,73,0,0,0,3,3,9,13,3,4,31,0,0,0,5,4,11,20,8,8,51,0,32,19,29,22,24,13,5,3,154,0,9,16,13,16,8,4,3,0,74,0,0,0,0,0,4,0,3,0,5,0,13,26,71,38,32,37,16,4,229,0,3,4,15,4,3,8,0,0,40,0,0,4,8,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,5,0,3,4,11,6,4,3,0,0,37,0,7,6,40,35,34,16,3,3,144,0,0,0,5,3,0,0,0,0,8,0,0,0,3,0,3,0,0,0,9,0,11,25,32,51,53,80,41,12,316,13,23,36,74,27,38,75,35,23,351,475,1304,1640,2367,1584,1528,1601,813,367,11678
211051274,0,0,0,0,4,0,0,0,0,4,0,0,0,0,5,3,0,0,0,12,0,0,0,8,0,4,3,3,0,22,0,0,0,6,12,14,10,9,5,59,0,0,0,3,0,3,0,0,0,5,0,3,0,23,18,11,6,0,0,64,0,0,0,0,0,4,0,0,0,9,0,0,0,5,6,0,0,0,0,16,0,0,0,3,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,8,3,19,14,11,10,0,0,64,0,0,0,9,0,3,0,0,0,15,0,0,0,3,3,0,3,0,0,8,0,0,0,0,0,5,0,0,0,7,0,14,0,50,37,28,27,10,3,171,19,55,67,147,83,107,60,26,7,565,609,1379,1311,2537,1596,1449,795,277,65,10019
211051275,0,0,0,0,4,0,0,0,0,6,0,5,15,19,10,6,0,0,0,52,0,0,0,5,4,10,0,0,3,27,0,0,3,17,18,12,28,8,0,88,0,7,8,9,3,0,3,0,0,25,0,7,13,24,12,11,0,0,0,70,0,0,0,0,0,0,3,0,0,6,0,0,0,12,7,8,6,0,0,33,0,0,0,3,0,0,0,0,0,3,0,5,4,11,5,0,0,0,0,21,0,0,0,0,0,0,4,0,0,5,0,0,0,3,3,0,0,0,0,3,0,0,0,7,0,4,8,0,0,27,0,0,10,11,0,0,0,0,0,25,0,0,0,3,0,0,3,0,0,7,0,0,0,4,0,3,0,0,0,17,0,5,8,14,30,12,22,11,9,116,17,30,51,111,64,73,53,25,17,441,580,1160,1338,2497,1364,1236,1061,474,159,9872
211051276,0,0,0,3,3,3,0,0,0,5,0,0,0,7,3,4,0,0,0,19,0,0,0,4,3,0,3,4,0,20,0,7,5,5,24,15,23,8,0,83,0,0,0,4,6,3,0,0,0,12,0,4,0,13,12,10,9,3,0,44,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,3,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,10,7,0,0,42,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,6,5,3,3,16,0,0,0,0,0,0,0,0,0,0,3,8,4,32,26,26,15,26,6,139,60,97,77,255,179,170,152,74,34,1098,802,1759,1477,3086,1962,1956,1580,809,283,13710
211051277,0,0,0,0,0,0,0,0,0,0,0,0,4,20,6,9,0,0,0,42,0,0,0,0,0,3,0,3,3,12,0,0,0,9,10,6,24,10,7,65,0,0,0,4,0,0,0,0,0,6,0,0,6,14,9,3,12,0,0,49,0,0,0,0,0,0,0,3,0,4,0,0,0,9,0,8,4,0,0,25,0,0,0,0,0,0,0,0,0,0,0,8,3,11,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,3,0,3,3,8,3,0,0,0,0,18,0,3,4,16,0,0,0,0,0,22,0,0,0,0,5,4,0,0,0,7,0,0,0,0,0,3,0,0,0,3,0,3,10,33,17,16,11,10,3,110,34,32,52,126,59,51,71,45,32,496,603,1041,999,2496,1067,1063,983,547,389,9178
211051278,0,0,0,0,3,0,0,0,0,11,0,10,3,29,26,5,3,3,0,81,0,0,0,0,3,3,8,3,0,24,0,0,0,3,11,32,19,16,7,89,0,0,3,0,3,0,3,0,0,10,0,3,13,29,25,20,14,9,0,109,0,0,0,0,5,0,0,0,0,3,0,3,0,16,11,8,3,4,0,47,0,0,4,7,3,0,0,0,0,14,0,3,6,11,4,0,0,0,0,27,0,0,0,0,3,0,3,0,0,10,0,0,0,0,5,0,0,0,0,4,0,3,3,13,9,3,16,0,0,41,0,0,6,3,3,0,0,0,0,10,0,0,0,0,3,7,5,3,3,18,0,0,0,5,3,0,0,0,0,6,0,6,18,57,41,36,37,21,10,231,37,73,90,229,140,128,106,65,36,906,1072,2432,2448,4761,2744,2239,1713,939,372,18721
211051279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,3,0,3,0,0,0,12,0,0,0,6,4,6,7,3,0,31,0,0,0,0,0,0,0,0,0,3,0,0,0,7,7,8,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,3,3,21,12,14,12,6,0,80,19,38,19,65,52,35,58,18,13,311,312,775,684,1280,873,765,625,215,113,5632
211051280,0,0,0,3,0,0,0,0,0,3,0,3,0,7,5,3,0,0,0,21,0,0,0,0,0,0,0,0,3,11,0,0,0,0,7,6,11,7,3,35,0,0,0,0,0,0,0,0,0,5,0,0,8,3,5,5,3,0,0,29,0,0,0,0,0,0,3,0,0,4,0,0,3,4,5,3,3,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,6,0,3,0,0,20,0,0,0,4,3,0,0,0,0,3,0,0,0,0,3,3,0,3,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,9,6,17,5,7,0,52,17,31,16,79,48,47,46,54,79,429,412,864,827,1658,917,853,675,351,248,6803
211051281,0,0,0,8,4,0,0,0,0,17,0,3,19,38,23,20,14,3,0,122,0,0,0,3,7,3,8,6,3,34,0,0,4,12,23,37,41,25,13,158,0,3,11,4,8,4,3,0,0,31,0,5,26,55,39,15,22,9,3,167,0,0,0,0,0,4,0,4,0,14,0,4,12,27,7,18,9,0,0,76,0,0,0,5,0,0,0,0,0,7,0,4,3,25,7,0,0,0,0,45,0,0,0,0,7,6,0,0,0,10,0,0,0,0,0,0,5,0,0,6,0,3,3,17,20,6,7,0,0,54,0,0,4,14,7,3,0,0,0,22,0,0,3,3,4,6,0,0,0,21,0,0,3,14,3,3,0,0,0,31,0,13,26,88,50,57,33,25,3,303,49,79,115,270,122,116,121,95,65,1037,1544,2818,2962,6276,2870,2541,1905,847,299,22056
211051282,0,0,0,5,4,0,0,0,0,15,0,0,0,11,0,3,3,0,0,13,0,0,0,6,5,13,6,4,0,31,0,0,0,6,10,11,18,5,3,58,0,0,0,0,0,3,0,0,0,9,0,13,3,16,15,5,5,3,0,65,0,0,0,0,0,0,3,0,0,4,0,0,0,3,3,6,3,0,0,19,0,0,0,4,0,0,0,0,0,5,0,0,0,5,6,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,13,11,13,9,0,0,63,0,0,0,5,0,0,0,0,0,5,0,0,0,0,3,0,8,0,0,7,0,0,0,3,0,0,0,0,0,8,6,11,4,64,42,31,34,10,0,206,27,56,56,128,95,102,100,43,5,613,533,1250,987,2195,1505,1631,1147,342,111,9707
211051283,0,0,0,3,0,0,0,0,0,3,0,0,5,4,5,3,0,0,0,18,0,0,0,3,4,4,9,0,0,25,0,0,0,10,10,6,3,4,0,37,0,0,0,0,0,0,0,0,0,3,0,0,3,3,6,5,0,0,0,29,0,0,0,0,0,4,0,0,0,4,0,0,0,6,3,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,5,3,3,9,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,6,3,3,0,0,37,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,4,0,3,13,0,0,0,0,3,0,0,0,0,4,0,0,0,26,10,9,8,8,3,69,19,43,62,130,84,60,55,16,10,482,639,1302,1368,2568,1445,1167,799,314,95,9702
211051284,0,0,0,0,3,0,0,0,0,8,0,3,3,21,6,3,4,3,0,38,0,0,0,11,0,8,5,3,0,25,0,0,0,13,9,7,11,4,0,52,0,0,0,5,4,0,0,0,0,6,0,3,7,26,12,9,8,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,3,8,9,0,3,0,0,17,0,0,0,3,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,4,6,3,14,9,0,0,34,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,17,0,0,0,4,0,0,0,0,0,3,3,5,7,59,31,28,17,16,0,169,22,45,40,116,86,51,28,12,4,407,563,1251,1229,2545,1578,1388,740,229,72,9610
