POA_CODE_2016,Sme_Usl_ad_5_yr_ago_as_2016_M,Sme_Usl_ad_5_yr_ago_as_2016_F,Sme_Usl_ad_5_yr_ago_as_2016_P,Dif_Usl_ad_5_yr_ago_Sme_SA2_M,Dif_Usl_ad_5_yr_ago_Sme_SA2_F,Dif_Usl_ad_5_yr_ago_Sme_SA2_P,Dif_Us_ad_5_ago_Dif_SA2_NSW_M,Dif_Us_ad_5_ago_Dif_SA2_NSW_F,Dif_Us_ad_5_ago_Dif_SA2_NSW_P,Dif_Us_ad_5_ago_Dif_SA2_Vic_M,Dif_Us_ad_5_ago_Dif_SA2_Vic_F,Dif_Us_ad_5_ago_Dif_SA2_Vic_P,Dif_Us_ad_5_ago_Dif_SA2_Qld_M,Dif_Us_ad_5_ago_Dif_SA2_Qld_F,Dif_Us_ad_5_ago_Dif_SA2_Qld_P,Dif_Us_ad_5_ago_Dif_SA2_SA_M,Dif_Us_ad_5_ago_Dif_SA2_SA_F,Dif_Us_ad_5_ago_Dif_SA2_SA_P,Dif_Us_ad_5_ago_Dif_SA2_WA_M,Dif_Us_ad_5_ago_Dif_SA2_WA_F,Dif_Us_ad_5_ago_Dif_SA2_WA_P,Dif_Us_ad_5_ago_Dif_SA2_Tas_M,Dif_Us_ad_5_ago_Dif_SA2_Tas_F,Dif_Us_ad_5_ago_Dif_SA2_Tas_P,Dif_Us_ad_5_ago_Dif_SA2_NT_M,Dif_Us_ad_5_ago_Dif_SA2_NT_F,Dif_Us_ad_5_ago_Dif_SA2_NT_P,Dif_Us_ad_5_ago_Dif_SA2_ACT_M,Dif_Us_ad_5_ago_Dif_SA2_ACT_F,Dif_Us_ad_5_ago_Dif_SA2_ACT_P,Dif_Us_ad_5_ago_Dif_SA2_OT_M,Dif_Us_ad_5_ago_Dif_SA2_OT_F,Dif_Us_ad_5_ago_Dif_SA2_OT_P,Dif_Us_ad_5_ago_Dif_SA2_Tot_M,Dif_Us_ad_5_ago_Dif_SA2_Tot_F,Dif_Us_ad_5_ago_Dif_SA2_Tot_P,Difnt_Usl_add_5_yr_ago_OS_M,Difnt_Usl_add_5_yr_ago_OS_F,Difnt_Usl_add_5_yr_ago_OS_P,Difnt_Usl_add_5_yr_ago_Ns_M,Difnt_Usl_add_5_yr_ago_Ns_F,Difnt_Usl_add_5_yr_ago_Ns_P,Difnt_Usl_add_5_yr_ago_Tot_M,Difnt_Usl_add_5_yr_ago_Tot_F,Difnt_Usl_add_5_yr_ago_Tot_P,N_stated_M,N_stated_F,N_stated_P,Tot_M,Tot_F,Tot_P
POA3930,4945,5210,10154,609,667,1277,44,51,103,1773,1918,3690,43,42,90,16,21,31,14,29,42,3,3,10,9,10,19,8,7,15,0,0,0,1909,2092,4002,331,371,700,24,20,48,2878,3152,6026,358,409,766,8185,8766,16945
POA3931,5755,6629,12386,927,1078,2005,86,89,173,2605,3019,5624,90,106,194,10,15,24,34,41,77,9,26,33,12,10,24,10,10,21,0,0,0,2861,3310,6169,299,356,653,46,47,92,4132,4791,8926,650,843,1495,10541,12260,22806
POA3933,350,332,685,13,16,28,0,0,0,102,109,210,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,101,115,219,3,5,13,0,0,0,126,133,257,63,58,118,539,524,1060
POA3934,4890,5154,10048,660,740,1404,64,84,151,1992,2204,4197,60,65,129,15,11,25,23,25,46,5,14,18,11,7,19,6,10,15,0,0,0,2172,2416,4595,236,230,463,46,58,103,3112,3453,6566,399,449,849,8409,9050,17465
POA3936,2416,2525,4939,383,402,789,57,68,126,1689,1812,3504,45,38,91,0,6,8,23,22,47,12,9,19,14,5,15,3,3,9,0,0,0,1851,1970,3821,73,100,177,26,17,43,2336,2496,4834,330,437,773,5084,5462,10543
POA3937,480,476,954,37,39,74,5,9,11,130,120,258,3,4,3,11,3,11,0,5,5,0,0,0,0,0,0,0,0,3,0,0,0,146,139,290,6,5,17,0,0,0,190,187,378,61,54,114,732,714,1446
POA3938,787,768,1558,124,130,254,3,7,11,304,335,641,12,12,15,0,0,0,4,3,8,3,3,3,3,0,3,0,0,0,0,0,0,324,360,683,18,21,35,3,3,4,466,513,978,77,92,168,1325,1369,2702
POA3939,3435,3834,7264,743,850,1595,55,60,116,1541,1681,3220,64,76,136,9,13,24,21,16,34,13,15,31,6,20,23,7,6,8,0,0,0,1710,1888,3599,81,90,174,39,60,98,2576,2892,5465,492,563,1057,6501,7287,13791
POA3940,1026,1233,2256,257,326,582,13,16,30,494,619,1110,29,33,60,0,6,4,7,5,9,5,4,7,0,0,0,0,0,3,0,0,0,548,681,1231,28,34,60,12,9,25,850,1050,1901,255,321,575,2128,2600,4735
POA3941,3160,3086,6245,603,634,1231,43,43,88,1224,1298,2523,47,56,95,17,17,31,27,25,52,5,5,9,9,6,18,3,8,10,0,0,0,1370,1456,2826,71,93,166,30,35,67,2070,2219,4292,476,477,946,5702,5781,11483
POA3942,582,603,1185,132,132,264,10,5,16,226,251,477,9,8,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,264,505,6,12,15,3,4,12,389,408,797,125,137,261,1096,1146,2240
POA3943,423,441,866,63,61,120,6,10,10,175,181,354,3,9,10,3,4,7,8,10,17,0,0,3,3,3,5,3,0,3,0,0,0,195,208,405,9,8,20,3,3,12,269,285,556,76,72,147,767,798,1572
POA3944,147,141,284,6,6,20,4,3,4,68,72,139,3,3,3,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,75,79,153,9,3,12,3,0,4,93,93,182,15,21,36,256,246,500
POA3945,311,297,609,21,24,44,3,3,7,93,105,196,3,8,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,98,113,212,3,3,8,0,8,9,126,144,273,24,29,55,461,471,933
POA3946,68,65,130,5,7,13,0,0,0,19,20,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,33,0,0,0,0,0,0,23,24,51,16,8,19,103,93,197
POA3950,1257,1321,2580,367,389,755,10,13,27,322,396,717,14,17,35,3,0,4,6,5,15,0,0,0,0,0,4,0,0,0,0,0,0,361,439,800,14,38,54,7,10,13,746,873,1620,154,191,349,2164,2378,4544
POA3951,338,309,653,18,22,35,7,0,6,78,95,170,3,0,6,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,87,95,182,0,0,3,0,0,0,104,119,225,38,36,75,482,465,955
POA3953,2058,2164,4223,543,606,1142,20,23,43,504,574,1075,29,26,54,13,14,22,19,18,31,7,9,12,7,6,11,0,0,3,0,0,0,595,662,1258,46,64,107,10,4,15,1190,1337,2527,277,326,600,3531,3824,7354
POA3954,135,155,289,13,18,31,0,0,0,24,29,45,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,22,29,53,0,0,0,0,0,0,37,47,82,12,12,18,181,205,385
POA3956,749,704,1455,104,99,203,3,11,19,232,247,480,11,9,17,0,0,0,5,7,18,3,0,3,0,0,0,0,0,0,0,0,0,260,279,539,13,13,23,0,8,8,374,399,772,243,200,441,1367,1300,2665
POA3957,87,91,181,5,4,8,0,0,0,17,22,43,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,21,29,45,0,0,0,0,0,0,29,30,61,9,13,21,127,136,258
POA3958,91,81,176,13,14,32,0,0,0,12,11,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,23,0,0,0,0,0,0,27,28,51,14,12,25,127,129,254
POA3959,342,362,706,63,56,115,3,0,7,68,66,136,3,0,3,3,3,5,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,75,82,158,3,4,10,3,3,9,145,143,291,45,44,88,528,553,1083
POA3960,667,704,1373,193,223,416,7,11,15,131,168,299,3,6,8,0,0,3,6,3,8,3,10,11,0,3,3,0,0,0,0,0,0,156,193,346,5,8,19,3,3,8,358,436,792,105,108,211,1127,1244,2373
POA3962,269,279,545,59,51,107,0,3,3,48,65,117,0,3,7,0,0,0,3,3,8,0,0,0,4,3,3,0,0,0,0,0,0,61,79,138,0,3,5,0,0,0,118,136,257,28,28,61,421,444,862
POA3964,41,31,75,14,13,31,0,0,0,10,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,16,0,0,0,0,0,0,20,21,47,0,0,0,63,59,120
POA3965,68,55,125,4,5,8,0,0,3,19,17,33,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,23,16,42,0,0,0,0,0,0,23,25,52,15,16,26,109,96,207
POA3966,159,135,298,25,25,50,0,0,0,45,43,84,0,4,5,0,0,0,4,0,4,0,0,3,0,0,0,0,0,0,0,0,0,50,47,101,8,3,11,0,0,0,83,78,163,18,14,27,259,230,487
POA3967,42,43,82,8,3,6,0,0,0,11,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,17,0,0,0,0,0,0,17,5,26,5,4,12,60,53,116
POA3971,1206,1137,2343,255,273,530,13,13,25,213,231,442,14,17,30,0,5,4,5,6,9,3,3,3,3,3,8,0,3,4,0,0,0,240,279,520,19,15,35,11,9,22,530,578,1101,197,193,388,1931,1905,3835
POA3975,3633,3670,7301,268,250,519,49,36,85,1821,1769,3588,27,21,49,21,13,31,13,12,20,3,4,13,4,3,11,10,6,10,0,0,0,1942,1866,3804,546,625,1171,49,87,136,2801,2828,5636,333,348,684,6775,6847,13620
POA3976,6900,6808,13708,701,652,1359,83,74,154,2119,1887,4002,38,33,73,23,22,51,33,29,65,9,8,20,3,4,3,9,10,14,0,0,0,2318,2064,4386,1095,1175,2272,69,34,104,4186,3930,8119,859,833,1695,11949,11565,23517
POA3977,19572,19687,39268,1651,1753,3403,286,328,615,14545,14878,29426,286,282,571,95,96,187,118,116,235,35,39,76,37,40,74,24,26,50,0,0,0,15431,15810,31234,2358,2765,5123,238,179,419,19679,20501,40180,2544,2543,5092,41795,42738,84535
POA3978,590,555,1142,121,116,232,49,47,97,3075,3184,6258,56,49,102,31,32,61,16,17,33,13,12,24,12,5,15,3,0,3,0,0,0,3248,3355,6605,427,505,930,26,18,43,3823,3990,7811,243,282,526,4660,4821,9481
POA3979,105,93,196,24,13,39,0,0,0,21,15,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,38,0,0,0,0,0,0,37,37,72,9,16,20,156,142,291
POA3980,1001,929,1931,91,94,188,5,7,6,324,349,668,3,10,15,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,333,361,699,15,4,21,6,0,6,446,457,909,156,113,276,1610,1505,3112
POA3981,1246,1231,2474,153,198,351,13,12,25,564,642,1204,3,6,13,0,0,3,0,0,0,0,0,3,0,3,4,0,0,0,0,0,0,582,668,1254,15,20,32,10,4,18,760,895,1651,217,228,441,2222,2346,4570
POA3984,1368,1309,2676,240,241,487,3,9,15,610,631,1233,7,10,19,0,6,15,6,12,21,3,0,5,3,0,3,3,3,3,0,0,0,644,673,1313,16,22,33,8,16,20,901,949,1853,200,195,397,2467,2459,4925
POA3987,398,431,821,29,34,68,6,3,7,208,208,419,4,0,7,0,0,0,0,7,6,0,0,0,0,0,0,0,0,0,0,0,0,220,223,437,0,0,0,3,0,3,258,258,514,40,54,86,687,739,1426
POA3988,285,279,566,42,35,82,3,5,9,77,98,177,3,3,8,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,91,109,200,3,0,7,5,5,8,143,156,297,41,42,88,467,480,945
POA3990,30,34,64,4,7,10,0,0,0,7,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,26,0,0,0,0,0,0,20,17,39,4,4,3,54,55,103
POA3991,120,106,231,15,20,31,3,0,3,18,28,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,31,60,0,4,4,3,0,3,37,55,93,17,12,24,178,177,356
POA3992,266,234,499,68,81,146,0,0,0,77,94,165,5,6,7,0,0,0,0,3,3,0,0,0,4,0,6,0,0,0,0,0,0,84,99,181,6,7,9,4,0,4,155,190,340,31,29,66,450,453,901
POA3995,2459,2673,5137,849,943,1787,24,30,50,660,725,1388,32,38,69,11,10,24,15,22,37,5,9,11,3,4,12,3,6,8,0,0,0,750,842,1597,53,71,120,18,10,28,1665,1871,3533,463,484,946,4586,5029,9617
POA3996,1262,1375,2638,319,339,660,17,17,31,599,691,1293,31,34,67,6,4,10,20,23,40,3,7,12,4,3,7,0,0,3,0,0,0,679,786,1469,23,34,59,18,12,25,1042,1170,2212,197,220,419,2499,2763,5266
